image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset,conservative_onset,identified_onset,onset_status,onset_detail,mean_unknown_width,mode,budget_scope
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,3,0.1,24,19,1.0,,,unknown,unknown,0.718421052631579,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.950,5,3,0.2,24,19,1.0,,,unknown,unknown,0.718421052631579,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,1,0.05,24,23,1.0,,,unknown,unknown,0.6852173913043478,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,1,0.1,24,23,1.0,,,unknown,unknown,0.6852173913043478,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,1,0.2,24,23,1.0,,,unknown,unknown,0.6852173913043478,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,2,0.05,24,23,1.0,,,unknown,unknown,0.7239130434782608,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,2,0.1,24,23,1.0,,,unknown,unknown,0.7239130434782608,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,2,0.2,24,23,1.0,,,unknown,unknown,0.7239130434782608,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,3,0.05,24,23,1.0,,,unknown,unknown,0.7591304347826086,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,3,0.1,24,23,1.0,,,unknown,unknown,0.7591304347826086,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,1,3,0.2,24,23,1.0,,,unknown,unknown,0.7591304347826086,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,1,0.05,24,22,1.0,,,unknown,unknown,0.7165909090909092,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,1,0.1,24,22,1.0,,,unknown,unknown,0.7165909090909092,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,1,0.2,24,22,1.0,,,unknown,unknown,0.7165909090909092,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,2,0.05,24,22,1.0,,,unknown,unknown,0.753409090909091,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,2,0.1,24,22,1.0,,,unknown,unknown,0.753409090909091,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,2,0.2,24,22,1.0,,,unknown,unknown,0.753409090909091,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,3,0.05,24,22,1.0,,,unknown,unknown,0.7877272727272728,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,3,0.1,24,22,1.0,,,unknown,unknown,0.7877272727272728,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,2,3,0.2,24,22,1.0,,,unknown,unknown,0.7877272727272728,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,1,0.05,24,21,1.0,,,unknown,unknown,0.7461904761904762,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,1,0.1,24,21,1.0,,,unknown,unknown,0.7461904761904762,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,1,0.2,24,21,1.0,,,unknown,unknown,0.7461904761904762,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,2,0.05,24,21,1.0,,,unknown,unknown,0.7821428571428571,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,2,0.1,24,21,1.0,,,unknown,unknown,0.7821428571428571,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,2,0.2,24,21,1.0,,,unknown,unknown,0.7821428571428571,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,3,0.05,24,21,1.0,,,unknown,unknown,0.814047619047619,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,3,0.1,24,21,1.0,,,unknown,unknown,0.814047619047619,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,3,3,0.2,24,21,1.0,,,unknown,unknown,0.814047619047619,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,1,0.05,24,19,1.0,,,unknown,unknown,0.8021052631578947,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,1,0.1,24,19,1.0,,,unknown,unknown,0.8021052631578947,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,1,0.2,24,19,1.0,,,unknown,unknown,0.8021052631578947,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,2,0.05,24,19,1.0,,,unknown,unknown,0.8352631578947368,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,2,0.1,24,19,1.0,,,unknown,unknown,0.8352631578947368,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,2,0.2,24,19,1.0,,,unknown,unknown,0.8352631578947368,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,3,0.05,24,19,1.0,,,unknown,unknown,0.8652631578947367,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,3,0.1,24,19,1.0,,,unknown,unknown,0.8652631578947367,without_workers,paired_common_n
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,b8cTxDM8gDG,q_0.975,5,3,0.2,24,19,1.0,,,unknown,unknown,0.8652631578947367,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,1,0.05,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,1,0.1,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,1,0.2,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,2,0.05,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,2,0.1,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,2,0.2,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,3,0.05,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,3,0.1,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,1,3,0.2,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,1,0.05,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,1,0.1,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,1,0.2,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,2,0.05,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,2,0.1,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,2,0.2,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,3,0.05,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,3,0.1,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,2,3,0.2,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,1,0.05,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,1,0.1,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,1,0.2,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,2,0.05,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,2,0.1,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,2,0.2,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,3,0.05,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,3,0.1,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,3,3,0.2,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,1,0.05,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,1,0.1,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,1,0.2,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,2,0.05,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,2,0.1,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,2,0.2,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,3,0.05,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,3,0.1,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,ospa30_t6,5,3,0.2,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,1,0.05,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,1,0.1,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,1,0.2,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,2,0.05,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,2,0.1,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,2,0.2,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,3,0.05,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,3,0.1,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,1,3,0.2,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,1,0.05,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,1,0.1,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,1,0.2,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,2,0.05,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,2,0.1,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,2,0.2,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,3,0.05,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,3,0.1,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,2,3,0.2,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,1,0.05,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,1,0.1,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,1,0.2,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,2,0.05,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,2,0.1,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,2,0.2,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,3,0.05,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,3,0.1,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,3,3,0.2,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,1,0.05,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,1,0.1,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,1,0.2,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,2,0.05,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,2,0.1,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,2,0.2,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,3,0.05,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,3,0.1,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.800,5,3,0.2,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,1,0.05,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,1,0.1,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,1,0.2,6,5,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,2,0.05,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,2,0.1,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,2,0.2,6,5,1.0,2.0,,unknown,finite_interval,0.2,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,3,0.05,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,3,0.1,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,1,3,0.2,6,5,1.0,3.0,,unknown,finite_interval,0.4,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,1,0.05,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,1,0.1,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,1,0.2,6,4,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,2,0.05,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,2,0.1,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,2,0.2,6,4,1.0,2.0,,unknown,finite_interval,0.25,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,3,0.05,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,3,0.1,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,2,3,0.2,6,4,1.0,3.0,,unknown,finite_interval,0.5,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,1,0.05,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,1,0.1,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,1,0.2,6,3,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,2,0.05,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,2,0.1,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,2,0.2,6,3,1.0,2.0,,unknown,finite_interval,0.3333333333333333,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,3,0.05,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,3,0.1,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,3,3,0.2,6,3,1.0,3.0,,unknown,finite_interval,0.6666666666666666,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,5,1,0.05,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,5,1,0.1,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,5,1,0.2,6,1,1.0,1.0,1.0,identified,identified,0.0,without_workers,paired_common_n
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,q_0.850,5,2,0.05,6,1,1.0,,,unknown,unknown,1.0,without_workers,paired_common_n
