image_id,building_id,config,lookahead,min_support,epsilon,people_budget,k_max,possible_onset,conservative_onset,identified_onset,onset_status,onset_detail,mean_unknown_width,point_view,mode
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,1,2,0.1,26,25,8.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,1,2,0.2,26,25,4.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,1,3,0.05,26,25,13.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,1,3,0.1,26,25,9.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,1,3,0.2,26,25,1.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,1,0.05,26,24,15.0,,,unknown,unknown,0.5510416666666668,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,1,0.1,26,24,11.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,1,0.2,26,24,7.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,2,0.05,26,24,17.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,2,0.1,26,24,10.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,2,0.2,26,24,7.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,3,0.05,26,24,15.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,3,0.1,26,24,10.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,2,3,0.2,26,24,8.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,1,0.05,26,23,17.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,1,0.1,26,23,13.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,1,0.2,26,23,11.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,2,0.05,26,23,18.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,2,0.1,26,23,12.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,2,0.2,26,23,8.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,3,0.05,26,23,17.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,3,0.1,26,23,11.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,3,3,0.2,26,23,9.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,1,0.05,26,21,16.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,1,0.1,26,21,14.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,1,0.2,26,21,11.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,2,0.05,26,21,17.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,2,0.1,26,21,14.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,2,0.2,26,21,9.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,3,0.05,26,21,16.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,3,0.1,26,21,14.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.925,5,3,0.2,26,21,10.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,1,0.05,26,25,13.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,1,0.1,26,25,8.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,1,0.2,26,25,6.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,2,0.05,26,25,13.0,,,unknown,unknown,0.6084,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,2,0.1,26,25,8.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,2,0.2,26,25,4.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,3,0.05,26,25,13.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,3,0.1,26,25,9.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,1,3,0.2,26,25,1.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,1,0.05,26,24,15.0,,,unknown,unknown,0.5510416666666668,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,1,0.1,26,24,11.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,1,0.2,26,24,7.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,2,0.05,26,24,17.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,2,0.1,26,24,10.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,2,0.2,26,24,7.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,3,0.05,26,24,15.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,3,0.1,26,24,10.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,2,3,0.2,26,24,8.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,1,0.05,26,23,17.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,1,0.1,26,23,13.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,1,0.2,26,23,11.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,2,0.05,26,23,18.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,2,0.1,26,23,12.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,2,0.2,26,23,8.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,3,0.05,26,23,17.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,3,0.1,26,23,11.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,3,3,0.2,26,23,9.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,1,0.05,26,21,16.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,1,0.1,26,21,14.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,1,0.2,26,21,11.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,2,0.05,26,21,17.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,2,0.1,26,21,14.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,2,0.2,26,21,9.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,3,0.05,26,21,16.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,3,0.1,26,21,14.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.900,5,3,0.2,26,21,10.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,1,0.05,26,25,13.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,1,0.1,26,25,8.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,1,0.2,26,25,6.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,2,0.05,26,25,13.0,,,unknown,unknown,0.6084,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,2,0.1,26,25,8.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,2,0.2,26,25,4.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,3,0.05,26,25,13.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,3,0.1,26,25,9.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,1,3,0.2,26,25,1.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,1,0.05,26,24,15.0,,,unknown,unknown,0.5510416666666668,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,1,0.1,26,24,11.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,1,0.2,26,24,7.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,2,0.05,26,24,17.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,2,0.1,26,24,10.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,2,0.2,26,24,7.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,3,0.05,26,24,15.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,3,0.1,26,24,10.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,2,3,0.2,26,24,8.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,1,0.05,26,23,17.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,1,0.1,26,23,13.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,1,0.2,26,23,11.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,2,0.05,26,23,18.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,2,0.1,26,23,12.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,2,0.2,26,23,8.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,3,0.05,26,23,17.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,3,0.1,26,23,11.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,3,3,0.2,26,23,9.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,1,0.05,26,21,16.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,1,0.1,26,21,14.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,1,0.2,26,21,11.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,2,0.05,26,21,17.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,2,0.1,26,21,14.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,2,0.2,26,21,9.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,3,0.05,26,21,16.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,3,0.1,26,21,14.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.850,5,3,0.2,26,21,10.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,1,0.05,26,25,13.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,1,0.1,26,25,8.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,1,0.2,26,25,6.0,,,unknown,unknown,0.5316,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,2,0.05,26,25,13.0,,,unknown,unknown,0.6084,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,2,0.1,26,25,8.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,2,0.2,26,25,4.0,,,unknown,unknown,0.6083999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,3,0.05,26,25,13.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,3,0.1,26,25,9.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,1,3,0.2,26,25,1.0,,,unknown,unknown,0.6756,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,1,0.05,26,24,15.0,,,unknown,unknown,0.5510416666666668,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,1,0.1,26,24,11.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,1,0.2,26,24,7.0,,,unknown,unknown,0.5510416666666667,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,2,0.05,26,24,17.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,2,0.1,26,24,10.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,2,0.2,26,24,7.0,,,unknown,unknown,0.6283333333333333,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,3,0.05,26,24,15.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,3,0.1,26,24,10.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,2,3,0.2,26,24,8.0,,,unknown,unknown,0.69375,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,1,0.05,26,23,17.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,1,0.1,26,23,13.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,1,0.2,26,23,11.0,,,unknown,unknown,0.5710869565217391,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,2,0.05,26,23,18.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,2,0.1,26,23,12.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,2,0.2,26,23,8.0,,,unknown,unknown,0.647391304347826,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,3,0.05,26,23,17.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,3,0.1,26,23,11.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,3,3,0.2,26,23,9.0,,,unknown,unknown,0.7126086956521739,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,1,0.05,26,21,16.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,1,0.1,26,21,14.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,1,0.2,26,21,11.0,,,unknown,unknown,0.6111904761904762,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,2,0.05,26,21,17.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,2,0.1,26,21,14.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,2,0.2,26,21,9.0,,,unknown,unknown,0.6859523809523809,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,3,0.05,26,21,16.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,q_0.800,5,3,0.1,26,21,14.0,,,unknown,unknown,0.7499999999999999,confirmed_additions,with_workers
