image_id,condition,building,target,model_gap,human_value,model_bucket,human_bucket,model_training_q25,model_training_q75,human_training_q25,human_training_q75,n_valid,candidate,supported_clusters,max_cross_compatible,scene_category
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,rPc6DW4iMge,core_tail_10,0.077156407032,0.98,low,high,0.145430733441,0.24891615858,0.12375,0.56625,24,medium_candidate,2,0,卫浴
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,rPc6DW4iMge,core_tail_10,0.0707079211289,0.315,low,middle,0.145430733441,0.24891615858,0.12375,0.56625,5,simple_candidate,1,0,通行与连接
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,rPc6DW4iMge,core_tail_10,0.171608541373,0.84,middle,high,0.145430733441,0.24891615858,0.12375,0.56625,23,medium_candidate,2,0.763888888889,卧室
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,rPc6DW4iMge,core_tail_10,0.102321669317,0,low,low,0.145430733441,0.24891615858,0.12375,0.56625,6,medium_candidate,2,0,卫浴
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,core_tail_10,0.283294546203,0.655,high,high,0.145430733441,0.24891615858,0.12375,0.56625,24,medium_candidate,2,0,通行与连接
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,core_tail_10,0.138230437931,0.955,low,high,0.145430733441,0.24891615858,0.12375,0.56625,22,,1,0,卫浴
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,core_tail_10,0.152812501457,0.265,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,24,,4,0.944444444444,卫浴
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,core_tail_10,0.206753134269,0.315,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,23,,3,0.972222222222,卧室
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,core_tail_10,0.157335751821,0.46,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,24,difficult_candidate,5,0.5,卫浴
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,core_tail_10,0.134660436807,0.135,low,middle,0.135634540599,0.24921658749,0.1225,0.6425,23,difficult_candidate,6,0.5,卫浴
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,uNb9QFRL6hY,core_tail_10,0.0598764570808,0.17,low,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,,1,0,卫浴
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,uNb9QFRL6hY,core_tail_10,0.2883233257,0.085,high,low,0.135634540599,0.24921658749,0.1225,0.6425,5,,1,0,卧室
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,uNb9QFRL6hY,core_tail_10,0.0841300578392,0,low,low,0.135634540599,0.24921658749,0.1225,0.6425,5,medium_candidate,2,0,通行与连接
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,manual,uNb9QFRL6hY,core_tail_10,0.26611189476,0,high,low,0.135634540599,0.24921658749,0.1225,0.6425,6,simple_candidate,2,0,通行与连接
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,manual,uNb9QFRL6hY,core_tail_10,0.241318430878,0.545,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,simple_candidate,1,0,起居与休闲
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,manual,uNb9QFRL6hY,core_tail_10,0.19344080118,0.55,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,,1,0,卧室
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,uNb9QFRL6hY,core_tail_10,0.178527688385,0.535,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,23,medium_candidate,4,0.703703703704,起居与休闲
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,uNb9QFRL6hY,core_tail_10,0.0776086082081,0.345,low,middle,0.135634540599,0.24921658749,0.1225,0.6425,23,,4,0.857142857143,卫浴
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,uNb9QFRL6hY,core_tail_10,0.14026960872,0.755,middle,high,0.135634540599,0.24921658749,0.1225,0.6425,23,,5,0,卫浴
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,manual,uNb9QFRL6hY,core_tail_10,0.268305747436,0.815,high,high,0.135634540599,0.24921658749,0.1225,0.6425,6,,1,0,厨房与用餐
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,manual,uNb9QFRL6hY,core_tail_10,0.10706156046,1,low,high,0.135634540599,0.24921658749,0.1225,0.6425,6,simple_candidate,1,0,通行与连接
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,uNb9QFRL6hY,core_tail_10,0.157151355639,0.485,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,23,difficult_candidate,5,0,卫浴
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,manual,uNb9QFRL6hY,core_tail_10,0.110668284353,0.645,low,high,0.135634540599,0.24921658749,0.1225,0.6425,24,medium_candidate,2,0.912280701754,通行与连接
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,uNb9QFRL6hY,core_tail_10,0.169870538874,0.545,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,24,,3,0.933333333333,卧室
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,manual,uNb9QFRL6hY,core_tail_10,0.155561180889,0.125,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,,1,0,卫浴
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,manual,uNb9QFRL6hY,core_tail_10,0.190425755945,0.595,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,,1,0,卫浴
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,manual,uNb9QFRL6hY,core_tail_10,0.160305353061,0.43,middle,middle,0.135634540599,0.24921658749,0.1225,0.6425,5,simple_candidate,1,0,卧室
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,manual,uNb9QFRL6hY,core_tail_10,0.247603334105,0,middle,low,0.135634540599,0.24921658749,0.1225,0.6425,5,,0,0,通行与连接
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,manual,uNb9QFRL6hY,core_tail_10,0.174482280846,0.86,middle,high,0.135634540599,0.24921658749,0.1225,0.6425,24,medium_candidate,2,0.683333333333,储藏与家务辅助
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,manual,uNb9QFRL6hY,core_tail_10,0.0878147259033,1,low,high,0.135634540599,0.24921658749,0.1225,0.6425,5,simple_candidate,1,0,卫浴
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,manual,uNb9QFRL6hY,core_tail_10,0.255036416673,0,high,low,0.135634540599,0.24921658749,0.1225,0.6425,5,,0,0,通行与连接
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,manual,uNb9QFRL6hY,core_tail_10,0.195195719928,0,middle,low,0.135634540599,0.24921658749,0.1225,0.6425,5,,0,0,卫浴
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,manual,wc2JMjhGNzB,core_tail_10,0.160581417407,0.475,middle,middle,0.133444091651,0.246993270018,0.12125,0.62875,5,,1,0,卧室
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,manual,wc2JMjhGNzB,core_tail_10,0.156494765652,0.09,middle,low,0.133444091651,0.246993270018,0.12125,0.62875,5,,1,0,储藏与家务辅助
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,manual,wc2JMjhGNzB,core_tail_10,0.175724761251,1,middle,high,0.133444091651,0.246993270018,0.12125,0.62875,24,simple_candidate,1,0,复合／待定
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,manual,wc2JMjhGNzB,core_tail_10,0.343291805638,0.185,high,middle,0.133444091651,0.246993270018,0.12125,0.62875,6,,1,0,卫浴
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,manual,wc2JMjhGNzB,core_tail_10,0.261136924797,0.255,high,middle,0.133444091651,0.246993270018,0.12125,0.62875,6,,1,0,卧室
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,manual,wc2JMjhGNzB,core_tail_10,0.164184661491,0,middle,low,0.133444091651,0.246993270018,0.12125,0.62875,7,medium_candidate,2,0,无法判断
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,wc2JMjhGNzB,core_tail_10,0.208245304136,0.385,middle,middle,0.133444091651,0.246993270018,0.12125,0.62875,23,difficult_candidate,6,0,卫浴
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,manual,wc2JMjhGNzB,core_tail_10,0.241618192639,0.505,middle,middle,0.133444091651,0.246993270018,0.12125,0.62875,5,simple_candidate,1,0,卧室
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,manual,wc2JMjhGNzB,core_tail_10,0.091708563273,0.98,low,high,0.133444091651,0.246993270018,0.12125,0.62875,24,medium_candidate,2,0.80303030303,卫浴
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,manual,wc2JMjhGNzB,core_tail_10,0.0817951264175,0.795,low,high,0.133444091651,0.246993270018,0.12125,0.62875,23,medium_candidate,2,0.809523809524,储藏与家务辅助
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,manual,wc2JMjhGNzB,core_tail_10,0.270082582311,0.215,high,middle,0.133444091651,0.246993270018,0.12125,0.62875,5,,1,0,通行与连接
x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,manual,x8F5xyUWy9e,core_tail_10,0.163509429917,0,middle,low,0.134660436807,0.247603334105,0.125,0.645,5,,0,0,通行与连接
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,manual,x8F5xyUWy9e,core_tail_10,0.259096514457,0.47,high,middle,0.134660436807,0.247603334105,0.125,0.645,5,,1,0,特殊用途
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,manual,x8F5xyUWy9e,core_tail_10,0.175592645943,0,middle,low,0.134660436807,0.247603334105,0.125,0.645,5,medium_candidate,2,0,特殊用途
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,manual,x8F5xyUWy9e,core_tail_10,0.131906182395,0.53,low,middle,0.134660436807,0.247603334105,0.125,0.645,24,,2,0.941176470588,通行与连接
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,manual,yqstnuAEVhm,core_tail_10,0.153647684068,0.79,middle,high,0.132472412831,0.248240746398,0.125,0.645,5,simple_candidate,1,0,卧室
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,manual,yqstnuAEVhm,core_tail_10,0.347459841469,0.565,high,middle,0.132472412831,0.248240746398,0.125,0.645,23,,3,0.266666666667,通行与连接
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,manual,yqstnuAEVhm,core_tail_10,0.164820470923,0.115,middle,low,0.132472412831,0.248240746398,0.125,0.645,6,,1,0,卧室
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,manual,yqstnuAEVhm,core_tail_10,0.173361664236,0,middle,low,0.132472412831,0.248240746398,0.125,0.645,6,simple_candidate,2,0,起居与休闲
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,manual,yqstnuAEVhm,core_tail_10,0.185453756947,0,middle,low,0.132472412831,0.248240746398,0.125,0.645,5,medium_candidate,2,0,厨房与用餐
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,manual,yqstnuAEVhm,core_tail_10,0.0943926869761,0.245,low,middle,0.132472412831,0.248240746398,0.125,0.645,6,,1,0,起居与休闲
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,manual,yqstnuAEVhm,core_tail_10,0.205700589702,0,middle,low,0.132472412831,0.248240746398,0.125,0.645,5,medium_candidate,2,0,通行与连接
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,manual,yqstnuAEVhm,core_tail_10,0.252532421729,0.22,high,middle,0.132472412831,0.248240746398,0.125,0.645,23,,6,0.714285714286,工作与学习
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,manual,yqstnuAEVhm,core_tail_10,0.208231109544,0.425,middle,middle,0.132472412831,0.248240746398,0.125,0.645,24,,2,0.9375,厨房与用餐
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,manual,yqstnuAEVhm,core_tail_10,0.216904794206,0.26,middle,middle,0.132472412831,0.248240746398,0.125,0.645,5,,1,0,通行与连接
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,manual,yqstnuAEVhm,core_tail_10,0.163923484073,0.18,middle,middle,0.132472412831,0.248240746398,0.125,0.645,5,,1,0,起居与休闲
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,manual,yqstnuAEVhm,core_tail_10,0.170037701192,0.165,middle,middle,0.132472412831,0.248240746398,0.125,0.645,23,difficult_candidate,6,0.5,起居与休闲
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,manual,yqstnuAEVhm,core_tail_10,0.124929942867,0.54,low,middle,0.132472412831,0.248240746398,0.125,0.645,24,difficult_candidate,3,0,卧室
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,manual,yqstnuAEVhm,core_tail_10,0.284587779962,0.865,high,high,0.132472412831,0.248240746398,0.125,0.645,24,,1,0,通行与连接
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,manual,zsNo4HB9uLZ,core_tail_10,0.175640768119,0.535,middle,middle,0.135552937088,0.248559452545,0.12125,0.64375,4,,1,0,卫浴
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,manual,zsNo4HB9uLZ,core_tail_10,0.126917975058,0.545,low,middle,0.135552937088,0.248559452545,0.12125,0.64375,4,,1,0,储藏与家务辅助
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,manual,zsNo4HB9uLZ,core_tail_10,0.227319071032,0.57,middle,middle,0.135552937088,0.248559452545,0.12125,0.64375,4,,1,0,卧室
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,7y3sRwLe3Va,point_count_disagreement,0.365490099562,0.235507246377,high,middle,0.152836105423,0.243114478006,0,0.5,24,,2,0,通行与连接
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,7y3sRwLe3Va,point_count_disagreement,0.124816355842,0,low,low,0.152836105423,0.243114478006,0,0.5,4,simple_candidate,1,0,开放复合空间
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,7y3sRwLe3Va,point_count_disagreement,0.230940189794,0.833333333333,middle,high,0.152836105423,0.243114478006,0,0.5,4,,1,0,通行与连接
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,point_count_disagreement,0.146232657631,0.365942028986,low,middle,0.154161465304,0.240204285824,0,0.5,24,,5,0.461538461538,工作与学习
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,B6ByNegPMKs,point_count_disagreement,0.492370825611,0,high,low,0.154161465304,0.240204285824,0,0.5,4,simple_candidate,1,0,工作与学习
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,B6ByNegPMKs,point_count_disagreement,0.103730712899,0.5,low,high,0.154161465304,0.240204285824,0,0.5,4,,1,0,起居与休闲
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,point_count_disagreement,0.573924549822,0,high,low,0.154161465304,0.240204285824,0,0.5,24,,4,0.166666666667,通行与连接
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,B6ByNegPMKs,point_count_disagreement,0.447849630771,0.5,high,high,0.154161465304,0.240204285824,0,0.5,4,,1,0,通行与连接
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,UwV83HsGsw3,point_count_disagreement,0.283061965158,0.833333333333,high,high,0.150401369488,0.241618192639,0,0.5,4,,1,0,复合／待定
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,point_count_disagreement,0.236861850663,0.833333333333,middle,high,0.150401369488,0.241618192639,0,0.5,4,,1,0,卧室
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,point_count_disagreement,0.183679694731,0.235507246377,middle,middle,0.153647684068,0.247603334105,0,0.5,24,medium_candidate,2,0,复合／待定
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,point_count_disagreement,0.105757017304,0.5,low,high,0.153647684068,0.247603334105,0,0.5,4,,1,0,卫浴
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,point_count_disagreement,0.184229521357,0,middle,low,0.155189027777,0.249991429737,0,0.5,4,simple_candidate,1,0,厨房与用餐
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,point_count_disagreement,0.145991563025,0,low,low,0.155189027777,0.249991429737,0,0.5,5,,1,0,复合／待定
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,point_count_disagreement,0.150401369488,0.289855072464,low,middle,0.155189027777,0.249991429737,0,0.5,24,medium_candidate,3,0.1,复合／待定
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,point_count_disagreement,0.171495707359,0.300724637681,middle,middle,0.151212948133,0.246107048738,0,0.5,24,,3,0.97619047619,卧室
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,point_count_disagreement,0.187397018848,0.228260869565,middle,middle,0.151212948133,0.241543252199,0,0.5,24,medium_candidate,3,0.684210526316,卧室
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,point_count_disagreement,0.150178609979,0,low,low,0.151212948133,0.241543252199,0,0.5,24,medium_candidate,2,0.7625,卧室
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,semi,e9zR4mvMWw7,point_count_disagreement,0.257155716635,0,high,low,0.151212948133,0.241543252199,0,0.5,24,medium_candidate,2,0.848214285714,起居与休闲
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,semi,e9zR4mvMWw7,point_count_disagreement,0.181730339735,0.159420289855,middle,middle,0.151212948133,0.241543252199,0,0.5,24,medium_candidate,3,0.9375,卧室
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,semi,e9zR4mvMWw7,point_count_disagreement,0.282384990547,0.379446640316,high,middle,0.151212948133,0.241543252199,0,0.5,23,medium_candidate,2,0,卧室
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,semi,q9vSo1VnCiC,point_count_disagreement,0.162409133716,1,middle,high,0.150289989734,0.25237952537,0,0.5,4,,0,0,卧室
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,semi,q9vSo1VnCiC,point_count_disagreement,0.155702809014,0.5,middle,high,0.150289989734,0.25237952537,0,0.5,4,,1,0,卧室
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,semi,q9vSo1VnCiC,point_count_disagreement,0.18785344907,0.159420289855,middle,middle,0.150289989734,0.25237952537,0,0.5,24,,3,0.981481481481,卧室
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,semi,q9vSo1VnCiC,point_count_disagreement,0.167576813036,0,middle,low,0.150289989734,0.25237952537,0,0.5,3,,1,0,卧室
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,point_count_disagreement,0.126770412688,0.722943722944,low,high,0.154161465304,0.246107048738,0,0.5,22,,3,0,卫浴
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,semi,uNb9QFRL6hY,point_count_disagreement,0.26611189476,0.5,high,high,0.152836105423,0.245502573638,0,0.5,4,,1,0,通行与连接
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,semi,uNb9QFRL6hY,point_count_disagreement,0.241318430878,0.5,middle,high,0.152836105423,0.245502573638,0,0.5,4,,1,0,起居与休闲
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,semi,uNb9QFRL6hY,point_count_disagreement,0.19344080118,0.4,middle,middle,0.152836105423,0.245502573638,0,0.5,5,,1,0,卧室
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,semi,uNb9QFRL6hY,point_count_disagreement,0.10706156046,0,low,low,0.152836105423,0.245502573638,0,0.5,4,,1,0,通行与连接
uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,semi,uNb9QFRL6hY,point_count_disagreement,0.0878012554486,0.163043478261,low,middle,0.152836105423,0.245502573638,0,0.5,24,medium_candidate,2,0.657894736842,储藏与家务辅助
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,semi,uNb9QFRL6hY,point_count_disagreement,0.160305353061,0.4,middle,middle,0.152836105423,0.245502573638,0,0.5,5,,1,0,卧室
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,semi,uNb9QFRL6hY,point_count_disagreement,0.247603334105,0,high,low,0.152836105423,0.245502573638,0,0.5,4,,1,0,通行与连接
wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,semi,wc2JMjhGNzB,point_count_disagreement,0.174471851741,0,middle,low,0.150289989734,0.244460882491,0,0.5,24,,1,0,卧室
wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,semi,wc2JMjhGNzB,point_count_disagreement,0.119512676331,0,low,low,0.150289989734,0.244460882491,0,0.5,24,,2,0.954545454545,通行与连接
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,semi,wc2JMjhGNzB,point_count_disagreement,0.261136924797,0,high,low,0.150289989734,0.244460882491,0,0.5,4,simple_candidate,1,0,卧室
wc2JMjhGNzB_77962388887942148ee65c2892600e02,semi,wc2JMjhGNzB,point_count_disagreement,0.176864748962,0,middle,low,0.150289989734,0.244460882491,0,0.5,24,,1,0,复合／待定
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,semi,wc2JMjhGNzB,point_count_disagreement,0.164184661491,0.4,middle,middle,0.150289989734,0.244460882491,0,0.5,5,simple_candidate,1,0,无法判断
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,semi,wc2JMjhGNzB,point_count_disagreement,0.241618192639,0.5,middle,high,0.150289989734,0.244460882491,0,0.5,4,,1,0,卧室
wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,semi,wc2JMjhGNzB,point_count_disagreement,0.211353309469,0.644268774704,middle,high,0.150289989734,0.244460882491,0,0.5,23,medium_candidate,4,0,厨房与用餐
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,semi,wc2JMjhGNzB,point_count_disagreement,0.270082582311,0,high,low,0.150289989734,0.244460882491,0,0.5,4,,1,0,通行与连接
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,semi,yqstnuAEVhm,point_count_disagreement,0.153647684068,0.4,middle,middle,0.150401369488,0.247603334105,0,0.5,5,,1,0,卧室
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,semi,yqstnuAEVhm,point_count_disagreement,0.216904794206,0,middle,low,0.150401369488,0.247603334105,0,0.5,4,,1,0,通行与连接
7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,semi,7y3sRwLe3Va,late_quarter_new,0.365490099562,0.228333333333,high,middle,0.152024526778,0.244610763372,0.00500000000001,0.2475,24,,2,0,通行与连接
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,semi,7y3sRwLe3Va,late_quarter_new,0.124816355842,0,low,low,0.152024526778,0.244610763372,0.00500000000001,0.2475,4,simple_candidate,1,0,开放复合空间
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,semi,7y3sRwLe3Va,late_quarter_new,0.230940189794,0.55,middle,high,0.152024526778,0.244610763372,0.00500000000001,0.2475,4,,1,0,通行与连接
B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,semi,B6ByNegPMKs,late_quarter_new,0.146232657631,0.0991666666668,low,middle,0.153647684068,0.241318430878,0.0025,0.23,24,,5,0.461538461538,工作与学习
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,semi,B6ByNegPMKs,late_quarter_new,0.492370825611,0.2,high,middle,0.153647684068,0.241318430878,0.0025,0.23,4,simple_candidate,1,0,工作与学习
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,semi,B6ByNegPMKs,late_quarter_new,0.103730712899,0.27,low,high,0.153647684068,0.241318430878,0.0025,0.23,4,,1,0,起居与休闲
B6ByNegPMKs_75327de9719945aa8b893a6404667884,semi,B6ByNegPMKs,late_quarter_new,0.573924549822,0.153333333333,high,middle,0.153647684068,0.241318430878,0.0025,0.23,24,,4,0.166666666667,通行与连接
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,semi,B6ByNegPMKs,late_quarter_new,0.447849630771,0.46,high,high,0.153647684068,0.241318430878,0.0025,0.23,4,,1,0,通行与连接
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,semi,UwV83HsGsw3,late_quarter_new,0.283061965158,0.485,high,high,0.150345679611,0.243114478006,0.00312500000001,0.22875,4,,1,0,复合／待定
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,semi,UwV83HsGsw3,late_quarter_new,0.236861850663,0.465,middle,high,0.150345679611,0.243114478006,0.00312500000001,0.22875,4,,1,0,卧室
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,semi,X7HyMhZNoso,late_quarter_new,0.183679694731,0.125833333333,middle,middle,0.152836105423,0.249991429737,0.00312500000001,0.26625,24,medium_candidate,2,0,复合／待定
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,semi,X7HyMhZNoso,late_quarter_new,0.105757017304,0.215,low,middle,0.152836105423,0.249991429737,0.00312500000001,0.26625,4,,1,0,卫浴
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,semi,Z6MFQCViBuw,late_quarter_new,0.184229521357,0,middle,low,0.154675246541,0.25237952537,0.0254166666667,0.2675,4,simple_candidate,1,0,厨房与用餐
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,semi,Z6MFQCViBuw,late_quarter_new,0.145991563025,0,low,low,0.154675246541,0.25237952537,0.0254166666667,0.2675,5,,1,0,复合／待定
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,semi,Z6MFQCViBuw,late_quarter_new,0.150401369488,0.00333333333334,low,low,0.154675246541,0.25237952537,0.0254166666667,0.2675,24,medium_candidate,3,0.1,复合／待定
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,semi,b8cTxDM8gDG,late_quarter_new,0.171495707359,0.176666666667,middle,middle,0.150401369488,0.247603334105,0.00333333333334,0.265,24,,3,0.97619047619,卧室
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,semi,e9zR4mvMWw7,late_quarter_new,0.187397018848,0.0025,middle,low,0.150401369488,0.241618192639,0.00916666666668,0.27,24,medium_candidate,3,0.684210526316,卧室
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,semi,e9zR4mvMWw7,late_quarter_new,0.150178609979,0,low,low,0.150401369488,0.241618192639,0.00916666666668,0.27,24,medium_candidate,2,0.7625,卧室
