image_id,condition,building,axis,composition,workers,future_workers,n_people,total_clusters,supported_clusters,singleton_share,point_count_disagreement,within_mode,mode_entropy,full_by8,core_by19,full_tail,core_tail,late_quarter_new,half_tv,orders,heldout_geometry_coverage
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,quality,mixed,W001;W002;W015;W018;W029;W033;W034;W035,W008;W037,8,5,1,0.5,0.607142857143,0.025703260356,2,0,0.666666666667,0,0.125,0.458333333333,0.317708333333,24,0.5
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,lower,W002;W006;W011;W021,W008;W037,4,2,1,0.25,0.5,0,0.811278124459,0.708333333333,1,0,0.583333333333,0.291666666667,0.25,24,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,higher,W027;W028;W029;W032,W008;W037,4,3,1,0.5,0.5,0.0502888605883,1.5,0,0.458333333333,0,0.208333333333,0.458333333333,0.375,24,0.5
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,mixed,W006;W021;W027;W032,W008;W037,4,3,1,0.5,0.833333333333,0,1.5,0,0.416666666667,0,0.166666666667,0.416666666667,0.333333333333,24,0.5
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,lower,W001;W002;W006;W011;W013;W021,W008;W037,6,2,2,0,0.6,0,1,0.916666666667,0.916666666667,0,0,0,0.194444444444,24,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,higher,W018;W027;W028;W029;W032;W033,W008;W037,6,3,2,0.166666666667,0.533333333333,0.0422183666212,1.45914791703,0.375,0.541666666667,0,0,0.25,0.243055555556,24,0.5
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,semi,rPc6DW4iMge,log_time,mixed,W002;W006;W021;W027;W028;W032,W008;W037,6,3,3,0,0.8,0.0341478726541,1.58496250072,0,0,0,0,0.104166666667,0.180555555556,24,0.5
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,lower,W002;W015;W021;W027,W018;W028,4,1,1,0,0,0.0388852939894,-0,0.583333333333,0.583333333333,0.458333333333,0.458333333333,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,higher,W012;W034;W035;W037,W018;W028,4,2,2,0,0.666666666667,0.0621283210964,1,0,0,0,0,0,0.104166666667,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,mixed,W002;W027;W034;W035,W018;W028,4,2,1,0.25,0.5,0.0403443814493,0.811278124459,0.458333333333,0.75,0,0.375,0.291666666667,0.25,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,lower,W002;W015;W017;W021;W027;W031,W018;W028,6,1,1,0,0,0.0390047748042,-0,1,1,0.916666666667,0.916666666667,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,higher,W001;W012;W029;W034;W035;W037,W018;W028,6,2,2,0,0.533333333333,0.0591996017842,0.918295834054,0.625,0.625,0,0,0.0625,0.166666666667,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,mixed,W002;W015;W027;W034;W035;W037,W018;W028,6,2,2,0,0.533333333333,0.0445927260538,0.918295834054,0.75,0.541666666667,0,0,0.0625,0.180555555556,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,lower,W002;W006;W010;W015;W017;W021;W027;W031,W018;W028,8,1,1,0,0,0.0396555308321,-0,1,1,0.875,0.875,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,higher,W001;W012;W014;W029;W032;W034;W035;W037,W018;W028,8,2,2,0,0.428571428571,0.0397639370929,0.811278124459,0.75,0.75,0,0,0,0.0729166666667,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,quality,mixed,W002;W012;W015;W021;W027;W034;W035;W037,W018;W028,8,2,2,0,0.428571428571,0.0480788055518,0.811278124459,0.833333333333,0.833333333333,0,0,0,0.125,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,lower,W006;W012;W013;W021,W018;W028,4,1,1,0,0,0.0396318943597,-0,1,1,0.875,0.875,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,higher,W027;W032;W033;W036,W018;W028,4,1,1,0,0,0.0404939349834,-0,1,1,0.625,0.75,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,mixed,W006;W021;W027;W036,W018;W028,4,1,1,0,0,0.0283119178382,-0,1,1,0.833333333333,1,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,lower,W001;W006;W012;W013;W021;W030,W018;W028,6,1,1,0,0,0.0389575018594,-0,1,1,1,1,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,higher,W027;W029;W032;W033;W036;W037,W018;W028,6,2,1,0.166666666667,0.333333333333,0.0404939349834,0.650022421648,0.708333333333,1,0,0.875,0.208333333333,0.166666666667,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,mixed,W006;W013;W021;W027;W033;W036,W018;W028,6,1,1,0,0,0.0374262065296,-0,1,1,0.791666666667,0.916666666667,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,lower,W001;W006;W010;W012;W013;W017;W021;W030,W018;W028,8,1,1,0,0,0.0389575018594,-0,1,1,1,1,0,0,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W018;W028,8,2,1,0.125,0.25,0.0386724799763,0.5435644432,1,1,0.708333333333,1,0.0833333333333,0.125,24,1
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,rPc6DW4iMge,log_time,mixed,W006;W012;W013;W021;W027;W032;W033;W036,W018;W028,8,1,1,0,0,0.0389575018594,-0,1,1,1,1,0,0,24,1
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,lower,W015;W017;W021;W027,W014;W031,4,4,0,1,1,,2,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,higher,W012;W034;W035;W037,W014;W031,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,mixed,W015;W027;W034;W035,W014;W031,4,4,0,1,0.5,,2,0,0,0,0,1,0.5,24,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,lower,W006;W010;W015;W017;W021;W027,W014;W031,6,5,1,0.666666666667,0.933333333333,0.0423273714043,2.25162916739,0,0.708333333333,0,0.166666666667,0.708333333333,0.395833333333,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,higher,W001;W012;W029;W034;W035;W037,W014;W031,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,mixed,W015;W021;W027;W034;W035;W037,W014;W031,6,6,0,1,0.8,,2.58496250072,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,lower,W006;W010;W011;W015;W017;W021;W027;W030,W014;W031,8,6,1,0.625,0.892857142857,0.0561143833346,2.40563906223,0.291666666667,0.916666666667,0,0.458333333333,0.583333333333,0.385416666667,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,higher,W001;W012;W028;W029;W032;W034;W035;W037,W014;W031,8,8,0,1,0.75,,3,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,quality,mixed,W012;W015;W017;W021;W027;W034;W035;W037,W014;W031,8,8,0,1,0.857142857143,,3,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,lower,W006;W012;W013;W021,W014;W031,4,2,1,0.25,0,0.0423273714043,0.811278124459,0.333333333333,0.791666666667,0,0.416666666667,0.458333333333,0.25,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,higher,W027;W032;W033;W036,W014;W031,4,4,0,1,1,,2,0,0,0,0,1,0.5,24,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,mixed,W006;W021;W027;W036,W014;W031,4,3,1,0.5,0.833333333333,0.0423273714043,1.5,0,0.666666666667,0,0.166666666667,0.666666666667,0.302083333333,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,lower,W001;W006;W012;W013;W021;W030,W014;W031,6,4,1,0.5,0.6,0.0423273714043,1.79248125036,0.291666666667,0.75,0,0.416666666667,0.520833333333,0.361111111111,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,higher,W027;W029;W032;W033;W036;W037,W014;W031,6,6,0,1,1,,2.58496250072,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,mixed,W006;W013;W021;W027;W033;W036,W014;W031,6,4,1,0.5,0.8,0.0423273714043,1.79248125036,0.291666666667,0.708333333333,0,0.25,0.479166666667,0.333333333333,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,lower,W001;W006;W010;W012;W013;W017;W021;W030,W014;W031,8,6,1,0.625,0.785714285714,0.0423273714043,2.40563906223,0.208333333333,0.958333333333,0,0.666666666667,0.75,0.395833333333,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W014;W031,8,8,0,1,0.928571428571,,3,0,0,0,0,1,0.5,24,0.5
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,manual,rPc6DW4iMge,log_time,mixed,W006;W012;W013;W021;W027;W032;W033;W036,W014;W031,8,6,1,0.625,0.785714285714,0.0423273714043,2.40563906223,0.208333333333,0.958333333333,0,0.458333333333,0.625,0.390625,24,0.5
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,lower,W002;W015;W018;W027,W010;W012,4,2,1,0.25,0.5,0.0896389368697,0.811278124459,0.375,0.541666666667,0,0.25,0.166666666667,0.25,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,higher,W032;W034;W035;W037,W010;W012,4,2,1,0.25,0.5,0.0526137441015,0.811278124459,0.708333333333,1,0,0.583333333333,0.291666666667,0.25,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,mixed,W002;W027;W034;W037,W010;W012,4,3,1,0.5,0.833333333333,0.0844747755643,1.5,0,0.333333333333,0,0.0416666666667,0.333333333333,0.3125,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,lower,W002;W006;W015;W018;W027;W031,W010;W012,6,3,1,0.333333333333,0.333333333333,0.0704793327541,1.25162916739,0.416666666667,0.916666666667,0,0.541666666667,0.458333333333,0.243055555556,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,higher,W014;W029;W032;W034;W035;W037,W010;W012,6,3,1,0.333333333333,0.333333333333,0.0638568315787,1.25162916739,0.875,1,0,0.625,0.25,0.270833333333,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,mixed,W002;W018;W027;W032;W034;W037,W010;W012,6,3,1,0.333333333333,0.6,0.0738717173613,1.25162916739,0.625,1,0,0.708333333333,0.333333333333,0.236111111111,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,lower,W002;W006;W015;W017;W018;W021;W027;W031,W010;W012,8,3,2,0.125,0.25,0.0397168698388,1.2987949407,0.541666666667,0.541666666667,0,0,0.0416666666667,0.208333333333,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,higher,W001;W014;W028;W029;W032;W034;W035;W037,W010;W012,8,4,2,0.25,0.25,0.0402853345669,1.75,0.416666666667,0.75,0,0,0.229166666667,0.208333333333,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,quality,mixed,W002;W015;W018;W027;W032;W034;W035;W037,W010;W012,8,3,1,0.25,0.464285714286,0.0669580238383,1.06127812446,0.666666666667,1,0,0.875,0.291666666667,0.1875,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W013;W021,W010;W012,4,2,2,0,0,0.029266459997,1,0,0,0,0,0,0.104166666667,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,higher,W027;W032;W033;W036,W010;W012,4,2,1,0.25,0.5,0.0672188560481,0.811278124459,0.791666666667,1,0,0.333333333333,0.208333333333,0.25,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,mixed,W006;W021;W027;W036,W010;W012,4,3,1,0.5,0.5,0.0215902450149,1.5,0,0.583333333333,0,0.166666666667,0.583333333333,0.34375,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W013;W018;W021;W030,W010;W012,6,3,2,0.166666666667,0,0.0520752799613,1.45914791703,0.25,0.25,0,0,0.0416666666667,0.236111111111,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,higher,W008;W027;W029;W032;W033;W036,W010;W012,6,2,1,0.166666666667,0.333333333333,0.0623066760329,0.650022421648,0.791666666667,1,0,1,0.229166666667,0.166666666667,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,mixed,W006;W013;W021;W027;W033;W036,W010;W012,6,3,2,0.166666666667,0.333333333333,0.0461803836285,1.45914791703,0.291666666667,0.333333333333,0,0,0.229166666667,0.333333333333,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,lower,W001;W002;W006;W013;W017;W018;W021;W030,W010;W012,8,3,3,0,0,0.0397168698388,1.56127812446,0.541666666667,0.375,0,0,0,0.21875,24,1
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,higher,W008;W015;W027;W029;W032;W033;W036;W037,W010;W012,8,3,1,0.25,0.464285714286,0.0581250527738,1.06127812446,0.708333333333,1,0,1,0.229166666667,0.15625,24,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,manual,uNb9QFRL6hY,log_time,mixed,W001;W006;W013;W021;W027;W032;W033;W036,W010;W012,8,3,2,0.125,0.25,0.0582133363658,1.2987949407,0.666666666667,0.75,0,0,0.145833333333,0.197916666667,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,lower,W010;W015;W018;W027,W002;W008,4,1,1,0,0,0.0557637879614,-0,0.791666666667,0.791666666667,0.458333333333,0.458333333333,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,higher,W032;W034;W035;W037,W002;W008,4,1,1,0,0,0.0598288757286,-0,1,1,0.75,0.75,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,mixed,W018;W027;W034;W037,W002;W008,4,1,1,0,0,0.039875326893,-0,0.75,0.75,0.416666666667,0.416666666667,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,lower,W006;W010;W015;W018;W027;W031,W002;W008,6,1,1,0,0,0.03876482903,-0,1,1,0.458333333333,0.5,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,higher,W014;W029;W032;W034;W035;W037,W002;W008,6,2,1,0.166666666667,0,0.0598288757286,0.650022421648,0.875,1,0,0.75,0,0.166666666667,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,mixed,W010;W018;W027;W032;W034;W037,W002;W008,6,2,1,0.166666666667,0,0.0583580612868,0.650022421648,0.458333333333,0.666666666667,0,0.291666666667,0,0.166666666667,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,lower,W006;W010;W015;W017;W018;W027;W031;W033,W002;W008,8,1,1,0,0,0.0361601670848,-0,1,1,1,1,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,higher,W001;W012;W014;W029;W032;W034;W035;W037,W002;W008,8,2,2,0,0,0.0598288757286,0.811278124459,0.791666666667,0.791666666667,0,0,0,0.135416666667,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,quality,mixed,W010;W015;W018;W027;W032;W034;W035;W037,W002;W008,8,2,1,0.125,0,0.0553437238261,0.5435644432,0.75,0.833333333333,0.125,0.666666666667,0,0.125,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W012;W013,W002;W008,4,1,1,0,0,0.046198859237,-0,0.791666666667,0.791666666667,0.333333333333,0.541666666667,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,higher,W027;W032;W033;W036,W002;W008,4,1,1,0,0,0.0490392553408,-0,0.75,0.75,0.583333333333,0.625,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,mixed,W006;W013;W027;W036,W002;W008,4,1,1,0,0,0.021077597055,-0,1,1,0.791666666667,0.791666666667,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W012;W013;W018;W030,W002;W008,6,1,1,0,0,0.0270531111378,-0,1,1,0.416666666667,0.416666666667,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,higher,W027;W029;W032;W033;W036;W037,W002;W008,6,2,1,0.166666666667,0,0.0609097756144,0.650022421648,0.875,1,0,0.708333333333,0,0.166666666667,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,mixed,W006;W012;W013;W027;W033;W036,W002;W008,6,1,1,0,0,0.0284165417759,-0,1,1,0.375,0.5,0,0,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W010;W012;W013;W017;W018;W030,W002;W008,8,2,1,0.125,0,0.0270531111378,0.5435644432,0.791666666667,1,0.25,0.958333333333,0,0.125,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,higher,W015;W027;W028;W029;W032;W033;W036;W037,W002;W008,8,3,1,0.25,0,0.0586218445417,1.06127812446,0.666666666667,1,0,0.791666666667,0.208333333333,0.15625,24,1
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,uNb9QFRL6hY,log_time,mixed,W001;W006;W012;W013;W027;W032;W033;W036,W002;W008,8,2,1,0.125,0,0.0284165417759,0.5435644432,0.875,1,0.375,0.875,0,0.125,24,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,lower,W002;W010;W018;W027,W011;W015,4,3,1,0.5,0.833333333333,0.0384057912338,1.5,0,0.333333333333,0,0.125,0.333333333333,0.34375,24,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,higher,W032;W034;W035;W037,W011;W015,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,mixed,W002;W027;W034;W037,W011;W015,4,3,1,0.5,0.833333333333,0.0384057912338,1.5,0,0.583333333333,0,0.166666666667,0.583333333333,0.322916666667,24,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,lower,W002;W006;W010;W018;W027;W031,W011;W015,6,5,1,0.666666666667,0.866666666667,0.0384057912338,2.25162916739,0,0.666666666667,0,0.125,0.729166666667,0.388888888889,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,higher,W014;W029;W032;W034;W035;W037,W011;W015,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,mixed,W002;W018;W027;W032;W034;W037,W011;W015,6,5,1,0.666666666667,0.8,0.0384057912338,2.25162916739,0,0.75,0,0.291666666667,0.75,0.409722222222,24,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,lower,W002;W006;W010;W017;W018;W021;W027;W031,W011;W015,8,5,2,0.375,0.75,0.0570770435532,2.15563906223,0.25,0.791666666667,0,0.125,0.5,0.307291666667,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,higher,W001;W012;W014;W029;W032;W034;W035;W037,W011;W015,8,8,0,1,0.821428571429,,3,0,0,0,0,1,0.5,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,quality,mixed,W002;W010;W018;W027;W032;W034;W035;W037,W011;W015,8,7,1,0.75,0.821428571429,0.0384057912338,2.75,0,0.833333333333,0,0.25,0.770833333333,0.4375,24,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,lower,W006;W012;W013;W021,W011;W015,4,3,1,0.5,0,0.0757482958726,1.5,0,0.625,0,0.333333333333,0.333333333333,0.375,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,higher,W027;W032;W033;W036,W011;W015,4,4,0,1,0.833333333333,,2,0,0,0,0,1,0.5,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,mixed,W006;W021;W027;W036,W011;W015,4,3,1,0.5,0.666666666667,0.0757482958726,1.5,0,0.5,0,0.125,0.5,0.333333333333,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W012;W013;W018;W021,W011;W015,6,5,1,0.666666666667,0.333333333333,0.0757482958726,2.25162916739,0,0.458333333333,0,0,0.354166666667,0.375,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,higher,W008;W027;W029;W032;W033;W036,W011;W015,6,6,0,1,0.866666666667,,2.58496250072,0,0,0,0,1,0.5,24,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,mixed,W006;W013;W021;W027;W033;W036,W011;W015,6,5,1,0.666666666667,0.733333333333,0.0757482958726,2.25162916739,0,0.791666666667,0,0.208333333333,0.5625,0.381944444444,24,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,lower,W001;W006;W010;W012;W013;W018;W021;W030,W011;W015,8,7,1,0.75,0.642857142857,0.0757482958726,2.75,0,0.875,0,0.375,0.583333333333,0.416666666667,24,0.5
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,higher,W008;W027;W028;W029;W032;W033;W036;W037,W011;W015,8,7,1,0.75,0.821428571429,0.0232064258679,2.75,0,0.708333333333,0,0.208333333333,0.6875,0.442708333333,24,1
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,uNb9QFRL6hY,log_time,mixed,W006;W012;W013;W021;W027;W032;W033;W036,W011;W015,8,7,1,0.75,0.75,0.0757482958726,2.75,0,0.583333333333,0,0.333333333333,0.541666666667,0.442708333333,24,1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,lower,W002;W010;W018;W027,W008;W034,4,3,1,0.5,0.833333333333,0,1.5,0,0.625,0,0.25,0.625,0.333333333333,24,0.5
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,higher,W014;W032;W035;W037,W008;W034,4,3,1,0.5,0.5,0.099106346894,1.5,0,0.541666666667,0,0.25,0.541666666667,0.333333333333,24,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,mixed,W002;W027;W032;W037,W008;W034,4,4,0,1,0.5,,2,0,0,0,0,1,0.5,24,0.5
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,lower,W002;W010;W015;W018;W027;W031,W008;W034,6,4,1,0.5,0.733333333333,0.0466278754968,1.79248125036,0.291666666667,0.875,0,0.25,0.5625,0.354166666667,24,0.5
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,higher,W001;W014;W029;W032;W035;W037,W008;W034,6,4,2,0.333333333333,0.6,0.0934978373233,1.91829583405,0,0.5,0,0,0.458333333333,0.291666666667,24,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,mixed,W002;W018;W027;W032;W035;W037,W008;W034,6,5,1,0.666666666667,0.733333333333,0,2.25162916739,0,0.625,0,0.125,0.770833333333,0.381944444444,24,0.5
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,lower,W002;W006;W010;W015;W017;W018;W027;W031,W008;W034,8,5,1,0.5,0.714285714286,0.0466278754968,2,0.375,1,0,0.916666666667,0.625,0.28125,24,0.5
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,uNb9QFRL6hY,quality,higher,W001;W012;W014;W028;W029;W032;W035;W037,W008;W034,8,6,2,0.5,0.75,0.0934978373233,2.5,0,0.583333333333,0,0.0416666666667,0.5,0.380208333333,24,0
