condition,target_building,worker_id,axis,score,qualified,training_responses,training_buildings,source_condition
manual,Z6MFQCViBuw,W018,log_time,-0.518038737126,True,58,12,manual
manual,Z6MFQCViBuw,W021,log_time,-1.36889890922,True,30,12,manual
manual,Z6MFQCViBuw,W027,log_time,0.953197265509,True,57,12,manual
manual,Z6MFQCViBuw,W028,log_time,0.342833900465,True,70,18,manual
manual,Z6MFQCViBuw,W029,log_time,0.432866363321,True,68,18,manual
manual,Z6MFQCViBuw,W030,log_time,-0.512142058406,True,69,17,manual
manual,Z6MFQCViBuw,W031,log_time,0.0644494717482,True,30,16,manual
manual,Z6MFQCViBuw,W032,log_time,0.520294222687,True,69,17,manual
manual,Z6MFQCViBuw,W033,log_time,0.809624161364,True,70,17,manual
manual,Z6MFQCViBuw,W034,log_time,0.123980751781,True,27,15,manual
manual,Z6MFQCViBuw,W035,log_time,0.235020893882,True,40,17,manual
manual,Z6MFQCViBuw,W036,log_time,1.61192294731,True,67,18,manual
manual,Z6MFQCViBuw,W037,log_time,0.473277921319,True,70,17,manual
manual,Z6MFQCViBuw,W001,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W002,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W006,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W008,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W010,scope_reject,-0.111111111111,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W011,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W012,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W013,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W014,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W015,scope_reject,0,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W017,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W018,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W021,scope_reject,0,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W027,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W028,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W029,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W030,scope_reject,0,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W031,scope_reject,-0.555555555556,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W032,scope_reject,0,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W033,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W034,scope_reject,-0.666666666667,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W035,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W036,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W037,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,Z6MFQCViBuw,W001,scope_accept,0.0265957446809,True,94,19,scope_direction_sources
manual,Z6MFQCViBuw,W002,scope_accept,0,True,91,18,scope_direction_sources
manual,Z6MFQCViBuw,W006,scope_accept,-0.0722222222222,True,90,18,scope_direction_sources
manual,Z6MFQCViBuw,W008,scope_accept,0.0280898876404,True,89,19,scope_direction_sources
manual,Z6MFQCViBuw,W010,scope_accept,0,True,90,18,scope_direction_sources
manual,Z6MFQCViBuw,W011,scope_accept,-0.0934065934066,True,91,17,scope_direction_sources
manual,Z6MFQCViBuw,W012,scope_accept,0.0111111111111,True,90,18,scope_direction_sources
manual,Z6MFQCViBuw,W013,scope_accept,-0.115384615385,True,91,19,scope_direction_sources
manual,Z6MFQCViBuw,W014,scope_accept,-0.0822784810127,True,79,12,scope_direction_sources
manual,Z6MFQCViBuw,W015,scope_accept,-0.0611111111111,True,90,20,scope_direction_sources
manual,Z6MFQCViBuw,W017,scope_accept,-0.0224719101124,True,89,19,scope_direction_sources
manual,Z6MFQCViBuw,W018,scope_accept,-0.0320512820513,True,78,12,scope_direction_sources
manual,Z6MFQCViBuw,W021,scope_accept,-0.0744680851064,True,47,12,scope_direction_sources
manual,Z6MFQCViBuw,W027,scope_accept,0.06875,True,80,12,scope_direction_sources
manual,Z6MFQCViBuw,W028,scope_accept,-0.247252747253,True,91,18,scope_direction_sources
manual,Z6MFQCViBuw,W029,scope_accept,-0.29347826087,True,92,18,scope_direction_sources
manual,Z6MFQCViBuw,W030,scope_accept,-0.60989010989,True,91,17,scope_direction_sources
manual,Z6MFQCViBuw,W031,scope_accept,0.0473684210526,True,95,18,scope_direction_sources
manual,Z6MFQCViBuw,W032,scope_accept,-0.141304347826,True,92,17,scope_direction_sources
manual,Z6MFQCViBuw,W033,scope_accept,-0.17032967033,True,91,17,scope_direction_sources
manual,Z6MFQCViBuw,W034,scope_accept,0.0136363636364,True,110,18,scope_direction_sources
manual,Z6MFQCViBuw,W035,scope_accept,-0.194444444444,True,90,18,scope_direction_sources
manual,Z6MFQCViBuw,W036,scope_accept,-0.0989010989011,True,91,18,scope_direction_sources
manual,Z6MFQCViBuw,W037,scope_accept,-0.318681318681,True,91,17,scope_direction_sources
manual,Z6MFQCViBuw,W001,edit,0.0626229959851,True,24,9,semi
manual,Z6MFQCViBuw,W002,edit,-0.00657815253885,True,22,9,semi
manual,Z6MFQCViBuw,W006,edit,-0.028394128221,True,20,9,semi
manual,Z6MFQCViBuw,W008,edit,-0.00969324866625,True,20,9,semi
manual,Z6MFQCViBuw,W010,edit,-0.000543146617992,True,21,9,semi
manual,Z6MFQCViBuw,W011,edit,-0.0358746266959,True,21,10,semi
manual,Z6MFQCViBuw,W012,edit,0.0519938504881,True,21,9,semi
manual,Z6MFQCViBuw,W013,edit,-0.00995728777975,True,21,10,semi
manual,Z6MFQCViBuw,W014,edit,0.0078074382961,True,20,10,semi
manual,Z6MFQCViBuw,W015,edit,-0.014480549011,True,20,9,semi
manual,Z6MFQCViBuw,W017,edit,-0.00474490374865,True,18,9,semi
manual,Z6MFQCViBuw,W018,edit,-0.00812318367727,True,20,10,semi
manual,Z6MFQCViBuw,W021,edit,-0.0255695919327,True,17,9,semi
manual,Z6MFQCViBuw,W027,edit,-0.000573245198035,True,22,10,semi
manual,Z6MFQCViBuw,W028,edit,0.0221446119135,True,21,10,semi
manual,Z6MFQCViBuw,W029,edit,0.0766381925818,True,22,10,semi
manual,Z6MFQCViBuw,W030,edit,0.044014613909,True,22,10,semi
manual,Z6MFQCViBuw,W031,edit,0.069428564104,True,21,10,semi
manual,Z6MFQCViBuw,W032,edit,0.0235638836931,True,22,10,semi
manual,Z6MFQCViBuw,W033,edit,0.00163708021754,True,21,10,semi
manual,Z6MFQCViBuw,W034,edit,0.0684139188429,True,23,11,semi
manual,Z6MFQCViBuw,W035,edit,0.08871748903,True,20,9,semi
manual,Z6MFQCViBuw,W036,edit,0.000278816328356,True,20,9,semi
manual,Z6MFQCViBuw,W037,edit,0.034849113397,True,20,10,semi
manual,Z6MFQCViBuw,W001,benefit,-0.0601233127458,True,24,9,semi
manual,Z6MFQCViBuw,W002,benefit,0.00887983925223,True,22,9,semi
manual,Z6MFQCViBuw,W006,benefit,-0.00813977772136,True,20,9,semi
manual,Z6MFQCViBuw,W008,benefit,0.00480201741784,True,20,9,semi
manual,Z6MFQCViBuw,W010,benefit,-0.0106861001191,True,21,9,semi
manual,Z6MFQCViBuw,W011,benefit,-0.014519764723,True,21,10,semi
manual,Z6MFQCViBuw,W012,benefit,-0.0391322719794,True,21,9,semi
manual,Z6MFQCViBuw,W013,benefit,-0.00235384862064,True,21,10,semi
manual,Z6MFQCViBuw,W014,benefit,-0.0160565207751,True,20,10,semi
manual,Z6MFQCViBuw,W015,benefit,0.00198987035847,True,20,9,semi
manual,Z6MFQCViBuw,W017,benefit,0.00360912277412,True,18,9,semi
manual,Z6MFQCViBuw,W018,benefit,0.00759017694047,True,20,10,semi
manual,Z6MFQCViBuw,W021,benefit,-0.0127939654345,True,17,9,semi
manual,Z6MFQCViBuw,W027,benefit,-0.00177525875627,True,22,10,semi
manual,Z6MFQCViBuw,W028,benefit,-0.00482951954553,True,21,10,semi
manual,Z6MFQCViBuw,W029,benefit,-0.058222505392,True,22,10,semi
manual,Z6MFQCViBuw,W030,benefit,-0.0270345357839,True,22,10,semi
manual,Z6MFQCViBuw,W031,benefit,-0.0430414025491,True,21,10,semi
manual,Z6MFQCViBuw,W032,benefit,-0.0182024005071,True,22,10,semi
manual,Z6MFQCViBuw,W033,benefit,0.00187184057516,True,21,10,semi
manual,Z6MFQCViBuw,W034,benefit,-0.0572279962351,True,23,11,semi
manual,Z6MFQCViBuw,W035,benefit,-0.0689391093488,True,20,9,semi
manual,Z6MFQCViBuw,W036,benefit,0.005484303673,True,20,9,semi
manual,Z6MFQCViBuw,W037,benefit,-0.0444250621993,True,20,10,semi
manual,b8cTxDM8gDG,W001,quality,0.0215951449949,True,63,15,manual
manual,b8cTxDM8gDG,W002,quality,-0.0365017967664,True,60,15,manual
manual,b8cTxDM8gDG,W006,quality,0.00401740944724,True,65,16,manual
manual,b8cTxDM8gDG,W008,quality,0.00445806980487,True,65,16,manual
manual,b8cTxDM8gDG,W010,quality,-0.00051758251473,True,62,14,manual
manual,b8cTxDM8gDG,W011,quality,0.00734631968217,True,64,16,manual
manual,b8cTxDM8gDG,W012,quality,0.025861066897,True,62,17,manual
manual,b8cTxDM8gDG,W013,quality,0.0130460824176,True,63,15,manual
manual,b8cTxDM8gDG,W014,quality,0.0186116929931,True,56,11,manual
manual,b8cTxDM8gDG,W015,quality,-0.0121199652704,True,64,17,manual
manual,b8cTxDM8gDG,W017,quality,-0.00262601067162,True,63,16,manual
manual,b8cTxDM8gDG,W018,quality,-0.0226760594324,True,55,11,manual
manual,b8cTxDM8gDG,W021,quality,-0.00600678214958,True,29,11,manual
manual,b8cTxDM8gDG,W027,quality,-0.046079165517,True,55,11,manual
manual,b8cTxDM8gDG,W028,quality,0.0157435837085,True,63,14,manual
manual,b8cTxDM8gDG,W029,quality,0.0193228444184,True,61,15,manual
manual,b8cTxDM8gDG,W030,quality,0.00559787419423,True,63,16,manual
manual,b8cTxDM8gDG,W031,quality,-0.00389840648169,True,66,16,manual
manual,b8cTxDM8gDG,W032,quality,0.0134520400595,True,63,16,manual
manual,b8cTxDM8gDG,W033,quality,0.0093135616989,True,64,14,manual
manual,b8cTxDM8gDG,W034,quality,0.0354756776251,True,82,17,manual
manual,b8cTxDM8gDG,W035,quality,0.0264511473639,True,62,16,manual
manual,b8cTxDM8gDG,W036,quality,0.0100784801424,True,64,16,manual
manual,b8cTxDM8gDG,W037,quality,0.0325979657986,True,65,17,manual
manual,b8cTxDM8gDG,W001,log_time,-0.620047021895,True,69,19,manual
manual,b8cTxDM8gDG,W002,log_time,-0.25310522637,True,66,18,manual
manual,b8cTxDM8gDG,W006,log_time,-1.37718182063,True,69,18,manual
manual,b8cTxDM8gDG,W008,log_time,0.362322676999,True,69,19,manual
manual,b8cTxDM8gDG,W010,log_time,-0.405649993448,True,68,18,manual
manual,b8cTxDM8gDG,W011,log_time,-0.0689188415402,True,67,17,manual
manual,b8cTxDM8gDG,W012,log_time,-0.779207178643,True,40,17,manual
manual,b8cTxDM8gDG,W013,log_time,-1.01472375384,True,68,18,manual
manual,b8cTxDM8gDG,W015,log_time,0.342865591024,True,70,20,manual
manual,b8cTxDM8gDG,W017,log_time,-0.293427307813,True,69,19,manual
manual,b8cTxDM8gDG,W018,log_time,-0.506028092255,True,56,11,manual
manual,b8cTxDM8gDG,W021,log_time,-1.37412928432,True,29,11,manual
manual,b8cTxDM8gDG,W027,log_time,0.948602034449,True,56,11,manual
manual,b8cTxDM8gDG,W028,log_time,0.333983765093,True,68,17,manual
manual,b8cTxDM8gDG,W029,log_time,0.452068692578,True,66,17,manual
manual,b8cTxDM8gDG,W030,log_time,-0.495813180482,True,69,17,manual
manual,b8cTxDM8gDG,W031,log_time,0.106687669664,True,30,16,manual
manual,b8cTxDM8gDG,W032,log_time,0.518063063011,True,69,17,manual
manual,b8cTxDM8gDG,W033,log_time,0.784879072485,True,70,17,manual
manual,b8cTxDM8gDG,W034,log_time,0.10716387156,True,26,14,manual
manual,b8cTxDM8gDG,W035,log_time,0.216814105679,True,39,16,manual
manual,b8cTxDM8gDG,W036,log_time,1.60957889359,True,65,17,manual
manual,b8cTxDM8gDG,W037,log_time,0.480402338231,True,70,17,manual
manual,b8cTxDM8gDG,W001,scope_reject,0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W002,scope_reject,0.375,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W006,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W008,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W010,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W011,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W012,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W013,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W014,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W015,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W017,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W018,scope_reject,-0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W021,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W027,scope_reject,0.375,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W028,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W029,scope_reject,-0.375,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W030,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W031,scope_reject,-0.5,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W032,scope_reject,0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W033,scope_reject,0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W034,scope_reject,-0.625,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W035,scope_reject,0.25,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W036,scope_reject,0.375,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W037,scope_reject,-0.125,True,8,5,scope_direction_sources
manual,b8cTxDM8gDG,W001,scope_accept,0.0265957446809,True,94,19,scope_direction_sources
manual,b8cTxDM8gDG,W002,scope_accept,0.010989010989,True,91,18,scope_direction_sources
manual,b8cTxDM8gDG,W006,scope_accept,-0.0722222222222,True,90,18,scope_direction_sources
manual,b8cTxDM8gDG,W008,scope_accept,0.0277777777778,True,90,19,scope_direction_sources
manual,b8cTxDM8gDG,W010,scope_accept,0,True,90,18,scope_direction_sources
manual,b8cTxDM8gDG,W011,scope_accept,-0.0824175824176,True,91,17,scope_direction_sources
manual,b8cTxDM8gDG,W012,scope_accept,0.0111111111111,True,90,18,scope_direction_sources
manual,b8cTxDM8gDG,W013,scope_accept,-0.116666666667,True,90,19,scope_direction_sources
manual,b8cTxDM8gDG,W014,scope_accept,-0.0844155844156,True,77,12,scope_direction_sources
manual,b8cTxDM8gDG,W015,scope_accept,-0.0604395604396,True,91,20,scope_direction_sources
manual,b8cTxDM8gDG,W017,scope_accept,-0.0222222222222,True,90,19,scope_direction_sources
manual,b8cTxDM8gDG,W018,scope_accept,-0.0194805194805,True,77,12,scope_direction_sources
manual,b8cTxDM8gDG,W021,scope_accept,-0.0760869565217,True,46,12,scope_direction_sources
manual,b8cTxDM8gDG,W027,scope_accept,0.0705128205128,True,78,12,scope_direction_sources
manual,b8cTxDM8gDG,W028,scope_accept,-0.238888888889,True,90,18,scope_direction_sources
manual,b8cTxDM8gDG,W029,scope_accept,-0.288888888889,True,90,18,scope_direction_sources
manual,b8cTxDM8gDG,W030,scope_accept,-0.60989010989,True,91,17,scope_direction_sources
manual,b8cTxDM8gDG,W031,scope_accept,0.0473684210526,True,95,18,scope_direction_sources
manual,b8cTxDM8gDG,W032,scope_accept,-0.130434782609,True,92,17,scope_direction_sources
manual,b8cTxDM8gDG,W033,scope_accept,-0.159340659341,True,91,17,scope_direction_sources
manual,b8cTxDM8gDG,W034,scope_accept,0.0137614678899,True,109,18,scope_direction_sources
manual,b8cTxDM8gDG,W035,scope_accept,-0.185393258427,True,89,18,scope_direction_sources
manual,b8cTxDM8gDG,W036,scope_accept,-0.0898876404494,True,89,18,scope_direction_sources
manual,b8cTxDM8gDG,W037,scope_accept,-0.318681318681,True,91,17,scope_direction_sources
manual,b8cTxDM8gDG,W001,edit,0.0564557230981,True,24,9,semi
manual,b8cTxDM8gDG,W002,edit,-0.00616270455135,True,22,9,semi
manual,b8cTxDM8gDG,W006,edit,-0.0264505988494,True,20,9,semi
manual,b8cTxDM8gDG,W008,edit,-0.00911918780564,True,21,9,semi
manual,b8cTxDM8gDG,W010,edit,-0.00657909047455,True,22,9,semi
manual,b8cTxDM8gDG,W011,edit,-0.034023646342,True,21,10,semi
manual,b8cTxDM8gDG,W012,edit,0.0590159663866,True,21,9,semi
manual,b8cTxDM8gDG,W013,edit,-0.00894622806541,True,22,10,semi
manual,b8cTxDM8gDG,W014,edit,0.00369105081275,True,20,10,semi
manual,b8cTxDM8gDG,W015,edit,-0.0131628072996,True,21,9,semi
manual,b8cTxDM8gDG,W017,edit,-0.00405614075043,True,19,9,semi
manual,b8cTxDM8gDG,W018,edit,-0.00700112108083,True,21,10,semi
manual,b8cTxDM8gDG,W021,edit,-0.0247935903487,True,17,9,semi
manual,b8cTxDM8gDG,W027,edit,0.000489050535215,True,22,10,semi
manual,b8cTxDM8gDG,W028,edit,0.0233446125082,True,22,10,semi
manual,b8cTxDM8gDG,W029,edit,0.082293972871,True,22,10,semi
manual,b8cTxDM8gDG,W030,edit,0.0488723136136,True,22,10,semi
manual,b8cTxDM8gDG,W031,edit,0.0728641670919,True,22,10,semi
manual,b8cTxDM8gDG,W032,edit,0.0233513099594,True,22,10,semi
manual,b8cTxDM8gDG,W033,edit,0.00148599283256,True,21,10,semi
manual,b8cTxDM8gDG,W034,edit,0.0723948120298,True,23,11,semi
manual,b8cTxDM8gDG,W035,edit,0.0929005518633,True,21,9,semi
manual,b8cTxDM8gDG,W036,edit,0.000749220954358,True,20,9,semi
manual,b8cTxDM8gDG,W037,edit,0.0359487139045,True,20,10,semi
manual,b8cTxDM8gDG,W001,benefit,-0.0528740126701,True,24,9,semi
manual,b8cTxDM8gDG,W002,benefit,0.0083500402786,True,22,9,semi
manual,b8cTxDM8gDG,W006,benefit,-0.0073617822751,True,20,9,semi
manual,b8cTxDM8gDG,W008,benefit,0.00418612344947,True,21,9,semi
manual,b8cTxDM8gDG,W010,benefit,-0.00354089530643,True,22,9,semi
manual,b8cTxDM8gDG,W011,benefit,-0.013778816679,True,21,10,semi
manual,b8cTxDM8gDG,W012,benefit,-0.0420671482302,True,21,9,semi
manual,b8cTxDM8gDG,W013,benefit,-0.00247516676514,True,22,10,semi
manual,b8cTxDM8gDG,W014,benefit,-0.00822936433682,True,20,10,semi
manual,b8cTxDM8gDG,W015,benefit,0.00150752779377,True,21,9,semi
manual,b8cTxDM8gDG,W017,benefit,0.00278920523174,True,19,9,semi
manual,b8cTxDM8gDG,W018,benefit,0.00734341090249,True,21,10,semi
manual,b8cTxDM8gDG,W021,benefit,-0.0132727491698,True,17,9,semi
manual,b8cTxDM8gDG,W027,benefit,-0.000358618651622,True,22,10,semi
manual,b8cTxDM8gDG,W028,benefit,-0.00483195042302,True,22,10,semi
manual,b8cTxDM8gDG,W029,benefit,-0.0616609511608,True,22,10,semi
manual,b8cTxDM8gDG,W030,benefit,-0.0290658137118,True,22,10,semi
manual,b8cTxDM8gDG,W031,benefit,-0.04578965082,True,22,10,semi
manual,b8cTxDM8gDG,W032,benefit,-0.0178441844051,True,22,10,semi
manual,b8cTxDM8gDG,W033,benefit,0.00136022976168,True,21,10,semi
manual,b8cTxDM8gDG,W034,benefit,-0.0582411757091,True,23,11,semi
manual,b8cTxDM8gDG,W035,benefit,-0.0712582738481,True,21,9,semi
manual,b8cTxDM8gDG,W036,benefit,0.00506011192362,True,20,9,semi
manual,b8cTxDM8gDG,W037,benefit,-0.0433955213194,True,20,10,semi
manual,e9zR4mvMWw7,W001,quality,0.0193804935518,True,62,15,manual
manual,e9zR4mvMWw7,W002,quality,-0.0386676054483,True,60,15,manual
manual,e9zR4mvMWw7,W006,quality,0.00344747829495,True,64,16,manual
manual,e9zR4mvMWw7,W008,quality,0.00645526429776,True,65,16,manual
manual,e9zR4mvMWw7,W010,quality,-0.00777758293059,True,62,14,manual
manual,e9zR4mvMWw7,W011,quality,0.00608230748992,True,63,16,manual
manual,e9zR4mvMWw7,W012,quality,0.0240052599217,True,61,17,manual
manual,e9zR4mvMWw7,W013,quality,0.013283207725,True,63,15,manual
manual,e9zR4mvMWw7,W014,quality,0.0189752208685,True,56,11,manual
manual,e9zR4mvMWw7,W015,quality,-0.0102578010452,True,64,17,manual
manual,e9zR4mvMWw7,W017,quality,-0.00516049509051,True,63,16,manual
manual,e9zR4mvMWw7,W018,quality,-0.0230578683716,True,55,11,manual
manual,e9zR4mvMWw7,W021,quality,-0.00168666437887,True,29,11,manual
manual,e9zR4mvMWw7,W027,quality,-0.0465917190158,True,55,11,manual
manual,e9zR4mvMWw7,W028,quality,0.0147439036403,True,63,14,manual
manual,e9zR4mvMWw7,W029,quality,0.0201184494362,True,61,15,manual
manual,e9zR4mvMWw7,W030,quality,0.00348022597125,True,62,16,manual
manual,e9zR4mvMWw7,W031,quality,-0.00567342922287,True,65,16,manual
manual,e9zR4mvMWw7,W032,quality,0.0116915056938,True,63,16,manual
manual,e9zR4mvMWw7,W033,quality,0.00881128035231,True,63,14,manual
manual,e9zR4mvMWw7,W034,quality,0.0361890053093,True,82,17,manual
manual,e9zR4mvMWw7,W035,quality,0.0239715893436,True,62,16,manual
manual,e9zR4mvMWw7,W036,quality,0.0087641252513,True,64,16,manual
manual,e9zR4mvMWw7,W037,quality,0.0327183596031,True,65,17,manual
manual,e9zR4mvMWw7,W001,log_time,-0.626448747251,True,68,19,manual
manual,e9zR4mvMWw7,W002,log_time,-0.241836066205,True,66,18,manual
manual,e9zR4mvMWw7,W006,log_time,-1.42281063508,True,68,18,manual
manual,e9zR4mvMWw7,W008,log_time,0.358736950327,True,69,19,manual
manual,e9zR4mvMWw7,W010,log_time,-0.401015633165,True,68,18,manual
manual,e9zR4mvMWw7,W011,log_time,-0.0837910624817,True,66,17,manual
manual,e9zR4mvMWw7,W012,log_time,-0.782775635653,True,39,16,manual
manual,e9zR4mvMWw7,W013,log_time,-0.99954572796,True,68,18,manual
manual,e9zR4mvMWw7,W015,log_time,0.352481387437,True,70,20,manual
manual,e9zR4mvMWw7,W017,log_time,-0.290346707205,True,69,19,manual
manual,e9zR4mvMWw7,W018,log_time,-0.512129556151,True,56,11,manual
manual,e9zR4mvMWw7,W021,log_time,-1.35548652962,True,29,11,manual
manual,e9zR4mvMWw7,W027,log_time,0.928591822104,True,55,11,manual
manual,e9zR4mvMWw7,W028,log_time,0.352973703072,True,68,17,manual
manual,e9zR4mvMWw7,W029,log_time,0.437039015442,True,66,17,manual
manual,e9zR4mvMWw7,W030,log_time,-0.497610641933,True,68,17,manual
manual,e9zR4mvMWw7,W031,log_time,0.0948066457435,True,31,17,manual
manual,e9zR4mvMWw7,W032,log_time,0.512222136112,True,69,17,manual
manual,e9zR4mvMWw7,W033,log_time,0.777959468277,True,69,17,manual
manual,e9zR4mvMWw7,W034,log_time,0.128749242234,True,26,14,manual
manual,e9zR4mvMWw7,W035,log_time,0.276335378989,True,39,16,manual
manual,e9zR4mvMWw7,W036,log_time,1.61341746134,True,65,17,manual
manual,e9zR4mvMWw7,W037,log_time,0.474515684057,True,70,17,manual
manual,e9zR4mvMWw7,W001,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W002,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W006,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W008,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W010,scope_reject,-0.111111111111,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W011,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W012,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W013,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W014,scope_reject,0.111111111111,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W015,scope_reject,0,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W017,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W018,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W021,scope_reject,0,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W027,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W028,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W029,scope_reject,-0.333333333333,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W030,scope_reject,0,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W031,scope_reject,-0.555555555556,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W032,scope_reject,0,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W033,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W034,scope_reject,-0.666666666667,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W035,scope_reject,0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W036,scope_reject,0.333333333333,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W037,scope_reject,-0.222222222222,True,9,6,scope_direction_sources
manual,e9zR4mvMWw7,W001,scope_accept,0.0393258426966,True,89,19,scope_direction_sources
manual,e9zR4mvMWw7,W002,scope_accept,0,True,87,18,scope_direction_sources
manual,e9zR4mvMWw7,W006,scope_accept,-0.0647058823529,True,85,18,scope_direction_sources
manual,e9zR4mvMWw7,W008,scope_accept,0.0290697674419,True,86,19,scope_direction_sources
manual,e9zR4mvMWw7,W010,scope_accept,0,True,86,18,scope_direction_sources
manual,e9zR4mvMWw7,W011,scope_accept,-0.0755813953488,True,86,17,scope_direction_sources
manual,e9zR4mvMWw7,W012,scope_accept,0.0117647058824,True,85,18,scope_direction_sources
manual,e9zR4mvMWw7,W013,scope_accept,-0.122093023256,True,86,19,scope_direction_sources
manual,e9zR4mvMWw7,W014,scope_accept,-0.0890410958904,True,73,12,scope_direction_sources
manual,e9zR4mvMWw7,W015,scope_accept,-0.0632183908046,True,87,20,scope_direction_sources
manual,e9zR4mvMWw7,W017,scope_accept,-0.0232558139535,True,86,19,scope_direction_sources
manual,e9zR4mvMWw7,W018,scope_accept,-0.0342465753425,True,73,12,scope_direction_sources
manual,e9zR4mvMWw7,W021,scope_accept,-0.0595238095238,True,42,12,scope_direction_sources
