table,field_name,semantics_document,preserved_upstream_schema
facts/task_context_master.csv.gz,raw_condition,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,assistance_exposure,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,task_lane,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,scope_status_set_json,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,dataset_group_set_json,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,task_stratum_set_json,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,canonical_annotation_count,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,worker_count,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,worker_ids_json,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,raw_geometry_computable_count,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,lead_time_available_count,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,formal_active_time_available_count,FIELDS_ZH.md,True
facts/task_context_master.csv.gz,reference_measurement_available_count,FIELDS_ZH.md,True
images.csv,image_id,FIELDS_ZH.md,False
images.csv,building_id,FIELDS_ZH.md,False
images.csv,split,FIELDS_ZH.md,False
images.csv,population_role,FIELDS_ZH.md,False
images.csv,image_url,FIELDS_ZH.md,False
images.csv,image_url_provenance,FIELDS_ZH.md,False
images.csv,local_image_source,FIELDS_ZH.md,False
images.csv,room_instance_id,FIELDS_ZH.md,False
images.csv,room_identity_status,FIELDS_ZH.md,False
images.csv,region_class_values_json,FIELDS_ZH.md,False
images.csv,room_mapping_status,FIELDS_ZH.md,False
images.csv,coordinate_width,FIELDS_ZH.md,False
images.csv,coordinate_height,FIELDS_ZH.md,False
metric_identity_links.csv.gz,source_row,FIELDS_ZH.md,False
metric_identity_links.csv.gz,image_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,comparison,FIELDS_ZH.md,False
metric_identity_links.csv.gz,metric_contract,FIELDS_ZH.md,False
metric_identity_links.csv.gz,left_canonical_annotation_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,left_context_key,FIELDS_ZH.md,False
metric_identity_links.csv.gz,left_model_layout_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,left_reference_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,left_identity_status,FIELDS_ZH.md,False
metric_identity_links.csv.gz,right_canonical_annotation_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,right_context_key,FIELDS_ZH.md,False
metric_identity_links.csv.gz,right_model_layout_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,right_reference_id,FIELDS_ZH.md,False
metric_identity_links.csv.gz,right_identity_status,FIELDS_ZH.md,False
metric_identity_links.csv.gz,human_pair_context_relation,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,pano_id,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,split,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,status,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,ratio,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,extended_floor_uv_path,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,enclosed_floor_uv_path,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,extended_corners_px_path,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,enclosed_corners_px_path,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,extended_corner_count,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,enclosed_corner_count,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,extended_is_polygon,FIELDS_ZH.md,False
models/bilayout_test_manifest.csv,enclosed_is_polygon,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,pano_id,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,split,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,status,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,ratio,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,extended_floor_uv_path,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,enclosed_floor_uv_path,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,extended_corners_px_path,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,enclosed_corners_px_path,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,extended_corner_count,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,enclosed_corner_count,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,extended_is_polygon,FIELDS_ZH.md,False
models/bilayout_val_manifest.csv,enclosed_is_polygon,FIELDS_ZH.md,False
models/dual_equality_checks.csv,image_id,FIELDS_ZH.md,False
models/dual_equality_checks.csv,comparison_status,FIELDS_ZH.md,False
models/dual_equality_checks.csv,raw_sequence_equal,FIELDS_ZH.md,False
models/dual_equality_checks.csv,ordered_cycle_equal,FIELDS_ZH.md,False
models/dual_equality_checks.csv,declared_manifest_status,FIELDS_ZH.md,False
models/dual_equality_checks.csv,legacy_linear_gap,FIELDS_ZH.md,False
models/dual_equality_checks.csv,legacy_linear_gap_zero,FIELDS_ZH.md,False
models/dual_equality_checks.csv,legacy_metric,FIELDS_ZH.md,False
models/dual_equality_checks.csv,interpretation,FIELDS_ZH.md,False
models/layouts.jsonl,layout_id,FIELDS_ZH.md,False
models/layouts.jsonl,image_id,FIELDS_ZH.md,False
models/layouts.jsonl,model_family,FIELDS_ZH.md,False
models/layouts.jsonl,head,FIELDS_ZH.md,False
models/layouts.jsonl,source_role,FIELDS_ZH.md,False
models/layouts.jsonl,source_path,FIELDS_ZH.md,False
models/layouts.jsonl,coordinate_width,FIELDS_ZH.md,False
models/layouts.jsonl,coordinate_height,FIELDS_ZH.md,False
models/layouts.jsonl,split,FIELDS_ZH.md,False
models/layouts.jsonl,shared_model_id,FIELDS_ZH.md,False
models/layouts.jsonl,manifest_status,FIELDS_ZH.md,False
models/layouts.jsonl,declared_is_polygon,FIELDS_ZH.md,False
models/layouts.jsonl,declared_corner_count,FIELDS_ZH.md,False
models/layouts.jsonl,points_1024x512,FIELDS_ZH.md,False
models/layouts.jsonl,raw_file_text,FIELDS_ZH.md,False
models/layouts.jsonl,parse_status,FIELDS_ZH.md,False
models/layouts.jsonl,source_exists,FIELDS_ZH.md,False
models/layouts.jsonl,floor_uv_text,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,schema_version,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_annotation_version_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,revision_group_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_stage,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,stage,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,block_index,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,project_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,runtime_task_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,base_task_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_condition,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_worker_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,worker_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_annotation_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,canonical_annotation_id,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,canonical_annotation_id_legacy_alias,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,canonical_join_status,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,selected_canonical_version,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,independent_analysis_unit,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_only_reason,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,version_index_within_task_worker,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,previous_raw_annotation_id_chronological,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,parent_annotation,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,created_at,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,updated_at,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,lead_time_seconds,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,result_count,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,result_sha256,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,source_path,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,source_sha256,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,points_1024x512,FIELDS_ZH.md,False
raw_annotation_versions.jsonl,raw_keypoint_results,FIELDS_ZH.md,False
references.jsonl,layout_id,FIELDS_ZH.md,False
references.jsonl,image_id,FIELDS_ZH.md,False
references.jsonl,model_family,FIELDS_ZH.md,False
references.jsonl,head,FIELDS_ZH.md,False
references.jsonl,source_role,FIELDS_ZH.md,False
references.jsonl,source_path,FIELDS_ZH.md,False
references.jsonl,coordinate_width,FIELDS_ZH.md,False
references.jsonl,coordinate_height,FIELDS_ZH.md,False
references.jsonl,reference_status,FIELDS_ZH.md,False
references.jsonl,split,FIELDS_ZH.md,False
references.jsonl,points_1024x512,FIELDS_ZH.md,False
references.jsonl,raw_file_text,FIELDS_ZH.md,False
references.jsonl,parse_status,FIELDS_ZH.md,False
references.jsonl,source_exists,FIELDS_ZH.md,False
references.jsonl,reference_id,FIELDS_ZH.md,False
references.jsonl,scope_status,FIELDS_ZH.md,False
references.jsonl,reference_quality_status,FIELDS_ZH.md,False
references.jsonl,raw_keypoint_results,FIELDS_ZH.md,False
references.jsonl,original_reference_record,FIELDS_ZH.md,False
response_links.csv.gz,canonical_annotation_id,FIELDS_ZH.md,False
response_links.csv.gz,context_key,FIELDS_ZH.md,False
response_links.csv.gz,image_id,FIELDS_ZH.md,False
response_links.csv.gz,worker_id,FIELDS_ZH.md,False
response_links.csv.gz,partition_ids_json,FIELDS_ZH.md,False
response_links.csv.gz,model_layout_ids_json,FIELDS_ZH.md,False
response_links.csv.gz,reference_ids_json,FIELDS_ZH.md,False
response_links.csv.gz,actual_proposal_ids_json,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,package_path,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,original_source,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,role,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,original_bytes,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,original_sha256,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,source_content_preserved,FIELDS_ZH.md,False
SOURCE_CATALOG.csv,compression,FIELDS_ZH.md,False
