image_id,building,condition,Bi_policy,target,n_workers,n_same_topology_pairs,model_disagreement,human_disagreement,training_model_q25,training_model_q75,training_human_q25,training_human_q75,quadrant,reference_error,point_disagreement
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,6,15,0.0970203914346,0.0201068604403,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,models_disagree_humans_agree,0.118424711216,0
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,23,41,0.106444897728,0.073254307643,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.135680298662,0.837944664032
uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,24,253,0.0255482595461,0.0511936888724,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.0482352666129,0.0833333333333
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,24,231,0.0407794122936,0.0662756023464,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.117597608945,0.163043478261
uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,1,0.020107141373,0.0572893267935,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.198587229764,0.9
uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,6,0.0172755585543,0.0290902680518,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,both_low_disagreement,0.288411108553,0.4
uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,6,0.0392752797543,0.0358869478805,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.12044827731,0.4
uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,2,0.0524319607722,0.185937236499,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.159062366993,0.8
uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,24,253,0.0179769246592,0.0435481868864,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,middle,0.0377236895361,0.0833333333333
uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,10,0.0119077193199,0.0198905077281,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,both_low_disagreement,0.0219419997744,0
uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,2,0.0661055427304,0.146360638413,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,both_high_disagreement,,0.8
uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,manual,enclosed,within_topology_geometry_dispersion,5,1,0.101992565143,0.212839083002,0.0218630718177,0.0601570427269,0.0396132353585,0.0959991146035,both_high_disagreement,0.185224875825,0.9
wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,5,6,0.0170208521364,0.0501821771156,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.0724988294053,0.4
wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,5,3,0.0555817090333,0.180448725339,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.200541976808,0.7
wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,24,276,0.00991762888826,0.0357936424309,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,both_low_disagreement,0.0310903720101,0
wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,6,2,0.0505937179873,0.120113155797,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.288310973512,0.866666666667
wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,6,1,0.0117863710321,0.0176256974993,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,both_low_disagreement,0.0593812267561,0.933333333333
wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,7,11,0.00908216625817,0.048613116923,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.0338144406894,0.47619047619
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,23,48,0.138623492885,0.104060511475,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.231777864933,0.810276679842
wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,5,10,0.0141846965918,0.0694818849504,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.0836102345251,0
wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,24,253,0.0834800932908,0.0633503539289,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.0643380924002,0.0833333333333
wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,23,231,0.0215651414596,0.0513473651451,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.05204209352,0.0869565217391
wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,manual,enclosed,within_topology_geometry_dispersion,5,3,0.105883442999,0.0420061446832,0.0221468276388,0.059972324878,0.0395304624473,0.106886538299,middle,0.0342992207461,0.7
x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,manual,enclosed,within_topology_geometry_dispersion,5,10,0.0250772944865,0.0571450026793,0.0215761087473,0.0604673132968,0.0395304624473,0.106886538299,middle,0.0533923953117,0
x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,manual,enclosed,within_topology_geometry_dispersion,5,4,0.0347439212211,0.068378949442,0.0215761087473,0.0604673132968,0.0395304624473,0.106886538299,middle,0.0689471242037,0.6
x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,manual,enclosed,within_topology_geometry_dispersion,24,210,0.0379418505625,0.0528297254816,0.0215761087473,0.0604673132968,0.0395304624473,0.106886538299,middle,0.0496813711129,0.239130434783
yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,5,10,0.02817046778,0.0400614968018,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.15613282307,0
yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,23,172,0.151362281152,0.0420133613513,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0427976416621,0.320158102767
yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,6,15,0.0157697756726,0.0618473109561,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0497583827471,0
yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,6,6,0.0342263814845,0.0088476368924,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.11845175145,0.6
yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,5,2,0.0246388477289,0.0321426068445,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0849635398376,0.8
yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,6,1,0.0822832193079,0,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,models_disagree_humans_agree,0.11565116635,0.933333333333
yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,5,4,0.0122167388016,0.0233200922082,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,both_low_disagreement,0.165258940084,0.6
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,23,98,0.185044051422,0.0788975643436,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0739457771014,0.612648221344
yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,24,276,0.0251594137855,0.0651492581779,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0414778907922,0
yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,5,4,0.0192874047342,0.0392821437139,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,both_low_disagreement,0.0930126217178,0.6
yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,5,3,0.0601570427269,0.0844010701439,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0761503746714,0.7
yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,24,44,0.0421714056609,0.123682529476,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.20497416166,0.826086956522
yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,24,46,0.080884064098,0.12539681599,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,both_high_disagreement,0.126661621917,0.833333333333
yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,manual,enclosed,within_topology_geometry_dispersion,24,276,0.0128675108762,0.0476076450622,0.0218630718177,0.0591360523319,0.0409992494907,0.108076976833,middle,0.0661048343322,0
zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,manual,enclosed,within_topology_geometry_dispersion,4,6,0.0571156145009,0.0856348202505,0.0215761087473,0.0604673132968,0.039949431441,0.106886538299,middle,,0
zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,manual,enclosed,within_topology_geometry_dispersion,4,3,0.0380207783631,0.0876507381437,0.0215761087473,0.0604673132968,0.039949431441,0.106886538299,middle,0.0638876095199,0.5
zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,manual,enclosed,within_topology_geometry_dispersion,4,3,0.03826658062,0.0226984433182,0.0215761087473,0.0604673132968,0.039949431441,0.106886538299,middle,,0.5
7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,6,0.0453242828348,0.4,0.0214968629664,0.054659600622,0,0.7,middle,0.165170960042,0.4
7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,manual,extended,point_count_disagreement,24,276,0.0116809808549,0,0.0214968629664,0.054659600622,0,0.7,both_low_disagreement,0.0137944452385,0
7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,6,0.0339642194342,0.4,0.0214968629664,0.054659600622,0,0.7,middle,0.170542389057,0.4
7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,manual,extended,point_count_disagreement,6,6,0.0821938802514,0.6,0.0214968629664,0.054659600622,0,0.7,middle,0.271584581168,0.6
7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,manual,extended,point_count_disagreement,6,6,0.0178497838884,0.6,0.0214968629664,0.054659600622,0,0.7,middle,0.181316303182,0.6
7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,3,0.0215389281409,0.7,0.0214968629664,0.054659600622,0,0.7,middle,0.0790185295057,0.7
7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,6,0.043641220971,0.4,0.0214968629664,0.054659600622,0,0.7,middle,0.14958282604,0.4
7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,10,0.0219849548254,0,0.0214968629664,0.054659600622,0,0.7,middle,0.0668537514732,0
7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,manual,extended,point_count_disagreement,5,6,0.016807029775,0.4,0.0214968629664,0.054659600622,0,0.7,middle,0.0668997523701,0.4
B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,manual,extended,point_count_disagreement,24,253,0.0823714436,0.0833333333333,0.0201641699603,0.0522386376858,0,0.7,middle,0.120791586108,0.0833333333333
B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,manual,extended,point_count_disagreement,5,6,0.0570948639916,0.4,0.0201641699603,0.0522386376858,0,0.7,middle,0.266063052253,0.4
B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,manual,extended,point_count_disagreement,5,10,0.0169284426314,0,0.0201641699603,0.0522386376858,0,0.7,both_low_disagreement,0.0404898119122,0
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,manual,extended,point_count_disagreement,24,231,0.0216895186643,0.0869565217391,0.0201641699603,0.0522386376858,0,0.7,middle,0.200336528656,0.0869565217391
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,manual,extended,point_count_disagreement,6,10,0.0273598968044,0.333333333333,0.0201641699603,0.0522386376858,0,0.7,middle,0.238625419501,0.333333333333
B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,manual,extended,point_count_disagreement,24,232,0.0730347741299,0.159420289855,0.0201641699603,0.0522386376858,0,0.7,middle,0.314744058749,0.159420289855
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,manual,extended,point_count_disagreement,5,3,0.0284955442045,0.7,0.0201641699603,0.0522386376858,0,0.7,middle,0.0907535700853,0.7
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,manual,extended,point_count_disagreement,6,15,0.0355159969085,0,0.0201641699603,0.0522386376858,0,0.7,middle,0.403809440406,0
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,manual,extended,point_count_disagreement,5,10,0.0709062405461,0,0.0201641699603,0.0522386376858,0,0.7,models_disagree_humans_agree,0.217624483965,0
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,manual,extended,point_count_disagreement,20,153,0.0220568877251,0.105263157895,0.0201743790522,0.0533664320009,0,0.7,middle,0.142566264681,0.105263157895
S9hNv5qa7GM_53d54b73e58940019b731673e65c1902,S9hNv5qa7GM,manual,extended,point_count_disagreement,4,1,0.138631378205,0.666666666667,0.0201743790522,0.0533664320009,0,0.7,middle,0.30773024288,0.666666666667
S9hNv5qa7GM_bd9faec23bb3462c94a5fbc6c0a3d5cf,S9hNv5qa7GM,manual,extended,point_count_disagreement,20,190,0.0275308648185,0,0.0201743790522,0.0533664320009,0,0.7,middle,0.0323313815376,0
UwV83HsGsw3_0f1385fc03994285ad8253b49516d77b,UwV83HsGsw3,manual,extended,point_count_disagreement,5,0,0.0541718454676,1,0.0214857862706,0.0538009811691,0,0.7,both_high_disagreement,0.295360047325,1
UwV83HsGsw3_16af52545aff47afb4d7b330a49091a2,UwV83HsGsw3,manual,extended,point_count_disagreement,5,6,0.108660928451,0.4,0.0214857862706,0.0538009811691,0,0.7,middle,0.355316663593,0.4
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,manual,extended,point_count_disagreement,24,93,0.0530979608454,0.663043478261,0.0214857862706,0.0538009811691,0,0.7,middle,0.183972719784,0.663043478261
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,manual,extended,point_count_disagreement,24,211,0.0272206189799,0.235507246377,0.0214857862706,0.0538009811691,0,0.7,middle,0.101272376545,0.235507246377
UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,manual,extended,point_count_disagreement,7,3,0.0129896424852,0.8,0.0214857862706,0.0538009811691,0,0.7,models_agree_humans_disagree,0.109768535015,0.8
UwV83HsGsw3_b979526475874ad68ae33f02d407a1fc,UwV83HsGsw3,manual,extended,point_count_disagreement,5,1,0.0288664192115,0.9,0.0214857862706,0.0538009811691,0,0.7,middle,0.139108324282,0.9
UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,manual,extended,point_count_disagreement,23,231,0.0162289568782,0.0869565217391,0.0214857862706,0.0538009811691,0,0.7,middle,0.0203115568748,0.0869565217391
UwV83HsGsw3_f9641b59487a4b0ca0fe41a82edc0980,UwV83HsGsw3,manual,extended,point_count_disagreement,5,4,0.0200792383659,0.6,0.0214857862706,0.0538009811691,0,0.7,middle,0.162340125732,0.6
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,VFuaQ6m2Qom,manual,extended,point_count_disagreement,7,7,0.0553185280056,0.666666666667,0.0201743790522,0.0528593227099,0,0.7,middle,,0.666666666667
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,VFuaQ6m2Qom,manual,extended,point_count_disagreement,20,48,0.0295466354007,0.719298245614,0.0201743790522,0.0528593227099,0,0.7,middle,,0.719298245614
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,VFuaQ6m2Qom,manual,extended,point_count_disagreement,5,1,0.0847253317541,0.9,0.0201743790522,0.0528593227099,0,0.7,both_high_disagreement,,0.9
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,X7HyMhZNoso,manual,extended,point_count_disagreement,5,6,0.013721153931,0.4,0.0215123572058,0.0533664320009,0,0.7,middle,0.0733765238276,0.4
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,X7HyMhZNoso,manual,extended,point_count_disagreement,24,276,0.0162171013745,0,0.0215123572058,0.0533664320009,0,0.7,both_low_disagreement,0.0268498445427,0
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,manual,extended,point_count_disagreement,5,3,0.0637453739821,0.7,0.0215123572058,0.0533664320009,0,0.7,both_high_disagreement,0.0832267391705,0.7
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,manual,extended,point_count_disagreement,5,10,0.0616433322742,0,0.0201743790522,0.051156359728,0,0.7,models_disagree_humans_agree,0.0544723673056,0
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,manual,extended,point_count_disagreement,5,10,0.0592374870967,0,0.0201743790522,0.051156359728,0,0.7,models_disagree_humans_agree,0.0492618627381,0
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,manual,extended,point_count_disagreement,5,10,0.105317366679,0,0.0201743790522,0.051156359728,0,0.7,models_disagree_humans_agree,0.0851672535211,0
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,manual,extended,point_count_disagreement,24,75,0.0506152207491,0.728260869565,0.0201743790522,0.0543344305191,0,0.7,middle,0.254231237438,0.728260869565
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,manual,extended,point_count_disagreement,5,6,0.0219532091695,0.4,0.0201743790522,0.0543344305191,0,0.7,middle,0.0403162681477,0.4
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,manual,extended,point_count_disagreement,6,15,0.0373450876001,0,0.0201743790522,0.0543344305191,0,0.7,middle,0.316739964384,0
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,manual,extended,point_count_disagreement,6,15,0.0137899750169,0,0.0214857862706,0.0544970155705,0,0.7,both_low_disagreement,0.0517515220453,0
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,manual,extended,point_count_disagreement,6,15,0.0145734554099,0,0.0214857862706,0.0544970155705,0,0.7,both_low_disagreement,0.274994741153,0
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,manual,extended,point_count_disagreement,6,15,0.0494118698712,0,0.0214857862706,0.0544970155705,0,0.7,middle,0.147921968683,0
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,extended,point_count_disagreement,24,93,0.0225955132911,0.663043478261,0.0214857862706,0.0544970155705,0,0.7,middle,0.144927929384,0.663043478261
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,manual,extended,point_count_disagreement,4,3,0.0588757447193,0.5,0.0204927737987,0.0530184148002,0,0.7,middle,0.0789453697843,0.5
jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,manual,extended,point_count_disagreement,6,15,0.0527797766647,0,0.0201692745062,0.0518565907972,0,0.7,models_disagree_humans_agree,0.131439242864,0
jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,manual,extended,point_count_disagreement,4,3,0.0651528242067,0.5,0.0201692745062,0.0518565907972,0,0.7,middle,,0.5
jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,manual,extended,point_count_disagreement,4,2,0.0558976343114,0.666666666667,0.0201692745062,0.0518565907972,0,0.7,middle,0.0769971620439,0.666666666667
jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,manual,extended,point_count_disagreement,4,1,0.0440971970298,0.833333333333,0.0201692745062,0.0518565907972,0,0.7,middle,0.0783768373068,0.833333333333
pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,manual,extended,point_count_disagreement,6,15,0.0820264714607,0,0.0201743790522,0.0528593227099,0,0.7,models_disagree_humans_agree,,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,extended,point_count_disagreement,5,10,0.0345417821581,0,0.0201743790522,0.0528593227099,0,0.7,middle,0.0117065323169,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,extended,point_count_disagreement,20,80,0.118966364799,0.53216374269,0.0201743790522,0.0528593227099,0,0.7,middle,,0.53216374269
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,extended,point_count_disagreement,6,3,0.330979433035,0.8,0.0204927737987,0.0530184148002,0,0.7,both_high_disagreement,0.21220339803,0.8
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,10,0.0365911698829,0,0.0201590654143,0.0548221856735,0,0.7,middle,0.0412628793355,0
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,extended,point_count_disagreement,24,276,0.0162604990775,0,0.0201590654143,0.0548221856735,0,0.7,both_low_disagreement,0.0252921634803,0
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,6,0.0439114698404,0.4,0.0201590654143,0.0548221856735,0,0.7,middle,0.0947400799754,0.4
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,0,0.0287763985079,1,0.0201590654143,0.0548221856735,0,0.7,middle,0.235601205382,1
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,10,0.018085524081,0,0.0201590654143,0.0548221856735,0,0.7,both_low_disagreement,0.161145311536,0
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,manual,extended,point_count_disagreement,6,15,0.038550768274,0,0.0201590654143,0.0548221856735,0,0.7,middle,0.095984655134,0
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,extended,point_count_disagreement,24,36,0.0440124515567,0.869565217391,0.0201590654143,0.0548221856735,0,0.7,middle,0.233490147351,0.869565217391
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,6,0.025956339978,0.4,0.0201590654143,0.0548221856735,0,0.7,middle,0.0779278952881,0.4
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,manual,extended,point_count_disagreement,24,276,0.030125341907,0,0.0201590654143,0.0548221856735,0,0.7,middle,0.0361306353729,0
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,manual,extended,point_count_disagreement,6,15,0.0652749393741,0,0.0201590654143,0.0548221856735,0,0.7,models_disagree_humans_agree,0.328539864856,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,6,0.0766741983844,0.4,0.0201590654143,0.0548221856735,0,0.7,middle,0.230806621299,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,0,0.0235845343338,1,0.0201590654143,0.0548221856735,0,0.7,middle,0.318467096655,1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,extended,point_count_disagreement,24,231,0.0355544154889,0.163043478261,0.0201590654143,0.0548221856735,0,0.7,middle,0.0583127082596,0.163043478261
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,extended,point_count_disagreement,5,6,0.0258039687265,0.4,0.0201590654143,0.0548221856735,0,0.7,middle,0.0743768100252,0.4
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,extended,point_count_disagreement,23,211,0.0111892000469,0.166007905138,0.0217108068173,0.054659600622,0,0.7,middle,0.0192470768092,0.166007905138
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,extended,point_count_disagreement,5,2,0.076877530181,0.8,0.0217108068173,0.054659600622,0,0.7,both_high_disagreement,0.13408968225,0.8
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,extended,point_count_disagreement,24,66,0.03920978785,0.760869565217,0.0217108068173,0.054659600622,0,0.7,middle,0.137759505474,0.760869565217
