worker_id,location,missing,extra,quality,rows,buildings,cohort,experiment,scope,metric,model,label,status,edit,time
8,,,,-2.4838618071262397,14,8,all26,triad,without_synthetic,ospa30,time_quality2,1,usable,-0.029935073553534357,0.4510959049075656
1,,,,1.904299433596138,17,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,3.906820658489343,-0.5095091604892603
10,,,,-0.91006533187032,15,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.24808023800558668,-0.25126041931654536
11,,,,2.503630692361657,16,9,all26,triad,without_synthetic,ospa30,triad2,2,usable,-4.243094735222112,-0.41776653980699757
13,,,,-0.5967467090323477,17,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,-0.5077258723676742,-0.5915348132442311
15,,,,-0.36774747713337097,14,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,-0.9376758381600433,-0.14252031362023224
17,,,,-0.8480353390475257,16,10,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.9881523262170625,-0.31114947287272965
18,,,,-0.8464400513243173,16,10,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.9392282268013817,0.20059623102968244
19,,,,3.9148640244717114,12,7,all26,triad,without_synthetic,ospa30,triad2,2,usable,-1.3700813941442138,-2.0335010446693107
2,,,,-1.142558471009503,17,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.8575104095543774,-0.7630695728510357
21,,,,2.230676650635748,12,7,all26,triad,without_synthetic,ospa30,triad2,2,usable,-3.50948236871442,-1.002452906178812
27,,,,-0.5145126627727566,17,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,1.4206675875997938,1.3400977707019224
28,,,,-3.317423665919566,17,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,-0.27903624375563424,0.6414785597857855
29,,,,0.19322146476704247,17,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,2.8892368337260663,0.7807966868944954
30,,,,0.7838637739317958,7,6,all26,triad,without_synthetic,ospa30,triad2,1,usable,2.539103799223144,-0.0901638132532096
32,,,,-0.7061068641752771,17,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.43428371365087887,0.7410851782077954
33,,,,-1.5307808119910418,16,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.03203178692549603,0.4901691798124275
36,,,,-0.5028032178716976,16,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,-0.6479334559787598,1.53216691116278
37,,,,1.8566010957651478,15,9,all26,triad,without_synthetic,ospa30,triad2,1,usable,0.7695064796434568,0.727092020019106
6,,,,0.3799252737447221,16,9,all26,triad,without_synthetic,ospa30,triad2,2,usable,-3.499657077940196,-0.7916503862191958
8,,,,-2.4838618071262397,14,8,all26,triad,without_synthetic,ospa30,triad2,1,usable,-0.029935073553534357,0.4510959049075656
1,,,,1.904299433596138,17,8,all26,triad,without_synthetic,ospa30,triad3,2,usable,3.906820658489343,-0.5095091604892603
10,,,,-0.91006533187032,15,8,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.24808023800558668,-0.25126041931654536
11,,,,2.503630692361657,16,9,all26,triad,without_synthetic,ospa30,triad3,3,usable,-4.243094735222112,-0.41776653980699757
13,,,,-0.5967467090323477,17,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,-0.5077258723676742,-0.5915348132442311
15,,,,-0.36774747713337097,14,8,all26,triad,without_synthetic,ospa30,triad3,1,usable,-0.9376758381600433,-0.14252031362023224
17,,,,-0.8480353390475257,16,10,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.9881523262170625,-0.31114947287272965
18,,,,-0.8464400513243173,16,10,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.9392282268013817,0.20059623102968244
19,,,,3.9148640244717114,12,7,all26,triad,without_synthetic,ospa30,triad3,3,usable,-1.3700813941442138,-2.0335010446693107
2,,,,-1.142558471009503,17,8,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.8575104095543774,-0.7630695728510357
21,,,,2.230676650635748,12,7,all26,triad,without_synthetic,ospa30,triad3,3,usable,-3.50948236871442,-1.002452906178812
27,,,,-0.5145126627727566,17,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,1.4206675875997938,1.3400977707019224
28,,,,-3.317423665919566,17,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,-0.27903624375563424,0.6414785597857855
29,,,,0.19322146476704247,17,8,all26,triad,without_synthetic,ospa30,triad3,2,usable,2.8892368337260663,0.7807966868944954
30,,,,0.7838637739317958,7,6,all26,triad,without_synthetic,ospa30,triad3,2,usable,2.539103799223144,-0.0901638132532096
32,,,,-0.7061068641752771,17,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.43428371365087887,0.7410851782077954
33,,,,-1.5307808119910418,16,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,0.03203178692549603,0.4901691798124275
36,,,,-0.5028032178716976,16,9,all26,triad,without_synthetic,ospa30,triad3,1,usable,-0.6479334559787598,1.53216691116278
37,,,,1.8566010957651478,15,9,all26,triad,without_synthetic,ospa30,triad3,2,usable,0.7695064796434568,0.727092020019106
6,,,,0.3799252737447221,16,9,all26,triad,without_synthetic,ospa30,triad3,3,usable,-3.499657077940196,-0.7916503862191958
8,,,,-2.4838618071262397,14,8,all26,triad,without_synthetic,ospa30,triad3,1,usable,-0.029935073553534357,0.4510959049075656
1,,,,1.1545898606151315,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,3.2631213814565454,-0.6646541327930807
10,,,,-1.0898132674198877,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.14921937417040224,-0.30744659920479434
11,,,,3.1633794633166232,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,-4.809117365683789,-0.70103472319276
13,,,,-0.3344544030992802,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,-0.754891224598957,-0.5339892240090518
15,,,,-0.38521014308377827,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,-0.7385294779363161,-0.20900820615518806
17,,,,-1.520344255437724,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.515748169480265,-0.2944116208546141
18,,,,-1.1945121211451146,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.8103563725956613,0.24981936529527174
19,,,,3.9431967771188825,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,-1.2505081312766224,-2.035698068660105
2,,,,-1.696731013301092,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.49920619461470883,-0.900893998799329
21,,,,2.2590094032829184,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,-3.389909105846829,-1.004649930169605
27,,,,-0.6695014075020986,13,8,all26,triad,reviewed_reference,ospa30,quality2,1,usable,1.4861715926852375,1.1752364609237387
28,,,,-1.957863198245073,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,1.5799548672199608,0.9134452215736338
29,,,,-1.1115492790847912,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,2.203418574289589,0.7338348630314507
32,,,,0.49898233117308044,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,1.5112106778955854,0.9166854240588198
33,,,,-1.9495856508740577,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.7301985120863772,0.524466574444833
36,,,,-0.7102689842456085,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,-0.11711335761154128,1.7824490577096632
37,,,,1.8674459438433235,13,8,all26,triad,reviewed_reference,ospa30,quality2,2,usable,0.5191142701067804,0.7482499399184572
6,,,,1.616273817648428,12,7,all26,triad,reviewed_reference,ospa30,quality2,2,usable,-3.101338527373064,-0.8696634378217427
8,,,,-1.8830438735598822,12,7,all26,triad,reviewed_reference,ospa30,quality2,1,usable,0.8936872037260059,0.4772630347044028
1,,,,1.1545898606151315,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,3.2631213814565454,-0.6646541327930807
10,,,,-1.0898132674198877,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.14921937417040224,-0.30744659920479434
11,,,,3.1633794633166232,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,2,usable,-4.809117365683789,-0.70103472319276
13,,,,-0.3344544030992802,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,-0.754891224598957,-0.5339892240090518
15,,,,-0.38521014308377827,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,-0.7385294779363161,-0.20900820615518806
17,,,,-1.520344255437724,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.515748169480265,-0.2944116208546141
18,,,,-1.1945121211451146,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.8103563725956613,0.24981936529527174
19,,,,3.9431967771188825,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,2,usable,-1.2505081312766224,-2.035698068660105
2,,,,-1.696731013301092,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.49920619461470883,-0.900893998799329
21,,,,2.2590094032829184,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,2,usable,-3.389909105846829,-1.004649930169605
27,,,,-0.6695014075020986,13,8,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,1.4861715926852375,1.1752364609237387
28,,,,-1.957863198245073,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,1.5799548672199608,0.9134452215736338
29,,,,-1.1115492790847912,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,2.203418574289589,0.7338348630314507
32,,,,0.49898233117308044,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,1.5112106778955854,0.9166854240588198
33,,,,-1.9495856508740577,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.7301985120863772,0.524466574444833
36,,,,-0.7102689842456085,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,-0.11711335761154128,1.7824490577096632
37,,,,1.8674459438433235,13,8,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.5191142701067804,0.7482499399184572
6,,,,1.616273817648428,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,2,usable,-3.101338527373064,-0.8696634378217427
8,,,,-1.8830438735598822,12,7,all26,triad,reviewed_reference,ospa30,edit_quality2,1,usable,0.8936872037260059,0.4772630347044028
1,,,,1.1545898606151315,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,2,usable,3.2631213814565454,-0.6646541327930807
10,,,,-1.0898132674198877,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.14921937417040224,-0.30744659920479434
11,,,,3.1633794633166232,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,2,usable,-4.809117365683789,-0.70103472319276
13,,,,-0.3344544030992802,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,-0.754891224598957,-0.5339892240090518
15,,,,-0.38521014308377827,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,-0.7385294779363161,-0.20900820615518806
17,,,,-1.520344255437724,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.515748169480265,-0.2944116208546141
18,,,,-1.1945121211451146,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.8103563725956613,0.24981936529527174
19,,,,3.9431967771188825,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,2,usable,-1.2505081312766224,-2.035698068660105
2,,,,-1.696731013301092,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.49920619461470883,-0.900893998799329
21,,,,2.2590094032829184,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,2,usable,-3.389909105846829,-1.004649930169605
27,,,,-0.6695014075020986,13,8,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,1.4861715926852375,1.1752364609237387
28,,,,-1.957863198245073,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,1.5799548672199608,0.9134452215736338
29,,,,-1.1115492790847912,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,2.203418574289589,0.7338348630314507
32,,,,0.49898233117308044,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,1.5112106778955854,0.9166854240588198
33,,,,-1.9495856508740577,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.7301985120863772,0.524466574444833
36,,,,-0.7102689842456085,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,-0.11711335761154128,1.7824490577096632
37,,,,1.8674459438433235,13,8,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.5191142701067804,0.7482499399184572
6,,,,1.616273817648428,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,2,usable,-3.101338527373064,-0.8696634378217427
8,,,,-1.8830438735598822,12,7,all26,triad,reviewed_reference,ospa30,time_quality2,1,usable,0.8936872037260059,0.4772630347044028
1,,,,1.1545898606151315,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,3.2631213814565454,-0.6646541327930807
10,,,,-1.0898132674198877,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.14921937417040224,-0.30744659920479434
11,,,,3.1633794633166232,12,7,all26,triad,reviewed_reference,ospa30,triad2,2,usable,-4.809117365683789,-0.70103472319276
13,,,,-0.3344544030992802,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,-0.754891224598957,-0.5339892240090518
15,,,,-0.38521014308377827,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,-0.7385294779363161,-0.20900820615518806
17,,,,-1.520344255437724,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.515748169480265,-0.2944116208546141
18,,,,-1.1945121211451146,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.8103563725956613,0.24981936529527174
19,,,,3.9431967771188825,12,7,all26,triad,reviewed_reference,ospa30,triad2,2,usable,-1.2505081312766224,-2.035698068660105
2,,,,-1.696731013301092,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.49920619461470883,-0.900893998799329
21,,,,2.2590094032829184,12,7,all26,triad,reviewed_reference,ospa30,triad2,2,usable,-3.389909105846829,-1.004649930169605
27,,,,-0.6695014075020986,13,8,all26,triad,reviewed_reference,ospa30,triad2,1,usable,1.4861715926852375,1.1752364609237387
28,,,,-1.957863198245073,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,1.5799548672199608,0.9134452215736338
29,,,,-1.1115492790847912,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,2.203418574289589,0.7338348630314507
32,,,,0.49898233117308044,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,1.5112106778955854,0.9166854240588198
33,,,,-1.9495856508740577,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.7301985120863772,0.524466574444833
36,,,,-0.7102689842456085,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,-0.11711335761154128,1.7824490577096632
37,,,,1.8674459438433235,13,8,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.5191142701067804,0.7482499399184572
6,,,,1.616273817648428,12,7,all26,triad,reviewed_reference,ospa30,triad2,2,usable,-3.101338527373064,-0.8696634378217427
8,,,,-1.8830438735598822,12,7,all26,triad,reviewed_reference,ospa30,triad2,1,usable,0.8936872037260059,0.4772630347044028
1,,,,1.1545898606151315,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,3.2631213814565454,-0.6646541327930807
10,,,,-1.0898132674198877,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,0.14921937417040224,-0.30744659920479434
11,,,,3.1633794633166232,12,7,all26,triad,reviewed_reference,ospa30,triad3,3,usable,-4.809117365683789,-0.70103472319276
13,,,,-0.3344544030992802,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,-0.754891224598957,-0.5339892240090518
15,,,,-0.38521014308377827,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,-0.7385294779363161,-0.20900820615518806
17,,,,-1.520344255437724,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,0.515748169480265,-0.2944116208546141
18,,,,-1.1945121211451146,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,0.8103563725956613,0.24981936529527174
19,,,,3.9431967771188825,12,7,all26,triad,reviewed_reference,ospa30,triad3,3,usable,-1.2505081312766224,-2.035698068660105
2,,,,-1.696731013301092,12,7,all26,triad,reviewed_reference,ospa30,triad3,2,usable,0.49920619461470883,-0.900893998799329
21,,,,2.2590094032829184,12,7,all26,triad,reviewed_reference,ospa30,triad3,3,usable,-3.389909105846829,-1.004649930169605
27,,,,-0.6695014075020986,13,8,all26,triad,reviewed_reference,ospa30,triad3,1,usable,1.4861715926852375,1.1752364609237387
28,,,,-1.957863198245073,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,1.5799548672199608,0.9134452215736338
29,,,,-1.1115492790847912,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,2.203418574289589,0.7338348630314507
32,,,,0.49898233117308044,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,1.5112106778955854,0.9166854240588198
33,,,,-1.9495856508740577,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,0.7301985120863772,0.524466574444833
36,,,,-0.7102689842456085,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,-0.11711335761154128,1.7824490577096632
37,,,,1.8674459438433235,13,8,all26,triad,reviewed_reference,ospa30,triad3,1,usable,0.5191142701067804,0.7482499399184572
6,,,,1.616273817648428,12,7,all26,triad,reviewed_reference,ospa30,triad3,3,usable,-3.101338527373064,-0.8696634378217427
8,,,,-1.8830438735598822,12,7,all26,triad,reviewed_reference,ospa30,triad3,1,usable,0.8936872037260059,0.4772630347044028
1,1.5478952268814574,-0.0605599571504639,0.020853586090093554,-0.11481045679554384,62,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
10,-0.24767469291513414,0.01499679904264174,-0.024360578640233596,0.07241041425143427,63,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
11,-0.5796903990892429,-0.006315416549343295,0.0009137669179079896,-0.7005381694108745,64,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
12,2.040144800173071,-0.028362442687725867,-0.00548480063079974,0.5266003589341357,59,16,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
13,0.0021940081698879213,0.018490790837448028,-0.012593242649810207,0.33578557651652297,61,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
15,-1.0704095640006712,-0.017654584706747724,-0.003799945783358623,-1.161918757463255,63,18,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
17,-0.16595293531706218,-0.047895874247734185,0.006455124780977585,-1.2293240351598986,63,19,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
2,-2.6477728066937565,-0.07216488986622158,0.009583574200543073,-3.904856325653671,58,15,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
28,-0.48329520946127463,-0.008417549106843357,0.016798983109759903,-0.13157703577810761,60,16,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
29,-0.298479835213219,0.05727993088272657,-0.02447444680888699,1.0249012947378486,60,16,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
30,-0.04901699688832157,0.02334965711011774,0.015926910074678075,0.90138312053623,63,16,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
31,-0.02992637640649722,0.018166296276020774,-0.014302500524442903,0.03186525410242393,68,19,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
32,-0.4028394635964591,0.009731909326938,0.023644860380393897,0.3852106651719982,65,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
33,0.5978234217249565,-0.027784146391851772,-0.015352003087941025,-0.6045245850181593,65,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
34,0.3936736123336737,0.062155689515387955,-0.01432275054382184,1.7429239312444613,79,19,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
35,1.3049496466073691,0.01745074913329174,0.0016544078157168655,0.85909249773406,61,18,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
36,-0.06058925232027653,0.018825684030172915,-0.007749806776705569,0.36699649103193394,64,18,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
37,0.7102297188774689,0.0355486467303817,0.044545593545741904,2.294046758987304,63,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
6,0.4419784974483424,-0.026242070121483,0.009733225383447263,-0.24297445895612194,63,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
8,-1.003241400314312,0.019400777943287508,-0.027669956853259608,-0.4506925390127214,61,17,current20,rule,all_reference,ospa30,quality2,0,singleton_rejected,,
1,1.5478952268814574,-0.0605599571504639,0.020853586090093554,-0.11481045679554384,62,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
10,-0.24767469291513414,0.01499679904264174,-0.024360578640233596,0.07241041425143427,63,17,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
11,-0.5796903990892429,-0.006315416549343295,0.0009137669179079896,-0.7005381694108745,64,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
12,2.040144800173071,-0.028362442687725867,-0.00548480063079974,0.5266003589341357,59,16,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
13,0.0021940081698879213,0.018490790837448028,-0.012593242649810207,0.33578557651652297,61,17,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
15,-1.0704095640006712,-0.017654584706747724,-0.003799945783358623,-1.161918757463255,63,18,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
17,-0.16595293531706218,-0.047895874247734185,0.006455124780977585,-1.2293240351598986,63,19,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
2,-2.6477728066937565,-0.07216488986622158,0.009583574200543073,-3.904856325653671,58,15,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
28,-0.48329520946127463,-0.008417549106843357,0.016798983109759903,-0.13157703577810761,60,16,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
29,-0.298479835213219,0.05727993088272657,-0.02447444680888699,1.0249012947378486,60,16,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
30,-0.04901699688832157,0.02334965711011774,0.015926910074678075,0.90138312053623,63,16,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
31,-0.02992637640649722,0.018166296276020774,-0.014302500524442903,0.03186525410242393,68,19,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
32,-0.4028394635964591,0.009731909326938,0.023644860380393897,0.3852106651719982,65,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
33,0.5978234217249565,-0.027784146391851772,-0.015352003087941025,-0.6045245850181593,65,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
34,0.3936736123336737,0.062155689515387955,-0.01432275054382184,1.7429239312444613,79,19,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
35,1.3049496466073691,0.01745074913329174,0.0016544078157168655,0.85909249773406,61,18,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
36,-0.06058925232027653,0.018825684030172915,-0.007749806776705569,0.36699649103193394,64,18,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
37,0.7102297188774689,0.0355486467303817,0.044545593545741904,2.294046758987304,63,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
6,0.4419784974483424,-0.026242070121483,0.009733225383447263,-0.24297445895612194,63,17,current20,rule,all_reference,ospa30,rule_vector2,2,usable,,
8,-1.003241400314312,0.019400777943287508,-0.027669956853259608,-0.4506925390127214,61,17,current20,rule,all_reference,ospa30,rule_vector2,1,usable,,
1,1.5478952268814574,-0.0605599571504639,0.020853586090093554,-0.11481045679554384,62,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
10,-0.24767469291513414,0.01499679904264174,-0.024360578640233596,0.07241041425143427,63,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
11,-0.5796903990892429,-0.006315416549343295,0.0009137669179079896,-0.7005381694108745,64,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
12,2.040144800173071,-0.028362442687725867,-0.00548480063079974,0.5266003589341357,59,16,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
13,0.0021940081698879213,0.018490790837448028,-0.012593242649810207,0.33578557651652297,61,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
15,-1.0704095640006712,-0.017654584706747724,-0.003799945783358623,-1.161918757463255,63,18,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
17,-0.16595293531706218,-0.047895874247734185,0.006455124780977585,-1.2293240351598986,63,19,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
2,-2.6477728066937565,-0.07216488986622158,0.009583574200543073,-3.904856325653671,58,15,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
28,-0.48329520946127463,-0.008417549106843357,0.016798983109759903,-0.13157703577810761,60,16,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
29,-0.298479835213219,0.05727993088272657,-0.02447444680888699,1.0249012947378486,60,16,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
30,-0.04901699688832157,0.02334965711011774,0.015926910074678075,0.90138312053623,63,16,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
31,-0.02992637640649722,0.018166296276020774,-0.014302500524442903,0.03186525410242393,68,19,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
32,-0.4028394635964591,0.009731909326938,0.023644860380393897,0.3852106651719982,65,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
33,0.5978234217249565,-0.027784146391851772,-0.015352003087941025,-0.6045245850181593,65,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
34,0.3936736123336737,0.062155689515387955,-0.01432275054382184,1.7429239312444613,79,19,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
35,1.3049496466073691,0.01745074913329174,0.0016544078157168655,0.85909249773406,61,18,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
36,-0.06058925232027653,0.018825684030172915,-0.007749806776705569,0.36699649103193394,64,18,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
37,0.7102297188774689,0.0355486467303817,0.044545593545741904,2.294046758987304,63,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
6,0.4419784974483424,-0.026242070121483,0.009733225383447263,-0.24297445895612194,63,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
8,-1.003241400314312,0.019400777943287508,-0.027669956853259608,-0.4506925390127214,61,17,current20,rule,all_reference,ospa30,rule_vector3,0,singleton_rejected,,
1,1.3714282550960493,-0.05203197223239382,-4.782613186014987e-05,-0.3714666604966835,36,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
10,0.13467415082262438,0.002404360767501482,-0.009899713043573528,0.2161414299042355,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
11,-0.8349689086895157,0.010032555728500467,-0.01236211623492494,-0.46709135515680994,34,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
12,1.735252053244475,-0.0042308703350241225,-0.014709879797727317,1.013725566991486,34,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
13,0.15163919171396326,0.008803170291311018,-0.013805963043573524,0.25598176211963997,32,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
15,-1.151975671592271,-0.022551076428816874,-0.00857305895811714,-1.429641671130014,33,11,current20,rule,reviewed_reference,ospa30,quality2,0,singleton_rejected,,
