cohort,experiment,scope,metric,model,repeat,left_buildings,right_buildings,status,workers,ari,edit_rho,time_rho,quality_rho,location_rho,missing_rho,extra_rho
current20,triad,without_synthetic,ospa30,time_quality2,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.05063291139240502,0.6678571428571428,0.7464285714285712,0.6214285714285712,,,
current20,triad,without_synthetic,ospa30,triad2,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,-0.0175879396984924,0.6678571428571428,0.7464285714285712,0.6214285714285712,,,
current20,triad,without_synthetic,ospa30,triad3,76,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC,UwV83HsGsw3|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.08187599364069953,0.6678571428571428,0.7464285714285712,0.6214285714285712,,,
current20,triad,without_synthetic,ospa30,quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,15,-0.0828729281767957,0.5214285714285714,0.7499999999999999,0.5642857142857142,,,
current20,triad,without_synthetic,ospa30,edit_quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.16455696202531642,0.5214285714285714,0.7499999999999999,0.5642857142857142,,,
current20,triad,without_synthetic,ospa30,time_quality2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,15,-0.025316455696202576,0.5214285714285714,0.7499999999999999,0.5642857142857142,,,
current20,triad,without_synthetic,ospa30,triad2,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.46068747530620313,0.5214285714285714,0.7499999999999999,0.5642857142857142,,,
current20,triad,without_synthetic,ospa30,triad3,77,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|uNb9QFRL6hY,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.15352260778128285,0.5214285714285714,0.7499999999999999,0.5642857142857142,,,
current20,triad,without_synthetic,ospa30,quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,78,7y3sRwLe3Va|B6ByNegPMKs|X7HyMhZNoso|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB,UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,15,-0.12011062821019346,0.682142857142857,0.7607142857142856,0.6785714285714285,,,
current20,triad,without_synthetic,ospa30,edit_quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,15,0.29739776951672864,0.682142857142857,0.7607142857142856,0.6785714285714285,,,
current20,triad,without_synthetic,ospa30,time_quality2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,15,-0.01941747572815527,0.682142857142857,0.7607142857142856,0.6785714285714285,,,
current20,triad,without_synthetic,ospa30,triad2,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,15,0.0049140049140048965,0.682142857142857,0.7607142857142856,0.6785714285714285,,,
current20,triad,without_synthetic,ospa30,triad3,79,B6ByNegPMKs|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|UwV83HsGsw3|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|uNb9QFRL6hY,usable,15,0.023437499999999986,0.682142857142857,0.7607142857142856,0.6785714285714285,,,
current20,triad,without_synthetic,ospa30,quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,unavailable_classification,4,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,unavailable_classification,4,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,usable,4,1.0,-1.0,0.7999999999999999,0.7999999999999999,,,
current20,triad,without_synthetic,ospa30,triad2,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,unavailable_classification,4,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,80,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB,Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|yqstnuAEVhm,unavailable_classification,4,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,14,-0.05813953488372088,0.5208791208791209,0.7230769230769231,0.5868131868131868,,,
current20,triad,without_synthetic,ospa30,edit_quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,14,-0.02824858757062152,0.5208791208791209,0.7230769230769231,0.5868131868131868,,,
current20,triad,without_synthetic,ospa30,time_quality2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,14,0.47093023255813954,0.5208791208791209,0.7230769230769231,0.5868131868131868,,,
current20,triad,without_synthetic,ospa30,triad2,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,14,0.14312617702448208,0.5208791208791209,0.7230769230769231,0.5868131868131868,,,
current20,triad,without_synthetic,ospa30,triad3,81,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,usable,14,0.14871671863756292,0.5208791208791209,0.7230769230769231,0.5868131868131868,,,
current20,triad,without_synthetic,ospa30,quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,6,-0.11111111111111108,0.4285714285714286,0.6,0.3714285714285715,,,
current20,triad,without_synthetic,ospa30,edit_quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,6,-0.21621621621621614,0.4285714285714286,0.6,0.3714285714285715,,,
current20,triad,without_synthetic,ospa30,time_quality2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,6,0.3478260869565217,0.4285714285714286,0.6,0.3714285714285715,,,
current20,triad,without_synthetic,ospa30,triad2,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,usable,6,0.32432432432432434,0.4285714285714286,0.6,0.3714285714285715,,,
current20,triad,without_synthetic,ospa30,triad3,82,X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unavailable_classification,6,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.7190366972477064,0.6964285714285713,0.7357142857142855,0.6749999999999999,,,
current20,triad,without_synthetic,ospa30,edit_quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,-0.13195342820181097,0.6964285714285713,0.7357142857142855,0.6749999999999999,,,
current20,triad,without_synthetic,ospa30,time_quality2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,-0.0175879396984924,0.6964285714285713,0.7357142857142855,0.6749999999999999,,,
current20,triad,without_synthetic,ospa30,triad2,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.07862407862407861,0.6964285714285713,0.7357142857142855,0.6749999999999999,,,
current20,triad,without_synthetic,ospa30,triad3,83,7y3sRwLe3Va|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|rPc6DW4iMge,B6ByNegPMKs|UwV83HsGsw3|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,usable,15,0.1423570595099183,0.6964285714285713,0.7357142857142855,0.6749999999999999,,,
current20,triad,without_synthetic,ospa30,quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,84,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|e9zR4mvMWw7|wc2JMjhGNzB|yqstnuAEVhm,7y3sRwLe3Va|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,15,0.7190366972477064,0.4071428571428571,0.8571428571428571,0.5678571428571427,,,
current20,triad,without_synthetic,ospa30,edit_quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,15,-0.0828729281767957,0.4071428571428571,0.8571428571428571,0.5678571428571427,,,
current20,triad,without_synthetic,ospa30,time_quality2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,15,-0.01941747572815527,0.4071428571428571,0.8571428571428571,0.5678571428571427,,,
current20,triad,without_synthetic,ospa30,triad2,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,15,0.46068747530620313,0.4071428571428571,0.8571428571428571,0.5678571428571427,,,
current20,triad,without_synthetic,ospa30,triad3,85,UwV83HsGsw3|X7HyMhZNoso|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|yqstnuAEVhm,usable,15,0.2761557177615572,0.4071428571428571,0.8571428571428571,0.5678571428571427,,,
current20,triad,without_synthetic,ospa30,quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,14,1.0,0.4901098901098901,0.7802197802197802,0.5956043956043956,,,
current20,triad,without_synthetic,ospa30,edit_quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,14,-0.1139145640769422,0.4901098901098901,0.7802197802197802,0.5956043956043956,,,
current20,triad,without_synthetic,ospa30,time_quality2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,14,0.006791171477079772,0.4901098901098901,0.7802197802197802,0.5956043956043956,,,
current20,triad,without_synthetic,ospa30,triad2,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,usable,14,-0.05813953488372088,0.4901098901098901,0.7802197802197802,0.5956043956043956,,,
current20,triad,without_synthetic,ospa30,triad3,86,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|yqstnuAEVhm,unavailable_classification,14,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,13,0.07142857142857137,0.4725274725274725,0.8351648351648352,0.6648351648351648,,,
current20,triad,without_synthetic,ospa30,edit_quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,13,-0.14035087719298234,0.4725274725274725,0.8351648351648352,0.6648351648351648,,,
current20,triad,without_synthetic,ospa30,time_quality2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,13,1.0,0.4725274725274725,0.8351648351648352,0.6648351648351648,,,
current20,triad,without_synthetic,ospa30,triad2,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,13,0.6578947368421053,0.4725274725274725,0.8351648351648352,0.6648351648351648,,,
current20,triad,without_synthetic,ospa30,triad3,87,UwV83HsGsw3|X7HyMhZNoso|b8cTxDM8gDG|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB,7y3sRwLe3Va|B6ByNegPMKs|Z6MFQCViBuw|e9zR4mvMWw7|q9vSo1VnCiC|yqstnuAEVhm,usable,13,0.18181818181818182,0.4725274725274725,0.8351648351648352,0.6648351648351648,,,
current20,triad,without_synthetic,ospa30,quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.30895795246800734,0.6071428571428571,0.7964285714285713,0.6678571428571428,,,
current20,triad,without_synthetic,ospa30,edit_quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.46068747530620313,0.6071428571428571,0.7964285714285713,0.6678571428571428,,,
current20,triad,without_synthetic,ospa30,time_quality2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,15,-0.01941747572815527,0.6071428571428571,0.7964285714285713,0.6678571428571428,,,
current20,triad,without_synthetic,ospa30,triad2,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,15,-0.09293680297397763,0.6071428571428571,0.7964285714285713,0.6678571428571428,,,
current20,triad,without_synthetic,ospa30,triad3,88,7y3sRwLe3Va|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge,usable,15,0.22501496110113703,0.6071428571428571,0.7964285714285713,0.6678571428571428,,,
current20,triad,without_synthetic,ospa30,quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,edit_quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,time_quality2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad2,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,triad3,89,UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|q9vSo1VnCiC|rPc6DW4iMge,7y3sRwLe3Va|B6ByNegPMKs|e9zR4mvMWw7|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,unidentifiable,0,,,,,,,
current20,triad,without_synthetic,ospa30,quality2,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,usable,14,1.0,0.2571428571428571,0.8109890109890111,0.665934065934066,,,
current20,triad,without_synthetic,ospa30,edit_quality2,90,7y3sRwLe3Va|X7HyMhZNoso|b8cTxDM8gDG|q9vSo1VnCiC|uNb9QFRL6hY|wc2JMjhGNzB,B6ByNegPMKs|UwV83HsGsw3|Z6MFQCViBuw|e9zR4mvMWw7|rPc6DW4iMge|yqstnuAEVhm,unavailable_classification,14,,,,,,,
