schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,geometry_context_schema_version,geometry_context_provenance,valid_k,boundary_similarity_mean,boundary_similarity_min,wallwall_similarity_mean,wallwall_similarity_min,q_boundary_mean,q_boundary_min,q_wallwall_mean,q_wallwall_min,boundary_mode_count,wallwall_mode_count,boundary_largest_gap,wallwall_largest_gap,medoid_margin_boundary,medoid_margin_wallwall,leave_two_out_status,medoid_boundary_worker_id,medoid_wallwall_worker_id,medoid_ambiguous,medoid_boundary_ambiguous,medoid_wallwall_ambiguous,medoid_score_table_json,medoid_worker_id,stability_status,peer_support,medoid_annotation_id,medoid_geometry_sha256,medoid_margin,largest_cluster_support,second_mode_support,leave_one_out_stability,leave_two_out_stability,metric_compatibility,consensus_status,primary_eligible,sensitivity_eligible
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,,,5,0.992117983469505,0.9845733897627028,0.9963951354236202,0.9934790183832014,0.992117983469505,0.9845733897627028,0.9963951354236202,0.9934790183832014,1,1,0.006104061113357706,0.002487643868824163,0.0,0.0,robust,,,True,True,True,"[{""boundary_score"": 0.9924134452830716, ""wallwall_score"": 0.9968659947080022, ""worker_id"": ""31""}, {""boundary_score"": 0.9944446678512995, ""wallwall_score"": 0.997124164683725, ""worker_id"": ""10""}, {""boundary_score"": 0.9924142705435708, ""wallwall_score"": 0.9950940528529595, ""worker_id"": ""17""}, {""boundary_score"": 0.9944446678512995, ""wallwall_score"": 0.997124164683725, ""worker_id"": ""6""}, {""boundary_score"": 0.986872865818284, ""wallwall_score"": 0.9957673001896895, ""worker_id"": ""8""}]",6,stable_candidate,5,480a17d4b8bc43325c2c,e318010671712f56c9a241ebb1dae2d827f25d03f39f09bf172f07595e116ff8,0.0,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,,,5,0.9910023238742431,0.9873417346580788,0.9858593347906692,0.9661116842204198,0.9910023238742431,0.9873417346580788,0.9858593347906692,0.9661116842204198,1,1,0.007053919004644027,0.020085343300456082,0.0,0.0,sensitive,,,True,True,True,"[{""boundary_score"": 0.9903943030745168, ""wallwall_score"": 0.9866031716649787, ""worker_id"": ""27""}, {""boundary_score"": 0.9903528207737591, ""wallwall_score"": 0.9898917594376824, ""worker_id"": ""28""}, {""boundary_score"": 0.9930072380404042, ""wallwall_score"": 0.9908606957027102, ""worker_id"": ""29""}, {""boundary_score"": 0.9882500194421318, ""wallwall_score"": 0.9710803514452655, ""worker_id"": ""31""}, {""boundary_score"": 0.9930072380404042, ""wallwall_score"": 0.9908606957027102, ""worker_id"": ""36""}]",36,stable_candidate,5,07d7b8e9b47e3b57f09b,970322c48eaf774dc84b792804eb7a0b17543ab3fd88df6d9727fbe831b0c595,0.0,4,0,sensitive,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,multimodal_candidate,False,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,5,0.9233397430972102,0.8646863906676634,0.9064336649571605,0.8433377020412918,0.9233397430972102,0.8646863906676634,0.9064336649571605,0.8433377020412918,2,2,0.07487741380211443,0.09582448080012995,0.0022270060425986227,0.004994738388685471,sensitive,10,10,False,False,False,"[{""boundary_score"": 0.9072846809453218, ""wallwall_score"": 0.8887552663159611, ""worker_id"": ""34""}, {""boundary_score"": 0.9135031172029554, ""wallwall_score"": 0.8917757568688909, ""worker_id"": ""35""}, {""boundary_score"": 0.937607767436964, ""wallwall_score"": 0.9218029479938005, ""worker_id"": ""10""}, {""boundary_score"": 0.9229223885064444, ""wallwall_score"": 0.913026144002035, ""worker_id"": ""13""}, {""boundary_score"": 0.9353807613943653, ""wallwall_score"": 0.916808209605115, ""worker_id"": ""18""}]",18,multimodal_candidate,5,e98d3f5303e6099af208,04d572a9e8d398674cd52ff781049fc3628e88277c1b0e404f73e30d45cf1c0d,0.0007780868984454958,3,2,sensitive,sensitive,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,5,0.9919833711362076,0.9852972799538722,0.9954274437736453,0.9927956333764016,0.9919833711362076,0.9852972799538722,0.9954274437736453,0.9927956333764016,1,1,0.0038370818028339304,0.0015763446277843318,0.0003878909328968172,0.0004366557988312314,robust,36,36,False,False,False,"[{""boundary_score"": 0.9915814090015067, ""wallwall_score"": 0.9938756244591742, ""worker_id"": ""27""}, {""boundary_score"": 0.9895293166809542, ""wallwall_score"": 0.996142546095052, ""worker_id"": ""28""}, {""boundary_score"": 0.9934325796105079, ""wallwall_score"": 0.9951812826002737, ""worker_id"": ""29""}, {""boundary_score"": 0.9915530798446639, ""wallwall_score"": 0.9953585638198439, ""worker_id"": ""35""}, {""boundary_score"": 0.9938204705434047, ""wallwall_score"": 0.9965792018938833, ""worker_id"": ""36""}]",36,stable_candidate,5,1dc5dc76fab81c45cd23,fce5e76fcc3d0f3de7a00b4888d485ed7d2280274e51b2ce2055bb7cf563fea6,0.001274496397568603,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,,,5,0.9719735150803785,0.9527274815553555,0.9768490169492425,0.9596887338191351,0.9719735150803785,0.9527274815553555,0.9768490169492425,0.9596887338191351,1,1,0.030983357537695433,0.03200515409602689,0.0,0.0,sensitive,,,True,True,True,"[{""boundary_score"": 0.9755584869526422, ""wallwall_score"": 0.9787936661347468, ""worker_id"": ""34""}, {""boundary_score"": 0.9764391820763655, ""wallwall_score"": 0.9811390877317695, ""worker_id"": ""10""}, {""boundary_score"": 0.9764391820763655, ""wallwall_score"": 0.9811390877317695, ""worker_id"": ""13""}, {""boundary_score"": 0.9631524404463087, ""wallwall_score"": 0.9708172511391719, ""worker_id"": ""18""}, {""boundary_score"": 0.9682782838502113, ""wallwall_score"": 0.9723559920087552, ""worker_id"": ""6""}]",34,stable_candidate,5,2421466da1f7d0800380,ace03c8b2953c0f05acb08a40950ec1dcaf767cf9f6615e21b49ff92e43d5774,0.0005344510525513435,5,0,sensitive,sensitive,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,,,5,0.9858499560755453,0.9787555941969425,0.9946732080007006,0.9898661341031776,0.9858499560755453,0.9787555941969425,0.9946732080007006,0.9898661341031776,1,1,0.0038042324606570865,0.003671084121301238,0.002278830658104969,0.0005163862512665984,sensitive,12,33,False,False,False,"[{""boundary_score"": 0.9867507991421847, ""wallwall_score"": 0.9954124212902287, ""worker_id"": ""30""}, {""boundary_score"": 0.9847792229823719, ""wallwall_score"": 0.9959288075414953, ""worker_id"": ""33""}, {""boundary_score"": 0.9821684231338903, ""wallwall_score"": 0.9929178944834254, ""worker_id"": ""1""}, {""boundary_score"": 0.9865217053189901, ""wallwall_score"": 0.995398831457867, ""worker_id"": ""11""}, {""boundary_score"": 0.9890296298002896, ""wallwall_score"": 0.9937080852304876, ""worker_id"": ""12""}]",12,stable_candidate,5,69ad0871a13714ff7abc,f1bd94acd0a7ab5cf9b969e59cbda1e04a0ed5c57b62fc7dcc16bbfc89692d8f,0.0026371339865260968,5,0,sensitive,sensitive,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,,,5,0.9886527434097264,0.9812895783916097,0.9897924235981254,0.9846050477871789,0.9886527434097264,0.9812895783916097,0.9897924235981254,0.9846050477871789,1,1,0.004058262135999913,0.007969286986201474,0.0001520582296541395,0.0002603403524022996,sensitive,36,35,False,False,False,"[{""boundary_score"": 0.9896892028754977, ""wallwall_score"": 0.9922323028612333, ""worker_id"": ""28""}, {""boundary_score"": 0.9829081738945924, ""wallwall_score"": 0.9858007671551435, ""worker_id"": ""29""}, {""boundary_score"": 0.9905041492808823, ""wallwall_score"": 0.9924926432136356, ""worker_id"": ""35""}, {""boundary_score"": 0.9906562075105364, ""wallwall_score"": 0.9911685155399639, ""worker_id"": ""36""}, {""boundary_score"": 0.9895059834871236, ""wallwall_score"": 0.987267889220651, ""worker_id"": ""1""}]",36,stable_candidate,5,0b2b9f0ed2607655632c,a09a3fbc52fd6fb0677d52b8dce542210ec165dc8bc92fa38b05c04ad5c428d7,0.0007082004381884222,5,0,robust,sensitive,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,,,4,0.9630179980945645,0.9386565876463352,0.9519154519289584,0.9160280311018085,0.9630179980945645,0.9386565876463352,0.9519154519289584,0.9160280311018085,1,1,0.028691629133494656,0.028682535795043096,0.004305871085235835,0.012797337252817287,not_evaluable,37,37,False,False,False,"[{""boundary_score"": 0.9430151796058605, ""wallwall_score"": 0.945069519025347, ""worker_id"": ""27""}, {""boundary_score"": 0.9691510691202009, ""wallwall_score"": 0.939245959400087, ""worker_id"": ""34""}, {""boundary_score"": 0.9734569402054367, ""wallwall_score"": 0.9680718332716088, ""worker_id"": ""37""}, {""boundary_score"": 0.9664488034467594, ""wallwall_score"": 0.9552744960187916, ""worker_id"": ""12""}]",27,stable_candidate,4,973098cfe5081c1c74ec,63d68a7330f27460b0b512ce2590f348b80e2a82979b9b2e1186d253e3e705dd,,1,1,sensitive,not_evaluable,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,multimodal_candidate,False,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,,,5,0.9517963767386746,0.9171211774221728,0.9228077426377551,0.8260111591592911,0.9517963767386746,0.9171211774221728,0.9228077426377551,0.8260111591592911,1,2,0.028187684417729786,0.10507359001164329,0.0020651031773650796,7.94101977219519e-05,sensitive,2,36,False,False,False,"[{""boundary_score"": 0.9241812192694346, ""wallwall_score"": 0.8568556857620465, ""worker_id"": ""34""}, {""boundary_score"": 0.9619886715007214, ""wallwall_score"": 0.9405737688436501, ""worker_id"": ""36""}, {""boundary_score"": 0.9484628499655049, ""wallwall_score"": 0.938968024311193, ""worker_id"": ""37""}, {""boundary_score"": 0.960295368279626, ""wallwall_score"": 0.9371468756259581, ""worker_id"": ""1""}, {""boundary_score"": 0.9640537746780865, ""wallwall_score"": 0.9404943586459281, ""worker_id"": ""2""}]",2,multimodal_candidate,5,39b9fade42ec809e239d,664329509edecd3da75519b29a7ee56212d5985c293ddcbbaa0fd0a709f95d2f,0.0022700042092534956,3,1,robust,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC,,,3,0.9637271064027976,0.9566038640938805,0.9592297366486165,0.945056750929314,0.9637271064027976,0.9566038640938805,0.9592297366486165,0.945056750929314,1,1,,,0.0034647324569276883,0.002455522484910877,not_evaluable,37,11,False,False,False,"[{""boundary_score"": 0.9600685965508083, ""wallwall_score"": 0.9475122734142248, ""worker_id"": ""34""}, {""boundary_score"": 0.9672887275572559, ""wallwall_score"": 0.963860707023357, ""worker_id"": ""37""}, {""boundary_score"": 0.9638239951003282, ""wallwall_score"": 0.9663162295082679, ""worker_id"": ""11""}]",34,stable_candidate,3,8066ad223dec81c40daa,e3e76dbd5e1062ed0eac07b7b0038f05c44b7bbd600fbce23187804f6d9a2fae,,1,1,not_evaluable,not_evaluable,compatible,multimodal,False,False
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,,,5,0.9929702418134061,0.9878857741981084,0.9957578614915643,0.993591722584602,0.9929702418134061,0.9878857741981084,0.9957578614915643,0.993591722584602,1,1,0.004766041941302701,0.002946610401793448,0.0,0.0,robust,,,True,True,True,"[{""boundary_score"": 0.9890871658499478, ""wallwall_score"": 0.9960935203794646, ""worker_id"": ""31""}, {""boundary_score"": 0.9950333467704019, ""wallwall_score"": 0.9966248393296812, ""worker_id"": ""10""}, {""boundary_score"": 0.9929139413761927, ""wallwall_score"": 0.9957289869530295, ""worker_id"": ""17""}, {""boundary_score"": 0.9950333467704019, ""wallwall_score"": 0.9966248393296812, ""worker_id"": ""6""}, {""boundary_score"": 0.9927834083000865, ""wallwall_score"": 0.993717121465966, ""worker_id"": ""8""}]",6,stable_candidate,5,290e3e82f42aa83e4adc,e58cbbed659703cb600a532a3b46b284e1264dae742872f12a3cdf45c796b0e3,0.0,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,,,5,0.9943644263287391,0.992124917557535,0.9930701018068856,0.9886784222225885,0.9943644263287391,0.992124917557535,0.9930701018068856,0.9886784222225885,1,1,0.0022228922432451226,0.0043478276941602,0.0006015161388036594,1.1102230246251565e-16,robust,18,,True,False,True,"[{""boundary_score"": 0.9940033070291877, ""wallwall_score"": 0.9923120590315349, ""worker_id"": ""34""}, {""boundary_score"": 0.9932450087240545, ""wallwall_score"": 0.9899126947739513, ""worker_id"": ""10""}, {""boundary_score"": 0.9946954344323518, ""wallwall_score"": 0.9947325734853005, ""worker_id"": ""13""}, {""boundary_score"": 0.9952969505711554, ""wallwall_score"": 0.9947325734853004, ""worker_id"": ""18""}, {""boundary_score"": 0.9945814308869461, ""wallwall_score"": 0.9936606082583399, ""worker_id"": ""6""}]",18,stable_candidate,5,86103695b3e92be6e929,876aa5c391fa1face97ee9443fa334795968870560f01edba6825fbdd9d25321,0.0007148141055308699,5,0,robust,robust,compatible,stable,True,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,,,4,0.9914614640165168,0.9897239827467371,0.9815612138560786,0.9662713506900819,0.9914614640165168,0.9897239827467371,0.9815612138560786,0.9662713506900819,1,1,0.001988635839139996,0.018886566682660533,0.0016074628704486615,0.0009060107911518234,not_evaluable,2,2,False,False,False,"[{""boundary_score"": 0.9907939180473081, ""wallwall_score"": 0.9855150972900463, ""worker_id"": ""30""}, {""boundary_score"": 0.9913369652071222, ""wallwall_score"": 0.9690909603834245, ""worker_id"": ""32""}, {""boundary_score"": 0.9907705447340661, ""wallwall_score"": 0.9852176896696455, ""worker_id"": ""1""}, {""boundary_score"": 0.9929444280775709, ""wallwall_score"": 0.9864211080811981, ""worker_id"": ""2""}]",2,stable_candidate,4,3cf2311bd8da5ee6753a,506f6739eec3f4709602e7b27dd0d024cfdfdd992d3a9752fec6a5c52e1a33e9,0.0009073056714361538,3,0,sensitive,not_evaluable,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,stable_candidate,False,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,,,5,0.9894026700771542,0.982770153659348,0.9867667902415,0.975803818737271,0.9894026700771542,0.982770153659348,0.9867667902415,0.975803818737271,1,1,0.002616896631152943,0.005858173132647693,0.0007949998488342436,0.00042340395894191474,sensitive,30,32,False,False,False,"[{""boundary_score"": 0.9911529593812464, ""wallwall_score"": 0.9853209685431692, ""worker_id"": ""27""}, {""boundary_score"": 0.9919479592300806, ""wallwall_score"": 0.9897959808477903, ""worker_id"": ""30""}, {""boundary_score"": 0.9879934160874575, ""wallwall_score"": 0.9902193848067322, ""worker_id"": ""32""}, {""boundary_score"": 0.9901958656143175, ""wallwall_score"": 0.9892864254075093, ""worker_id"": ""33""}, {""boundary_score"": 0.9857231500726686, ""wallwall_score"": 0.979211191602299, ""worker_id"": ""12""}]",30,stable_candidate,5,6fde03b86adc8ddd0722,1de0365a141f7e85261c5929aca392df4292e1dad01e20a1f18064c86265a283,0.0013353184838620358,4,0,sensitive,sensitive,compatible,weak,False,True
paper_a_vfinal_sidecar_v1,geometry_loo_heldout_consensus_v3,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,semi,stable_candidate,False,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,,,3,0.9982729177081366,0.997409376562205,0.9938342854783725,0.9907514282175587,0.9982729177081366,0.997409376562205,0.9938342854783725,0.9907514282175587,1,1,,,0.0,0.0,not_evaluable,,,True,True,True,"[{""boundary_score"": 0.997409376562205, ""wallwall_score"": 0.9907514282175587, ""worker_id"": ""34""}, {""boundary_score"": 0.9987046882811025, ""wallwall_score"": 0.9953757141087793, ""worker_id"": ""17""}, {""boundary_score"": 0.9987046882811025, ""wallwall_score"": 0.9953757141087793, ""worker_id"": ""18""}]",18,stable_candidate,3,23a4dc31709381a1de36,637c8b4e62eb8c504f2418e2fd65d570b13fa980db707a52a66d0642bb506cb6,0.0,3,0,not_evaluable,not_evaluable,compatible,stable,True,True
