classification_variant,evaluation_building,evaluation_building_excluded_from_training,worker_id,worker_effect_centered,probability_effect_positive_building_bootstrap,evidence_stratum,quality_task_support,quality_building_support,training_row_count,training_task_count,training_building_count,bootstrap_replicates,bootstrap_attempts,bootstrap_cluster,worker_task_graph_connected,class_counts
w034_original_only,UwV83HsGsw3,True,2,0.035010047583303394,0.845,H_higher_manual_quality_evidence,14,8,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,6,0.014331556005314106,0.723,U_unclassified,14,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,8,0.030604047138301227,0.825,H_higher_manual_quality_evidence,13,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,10,0.015758200399677125,0.729,U_unclassified,13,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,11,-0.0006373344822709903,0.473,U_unclassified,14,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,12,0.03501620579727727,0.849,H_higher_manual_quality_evidence,15,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,13,-0.029795242084848184,0.227,U_unclassified,14,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,15,0.007119892418978813,0.631,U_unclassified,14,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,17,0.013425035893759985,0.767,U_unclassified,13,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,28,0.007732635777184749,0.619,U_unclassified,13,8,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,29,-0.02180902552189501,0.114,L_lower_manual_quality_evidence,13,8,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,30,0.018050774061365127,0.637,U_unclassified,14,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,31,0.0017390151299240264,0.613,U_unclassified,15,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,32,-0.01585678394902923,0.366,U_unclassified,15,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,33,-0.012674979604697989,0.316,U_unclassified,14,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,34,-0.044107209084650156,0.085,L_lower_manual_quality_evidence,16,9,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,35,-0.021823664782242735,0.26,U_unclassified,13,8,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,36,-0.04070603118129146,0.222,U_unclassified,13,8,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,UwV83HsGsw3,True,37,-0.03613990162412439,0.07,L_lower_manual_quality_evidence,16,10,280,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 13, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,X7HyMhZNoso,True,1,0.04170795385831194,0.994,H_higher_manual_quality_evidence,15,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,2,0.033717092308971464,0.829,H_higher_manual_quality_evidence,14,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,6,0.0035183860966145897,0.534,U_unclassified,13,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,8,0.026219479269344648,0.743,U_unclassified,12,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,10,0.012159347780515084,0.702,U_unclassified,13,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,11,0.002311246469054451,0.569,U_unclassified,14,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,12,0.033210511332446124,0.857,H_higher_manual_quality_evidence,15,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,13,-0.022280344552416897,0.266,U_unclassified,15,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,15,0.014260087292987,0.805,H_higher_manual_quality_evidence,13,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,17,0.0029625247023055135,0.613,U_unclassified,12,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,28,0.0057741233085164545,0.58,U_unclassified,13,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,29,-0.022747716194406853,0.114,L_lower_manual_quality_evidence,13,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,30,0.007680885103836466,0.525,U_unclassified,16,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,31,0.007345926129019964,0.784,U_unclassified,15,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,32,0.0060436625186945925,0.605,U_unclassified,15,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,33,-0.0029908362957768997,0.521,U_unclassified,14,10,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,34,-0.047953848554848855,0.088,L_lower_manual_quality_evidence,15,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,35,-0.022673824271137955,0.227,U_unclassified,14,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,36,-0.04294008185984666,0.185,L_lower_manual_quality_evidence,13,8,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,X7HyMhZNoso,True,37,-0.03532457444218229,0.086,L_lower_manual_quality_evidence,15,9,279,65,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 4, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,1,0.03874086891975648,0.981,H_higher_manual_quality_evidence,14,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,2,0.03219373721386709,0.833,H_higher_manual_quality_evidence,14,8,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,6,0.011963497918443422,0.698,U_unclassified,13,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,8,0.03140317746807553,0.831,H_higher_manual_quality_evidence,13,10,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,10,0.025142525350422718,0.855,H_higher_manual_quality_evidence,12,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,11,-0.003281808922885543,0.443,U_unclassified,14,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,12,0.034834218269406025,0.844,H_higher_manual_quality_evidence,14,8,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,13,-0.01605858199299115,0.369,U_unclassified,14,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,15,0.004942524568229745,0.623,U_unclassified,14,10,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,17,0.01418862745413374,0.783,U_unclassified,13,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,28,0.007109150696789079,0.591,U_unclassified,12,7,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,29,-0.020181126610134936,0.146,L_lower_manual_quality_evidence,12,7,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,30,0.011040527387748855,0.561,U_unclassified,15,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,31,0.0057059182913937745,0.737,U_unclassified,16,11,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,32,-0.016731731980718978,0.333,U_unclassified,16,11,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,33,-0.014626887239713726,0.283,U_unclassified,14,10,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,34,-0.04649328489171711,0.075,L_lower_manual_quality_evidence,16,9,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,35,-0.01747357571578978,0.321,U_unclassified,13,8,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,36,-0.04400714333001976,0.197,L_lower_manual_quality_evidence,12,7,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,e9zR4mvMWw7,True,37,-0.03841063285429469,0.044,L_lower_manual_quality_evidence,16,10,277,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 5, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 4}"
w034_original_only,q9vSo1VnCiC,True,1,0.056120184795918515,0.997,H_higher_manual_quality_evidence,12,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,2,0.03906718339639981,0.819,H_higher_manual_quality_evidence,12,7,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,6,0.013895113327269448,0.705,U_unclassified,12,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,8,0.011684080941427921,0.683,U_unclassified,11,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,10,0.01663508589987972,0.723,U_unclassified,11,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,11,-0.001782712559895483,0.436,U_unclassified,13,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,12,0.05005197253059446,0.958,H_higher_manual_quality_evidence,13,8,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,13,-0.02441031710429442,0.262,U_unclassified,13,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,15,0.007384523262588427,0.646,U_unclassified,13,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,17,0.015784969626343792,0.786,U_unclassified,11,8,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,28,-0.0021025641721740262,0.488,U_unclassified,11,7,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,29,-0.027082332296164302,0.088,L_lower_manual_quality_evidence,11,7,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,30,0.004663206512933615,0.513,U_unclassified,14,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,31,0.008032741315365022,0.777,U_unclassified,14,10,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,32,-0.015584399783738045,0.387,U_unclassified,14,10,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,33,0.0032152851861604326,0.583,U_unclassified,13,10,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,34,-0.0266734156589582,0.132,L_lower_manual_quality_evidence,13,8,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,35,-0.029129238933666923,0.17,L_lower_manual_quality_evidence,12,8,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,36,-0.06864111124932248,0.052,L_lower_manual_quality_evidence,11,7,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,q9vSo1VnCiC,True,37,-0.031128255036667274,0.105,L_lower_manual_quality_evidence,13,9,247,57,12,1000,1002,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 3, 'U_unclassified': 12, 'L_lower_manual_quality_evidence': 5}"
w034_original_only,rPc6DW4iMge,True,1,0.040019219263169314,0.989,H_higher_manual_quality_evidence,15,10,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,2,0.031115778094005342,0.8,H_higher_manual_quality_evidence,12,7,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,6,0.021153833443289027,0.823,H_higher_manual_quality_evidence,13,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,8,0.0392408849646938,0.877,H_higher_manual_quality_evidence,12,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,10,0.018362961267645028,0.754,U_unclassified,12,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,11,-0.005276825759417458,0.374,U_unclassified,15,10,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,12,0.03164913198944175,0.837,H_higher_manual_quality_evidence,15,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,13,-0.019168505524765234,0.346,U_unclassified,14,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
w034_original_only,rPc6DW4iMge,True,15,0.00566950500350849,0.638,U_unclassified,13,9,276,64,12,1000,1000,building_then_task_conditioned_on_two_outer_clusters_complete_worker_support_and_connected_graph,True,"{'H_higher_manual_quality_evidence': 6, 'U_unclassified': 11, 'L_lower_manual_quality_evidence': 3}"
