layout_id,corner_adjacency_changed,coordinate_values_changed,endpoint_role_map,role_swaps,pair_dx_max,floor_ok,floor_failure,band_ok,band_failure,role_failure
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a139a1f906394f7a9d5dfc9772836342|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,True,,
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_e74e843601574864a14517f990c748a0|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_073ce382f78d4a81b8c673591a954997|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0,0.0,True,,True,,
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.0,0.0,True,,True,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,True,,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_4350d36797324601adba7351d09602d2|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_4350d36797324601adba7351d09602d2|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_4350d36797324601adba7351d09602d2|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.0,0.0,True,,False,non_single_valued_or_nonstar_boundary,
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
rqfALeAoiTq_543b6ae7daa84e4eae377957999e7c8e|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|Bi-Layout|extended|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|HoHoNet|single|offline_ep300_replay,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8|HoHoNet|single|candidate_prescreen_legacy_output,False,False,"[0, 1, 2, 3, 4, 5, 6, 7]",0.0,0.0,True,,True,,
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|Bi-Layout|enclosed|offline_dual_prediction,False,False,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.0,0.0,True,,True,,
