partition_id,cluster_id,context_key,image_id,rank,original_support,floor_support,partition_status,structure_status,semantic_label,representative_status,representative_id,within_floor,medoid_enclosed,medoid_extended
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster3,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,3,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,0d381f2d08c46911,,0.30277282725534793,0.295771652446828
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster4,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,extended73|P1|manual|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|cluster5,P1|0|uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283|manual,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,64e0306c0852c1d0,,0.43875135338599525,0.5342114121211279
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster1,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,1,9,6,unique,supported_multimodal,,new_display_medoid_not_archived,a4e0cac5adec2e1e,0.1975435452389754,0.1444801807531365,0.14620941578675983
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster2,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,2,4,1,unique,supported_multimodal,,new_display_medoid_not_archived,9ab5ef47f1224afd,,0.4207831138937649,0.42192132037186203
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster3,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,3,4,1,unique,supported_multimodal,,new_display_medoid_not_archived,d7eb6edddcc78db9,,0.4173383721354309,0.41847041417468
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster4,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,4,3,3,unique,supported_multimodal,,new_display_medoid_not_archived,88a80bacfd70139f,0.19513529504497884,0.14880984824915,0.1501636445827964
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster5,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,7693891481ff5386,,0.1703979325826247,0.17178164352923075
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster6,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster7,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,7,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,523c33883ac9489a,,0.618206701839756,0.6176326592575434
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster8,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,8,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,extended73|P1|manual|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|cluster9,P1|0|uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9|manual,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,9,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,2a11d537c790512c,,0.274406290228684,0.27595880619440194
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster1,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,1,12,11,unique,supported_multimodal,,new_display_medoid_not_archived,51e9663a6ed29c7f,0.2848999751254836,0.6230393378687197,0.6222466663836506
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster2,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,2,8,5,unique,supported_multimodal,,new_display_medoid_not_archived,1fa12b6cb64cfe27,0.1987305103623052,0.5817006297439684,0.5807434478449459
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster3,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,3,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,ccd2f1a9e269cf14,,0.7699236848865022,0.7690469217864105
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster4,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,4,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster5,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,5,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,extended73|P1|manual|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|cluster6,P1|0|uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5|manual,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,6,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,36afcf88229ada00,,0.5768299580171888,0.575881523065018
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster1,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,1,22,10,unique,dominant_with_dissent,,new_display_medoid_not_archived,e37769f9a2907705,0.22845164501017143,0.22791091672446795,0.22507013794746888
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster2,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster3,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,3,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,extended73|P1|manual|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|cluster4,P1|0|uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a|manual,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,4,1,1,unique,dominant_with_dissent,,new_display_medoid_not_archived,b5310b5a5c856240,,0.6688122671634211,0.6697974192167339
extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|cluster1,P1|0|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,1,22,20,unique,dominant_with_dissent,,new_display_medoid_not_archived,24e4fbb4ada90859,0.13501028613747432,0.08716740839498016,0.16073979300480967
extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|cluster2,P1|0|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,2,1,1,unique,dominant_with_dissent,,new_display_medoid_not_archived,11bfb64ccd2445aa,,0.21911677619049763,0.22398275513205967
extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|cluster3,P1|0|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,3,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,extended73|P1|manual|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|cluster4,P1|0|uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7|manual,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,4,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster1,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,1,23,21,unique,dominant_with_dissent,,new_display_medoid_not_archived,0fb974eb2f3144ee,0.1375016166261871,0.07282590355286067,0.07282590355286067
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster2,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster3,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,3,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|cluster1,P1|0|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|manual,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,1,24,23,unique,unimodal,,new_display_medoid_not_archived,7b3dcabd7dc4a947,0.09607424703551123,0.04166025626305492,0.04166025626305492
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster1,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,1,23,18,unique,dominant_with_dissent,,new_display_medoid_not_archived,6ebc8dfc41b13c26,0.1996217174478492,0.10809979468371911,0.13286506037193657
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster2,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster1,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,1,20,14,unique,dominant_with_dissent,,new_display_medoid_not_archived,6fa6d51306c03bbc,0.18155923104090232,0.07765966910174793,0.07813222964626665
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster2,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster3,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,3,1,1,unique,dominant_with_dissent,,new_display_medoid_not_archived,e72b6e8a76676529,,0.2224769673102538,0.2225346861185753
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster4,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,4,1,1,unique,dominant_with_dissent,,new_display_medoid_not_archived,2e2eab60b2d63268,,0.3908813915402646,0.3906050219226378
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster5,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,5,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster1,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,1,24,15,unique,dominant_with_dissent,,new_display_medoid_not_archived,35bcb07be735e1ae,0.24020950629976945,0.08690011294382527,0.08690011294382527
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster2,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,2,1,0,unique,dominant_with_dissent,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster1,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,1,8,3,unique,supported_multimodal,,new_display_medoid_not_archived,026b9a1fe7ba6a07,0.4905655363831542,,0.2558970664817978
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster10,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,10,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster2,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,2,4,3,unique,supported_multimodal,,new_display_medoid_not_archived,4a6dba8a9c32eb66,0.20581507351756165,,0.9620802081097052
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster3,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,3,3,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster4,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,4,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,97a3f59e2ba873d1,,,0.5364409570595792
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster5,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,5,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,45ab7471668e03d9,,,0.47106324522270115
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster6,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,6,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,4d26dca68df3a0a4,,,0.5314853689163608
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster7,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,7,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster8,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,8,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,170e1369f3fbeb52,,,0.37177883922335286
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster9,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,9,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster1,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,1,9,6,unique,supported_multimodal,,new_display_medoid_not_archived,89baed79d40c1055,0.1376631597153159,0.31525148084290056,0.31555986423581195
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster10,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,10,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster11,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,11,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,90ea86e7d48174ff,,0.23224987977785716,0.23577835402555958
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster12,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,12,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,02b72fbd029d4c27,,0.2096213349576539,0.21194647741168848
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster2,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,2,3,1,unique,supported_multimodal,,new_display_medoid_not_archived,a1fe8ddab1fe7c86,,0.250921130599578,0.25272255854818004
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster3,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,3,2,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster4,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,4,2,1,unique,supported_multimodal,,new_display_medoid_not_archived,e77a797b88db2ceb,,0.17484595528421676,0.17829110580119123
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster5,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,5,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,db91666fae7b3b76,,0.2878171702332999,0.2923600611136996
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster6,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,6,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster7,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,7,1,0,unique,supported_multimodal,,new_display_medoid_not_archived,,,,
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster8,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,8,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,a3975721377143bb,,0.1968531388237552,0.206467106924081
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster9,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,9,1,1,unique,supported_multimodal,,new_display_medoid_not_archived,d89e352b650edb48,,0.29262547284448637,0.2937645998384987
extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|cluster1,P1|0|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,1,24,17,unique,dominant_with_dissent,,new_display_medoid_not_archived,5ffdf0267c883e0a,0.10941201713423811,0.18159087493982662,0.18159087493982662
