condition,target_building,worker_id,axis,qualified,training_responses,training_buildings,score,source_condition
manual,Z6MFQCViBuw,W006,Q,True,65,16,0.000958815671488,manual
manual,Z6MFQCViBuw,W008,Q,True,65,16,0.00652650280096,manual
manual,Z6MFQCViBuw,W010,Q,True,63,14,-0.00422539118788,manual
manual,Z6MFQCViBuw,W011,Q,True,64,16,0.0067960911216,manual
manual,Z6MFQCViBuw,W012,Q,True,62,17,0.0236664512564,manual
manual,Z6MFQCViBuw,W013,Q,True,65,16,0.0129863676549,manual
manual,Z6MFQCViBuw,W014,Q,True,58,12,0.0182689579325,manual
manual,Z6MFQCViBuw,W015,Q,True,64,17,-0.011393004869,manual
manual,Z6MFQCViBuw,W017,Q,True,63,16,-0.0052077087609,manual
manual,Z6MFQCViBuw,W018,Q,True,57,12,-0.0253407997226,manual
manual,Z6MFQCViBuw,W021,Q,True,30,12,-0.00254353577273,manual
manual,Z6MFQCViBuw,W027,Q,True,57,12,-0.0477560392543,manual
manual,Z6MFQCViBuw,W028,Q,True,65,15,0.016067655691,manual
manual,Z6MFQCViBuw,W029,Q,True,63,16,0.0200116691274,manual
manual,Z6MFQCViBuw,W030,Q,True,63,16,0.0040692768592,manual
manual,Z6MFQCViBuw,W031,Q,True,67,16,-0.0034746123279,manual
manual,Z6MFQCViBuw,W032,Q,True,63,16,0.0137321734849,manual
manual,Z6MFQCViBuw,W033,Q,True,64,14,0.00849813018871,manual
manual,Z6MFQCViBuw,W034,Q,True,83,17,0.0354954145416,manual
manual,Z6MFQCViBuw,W035,Q,True,64,17,0.0261584235033,manual
manual,Z6MFQCViBuw,W036,Q,True,66,17,0.0103801476243,manual
manual,Z6MFQCViBuw,W037,Q,True,65,17,0.0328170560835,manual
manual,Z6MFQCViBuw,W001,T,True,69,19,-0.633774907242,manual
manual,Z6MFQCViBuw,W002,T,True,66,18,-0.276433896883,manual
manual,Z6MFQCViBuw,W006,T,True,69,18,-1.34652984267,manual
manual,Z6MFQCViBuw,W008,T,True,69,19,0.349777934477,manual
manual,Z6MFQCViBuw,W010,T,True,69,18,-0.406192009159,manual
manual,Z6MFQCViBuw,W011,T,True,67,17,-0.0611954062196,manual
manual,Z6MFQCViBuw,W012,T,True,39,16,-0.78580117708,manual
manual,Z6MFQCViBuw,W013,T,True,70,19,-0.988075476826,manual
manual,Z6MFQCViBuw,W015,T,True,70,20,0.360869214456,manual
manual,Z6MFQCViBuw,W017,T,True,69,19,-0.281682402846,manual
manual,Z6MFQCViBuw,W018,T,True,58,12,-0.518038737126,manual
manual,Z6MFQCViBuw,W021,T,True,30,12,-1.36889890922,manual
manual,Z6MFQCViBuw,W027,T,True,57,12,0.953197265509,manual
manual,Z6MFQCViBuw,W028,T,True,70,18,0.342833900465,manual
manual,Z6MFQCViBuw,W029,T,True,68,18,0.432866363321,manual
manual,Z6MFQCViBuw,W030,T,True,69,17,-0.512142058406,manual
manual,Z6MFQCViBuw,W031,T,True,30,16,0.0644494717482,manual
manual,Z6MFQCViBuw,W032,T,True,69,17,0.520294222687,manual
manual,Z6MFQCViBuw,W033,T,True,70,17,0.809624161364,manual
manual,Z6MFQCViBuw,W034,T,True,27,15,0.123980751781,manual
manual,Z6MFQCViBuw,W035,T,True,40,17,0.235020893882,manual
manual,Z6MFQCViBuw,W036,T,True,67,18,1.61192294731,manual
manual,Z6MFQCViBuw,W037,T,True,70,17,0.473277921319,manual
manual,b8cTxDM8gDG,W001,Q,True,63,15,0.0215951449949,manual
manual,b8cTxDM8gDG,W002,Q,True,60,15,-0.0365017967664,manual
manual,b8cTxDM8gDG,W006,Q,True,65,16,0.00401740944724,manual
manual,b8cTxDM8gDG,W008,Q,True,65,16,0.00445806980487,manual
manual,b8cTxDM8gDG,W010,Q,True,62,14,-0.00051758251473,manual
manual,b8cTxDM8gDG,W011,Q,True,64,16,0.00734631968217,manual
manual,b8cTxDM8gDG,W012,Q,True,62,17,0.025861066897,manual
manual,b8cTxDM8gDG,W013,Q,True,63,15,0.0130460824176,manual
manual,b8cTxDM8gDG,W014,Q,True,56,11,0.0186116929931,manual
manual,b8cTxDM8gDG,W015,Q,True,64,17,-0.0121199652704,manual
manual,b8cTxDM8gDG,W017,Q,True,63,16,-0.00262601067162,manual
manual,b8cTxDM8gDG,W018,Q,True,55,11,-0.0226760594324,manual
manual,b8cTxDM8gDG,W021,Q,True,29,11,-0.00600678214958,manual
manual,b8cTxDM8gDG,W027,Q,True,55,11,-0.046079165517,manual
manual,b8cTxDM8gDG,W028,Q,True,63,14,0.0157435837085,manual
manual,b8cTxDM8gDG,W029,Q,True,61,15,0.0193228444184,manual
manual,b8cTxDM8gDG,W030,Q,True,63,16,0.00559787419423,manual
manual,b8cTxDM8gDG,W031,Q,True,66,16,-0.00389840648169,manual
manual,b8cTxDM8gDG,W032,Q,True,63,16,0.0134520400595,manual
manual,b8cTxDM8gDG,W033,Q,True,64,14,0.0093135616989,manual
manual,b8cTxDM8gDG,W034,Q,True,82,17,0.0354756776251,manual
manual,b8cTxDM8gDG,W035,Q,True,62,16,0.0264511473639,manual
manual,b8cTxDM8gDG,W036,Q,True,64,16,0.0100784801424,manual
manual,b8cTxDM8gDG,W037,Q,True,65,17,0.0325979657986,manual
manual,b8cTxDM8gDG,W001,T,True,69,19,-0.620047021895,manual
manual,b8cTxDM8gDG,W002,T,True,66,18,-0.25310522637,manual
manual,b8cTxDM8gDG,W006,T,True,69,18,-1.37718182063,manual
manual,b8cTxDM8gDG,W008,T,True,69,19,0.362322676999,manual
manual,b8cTxDM8gDG,W010,T,True,68,18,-0.405649993448,manual
manual,b8cTxDM8gDG,W011,T,True,67,17,-0.0689188415402,manual
manual,b8cTxDM8gDG,W012,T,True,40,17,-0.779207178643,manual
manual,b8cTxDM8gDG,W013,T,True,68,18,-1.01472375384,manual
manual,b8cTxDM8gDG,W015,T,True,70,20,0.342865591024,manual
manual,b8cTxDM8gDG,W017,T,True,69,19,-0.293427307813,manual
manual,b8cTxDM8gDG,W018,T,True,56,11,-0.506028092255,manual
manual,b8cTxDM8gDG,W021,T,True,29,11,-1.37412928432,manual
manual,b8cTxDM8gDG,W027,T,True,56,11,0.948602034449,manual
manual,b8cTxDM8gDG,W028,T,True,68,17,0.333983765093,manual
manual,b8cTxDM8gDG,W029,T,True,66,17,0.452068692578,manual
manual,b8cTxDM8gDG,W030,T,True,69,17,-0.495813180482,manual
manual,b8cTxDM8gDG,W031,T,True,30,16,0.106687669664,manual
manual,b8cTxDM8gDG,W032,T,True,69,17,0.518063063011,manual
manual,b8cTxDM8gDG,W033,T,True,70,17,0.784879072485,manual
manual,b8cTxDM8gDG,W034,T,True,26,14,0.10716387156,manual
manual,b8cTxDM8gDG,W035,T,True,39,16,0.216814105679,manual
manual,b8cTxDM8gDG,W036,T,True,65,17,1.60957889359,manual
manual,b8cTxDM8gDG,W037,T,True,70,17,0.480402338231,manual
manual,e9zR4mvMWw7,W001,Q,True,62,15,0.0193804935518,manual
manual,e9zR4mvMWw7,W002,Q,True,60,15,-0.0386676054483,manual
manual,e9zR4mvMWw7,W006,Q,True,64,16,0.00344747829495,manual
manual,e9zR4mvMWw7,W008,Q,True,65,16,0.00645526429776,manual
manual,e9zR4mvMWw7,W010,Q,True,62,14,-0.00777758293059,manual
manual,e9zR4mvMWw7,W011,Q,True,63,16,0.00608230748992,manual
manual,e9zR4mvMWw7,W012,Q,True,61,17,0.0240052599217,manual
manual,e9zR4mvMWw7,W013,Q,True,63,15,0.013283207725,manual
manual,e9zR4mvMWw7,W014,Q,True,56,11,0.0189752208685,manual
manual,e9zR4mvMWw7,W015,Q,True,64,17,-0.0102578010452,manual
manual,e9zR4mvMWw7,W017,Q,True,63,16,-0.00516049509051,manual
manual,e9zR4mvMWw7,W018,Q,True,55,11,-0.0230578683716,manual
manual,e9zR4mvMWw7,W021,Q,True,29,11,-0.00168666437887,manual
manual,e9zR4mvMWw7,W027,Q,True,55,11,-0.0465917190158,manual
manual,e9zR4mvMWw7,W028,Q,True,63,14,0.0147439036403,manual
manual,e9zR4mvMWw7,W029,Q,True,61,15,0.0201184494362,manual
manual,e9zR4mvMWw7,W030,Q,True,62,16,0.00348022597125,manual
manual,e9zR4mvMWw7,W031,Q,True,65,16,-0.00567342922287,manual
manual,e9zR4mvMWw7,W032,Q,True,63,16,0.0116915056938,manual
manual,e9zR4mvMWw7,W033,Q,True,63,14,0.00881128035231,manual
manual,e9zR4mvMWw7,W034,Q,True,82,17,0.0361890053093,manual
manual,e9zR4mvMWw7,W035,Q,True,62,16,0.0239715893436,manual
manual,e9zR4mvMWw7,W036,Q,True,64,16,0.0087641252513,manual
manual,e9zR4mvMWw7,W037,Q,True,65,17,0.0327183596031,manual
manual,e9zR4mvMWw7,W001,T,True,68,19,-0.626448747251,manual
manual,e9zR4mvMWw7,W002,T,True,66,18,-0.241836066205,manual
manual,e9zR4mvMWw7,W006,T,True,68,18,-1.42281063508,manual
manual,e9zR4mvMWw7,W008,T,True,69,19,0.358736950327,manual
manual,e9zR4mvMWw7,W010,T,True,68,18,-0.401015633165,manual
manual,e9zR4mvMWw7,W011,T,True,66,17,-0.0837910624817,manual
manual,e9zR4mvMWw7,W012,T,True,39,16,-0.782775635653,manual
manual,e9zR4mvMWw7,W013,T,True,68,18,-0.99954572796,manual
manual,e9zR4mvMWw7,W015,T,True,70,20,0.352481387437,manual
manual,e9zR4mvMWw7,W017,T,True,69,19,-0.290346707205,manual
manual,e9zR4mvMWw7,W018,T,True,56,11,-0.512129556151,manual
manual,e9zR4mvMWw7,W021,T,True,29,11,-1.35548652962,manual
manual,e9zR4mvMWw7,W027,T,True,55,11,0.928591822104,manual
manual,e9zR4mvMWw7,W028,T,True,68,17,0.352973703072,manual
manual,e9zR4mvMWw7,W029,T,True,66,17,0.437039015442,manual
manual,e9zR4mvMWw7,W030,T,True,68,17,-0.497610641933,manual
manual,e9zR4mvMWw7,W031,T,True,31,17,0.0948066457435,manual
manual,e9zR4mvMWw7,W032,T,True,69,17,0.512222136112,manual
manual,e9zR4mvMWw7,W033,T,True,69,17,0.777959468277,manual
manual,e9zR4mvMWw7,W034,T,True,26,14,0.128749242234,manual
manual,e9zR4mvMWw7,W035,T,True,39,16,0.276335378989,manual
manual,e9zR4mvMWw7,W036,T,True,65,17,1.61341746134,manual
manual,e9zR4mvMWw7,W037,T,True,70,17,0.474515684057,manual
manual,jh4fc5c5qoQ,W001,Q,True,64,16,0.019075143102,manual
manual,jh4fc5c5qoQ,W002,Q,True,61,16,-0.0393486390331,manual
manual,jh4fc5c5qoQ,W006,Q,True,66,17,0.000944288161314,manual
manual,jh4fc5c5qoQ,W008,Q,True,66,17,0.00613815753616,manual
manual,jh4fc5c5qoQ,W010,Q,True,64,15,-0.00415936945057,manual
manual,jh4fc5c5qoQ,W011,Q,True,64,16,0.00670554589743,manual
manual,jh4fc5c5qoQ,W012,Q,True,62,17,0.0230391175055,manual
manual,jh4fc5c5qoQ,W013,Q,True,64,15,0.0127848887676,manual
manual,jh4fc5c5qoQ,W014,Q,True,58,12,0.0182689579325,manual
manual,jh4fc5c5qoQ,W015,Q,True,64,17,-0.00986115918413,manual
manual,jh4fc5c5qoQ,W017,Q,True,64,17,-0.00522231485621,manual
manual,jh4fc5c5qoQ,W018,Q,True,57,12,-0.0253407997226,manual
manual,jh4fc5c5qoQ,W021,Q,True,30,12,-0.00254353577273,manual
manual,jh4fc5c5qoQ,W027,Q,True,57,12,-0.0477560392543,manual
manual,jh4fc5c5qoQ,W028,Q,True,65,15,0.016067655691,manual
manual,jh4fc5c5qoQ,W029,Q,True,63,16,0.0200116691274,manual
manual,jh4fc5c5qoQ,W030,Q,True,64,17,0.00425407382096,manual
manual,jh4fc5c5qoQ,W031,Q,True,68,17,-0.00335670923317,manual
manual,jh4fc5c5qoQ,W032,Q,True,64,17,0.0138466376932,manual
manual,jh4fc5c5qoQ,W033,Q,True,65,15,0.00836738972427,manual
manual,jh4fc5c5qoQ,W034,Q,True,84,18,0.0352599631872,manual
manual,jh4fc5c5qoQ,W035,Q,True,64,17,0.0261584235033,manual
manual,jh4fc5c5qoQ,W036,Q,True,66,17,0.0103801476243,manual
manual,jh4fc5c5qoQ,W037,Q,True,65,17,0.032776850645,manual
manual,jh4fc5c5qoQ,W001,T,True,69,19,-0.633426286513,manual
manual,jh4fc5c5qoQ,W002,T,True,67,19,-0.261333100838,manual
manual,jh4fc5c5qoQ,W006,T,True,70,19,-1.37588223608,manual
manual,jh4fc5c5qoQ,W008,T,True,70,20,0.368605489992,manual
manual,jh4fc5c5qoQ,W010,T,True,69,18,-0.410779279133,manual
manual,jh4fc5c5qoQ,W011,T,True,66,17,-0.071575041899,manual
manual,jh4fc5c5qoQ,W012,T,True,38,16,-0.812182705441,manual
manual,jh4fc5c5qoQ,W013,T,True,69,18,-1.00262306487,manual
manual,jh4fc5c5qoQ,W015,T,True,70,20,0.338439966889,manual
manual,jh4fc5c5qoQ,W017,T,True,69,19,-0.285812606482,manual
manual,jh4fc5c5qoQ,W018,T,True,58,12,-0.518038737126,manual
manual,jh4fc5c5qoQ,W021,T,True,30,12,-1.36889890922,manual
manual,jh4fc5c5qoQ,W027,T,True,57,12,0.953197265509,manual
manual,jh4fc5c5qoQ,W028,T,True,68,17,0.358035843478,manual
manual,jh4fc5c5qoQ,W029,T,True,66,17,0.440709823968,manual
manual,jh4fc5c5qoQ,W030,T,True,70,18,-0.500647646172,manual
manual,jh4fc5c5qoQ,W031,T,True,31,17,0.0948066457435,manual
manual,jh4fc5c5qoQ,W032,T,True,70,18,0.515211501127,manual
manual,jh4fc5c5qoQ,W033,T,True,71,18,0.794138017991,manual
manual,jh4fc5c5qoQ,W034,T,True,27,15,0.123980751781,manual
manual,jh4fc5c5qoQ,W035,T,True,40,17,0.235020893882,manual
manual,jh4fc5c5qoQ,W036,T,True,67,18,1.61192294731,manual
manual,jh4fc5c5qoQ,W037,T,True,69,17,0.482734928149,manual
manual,jtcxE69GiFV,W001,Q,True,63,15,0.019422715051,manual
manual,jtcxE69GiFV,W002,Q,True,56,15,-0.0429876714984,manual
manual,jtcxE69GiFV,W006,Q,True,62,16,0.00162171878622,manual
manual,jtcxE69GiFV,W008,Q,True,63,16,0.00679298140655,manual
manual,jtcxE69GiFV,W010,Q,True,63,14,-0.00422539118788,manual
manual,jtcxE69GiFV,W011,Q,True,65,17,0.00628569129841,manual
manual,jtcxE69GiFV,W012,Q,True,62,17,0.0230358116275,manual
manual,jtcxE69GiFV,W013,Q,True,62,15,0.0132794182273,manual
manual,jtcxE69GiFV,W014,Q,True,58,12,0.0182689579325,manual
manual,jtcxE69GiFV,W015,Q,True,64,17,-0.0108544189213,manual
manual,jtcxE69GiFV,W017,Q,True,62,16,-0.00507835337549,manual
manual,jtcxE69GiFV,W018,Q,True,57,12,-0.0253407997226,manual
manual,jtcxE69GiFV,W021,Q,True,30,12,-0.00254353577273,manual
manual,jtcxE69GiFV,W027,Q,True,57,12,-0.0477560392543,manual
manual,jtcxE69GiFV,W028,Q,True,62,14,0.0172327221963,manual
manual,jtcxE69GiFV,W029,Q,True,62,15,0.0198054213181,manual
manual,jtcxE69GiFV,W030,Q,True,64,17,0.00425407382096,manual
manual,jtcxE69GiFV,W031,Q,True,68,17,-0.00335670923317,manual
manual,jtcxE69GiFV,W032,Q,True,64,17,0.0138466376932,manual
manual,jtcxE69GiFV,W033,Q,True,65,15,0.00836738972427,manual
manual,jtcxE69GiFV,W034,Q,True,83,17,0.0353805882997,manual
manual,jtcxE69GiFV,W035,Q,True,63,16,0.0265736365748,manual
manual,jtcxE69GiFV,W036,Q,True,64,16,0.0102440539232,manual
manual,jtcxE69GiFV,W037,Q,True,66,18,0.0322802316958,manual
manual,jtcxE69GiFV,W001,T,True,68,19,-0.642490674148,manual
manual,jtcxE69GiFV,W002,T,True,62,18,-0.306117043618,manual
manual,jtcxE69GiFV,W006,T,True,65,18,-1.43814270466,manual
manual,jtcxE69GiFV,W008,T,True,67,19,0.366666678731,manual
manual,jtcxE69GiFV,W010,T,True,69,18,-0.410561217776,manual
manual,jtcxE69GiFV,W011,T,True,68,18,-0.0679053291646,manual
manual,jtcxE69GiFV,W012,T,True,39,16,-0.781238588993,manual
manual,jtcxE69GiFV,W013,T,True,66,18,-1.01267601948,manual
manual,jtcxE69GiFV,W015,T,True,69,20,0.353465778997,manual
manual,jtcxE69GiFV,W017,T,True,67,19,-0.287026488379,manual
manual,jtcxE69GiFV,W018,T,True,58,12,-0.518038737126,manual
manual,jtcxE69GiFV,W021,T,True,30,12,-1.36889890922,manual
manual,jtcxE69GiFV,W027,T,True,57,12,0.953197265509,manual
manual,jtcxE69GiFV,W028,T,True,67,17,0.364133320321,manual
manual,jtcxE69GiFV,W029,T,True,67,17,0.439563985896,manual
manual,jtcxE69GiFV,W030,T,True,70,18,-0.500647646172,manual
manual,jtcxE69GiFV,W031,T,True,31,17,0.0948066457435,manual
manual,jtcxE69GiFV,W032,T,True,70,18,0.515211501127,manual
manual,jtcxE69GiFV,W033,T,True,70,17,0.808998138601,manual
manual,jtcxE69GiFV,W034,T,True,25,14,0.139061370577,manual
manual,jtcxE69GiFV,W035,T,True,39,16,0.202839605141,manual
manual,jtcxE69GiFV,W036,T,True,64,17,1.57654511889,manual
manual,jtcxE69GiFV,W037,T,True,71,18,0.473543140734,manual
manual,pRbA3pwrgk9,W001,Q,True,64,16,0.019075143102,manual
manual,pRbA3pwrgk9,W002,Q,True,61,16,-0.0393486390331,manual
manual,pRbA3pwrgk9,W006,Q,True,65,16,0.000916980315292,manual
manual,pRbA3pwrgk9,W008,Q,True,66,17,0.00613815753616,manual
manual,pRbA3pwrgk9,W010,Q,True,64,15,-0.00415936945057,manual
manual,pRbA3pwrgk9,W011,Q,True,64,16,0.00631934507463,manual
manual,pRbA3pwrgk9,W012,Q,True,62,17,0.0234377764194,manual
manual,pRbA3pwrgk9,W013,Q,True,65,16,0.0129863676549,manual
manual,pRbA3pwrgk9,W014,Q,True,58,12,0.0182689579325,manual
manual,pRbA3pwrgk9,W015,Q,True,65,18,-0.01056590039,manual
manual,pRbA3pwrgk9,W017,Q,True,63,16,-0.00530520874282,manual
manual,pRbA3pwrgk9,W018,Q,True,57,12,-0.0253407997226,manual
manual,pRbA3pwrgk9,W021,Q,True,30,12,-0.00254353577273,manual
manual,pRbA3pwrgk9,W027,Q,True,57,12,-0.0477560392543,manual
manual,pRbA3pwrgk9,W028,Q,True,65,15,0.016067655691,manual
manual,pRbA3pwrgk9,W029,Q,True,61,15,0.0205994901503,manual
manual,pRbA3pwrgk9,W030,Q,True,64,17,0.00425407382096,manual
manual,pRbA3pwrgk9,W031,Q,True,68,17,-0.00335670923317,manual
manual,pRbA3pwrgk9,W032,Q,True,63,16,0.0137506755004,manual
manual,pRbA3pwrgk9,W033,Q,True,61,14,0.00938845351714,manual
manual,pRbA3pwrgk9,W034,Q,True,82,17,0.0348325777595,manual
manual,pRbA3pwrgk9,W035,Q,True,63,16,0.0265736365748,manual
manual,pRbA3pwrgk9,W036,Q,True,65,16,0.0105466957125,manual
manual,pRbA3pwrgk9,W037,Q,True,65,17,0.0327699971356,manual
manual,pRbA3pwrgk9,W001,T,True,68,19,-0.635394774595,manual
manual,pRbA3pwrgk9,W002,T,True,66,18,-0.262161740601,manual
manual,pRbA3pwrgk9,W006,T,True,68,18,-1.39915705241,manual
manual,pRbA3pwrgk9,W008,T,True,68,19,0.361618309995,manual
manual,pRbA3pwrgk9,W010,T,True,69,18,-0.404343105493,manual
manual,pRbA3pwrgk9,W011,T,True,65,17,-0.103709866763,manual
manual,pRbA3pwrgk9,W012,T,True,37,16,-0.790449710383,manual
manual,pRbA3pwrgk9,W013,T,True,68,18,-0.999455815382,manual
manual,pRbA3pwrgk9,W015,T,True,69,20,0.329889026468,manual
manual,pRbA3pwrgk9,W017,T,True,68,19,-0.255438833318,manual
manual,pRbA3pwrgk9,W018,T,True,58,12,-0.518038737126,manual
manual,pRbA3pwrgk9,W021,T,True,30,12,-1.36889890922,manual
manual,pRbA3pwrgk9,W027,T,True,57,12,0.953197265509,manual
manual,pRbA3pwrgk9,W028,T,True,68,17,0.356202398207,manual
manual,pRbA3pwrgk9,W029,T,True,63,17,0.446325024091,manual
manual,pRbA3pwrgk9,W030,T,True,69,17,-0.499394616663,manual
manual,pRbA3pwrgk9,W031,T,True,29,16,0.070299443295,manual
manual,pRbA3pwrgk9,W032,T,True,67,17,0.527968365404,manual
manual,pRbA3pwrgk9,W033,T,True,66,17,0.828828858985,manual
manual,pRbA3pwrgk9,W034,T,True,24,14,0.132964855493,manual
manual,pRbA3pwrgk9,W035,T,True,37,16,0.284956621197,manual
manual,pRbA3pwrgk9,W036,T,True,65,17,1.64116279484,manual
manual,pRbA3pwrgk9,W037,T,True,69,17,0.48204082995,manual
manual,pa4otMbVnkk,W001,Q,True,63,15,0.0149807014679,manual
manual,pa4otMbVnkk,W002,Q,True,60,15,-0.0366310554125,manual
manual,pa4otMbVnkk,W006,Q,True,65,16,0.00125228388005,manual
manual,pa4otMbVnkk,W008,Q,True,65,16,0.00593912252046,manual
manual,pa4otMbVnkk,W010,Q,True,64,15,-0.00415936945057,manual
manual,pa4otMbVnkk,W011,Q,True,65,17,0.00628569129841,manual
manual,pa4otMbVnkk,W012,Q,True,62,17,0.0233711336836,manual
manual,pa4otMbVnkk,W013,Q,True,65,16,0.0129863676549,manual
manual,pa4otMbVnkk,W014,Q,True,58,12,0.0182689579325,manual
manual,pa4otMbVnkk,W015,Q,True,65,18,-0.01056590039,manual
manual,pa4otMbVnkk,W017,Q,True,63,16,-0.00530520874282,manual
manual,pa4otMbVnkk,W018,Q,True,57,12,-0.0253407997226,manual
manual,pa4otMbVnkk,W021,Q,True,30,12,-0.00254353577273,manual
manual,pa4otMbVnkk,W027,Q,True,57,12,-0.0477560392543,manual
manual,pa4otMbVnkk,W028,Q,True,64,14,0.0152144255221,manual
manual,pa4otMbVnkk,W029,Q,True,62,15,0.0191292612008,manual
manual,pa4otMbVnkk,W030,Q,True,62,16,0.00439130200873,manual
manual,pa4otMbVnkk,W031,Q,True,68,17,-0.00335670923317,manual
manual,pa4otMbVnkk,W032,Q,True,63,16,0.0149488575318,manual
manual,pa4otMbVnkk,W033,Q,True,65,15,0.00836738972427,manual
manual,pa4otMbVnkk,W034,Q,True,83,17,0.0359199198502,manual
manual,pa4otMbVnkk,W035,Q,True,62,16,0.0270022436164,manual
manual,pa4otMbVnkk,W036,Q,True,65,16,0.0114726683312,manual
manual,pa4otMbVnkk,W037,Q,True,65,17,0.0319215704582,manual
manual,pa4otMbVnkk,W001,T,True,68,19,-0.647396108789,manual
manual,pa4otMbVnkk,W002,T,True,66,18,-0.251365408167,manual
manual,pa4otMbVnkk,W006,T,True,69,18,-1.38911618764,manual
manual,pa4otMbVnkk,W008,T,True,69,19,0.367241227833,manual
manual,pa4otMbVnkk,W010,T,True,70,19,-0.400389266171,manual
manual,pa4otMbVnkk,W011,T,True,68,18,-0.0679053291646,manual
manual,pa4otMbVnkk,W012,T,True,38,16,-0.820218082782,manual
manual,pa4otMbVnkk,W013,T,True,69,18,-0.999508834169,manual
manual,pa4otMbVnkk,W015,T,True,70,20,0.358023874168,manual
manual,pa4otMbVnkk,W017,T,True,69,19,-0.290346707205,manual
manual,pa4otMbVnkk,W018,T,True,58,12,-0.518038737126,manual
manual,pa4otMbVnkk,W021,T,True,30,12,-1.36889890922,manual
manual,pa4otMbVnkk,W027,T,True,57,12,0.953197265509,manual
manual,pa4otMbVnkk,W028,T,True,69,17,0.353816336188,manual
manual,pa4otMbVnkk,W029,T,True,67,17,0.426061097505,manual
manual,pa4otMbVnkk,W030,T,True,67,17,-0.516889124196,manual
manual,pa4otMbVnkk,W031,T,True,30,16,0.0679234359047,manual
manual,pa4otMbVnkk,W032,T,True,69,17,0.52097659831,manual
manual,pa4otMbVnkk,W033,T,True,71,18,0.794138017991,manual
manual,pa4otMbVnkk,W034,T,True,26,14,0.133985095093,manual
manual,pa4otMbVnkk,W035,T,True,38,16,0.226424944626,manual
manual,pa4otMbVnkk,W036,T,True,66,17,1.61892265905,manual
manual,pa4otMbVnkk,W037,T,True,70,17,0.481985468395,manual
manual,q9vSo1VnCiC,W001,Q,True,57,15,0.0210940116674,manual
manual,q9vSo1VnCiC,W002,Q,True,55,15,-0.0421157707709,manual
manual,q9vSo1VnCiC,W006,Q,True,60,16,-0.000913967277727,manual
manual,q9vSo1VnCiC,W008,Q,True,60,16,0.00834858252475,manual
manual,q9vSo1VnCiC,W010,Q,True,58,14,-0.00481377840678,manual
manual,q9vSo1VnCiC,W011,Q,True,59,16,0.00757845428985,manual
manual,q9vSo1VnCiC,W012,Q,True,57,17,0.0209501559802,manual
manual,q9vSo1VnCiC,W013,Q,True,59,15,0.0132777885982,manual
manual,q9vSo1VnCiC,W014,Q,True,52,11,0.0193051862314,manual
manual,q9vSo1VnCiC,W015,Q,True,60,17,-0.0100837454689,manual
manual,q9vSo1VnCiC,W017,Q,True,58,16,-0.00606261792294,manual
manual,q9vSo1VnCiC,W018,Q,True,51,11,-0.0259657439894,manual
manual,q9vSo1VnCiC,W021,Q,True,26,11,0.000190992483181,manual
manual,q9vSo1VnCiC,W027,Q,True,51,11,-0.0466455862582,manual
manual,q9vSo1VnCiC,W028,Q,True,59,14,0.0185311980355,manual
manual,q9vSo1VnCiC,W029,Q,True,57,15,0.0219013968063,manual
manual,q9vSo1VnCiC,W030,Q,True,58,16,0.00571231999565,manual
manual,q9vSo1VnCiC,W031,Q,True,62,16,-0.00399427560594,manual
manual,q9vSo1VnCiC,W032,Q,True,58,16,0.0160143262074,manual
manual,q9vSo1VnCiC,W033,Q,True,59,14,0.00776738663819,manual
manual,q9vSo1VnCiC,W034,Q,True,75,17,0.0340676462962,manual
manual,q9vSo1VnCiC,W035,Q,True,58,16,0.028626203046,manual
manual,q9vSo1VnCiC,W036,Q,True,60,16,0.0126684694952,manual
manual,q9vSo1VnCiC,W037,Q,True,59,17,0.0349078271514,manual
manual,q9vSo1VnCiC,W001,T,True,63,19,-0.591184734414,manual
manual,q9vSo1VnCiC,W002,T,True,60,18,-0.248354204103,manual
manual,q9vSo1VnCiC,W006,T,True,64,18,-1.47609387647,manual
manual,q9vSo1VnCiC,W008,T,True,64,19,0.365074357923,manual
manual,q9vSo1VnCiC,W010,T,True,64,18,-0.391414414177,manual
manual,q9vSo1VnCiC,W011,T,True,62,17,-0.0328611660997,manual
manual,q9vSo1VnCiC,W012,T,True,38,16,-0.814345884064,manual
manual,q9vSo1VnCiC,W013,T,True,64,18,-1.03347609524,manual
manual,q9vSo1VnCiC,W015,T,True,65,20,0.382008011847,manual
manual,q9vSo1VnCiC,W017,T,True,64,19,-0.296396317312,manual
manual,q9vSo1VnCiC,W018,T,True,52,11,-0.512369904358,manual
manual,q9vSo1VnCiC,W021,T,True,26,11,-1.29708407171,manual
manual,q9vSo1VnCiC,W027,T,True,51,11,1.00714159005,manual
manual,q9vSo1VnCiC,W028,T,True,64,17,0.379333448617,manual
manual,q9vSo1VnCiC,W029,T,True,62,17,0.39944559858,manual
manual,q9vSo1VnCiC,W030,T,True,64,17,-0.515963421434,manual
manual,q9vSo1VnCiC,W031,T,True,29,16,0.0755756974494,manual
manual,q9vSo1VnCiC,W032,T,True,64,17,0.490949587326,manual
manual,q9vSo1VnCiC,W033,T,True,65,17,0.786862552398,manual
manual,q9vSo1VnCiC,W034,T,True,25,14,0.128308734228,manual
manual,q9vSo1VnCiC,W035,T,True,38,16,0.240552911509,manual
manual,q9vSo1VnCiC,W036,T,True,61,17,1.56712116916,manual
manual,q9vSo1VnCiC,W037,T,True,64,17,0.49833317621,manual
