stage,stage_zh,language_cohort,project_id,runtime_task_id,base_task_id,building_id,worker_id,canonical_annotation_id,raw_annotation_id,initialization_artifact_id,initialization_import_sha256,initialization_prediction_sha256,initial_geometry_hash,final_geometry_hash,exact_geometry_equal,geometry_edit_rmse_px,geometry_edit_rmse_panorama_diagonal_normalized,geometry_edit_distance_not_evaluable_reason,U_initial,U_final,delta_U,initial_structurally_valid,final_structurally_valid,initial_quality_status,final_quality_status,proposal_failure,model_issue_choice,issue_reported,acceptable_reported,semi_role,planned_trap_family,trap_family,trap_family_source,trap_source_type,reference_identity,reference_sha256,reference_type,reference_eligible,formal_assignment_eligible,process_eligible,independence_eligible,analysis_eligible,c1_eligible_worker,current20_worker,stage_role,unmodified_trap_submission_eps_0,strict_blind_trust_eps_0,issue_reported_without_quality_improvement_eps_0,quality_improving_correction_eps_0,negative_metric_change_correction_eps_0,control_false_alarm_eps_0,control_overcorrection_eps_0,non_negative_metric_change_control_handling_eps_0,issue_geometry_edit_concordant_eps_0,unmodified_trap_submission_eps_0_01,strict_blind_trust_eps_0_01,issue_reported_without_quality_improvement_eps_0_01,quality_improving_correction_eps_0_01,negative_metric_change_correction_eps_0_01,control_false_alarm_eps_0_01,control_overcorrection_eps_0_01,non_negative_metric_change_control_handling_eps_0_01,issue_geometry_edit_concordant_eps_0_01,unmodified_trap_submission_eps_0_02,strict_blind_trust_eps_0_02,issue_reported_without_quality_improvement_eps_0_02,quality_improving_correction_eps_0_02,negative_metric_change_correction_eps_0_02,control_false_alarm_eps_0_02,control_overcorrection_eps_0_02,non_negative_metric_change_control_handling_eps_0_02,issue_geometry_edit_concordant_eps_0_02,unmodified_trap_submission_eps_0_05,strict_blind_trust_eps_0_05,issue_reported_without_quality_improvement_eps_0_05,quality_improving_correction_eps_0_05,negative_metric_change_correction_eps_0_05,control_false_alarm_eps_0_05,control_overcorrection_eps_0_05,non_negative_metric_change_control_handling_eps_0_05,issue_geometry_edit_concordant_eps_0_05,diagnostic_pre_stage3,development_only,scientific_conclusion_prohibited,formal_profile_frozen,reviewer_policy_frozen,main_launch_authorized,worker_caused_structural_failure,failure_attribution,frozen_harmonization_validity_status,frozen_harmonization_assertion_source,frozen_initialization_provenance_status,proposal_accepted_unchanged_eps_0,issue_reported_eps_0,geometry_edited_eps_0,non_negative_metric_change_handling_eps_0,proposal_accepted_unchanged_eps_0_01,issue_reported_eps_0_01,geometry_edited_eps_0_01,non_negative_metric_change_handling_eps_0_01,proposal_accepted_unchanged_eps_0_02,issue_reported_eps_0_02,geometry_edited_eps_0_02,non_negative_metric_change_handling_eps_0_02,proposal_accepted_unchanged_eps_0_05,issue_reported_eps_0_05,geometry_edited_eps_0_05,non_negative_metric_change_handling_eps_0_05,proposal_failure_binary,edited_binary,improved_binary,negative_metric_change_binary,worker_issue_response_observed,worker_acceptable_reported,worker_any_issue_reported,worker_issue_tokens,split,gt_source_type,model_sha256,gt_sha256,model_pair_count,gt_pair_count,pair_count_delta,topology_exact_bool,proposal_topology_relation,audit_problem_family,corner_f1_1pct,topdown_2d_iou,layoutnetv2_style_3d_iou,layout_mask_difference,boundary_rmse_px,initialization_acceptable_bool,initialization_correct_bool,operational_initialization_band,worker_issue_family_compatible_with_audit_proxy,compatible_issue_overlap,family_compatibility_boundary
C1,校准一阶段,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,34,013253d9bc0db4d66615,6076,init:c1:01471fa99ed32205509a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,01471fa99ed32205509ae5030a723f1374b2ece79b4f412d82ec1357c7b6b253,3fc9c06cca8ce9baeb30bc33d2ac50a0cd0a1101c424e4caa1e45deeb826e30b,474e4a17a1e2af7bd41270aae3979d7fc420d6f39f0566b7f36428bd78964ad8,False,,,n_pairs_mismatch,1.0,0.8422372795194746,-0.1577627204805254,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,e8c6489280d4f41e16d403ff95d4d7a7ceccfe990c441c53b29001c518a99ee2,f7b549e898a82f33c1f757c22f5633f27ac25f472f167d544f4b58f6a3aea6c6,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.95124084,0.93374556,0.01945533,2.799785,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3280,UwV83HsGsw3_a3630444bbd94cd6ac4edbe2dc1221de,UwV83HsGsw3,37,fcb7e53adf42c4422ae7,5902,init:c1:01471fa99ed32205509a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,01471fa99ed32205509ae5030a723f1374b2ece79b4f412d82ec1357c7b6b253,3fc9c06cca8ce9baeb30bc33d2ac50a0cd0a1101c424e4caa1e45deeb826e30b,d665d155303a9847dbdaf8d4e8e1cd112f2521c67feeadb5e3d13cc73a0a9841,False,,,n_pairs_mismatch,1.0,0.9124795991698624,-0.0875204008301374,True,True,evaluable,frozen_quality_evaluable,False,over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3525:5074,7ea92ed6662998c779ed7569ea467b57273f4fe9007693cc2efa65fcfa37c624,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,e8c6489280d4f41e16d403ff95d4d7a7ceccfe990c441c53b29001c518a99ee2,f7b549e898a82f33c1f757c22f5633f27ac25f472f167d544f4b58f6a3aea6c6,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.95124084,0.93374556,0.01945533,2.799785,True,True,strict_correct,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,30,3e8773a02414b6a4b615,6029,init:c1:2da8e3e9a425df771319,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,2da8e3e9a425df771319ed1756d0f1c70a4b227007f5b6b0cfa17d9a42b9ebf8,5c80d966ba57e05b496a0f12b27420fde5a86816111adcc0286c7e52b226b302,4cb19004cb93b27d99ebe4f9d7822c43f2e3981c6349f7ae7dfab54df88ca3af,False,,,n_pairs_mismatch,1.0,0.8883347454363398,-0.1116652545636601,True,True,evaluable,frozen_quality_evaluable,False,underextend,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3351:4900,c1eb3c0c5f4eaa03a718372d0fb006f8da53afe34249763bee285fab6545e273,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,underextend,test,official_mp3d_layout_label_cor_raw_not_no_occ,eae6f3328579a1a7991f78d4232990cd54f270a994240db7027dfe661094ddc5,941fa61d6d5eb8f70ae4508527677103f883c98ad48b87d6848afebb1112b962,4,8,-4,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.33333333,0.80287251,0.79795873,0.07139064,8.916184,False,False,wrong_topology,True,underextend,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3281,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,32,af75f69b47040e315e88,6382,init:c1:2da8e3e9a425df771319,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,2da8e3e9a425df771319ed1756d0f1c70a4b227007f5b6b0cfa17d9a42b9ebf8,5c80d966ba57e05b496a0f12b27420fde5a86816111adcc0286c7e52b226b302,558659631fd5d6bdffbe616df436b20b47e10b766e0c9a1bae70f5bb91210efe,False,,,n_pairs_mismatch,1.0,0.9453867281543522,-0.0546132718456477,True,True,evaluable,frozen_quality_evaluable,False,corner_duplicate;underextend,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3351:4900,c1eb3c0c5f4eaa03a718372d0fb006f8da53afe34249763bee285fab6545e273,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,corner_duplicate;underextend,test,official_mp3d_layout_label_cor_raw_not_no_occ,eae6f3328579a1a7991f78d4232990cd54f270a994240db7027dfe661094ddc5,941fa61d6d5eb8f70ae4508527677103f883c98ad48b87d6848afebb1112b962,4,8,-4,False,model_fewer_pairs,model_has_fewer_corner_pairs,0.33333333,0.80287251,0.79795873,0.07139064,8.916184,False,False,wrong_topology,True,underextend,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3282,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,28,87dd86ac11a2a77e63bf,5794,init:c1:50bc4c35af92dd603906,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,50bc4c35af92dd603906938d35c9a4d101180ce6df725d1b4835e396db6a9835,bb28da8bfd2065072d325e2b824f2504d786a0be61c8f979536690a4ded0a221,9d5fc0838ecab7ed2b5634d71606627e101efb9dc487b26c177a4cd766c5b041,False,1.3516337646042156,0.0011806035071636,,1.0,0.9983142651854308,-0.0016857348145691,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3560:5109,b62d0d23e62a6b7bbf55a8cc2b84be19b5ae024b58036b701364e3f97d0ec93f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,True,False,False,True,True,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,c4d0199f3ad46fd7e8eac0a82abbb40eb174c98f0f2cdfb91e2612d2f4c3ccd2,982de3566bdb264cd50b028062958c98e7000ee1e695a90e1f90be57c076be76,4,4,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.625,0.53785469,0.45747379,0.11703947,10.963056,False,False,not_acceptable_same_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,31,99107f36d276c5bca39b,6034,init:c1:790daef3c4725636d613,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,790daef3c4725636d61354438556747726f7a18fa307545d03c66c5510b2643d,fbead6f6357687ac5ee01da1ae2dc247f187abb06b322cb10529c2073ac865a7,2e8ed77fda1d5813688aa0292299d25044114f854e27fca60f20d7cb56c0a51f,False,,,n_pairs_mismatch,1.0,0.9731017078355896,-0.0268982921644105,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3547:5096,a9de992987417f221d3be16b08bdde2af76a270e0053b9b85ac99006ad0665e3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,387616b144ed2358df67566337a274e8c427ac299b70d8a9bfe84d1989bfc165,0761bf10858844ad7ab8cbd275223865a01a1da7fe471514d50780d08b28bbda,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.94240937,0.91183811,0.02277846,4.151851,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3283,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,36,2c90d306c009cea79158,6103,init:c1:790daef3c4725636d613,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,790daef3c4725636d61354438556747726f7a18fa307545d03c66c5510b2643d,fbead6f6357687ac5ee01da1ae2dc247f187abb06b322cb10529c2073ac865a7,fbead6f6357687ac5ee01da1ae2dc247f187abb06b322cb10529c2073ac865a7,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3547:5096,a9de992987417f221d3be16b08bdde2af76a270e0053b9b85ac99006ad0665e3,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,,,,,False,,,,True,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,True,False,False,True,True,False,False,True,True,False,False,True,True,False,False,True,0,0,0.0,0.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,387616b144ed2358df67566337a274e8c427ac299b70d8a9bfe84d1989bfc165,0761bf10858844ad7ab8cbd275223865a01a1da7fe471514d50780d08b28bbda,6,6,0,True,pair_count_exact,posthoc_strict_pass,1.0,0.94240937,0.91183811,0.02277846,4.151851,True,True,strict_correct,True,acceptable,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,33,71f8e55558d74259a5eb,5859,init:c1:14ca994eec1b3ffad17a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,14ca994eec1b3ffad17a209dc97050e2dc68c6cbceada314e690f8141ae407f1,3b05145e85f7b06a8f73634f0a32a33637f580ea119b5cd93eaf3a4d495e6cdb,3b05145e85f7b06a8f73634f0a32a33637f580ea119b5cd93eaf3a4d495e6cdb,True,0.0,0.0,,1.0,1.0,0.0,True,True,evaluable,frozen_quality_evaluable,False,over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3443:4992,da105d205fa4b5c2485b76ea0daecfc269ea5efe8e3c6d8d2b91f60a59d8330f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,0,0,0.0,0.0,True,False,True,over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,d36cb205820c1e6abee4a83a78da36ebc7ef1695ee4b65dcf78fcbb7f5e8a61b,1fd512335f9e8779cf9746dfe1c2779eec337f74036452573b2aeb1f80f07931,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.8,0.92393161,0.91240633,0.04469817,4.860814,False,False,wrong_topology,True,over_parsing,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,34,2ec85790145647163c24,6079,init:c1:14ca994eec1b3ffad17a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,14ca994eec1b3ffad17a209dc97050e2dc68c6cbceada314e690f8141ae407f1,3b05145e85f7b06a8f73634f0a32a33637f580ea119b5cd93eaf3a4d495e6cdb,9d602e69c176658db869e5af526ed5c568be41c1d8332544004c6c3a06946502,False,5.346860281624705,0.0046702902562134,,1.0,0.9445577477277766,-0.0554422522722234,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3443:4992,da105d205fa4b5c2485b76ea0daecfc269ea5efe8e3c6d8d2b91f60a59d8330f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,d36cb205820c1e6abee4a83a78da36ebc7ef1695ee4b65dcf78fcbb7f5e8a61b,1fd512335f9e8779cf9746dfe1c2779eec337f74036452573b2aeb1f80f07931,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.8,0.92393161,0.91240633,0.04469817,4.860814,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3284,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,35,bad9e0cac20a7347fbd5,5972,init:c1:14ca994eec1b3ffad17a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,14ca994eec1b3ffad17a209dc97050e2dc68c6cbceada314e690f8141ae407f1,3b05145e85f7b06a8f73634f0a32a33637f580ea119b5cd93eaf3a4d495e6cdb,fcc1b887915381e226c003614b3e1576cd0afc383d3aa128e37e03c04824a303,False,5.331002361811578,0.00465643893329,,1.0,0.9517633257570204,-0.0482366742429797,True,True,evaluable,frozen_quality_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3443:4992,da105d205fa4b5c2485b76ea0daecfc269ea5efe8e3c6d8d2b91f60a59d8330f,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,False,,,,,True,,,,False,,,,,True,,,,False,,,,,False,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,0,1,0.0,1.0,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,d36cb205820c1e6abee4a83a78da36ebc7ef1695ee4b65dcf78fcbb7f5e8a61b,1fd512335f9e8779cf9746dfe1c2779eec337f74036452573b2aeb1f80f07931,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.8,0.92393161,0.91240633,0.04469817,4.860814,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3285,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,37,c018c01538024335ba14,5903,init:c1:b5b3feaa796b5cc090a6,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,b5b3feaa796b5cc090a614b2d49965be61986ec5742fa029366454d97d1956be,e88d9ab7d404c7e14c4bcf709b5446ad55533593c89e74bbb9426f889f36250f,098f7a7ee8a0e09842d08a7f173023de0c4c3c22ed22bf19219e2492462727d0,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,underextend,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3519:5068,cbd31515d807da43af7b75510013a9c25b4aded49327ef46b483599789260f72,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,,False,True,True,,False,True,True,,False,True,True,,0,1,,,True,False,True,underextend,test,official_mp3d_layout_label_cor_raw_not_no_occ,f956bb5e63c81ceed53505eb82038cb377da4f80a18b7e4dfcf865b3b06f60a2,283c5d5328fbddb98f546f33a33230bee8bc3794c651ceec854387ff4b1c1edd,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.3,0.61048873,0.60146068,0.2558636,44.885925,False,False,wrong_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,27,b91d7358c435325b8eee,5827,init:c1:729b96c73dbe1df68262,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,729b96c73dbe1df6826218104b552497e5ed8c0003161e99365704f22f7cf052,ba82a452d3dfa034d592dbe3b540cd8db9a4d840dc64e0de5de82140ff772e1f,c0a2c91ee8b30c67523262edfe11a4cdbcdbe97073cc145b15504a21413a7fa0,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,corner_duplicate;over_parsing,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3503:5052,380d9d0a8de4877561842242a59c816cae8d8fd790219af2bd3f5df8c53e4e16,public_frozen_gt,False,true,True,true,False,True,False,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,,,,,,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,,False,True,True,,False,True,True,,False,True,True,,0,1,,,True,False,True,corner_duplicate;over_parsing,test,official_mp3d_layout_label_cor_raw_not_no_occ,c487ee97f1a55811dd790bf0ae267d3ecf1521ebc0d0c7fd0d5da29d5c53f950,7515593212c33462d529169375a837b0ac691fe74641db144662772af3bcc5cd,6,6,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.33333333,0.83237052,0.81325398,0.15336904,33.812817,False,False,not_acceptable_same_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3286,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,29,48bf162ba8a7815d5706,6447,init:c1:729b96c73dbe1df68262,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,729b96c73dbe1df6826218104b552497e5ed8c0003161e99365704f22f7cf052,ba82a452d3dfa034d592dbe3b540cd8db9a4d840dc64e0de5de82140ff772e1f,6567ff6aeb92611f08c6f0479d652c60d8ab27b86e203fc564ac6f0436457983,False,,,n_pairs_mismatch,,,,True,True,reference_not_evaluable,frozen_reference_or_outcome_not_evaluable,False,acceptable,False,True,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3503:5052,380d9d0a8de4877561842242a59c816cae8d8fd790219af2bd3f5df8c53e4e16,public_frozen_gt,False,true,True,true,False,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,,,,,,,,,False,True,True,True,False,False,False,False,not_evaluable,not_evaluable,not_evaluable,missing_required_initialization,False,False,True,,False,False,True,,False,False,True,,False,False,True,,0,1,,,True,True,False,acceptable,test,official_mp3d_layout_label_cor_raw_not_no_occ,c487ee97f1a55811dd790bf0ae267d3ecf1521ebc0d0c7fd0d5da29d5c53f950,7515593212c33462d529169375a837b0ac691fe74641db144662772af3bcc5cd,6,6,0,True,pair_count_exact,same_pair_count_corner_localization_difference,0.33333333,0.83237052,0.81325398,0.15336904,33.812817,False,False,not_acceptable_same_topology,False,,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
C1,校准一阶段,en,68,3287,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,30,bbb44530a7ff92f92b27,6030,init:c1:c128d9e8ac4257262e6a,1938cd6c18bad9fe1efef21d14b23d01a001d4e8f2cb06ac07bcc5809c5c5bfa,c128d9e8ac4257262e6a29a1013a093b64448d7859c21ed2db9c6d6a973a6b4c,cba33fa4a1bd356b360a644bf0a0d4344e23e15252760f1e68949574a3ebcfaf,f3b92032da9284b4fb6d0e6bf3ff1d56083610e4bf9b09d0b7a5de8516ebf2d4,False,12.961475510608713,0.0113213829415702,,1.0,0.9402249745237908,-0.0597750254762091,True,True,evaluable,frozen_quality_evaluable,False,overextend_adjacent,True,False,calibration_validation_no_trap_truth,,,not_applicable_c1,,gt:70:3563:5112,85f600a1c02d933e37dbf7c46c53e72efd9edf27a0c8a264ffdfd9d34b5ed520,public_frozen_gt,True,true,True,true,True,True,True,cross_stage_validation_only_no_blind_trust_label,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,,,,,True,,,,True,True,True,True,False,False,False,False,not_evaluable,valid,explicit_worker_label,missing_required_initialization,False,True,True,False,False,True,True,False,False,True,True,False,False,True,True,False,0,1,0.0,1.0,True,False,True,overextend_adjacent,test,official_mp3d_layout_label_cor_raw_not_no_occ,f75eef4efe619cc5399ddae6107cf32d0bb44e93678aa619ad8abffad6c16062,e39016a1c87087a18f232dceee374c9bd7ee2619a58f6655eed2e55d33ab3604,6,4,2,False,model_more_pairs,model_has_more_corner_pairs,0.6,0.96925486,0.95775578,0.06629538,20.828136,False,False,wrong_topology,True,overextend_adjacent,semantic worker tags and geometric audit families are not identical constructs; descriptive bridge only
