image_id,representation,enclosed_status,extended_status,d_bi,numeric_warning
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,legacy_integer,computable,computable,0.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,pixel_center_integer,computable,computable,0.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,native_uv,computable,computable,0.004905605174411742,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,legacy_integer,computable,computable,0.022588119664716078,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,pixel_center_integer,computable,computable,0.022442521234311674,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,native_uv,computable,computable,0.009885096332887588,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,legacy_integer,computable,computable,0.016210924956665207,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,pixel_center_integer,computable,computable,0.016057483728582178,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,native_uv,computable,computable,0.017807231504165633,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,legacy_integer,computable,computable,0.010083581980929845,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,pixel_center_integer,computable,computable,0.010128666915965145,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,native_uv,computable,computable,0.012339457817655108,
X7HyMhZNoso_0595477618f44940b004970372df16dc,legacy_integer,computable,computable,0.01630066334575786,
X7HyMhZNoso_0595477618f44940b004970372df16dc,pixel_center_integer,computable,computable,0.016212153761236192,
X7HyMhZNoso_0595477618f44940b004970372df16dc,native_uv,computable,computable,0.02054469830960981,
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_0e0c08b705704f80b5f31c2bd3a40583,native_uv,computable,computable,0.0002903307671286992,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,native_uv,computable,computable,0.0010919164415889027,
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,legacy_integer,computable,computable,0.005857945015804722,
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,pixel_center_integer,computable,computable,0.00588050268630913,
X7HyMhZNoso_29a5eef6980d4798bcc58e4c96e198cc,native_uv,computable,computable,0.0021784073265658233,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,native_uv,computable,computable,0.0006283400159980967,
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_2fa0da1a66e04428b315cb93b72143d5,native_uv,computable,computable,0.0006962319338147394,
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,legacy_integer,computable,computable,0.001086496150070948,
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,pixel_center_integer,computable,computable,0.0010864944111789177,
X7HyMhZNoso_3cafb1bfb9084df995fff71810d7693f,native_uv,computable,computable,0.0012733960569689673,
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_84cc1504051f4b1c9492dfab5dce84f9,native_uv,computable,computable,0.00011918206556205124,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,native_uv,computable,computable,0.002160123730950536,
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,legacy_integer,computable,computable,0.004012555910371307,
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,pixel_center_integer,computable,computable,0.004010832440461076,
X7HyMhZNoso_a60fbec046b04e5bb256d4a665219f35,native_uv,computable,computable,0.0009924052767672498,
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_a830b673f439458aa54a716194d972b7,native_uv,computable,computable,0.0005831109241463128,
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,legacy_integer,computable,computable,0.00783626447770347,
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,pixel_center_integer,computable,computable,0.007838438425551097,
X7HyMhZNoso_b1e740fa45384144b55ef6675440756b,native_uv,computable,computable,0.006762671023688105,
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_b6bb4e844c5b43ad92904f258660bcaf,native_uv,computable,computable,6.530049883013422e-05,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,legacy_integer,computable,computable,0.0044222010791709065,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,pixel_center_integer,computable,computable,0.004419741623132523,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,native_uv,computable,computable,0.006637379412208544,
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,legacy_integer,computable,computable,0.014927819190516112,
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,pixel_center_integer,computable,computable,0.014927320277216327,
X7HyMhZNoso_cd608227f6c94b91af3db8bf6cd28abd,native_uv,computable,computable,0.008517158742083808,
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_e9ae19c83e6243dd81b7213ba5f8c329,native_uv,computable,computable,1.9239043500651754e-05,
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,legacy_integer,computable,computable,0.015828097603324043,
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,pixel_center_integer,computable,computable,0.015740585419882325,
X7HyMhZNoso_ecda3dd2f5a44ac3a7b365de9e13c09b,native_uv,computable,computable,0.005141140839353575,
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_efaff409ffad4b05ba2777dbadd554f6,native_uv,computable,computable,0.0006520066001904912,
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,legacy_integer,computable,computable,0.0,
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,pixel_center_integer,computable,computable,0.0,
X7HyMhZNoso_f03d055128104fd486151e54c9e4a32a,native_uv,computable,computable,0.0005700929693374102,
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,legacy_integer,computable,computable,0.005898068245682064,
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,pixel_center_integer,computable,computable,0.005900853804848949,
X7HyMhZNoso_f59aa4dda2024d88ac3f9b22331b475b,native_uv,computable,computable,0.008198494144400437,
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,legacy_integer,computable,computable,0.009418823560637946,
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,pixel_center_integer,computable,computable,0.009392986300179706,
Z6MFQCViBuw_099d792dbfb2402ca355fd7ed860128f,native_uv,computable,computable,0.0041874623121138654,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,legacy_integer,computable,computable,0.04118336633858399,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,pixel_center_integer,computable,computable,0.040688735215837935,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,native_uv,computable,computable,0.024765288402779584,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,legacy_integer,computable,computable,0.007625104488680368,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,pixel_center_integer,computable,computable,0.007622668235498953,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,native_uv,computable,computable,0.006451556689246463,
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,legacy_integer,computable,computable,0.0,
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,pixel_center_integer,computable,computable,0.0,
Z6MFQCViBuw_543e6efcc1e24215b18c4060255a9719,native_uv,computable,computable,0.000565122705550869,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,legacy_integer,computable,computable,0.04490077638159473,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,pixel_center_integer,computable,computable,0.044676856491042916,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,native_uv,computable,computable,0.04148828830634421,
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,legacy_integer,computable,computable,0.0,
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,pixel_center_integer,computable,computable,0.0,
Z6MFQCViBuw_d9913cc77dc14f17b7228ac8de469b06,native_uv,computable,computable,0.003436703373440153,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,legacy_integer,computable,computable,0.025339090238404638,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,pixel_center_integer,computable,computable,0.02507720551184811,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,native_uv,computable,computable,0.008275230856873539,
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,legacy_integer,computable,computable,0.00927862360484455,
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,pixel_center_integer,computable,computable,0.009259977637974703,
b8cTxDM8gDG_055056e12afe42578c6f429bc07159d2,native_uv,computable,computable,0.008337662577701854,
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,legacy_integer,computable,computable,0.0,
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,pixel_center_integer,computable,computable,0.0,
b8cTxDM8gDG_12fc603ce4bc4cbd81c704e630f130bd,native_uv,computable,computable,0.00015610953091760305,
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,legacy_integer,computable,computable,0.0,
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,pixel_center_integer,computable,computable,0.0,
b8cTxDM8gDG_184a9b92b85840d88bf5793da9aa9cba,native_uv,computable,computable,0.0016242895125743173,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,legacy_integer,computable,computable,0.03535467247298718,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,pixel_center_integer,computable,computable,0.03530966307930539,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,native_uv,computable,computable,0.030702660220537026,
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,legacy_integer,computable,computable,0.0032508003091935578,
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,pixel_center_integer,computable,computable,0.00326127366080764,
b8cTxDM8gDG_3638da5864ab4d2aa722479d9efa8b71,native_uv,computable,computable,0.007682609307022692,
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,legacy_integer,computable,computable,0.0,
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,pixel_center_integer,computable,computable,0.0,
b8cTxDM8gDG_3892d409b66644439f5afcf3d296efbf,native_uv,computable,computable,0.001812336960287042,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,legacy_integer,computable,computable,0.0026311883956356974,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,pixel_center_integer,computable,computable,0.002635475955279243,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,native_uv,computable,computable,0.0024755473163307062,
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,legacy_integer,computable,computable,0.11023674899563918,
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,pixel_center_integer,computable,computable,0.10988943769042192,
b8cTxDM8gDG_8316e9313299447bb1f574aaf8cbec73,native_uv,computable,computable,0.0881058150878763,
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,legacy_integer,computable,computable,0.3951159250679255,
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,pixel_center_integer,computable,computable,0.3891628533047633,
b8cTxDM8gDG_afc1807e6a1946b79137c1a158526913,native_uv,computable,computable,0.3783341048882942,
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,legacy_integer,computable,computable,0.03769112013274556,
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,pixel_center_integer,computable,computable,0.03757916583626297,
b8cTxDM8gDG_b15db460058c41e8aa0c0720344daa30,native_uv,computable,computable,0.03734783028280231,
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,legacy_integer,computable,computable,0.17754036972659626,
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,pixel_center_integer,computable,computable,0.17474367580975592,
b8cTxDM8gDG_bcd82ce0da1846a58f9d97b00e022af2,native_uv,computable,computable,0.16532998072473648,
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,legacy_integer,computable,computable,0.08118608221944834,
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,pixel_center_integer,computable,computable,0.0800392635447047,
b8cTxDM8gDG_bd2d16e81707455eacd72cda7eb5d3d5,native_uv,computable,computable,0.07859764289536053,
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,legacy_integer,computable,computable,0.012635178259788105,
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,pixel_center_integer,computable,computable,0.012642028850283316,
b8cTxDM8gDG_ddc9afa8e031453abd45c783fbfeb4aa,native_uv,computable,computable,0.013012289064667004,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,legacy_integer,computable,computable,0.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,pixel_center_integer,computable,computable,0.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,native_uv,computable,computable,0.0022454038000060406,
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,legacy_integer,computable,computable,0.05349893816354623,
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,pixel_center_integer,computable,computable,0.05363918725736705,
b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,native_uv,computable,computable,0.054853297981507176,
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,legacy_integer,computable,computable,0.0,
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,pixel_center_integer,computable,computable,0.0,
b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,native_uv,computable,computable,0.0011112164525878265,
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,native_uv,computable,computable,0.001448221631136004,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,legacy_integer,computable,computable,0.010718830495495046,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,pixel_center_integer,computable,computable,0.010686296301653853,
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,native_uv,computable,computable,0.004576469657433191,
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_18653fa3d6ba4f82889237201ee07d11,native_uv,computable,computable,0.0029617881192421924,
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_192fb2a16486430a96b34dffc2e8cbbc,native_uv,computable,computable,0.0012676071575136172,
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,legacy_integer,computable,computable,0.24089492329963702,
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,pixel_center_integer,computable,computable,0.24075829040597396,
e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,native_uv,computable,computable,0.2399799842061935,
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,native_uv,computable,computable,0.00056366803474861,
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,legacy_integer,computable,computable,0.025182942091494964,
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,pixel_center_integer,computable,computable,0.02487551429810053,
e9zR4mvMWw7_2224be23a70a475ea6daa55d4c90a91b,native_uv,computable,computable,0.017207959518384497,
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,legacy_integer,computable,computable,0.015772292096355334,
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,pixel_center_integer,computable,computable,0.015766493069515275,
e9zR4mvMWw7_2594cedd9da64c338c1ba98abed9efb3,native_uv,computable,computable,0.007959685458145627,
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,native_uv,computable,computable,0.002152367638849406,
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,legacy_integer,computable,computable,0.004066360584700113,
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,pixel_center_integer,computable,computable,0.00408507073734643,
e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,native_uv,computable,computable,0.005681890020745484,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,legacy_integer,computable,computable,0.026673730632161052,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,pixel_center_integer,computable,computable,0.026632287497077023,
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,native_uv,computable,computable,0.024667035571338314,
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,legacy_integer,computable,computable,0.04174895550279456,
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,pixel_center_integer,computable,computable,0.04102618654681167,
e9zR4mvMWw7_511976eee78f42e6858dcb7845a44777,native_uv,computable,computable,0.04273301143351793,
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,legacy_integer,computable,computable,0.007253130123090035,
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,pixel_center_integer,computable,computable,0.007265211366244029,
e9zR4mvMWw7_5d711de78dbd400aa4cfd51fc05dfbee,native_uv,computable,computable,0.005797289964740271,
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_5f9b1db7cc1748c2a71d9924bd1f4fa3,native_uv,computable,computable,0.001940525253154357,
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,legacy_integer,computable,computable,0.016243363047771853,
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,pixel_center_integer,computable,computable,0.015994667559778408,
e9zR4mvMWw7_6a856f5cb71645558f9f9ee069f37f1b,native_uv,computable,computable,0.01173192475390461,
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,legacy_integer,computable,computable,0.00391009739488879,
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,pixel_center_integer,computable,computable,0.003912708002134613,
e9zR4mvMWw7_83347153d2184d33869626c6c83318f9,native_uv,computable,computable,0.005199211461298092,
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_8783add8825d4ecf8eb1f2af3c22b8df,native_uv,computable,computable,0.0007476726951421986,
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,legacy_integer,computable,computable,0.01114932155523951,
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,pixel_center_integer,computable,computable,0.011073152845730738,
e9zR4mvMWw7_891cb55a08dd4aea9ee76656f6b4850d,native_uv,computable,computable,0.0013408399684744499,
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,legacy_integer,computable,computable,0.009152046668910563,
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,pixel_center_integer,computable,computable,0.009088688553392621,
e9zR4mvMWw7_979426d6a1ea42e29cf5c3bd62eba342,native_uv,computable,computable,0.0005635733977610302,
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,native_uv,computable,computable,0.00019515539064318688,
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,legacy_integer,computable,computable,0.0018443075238261386,
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,pixel_center_integer,computable,computable,0.0018527959873777533,
e9zR4mvMWw7_b0a7188b1afc4f648bd497af5202d978,native_uv,computable,computable,0.0017986903443907298,
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,legacy_integer,computable,computable,0.0009771170745418445,
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,pixel_center_integer,computable,computable,0.000984720294813335,
e9zR4mvMWw7_c904c55a5d0e420bbd6e4e030b9fe5b4,native_uv,computable,computable,0.0016074188609045414,
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_cd47116ee6264bc691811409bf779f34,native_uv,computable,computable,0.0027017595689279306,
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_d88c41884dc24efbb5c1b7dcf97998e9,native_uv,computable,computable,0.0011717861847986288,
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,legacy_integer,invalid_original_order_polygon,invalid_original_order_polygon,,
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,pixel_center_integer,invalid_original_order_polygon,invalid_original_order_polygon,,
e9zR4mvMWw7_f624a40d100144e696a39abe258ee090,native_uv,computable,computable,0.0031787875978461777,
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,legacy_integer,computable,computable,0.0,
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,pixel_center_integer,computable,computable,0.0,
e9zR4mvMWw7_f6c327acf9884d988714467217d67dcd,native_uv,computable,computable,0.0019124374858439097,
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,legacy_integer,computable,computable,0.1854895710367973,
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,pixel_center_integer,computable,computable,0.1863094121557024,
e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,native_uv,computable,computable,0.18300559355025492,
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,legacy_integer,computable,computable,0.01167182202929129,
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,pixel_center_integer,computable,computable,0.011669843625960685,
e9zR4mvMWw7_f8d915e2d06a4ff8ab6f4cdaf3e42295,native_uv,computable,computable,0.009469306224511254,
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,legacy_integer,computable,computable,0.02539847835043152,
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,pixel_center_integer,computable,computable,0.025383507941783123,
jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,native_uv,computable,computable,0.024481910198107193,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,legacy_integer,computable,computable,0.01712320774813092,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,pixel_center_integer,computable,computable,0.017128788587269517,
jh4fc5c5qoQ_4547d37b305e41bdad0de45ade6971ca,native_uv,computable,computable,0.015399426603246003,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,legacy_integer,computable,computable,0.024334268139668103,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,pixel_center_integer,computable,computable,0.024334854296150343,
jh4fc5c5qoQ_77e6cfabf32d46fc9398ce824843adaa,native_uv,computable,computable,0.02425685418474266,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,legacy_integer,computable,computable,0.09321908332215456,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,pixel_center_integer,computable,computable,0.09288090460427778,
jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,native_uv,computable,computable,0.09490609900449232,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,legacy_integer,computable,computable,0.006884894603743974,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,pixel_center_integer,computable,computable,0.006899065156044659,
jh4fc5c5qoQ_a59a3a61089343a8ba2834e7d3cd1066,native_uv,computable,computable,0.008580618176791233,
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,legacy_integer,computable,computable,0.003688358110767953,
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,pixel_center_integer,computable,computable,0.003668625129627401,
jh4fc5c5qoQ_abbdc7ac89204f23a935fcb9ccae887c,native_uv,computable,computable,0.0084007588365701,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,legacy_integer,computable,computable,0.07066192818526806,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,pixel_center_integer,computable,computable,0.07109017897019176,
jh4fc5c5qoQ_b000c5baa76b454caa1c58c9aac585f6,native_uv,computable,computable,0.06711946029495486,
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,legacy_integer,computable,computable,0.0,
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,pixel_center_integer,computable,computable,0.0,
jtcxE69GiFV_0aa01000f1934e73b35c348fa8d15040,native_uv,computable,computable,0.000164694006873356,
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,legacy_integer,computable,computable,0.007397304971302532,
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,pixel_center_integer,computable,computable,0.007414325165800206,
jtcxE69GiFV_1df105f34ccf4844877be7e8e2d90fad,native_uv,computable,computable,0.006177548772811736,
