image_id,building,condition,cut,k,isolated_from_all_observed,singleton_events,future_support_rate,future_support_count_mean,n_total,n_future
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,6,False,2,1,13,24,18
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,6,True,61,0.360655737705,0.72131147541,24,18
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,7,False,2,1,12.5,24,17
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,7,True,67,0.313432835821,0.626865671642,24,17
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,8,False,2,1,11.5,24,16
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.1,8,True,74,0.283783783784,0.567567567568,24,16
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,2,True,32,0.84375,8.46875,24,22
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,3,False,4,1,13.5,24,21
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,3,True,32,0.8125,5.0625,24,21
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,4,False,6,1,13.3333333333,24,20
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,4,True,38,0.789473684211,2.65789473684,24,20
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,5,False,6,1,12.5,24,19
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,5,True,42,0.761904761905,1.69047619048,24,19
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,6,False,7,1,11.5714285714,24,18
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,6,True,42,0.738095238095,1.2619047619,24,18
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,7,False,10,1,10.6,24,17
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,7,True,43,0.697674418605,1.18604651163,24,17
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,8,False,15,1,9.8,24,16
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG,semi,0.2,8,True,43,0.674418604651,1.16279069767,24,16
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,2,True,36,0.888888888889,8.72222222222,24,22
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,3,False,2,1,10,24,21
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,3,True,29,0.758620689655,5.48275862069,24,21
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,4,False,3,1,7.33333333333,24,20
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,4,True,29,0.620689655172,2.06896551724,24,20
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,5,False,4,1,6.25,24,19
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,5,True,32,0.5,1.1875,24,19
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,6,False,6,1,7,24,18
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,6,True,40,0.475,1.175,24,18
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,7,False,8,1,5.875,24,17
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,7,True,41,0.487804878049,1.19512195122,24,17
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,8,False,10,1,5.2,24,16
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.05,8,True,46,0.478260869565,1.08695652174,24,16
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,2,True,26,1,10.5,24,22
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,3,False,2,1,8,24,21
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,3,True,15,1,5.86666666667,24,21
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,4,False,2,1,7.5,24,20
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,4,True,18,1,4.11111111111,24,20
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,5,False,5,1,7.6,24,19
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,5,True,16,1,2.875,24,19
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,6,False,10,1,9.1,24,18
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,6,True,17,1,2.41176470588,24,18
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,7,False,13,1,9.46153846154,24,17
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,7,True,17,1,2,24,17
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,8,False,13,1,9.15384615385,24,16
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.1,8,True,20,1,2,24,16
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,2,True,24,1,11,24,22
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,3,True,15,1,6.8,24,21
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,4,True,14,1,2,24,20
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,5,True,14,1,2,24,19
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,6,True,16,1,2,24,18
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,7,True,17,1,2,24,17
e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,e9zR4mvMWw7,semi,0.2,8,True,20,1,2,24,16
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,2,True,26,0.961538461538,10.0769230769,24,22
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,3,False,3,1,11.6666666667,24,21
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,3,True,23,0.869565217391,4.21739130435,24,21
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,4,False,4,1,8.75,24,20
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,4,True,25,0.72,1.68,24,20
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,5,False,5,1,6.6,24,19
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,5,True,28,0.714285714286,1.64285714286,24,19
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,6,False,8,1,4.375,24,18
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,6,True,29,0.655172413793,1.48275862069,24,18
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,7,False,11,0.909090909091,4.36363636364,24,17
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,7,True,30,0.6,1.36666666667,24,17
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,8,False,13,0.846153846154,3.69230769231,24,16
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.05,8,True,35,0.628571428571,1.31428571429,24,16
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,2,True,2,1,13.5,24,22
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,3,False,1,1,21,24,21
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,3,True,1,1,5,24,21
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,4,True,1,1,5,24,20
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,5,False,2,1,4,24,19
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,6,False,2,1,4,24,18
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,6,True,1,1,5,24,18
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,7,False,3,1,4,24,17
e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,e9zR4mvMWw7,semi,0.1,8,False,5,1,4,24,16
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,2,True,34,0.823529411765,7.91176470588,24,22
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,3,False,1,1,4,24,21
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,3,True,30,0.766666666667,4.1,24,21
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,4,False,7,0.857142857143,4.85714285714,24,20
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,4,True,34,0.764705882353,2.20588235294,24,20
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,5,False,11,0.727272727273,4.54545454545,24,19
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,5,True,39,0.692307692308,1.30769230769,24,19
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,6,False,15,0.8,5.66666666667,24,18
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,6,True,43,0.651162790698,1.11627906977,24,18
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,7,False,18,0.777777777778,5.38888888889,24,17
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,7,True,48,0.645833333333,0.895833333333,24,17
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,8,False,17,0.764705882353,5.29411764706,24,16
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.05,8,True,53,0.584905660377,0.811320754717,24,16
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,2,True,10,0.7,10.2,24,22
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,3,False,1,1,20,24,21
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,3,True,8,0.625,5.625,24,21
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,4,True,8,0.5,3,24,20
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,5,False,1,1,4,24,19
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,5,True,10,0.4,2.4,24,19
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,6,False,3,1,4.33333333333,24,18
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,6,True,11,0.363636363636,2.18181818182,24,18
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,7,False,4,1,4.25,24,17
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,7,True,10,0.2,1.2,24,17
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,8,False,10,1,4.2,24,16
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.1,8,True,10,0.2,1.2,24,16
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.2,5,False,1,1,19,24,19
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.2,6,False,1,1,18,24,18
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.2,7,False,1,1,17,24,17
e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,e9zR4mvMWw7,semi,0.2,8,False,1,1,16,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,2,True,74,0.5,1.13513513514,24,22
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,3,True,110,0.472727272727,1.01818181818,24,21
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,4,True,146,0.493150684932,1.06164383562,24,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,5,True,170,0.429411764706,0.905882352941,24,19
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,6,False,1,1,1,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,6,True,195,0.379487179487,0.758974358974,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,7,False,3,1,1.33333333333,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,7,True,222,0.355855855856,0.666666666667,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,8,False,5,1,1.2,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.05,8,True,241,0.327800829876,0.597510373444,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,2,True,66,0.80303030303,3.98484848485,24,22
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,3,True,84,0.72619047619,3.65476190476,24,21
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,4,True,95,0.705263157895,3.34736842105,24,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,5,True,104,0.644230769231,2.83653846154,24,19
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,6,False,2,1,4.5,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,6,True,109,0.614678899083,2.45871559633,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,7,False,6,0.5,1.83333333333,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,7,True,114,0.552631578947,2.14912280702,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,8,False,9,0.666666666667,2.44444444444,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.1,8,True,113,0.477876106195,1.7610619469,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,2,True,58,0.913793103448,5.36206896552,24,22
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,3,True,72,0.888888888889,5.125,24,21
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,4,True,71,0.816901408451,4.30985915493,24,20
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,5,False,1,0,0,24,19
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,5,True,68,0.735294117647,3.48529411765,24,19
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,6,False,4,0,0,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,6,True,66,0.69696969697,3.07575757576,24,18
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,7,False,5,0,0,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,7,True,67,0.641791044776,2.65671641791,24,17
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,8,False,6,0,0,24,16
e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,manual,0.2,8,True,68,0.588235294118,2.36764705882,24,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,2,True,46,1,7.41304347826,24,22
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,3,False,1,1,12,24,21
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,3,True,46,1,5.21739130435,24,21
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,4,False,2,1,7,24,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,4,True,40,1,2.65,24,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,5,False,5,0.8,5.8,24,19
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,5,True,39,1,1.64102564103,24,19
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,6,False,9,0.777777777778,4.88888888889,24,18
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,6,True,46,1,1.54347826087,24,18
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,7,False,13,0.769230769231,4.46153846154,24,17
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,7,True,44,1,1.47727272727,24,17
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,8,False,13,0.692307692308,3.46153846154,24,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.05,8,True,47,1,1.40425531915,24,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,2,True,20,1,10.65,24,22
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,3,True,13,1,5.15384615385,24,21
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,4,False,2,1,17,24,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,4,True,11,1,1,24,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,5,True,11,1,1,24,19
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,6,False,1,1,16,24,18
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,6,True,14,1,1,24,18
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,7,False,1,1,15,24,17
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,7,True,13,1,1,24,17
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,8,False,5,1,13.2,24,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.1,8,True,15,1,1,24,16
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,2,True,20,1,11,24,22
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,3,True,11,1,2.81818181818,24,21
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,4,True,11,1,1,24,20
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,5,True,11,1,1,24,19
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,6,True,14,1,1,24,18
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,7,True,13,1,1,24,17
e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,e9zR4mvMWw7,semi,0.2,8,True,15,1,1,24,16
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,2,True,16,1,16.5625,24,22
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,3,False,17,1,16.2941176471,24,21
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,3,True,4,1,14,24,21
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,4,False,15,1,15.2,24,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,4,True,1,1,12,24,20
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,5,False,12,1,14,24,19
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,6,False,12,1,12.3333333333,24,18
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,7,False,8,1,11.875,24,17
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,manual,0.05,8,False,4,1,11.75,24,16
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,2,True,74,0.22972972973,0.364864864865,24,22
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,3,True,112,0.205357142857,0.339285714286,24,21
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,4,True,148,0.162162162162,0.263513513514,24,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,5,True,181,0.149171270718,0.237569060773,24,19
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,6,True,213,0.140845070423,0.225352112676,24,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,7,True,244,0.139344262295,0.217213114754,24,17
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.05,8,True,276,0.119565217391,0.184782608696,24,16
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,2,True,74,0.540540540541,1.02702702703,24,22
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,3,True,103,0.543689320388,1,24,21
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,4,False,1,0,0,24,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,4,True,131,0.511450381679,0.923664122137,24,20
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,5,False,1,0,0,24,19
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,5,True,153,0.477124183007,0.862745098039,24,19
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,6,False,1,0,0,24,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,6,True,172,0.453488372093,0.81976744186,24,18
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,7,False,6,0.333333333333,0.666666666667,24,17
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,7,True,188,0.425531914894,0.718085106383,24,17
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,manual,0.1,8,False,8,0.25,0.5,24,16
