path,bytes,rows,column_count,relevance_score,worker_columns,task_columns,quality_columns,meta_columns,time_columns,geometry_columns,assignment_columns,error
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/c1_outside_assignment_disposition_evidence.csv,4523,9,19,4,worker_id,runtime_task_id|base_task_id,outside_assignment_disposition_valid,,,,condition|expected_assignment|outside_assignment_disposition_applied|outside_assignment_disposition_valid|outside_assignment_disposition_source_sha256|outside_assignment_disposition_reviewed_by|outside_assignment_disposition_reviewed_at|outside_assignment_disposition_reason,
analysis_results/prescreen_closeout_final_gold_v2_20260701/raw_inputs/prescreen_synthetic_expert_review.csv,1377,6,11,4,,runtime_task_id|mirror_task_id|base_image_key,operator_validity_note,expert_final_scope|scope_gold_ready|expert_realized_model_issue_primary|expert_realized_model_issue_secondary,,,expert_realized_model_issue_primary|expert_realized_model_issue_secondary,
analysis_results/stage_aware_analysis_freeze_v1_20260316/worker_scene_coverage_matrix.csv,320,4,11,4,annotator_id,,low_quality|corner_duplicate,low_texture|overextend_adjacent|occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,low_quality|corner_duplicate|occlusion|corner_drift|oos::oos_geometry,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/worker_scene_coverage_matrix.csv,320,4,11,4,annotator_id,,low_quality|corner_duplicate,low_texture|overextend_adjacent|occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,low_quality|corner_duplicate|occlusion|corner_drift|oos::oos_geometry,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/worker_scene_coverage_matrix.csv,320,4,11,4,annotator_id,,low_quality|corner_duplicate,low_texture|overextend_adjacent|occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,low_quality|corner_duplicate|occlusion|corner_drift|oos::oos_geometry,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/worker_scene_coverage_matrix.csv,320,4,11,4,annotator_id,,low_quality|corner_duplicate,low_texture|overextend_adjacent|occlusion|acceptable|occlusion|corner_drift|occlusion|over_parsing|reflection|acceptable,,low_quality|corner_duplicate|occlusion|corner_drift|oos::oos_geometry,,
analysis_results/c2b_build_20260802_v17_d8/compact_audit_bundle/c2b_candidate_researcher_review_v17.csv,2353,3,50,4,bridge_per_worker|deterministic_min_worker_support|tasks_per_worker|ordinary_per_worker|stress_per_worker|q_gt_ci_half_width|q_gt_ci_half_width_threshold|ordinary_coverage_probability_per_worker|stress_coverage_probability_per_worker|worker_rank_spearman|worker_rank_spearman_threshold|mc_min_worker_support|mc_min_worker_support_p05|mc_worker_support_threshold_probability,stress_bridge_tasks|total_unique_tasks|ordinary_unique_tasks|stress_unique_tasks|deterministic_min_task_support|tasks_per_worker|building_coverage|building_coverage_probability|building_coverage_probability_threshold|mc_min_task_support|mc_min_task_support_p05|mc_task_support_threshold_probability,q_gt_ci_half_width|q_gt_ci_half_width_threshold,,,,stress_bridge_assignment_support|total_assignments,
analysis_results/c2b_build_20260802_v17_d8/compact_audit_bundle/c2b_design_candidates.csv,1034,3,22,4,bridge_per_worker|deterministic_min_worker_support|worker_task_graph_connected,unique_bridge_tasks_upper_bound|unique_bridge_tasks|stress_bridge_task_count|deterministic_min_task_support|min_task_support|worker_task_graph_connected,stratum_balance_valid,,,,stress_bridge_assignment_support|n_assignments,
analysis_results/c2b_build_20260802_v17_d8/compact_audit_bundle/c2b_simulation_draw_summary.csv,2875,3,33,4,q_gt_max_ci_half_width|worker_rank_spearman|minimum_worker_support|minimum_worker_support_p05|minimum_worker_support_threshold_probability|ordinary_coverage_probability_per_worker|stress_coverage_probability_per_worker|known_c1_worker_intercept_sd_resampled|population_worker_intercept_sd_recorded,minimum_task_support|minimum_task_support_p05|minimum_task_support_threshold_probability|building_coverage|building_coverage_probability,q_gt_max_ci_half_width,,,,expected_assignment_count,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_ESTIMAND_DECISION/route_comparison.csv,2638,3,23,4,required_workers|dependence_on_worker_profile,required_buildings,dependence_on_reference_quality,,,,main_failure_mode,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_MATCHED_ROUTING_FEASIBILITY/eligible_pair_edges.csv,3496571,12474,19,3,worker_id_left|worker_id_right,task_support_imbalance|building_support_imbalance,p_quality_caliper|p_structural_safe,,,,,
analysis_results/post_block2_analysis_pack_20260817_v2/worker_building_incidence.csv,504295,2501,6,3,worker_id,building_id|task_count,,,,,stage,
analysis_results/post_block2_analysis_pack_20260817_v3/worker_building_incidence.csv,504295,2501,6,3,worker_id,building_id|task_count,,,,,stage,
analysis_results/post_block2_analysis_pack_20260817_v2/routing_worker_pair_candidates.csv,125446,1625,6,3,worker_id_left|worker_id_right,shared_task_count,,,,,stage,
analysis_results/post_block2_analysis_pack_20260817_v3/routing_worker_pair_candidates.csv,125446,1625,6,3,worker_id_left|worker_id_right,shared_task_count,,,,,stage,
analysis_results/post_block2_analysis_pack_20260817_v4/routing_worker_pair_candidates.csv,125446,1625,6,3,worker_id_left|worker_id_right,shared_task_count,,,,,stage,
analysis_results/post_block2_analysis_pack_20260817_v4/worker_building_incidence.csv,213169,1020,6,3,worker_id,building_id|task_count,,,,,stage,
analysis_results/calibration_rebuild_20260702/worker_distribution_internal_manifest_v3_1.csv,138575,751,12,3,worker_id|public_worker_code,task_id|base_task_id|task_code|task_url,,,,,assignment_batch,
analysis_results/calibration_c1_prep/assignment_manifest_C1.csv,131608,651,10,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason,
analysis_results/calibration_rebuild_20260702/assignment_manifest_C1_manual_draft_v3_1.csv,99958,651,11,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/assignment_manifest_C1_manual_draft_v2.csv,85656,651,11,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/assignment_manifest_C1_manual_draft_v3.csv,93446,651,11,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason,
analysis_results/a4_replay_preoutcome_freeze_20260817_v1/A4_PREOUTCOME_POLICY_ACTIONS.csv,96150,556,16,3,selected_worker_id,image_score_tie_count|image_tie_break_rule|candidate_image_score_available,reads_quality_or_outcome,,,,,
analysis_results/stage3_test_preparation_20260804_v1/stage3_test_inventory_candidate.csv,414768,458,32,3,,task_id|base_task_id|image_id|building_id_candidate|building_id|building_registry_status|image_path|image_sha256,gt_path|gt_sha256|gt_present|validation_overlap_status,,,,model_input_status,
analysis_results/stage3_test_preparation_20260804_v1/test_task_risk_candidate.csv,293016,458,35,3,,task_id|base_task_id|image_id|building_id|building_registry_status,postprocess_valid,,,,d_model_feat|d_model_feat_local_max|g_model_struct,
analysis_results/post_block2_analysis_pack_20260817_v2/task_worker_support_summary.csv,71027,327,7,3,worker_count,base_task_id,,,,,stage|condition,
analysis_results/post_block2_analysis_pack_20260817_v3/task_worker_support_summary.csv,71027,327,7,3,worker_count,base_task_id,,,,,stage|condition,
analysis_results/post_block2_analysis_pack_20260817_v4/task_worker_support_summary.csv,71027,327,7,3,worker_count,base_task_id,,,,,stage|condition,
analysis_results/c2b_build_20260802_v17_d8/compact_audit_bundle/c2b_task_eligibility_evidence.csv,352729,290,31,3,,image_id|base_task_id|task_id|building_id|candidate_image_sha256|image_path|task_risk_sha256,,scope_ready|scope_registry_sha256,,,assignment_eligible,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/routing_fixed_roster_power.csv,35392,216,11,3,n_workers,n_tasks|n_buildings,,,,,analysis_model,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/routing_worker_generalized_power.csv,40027,216,11,3,n_workers,n_tasks|n_buildings,,,,,analysis_model,
analysis_results/post_block2_analysis_pack_20260817_v2/post_block2_geometry_reconstruction_consistency.csv,157807,213,16,3,,base_task_id,,,,recomputed_medoid_geometry_sha256|frozen_medoid_geometry_sha256,stage|condition,
analysis_results/post_block2_analysis_pack_20260817_v3/post_block2_geometry_reconstruction_consistency.csv,157807,213,16,3,,base_task_id,,,,recomputed_medoid_geometry_sha256|frozen_medoid_geometry_sha256,stage|condition,
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_geometry_reconstruction_consistency.csv,157807,213,16,3,,base_task_id,,,,recomputed_medoid_geometry_sha256|frozen_medoid_geometry_sha256,stage|condition,
analysis_results/registry_20260308/active_time_registry_v1.csv,14328,189,10,3,annotator_id,task_id,,,lead_time_seconds|active_time_value|active_time_source|active_time_source_file|active_time_match_status|active_time_session_count|active_time_event_count,,,
analysis_results/stage_aware_analysis_freeze_v1_20260316/tim_row_audit.csv,54309,189,17,3,annotator_id,task_id,,tim_scope,,,,
analysis_results/c2b_closeout_20260806_final/c2a_rp_seen_history_through_c2b.csv,35541,185,12,3,worker_id,task_id|base_task_id|runtime_task_id,,,,,outside_assignment_exposure_history,
analysis_results/c2b_closeout_20260806_inputs/c2a_rp_seen_history_through_c2b.csv,35541,185,12,3,worker_id,task_id|base_task_id|runtime_task_id,,,,,outside_assignment_exposure_history,
analysis_results/c2b_build_20260802_v17_d8/assignment_manifest_C2B.csv,87324,176,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_distribution_C2B.csv,87324,176,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_build_20260802_v17_d8/worker_facing_release_C2B_D8/internal/worker_distribution_internal_C2B_D8.csv,51346,176,13,3,worker_id|public_worker_code,task_id|task_code|zh_task_code,,,,,assignment_batch_id|source_assignment_sha256,
analysis_results/c2b_runtime_binding_20260806_v18_d8/assignment_manifest_C2B.csv,87324,176,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/c2b_v17_to_v18_assignment_mapping.csv,248746,176,31,3,worker_id,task_id|planned_task_id|source_task_payload_sha256|source_task_pool_sha256|target_task_pool_sha256|target_task_payload_sha256,,,,,source_assignment_row_number|source_assignment_sha256|target_assignment_sha256|source_assignment_batch_id|target_assignment_batch_id|assignment_batch_id,
analysis_results/c2b_runtime_binding_20260806_v18_d8/worker_distribution_C2B.csv,87324,176,19,3,worker_id,task_id|base_task_id|task_stratum|image_id|image_path|building_gain,,,,,assignment_batch|assignment_batch_id,
analysis_results/rerun_20260308/meta_guard_accepted.csv,7200,164,6,3,,task_id,,difficulty|model_issue,,,condition|model_issue,
analysis_results/topology_sequential_preflight_20260818_v4_audit/TG_EF5_TASK_METRICS.csv,27357,156,23,3,,base_task_id|building_id,mean_public_gt_quality|mean_quality_delta_vs_f0|selected_structural_invalidity_probability,,,corner_count_change_probability|mean_continuous_geometry_delta,,
analysis_results/rerun_20260308/latest_only/meta_guard_accepted.csv,6906,154,6,3,,task_id,,difficulty|model_issue,,,condition|model_issue,
analysis_results/calibration_rebuild_20260702/ls_project_mapping_audit_v3_1.csv,25932,125,12,3,appears_in_worker_distribution,task_id|base_task_id|image_stem|task_code|task_url,,,,,appears_in_assignment_manual|appears_in_assignment_semi,
analysis_results/bi_layout_prediction_vs_hohonet_20260515/b0_relabel_audit_filled_v1_张一正.csv,41895,120,26,3,,task_id|image_id,bilayout_new_error,,,hohonet_corner_count|bilayout_corner_count,,
analysis_results/bi_layout_prediction_vs_hohonet_20260515/b0_relabel_audit_filled_v1_张珈玮.csv,43674,120,26,3,,task_id|image_id,bilayout_new_error,,,hohonet_corner_count|bilayout_corner_count,,
analysis_results/bilayout_relabel_audit/b0_relabel_audit_worklist_v1.csv,34479,120,26,3,,task_id|image_id,bilayout_new_error,,,hohonet_corner_count|bilayout_corner_count,,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_CLUSTERED_POWER/aggregation_power_grid.csv,13730,108,11,3,n_workers,n_tasks|n_buildings,,,,,analysis_model,
analysis_results/post_block2_opportunity_analysis_20260817_v1/POST_BLOCK2_AGGREGATION_OPPORTUNITY_AUDIT/variable_corner_count_audit.csv,24658,101,12,3,,base_task_id|building_id,,,,corner_count_set|A5_selected_corner_count,condition,
analysis_results/calibration_rebuild_20260702/assignment_manifest_C1_semi_draft_v3_1.csv,16844,100,14,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason|semi_family,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/assignment_manifest_C1_semi_draft_v2.csv,16128,100,14,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason|semi_family,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/assignment_manifest_C1_semi_draft_v3.csv,16680,100,14,3,worker_id,task_id|base_task_id,,,,,assignment_batch|assignment_reason|semi_family,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/manual_semi_same_image_overlap_audit_v2.csv,5948,100,4,3,worker_id,task_id|base_task_id|manual_semi_same_image_overlap,,,,,manual_semi_same_image_overlap,
analysis_results/calibration_rebuild_20260702/legacy_archive_20260703/manual_semi_same_image_overlap_audit_v3.csv,6440,100,4,3,worker_id,task_id|base_task_id|manual_semi_same_image_overlap,,,,,manual_semi_same_image_overlap,
analysis_results/calibration_rebuild_20260702/manual_semi_same_image_overlap_audit_v3_1.csv,6440,100,4,3,worker_id,task_id|base_task_id|manual_semi_same_image_overlap,,,,,manual_semi_same_image_overlap,
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/c1_task_scope_final_disposition.csv,41142,87,25,3,n_worker_in_scope|n_worker_oos|n_worker_missing|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin,base_task_id|task_final_scope,,initial_researcher_scope|n_worker_in_scope|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin|mixed_scope_response|secondary_scope|task_final_scope|scope_resolution_status|final_scope_source|source_scope_consensus_sha256,,,,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_scope_final_disposition.csv,41142,87,25,3,n_worker_in_scope|n_worker_oos|n_worker_missing|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin,base_task_id|task_final_scope,,initial_researcher_scope|n_worker_in_scope|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin|mixed_scope_response|secondary_scope|task_final_scope|scope_resolution_status|final_scope_source|source_scope_consensus_sha256,,,,
analysis_results/c2a_rp_block2_distribution_20260810_v1/c2a_rp/assignment_manifest_C2A_RP.csv,40999,80,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/a4_image_evidence_substrate_20260817_v2/MODEL_PREDICTION_COVERAGE.csv,55361,79,17,3,,panorama_identity|building_scene_id,reads_gt,,,,stage3_checkpoint_sha256|stage3_config_sha256|stage3_candidate_cache_sha256|formal_model_binding,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_active_time_source_audit.csv,4171,78,13,3,annotator_id,,,,primary_active_time_eligible_count|sensitivity_active_time_eligible_count,,condition,
analysis_results/c1_a_rehearsal_post_scope_20260801_v10/c1_precloseout_rehearsal_20260801_7fcacc5c2d6c_72c54377_794bb747/c1_scope_consensus_audit.csv,21871,75,15,3,n_worker_in_scope|n_worker_oos|n_worker_missing|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin,base_task_id,,initial_researcher_scope|n_worker_in_scope|n_worker_scope_eligible|worker_scope_direction|worker_scope_margin|mixed_scope_response,,,,
analysis_results/final_gold_layer_20260325/final_gold_records_v1.csv,16539,61,17,3,,task_id|base_task_id,,final_scope_alias|final_scope_binary|scope_gold_ready,,geometry_gold_ready|final_geometry_source,,
analysis_results/truth_layer_extraction_20260324/trap_scope_records_v1.csv,10761,58,13,3,,task_id|base_task_id,,scope|scope_binary,,geometry_truth_source,,
analysis_results/stage1_prescreen_p1_gt_inner_id_mapping_20260519.csv,37881,57,20,3,,source_task_id|base_task_id|image|gt_image|gt_project20_task_id,gt_inner_id|gt_title|gt_image|gt_import_file|gt_project20_task_id|gt_export_order|gt_project20_export_file,,,,condition|semi_role,
analysis_results/rerun_20260308/meta_guard_rejected.csv,2381,56,6,3,,task_id,,difficulty|model_issue,,,condition|model_issue,
analysis_results/c2a_rp_block1_distribution_20260807_v7/assignment_manifest_C2A_RP_block_1.csv,20783,40,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp/assignment_manifest_C2A_RP.csv,20783,40,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block1_distribution_20260807_v7/c2a_rp_operational/c2a_rp_runtime_mapping.csv,32118,40,22,3,post_c2b_worker_profile_sha256|worker_id,c2a_task_pool_sha256|planned_task_id|runtime_task_id,,,,,c2a_assignment_manifest_sha256|c2a_block_assignment_sha256,
analysis_results/c2a_rp_block1_reestimate_20260810_v1/c2a_rp_runtime_mapping_block1_observed.csv,32041,40,22,3,post_c2b_worker_profile_sha256|worker_id,c2a_task_pool_sha256|planned_task_id|runtime_task_id,,,,,c2a_assignment_manifest_sha256|c2a_block_assignment_sha256,
analysis_results/c2a_rp_block2_distribution_20260810_v1/assignment_manifest_C2A_RP_block_2.csv,20832,40,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_block2_distribution_20260810_v1/c2a_rp_operational/c2a_rp_runtime_mapping.csv,32077,40,22,3,post_c2b_worker_profile_sha256|worker_id,c2a_task_pool_sha256|planned_task_id|runtime_task_id,,,,,c2a_assignment_manifest_sha256|c2a_block_assignment_sha256,
analysis_results/c2a_rp_capacity_power_amendment_20260807_v1/assignment_manifest_C2A_RP_block_1_amended_preview.csv,20783,40,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/post_block2_analysis_pack_20260817_v2/post_block2_block2_assignment_reconciliation.csv,30334,40,40,3,worker_id|post_c2b_worker_profile_sha256|observed_worker_id,task_id|base_task_id|task_stratum|task_support_before|task_support_after|observed_runtime_task_id|observed_base_task_id,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/post_block2_analysis_pack_20260817_v3/post_block2_block2_assignment_reconciliation.csv,30334,40,40,3,worker_id|post_c2b_worker_profile_sha256|observed_worker_id,task_id|base_task_id|task_stratum|task_support_before|task_support_after|observed_runtime_task_id|observed_base_task_id,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_block2_assignment_reconciliation.csv,30334,40,40,3,worker_id|post_c2b_worker_profile_sha256|observed_worker_id,task_id|base_task_id|task_stratum|task_support_before|task_support_after|observed_runtime_task_id|observed_base_task_id,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/rerun_20260308/latest_only/meta_guard_rejected.csv,1797,35,6,3,,task_id,,difficulty|model_issue,,,condition|model_issue,
analysis_results/phase1_progress_20260324/prescreen_manual_final_selection_v1.csv,13615,30,19,3,,task_id|base_task_id,,scope|difficulty_tags|model_issue_tags,,,model_issue_tags,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_10_C1_tasks.csv,4312,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_11_C1_tasks.csv,4312,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_12_C1_tasks.csv,4283,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_13_C1_tasks.csv,4283,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_14_C1_tasks.csv,4283,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_15_C1_tasks.csv,4312,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_1_C1_tasks.csv,4283,29,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/c2a_rp_local_launch_20260807_v4/assignment_manifest_C2A_RP_block_1.csv,14503,28,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp/assignment_manifest_C2A_RP.csv,14503,28,30,3,worker_id|post_c2b_worker_profile_sha256,task_id|base_task_id|task_stratum|task_support_before|task_support_after,,,,,assignment_sequence|conditional_inclusion_probability,
analysis_results/c2a_rp_local_launch_20260807_v4/c2a_rp_operational/c2a_rp_runtime_mapping.csv,22614,28,22,3,post_c2b_worker_profile_sha256|worker_id,c2a_task_pool_sha256|planned_task_id|runtime_task_id,,,,,c2a_assignment_manifest_sha256|c2a_block_assignment_sha256,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_17_C1_tasks.csv,4171,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_18_C1_tasks.csv,4171,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_27_C1_tasks.csv,4171,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_28_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_29_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_2_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_30_C1_tasks.csv,4171,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_31_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_32_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_33_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_34_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_35_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_36_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_37_C1_tasks.csv,4143,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_6_C1_tasks.csv,4115,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/calibration_c1_prep/worker_facing_distribution/worker_8_C1_tasks.csv,4115,28,14,3,worker_id|worker_display_name,task_id|task_url,,,,,assignment_reason,
analysis_results/prescreen_closeout_final_gold_v2_20260701/prescreen_worker_scope_summary.csv,1221,26,10,3,annotator_id,scope_accuracy_on_adjudicated_tasks,,n_correct_in_scope|n_scope_false_positive|n_scope_false_negative|scope_accuracy_on_adjudicated_tasks,,,,
analysis_results/c1_formal_audit_20260802_v16_final/c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03/c1_task_worker_timing_profile.csv,4540,23,13,3,worker_id,T_active_task_adjusted,,,,,timing_model_component|timing_model_failure_reason,
analysis_results/active_log_audit_20260516_per_file.csv,1802,22,15,3,unknown_annotator_count|valid_task_annotator_pair_count,unknown_task_count|valid_task_annotator_pair_count,parse_error_count|parse_error_rate|valid_task_annotator_pair_count,,,,,
analysis_results/phase1_progress_20260324/semi_label_overlap_audit_v1.csv,4399,21,14,3,,task_id|base_task_id,,latest_verified_scope|latest_verified_model_issue_tags|project2_model_issue_tags,,,latest_verified_model_issue_tags|project2_model_issue_tags,
analysis_results/stage_aware_analysis_freeze_v1_20260316/core_scene_contract_v1.csv,2366,18,9,3,n_workers,n_tasks,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/core_scene_contract_v1.csv,2366,18,9,3,n_workers,n_tasks,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_20260317/core_scene_contract_v2.csv,3141,18,14,3,n_workers|min_workers_required_v2,n_tasks|min_tasks_required_v2,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/core_scene_contract_v1.csv,2366,18,9,3,n_workers,n_tasks,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_selection_v1_20260317/core_scene_contract_v2.csv,3141,18,14,3,n_workers|min_workers_required_v2,n_tasks|min_tasks_required_v2,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/core_scene_contract_v1.csv,2366,18,9,3,n_workers,n_tasks,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_20260317/core_scene_contract_v2.csv,3141,18,14,3,n_workers|min_workers_required_v2,n_tasks|min_tasks_required_v2,,in_scope_share,,,,
analysis_results/post_block2_analysis_pack_20260817_v2/post_block2_exclusion_provenance.csv,6989,17,13,3,worker_id,task_id|base_task_id,,,,,stage|decision_stage,
analysis_results/post_block2_analysis_pack_20260817_v3/post_block2_exclusion_provenance.csv,6607,16,13,3,worker_id,task_id|base_task_id,,,,,stage|decision_stage,
analysis_results/post_block2_analysis_pack_20260817_v4/post_block2_exclusion_provenance.csv,6607,16,13,3,worker_id,task_id|base_task_id,,,,,stage|decision_stage,
analysis_results/c_manifests_20260311/trap_manifest_materialized_v2.csv,7271,15,24,3,,base_task_id,,,,source_corner_count|generated_corner_count|generated_corner_delta,target_stage,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/core_scene_contract_v1.csv,1737,13,9,3,n_workers,n_tasks,,in_scope_share,,,,
analysis_results/stage_aware_analysis_freeze_v2_1_main_facing_v1_20260317/core_scene_contract_v2.csv,2339,13,14,3,n_workers|min_workers_required_v2,n_tasks|min_tasks_required_v2,,in_scope_share,,,,
