worker,axis,effect,lower,upper,sign_subtype,qualified,train_rows,train_buildings,train_building_ids,bootstrap_valid,bootstrap_requested,heldout_building
W028,tri_edit,0.06591348786706358,-1.3011960586711588,1.4618815656110393,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W029,tri_edit,2.5835024726639166,1.8239528366718585,3.7447206232804771,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W030,tri_edit,2.0403655816416371,1.1087728363014855,3.1521492905667374,positive,True,12,9,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W031,tri_edit,4.4141880378085006,0.4644954945699924,12.216790618039514,unclassified,False,4,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W032,tri_edit,0.57471837238364121,-0.72616957078678235,1.3388447172772571,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W033,tri_edit,-0.019920257906660268,-0.64309789250236671,0.54246810680844215,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W035,tri_edit,0.58529629454627208,-0.57121886085391571,2.5027270802272072,unclassified,False,3,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W036,tri_edit,-0.50627295384114157,-2.4972633200743206,0.2025670188627347,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W037,tri_edit,0.64502765277642538,-0.29148701279931338,1.9651873653837895,unclassified,True,20,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,171,200,jtcxE69GiFV
W001,tri_quality,1.4097662330481138,0.64056628027508666,2.4402109046616802,positive,True,22,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W002,tri_quality,-1.3061883286439495,-1.8503082860340534,-0.25897385095072406,negative,True,22,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W006,tri_quality,1.0204798570649039,-1.4888359284181851,2.3569245243912968,unclassified,True,21,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W008,tri_quality,-2.3042870395877153,-3.7319941036794182,-1.4918095811323246,negative,True,18,9,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W010,tri_quality,-0.53736512114280099,-1.1768041638674183,-0.2125972980621916,negative,True,20,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W011,tri_quality,3.0889678284423909,2.0972638668994845,4.2634801896397478,positive,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W012,tri_quality,-0.16932569374401507,-1.6079634348906586,2.8993583905738767,unclassified,False,3,2,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W013,tri_quality,-0.85597295223026648,-1.833755735614536,-0.12449874731975759,negative,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W015,tri_quality,-0.75285620411950205,-1.7709963369459785,0.11242840802822256,unclassified,True,19,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W017,tri_quality,-0.78151070224986918,-1.6892834324731589,0.39758654552511152,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W018,tri_quality,-1.1000583233142267,-1.8500550211824394,0.19485340677904472,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W021,tri_quality,1.0697672223034236,-1.0657680572444506,2.3914545247482613,unclassified,True,17,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W027,tri_quality,-0.86391383501425234,-1.9072193908860935,0.56517282276343894,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W028,tri_quality,-2.7012794061615941,-4.1876308938934041,-1.2664528331298661,negative,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W029,tri_quality,0.022028325114915603,-0.77934978351460338,1.1017520319943037,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W030,tri_quality,-0.20790988383254089,-1.0816349832753078,0.55640268997246156,unclassified,True,12,9,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W031,tri_quality,6.2858397439210227,3.2091398782023033,12.871311180630293,unclassified,False,4,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W032,tri_quality,-0.70422337486752717,-2.8338773825583212,0.30926950594238889,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W033,tri_quality,-1.4982144573278851,-2.278892152011017,-1.0884312758475587,negative,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W035,tri_quality,0.32543056139845056,-1.9434612855256159,1.831832924500141,unclassified,False,3,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W036,tri_quality,-0.7130186116320153,-1.3994163423086905,0.80406395929971497,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W037,tri_quality,1.2738441625749395,0.019517794556867838,3.4013886356059566,positive,True,20,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,170,200,jtcxE69GiFV
W001,tri_time,-0.67481514981916513,-0.86513688405620759,-0.45143180341413958,negative,True,22,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W002,tri_time,-0.9533723704732685,-1.2798680198494803,-0.6161847648875346,negative,True,22,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W006,tri_time,-0.98211134584285886,-1.3617035846109671,-0.73284468150481497,negative,True,21,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W008,tri_time,0.28230591525786974,-0.0078033994949600841,0.43094569617017509,unclassified,True,18,9,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W010,tri_time,-0.45131901724523166,-0.74121631526092735,-0.11194155582165058,negative,True,20,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W011,tri_time,-0.64329357551359123,-0.81916459215540427,-0.50050046820569261,negative,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W012,tri_time,-0.61808433178008282,-1.3049598178554103,0.61728165730969664,unclassified,False,3,2,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W013,tri_time,-0.63139039278484155,-0.96271074995094208,-0.31845698778575388,negative,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W015,tri_time,-0.12325753480935926,-0.58425694518478211,0.23789262684733997,unclassified,True,19,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W017,tri_time,-0.44348763076749032,-0.59757013729013753,-0.28438429836013046,negative,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W018,tri_time,0.050962751121912238,-0.1281440205340123,0.15683144546337074,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W021,tri_time,-1.1267714443071151,-1.338909889354398,-0.94597211571857343,negative,True,17,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W027,tri_time,1.1326672414853598,0.85437636383611915,1.5241817254499963,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W028,tri_time,0.64169882545937929,0.41233304599383502,0.93422985038413253,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W029,tri_time,0.718702002022369,0.48182673760032479,1.0002292445766561,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W030,tri_time,-0.073397357084867734,-0.30735360894059943,0.12873129946255252,unclassified,True,12,9,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W031,tri_time,1.063341992226386,0.30534706226491459,1.22949724061938,unclassified,False,4,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W032,tri_time,0.68786017644361352,0.57546656256943873,0.79530978747601688,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W033,tri_time,0.21559952789699346,0.036649241408814606,0.44103021691601257,positive,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W035,tri_time,0.04006399571286514,-0.38357010394221125,0.5201301247182778,unclassified,False,3,3,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W036,tri_time,1.2790712696672049,0.7791403824464096,1.5236028541843938,positive,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W037,tri_time,0.60902645313391868,0.43167019718460536,0.86105117089393235,positive,True,20,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,160,200,jtcxE69GiFV
W001,benefit,-1.4848628633598318,-2.1536747656104906,-0.72177076615955105,negative,True,24,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W002,benefit,1.1212472385440755,0.39004762551202538,1.7654488317988934,positive,True,22,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W006,benefit,-1.2211634510824947,-2.9493219783917,1.2265289475218442,unclassified,True,21,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W008,benefit,1.5525058630677087,-0.048065350652844521,3.5012429970588372,unclassified,True,19,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W010,benefit,0.22109873272843752,-0.23316430527264229,0.81690669406930627,unclassified,True,21,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W011,benefit,-3.0208914142369219,-4.1638288020084984,-1.614621315636126,negative,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W012,benefit,-0.42430562878984612,-1.1287135235654759,0.300696785309509,unclassified,True,20,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W013,benefit,0.66106212551991361,-0.35869089181369979,1.4220201536110726,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W014,benefit,1.6155522866124075,0.72955642196464332,3.07793331377415,positive,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W015,benefit,0.64982963192283405,-0.43434192783661146,1.7056349187890931,unclassified,True,19,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W017,benefit,0.65192226079169258,-0.43169339003781704,1.7776441271851047,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W018,benefit,1.0020825484154574,-0.12918938165518201,1.881301963604417,unclassified,True,21,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W021,benefit,-1.2826723333312637,-2.6109394630888163,0.42584132385740664,unclassified,True,17,10,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W027,benefit,0.47721135680290366,-1.0645436905995429,1.5272905857175698,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W028,benefit,2.6270797159915098,1.2828294934288664,4.3914498400337276,positive,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
W029,benefit,-0.19581916297111981,-1.5295086461895318,0.79448607096649126,unclassified,True,22,11,7y3sRwLe3Va|B6ByNegPMKs|UwV83HsGsw3|X7HyMhZNoso|Z6MFQCViBuw|b8cTxDM8gDG|e9zR4mvMWw7|q9vSo1VnCiC|rPc6DW4iMge|uNb9QFRL6hY|wc2JMjhGNzB|yqstnuAEVhm,200,200,pRbA3pwrgk9
