heldout_building,groups,axis_a,axis_b,common_workers,changed_after_optimal_label_alignment,ARI
yqstnuAEVhm,3,image:complete:singleton,sphere:complete:singleton,24,6,0.3962645128722867
yqstnuAEVhm,3,image:complete:singleton,sphere:pair_disagreement,24,5,0.42938153464469253
yqstnuAEVhm,3,image:complete:singleton,sphere:representative:singleton,24,1,0.85326953748006384
yqstnuAEVhm,3,image:pair_disagreement,image:representative:singleton,24,4,0.50816750816750822
yqstnuAEVhm,3,image:pair_disagreement,sphere:complete:singleton,24,5,0.45654008438818566
yqstnuAEVhm,3,image:pair_disagreement,sphere:pair_disagreement,24,0,1
yqstnuAEVhm,3,image:pair_disagreement,sphere:representative:singleton,24,4,0.50816750816750822
yqstnuAEVhm,3,image:representative:singleton,sphere:complete:singleton,24,5,0.45654008438818566
yqstnuAEVhm,3,image:representative:singleton,sphere:pair_disagreement,24,4,0.50816750816750822
yqstnuAEVhm,3,image:representative:singleton,sphere:representative:singleton,24,0,1
yqstnuAEVhm,3,sphere:complete:singleton,sphere:pair_disagreement,24,5,0.45654008438818566
yqstnuAEVhm,3,sphere:complete:singleton,sphere:representative:singleton,24,5,0.45654008438818566
yqstnuAEVhm,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.50816750816750822
zsNo4HB9uLZ,2,image:complete:singleton,image:pair_disagreement,24,0,1
zsNo4HB9uLZ,2,image:complete:singleton,image:representative:singleton,24,0,1
zsNo4HB9uLZ,2,image:complete:singleton,sphere:complete:singleton,24,0,1
zsNo4HB9uLZ,2,image:complete:singleton,sphere:pair_disagreement,24,0,1
zsNo4HB9uLZ,2,image:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
zsNo4HB9uLZ,2,image:pair_disagreement,image:representative:singleton,24,0,1
zsNo4HB9uLZ,2,image:pair_disagreement,sphere:complete:singleton,24,0,1
zsNo4HB9uLZ,2,image:pair_disagreement,sphere:pair_disagreement,24,0,1
zsNo4HB9uLZ,2,image:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
zsNo4HB9uLZ,2,image:representative:singleton,sphere:complete:singleton,24,0,1
zsNo4HB9uLZ,2,image:representative:singleton,sphere:pair_disagreement,24,0,1
zsNo4HB9uLZ,2,image:representative:singleton,sphere:representative:singleton,24,7,0.14920733602735467
zsNo4HB9uLZ,2,sphere:complete:singleton,sphere:pair_disagreement,24,0,1
zsNo4HB9uLZ,2,sphere:complete:singleton,sphere:representative:singleton,24,7,0.14920733602735467
zsNo4HB9uLZ,2,sphere:pair_disagreement,sphere:representative:singleton,24,7,0.14920733602735467
zsNo4HB9uLZ,3,image:complete:singleton,image:pair_disagreement,24,4,0.53417721518987338
zsNo4HB9uLZ,3,image:complete:singleton,image:representative:singleton,24,0,1
zsNo4HB9uLZ,3,image:complete:singleton,sphere:complete:singleton,24,0,1
zsNo4HB9uLZ,3,image:complete:singleton,sphere:pair_disagreement,24,3,0.62847046945986873
zsNo4HB9uLZ,3,image:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
zsNo4HB9uLZ,3,image:pair_disagreement,image:representative:singleton,24,4,0.53417721518987338
zsNo4HB9uLZ,3,image:pair_disagreement,sphere:complete:singleton,24,4,0.53417721518987338
zsNo4HB9uLZ,3,image:pair_disagreement,sphere:pair_disagreement,24,1,0.85326953748006384
zsNo4HB9uLZ,3,image:pair_disagreement,sphere:representative:singleton,24,5,0.43564877022842791
zsNo4HB9uLZ,3,image:representative:singleton,sphere:complete:singleton,24,0,1
zsNo4HB9uLZ,3,image:representative:singleton,sphere:pair_disagreement,24,3,0.62847046945986873
zsNo4HB9uLZ,3,image:representative:singleton,sphere:representative:singleton,24,7,0.35373808329152034
zsNo4HB9uLZ,3,sphere:complete:singleton,sphere:pair_disagreement,24,3,0.62847046945986873
zsNo4HB9uLZ,3,sphere:complete:singleton,sphere:representative:singleton,24,7,0.35373808329152034
zsNo4HB9uLZ,3,sphere:pair_disagreement,sphere:representative:singleton,24,4,0.51857666143380432
