condition,k,method,image_id,building,kernel_score,count_brier,count_tv,uncovered_count,abs_pair_disagreement_error
manual,2,equal,X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,X7HyMhZNoso,0.9838411939410587,0.9166666666666666,0.5277777777777778,0.38888888888888884,0.3055555555555555
manual,2,equal,Z6MFQCViBuw_2008e72476f84104858e908beeac0193,Z6MFQCViBuw,0.7195801059546648,0.0,0.0,0.0,0.0
manual,2,equal,Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,Z6MFQCViBuw,1.2052042322181438,0.0,0.0,0.0,0.0
manual,2,equal,Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,Z6MFQCViBuw,0.647022032014363,0.0,0.0,0.0,0.0
manual,2,equal,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG,1.46670457374537,1.2272727272727273,0.5984848484848485,0.5984848484848485,0.4772727272727273
manual,2,equal,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,0.9494094136130303,0.611111111111111,0.3888888888888889,0.2222222222222222,0.611111111111111
manual,2,equal,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,1.4656322584039987,0.0,0.0,0.0,0.0
manual,2,equal,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,0.5851588981403079,0.0,0.0,0.0,0.0
manual,2,equal,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,1.056637153456601,0.0,0.0,0.0,0.0
manual,2,equal,e9zR4mvMWw7_4273c4dd97974531b5256f96204fee47,e9zR4mvMWw7,1.075143132365699,0.0,0.0,0.0,0.0
manual,2,equal,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7,1.3448576217030925,0.8712121212121212,0.356060606060606,0.35606060606060613,0.24927849927849924
manual,2,equal,jh4fc5c5qoQ_30cdb6fe9aa6449788e271f2e24d76ec,jh4fc5c5qoQ,1.3530983990261571,0.75,0.5,0.25,0.75
manual,2,equal,jtcxE69GiFV_27535f650b78489abcf2397c1eaa3037,jtcxE69GiFV,0.9672594188068236,0.0,0.0,0.0,0.0
manual,2,equal,jtcxE69GiFV_67790605390f4d439c3c59395967ec84,jtcxE69GiFV,1.0427936084563383,0.5833333333333334,0.5,0.08333333333333333,0.5833333333333334
manual,2,equal,jtcxE69GiFV_c90412ad99334d3aa7a1ec74d8e543a1,jtcxE69GiFV,1.1889936203558664,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
manual,2,equal,jtcxE69GiFV_dce110162b244b2ab76a0804fc830a9e,jtcxE69GiFV,1.4530866809249208,1.4166666666666667,0.75,0.75,0.6666666666666666
manual,2,equal,pRbA3pwrgk9_03de6e2562bb4f56a88db3ceb681af78,pRbA3pwrgk9,0.3871530702902511,0.0,0.0,0.0,0.0
manual,2,equal,pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,0.26634437511300274,0.0,0.0,0.0,0.0
manual,2,equal,pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,1.4692843152272177,0.8333333333333334,0.4852941176470589,0.38235294117647056,0.20955882352941177
manual,2,equal,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,1.4999996667505338,1.1666666666666667,0.625,0.625,0.3888888888888889
manual,2,equal,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC,1.0602063241584594,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,0.7716386160193532,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC,1.3302554655003134,0.6388888888888888,0.36111111111111116,0.27777777777777773,0.6388888888888888
manual,2,equal,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC,0.6892210943935165,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC,0.6413505334285965,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,1.4879852719896063,1.3181818181818181,0.7651515151515151,0.7651515151515151,0.4534632034632034
manual,2,equal,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,1.1007183740405757,0.611111111111111,0.3888888888888889,0.2222222222222222,0.611111111111111
manual,2,equal,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,0.8465672942838506,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC,1.0445848726506195,0.0,0.0,0.0,0.0
manual,2,equal,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,0.779300109868564,0.5277777777777778,0.47222222222222227,0.05555555555555555,0.5277777777777778
manual,2,equal,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,1.4999999999999922,1.5,1.0,1.0,0.5
manual,2,equal,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,1.1430945385635354,0.24242424242424243,0.15909090909090912,0.08333333333333333,0.21608946608946608
manual,2,equal,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,1.0006130508665614,0.5555555555555555,0.4444444444444445,0.1111111111111111,0.5555555555555555
manual,2,equal,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,1.0328292207634386,0.5436507936507936,0.3055555555555556,0.23015873015873015,0.1880952380952381
manual,2,equal,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,1.2487515993937794,1.027777777777778,0.4444444444444445,0.4444444444444444,0.5277777777777778
manual,2,equal,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,1.2558746803513963,1.075757575757576,0.5454545454545454,0.5454545454545455,0.4386724386724386
manual,2,equal,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,1.0340727788394979,0.3636363636363636,0.1818181818181818,0.1818181818181818,0.3246753246753247
manual,2,equal,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,0.8569880384104621,0.0,0.0,0.0,0.0
manual,2,equal,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,0.9854547383665753,0.23015873015873015,0.19841269841269846,0.031746031746031744,0.23015873015873015
manual,2,equal,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,1.08734742146266,1.0416666666666667,0.5,0.5,0.3055555555555556
manual,2,equal,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,0.7942809011648176,0.2878787878787879,0.21212121212121215,0.06060606060606061,0.2518037518037518
manual,2,equal,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,1.42539627797244,1.0083333333333333,0.5083333333333333,0.5083333333333333,0.33596491228070174
manual,2,equal,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,1.28239215050351,0.1818181818181818,0.09090909090909094,0.0909090909090909,0.17748917748917747
manual,2,equal,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,0.8247771611607595,0.0,0.0,0.0,0.0
manual,2,equal,uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,1.4218184954070974,1.2727272727272727,0.6060606060606061,0.6060606060606061,0.4772727272727273
manual,2,equal,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,1.453428010925591,1.130952380952381,0.5476190476190477,0.5476190476190476,0.5238095238095238
manual,2,equal,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,1.3187449214496676,1.1388888888888888,0.6944444444444443,0.611111111111111,0.4166666666666667
manual,2,equal,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,1.3741472655033184,0.8333333333333334,0.5,0.3333333333333333,0.16666666666666663
manual,2,equal,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,1.3073506067718752,0.8888888888888888,0.3888888888888889,0.27777777777777773,0.22222222222222218
manual,2,equal,uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,0.882244608854107,0.0,0.0,0.0,0.0
manual,2,equal,uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,0.7698127708954664,0.611111111111111,0.3888888888888889,0.2222222222222222,0.611111111111111
manual,2,equal,uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY,1.2285250894862985,0.0,0.0,0.0,0.0
manual,2,equal,uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY,1.0731850815383763,0.8650793650793651,0.36904761904761907,0.35714285714285715,0.29603174603174603
manual,2,equal,uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY,1.4178147603743152,1.0833333333333333,0.5436507936507936,0.5396825396825397,0.3666666666666667
manual,2,equal,uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY,1.4392424069694203,1.3293650793650793,0.7698412698412698,0.7698412698412698,0.4238095238095238
manual,2,equal,uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY,0.8625359451738688,0.5,0.2916666666666667,0.20833333333333334,0.5
manual,2,equal,uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY,0.29613654773507103,0.0,0.0,0.0,0.0
manual,2,equal,uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,uNb9QFRL6hY,1.4096443523661568,1.2658730158730158,0.7063492063492064,0.7063492063492064,0.42063492063492064
manual,2,equal,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY,1.0623016832627423,0.22727272727272727,0.19696969696969693,0.030303030303030304,0.22727272727272727
manual,2,equal,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY,0.9103560030290542,0.1818181818181818,0.09090909090909094,0.0909090909090909,0.17748917748917747
manual,2,equal,uNb9QFRL6hY_c6410f47ad754d6cbd890ba7dff8b449,uNb9QFRL6hY,1.4998068159326265,1.4166666666666667,0.8333333333333334,0.8333333333333334,0.47222222222222215
manual,2,equal,uNb9QFRL6hY_ca08ebfb2da647f68db41630637e400b,uNb9QFRL6hY,1.1822065160352178,0.6388888888888888,0.36111111111111116,0.27777777777777773,0.6388888888888888
manual,2,equal,uNb9QFRL6hY_cdca0a1a2fc343bb94bacdc3045b2d8d,uNb9QFRL6hY,0.8778279234885548,0.611111111111111,0.3888888888888889,0.2222222222222222,0.611111111111111
manual,2,equal,uNb9QFRL6hY_ce88ee8b7ee84fca92c13ab16599d90e,uNb9QFRL6hY,1.4999905875996677,1.0555555555555556,0.5555555555555555,0.5555555555555555,0.27777777777777773
manual,2,equal,uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,uNb9QFRL6hY,0.9569657653899802,0.0909090909090909,0.045454545454545435,0.04545454545454545,0.0909090909090909
manual,2,equal,uNb9QFRL6hY_f4eb9862530a4f909b46f51d1887d05f,uNb9QFRL6hY,0.4953937253509772,0.0,0.0,0.0,0.0
manual,2,equal,uNb9QFRL6hY_f7944295a76541b186e6a557ebdbba14,uNb9QFRL6hY,1.499994185855652,1.1944444444444444,0.6111111111111112,0.611111111111111,0.3611111111111111
manual,2,equal,uNb9QFRL6hY_fd8d4da92ec14b668ed3d2986616bd14,uNb9QFRL6hY,1.499999969073518,1.277777777777778,0.7777777777777777,0.7777777777777777,0.38888888888888884
manual,2,equal,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB,0.9651272521199715,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666
manual,2,equal,wc2JMjhGNzB_1d8917d25abb4a77a0da9583dc82c17c,wc2JMjhGNzB,1.4986797474252729,1.277777777777778,0.8333333333333334,0.7777777777777777,0.38888888888888884
manual,2,equal,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,0.5420428970912142,0.0,0.0,0.0,0.0
manual,2,equal,wc2JMjhGNzB_4884da3227464ab5b82f631ff22205bd,wc2JMjhGNzB,1.4162773240434958,1.2916666666666667,0.7916666666666666,0.7916666666666666,0.3055555555555556
manual,2,equal,wc2JMjhGNzB_55b45b0f19c2460bbcd1fb1c86c6610d,wc2JMjhGNzB,1.5375328468092107,1.5416666666666667,0.9583333333333334,0.9583333333333334,0.47222222222222227
manual,2,equal,wc2JMjhGNzB_9087f0358178420a8b9ac7b17a8919c7,wc2JMjhGNzB,0.8344955547943936,0.6,0.3333333333333333,0.13333333333333333,0.26666666666666666
manual,2,equal,wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,wc2JMjhGNzB,1.4654964880507384,1.1547619047619047,0.5952380952380952,0.5952380952380952,0.3984126984126985
manual,2,equal,wc2JMjhGNzB_c7c84bf01a834489ad11d8450a7dc2bc,wc2JMjhGNzB,0.9816356243088681,0.0,0.0,0.0,0.0
manual,2,equal,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,1.2804706566950734,0.0909090909090909,0.045454545454545435,0.04545454545454545,0.0909090909090909
manual,2,equal,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB,1.4283975763469299,0.09523809523809523,0.047619047619047644,0.047619047619047616,0.09523809523809523
manual,2,equal,wc2JMjhGNzB_ec04ef10a0664e94878aa2d0f1720c2f,wc2JMjhGNzB,1.1769914337173306,1.1111111111111112,0.6388888888888888,0.5555555555555555,0.5
manual,2,equal,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e,1.4999999999999931,1.5,0.9999999999999999,1.0,0.5
manual,2,equal,x8F5xyUWy9e_3a127fd2c5f34d978cba253145dae7d6,x8F5xyUWy9e,1.084605525349851,0.0,0.0,0.0,0.0
manual,2,equal,x8F5xyUWy9e_9926b38bd87e44e292d9c375050dd17d,x8F5xyUWy9e,1.126784285861539,0.6388888888888888,0.25,0.1111111111111111,0.24999999999999997
manual,2,equal,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,0.9173334259335677,0.37878787878787873,0.25757575757575757,0.12121212121212122,0.28066378066378067
manual,2,equal,yqstnuAEVhm_08e2145b15fc4d2497c084af41dc7089,yqstnuAEVhm,0.44034102698156286,0.0,0.0,0.0,0.0
manual,2,equal,yqstnuAEVhm_26b2e92ccd314a2da1a4fc8dfc6e6f56,yqstnuAEVhm,1.0760532646043384,0.38095238095238093,0.19047619047619047,0.19047619047619047,0.34761904761904755
manual,2,equal,yqstnuAEVhm_2f8c1f8ea7364f67b1c5fe2be2750257,yqstnuAEVhm,0.805752710698085,0.0,0.0,0.0,0.0
manual,2,equal,yqstnuAEVhm_30f3ce4575234a7ba5ff97797f059ae1,yqstnuAEVhm,1.0828904099157848,0.8333333333333334,0.25,0.25,0.27777777777777773
manual,2,equal,yqstnuAEVhm_4642492bb42d40debb1a3bad0ea7a24f,yqstnuAEVhm,1.2379820329639264,1.1944444444444444,0.6111111111111112,0.611111111111111,0.3611111111111111
manual,2,equal,yqstnuAEVhm_48447297e8444171a5db34ccf38bc229,yqstnuAEVhm,1.3749999999999902,1.375,0.875,0.875,0.4166666666666667
manual,2,equal,yqstnuAEVhm_9cb726b170554b9bacd039d4db246040,yqstnuAEVhm,0.9197601070147708,0.6388888888888888,0.25,0.1111111111111111,0.24999999999999997
manual,2,equal,yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,1.4472372212991056,0.8452380952380952,0.39285714285714285,0.35714285714285715,0.37619047619047624
manual,2,equal,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm,1.0620287961044754,0.0,0.0,0.0,0.0
manual,2,equal,yqstnuAEVhm_b26ae45c6c12443cbcfc3997f2e63347,yqstnuAEVhm,0.9976681651025842,0.5,0.16666666666666666,0.0,0.16666666666666663
manual,2,equal,yqstnuAEVhm_c93bf298b1cb41a1b368a6ce8bcff53d,yqstnuAEVhm,1.2593765288041707,1.1944444444444444,0.6666666666666666,0.611111111111111,0.6388888888888888
manual,2,equal,yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,yqstnuAEVhm,1.5435897137491743,1.396825396825397,0.7222222222222222,0.7222222222222222,0.6706349206349206
manual,2,equal,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,yqstnuAEVhm,1.3432381801715438,1.3409090909090908,0.7348484848484849,0.7348484848484849,0.5
manual,2,equal,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm,0.6348379517181068,0.0,0.0,0.0,0.0
manual,2,equal,zsNo4HB9uLZ_4c0aab63a4434cf4878e6f5b3ce9a70b,zsNo4HB9uLZ,1.45594476148542,0.0,0.0,0.0,0.0
manual,2,equal,zsNo4HB9uLZ_65eefaf93e6249908e6389eb4eabf0f5,zsNo4HB9uLZ,1.4835431444767664,0.6666666666666666,0.5,0.16666666666666666,0.6666666666666666
manual,2,equal,zsNo4HB9uLZ_aabf649f606a48a1b16d5bdcd5970602,zsNo4HB9uLZ,1.0004239945926436,0.8333333333333334,0.5,0.3333333333333333,0.8333333333333334
manual,2,profile_context,7y3sRwLe3Va_112edb40f34e470da3a5b04599e71211,7y3sRwLe3Va,1.169505328123426,0.4346764314449622,0.31952147114674073,0.16666666666666666,0.549414654637829
manual,2,profile_context,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va,0.4124862008041312,6.910003194407538e-33,0.0,0.0,0.0
manual,2,profile_context,7y3sRwLe3Va_9e4c92fd7eb74504baecf55a3264716e,7y3sRwLe3Va,1.1606398853352016,0.2403142331468284,0.2758287112233395,0.05555555555555555,0.4301531617447066
manual,2,profile_context,7y3sRwLe3Va_a775c7668ca9419daaf506e76851821e,7y3sRwLe3Va,1.6084575486054506,1.2151020126608227,0.5362258564377975,0.5,0.3943673980160225
manual,2,profile_context,7y3sRwLe3Va_ad77d6eeca5b492b8fe3317177f4f03f,7y3sRwLe3Va,0.9175460593982764,0.847579651461894,0.4701466482817244,0.3333333333333333,0.3012750220574771
manual,2,profile_context,7y3sRwLe3Va_b47475370e824b9e923a4a96bc98e1e3,7y3sRwLe3Va,1.1543674271709,0.8627257355296144,0.5165865595028925,0.5,0.35932816568271425
manual,2,profile_context,7y3sRwLe3Va_b564162b2c7d4033bfe6ef3dfb959c9e,7y3sRwLe3Va,1.2817613435053146,0.6759040389676342,0.3997541082515526,0.2222222222222222,0.5829953073858175
manual,2,profile_context,7y3sRwLe3Va_bbcc19afdad742eba89290ad2b5dbf6b,7y3sRwLe3Va,1.173016579800427,8.217301096052206e-33,0.0,0.0,0.0
manual,2,profile_context,7y3sRwLe3Va_fdab6422162e49db822a37178ab70481,7y3sRwLe3Va,0.9098396534014959,0.4028978372246635,0.2851977985401736,0.16666666666666666,0.5171499633858585
manual,2,profile_context,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs,1.3547520104622757,0.09090909090909093,0.045454545454545435,0.04545454545454545,0.0909090909090909
manual,2,profile_context,B6ByNegPMKs_5b5bd1eac4e6462d8c6677b90a4cf9a9,B6ByNegPMKs,1.0393732921000431,0.46464713760226045,0.31605504639760934,0.16666666666666666,0.5462270237957384
manual,2,profile_context,B6ByNegPMKs_7018ca302c584d0d85024187f3568460,B6ByNegPMKs,1.117998424978451,8.217301096052206e-33,0.0,0.0,0.0
manual,2,profile_context,B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs,1.1677600553088145,0.09523809523809523,0.047619047619047644,0.047619047619047616,0.09523809523809523
manual,2,profile_context,B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs,1.3594180111986318,0.43310848356046944,0.28071887181366,0.16666666666666666,0.49063288304523045
manual,2,profile_context,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs,1.2623862394854657,0.24837124329848972,0.14157243076156398,0.07575757575757576,0.21261499204465403
manual,2,profile_context,B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,B6ByNegPMKs,1.4423329663448818,0.835773979809193,0.4771130831594337,0.38888888888888884,0.30062364273779546
manual,2,profile_context,B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,B6ByNegPMKs,0.6610035959675092,6.162975822039155e-33,0.0,0.0,0.0
manual,2,profile_context,B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,B6ByNegPMKs,1.112975898050214,0.0,0.0,0.0,0.0
manual,2,profile_context,S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,S9hNv5qa7GM,1.4669710710679948,0.21336659991044218,0.14249436526120257,0.049019607843137254,0.18079318103824712
