condition,target,feature,controls,unadjusted_rho,n,buildings,slope,cluster_se,lo,hi,partial_rho,status,residual_predictor_variance
manual,point_count_disagreement,gap_bi_extended_ulayout,n,-0.014418736721,164,22,-0.10134333307,0.209181880655,-0.511339819155,0.308653153015,-0.00560342654226,descriptive_cluster_adjusted_not_causal,0.0177218289778
manual,point_count_disagreement,gap_bi_extended_ulayout,n_building_scene,-0.014418736721,164,22,0.312777993452,0.226451858949,-0.131067650088,0.756623636992,0.0848646519972,descriptive_cluster_adjusted_not_causal,0.00994504489338
semi,cdf_early7,trait__floor_boundary__partial,none,0.382359556451,16,7,0.438273563413,0.115066618713,0.212742990736,0.66380413609,0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__floor_boundary__partial,n,0.382359556451,16,7,0.438273563413,0.115066618713,0.212742990736,0.66380413609,0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__floor_boundary__partial,n_building_scene,0.382359556451,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__floor_boundary__present,none,-0.382359556451,16,7,-0.438273563413,0.115066618713,-0.66380413609,-0.212742990736,-0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__floor_boundary__present,n,-0.382359556451,16,7,-0.438273563413,0.115066618713,-0.66380413609,-0.212742990736,-0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__floor_boundary__present,n_building_scene,-0.382359556451,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__ceiling_boundary__partial,none,-0.250313087161,16,7,-0.0382786280512,0.033269390416,-0.103486633266,0.0269293771641,0.0849690619026,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_early7,trait__ceiling_boundary__partial,n,-0.250313087161,16,7,-0.0382786280512,0.033269390416,-0.103486633266,0.0269293771641,0.0849690619026,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_early7,trait__ceiling_boundary__partial,n_building_scene,-0.250313087161,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__ceiling_boundary__present,none,0.250313087161,16,7,0.0382786280512,0.033269390416,-0.0269293771641,0.103486633266,-0.0849690619026,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_early7,trait__ceiling_boundary__present,n,0.250313087161,16,7,0.0382786280512,0.033269390416,-0.0269293771641,0.103486633266,-0.0849690619026,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_early7,trait__ceiling_boundary__present,n_building_scene,0.250313087161,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__corner_occlusion__absent,none,-0.382359556451,16,7,-0.438273563413,0.115066618713,-0.66380413609,-0.212742990736,-0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__corner_occlusion__absent,n,-0.382359556451,16,7,-0.438273563413,0.115066618713,-0.66380413609,-0.212742990736,-0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__corner_occlusion__absent,n_building_scene,-0.382359556451,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__corner_occlusion__present,none,0.382359556451,16,7,0.438273563413,0.115066618713,0.212742990736,0.66380413609,0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__corner_occlusion__present,n,0.382359556451,16,7,0.438273563413,0.115066618713,0.212742990736,0.66380413609,0.816101889154,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_early7,trait__corner_occlusion__present,n_building_scene,0.382359556451,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__connected_space__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__connected_space__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__connected_space__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__connected_space__present,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__connected_space__present,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__connected_space__present,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__reflection_glass__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__reflection_glass__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__reflection_glass__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__reflection_glass__present,none,0.170996392014,16,7,0.0340306811799,0.0334411667723,-0.0315140056937,0.0995753680535,-0.164398987305,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_early7,trait__reflection_glass__present,n,0.170996392014,16,7,0.0340306811799,0.0334411667723,-0.0315140056937,0.0995753680535,-0.164398987305,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_early7,trait__reflection_glass__present,n_building_scene,0.170996392014,16,,,,,,,no_within_control_variation,
semi,cdf_early7,trait__low_contrast__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__low_contrast__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__low_contrast__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__low_contrast__present,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__low_contrast__present,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__low_contrast__present,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__否,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__否,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__否,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__无法判断,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__无法判断,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__无法判断,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__疑似,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__疑似,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__疑似,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__确认,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__确认,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,trait__doorway__确认,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_entrance,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_entrance,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_entrance,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_window,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_window,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_window,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_edge,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_edge,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_edge,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_stair_landing,none,-0.170996392014,16,7,-0.737334861658,0.131891571718,-0.995842342225,-0.478827381092,-0.595946375755,descriptive_cluster_adjusted_not_causal,0.0516966821452
semi,cdf_early7,position_stair_landing,n,-0.170996392014,16,7,-0.737334861658,0.131891571718,-0.995842342225,-0.478827381092,-0.595946375755,descriptive_cluster_adjusted_not_causal,0.0516966821452
semi,cdf_early7,position_stair_landing,n_building_scene,-0.170996392014,16,,,,,,,no_within_control_variation,
semi,cdf_early7,position_shower_interior,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_shower_interior,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_shower_interior,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_bath_tub,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_bath_tub,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_bath_tub,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_washing,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_washing,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_washing,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_mirrored,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_mirrored,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_mirrored,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_glass,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_glass,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_glass,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_fireplace,none,0.444590619237,16,7,0.47164020998,0.17846617036,0.121846516074,0.821433903886,0.0925558555056,descriptive_cluster_adjusted_not_causal,0.0516966821452
semi,cdf_early7,position_fireplace,n,0.444590619237,16,7,0.47164020998,0.17846617036,0.121846516074,0.821433903886,0.0925558555056,descriptive_cluster_adjusted_not_causal,0.0516966821452
semi,cdf_early7,position_fireplace,n_building_scene,0.444590619237,16,,,,,,,no_within_control_variation,
semi,cdf_early7,position_empty,none,-0.170996392014,16,7,-0.0340306811799,0.0334411667723,-0.0995753680535,0.0315140056937,0.164398987305,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_early7,position_empty,n,-0.170996392014,16,7,-0.0340306811799,0.0334411667723,-0.0995753680535,0.0315140056937,0.164398987305,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_early7,position_empty,n_building_scene,-0.170996392014,16,,,,,,,no_within_control_variation,
semi,cdf_early7,position_shared_focus,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_shared_focus,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,position_shared_focus,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,count_hohonet,none,0.342094552453,16,7,-0.0427947331351,0.0514223206965,-0.1435824817,0.05799301543,-0.14555308939,descriptive_cluster_adjusted_not_causal,3.70490575453
semi,cdf_early7,count_hohonet,n,0.342094552453,16,7,-0.0427947331351,0.0514223206965,-0.1435824817,0.05799301543,-0.14555308939,descriptive_cluster_adjusted_not_causal,3.70490575453
semi,cdf_early7,count_hohonet,n_building_scene,0.342094552453,16,7,0.121658108672,0.0505768903517,0.0225274035822,0.220788813761,0.57100591716,descriptive_cluster_adjusted_not_causal,0.289102520352
semi,cdf_early7,count_yaw_range_hohonet,none,0.444590619237,16,7,0.117910052495,0.04461654259,0.0304616290186,0.205358475972,0.0925558555056,descriptive_cluster_adjusted_not_causal,0.827146914324
semi,cdf_early7,count_yaw_range_hohonet,n,0.444590619237,16,7,0.117910052495,0.04461654259,0.0304616290186,0.205358475972,0.0925558555056,descriptive_cluster_adjusted_not_causal,0.827146914324
semi,cdf_early7,count_yaw_range_hohonet,n_building_scene,0.444590619237,16,,,,,,,no_within_control_variation,
semi,cdf_early7,hohonet_fallback_phases,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,hohonet_fallback_phases,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,hohonet_fallback_phases,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,rotation_hohonet,none,0.290923053246,16,7,43.4537620917,26.4367419836,-8.36225219628,95.2697763796,0.0830174192076,descriptive_cluster_adjusted_not_causal,1.4960141661e-06
semi,cdf_early7,rotation_hohonet,n,0.290923053246,16,7,43.4537620917,26.4367419836,-8.36225219628,95.2697763796,0.0830174192076,descriptive_cluster_adjusted_not_causal,1.4960141661e-06
semi,cdf_early7,rotation_hohonet,n_building_scene,0.290923053246,16,7,-169.262840526,184.93344823,-531.732399057,193.206718004,-0.624355773807,descriptive_cluster_adjusted_not_causal,5.52485713322e-08
semi,cdf_early7,count_bi_enclosed,none,0.227902547485,16,7,-0.00905515224147,0.0442560345197,-0.0957969799001,0.0776866754172,-0.227210516367,descriptive_cluster_adjusted_not_causal,6.74972501506
semi,cdf_early7,count_bi_enclosed,n,0.227902547485,16,7,-0.00905515224147,0.0442560345197,-0.0957969799001,0.0776866754172,-0.227210516367,descriptive_cluster_adjusted_not_causal,6.74972501506
semi,cdf_early7,count_bi_enclosed,n_building_scene,0.227902547485,16,,,,,,,no_within_control_variation,
semi,cdf_early7,count_yaw_range_bi_enclosed,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,count_yaw_range_bi_enclosed,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,count_yaw_range_bi_enclosed,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_early7,count_bi_extended,none,0.0632244818874,16,7,-0.0533675403255,0.0249089137486,-0.102189011273,-0.0045460693783,-0.59538661769,descriptive_cluster_adjusted_not_causal,10.4305115416
semi,cdf_early7,count_bi_extended,n,0.0632244818874,16,7,-0.0533675403255,0.0249089137486,-0.102189011273,-0.0045460693783,-0.59538661769,descriptive_cluster_adjusted_not_causal,10.4305115416
semi,cdf_early7,count_bi_extended,n_building_scene,0.0632244818874,16,7,-0.0530556405978,0.000676006784176,-0.0543806138948,-0.0517306673009,-0.600303141061,descriptive_cluster_adjusted_not_causal,3.38579306926
semi,cdf_early7,count_yaw_range_bi_extended,none,0.419526526296,16,7,-0.00528154881934,0.140354486447,-0.280376342255,0.269813244617,0.061845594096,descriptive_cluster_adjusted_not_causal,1.16966821452
semi,cdf_early7,count_yaw_range_bi_extended,n,0.419526526296,16,7,-0.00528154881934,0.140354486447,-0.280376342255,0.269813244617,0.061845594096,descriptive_cluster_adjusted_not_causal,1.16966821452
semi,cdf_early7,count_yaw_range_bi_extended,n_building_scene,0.419526526296,16,7,-0.172430831943,0.00219702204857,-0.176736995158,-0.168124668728,-0.576923076923,descriptive_cluster_adjusted_not_causal,0.320548456261
semi,cdf_early7,bi_head_geometry_gap,none,0.344797692736,16,7,-2.59812448518,0.683870891208,-3.93851143194,-1.25773753841,-0.437876191507,descriptive_cluster_adjusted_not_causal,0.00414016693332
semi,cdf_early7,bi_head_geometry_gap,n,0.344797692736,16,7,-2.59812448518,0.683870891208,-3.93851143194,-1.25773753841,-0.437876191507,descriptive_cluster_adjusted_not_causal,0.00414016693332
semi,cdf_early7,bi_head_geometry_gap,n_building_scene,0.344797692736,16,7,-2.43617900012,0.0408367876004,-2.51621910382,-2.35613889642,-0.752215662139,descriptive_cluster_adjusted_not_causal,0.00160482100562
semi,cdf_early7,bi_height_head_gap,none,0.510013253839,16,7,0.0829046604388,0.0431030686527,-0.00157735412044,0.167386674998,0.323930714163,descriptive_cluster_adjusted_not_causal,1.43175699492
semi,cdf_early7,bi_height_head_gap,n,0.510013253839,16,7,0.0829046604388,0.0431030686527,-0.00157735412044,0.167386674998,0.323930714163,descriptive_cluster_adjusted_not_causal,1.43175699492
semi,cdf_early7,bi_height_head_gap,n_building_scene,0.510013253839,16,7,-0.278512152732,0.228554480064,-0.726478933657,0.169454628193,-0.123894344352,descriptive_cluster_adjusted_not_causal,0.00780496986873
semi,cdf_early7,rotation_bi_enclosed,none,-0.366347548533,16,7,-23.2510741102,18.9377417399,-60.3690479203,13.8668996999,-0.343464224565,descriptive_cluster_adjusted_not_causal,1.36178254227e-05
semi,cdf_early7,rotation_bi_enclosed,n,-0.366347548533,16,7,-23.2510741102,18.9377417399,-60.3690479203,13.8668996999,-0.343464224565,descriptive_cluster_adjusted_not_causal,1.36178254227e-05
semi,cdf_early7,rotation_bi_enclosed,n_building_scene,-0.366347548533,16,7,-19.85480625,21.7274526776,-62.4406134982,22.7310009981,-0.195266272189,descriptive_cluster_adjusted_not_causal,1.72444993971e-06
semi,cdf_early7,rotation_bi_extended,none,-0.172398846368,16,7,-22.1720941257,2.50630531149,-27.0844525362,-17.2597357152,-0.652744805926,descriptive_cluster_adjusted_not_causal,7.14929679599e-05
semi,cdf_early7,rotation_bi_extended,n,-0.172398846368,16,7,-22.1720941257,2.50630531149,-27.0844525362,-17.2597357152,-0.652744805926,descriptive_cluster_adjusted_not_causal,7.14929679599e-05
semi,cdf_early7,rotation_bi_extended,n_building_scene,-0.172398846368,16,7,-17.0183429019,2.36659726579,-21.6568735429,-12.3798122609,-0.646020509837,descriptive_cluster_adjusted_not_causal,2.99261100869e-05
semi,cdf_early7,rotation_ulayout,none,0.104157636347,16,7,46.6618814517,83.436857543,-116.874359332,210.198122236,0.0781340416072,descriptive_cluster_adjusted_not_causal,2.06403905502e-07
semi,cdf_early7,rotation_ulayout,n,0.104157636347,16,7,46.6618814517,83.436857543,-116.874359332,210.198122236,0.0781340416072,descriptive_cluster_adjusted_not_causal,2.06403905502e-07
semi,cdf_early7,rotation_ulayout,n_building_scene,0.104157636347,16,7,241.046938886,155.668772122,-64.0638544724,546.157732245,0.172694150202,descriptive_cluster_adjusted_not_causal,1.23981975309e-08
semi,cdf_early7,gap_hohonet_bi_enclosed,none,-0.0502829968574,16,7,-0.423633273292,1.08763601354,-2.55539985984,1.70813331326,-0.245796672556,descriptive_cluster_adjusted_not_causal,0.0040648102874
semi,cdf_early7,gap_hohonet_bi_enclosed,n,-0.0502829968574,16,7,-0.423633273292,1.08763601354,-2.55539985984,1.70813331326,-0.245796672556,descriptive_cluster_adjusted_not_causal,0.0040648102874
semi,cdf_early7,gap_hohonet_bi_enclosed,n_building_scene,-0.0502829968574,16,7,-1.64368228567,0.547026004277,-2.71585325405,-0.57151131729,-0.129889617246,descriptive_cluster_adjusted_not_causal,0.000450316289046
semi,cdf_early7,gap_hohonet_bi_extended,none,-0.0574662821227,16,7,-0.981773046948,0.718335089997,-2.38970982334,0.426163729446,-0.3597421499,descriptive_cluster_adjusted_not_causal,0.00439897113371
semi,cdf_early7,gap_hohonet_bi_extended,n,-0.0574662821227,16,7,-0.981773046948,0.718335089997,-2.38970982334,0.426163729446,-0.3597421499,descriptive_cluster_adjusted_not_causal,0.00439897113371
semi,cdf_early7,gap_hohonet_bi_extended,n_building_scene,-0.0574662821227,16,7,-2.36647362127,0.806865122074,-3.94792926053,-0.785017982002,-0.248520710059,descriptive_cluster_adjusted_not_causal,0.000703539774909
semi,cdf_early7,gap_hohonet_ulayout,none,0.125707492144,16,7,0.213453793987,3.84358211606,-7.31996715349,7.74687474146,0.0179057178683,descriptive_cluster_adjusted_not_causal,0.000369374693286
semi,cdf_early7,gap_hohonet_ulayout,n,0.125707492144,16,7,0.213453793987,3.84358211606,-7.31996715349,7.74687474146,0.0179057178683,descriptive_cluster_adjusted_not_causal,0.000369374693286
semi,cdf_early7,gap_hohonet_ulayout,n_building_scene,0.125707492144,16,7,-0.94459814148,9.33333100611,-19.2379269135,17.3487306305,-0.212390304604,descriptive_cluster_adjusted_not_causal,1.35420665525e-05
semi,cdf_early7,gap_bi_enclosed_bi_extended,none,0.344797692736,16,7,-2.59812448518,0.683870891208,-3.93851143194,-1.25773753841,-0.437876191507,descriptive_cluster_adjusted_not_causal,0.00414016693332
semi,cdf_early7,gap_bi_enclosed_bi_extended,n,0.344797692736,16,7,-2.59812448518,0.683870891208,-3.93851143194,-1.25773753841,-0.437876191507,descriptive_cluster_adjusted_not_causal,0.00414016693332
semi,cdf_early7,gap_bi_enclosed_bi_extended,n_building_scene,0.344797692736,16,7,-2.43617900012,0.0408367876004,-2.51621910382,-2.35613889642,-0.752215662139,descriptive_cluster_adjusted_not_causal,0.00160482100562
semi,cdf_early7,gap_bi_enclosed_ulayout,none,-0.172398846368,16,7,-1.02603565889,1.20499571503,-3.38782726035,1.33575594257,-0.369508905101,descriptive_cluster_adjusted_not_causal,0.00340838863925
semi,cdf_early7,gap_bi_enclosed_ulayout,n,-0.172398846368,16,7,-1.02603565889,1.20499571503,-3.38782726035,1.33575594257,-0.369508905101,descriptive_cluster_adjusted_not_causal,0.00340838863925
semi,cdf_early7,gap_bi_enclosed_ulayout,n_building_scene,-0.172398846368,16,7,-1.80245788969,0.626606992202,-3.03060759441,-0.574308184978,-0.203690536136,descriptive_cluster_adjusted_not_causal,0.000449421207658
semi,cdf_early7,gap_bi_extended_ulayout,none,-0.172398846368,16,7,-1.34739104789,0.92515466264,-3.16069418667,0.465912090879,-0.395553585636,descriptive_cluster_adjusted_not_causal,0.00368183586435
semi,cdf_early7,gap_bi_extended_ulayout,n,-0.172398846368,16,7,-1.34739104789,0.92515466264,-3.16069418667,0.465912090879,-0.395553585636,descriptive_cluster_adjusted_not_causal,0.00368183586435
semi,cdf_early7,gap_bi_extended_ulayout,n_building_scene,-0.172398846368,16,7,-2.29328751965,0.798891184903,-3.85911424206,-0.727460797239,-0.249447105847,descriptive_cluster_adjusted_not_causal,0.000579247373846
semi,cdf_observed_by19,trait__floor_boundary__partial,none,0.347243397461,16,7,0.321327774923,0.134226712666,0.0582434180986,0.584412131748,0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__floor_boundary__partial,n,0.347243397461,16,7,0.321327774923,0.134226712666,0.0582434180986,0.584412131748,0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__floor_boundary__partial,n_building_scene,0.347243397461,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__floor_boundary__present,none,-0.347243397461,16,7,-0.321327774923,0.134226712666,-0.584412131748,-0.0582434180986,-0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__floor_boundary__present,n,-0.347243397461,16,7,-0.321327774923,0.134226712666,-0.584412131748,-0.0582434180986,-0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__floor_boundary__present,n_building_scene,-0.347243397461,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__ceiling_boundary__partial,none,-0.413316663231,16,7,-0.484986157724,0.102947068813,-0.686762412597,-0.28320990285,-0.300162060361,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_observed_by19,trait__ceiling_boundary__partial,n,-0.413316663231,16,7,-0.484986157724,0.102947068813,-0.686762412597,-0.28320990285,-0.300162060361,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_observed_by19,trait__ceiling_boundary__partial,n_building_scene,-0.413316663231,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__ceiling_boundary__present,none,0.413316663231,16,7,0.484986157724,0.102947068813,0.28320990285,0.686762412597,0.300162060361,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_observed_by19,trait__ceiling_boundary__present,n,0.413316663231,16,7,0.484986157724,0.102947068813,0.28320990285,0.686762412597,0.300162060361,descriptive_cluster_adjusted_not_causal,0.100027692219
semi,cdf_observed_by19,trait__ceiling_boundary__present,n_building_scene,0.413316663231,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__corner_occlusion__absent,none,-0.347243397461,16,7,-0.321327774923,0.134226712666,-0.584412131748,-0.0582434180986,-0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__corner_occlusion__absent,n,-0.347243397461,16,7,-0.321327774923,0.134226712666,-0.584412131748,-0.0582434180986,-0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__corner_occlusion__absent,n_building_scene,-0.347243397461,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__corner_occlusion__present,none,0.347243397461,16,7,0.321327774923,0.134226712666,0.0582434180986,0.584412131748,0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__corner_occlusion__present,n,0.347243397461,16,7,0.321327774923,0.134226712666,0.0582434180986,0.584412131748,0.465875034771,descriptive_cluster_adjusted_not_causal,0.182681460769
semi,cdf_observed_by19,trait__corner_occlusion__present,n_building_scene,0.347243397461,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__connected_space__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__connected_space__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__connected_space__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__connected_space__present,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__connected_space__present,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__connected_space__present,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__reflection_glass__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__reflection_glass__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__reflection_glass__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__reflection_glass__present,none,-0.197644323281,16,7,-0.263193863764,0.0945097301689,-0.448432934895,-0.077954792633,-0.1855108248,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_observed_by19,trait__reflection_glass__present,n,-0.197644323281,16,7,-0.263193863764,0.0945097301689,-0.448432934895,-0.077954792633,-0.1855108248,descriptive_cluster_adjusted_not_causal,0.0562569230548
semi,cdf_observed_by19,trait__reflection_glass__present,n_building_scene,-0.197644323281,16,,,,,,,no_within_control_variation,
semi,cdf_observed_by19,trait__low_contrast__absent,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__low_contrast__absent,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__low_contrast__absent,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__low_contrast__present,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__low_contrast__present,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__low_contrast__present,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__否,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__否,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__否,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__无法判断,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__无法判断,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__无法判断,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__疑似,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__疑似,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__疑似,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__确认,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__确认,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,trait__doorway__确认,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,position_entrance,none,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,position_entrance,n,,16,,,,,,,insufficient_predictor_variation,
semi,cdf_observed_by19,position_entrance,n_building_scene,,16,,,,,,,insufficient_predictor_variation,
