worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method
28,-1.9888830771613157,usable,0,-1.464235879521983,1,80,80,17,current20,ospa60,2,quantile
29,1.2687741823220395,usable,0,1.4642358795219828,2,81,81,17,current20,ospa60,2,quantile
30,0.8523815314351928,usable,0,1.4642358795219828,2,84,84,17,current20,ospa60,2,quantile
31,0.7220629944654531,usable,0,1.4642358795219828,2,89,89,19,current20,ospa60,2,quantile
32,0.5700330459004538,usable,0,1.4642358795219828,2,87,87,18,current20,ospa60,2,quantile
33,-1.9733391818241424,usable,0,-1.464235879521983,1,86,86,18,current20,ospa60,2,quantile
34,3.7576857400783243,usable,0,1.4642358795219828,2,101,101,19,current20,ospa60,2,quantile
35,1.4331462127171772,usable,0,1.4642358795219828,2,79,79,18,current20,ospa60,2,quantile
36,-0.20942345495847434,usable,0,-1.464235879521983,1,85,85,19,current20,ospa60,2,quantile
37,4.710016979712039,usable,0,1.4642358795219828,2,83,83,18,current20,ospa60,2,quantile
6,-0.23767720215271151,usable,0,-1.464235879521983,1,83,83,18,current20,ospa60,2,quantile
8,-0.806384102911483,usable,0,-1.464235879521983,1,80,80,18,current20,ospa60,2,quantile
1,-0.7952702483974359,usable,0,-2.029117609610084,1,85,85,18,current20,ospa60,3,quantile
10,0.1508173527137217,usable,0,0.13185575064482788,2,83,83,17,current20,ospa60,3,quantile
11,0.6686211226713938,usable,0,1.9160983947716599,3,83,83,17,current20,ospa60,3,quantile
12,0.008565129161944301,usable,0,0.13185575064482788,2,78,78,17,current20,ospa60,3,quantile
13,0.5088196332040335,usable,0,0.13185575064482788,2,81,81,18,current20,ospa60,3,quantile
15,-1.6292734855045177,usable,0,-2.029117609610084,1,82,82,19,current20,ospa60,3,quantile
17,-2.2548476063405065,usable,0,-2.029117609610084,1,82,82,19,current20,ospa60,3,quantile
2,-4.755825565131186,usable,0,-2.029117609610084,1,78,78,16,current20,ospa60,3,quantile
28,-1.9888830771613157,usable,0,-2.029117609610084,1,80,80,17,current20,ospa60,3,quantile
29,1.2687741823220395,usable,0,1.9160983947716599,3,81,81,17,current20,ospa60,3,quantile
30,0.8523815314351928,usable,0,1.9160983947716599,3,84,84,17,current20,ospa60,3,quantile
31,0.7220629944654531,usable,0,1.9160983947716599,3,89,89,19,current20,ospa60,3,quantile
32,0.5700330459004538,usable,0,0.13185575064482788,2,87,87,18,current20,ospa60,3,quantile
33,-1.9733391818241424,usable,0,-2.029117609610084,1,86,86,18,current20,ospa60,3,quantile
34,3.7576857400783243,usable,0,1.9160983947716599,3,101,101,19,current20,ospa60,3,quantile
35,1.4331462127171772,usable,0,1.9160983947716599,3,79,79,18,current20,ospa60,3,quantile
36,-0.20942345495847434,usable,0,0.13185575064482788,2,85,85,19,current20,ospa60,3,quantile
37,4.710016979712039,usable,0,1.9160983947716599,3,83,83,18,current20,ospa60,3,quantile
6,-0.23767720215271151,usable,0,0.13185575064482788,2,83,83,18,current20,ospa60,3,quantile
8,-0.806384102911483,usable,0,-2.029117609610084,1,80,80,18,current20,ospa60,3,quantile
1,-0.7952702483974359,usable,0,-0.40803797585163204,2,85,85,18,current20,ospa60,4,quantile
10,0.1508173527137217,usable,0,0.5240708297910113,3,83,83,17,current20,ospa60,4,quantile
11,0.6686211226713938,usable,0,0.5240708297910113,3,83,83,17,current20,ospa60,4,quantile
12,0.008565129161944301,usable,0,-0.40803797585163204,2,78,78,17,current20,ospa60,4,quantile
13,0.5088196332040335,usable,0,0.5240708297910113,3,81,81,18,current20,ospa60,4,quantile
15,-1.6292734855045177,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,4,quantile
17,-2.2548476063405065,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,4,quantile
2,-4.755825565131186,usable,0,-2.520433783192334,1,78,78,16,current20,ospa60,4,quantile
28,-1.9888830771613157,usable,0,-2.520433783192334,1,80,80,17,current20,ospa60,4,quantile
29,1.2687741823220395,usable,0,2.4044009292529545,4,81,81,17,current20,ospa60,4,quantile
30,0.8523815314351928,usable,0,2.4044009292529545,4,84,84,17,current20,ospa60,4,quantile
31,0.7220629944654531,usable,0,0.5240708297910113,3,89,89,19,current20,ospa60,4,quantile
32,0.5700330459004538,usable,0,0.5240708297910113,3,87,87,18,current20,ospa60,4,quantile
33,-1.9733391818241424,usable,0,-2.520433783192334,1,86,86,18,current20,ospa60,4,quantile
34,3.7576857400783243,usable,0,2.4044009292529545,4,101,101,19,current20,ospa60,4,quantile
35,1.4331462127171772,usable,0,2.4044009292529545,4,79,79,18,current20,ospa60,4,quantile
36,-0.20942345495847434,usable,0,-0.40803797585163204,2,85,85,19,current20,ospa60,4,quantile
37,4.710016979712039,usable,0,2.4044009292529545,4,83,83,18,current20,ospa60,4,quantile
6,-0.23767720215271151,usable,0,-0.40803797585163204,2,83,83,18,current20,ospa60,4,quantile
8,-0.806384102911483,usable,0,-0.40803797585163204,2,80,80,18,current20,ospa60,4,quantile
1,-0.7952702483974359,usable,0,-0.867151259741537,2,85,85,18,current20,ospa60,5,quantile
10,0.1508173527137217,usable,0,0.11469466503030626,3,83,83,17,current20,ospa60,5,quantile
11,0.6686211226713938,usable,0,0.7032746736181233,4,83,83,17,current20,ospa60,5,quantile
12,0.008565129161944301,usable,0,0.11469466503030626,3,78,78,17,current20,ospa60,5,quantile
13,0.5088196332040335,usable,0,0.11469466503030626,3,81,81,18,current20,ospa60,5,quantile
15,-1.6292734855045177,usable,0,-0.867151259741537,2,82,82,19,current20,ospa60,5,quantile
17,-2.2548476063405065,usable,0,-2.7432238576142876,1,82,82,19,current20,ospa60,5,quantile
2,-4.755825565131186,usable,0,-2.7432238576142876,1,78,78,16,current20,ospa60,5,quantile
28,-1.9888830771613157,usable,0,-2.7432238576142876,1,80,80,17,current20,ospa60,5,quantile
29,1.2687741823220395,usable,0,2.792405778707395,5,81,81,17,current20,ospa60,5,quantile
30,0.8523815314351928,usable,0,0.7032746736181233,4,84,84,17,current20,ospa60,5,quantile
31,0.7220629944654531,usable,0,0.7032746736181233,4,89,89,19,current20,ospa60,5,quantile
32,0.5700330459004538,usable,0,0.7032746736181233,4,87,87,18,current20,ospa60,5,quantile
33,-1.9733391818241424,usable,0,-2.7432238576142876,1,86,86,18,current20,ospa60,5,quantile
34,3.7576857400783243,usable,0,2.792405778707395,5,101,101,19,current20,ospa60,5,quantile
35,1.4331462127171772,usable,0,2.792405778707395,5,79,79,18,current20,ospa60,5,quantile
36,-0.20942345495847434,usable,0,0.11469466503030626,3,85,85,19,current20,ospa60,5,quantile
37,4.710016979712039,usable,0,2.792405778707395,5,83,83,18,current20,ospa60,5,quantile
6,-0.23767720215271151,usable,0,-0.867151259741537,2,83,83,18,current20,ospa60,5,quantile
8,-0.806384102911483,usable,0,-0.867151259741537,2,80,80,18,current20,ospa60,5,quantile
1,-0.7952702483974359,usable,0,0.8401445943974447,2,85,85,18,current20,ospa60,2,ward
10,0.1508173527137217,usable,0,0.8401445943974447,2,83,83,17,current20,ospa60,2,ward
11,0.6686211226713938,usable,0,0.8401445943974447,2,83,83,17,current20,ospa60,2,ward
12,0.008565129161944301,usable,0,0.8401445943974447,2,78,78,17,current20,ospa60,2,ward
13,0.5088196332040335,usable,0,0.8401445943974447,2,81,81,18,current20,ospa60,2,ward
15,-1.6292734855045177,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,2,ward
17,-2.2548476063405065,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,2,ward
2,-4.755825565131186,usable,0,-2.520433783192334,1,78,78,16,current20,ospa60,2,ward
28,-1.9888830771613157,usable,0,-2.520433783192334,1,80,80,17,current20,ospa60,2,ward
29,1.2687741823220395,usable,0,0.8401445943974447,2,81,81,17,current20,ospa60,2,ward
30,0.8523815314351928,usable,0,0.8401445943974447,2,84,84,17,current20,ospa60,2,ward
31,0.7220629944654531,usable,0,0.8401445943974447,2,89,89,19,current20,ospa60,2,ward
32,0.5700330459004538,usable,0,0.8401445943974447,2,87,87,18,current20,ospa60,2,ward
33,-1.9733391818241424,usable,0,-2.520433783192334,1,86,86,18,current20,ospa60,2,ward
34,3.7576857400783243,usable,0,0.8401445943974447,2,101,101,19,current20,ospa60,2,ward
35,1.4331462127171772,usable,0,0.8401445943974447,2,79,79,18,current20,ospa60,2,ward
36,-0.20942345495847434,usable,0,0.8401445943974447,2,85,85,19,current20,ospa60,2,ward
37,4.710016979712039,usable,0,0.8401445943974447,2,83,83,18,current20,ospa60,2,ward
6,-0.23767720215271151,usable,0,0.8401445943974447,2,83,83,18,current20,ospa60,2,ward
8,-0.806384102911483,usable,0,0.8401445943974447,2,80,80,18,current20,ospa60,2,ward
1,-0.7952702483974359,usable,0,0.3180358612439465,2,85,85,18,current20,ospa60,3,ward
10,0.1508173527137217,usable,0,0.3180358612439465,2,83,83,17,current20,ospa60,3,ward
11,0.6686211226713938,usable,0,0.3180358612439465,2,83,83,17,current20,ospa60,3,ward
12,0.008565129161944301,usable,0,0.3180358612439465,2,78,78,17,current20,ospa60,3,ward
13,0.5088196332040335,usable,0,0.3180358612439465,2,81,81,18,current20,ospa60,3,ward
15,-1.6292734855045177,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,3,ward
17,-2.2548476063405065,usable,0,-2.520433783192334,1,82,82,19,current20,ospa60,3,ward
2,-4.755825565131186,usable,0,-2.520433783192334,1,78,78,16,current20,ospa60,3,ward
28,-1.9888830771613157,usable,0,-2.520433783192334,1,80,80,17,current20,ospa60,3,ward
29,1.2687741823220395,usable,0,0.3180358612439465,2,81,81,17,current20,ospa60,3,ward
30,0.8523815314351928,usable,0,0.3180358612439465,2,84,84,17,current20,ospa60,3,ward
31,0.7220629944654531,usable,0,0.3180358612439465,2,89,89,19,current20,ospa60,3,ward
32,0.5700330459004538,usable,0,0.3180358612439465,2,87,87,18,current20,ospa60,3,ward
33,-1.9733391818241424,usable,0,-2.520433783192334,1,86,86,18,current20,ospa60,3,ward
34,3.7576857400783243,usable,0,4.233851359895182,3,101,101,19,current20,ospa60,3,ward
35,1.4331462127171772,usable,0,0.3180358612439465,2,79,79,18,current20,ospa60,3,ward
36,-0.20942345495847434,usable,0,0.3180358612439465,2,85,85,19,current20,ospa60,3,ward
37,4.710016979712039,usable,0,4.233851359895182,3,83,83,18,current20,ospa60,3,ward
6,-0.23767720215271151,usable,0,0.3180358612439465,2,83,83,18,current20,ospa60,3,ward
8,-0.806384102911483,usable,0,0.3180358612439465,2,80,80,18,current20,ospa60,3,ward
1,-0.7952702483974359,usable,0,0.3180358612439465,3,85,85,18,current20,ospa60,4,ward
10,0.1508173527137217,usable,0,0.3180358612439465,3,83,83,17,current20,ospa60,4,ward
11,0.6686211226713938,usable,0,0.3180358612439465,3,83,83,17,current20,ospa60,4,ward
12,0.008565129161944301,usable,0,0.3180358612439465,3,78,78,17,current20,ospa60,4,ward
13,0.5088196332040335,usable,0,0.3180358612439465,3,81,81,18,current20,ospa60,4,ward
15,-1.6292734855045177,usable,0,-1.9615858377076205,2,82,82,19,current20,ospa60,4,ward
17,-2.2548476063405065,usable,0,-1.9615858377076205,2,82,82,19,current20,ospa60,4,ward
2,-4.755825565131186,usable,0,-4.755825565131186,1,78,78,16,current20,ospa60,4,ward
28,-1.9888830771613157,usable,0,-1.9615858377076205,2,80,80,17,current20,ospa60,4,ward
29,1.2687741823220395,usable,0,0.3180358612439465,3,81,81,17,current20,ospa60,4,ward
30,0.8523815314351928,usable,0,0.3180358612439465,3,84,84,17,current20,ospa60,4,ward
31,0.7220629944654531,usable,0,0.3180358612439465,3,89,89,19,current20,ospa60,4,ward
32,0.5700330459004538,usable,0,0.3180358612439465,3,87,87,18,current20,ospa60,4,ward
33,-1.9733391818241424,usable,0,-1.9615858377076205,2,86,86,18,current20,ospa60,4,ward
34,3.7576857400783243,usable,0,4.233851359895182,4,101,101,19,current20,ospa60,4,ward
35,1.4331462127171772,usable,0,0.3180358612439465,3,79,79,18,current20,ospa60,4,ward
36,-0.20942345495847434,usable,0,0.3180358612439465,3,85,85,19,current20,ospa60,4,ward
37,4.710016979712039,usable,0,4.233851359895182,4,83,83,18,current20,ospa60,4,ward
6,-0.23767720215271151,usable,0,0.3180358612439465,3,83,83,18,current20,ospa60,4,ward
8,-0.806384102911483,usable,0,0.3180358612439465,3,80,80,18,current20,ospa60,4,ward
1,-0.7952702483974359,usable,0,-0.3148954210907398,3,85,85,18,current20,ospa60,5,ward
10,0.1508173527137217,usable,0,-0.3148954210907398,3,83,83,17,current20,ospa60,5,ward
11,0.6686211226713938,usable,0,0.860548388959392,4,83,83,17,current20,ospa60,5,ward
12,0.008565129161944301,usable,0,-0.3148954210907398,3,78,78,17,current20,ospa60,5,ward
13,0.5088196332040335,usable,0,0.860548388959392,4,81,81,18,current20,ospa60,5,ward
15,-1.6292734855045177,usable,0,-1.9615858377076205,2,82,82,19,current20,ospa60,5,ward
17,-2.2548476063405065,usable,0,-1.9615858377076205,2,82,82,19,current20,ospa60,5,ward
2,-4.755825565131186,usable,0,-4.755825565131186,1,78,78,16,current20,ospa60,5,ward
28,-1.9888830771613157,usable,0,-1.9615858377076205,2,80,80,17,current20,ospa60,5,ward
29,1.2687741823220395,usable,0,0.860548388959392,4,81,81,17,current20,ospa60,5,ward
30,0.8523815314351928,usable,0,0.860548388959392,4,84,84,17,current20,ospa60,5,ward
31,0.7220629944654531,usable,0,0.860548388959392,4,89,89,19,current20,ospa60,5,ward
32,0.5700330459004538,usable,0,0.860548388959392,4,87,87,18,current20,ospa60,5,ward
33,-1.9733391818241424,usable,0,-1.9615858377076205,2,86,86,18,current20,ospa60,5,ward
34,3.7576857400783243,usable,0,4.233851359895182,5,101,101,19,current20,ospa60,5,ward
35,1.4331462127171772,usable,0,0.860548388959392,4,79,79,18,current20,ospa60,5,ward
36,-0.20942345495847434,usable,0,-0.3148954210907398,3,85,85,19,current20,ospa60,5,ward
37,4.710016979712039,usable,0,4.233851359895182,5,83,83,18,current20,ospa60,5,ward
6,-0.23767720215271151,usable,0,-0.3148954210907398,3,83,83,18,current20,ospa60,5,ward
8,-0.806384102911483,usable,0,-0.3148954210907398,3,80,80,18,current20,ospa60,5,ward
