worker_id,effect,fit_status,component,layer_value,label,training_rows,training_images,training_buildings,cohort,metric,k,method,heldout_building
28,-2.514473538213592,usable,0,-2.1778949069585685,1,73,73,16,all26,ospa60,3,ward,rPc6DW4iMge
29,0.21756867635904298,usable,0,0.6472643829622232,2,74,74,16,all26,ospa60,3,ward,rPc6DW4iMge
30,0.10782824328114224,usable,0,0.6472643829622232,2,76,76,16,all26,ospa60,3,ward,rPc6DW4iMge
31,0.14760771751909846,usable,0,0.6472643829622232,2,82,82,18,all26,ospa60,3,ward,rPc6DW4iMge
32,-0.24420082786818492,usable,0,0.6472643829622232,2,79,79,17,all26,ospa60,3,ward,rPc6DW4iMge
33,-2.250364397063813,usable,0,-2.1778949069585685,1,79,79,17,all26,ospa60,3,ward,rPc6DW4iMge
34,2.7612457090272815,usable,0,0.6472643829622232,2,91,91,18,all26,ospa60,3,ward,rPc6DW4iMge
35,0.8847227401546212,usable,0,0.6472643829622232,2,72,72,17,all26,ospa60,3,ward,rPc6DW4iMge
36,-1.0998428993289278,usable,0,-2.1778949069585685,1,78,78,18,all26,ospa60,3,ward,rPc6DW4iMge
37,3.4632466147419416,usable,0,0.6472643829622232,2,75,75,17,all26,ospa60,3,ward,rPc6DW4iMge
6,-1.3510996730833789,usable,0,-2.1778949069585685,1,75,75,17,all26,ospa60,3,ward,rPc6DW4iMge
8,-1.6013582744555221,usable,0,-2.1778949069585685,1,72,72,17,all26,ospa60,3,ward,rPc6DW4iMge
1,-1.5669909450009716,usable,0,-2.1778949069585685,1,78,78,17,all26,ospa60,4,ward,rPc6DW4iMge
10,-0.23142922696271784,usable,0,0.031018938231626145,2,75,75,16,all26,ospa60,4,ward,rPc6DW4iMge
11,-0.26691037062771916,usable,0,0.031018938231626145,2,76,76,16,all26,ospa60,4,ward,rPc6DW4iMge
12,-0.8125214793239935,usable,0,-2.1778949069585685,1,71,71,16,all26,ospa60,4,ward,rPc6DW4iMge
13,-0.3670354460022737,usable,0,0.031018938231626145,2,73,73,17,all26,ospa60,4,ward,rPc6DW4iMge
14,-1.305495190575123,usable,0,-2.1778949069585685,1,66,66,12,all26,ospa60,4,ward,rPc6DW4iMge
15,-2.2281094864857387,usable,0,-2.1778949069585685,1,74,74,18,all26,ospa60,4,ward,rPc6DW4iMge
17,-2.7206743194182272,usable,0,-2.1778949069585685,1,74,74,18,all26,ospa60,4,ward,rPc6DW4iMge
18,-3.1979690242978056,usable,0,-2.1778949069585685,1,67,67,12,all26,ospa60,4,ward,rPc6DW4iMge
19,13.373367540278315,usable,0,12.008942433898863,4,40,40,12,all26,ospa60,4,ward,rPc6DW4iMge
2,-5.368917064537545,usable,0,-2.1778949069585685,1,70,70,15,all26,ospa60,4,ward,rPc6DW4iMge
21,-1.6348294618496815,usable,0,-2.1778949069585685,1,40,40,12,all26,ospa60,4,ward,rPc6DW4iMge
26,10.644517327519411,usable,0,12.008942433898863,4,19,19,11,all26,ospa60,4,ward,rPc6DW4iMge
27,-2.837882943785636,usable,0,-2.1778949069585685,1,68,68,12,all26,ospa60,4,ward,rPc6DW4iMge
28,-2.514473538213592,usable,0,-2.1778949069585685,1,73,73,16,all26,ospa60,4,ward,rPc6DW4iMge
29,0.21756867635904298,usable,0,0.031018938231626145,2,74,74,16,all26,ospa60,4,ward,rPc6DW4iMge
30,0.10782824328114224,usable,0,0.031018938231626145,2,76,76,16,all26,ospa60,4,ward,rPc6DW4iMge
31,0.14760771751909846,usable,0,0.031018938231626145,2,82,82,18,all26,ospa60,4,ward,rPc6DW4iMge
32,-0.24420082786818492,usable,0,0.031018938231626145,2,79,79,17,all26,ospa60,4,ward,rPc6DW4iMge
33,-2.250364397063813,usable,0,-2.1778949069585685,1,79,79,17,all26,ospa60,4,ward,rPc6DW4iMge
34,2.7612457090272815,usable,0,3.1122461618846113,3,91,91,18,all26,ospa60,4,ward,rPc6DW4iMge
35,0.8847227401546212,usable,0,0.031018938231626145,2,72,72,17,all26,ospa60,4,ward,rPc6DW4iMge
36,-1.0998428993289278,usable,0,-2.1778949069585685,1,78,78,18,all26,ospa60,4,ward,rPc6DW4iMge
37,3.4632466147419416,usable,0,3.1122461618846113,3,75,75,17,all26,ospa60,4,ward,rPc6DW4iMge
6,-1.3510996730833789,usable,0,-2.1778949069585685,1,75,75,17,all26,ospa60,4,ward,rPc6DW4iMge
8,-1.6013582744555221,usable,0,-2.1778949069585685,1,72,72,17,all26,ospa60,4,ward,rPc6DW4iMge
1,-1.5669909450009716,usable,0,-1.9324316640678778,2,78,78,17,all26,ospa60,5,ward,rPc6DW4iMge
10,-0.23142922696271784,usable,0,0.031018938231626145,3,75,75,16,all26,ospa60,5,ward,rPc6DW4iMge
11,-0.26691037062771916,usable,0,0.031018938231626145,3,76,76,16,all26,ospa60,5,ward,rPc6DW4iMge
12,-0.8125214793239935,usable,0,-1.9324316640678778,2,71,71,16,all26,ospa60,5,ward,rPc6DW4iMge
13,-0.3670354460022737,usable,0,0.031018938231626145,3,73,73,17,all26,ospa60,5,ward,rPc6DW4iMge
14,-1.305495190575123,usable,0,-1.9324316640678778,2,66,66,12,all26,ospa60,5,ward,rPc6DW4iMge
15,-2.2281094864857387,usable,0,-1.9324316640678778,2,74,74,18,all26,ospa60,5,ward,rPc6DW4iMge
17,-2.7206743194182272,usable,0,-1.9324316640678778,2,74,74,18,all26,ospa60,5,ward,rPc6DW4iMge
18,-3.1979690242978056,usable,0,-1.9324316640678778,2,67,67,12,all26,ospa60,5,ward,rPc6DW4iMge
19,13.373367540278315,usable,0,12.008942433898863,5,40,40,12,all26,ospa60,5,ward,rPc6DW4iMge
2,-5.368917064537545,usable,0,-5.368917064537545,1,70,70,15,all26,ospa60,5,ward,rPc6DW4iMge
21,-1.6348294618496815,usable,0,-1.9324316640678778,2,40,40,12,all26,ospa60,5,ward,rPc6DW4iMge
26,10.644517327519411,usable,0,12.008942433898863,5,19,19,11,all26,ospa60,5,ward,rPc6DW4iMge
27,-2.837882943785636,usable,0,-1.9324316640678778,2,68,68,12,all26,ospa60,5,ward,rPc6DW4iMge
28,-2.514473538213592,usable,0,-1.9324316640678778,2,73,73,16,all26,ospa60,5,ward,rPc6DW4iMge
29,0.21756867635904298,usable,0,0.031018938231626145,3,74,74,16,all26,ospa60,5,ward,rPc6DW4iMge
30,0.10782824328114224,usable,0,0.031018938231626145,3,76,76,16,all26,ospa60,5,ward,rPc6DW4iMge
31,0.14760771751909846,usable,0,0.031018938231626145,3,82,82,18,all26,ospa60,5,ward,rPc6DW4iMge
32,-0.24420082786818492,usable,0,0.031018938231626145,3,79,79,17,all26,ospa60,5,ward,rPc6DW4iMge
33,-2.250364397063813,usable,0,-1.9324316640678778,2,79,79,17,all26,ospa60,5,ward,rPc6DW4iMge
34,2.7612457090272815,usable,0,3.1122461618846113,4,91,91,18,all26,ospa60,5,ward,rPc6DW4iMge
35,0.8847227401546212,usable,0,0.031018938231626145,3,72,72,17,all26,ospa60,5,ward,rPc6DW4iMge
36,-1.0998428993289278,usable,0,-1.9324316640678778,2,78,78,18,all26,ospa60,5,ward,rPc6DW4iMge
37,3.4632466147419416,usable,0,3.1122461618846113,4,75,75,17,all26,ospa60,5,ward,rPc6DW4iMge
6,-1.3510996730833789,usable,0,-1.9324316640678778,2,75,75,17,all26,ospa60,5,ward,rPc6DW4iMge
8,-1.6013582744555221,usable,0,-1.9324316640678778,2,72,72,17,all26,ospa60,5,ward,rPc6DW4iMge
1,-1.2190237304021438,usable,0,-2.2402430395681887,1,68,68,17,all26,ospa60,2,quantile,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-2.2402430395681887,1,67,67,16,all26,ospa60,2,quantile,uNb9QFRL6hY
11,0.33268352274894086,usable,0,2.2402430395681887,2,67,67,16,all26,ospa60,2,quantile,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,2.2402430395681887,2,61,61,16,all26,ospa60,2,quantile,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,2.2402430395681887,2,65,65,17,all26,ospa60,2,quantile,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-2.2402430395681887,1,59,59,12,all26,ospa60,2,quantile,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-2.2402430395681887,1,66,66,18,all26,ospa60,2,quantile,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-2.2402430395681887,1,67,67,18,all26,ospa60,2,quantile,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-2.2402430395681887,1,59,59,12,all26,ospa60,2,quantile,uNb9QFRL6hY
19,13.389076073744151,usable,0,2.2402430395681887,2,38,38,12,all26,ospa60,2,quantile,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-2.2402430395681887,1,62,62,15,all26,ospa60,2,quantile,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,2.2402430395681887,2,38,38,12,all26,ospa60,2,quantile,uNb9QFRL6hY
26,9.84510816328238,usable,0,2.2402430395681887,2,20,20,11,all26,ospa60,2,quantile,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-2.2402430395681887,1,59,59,12,all26,ospa60,2,quantile,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-2.2402430395681887,1,64,64,16,all26,ospa60,2,quantile,uNb9QFRL6hY
29,0.08057765378892388,usable,0,2.2402430395681887,2,65,65,16,all26,ospa60,2,quantile,uNb9QFRL6hY
30,0.5009568403061017,usable,0,2.2402430395681887,2,68,68,16,all26,ospa60,2,quantile,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,2.2402430395681887,2,72,72,18,all26,ospa60,2,quantile,uNb9QFRL6hY
32,0.4072938343121932,usable,0,2.2402430395681887,2,69,69,17,all26,ospa60,2,quantile,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-2.2402430395681887,1,70,70,17,all26,ospa60,2,quantile,uNb9QFRL6hY
34,2.261720877120925,usable,0,2.2402430395681887,2,83,83,18,all26,ospa60,2,quantile,uNb9QFRL6hY
35,0.08834524640304704,usable,0,2.2402430395681887,2,66,66,17,all26,ospa60,2,quantile,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-2.2402430395681887,1,70,70,18,all26,ospa60,2,quantile,uNb9QFRL6hY
37,3.903582246886749,usable,0,2.2402430395681887,2,68,68,17,all26,ospa60,2,quantile,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-2.2402430395681887,1,68,68,17,all26,ospa60,2,quantile,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-2.2402430395681887,1,65,65,17,all26,ospa60,2,quantile,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-0.7207263809648268,2,68,68,17,all26,ospa60,3,quantile,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-2.7826148234305332,1,67,67,16,all26,ospa60,3,quantile,uNb9QFRL6hY
11,0.33268352274894086,usable,0,3.423260495399268,3,67,67,16,all26,ospa60,3,quantile,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,-0.7207263809648268,2,61,61,16,all26,ospa60,3,quantile,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.7207263809648268,2,65,65,17,all26,ospa60,3,quantile,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-2.7826148234305332,1,59,59,12,all26,ospa60,3,quantile,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-2.7826148234305332,1,66,66,18,all26,ospa60,3,quantile,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-2.7826148234305332,1,67,67,18,all26,ospa60,3,quantile,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-2.7826148234305332,1,59,59,12,all26,ospa60,3,quantile,uNb9QFRL6hY
19,13.389076073744151,usable,0,3.423260495399268,3,38,38,12,all26,ospa60,3,quantile,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-2.7826148234305332,1,62,62,15,all26,ospa60,3,quantile,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.7207263809648268,2,38,38,12,all26,ospa60,3,quantile,uNb9QFRL6hY
26,9.84510816328238,usable,0,3.423260495399268,3,20,20,11,all26,ospa60,3,quantile,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-2.7826148234305332,1,59,59,12,all26,ospa60,3,quantile,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-2.7826148234305332,1,64,64,16,all26,ospa60,3,quantile,uNb9QFRL6hY
29,0.08057765378892388,usable,0,3.423260495399268,3,65,65,16,all26,ospa60,3,quantile,uNb9QFRL6hY
30,0.5009568403061017,usable,0,3.423260495399268,3,68,68,16,all26,ospa60,3,quantile,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,-0.7207263809648268,2,72,72,18,all26,ospa60,3,quantile,uNb9QFRL6hY
32,0.4072938343121932,usable,0,3.423260495399268,3,69,69,17,all26,ospa60,3,quantile,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-2.7826148234305332,1,70,70,17,all26,ospa60,3,quantile,uNb9QFRL6hY
34,2.261720877120925,usable,0,3.423260495399268,3,83,83,18,all26,ospa60,3,quantile,uNb9QFRL6hY
35,0.08834524640304704,usable,0,3.423260495399268,3,66,66,17,all26,ospa60,3,quantile,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-0.7207263809648268,2,70,70,18,all26,ospa60,3,quantile,uNb9QFRL6hY
37,3.903582246886749,usable,0,3.423260495399268,3,68,68,17,all26,ospa60,3,quantile,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-0.7207263809648268,2,68,68,17,all26,ospa60,3,quantile,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-0.7207263809648268,2,65,65,17,all26,ospa60,3,quantile,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-1.1742091715502025,2,68,68,17,all26,ospa60,4,quantile,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-1.1742091715502025,2,67,67,16,all26,ospa60,4,quantile,uNb9QFRL6hY
11,0.33268352274894086,usable,0,4.377203079771634,4,67,67,16,all26,ospa60,4,quantile,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,-0.2528770073358317,3,61,61,16,all26,ospa60,4,quantile,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.2528770073358317,3,65,65,17,all26,ospa60,4,quantile,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-1.1742091715502025,2,59,59,12,all26,ospa60,4,quantile,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-3.1539863550121763,1,66,66,18,all26,ospa60,4,quantile,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-3.1539863550121763,1,67,67,18,all26,ospa60,4,quantile,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-3.1539863550121763,1,59,59,12,all26,ospa60,4,quantile,uNb9QFRL6hY
19,13.389076073744151,usable,0,4.377203079771634,4,38,38,12,all26,ospa60,4,quantile,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-3.1539863550121763,1,62,62,15,all26,ospa60,4,quantile,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.2528770073358317,3,38,38,12,all26,ospa60,4,quantile,uNb9QFRL6hY
26,9.84510816328238,usable,0,4.377203079771634,4,20,20,11,all26,ospa60,4,quantile,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-3.1539863550121763,1,59,59,12,all26,ospa60,4,quantile,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-3.1539863550121763,1,64,64,16,all26,ospa60,4,quantile,uNb9QFRL6hY
29,0.08057765378892388,usable,0,-0.2528770073358317,3,65,65,16,all26,ospa60,4,quantile,uNb9QFRL6hY
30,0.5009568403061017,usable,0,4.377203079771634,4,68,68,16,all26,ospa60,4,quantile,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,-0.2528770073358317,3,72,72,18,all26,ospa60,4,quantile,uNb9QFRL6hY
32,0.4072938343121932,usable,0,4.377203079771634,4,69,69,17,all26,ospa60,4,quantile,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-3.1539863550121763,1,70,70,17,all26,ospa60,4,quantile,uNb9QFRL6hY
34,2.261720877120925,usable,0,4.377203079771634,4,83,83,18,all26,ospa60,4,quantile,uNb9QFRL6hY
35,0.08834524640304704,usable,0,-0.2528770073358317,3,66,66,17,all26,ospa60,4,quantile,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-1.1742091715502025,2,70,70,18,all26,ospa60,4,quantile,uNb9QFRL6hY
37,3.903582246886749,usable,0,4.377203079771634,4,68,68,17,all26,ospa60,4,quantile,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-1.1742091715502025,2,68,68,17,all26,ospa60,4,quantile,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-1.1742091715502025,2,65,65,17,all26,ospa60,4,quantile,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-1.3914694319887642,2,68,68,17,all26,ospa60,5,quantile,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-1.3914694319887642,2,67,67,16,all26,ospa60,5,quantile,uNb9QFRL6hY
11,0.33268352274894086,usable,0,0.13798085941569213,4,67,67,16,all26,ospa60,5,quantile,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,0.13798085941569213,4,61,61,16,all26,ospa60,5,quantile,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.6697411313514015,3,65,65,17,all26,ospa60,5,quantile,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-1.3914694319887642,2,59,59,12,all26,ospa60,5,quantile,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-1.3914694319887642,2,66,66,18,all26,ospa60,5,quantile,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-3.3807159469529897,1,67,67,18,all26,ospa60,5,quantile,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,5,quantile,uNb9QFRL6hY
19,13.389076073744151,usable,0,5.980088840268062,5,38,38,12,all26,ospa60,5,quantile,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-3.3807159469529897,1,62,62,15,all26,ospa60,5,quantile,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.6697411313514015,3,38,38,12,all26,ospa60,5,quantile,uNb9QFRL6hY
26,9.84510816328238,usable,0,5.980088840268062,5,20,20,11,all26,ospa60,5,quantile,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,5,quantile,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-3.3807159469529897,1,64,64,16,all26,ospa60,5,quantile,uNb9QFRL6hY
29,0.08057765378892388,usable,0,0.13798085941569213,4,65,65,16,all26,ospa60,5,quantile,uNb9QFRL6hY
30,0.5009568403061017,usable,0,5.980088840268062,5,68,68,16,all26,ospa60,5,quantile,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,-0.6697411313514015,3,72,72,18,all26,ospa60,5,quantile,uNb9QFRL6hY
32,0.4072938343121932,usable,0,0.13798085941569213,4,69,69,17,all26,ospa60,5,quantile,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-3.3807159469529897,1,70,70,17,all26,ospa60,5,quantile,uNb9QFRL6hY
34,2.261720877120925,usable,0,5.980088840268062,5,83,83,18,all26,ospa60,5,quantile,uNb9QFRL6hY
35,0.08834524640304704,usable,0,0.13798085941569213,4,66,66,17,all26,ospa60,5,quantile,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-0.6697411313514015,3,70,70,18,all26,ospa60,5,quantile,uNb9QFRL6hY
37,3.903582246886749,usable,0,5.980088840268062,5,68,68,17,all26,ospa60,5,quantile,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-0.6697411313514015,3,68,68,17,all26,ospa60,5,quantile,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-1.3914694319887642,2,65,65,17,all26,ospa60,5,quantile,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-0.9680910098761055,1,68,68,17,all26,ospa60,2,ward,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-0.9680910098761055,1,67,67,16,all26,ospa60,2,ward,uNb9QFRL6hY
11,0.33268352274894086,usable,0,-0.9680910098761055,1,67,67,16,all26,ospa60,2,ward,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,-0.9680910098761055,1,61,61,16,all26,ospa60,2,ward,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.9680910098761055,1,65,65,17,all26,ospa60,2,ward,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-0.9680910098761055,1,59,59,12,all26,ospa60,2,ward,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-0.9680910098761055,1,66,66,18,all26,ospa60,2,ward,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-0.9680910098761055,1,67,67,18,all26,ospa60,2,ward,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-0.9680910098761055,1,59,59,12,all26,ospa60,2,ward,uNb9QFRL6hY
19,13.389076073744151,usable,0,11.617092118513266,2,38,38,12,all26,ospa60,2,ward,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-0.9680910098761055,1,62,62,15,all26,ospa60,2,ward,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.9680910098761055,1,38,38,12,all26,ospa60,2,ward,uNb9QFRL6hY
26,9.84510816328238,usable,0,11.617092118513266,2,20,20,11,all26,ospa60,2,ward,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-0.9680910098761055,1,59,59,12,all26,ospa60,2,ward,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-0.9680910098761055,1,64,64,16,all26,ospa60,2,ward,uNb9QFRL6hY
29,0.08057765378892388,usable,0,-0.9680910098761055,1,65,65,16,all26,ospa60,2,ward,uNb9QFRL6hY
30,0.5009568403061017,usable,0,-0.9680910098761055,1,68,68,16,all26,ospa60,2,ward,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,-0.9680910098761055,1,72,72,18,all26,ospa60,2,ward,uNb9QFRL6hY
32,0.4072938343121932,usable,0,-0.9680910098761055,1,69,69,17,all26,ospa60,2,ward,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-0.9680910098761055,1,70,70,17,all26,ospa60,2,ward,uNb9QFRL6hY
34,2.261720877120925,usable,0,-0.9680910098761055,1,83,83,18,all26,ospa60,2,ward,uNb9QFRL6hY
35,0.08834524640304704,usable,0,-0.9680910098761055,1,66,66,17,all26,ospa60,2,ward,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-0.9680910098761055,1,70,70,18,all26,ospa60,2,ward,uNb9QFRL6hY
37,3.903582246886749,usable,0,-0.9680910098761055,1,68,68,17,all26,ospa60,2,ward,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-0.9680910098761055,1,68,68,17,all26,ospa60,2,ward,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-0.9680910098761055,1,65,65,17,all26,ospa60,2,ward,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-0.16388269751714396,2,68,68,17,all26,ospa60,3,ward,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-0.16388269751714396,2,67,67,16,all26,ospa60,3,ward,uNb9QFRL6hY
11,0.33268352274894086,usable,0,-0.16388269751714396,2,67,67,16,all26,ospa60,3,ward,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,-0.16388269751714396,2,61,61,16,all26,ospa60,3,ward,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.16388269751714396,2,65,65,17,all26,ospa60,3,ward,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-0.16388269751714396,2,59,59,12,all26,ospa60,3,ward,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-0.16388269751714396,2,66,66,18,all26,ospa60,3,ward,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-3.3807159469529897,1,67,67,18,all26,ospa60,3,ward,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,3,ward,uNb9QFRL6hY
19,13.389076073744151,usable,0,11.617092118513266,3,38,38,12,all26,ospa60,3,ward,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-3.3807159469529897,1,62,62,15,all26,ospa60,3,ward,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.16388269751714396,2,38,38,12,all26,ospa60,3,ward,uNb9QFRL6hY
26,9.84510816328238,usable,0,11.617092118513266,3,20,20,11,all26,ospa60,3,ward,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,3,ward,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-3.3807159469529897,1,64,64,16,all26,ospa60,3,ward,uNb9QFRL6hY
29,0.08057765378892388,usable,0,-0.16388269751714396,2,65,65,16,all26,ospa60,3,ward,uNb9QFRL6hY
30,0.5009568403061017,usable,0,-0.16388269751714396,2,68,68,16,all26,ospa60,3,ward,uNb9QFRL6hY
31,-0.3411810716019575,usable,0,-0.16388269751714396,2,72,72,18,all26,ospa60,3,ward,uNb9QFRL6hY
32,0.4072938343121932,usable,0,-0.16388269751714396,2,69,69,17,all26,ospa60,3,ward,uNb9QFRL6hY
33,-3.1054249397332163,usable,0,-3.3807159469529897,1,70,70,17,all26,ospa60,3,ward,uNb9QFRL6hY
34,2.261720877120925,usable,0,-0.16388269751714396,2,83,83,18,all26,ospa60,3,ward,uNb9QFRL6hY
35,0.08834524640304704,usable,0,-0.16388269751714396,2,66,66,17,all26,ospa60,3,ward,uNb9QFRL6hY
36,-0.9430278998952308,usable,0,-0.16388269751714396,2,70,70,18,all26,ospa60,3,ward,uNb9QFRL6hY
37,3.903582246886749,usable,0,-0.16388269751714396,2,68,68,17,all26,ospa60,3,ward,uNb9QFRL6hY
6,-0.9384887728294594,usable,0,-0.16388269751714396,2,68,68,17,all26,ospa60,3,ward,uNb9QFRL6hY
8,-0.9790857003848186,usable,0,-0.16388269751714396,2,65,65,17,all26,ospa60,3,ward,uNb9QFRL6hY
1,-1.2190237304021438,usable,0,-0.5696994799572666,2,68,68,17,all26,ospa60,4,ward,uNb9QFRL6hY
10,-1.7257659651312396,usable,0,-0.5696994799572666,2,67,67,16,all26,ospa60,4,ward,uNb9QFRL6hY
11,0.33268352274894086,usable,0,-0.5696994799572666,2,67,67,16,all26,ospa60,4,ward,uNb9QFRL6hY
12,-0.2189959601746443,usable,0,-0.5696994799572666,2,61,61,16,all26,ospa60,4,ward,uNb9QFRL6hY
13,-0.6248256273614072,usable,0,-0.5696994799572666,2,65,65,17,all26,ospa60,4,ward,uNb9QFRL6hY
14,-1.2398629606583227,usable,0,-0.5696994799572666,2,59,59,12,all26,ospa60,4,ward,uNb9QFRL6hY
15,-1.7936088033672957,usable,0,-0.5696994799572666,2,66,66,18,all26,ospa60,4,ward,uNb9QFRL6hY
17,-2.632545861531609,usable,0,-3.3807159469529897,1,67,67,18,all26,ospa60,4,ward,uNb9QFRL6hY
18,-2.359860835726428,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,4,ward,uNb9QFRL6hY
19,13.389076073744151,usable,0,11.617092118513266,4,38,38,12,all26,ospa60,4,ward,uNb9QFRL6hY
2,-5.292416881684724,usable,0,-3.3807159469529897,1,62,62,15,all26,ospa60,4,ward,uNb9QFRL6hY
21,-0.5011822850689522,usable,0,-0.5696994799572666,2,38,38,12,all26,ospa60,4,ward,uNb9QFRL6hY
26,9.84510816328238,usable,0,11.617092118513266,4,20,20,11,all26,ospa60,4,ward,uNb9QFRL6hY
27,-3.8300342845971453,usable,0,-3.3807159469529897,1,59,59,12,all26,ospa60,4,ward,uNb9QFRL6hY
28,-3.0640128784448177,usable,0,-3.3807159469529897,1,64,64,16,all26,ospa60,4,ward,uNb9QFRL6hY
