code,image_id,condition,N,cut,view_a,view_b,count_a,count_b,different_membership_pairs,different_threshold_pairs
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,manual,2,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,split_fixed,bound_fixed,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,split_fixed,split_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,bound_fixed,bound_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,split_cyclic,split_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,bound_cyclic,bound_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,3.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,split_fixed,bound_fixed,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,split_fixed,split_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,bound_fixed,bound_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,split_cyclic,split_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,bound_cyclic,bound_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,6.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,split_fixed,bound_fixed,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,split_fixed,split_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,bound_fixed,bound_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,split_cyclic,split_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,bound_cyclic,bound_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,9.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,split_fixed,bound_fixed,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,split_fixed,split_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,bound_fixed,bound_cyclic,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,split_cyclic,split_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,bound_cyclic,bound_free,3,3,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,manual,3,12.0,split_fixed,top_bottom_partition_intersection,3,3,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,split_fixed,bound_fixed,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,split_fixed,split_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,bound_fixed,bound_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,split_cyclic,split_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,bound_cyclic,bound_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,3.0,split_fixed,top_bottom_partition_intersection,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,split_fixed,bound_fixed,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,split_fixed,split_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,bound_fixed,bound_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,split_cyclic,split_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,bound_cyclic,bound_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,6.0,split_fixed,top_bottom_partition_intersection,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,split_fixed,bound_fixed,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,split_fixed,split_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,bound_fixed,bound_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,split_cyclic,split_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,bound_cyclic,bound_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,9.0,split_fixed,top_bottom_partition_intersection,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,split_fixed,bound_fixed,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,split_fixed,split_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,bound_fixed,bound_cyclic,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,split_cyclic,split_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,bound_cyclic,bound_free,6,6,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,manual,6,12.0,split_fixed,top_bottom_partition_intersection,6,6,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,manual,2,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-42,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,3.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,6.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,9.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,split_fixed,bound_fixed,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,split_fixed,split_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,bound_fixed,bound_cyclic,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,split_cyclic,split_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,bound_cyclic,bound_free,1,1,0,0
pa4otMbVnkk-44,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,manual,1,12.0,split_fixed,top_bottom_partition_intersection,1,1,0,0
