image_id,code,condition,id_a,id_b,worker_a,worker_b,count_a,count_b,role_source_a,role_source_b,status,top_fixed,bottom_fixed,split_fixed,split_fixed_mean,top_cyclic,top_shift,top_shift_margin_deg,top_free,bottom_cyclic,bottom_shift,bottom_shift_margin_deg,bottom_free,split_cyclic,split_free,bound_fixed,bound_cyclic,bound_free,bound_shift,bound_shift_margin_deg,bound_fixed_mean,same_fixed_correspondence,same_cyclic_correspondence
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,891b862e5e28633d,W027,W031,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.571070043803272,3.109231798990537,5.571070043803272,2.93254806772614,5.571070043803272,0.0,150.43005907400922,5.571070043803272,3.109231798990537,0.0,150.06553335324847,3.109231798990537,5.571070043803272,5.571070043803272,5.571070043803272,5.571070043803272,5.571070043803272,0.0,150.43005907400922,2.93254806772614,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,f6bfdcf15004e457,W027,W032,8,9,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,8ac26fbb43c6d9aa,W027,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,6.217919608818538,6.651513366876797,6.651513366876797,4.999829619240042,6.217919608818538,0.0,150.3894262572975,6.217919608818538,6.651513366876797,0.0,145.36982202676094,6.651513366876797,6.651513366876797,6.651513366876797,6.651513366876797,6.651513366876797,6.651513366876797,0.0,149.95583249923922,4.999829619240042,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,f560d8c96cc112ba,W027,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.836369668730806,6.563641971460655,6.563641971460655,2.8717702743115097,4.836369668730806,0.0,150.47635754483957,4.836369668730806,6.563641971460655,0.0,144.9850450012495,6.563641971460655,6.563641971460655,6.563641971460655,6.563641971460655,6.563641971460655,6.563641971460655,0.0,148.74908524210974,2.8717702743115097,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,527cfb7d202a51bc,W027,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.636193466152168,2.860319636240632,9.636193466152168,5.277654292953778,9.636193466152168,0.0,147.43891894361164,9.636193466152168,2.860319636240632,0.0,149.95406617412866,2.860319636240632,9.636193466152168,9.636193466152168,9.636193466152168,9.636193466152168,9.636193466152168,0.0,147.43891894361164,5.277654292953778,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,d97a4c0b5bbe5fb7,W027,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.077441124697026,2.8966854501615047,5.077441124697026,2.5622015112937464,5.077441124697026,0.0,150.23336783536234,5.077441124697026,2.8966854501615047,0.0,148.56168475615607,2.8966854501615047,5.077441124697026,5.077441124697026,5.077441124697026,5.077441124697026,5.077441124697026,0.0,150.23336783536234,2.5622015112937464,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,2556b8a658f8f4e7,10a21bed4417e7b9,W027,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,21ebb51ae2b69d3b,W028,W029,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.4900181999759547,0.9152468459705347,1.4900181999759547,0.8952022364924505,1.4900181999759547,0.0,161.26758686234507,1.4900181999759547,0.9152468459705347,0.0,151.8651405792204,0.9152468459705347,1.4900181999759547,1.4900181999759547,1.4900181999759547,1.4900181999759547,1.4900181999759547,0.0,161.26758686234507,0.8952022364924505,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,c811ff3e51132e75,W028,W030,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,2.4976783149227106,1.8010759131473237,2.4976783149227106,1.6996855154163677,2.4976783149227106,0.0,161.19825726921258,2.4976783149227106,1.8010759131473237,0.0,150.70389488399826,1.8010759131473237,2.4976783149227106,2.4976783149227106,2.4976783149227106,2.4976783149227106,2.4976783149227106,0.0,161.19825726921258,1.6996855154163677,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,891b862e5e28633d,W028,W031,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,8.269171886496444,1.0759934025468623,8.269171886496444,2.653464967601945,8.269171886496444,0.0,152.87144296047998,8.269171886496444,1.0759934025468623,0.0,151.92302526298184,1.0759934025468623,8.269171886496444,8.269171886496444,8.269171886496444,8.269171886496444,8.269171886496444,0.0,152.87144296047998,2.653464967601945,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,f6bfdcf15004e457,W028,W032,8,9,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,8ac26fbb43c6d9aa,W028,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,3.8536595671028206,7.2556254865365775,7.2556254865365775,3.1926167579117135,3.8536595671028206,0.0,158.35097735428144,3.8536595671028206,7.2556254865365775,0.0,144.88637130645296,7.2556254865365775,7.2556254865365775,7.2556254865365775,7.2556254865365775,7.2556254865365775,7.2556254865365775,0.0,154.94901143484768,3.1926167579117135,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,f560d8c96cc112ba,W028,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,7.913467468217571,6.731204725354275,7.913467468217571,3.2357427975279096,7.913467468217571,0.0,152.3602237833665,7.913467468217571,6.731204725354275,0.0,146.05001563215532,6.731204725354275,7.913467468217571,7.913467468217571,7.913467468217571,7.913467468217571,7.913467468217571,0.0,152.3602237833665,3.2357427975279096,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,527cfb7d202a51bc,W028,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.6225092527230578,0.725683308191061,1.6225092527230578,0.9880719268064861,1.6225092527230578,0.0,162.03084263204602,1.6225092527230578,0.725683308191061,0.0,152.65134600222723,0.725683308191061,1.6225092527230578,1.6225092527230578,1.6225092527230578,1.6225092527230578,1.6225092527230578,0.0,162.03084263204602,0.9880719268064861,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,d97a4c0b5bbe5fb7,W028,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,7.57381629336778,0.9975131265567203,7.57381629336778,2.3340705999003775,7.57381629336778,0.0,153.33334486500513,7.57381629336778,0.9975131265567203,0.0,151.69213341542326,0.9975131265567203,7.57381629336778,7.57381629336778,7.57381629336778,7.57381629336778,7.57381629336778,0.0,153.33334486500513,2.3340705999003775,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c5603970219f405f,10a21bed4417e7b9,W028,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,c811ff3e51132e75,W029,W030,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.141671026442882,1.360948784976502,1.360948784976502,1.0262596842086011,1.141671026442882,0.0,163.4927307729778,1.141671026442882,1.360948784976502,0.0,150.4839821425955,1.360948784976502,1.360948784976502,1.360948784976502,1.360948784976502,1.360948784976502,1.360948784976502,0.0,163.2734530144442,1.0262596842086011,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,891b862e5e28633d,W029,W031,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,8.91737119891586,1.6300249463572896,8.91737119891586,2.970383061770954,8.91737119891586,0.0,152.55300185438412,8.91737119891586,1.6300249463572896,0.0,150.6960538433539,1.6300249463572896,8.91737119891586,8.91737119891586,8.91737119891586,8.91737119891586,8.91737119891586,0.0,152.55300185438412,2.970383061770954,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,f6bfdcf15004e457,W029,W032,8,9,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,8ac26fbb43c6d9aa,W029,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.400637536808767,6.540993047218045,6.540993047218045,3.0807769800517724,4.400637536808767,0.0,158.14451308896682,4.400637536808767,6.540993047218045,0.0,144.97373940723043,6.540993047218045,6.540993047218045,6.540993047218045,6.540993047218045,6.540993047218045,6.540993047218045,0.0,156.00415757855754,3.0807769800517724,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,f560d8c96cc112ba,W029,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,8.80261387284775,6.0327194792300345,8.80261387284775,3.5858719690471728,8.80261387284775,0.0,151.81897897227046,8.80261387284775,6.0327194792300345,0.0,146.01454148749204,6.0327194792300345,8.80261387284775,8.80261387284775,8.80261387284775,8.80261387284775,8.80261387284775,0.0,151.81897897227046,3.5858719690471728,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,527cfb7d202a51bc,W029,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.180803210431172,1.4190949307277296,1.4190949307277296,0.7173600510633623,1.180803210431172,0.0,163.01527987482757,1.180803210431172,1.4190949307277296,0.0,151.28746381499693,1.4190949307277296,1.4190949307277296,1.4190949307277296,1.4190949307277296,1.4190949307277296,1.4190949307277296,0.0,162.776988154531,0.7173600510633623,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,d97a4c0b5bbe5fb7,W029,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,8.192403210471817,1.0294951669003747,8.192403210471817,2.6574952441484023,8.192403210471817,0.0,153.0567480202948,8.192403210471817,1.0294951669003747,0.0,150.9242122876905,1.0294951669003747,8.192403210471817,8.192403210471817,8.192403210471817,8.192403210471817,8.192403210471817,0.0,153.0567480202948,2.6574952441484023,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,21ebb51ae2b69d3b,10a21bed4417e7b9,W029,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,891b862e5e28633d,W030,W031,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.77428715566977,2.0504578387022736,9.77428715566977,3.4177239088579667,9.77428715566977,0.0,152.69130098442156,9.77428715566977,2.0504578387022736,0.0,150.5202054385492,2.0504578387022736,9.77428715566977,9.77428715566977,9.77428715566977,9.77428715566977,9.77428715566977,0.0,152.69130098442156,3.4177239088579667,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,f6bfdcf15004e457,W030,W032,8,9,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,8ac26fbb43c6d9aa,W030,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.389840371307158,6.435900156330531,6.435900156330531,3.772332518480705,5.389840371307158,0.0,158.15810460192114,5.389840371307158,6.435900156330531,0.0,144.8495826371435,6.435900156330531,6.435900156330531,6.435900156330531,6.435900156330531,6.435900156330531,6.435900156330531,0.0,157.11204481689776,3.772332518480705,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,f560d8c96cc112ba,W030,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.643640980352423,5.777989211928102,9.643640980352423,4.314984162570194,9.643640980352423,0.0,151.9865575544611,9.643640980352423,5.777989211928102,0.0,145.9919712304286,5.777989211928102,9.643640980352423,9.643640980352423,9.643640980352423,9.643640980352423,9.643640980352423,0.0,151.9865575544611,4.314984162570194,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,527cfb7d202a51bc,W030,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.3358164510609354,2.1111435818703574,2.1111435818703574,1.035190903484192,1.3358164510609354,0.0,163.76772622830973,1.3358164510609354,2.1111435818703574,0.0,150.8477431758491,2.1111435818703574,2.1111435818703574,2.1111435818703574,2.1111435818703574,2.1111435818703574,2.1111435818703574,0.0,162.9923990975003,1.035190903484192,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,d97a4c0b5bbe5fb7,W030,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.01588228853893,1.6997703085512375,9.01588228853893,3.3897431534829146,9.01588228853893,0.0,153.23757695030568,9.01588228853893,1.6997703085512375,0.0,150.15675045575813,1.6997703085512375,9.01588228853893,9.01588228853893,9.01588228853893,9.01588228853893,9.01588228853893,0.0,153.23757695030568,3.3897431534829146,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,c811ff3e51132e75,10a21bed4417e7b9,W030,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,f6bfdcf15004e457,W031,W032,8,9,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,8ac26fbb43c6d9aa,W031,W033,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.307413630069826,6.75727473055862,6.75727473055862,3.4895970620506382,5.307413630069826,0.0,153.0325535818515,5.307413630069826,6.75727473055862,0.0,144.83031071523646,6.75727473055862,6.75727473055862,6.75727473055862,6.75727473055862,6.75727473055862,6.75727473055862,0.0,151.5826924813627,3.4895970620506382,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,f560d8c96cc112ba,W031,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.1649864450427292,6.051007959954724,6.051007959954724,1.5032363852080752,1.1649864450427292,0.0,154.36960489336724,1.1649864450427292,6.051007959954724,0.0,146.21493481772865,6.051007959954724,6.051007959954724,6.051007959954724,6.051007959954724,6.051007959954724,6.051007959954724,0.0,149.48358337845525,1.5032363852080752,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,527cfb7d202a51bc,W031,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.508375809969458,0.850942509144865,9.508375809969458,2.854502943951988,9.508375809969458,0.0,152.05340847111395,9.508375809969458,0.850942509144865,0.0,152.66916070954088,0.850942509144865,9.508375809969458,9.508375809969458,9.508375809969458,9.508375809969458,9.508375809969458,0.0,152.05340847111395,2.854502943951988,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,d97a4c0b5bbe5fb7,W031,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.8479242204141533,1.7189475011909914,1.7189475011909914,0.8189046083068974,0.8479242204141533,0.0,155.16244409709282,0.8479242204141533,1.7189475011909914,0.0,150.45351149272676,1.7189475011909914,1.7189475011909914,1.7189475011909914,1.7189475011909914,1.7189475011909914,1.7189475011909914,0.0,154.29142081631596,0.8189046083068974,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,891b862e5e28633d,10a21bed4417e7b9,W031,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f6bfdcf15004e457,8ac26fbb43c6d9aa,W032,W033,9,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f6bfdcf15004e457,f560d8c96cc112ba,W032,W034,9,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f6bfdcf15004e457,527cfb7d202a51bc,W032,W035,9,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f6bfdcf15004e457,d97a4c0b5bbe5fb7,W032,W036,9,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f6bfdcf15004e457,10a21bed4417e7b9,W032,W037,9,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,8ac26fbb43c6d9aa,f560d8c96cc112ba,W033,W034,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,5.2730052391082545,6.671833036006998,6.671833036006998,2.735512818146131,5.2730052391082545,0.0,152.1074467278845,5.2730052391082545,6.671833036006998,0.0,139.2626531705629,6.671833036006998,6.671833036006998,6.671833036006998,6.671833036006998,6.671833036006998,6.671833036006998,0.0,150.70861893098575,2.735512818146131,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,8ac26fbb43c6d9aa,527cfb7d202a51bc,W033,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.893368742054686,7.151237852115767,7.151237852115767,3.3061287451692354,4.893368742054686,0.0,157.7528887601532,4.893368742054686,7.151237852115767,0.0,144.4474489126091,7.151237852115767,7.151237852115767,7.151237852115767,7.151237852115767,7.151237852115767,7.151237852115767,0.0,155.49501965009213,3.3061287451692354,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,8ac26fbb43c6d9aa,d97a4c0b5bbe5fb7,W033,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,4.802301402236647,7.00786649415876,7.00786649415876,3.34166716570593,4.802301402236647,0.0,153.23851566924037,4.802301402236647,7.00786649415876,0.0,144.57113486361362,7.00786649415876,7.00786649415876,7.00786649415876,7.00786649415876,7.00786649415876,7.00786649415876,0.0,151.03295057731827,3.34166716570593,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,8ac26fbb43c6d9aa,10a21bed4417e7b9,W033,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f560d8c96cc112ba,527cfb7d202a51bc,W034,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,9.391523264857216,6.163492728726135,9.391523264857216,3.9361191517468956,9.391523264857216,0.0,151.33933534525616,9.391523264857216,6.163492728726135,0.0,146.47999372737104,6.163492728726135,9.391523264857216,9.391523264857216,9.391523264857216,9.391523264857216,9.391523264857216,0.0,151.33933534525616,3.9361191517468956,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f560d8c96cc112ba,d97a4c0b5bbe5fb7,W034,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,0.6825154826324134,6.159296835302804,6.159296835302804,1.1487529480847716,0.6825154826324134,0.0,155.0528567236533,0.6825154826324134,6.159296835302804,0.0,145.946749426239,6.159296835302804,6.159296835302804,6.159296835302804,6.159296835302804,6.159296835302804,6.159296835302804,0.0,149.57607537098292,1.1487529480847716,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,f560d8c96cc112ba,10a21bed4417e7b9,W034,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,527cfb7d202a51bc,d97a4c0b5bbe5fb7,W035,W036,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,8.778486338866058,1.3749189477573276,8.778486338866058,2.9145427035902483,8.778486338866058,0.0,152.57390039560107,8.778486338866058,1.3749189477573276,0.0,151.17439113083063,1.3749189477573276,8.778486338866058,8.778486338866058,8.778486338866058,8.778486338866058,8.778486338866058,0.0,152.57390039560107,2.9145427035902483,True,True
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,527cfb7d202a51bc,10a21bed4417e7b9,W035,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_b8e1ecf1bd044e7292581a66683e7993,B6ByNegPMKs-33,manual,d97a4c0b5bbe5fb7,10a21bed4417e7b9,W036,W037,8,6,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,26a3cf470c4ab78ffaea,8505abd6f0715a121368,W013,W014,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,1.3483146067415785,4.044943820224711,4.044943820224711,0.6741573033707862,1.3483146067415785,0.0,132.71904353047285,1.3483146067415785,4.044943820224711,0.0,116.99420561790608,4.044943820224711,4.044943820224711,4.044943820224711,4.044943820224711,4.044943820224711,4.044943820224711,0.0,130.0224143169897,0.6741573033707862,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,26a3cf470c4ab78ffaea,0d42858d359ebfc9e871,W013,W028,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,12.211836911900347,21.06050289564905,21.06050289564905,7.674489024974444,12.211836911900347,0.0,125.24613817566171,12.211836911900347,21.06050289564905,0.0,117.78250349621035,21.06050289564905,21.06050289564905,21.06050289564905,21.06050289564905,21.06050289564905,21.06050289564905,0.0,117.78250349621035,7.674489024974444,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,26a3cf470c4ab78ffaea,d93ff4eb834a154c4cd4,W013,W029,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,16.302811496450232,22.17669440728173,22.17669440728173,8.940416612512688,16.302811496450232,0.0,126.605630061612,16.302811496450232,22.17669440728173,0.0,116.92358741249276,22.17669440728173,22.17669440728173,22.17669440728173,22.17669440728173,22.17669440728173,22.17669440728173,0.0,120.7317471507805,8.940416612512688,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,26a3cf470c4ab78ffaea,83822f0c9ce15f483174,W013,W034,8,10,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,26a3cf470c4ab78ffaea,c7ef5fbf6e03cd67ae11,W013,W035,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,13.235677808439556,21.917328316036524,21.917328316036524,8.019713076135542,13.235677808439556,0.0,124.28998871283662,13.235677808439556,21.917328316036524,0.0,115.92389557616264,21.917328316036524,21.917328316036524,21.917328316036524,21.917328316036524,21.917328316036524,21.917328316036524,0.0,115.92389557616264,8.019713076135542,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,8505abd6f0715a121368,0d42858d359ebfc9e871,W014,W028,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,12.211836911900347,24.412258051743596,24.412258051743596,8.345474873888525,12.211836911900347,0.0,125.24613817566171,12.211836911900347,24.412258051743596,0.0,114.43074834011581,24.412258051743596,24.412258051743596,24.412258051743596,24.412258051743596,24.412258051743596,24.412258051743596,0.0,114.43074834011581,8.345474873888525,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,8505abd6f0715a121368,d93ff4eb834a154c4cd4,W014,W029,8,8,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,both_available,16.302811496450232,24.562741418402084,24.562741418402084,9.613592347157706,16.302811496450232,0.0,126.605630061612,16.302811496450232,24.562741418402084,0.0,114.53754040137241,24.562741418402084,24.562741418402084,24.562741418402084,24.562741418402084,24.562741418402084,24.562741418402084,0.0,118.34570013966015,9.613592347157706,True,True
B6ByNegPMKs_c946db5792df4f90bea20f06a0030c37,B6ByNegPMKs-37,manual,8505abd6f0715a121368,83822f0c9ce15f483174,W014,W034,8,10,horizon_255_5_conditional_roles,horizon_255_5_conditional_roles,different_total_count,,,,,,,,,,,,,,,,,,,,,,
