method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,delta_MAE,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
BX_Bi_policy_only,constant_median,knn,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.184293478261,0.188460144927,-0.00416666666664,-0.0157894736842,0.00200000000004,-0.00509259259258,-0.0166666666667,0.00138888888892
BX_Bi_policy_only,full_B_feedback,knn,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.184293478261,0.187835144928,-0.00354166666666,-0.0282894736842,0.0123983739838,-0.00717592592592,-0.03125,0.00810185185188
BX_Bi_policy_only,constant_median,knn,manual,scope_p_oos_split_level,leave_building,187,22,0.0319681469426,0.0176315585523,0.0143365883903,0.0084991494673,0.020434456065,0.0141273224333,0.00813991635971,0.0210821646599
BX_Bi_policy_only,full_B_feedback,knn,manual,scope_p_oos_split_level,leave_building,187,22,0.0319681469426,0.0291691854607,0.00279896148182,-0.00423242158224,0.010174014764,0.000851419564728,-0.00842082371006,0.0102562288924
BX_Bi_policy_only,constant_median,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0327641251838,0.0219806763285,0.0107834488553,0.0040637506373,0.01755,0.0100665262974,0.00359059981234,0.0181356412521
BX_Bi_policy_only,full_B_feedback,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0327641251838,0.0347983616887,-0.00203423650494,-0.0124204771555,0.00748035714284,-0.00159450110336,-0.0119731373382,0.00889574759943
BX_Bi_policy_only,constant_median,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0329166666667,0.0302083333334,0.00270833333334,0,0.00738636363637,0.00150462962963,0,0.00451388888889
BX_Bi_policy_only,full_B_feedback,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.0329166666667,0.0289583333334,0.00395833333334,0,0.00890151515154,0.00231481481482,0,0.00601851851853
BX_Bi_policy_only,constant_median,knn,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0544791755822,0.0474451757617,0.00703399982047,0.0018815759441,0.012747796798,0.0074491444786,0.000934369052924,0.0145101881785
BX_Bi_policy_only,full_B_feedback,knn,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0544791755822,0.0503617680797,0.00411740750255,-0.00124261148747,0.00879189340514,0.00283141284652,-0.00547533593004,0.0105997986442
BX_Bi_policy_only,constant_median,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0479024041185,0.0361773402079,0.0117250639106,0.00255634213881,0.020322106957,0.00806595185837,-0.00121699924029,0.017562090072
BX_Bi_policy_only,full_B_feedback,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0479024041185,0.0461954329721,0.00170697114644,-0.00672314499634,0.0113363830359,0.000562004352747,-0.00774790505668,0.0096183900389
BX_Bi_policy_only,constant_median,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0489625296133,0.0475582733114,0.00140425630189,0,0.00377507866845,0.000808754366714,0,0.00239769165824
BX_Bi_policy_only,full_B_feedback,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0489625296133,0.0507830400322,-0.00182051041892,-0.0113168421799,0.00697507989155,-0.000624160439788,-0.00647603404778,0.00460355272842
BX_Bi_policy_only,constant_median,knn,semi,owner_valid_active_seconds,leave_building,43,12,61.5651162791,53.9825581395,7.58255813954,-4.02232407407,21.0862297571,13.3430555556,0.0554166666648,28.7215277778
BX_Bi_policy_only,full_B_feedback,knn,semi,owner_valid_active_seconds,leave_building,43,12,61.5651162791,70.1286821705,-8.56356589147,-18.1277959635,0.637729591835,-5.31596230159,-16.2938970734,5.80832465278
BX_Bi_policy_only,constant_median,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.2666666667,69.203125,-1.93645833333,-12.370485119,15.606212963,6.47407407408,-9.38291666667,22.2137037037
BX_Bi_policy_only,full_B_feedback,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,67.2666666667,74.2729166667,-7.00625,-15.1133333333,5.71044642857,-2.82,-16.8353333333,10.4520925926
BX_Bi_policy_only,constant_median,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,point_count_disagreement,leave_building,43,12,0.253494325021,0.248961739305,0.00453258571565,-0.0275535113035,0.0350501102417,-0.00646840428078,-0.0540793928542,0.0381337728673
BX_Bi_policy_only,full_B_feedback,knn,semi,point_count_disagreement,leave_building,43,12,0.253494325021,0.256012501149,-0.00251817612788,-0.0483495091219,0.0407026824776,0.00217483938027,-0.0526818600777,0.0550652245803
BX_Bi_policy_only,constant_median,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.22908420384,0.230803277338,-0.00171907349882,-0.0347672672937,0.0440364655875,0.00684421858343,-0.0462939810457,0.0577182618105
BX_Bi_policy_only,full_B_feedback,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.22908420384,0.211103151076,0.0179810527637,-0.0583498156432,0.100896563461,0.0447524032596,-0.0237058093005,0.115390815505
BX_Bi_policy_only,constant_median,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,reference_geometry_error,leave_building,43,12,0.0442215524742,0.036828357681,0.00739319479319,0.00299102315744,0.0131675318022,0.00827269702567,-0.00045752771243,0.0163224959214
BX_Bi_policy_only,full_B_feedback,knn,semi,reference_geometry_error,leave_building,43,12,0.0442215524742,0.0387482406252,0.00547331184899,-0.00145065160175,0.0129507963209,0.00709253408347,-0.0017042014657,0.0152798580347
BX_Bi_policy_only,constant_median,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0497120016269,0.0383774725812,0.0113345290457,0.00410536174167,0.0222624763317,0.0141623183938,0.00368736651777,0.0238126446044
BX_Bi_policy_only,full_B_feedback,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0497120016269,0.0334822990381,0.0162297025888,0.00851108670878,0.0262965459437,0.0207479592808,0.0126743809191,0.0282136735341
BX_Bi_policy_only,constant_median,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_entropy,leave_building,43,12,0.448571136944,0.40418211339,0.0443890235539,-0.0749294281838,0.157880800266,0.0366670557976,-0.0747234331194,0.148829772605
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_entropy,leave_building,43,12,0.448571136944,0.434946515126,0.0136246218185,-0.0716879477881,0.0982741954089,0.0203592084945,-0.108317161595,0.166492782015
BX_Bi_policy_only,constant_median,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.349862981407,0.489878774887,-0.14001579348,-0.323855325985,0.0631631509347,-0.0761480823735,-0.293017839363,0.144943528967
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.349862981407,0.466522363707,-0.1166593823,-0.259225073108,0.03049416327,-0.103890641143,-0.281321061146,0.0971913447607
BX_Bi_policy_only,constant_median,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_non_normal_rate,leave_building,43,12,0.160813953488,0.129651162791,0.0311627906976,-0.0215671366871,0.0889102891156,0.021826223545,-0.0183090277778,0.0617337756282
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_non_normal_rate,leave_building,43,12,0.160813953488,0.145723514212,0.0150904392765,-0.0354974118856,0.070891729798,0.0119857804233,-0.0359788359788,0.0649998346561
BX_Bi_policy_only,constant_median,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.205104166667,0.1796875,0.0254166666666,-0.067468894676,0.22391025641,0.0888580246913,-0.0543333333334,0.317592592593
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.205104166667,0.161041666667,0.0440624999999,-0.0329365079366,0.227380787037,0.107962962963,-0.023541666667,0.311671296296
BX_Bi_policy_only,constant_median,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_p_normal,leave_building,43,12,0.160813953488,0.129651162791,0.0311627906976,-0.0215671366871,0.0889102891156,0.0218262235449,-0.0183090277778,0.0617337756281
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_normal,leave_building,43,12,0.160813953488,0.145723514212,0.0150904392764,-0.0354974118856,0.0708917297979,0.0119857804232,-0.0359788359788,0.0649998346561
BX_Bi_policy_only,constant_median,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.205104166667,0.1796875,0.0254166666666,-0.0674688946759,0.22391025641,0.0888580246913,-0.0543333333334,0.317592592592
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.205104166667,0.161041666667,0.0440624999999,-0.0329365079366,0.227380787037,0.107962962963,-0.023541666667,0.311671296296
BX_Bi_policy_only,constant_median,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_geometry,leave_building,43,12,0.0439276485788,0.0281007751938,0.015826873385,0.0019635431268,0.0291328347579,0.0135920965608,-0.00324696180558,0.0319392154431
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_geometry,leave_building,43,12,0.0439276485788,0.037015503876,0.00691214470283,-0.00705809976644,0.0181255787037,0.00386574074072,-0.0126634837963,0.0203943865741
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0484375,0.0338541666667,0.0145833333333,-0.0098984375,0.04375,0.0161728395061,-0.0170432098766,0.049074074074
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0484375,0.0427083333333,0.00572916666665,-0.0109726522188,0.025,0.00611111111108,-0.0164861111112,0.0279722222222
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_insufficient,leave_building,43,12,0.0139534883721,0.00658914728682,0.00736434108528,0,0.0168520671835,0.003658234127,-0.000347222222208,0.0100220114087
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_insufficient,leave_building,43,12,0.0139534883721,0.0237209302326,-0.00976744186046,-0.0312510080645,0.00361309523811,-0.0266765873016,-0.0652182539682,0.000877232142857
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.00520833333334,0.00260416666667,0.00260416666667,0,0.00568181818182,0.000925925925927,0,0.00277777777778
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.00520833333334,0.0327083333333,-0.0275,-0.0803093434343,0.000139039855075,-0.0496296296296,-0.109282407407,-0.00185185185185
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_open_boundary,leave_building,43,12,0.0998062015504,0.0736434108527,0.0261627906977,-0.00877192982455,0.0637783446712,0.0158358134921,-0.00704365079364,0.0414930555555
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_open_boundary,leave_building,43,12,0.0998062015504,0.121511627907,-0.0217054263566,-0.0858345646178,0.0225629456328,-0.0416947751323,-0.113698536706,0.0130280671296
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.169270833333,0.127604166667,0.0416666666667,-0.0227272727272,0.177083333333,0.0773148148148,-0.0199074074074,0.250925925926
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.169270833333,0.111111111111,0.0581597222222,0.00100799663299,0.191440972222,0.091049382716,-0.00587191358029,0.256172839506
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_split_level,leave_building,43,12,0.0193798449613,0.015503875969,0.00387596899226,0,0.00907501889647,0.00243055555556,0,0.00671296296298
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_split_level,leave_building,43,12,0.0193798449613,0.0186046511628,0.000775193798453,-0.00240240240241,0.0032167729931,-0.000162037037036,-0.00277777777778,0.00173611111112
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0104166666667,0.0104166666667,0,0,0,0,0,0
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0104166666667,0.0125,-0.00208333333334,-0.00714285714287,0,-0.00185185185186,-0.00555555555557,0
BX_Bi_policy_only,constant_median,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,knn,semi,within_topology_geometry_dispersion,leave_building,42,12,0.0402450176547,0.0341248965135,0.00612012114115,-0.000128156306938,0.0127446385305,0.00478589984156,-0.000420806396408,0.011027854415
BX_Bi_policy_only,full_B_feedback,knn,semi,within_topology_geometry_dispersion,leave_building,42,12,0.0402450176547,0.0320348960942,0.00821012156043,0.00444127218922,0.0117445148975,0.00638495684617,0.000287277333585,0.0118832511799
BX_Bi_policy_only,constant_median,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.0381786175769,0.0261111549703,0.0120674626066,0.000468771915658,0.0203623280114,0.00947987285043,0.0011773779919,0.018075308669
BX_Bi_policy_only,full_B_feedback,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.0381786175769,0.0299533447504,0.00822527282645,-0.000166649765342,0.0152128886619,0.00544405750842,-0.0042318346651,0.0143615254908
BX_Bi_policy_only,constant_median,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,full_B_feedback,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,
BX_Bi_policy_only,constant_median,ridge,manual,owner_valid_active_seconds,leave_building,187,22,71.7041335446,68.5147058824,3.18942766221,-0.470654851994,6.46411046829,2.83498931161,-0.583625494576,6.28280728084
BX_Bi_policy_only,full_B_feedback,ridge,manual,owner_valid_active_seconds,leave_building,187,22,71.7041335446,68.7900268606,2.91410668398,-0.701210137806,5.82989028975,-0.44501812984,-4.72008249277,3.80932772619
BX_Bi_policy_only,constant_median,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,72.0048714257,72.1884057971,-0.183534371446,-3.90157204098,3.5223558493,-0.528864098816,-4.46822848966,3.53350866078
BX_Bi_policy_only,full_B_feedback,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,72.0048714257,69.792493157,2.2123782687,-2.2512944836,5.87854222341,-0.242309440345,-4.49304351733,3.87719874873
BX_Bi_policy_only,constant_median,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,172.658501191,119.6375,53.0210011912,-12.783794821,189.158916821,62.932252622,-5.52758677175,188.697137396
BX_Bi_policy_only,full_B_feedback,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,172.658501191,104.937059994,67.7214411975,3.41964716385,192.563475389,74.3088862485,3.45962331761,192.665941187
BX_Bi_policy_only,constant_median,ridge,manual,point_count_disagreement,leave_building,166,22,0.3244658755,0.329226623474,-0.00476074797445,-0.0188725418906,0.00838422310524,-0.00125892863349,-0.0173086317144,0.0163816393576
BX_Bi_policy_only,full_B_feedback,ridge,manual,point_count_disagreement,leave_building,166,22,0.3244658755,0.271105519375,0.0533603561248,0.0196153772851,0.0848228236039,0.0714535549583,0.0314106082329,0.110784686569
BX_Bi_policy_only,constant_median,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.325131911626,0.330607528065,-0.00547561643912,-0.0292065115915,0.0204720591315,0.0076499849403,-0.0144759530525,0.0294086405337
BX_Bi_policy_only,full_B_feedback,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.325131911626,0.268843866713,0.0562880449128,0.00712730443128,0.0989668000738,0.0418891815962,-0.00478845799891,0.083198919363
BX_Bi_policy_only,constant_median,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.22596556192,0.207165956573,0.0187996053466,-0.000479680632672,0.0596844717568,0.0186816874787,-0.000179959659344,0.0531221526014
BX_Bi_policy_only,full_B_feedback,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.22596556192,0.219679148907,0.0062864130126,-0.0175245194136,0.0366015598926,0.0108749553377,-0.00911264781307,0.033968273338
BX_Bi_policy_only,constant_median,ridge,manual,reference_geometry_error,leave_building,161,22,0.0682263392129,0.067002942538,0.00122339667495,-0.00414084675934,0.00700506258888,0.00121028409126,-0.00487168593301,0.00755213811855
BX_Bi_policy_only,full_B_feedback,ridge,manual,reference_geometry_error,leave_building,161,22,0.0682263392129,0.0532278191578,0.0149985200551,0.00750646268834,0.0218532927269,0.0117964167746,0.0037975199159,0.0198359725087
BX_Bi_policy_only,constant_median,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.062863401504,0.0640518992196,-0.00118849771563,-0.00917143196915,0.00670171103916,-0.00059632980844,-0.0080532019254,0.00660562481921
BX_Bi_policy_only,full_B_feedback,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.062863401504,0.0523060227518,0.0105573787522,-0.000618385343265,0.0211580410473,0.0100177672444,0.000346964702405,0.0196404739518
BX_Bi_policy_only,constant_median,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0568463075693,0.0527613083247,0.00408499924454,-0.000517125936578,0.00884894388183,0.00299491976207,-0.000693778113362,0.00748380374367
BX_Bi_policy_only,full_B_feedback,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0568463075693,0.0530112355355,0.00383507203379,-0.00356946148602,0.0157715982701,0.00445362420169,-0.00343725920876,0.0166716296359
BX_Bi_policy_only,constant_median,ridge,manual,scope_entropy,leave_building,187,22,0.469996738716,0.530151037876,-0.06015429916,-0.130599555316,0.0213992014653,-0.0310194673439,-0.0954238326977,0.0282669656857
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_entropy,leave_building,187,22,0.469996738716,0.412366785281,0.0576299534349,0.023553588727,0.0936704180407,0.0634576268361,0.0242291838119,0.103839630664
BX_Bi_policy_only,constant_median,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.529609354251,0.540816414114,-0.0112070598634,-0.152215636516,0.105326073784,-0.00546463502189,-0.115033107663,0.0955069172886
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.529609354251,0.475193559398,0.0544157948528,-0.00371413077144,0.111335510306,0.0451937691902,-0.0247479986432,0.1096516955
BX_Bi_policy_only,constant_median,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.248149837868,0.249763477634,-0.00161363976608,-0.0266957950258,0.0222280758607,0.00271170888121,-0.0162318796015,0.0216428076511
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.248149837868,0.243904947309,0.00424489055864,-0.0556137276889,0.0780808017104,0.0165793637566,-0.0355884560745,0.0853265473444
BX_Bi_policy_only,constant_median,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.196245660207,0.197915767097,-0.00167010689074,-0.0194807711862,0.0159584349786,0.00893329416558,-0.0126705969494,0.0287361398186
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.196245660207,0.183237484093,0.0130081761134,-0.00635960788502,0.0281311719731,0.0125830362432,-0.00566758876861,0.0289716375455
BX_Bi_policy_only,constant_median,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.233384008611,0.228743961353,0.00464004725835,-0.035514809731,0.0366753254692,0.00784603067076,-0.028951421777,0.0432403420722
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.233384008611,0.213199461875,0.0201845467362,0.00503675067868,0.0364614561498,0.0198865628914,0.000192408348909,0.0366330869112
BX_Bi_policy_only,constant_median,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.172963246457,0.173505434783,-0.000542188325273,-0.00821725032582,0.0066026717177,0.000671639001888,-0.00481992745781,0.0058371284289
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.172963246457,0.168184018889,0.00477922756882,-0.00190384184947,0.011794858854,0.00251322347284,-0.00195536845053,0.00832653980042
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_normal,leave_building,187,22,0.196245660207,0.197915767097,-0.00167010689065,-0.0194807711861,0.0159584349787,0.0089332941657,-0.0126705969493,0.0287361398187
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_normal,leave_building,187,22,0.196245660207,0.183237484093,0.0130081761134,-0.00635960788501,0.0281311719731,0.0125830362432,-0.00566758876861,0.0289716375455
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.233384008611,0.228743961353,0.00464004725846,-0.035514809731,0.0366753254694,0.00784603067089,-0.0289514217769,0.0432403420724
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.233384008611,0.213199461875,0.0201845467362,0.00503675067869,0.0364614561498,0.0198865628914,0.000192408348913,0.0366330869112
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.172963246457,0.173505434783,-0.000542188325288,-0.00821725032582,0.00660267171765,0.000671639001878,-0.00481992745782,0.00583712842889
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.172963246457,0.168184018889,0.0047792275688,-0.00190384184947,0.011794858854,0.00251322347283,-0.00195536845053,0.00832653980037
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0593534676398,0.0405957639973,0.0187577036425,0.0119173924851,0.0261716616966,0.021368319124,0.0150592032597,0.0275599423437
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0593534676398,0.0567621749703,0.00259129266949,0.000151602323684,0.00491819282795,0.00304097025082,-1.09357766378e-05,0.00601884306329
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0598519223871,0.0364996849401,0.0233522374469,0.011835339575,0.0327716576038,0.0200696304737,0.0110791647987,0.0285911371874
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0598519223871,0.0585299056522,0.00132201673488,-0.00291964092258,0.00583267844933,0.00229613330771,-0.00250430635278,0.00671590338732
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0635308704915,0.0626177536232,0.000913116868362,-0.00476308922224,0.0061807378483,0.000692263259279,-0.00312297987593,0.00439320092135
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0635308704915,0.0905761321526,-0.027045261661,-0.0634008819896,0,-0.0244045102475,-0.0611548663307,0
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0337046410845,0.01822056886,0.0154840722245,0.0135352472357,0.0173596021142,0.0167259980128,0.0144057545654,0.0191260658394
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.0337046410845,0.0342727723738,-0.000568131289347,-0.00579086853573,0.00283809147424,-0.00163491540696,-0.00667652993655,0.00244682174643
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0398932175889,0.0257246376812,0.0141685799078,0.0112351845239,0.017333644832,0.0151615437444,0.0121454750045,0.017903725081
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0398932175889,0.0405236011948,-0.00063038360583,-0.00489850376714,0.00268964457341,-0.00308700677133,-0.0113481719947,0.00348864373041
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0150680706801,0.0141666666667,0.00090140401348,-0.000791235618786,0.00388763848834,0.00118471640822,-0.000549469179712,0.00410361840436
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.0150680706801,0.0121352457227,0.00293282495744,0,0.00821813239485,0.00296098902182,0,0.00858526169012
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.140144610248,0.123108966907,0.017035643341,-0.00353592725838,0.0349821794552,0.0215766319987,-0.000437234518014,0.0425920389637
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.140144610248,0.138023476439,0.0021211338094,-0.00335916446174,0.0074271678389,0.00306109424474,-0.00399000691941,0.0101491194252
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.167054169264,0.141461877757,0.0255922915072,-0.0109676718707,0.0598878818752,0.0332364073124,-0.0033888800353,0.067970593088
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.167054169264,0.168829428331,-0.00177525906674,-0.00596251361096,0.00340952423342,0.000290919983696,-0.00565424544811,0.00632146919187
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.19100415266,0.188460144927,0.00254400773262,-0.00489249345117,0.00925943402115,0.000459008448874,-0.00502556520873,0.00596973333005
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.19100415266,0.203463462067,-0.0124593094069,-0.0664642353862,0.0212572070807,-0.0190418977746,-0.0727203552915,0.0151605547196
BX_Bi_policy_only,constant_median,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0316394197338,0.0176315585523,0.0140078611816,0.011309802519,0.0166019232715,0.0137070777412,0.0113800404007,0.0158294663019
BX_Bi_policy_only,full_B_feedback,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0316394197338,0.0305031663576,0.00113625337622,-0.00265755094976,0.00421596227138,0.000724024105352,-0.00314138859186,0.00438182521299
