method,baseline,algorithm,condition,target,design,n_images,n_buildings,method_MAE,baseline_MAE,paired_MAE_delta,relative_MAE_reduction,CI_low,CI_high,building_macro_delta,macro_CI_low,macro_CI_high
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,scope_p_oos_split_level,leave_building,187,22,0.0262577178434,0.0261532201814,0.000104497662036,-0.00399559447406,-0.00244238656815,0.00336002006827,0.00118506859423,-0.00225379915224,0.00526208523409
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0281526990128,0.0319323671498,-0.00377966813695,0.118364796422,-0.008186095932,3.74661246616e-05,-0.00460908544846,-0.0103752364338,5.78080668658e-05
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.03,0.03,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,within_topology_geometry_dispersion,leave_building,150,22,0.0547059603322,0.051066984595,0.00363897573717,-0.0712588723619,-7.79320087629e-05,0.0069263728696,0.00164835189304,-0.000607446493968,0.00404727868686
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0455577933243,0.0455425920323,1.52012920433e-05,-0.000333781881202,-0.00390884124508,0.00341611813395,-0.000701080099116,-0.00514563139609,0.00292998441256
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0527561885042,0.0527561885042,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,owner_valid_active_seconds,leave_building,43,12,67.9248062016,73.3620155039,-5.43720930232,0.0741147754048,-11.3642505787,0.471044694767,-4.36149140211,-11.6986135912,2.27040335648
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,77.1666666667,78.5770833333,-1.41041666664,0.0179494657579,-12.7645833333,6.30980392157,-3.46333333331,-18.5948148148,10.3144444445
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,point_count_disagreement,leave_building,43,12,0.286881147164,0.297175992191,-0.0102948450269,0.0346422500383,-0.0423443759265,0.0181436843096,-0.0063482182068,-0.0408975236754,0.0252482208647
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.279458952883,0.2988559116,-0.0193969587175,0.0649040489567,-0.0598555116382,0.0519338443727,0.0138318938175,-0.0317772044111,0.0640532376912
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,reference_geometry_error,leave_building,43,12,0.0336330374892,0.0337249440693,-9.19065801081e-05,0.00272518109798,-0.00492189575263,0.00375795958602,0.000826595674891,-0.00525848113187,0.00678575074762
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0304175098675,0.0294677753429,0.000949734524663,-0.0322295970297,-0.00295631510535,0.0051377960547,0.00199740266164,-0.00226239263298,0.00623781715422
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_entropy,leave_building,43,12,0.346694398762,0.388120735908,-0.0414263371454,0.106735696686,-0.0638481084052,-0.0157704438654,-0.0425886518369,-0.0756507006889,-0.0100604906263
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_entropy,leave_supported_room_conservative,16,9,0.386241803668,0.437043252981,-0.0508014493138,0.116238951104,-0.138647304188,0.00113782338726,-0.0776031764936,-0.168520992585,0.010046633699
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_non_normal_rate,leave_building,43,12,0.150891472868,0.158333333333,-0.00744186046514,0.0470012239903,-0.0258336226853,0.0112700163399,0.00473555996472,-0.025776799493,0.0428966132056
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.170416666667,0.166493055556,0.00392361111108,-0.0235662148069,-0.0181949926902,0.0401626082251,0.0108559670782,-0.0253459876545,0.0598540123458
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_normal,leave_building,43,12,0.150891472868,0.158333333333,-0.00744186046512,0.0470012239902,-0.0258336226852,0.0112700163399,0.00473555996472,-0.025776799493,0.0428966132055
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.170416666667,0.166493055556,0.00392361111109,-0.0235662148069,-0.0181949926902,0.0401626082251,0.0108559670782,-0.0253459876545,0.0598540123459
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_geometry,leave_building,43,12,0.0400516795866,0.0416020671835,-0.0015503875969,0.0372670807455,-0.00671354166667,0.00196503312255,-0.002990244709,-0.00916344246033,0.00222592179233
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0428819444444,0.0458333333333,-0.0029513888889,0.0643939393941,-0.0108700483092,0.00604612299463,-0.00148148148149,-0.0104320987654,0.00617283950616
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_insufficient,leave_building,43,12,0.0298837209302,0.0328552971576,-0.00297157622739,0.0904443570586,-0.00639518518519,0.00107424924925,-0.00264054232804,-0.00710648148148,0.00172507440476
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.025625,0.025625,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_open_boundary,leave_building,43,12,0.112273901809,0.108139534884,0.00413436692507,-0.0382317801673,-0.00729245580807,0.0156521164021,0.00705109126986,-0.00718171296296,0.0243283730159
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.126736111111,0.121875,0.00486111111115,-0.0398860398864,-0.0089291225749,0.0166712962964,0.000370370370421,-0.014074074074,0.0141990740741
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_split_level,leave_building,43,12,0.015503875969,0.015503875969,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0104166666667,0.0104166666667,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,within_topology_geometry_dispersion,leave_building,42,12,0.0365860906787,0.0363915408174,0.000194549861346,-0.00534601879933,-0.00263628500958,0.00298920878603,-0.00194010774426,-0.00800355030804,0.00382273024458
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.0314643940793,0.0303579159799,0.00110647809936,-0.0364477620956,-0.00381818207554,0.0077035369217,0.00173480964355,-0.00674754980075,0.0115840127637
ABCP_crossfit_worker_composition,ABCN_actual_people_count,knn,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,owner_valid_active_seconds,leave_building,187,22,62.7770569418,68.3571417811,-5.58008483925,0.0816313364465,-9.78047532904,-0.52949508714,-5.71343968169,-10.9584157289,0.139580945364
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,67.2867970141,71.8267105175,-4.53991350345,0.0632064794662,-13.8939060611,4.14658177265,-11.3618524391,-27.5436088418,2.08991182309
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,owner_valid_active_seconds,same_room_leave_view,40,12,106.665119683,107.348425537,-0.683305853705,0.00636530857612,-1.82299580481,-0.0638437067216,-0.691916964892,-1.83887433918,-0.0484715368174
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,point_count_disagreement,leave_building,166,22,0.249892451756,0.256648110034,-0.00675565827813,0.026322649628,-0.0145628295903,0.000426384659503,-0.00724603742766,-0.0169380224723,0.00327893026382
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.259146122187,0.259738095079,-0.000591972892892,0.00227911463165,-0.0146963612189,0.0130022842804,-0.00529302349727,-0.0173437107116,0.00690872105848
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,point_count_disagreement,same_room_leave_view,33,11,0.198876442942,0.198080886377,0.000795556565352,-0.00401632171535,-0.000446928201096,0.00287850044169,0.000743224261384,-0.000420785394878,0.00259664567031
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,reference_geometry_error,leave_building,161,22,0.0515995735127,0.051825664458,-0.000226090945363,0.00436252863765,-0.00296035614001,0.00280277648509,-0.000633040411609,-0.00303342948776,0.00215202987185
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0503784477445,0.0499051662932,0.000473281451258,-0.00948361635501,-0.0035897689011,0.00515144520221,0.000885371741737,-0.00373788149207,0.00579260286003
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,reference_geometry_error,same_room_leave_view,31,9,0.0569901790036,0.0572408505775,-0.000250671573858,0.00437924264453,-0.000517256330771,-7.5486451e-06,-0.000209214977555,-0.000482821288101,-5.25525043111e-06
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_entropy,leave_building,187,22,0.343306390235,0.368161863183,-0.0248554729485,0.0675123510447,-0.0526190284009,0.00198101596187,-0.0142407315577,-0.0437920335584,0.0163536703875
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_entropy,leave_supported_room_conservative,69,18,0.362983925202,0.404015495966,-0.0410315707642,0.101559398523,-0.0697625147912,-0.0110192169421,-0.0283647279908,-0.0601905899769,0.00400976722903
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_entropy,same_room_leave_view,40,12,0.246067054074,0.245096428595,0.0009706254783,-0.0039601779751,-0.000213054973735,0.00222051665809,0.000533881065814,-0.000218821208278,0.00153159150885
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_non_normal_rate,leave_building,187,22,0.175859029315,0.176031516683,-0.000172487367154,0.000979866392139,-0.0127476204994,0.0155496773382,-0.0019003542421,-0.0146334754982,0.0122552570922
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.222310289557,0.2084150306,0.0138952589574,-0.0666710981326,-0.00771243799541,0.0395514710235,0.0182349400821,-0.002673670903,0.0406849433507
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.1824954381,0.182341829174,0.000153608926353,-0.000842422866157,-0.000233187462841,0.000535065969705,4.97673882932e-05,-0.000217417230723,0.000382463879793
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_normal,leave_building,187,22,0.175859029315,0.176031516683,-0.000172487367143,0.000979866392071,-0.0127476204994,0.0155496773382,-0.00190035424208,-0.0146334754982,0.0122552570922
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_normal,leave_supported_room_conservative,69,18,0.222310289557,0.2084150306,0.0138952589574,-0.0666710981326,-0.00771243799541,0.0395514710235,0.0182349400821,-0.00267367090299,0.0406849433507
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_normal,same_room_leave_view,40,12,0.1824954381,0.182341829174,0.00015360892638,-0.000842422866308,-0.000233187462841,0.000535065969807,4.97673883115e-05,-0.000217417230723,0.000382463879848
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_geometry,leave_building,187,22,0.0574115292189,0.0584826647391,-0.0010711355202,0.0183154362917,-0.00332277922806,0.00102730653929,-0.000612563009189,-0.00301706414696,0.00200533886801
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_geometry,leave_supported_room_conservative,69,18,0.0490683834589,0.0498940898057,-0.000825706346867,0.0165491814778,-0.00355995062302,0.00197992080846,-0.000516054537308,-0.00395779286082,0.00306220077295
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_geometry,same_room_leave_view,40,12,0.0857326358735,0.086195985339,-0.0004633494655,0.00537553418153,-0.001064213053,0,-0.000367335635935,-0.000871548234214,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_insufficient,leave_building,187,22,0.035862469278,0.0347860206208,0.00107644865715,-0.0309448634232,-0.00164532239673,0.00418432794928,0.000357538462432,-0.00258538765766,0.00373200682459
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_insufficient,leave_supported_room_conservative,69,18,0.0454408817959,0.0434701688714,0.00197071292446,-0.0453348347987,-0.000846641831024,0.0048478191007,0.00147154671268,-0.00167304021624,0.0047394719473
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_insufficient,same_room_leave_view,40,12,0.00843889483939,0.00857622172068,-0.000137326881295,0.0160125152739,-0.000374527858077,0,-7.62927118306e-05,-0.000228878135492,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_open_boundary,leave_building,187,22,0.130682713739,0.137531669481,-0.00684895574219,0.049799117309,-0.0183688536642,0.0072054976463,-0.0037905828571,-0.015211381146,0.00816644482109
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_open_boundary,leave_supported_room_conservative,69,18,0.167970723347,0.170419018854,-0.00244829550676,0.0143663279088,-0.0229261717771,0.021747969951,-0.000259528610751,-0.0275374700546,0.0254975858754
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_open_boundary,same_room_leave_view,40,12,0.206000002672,0.206333364237,-0.00033336156451,0.00161564546647,-0.000858153485098,0,-0.000317196981211,-0.000893945507678,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_split_level,leave_building,187,22,0.0316900537214,0.0320174747582,-0.000327421036785,0.0102263229458,-0.00220335583823,0.00126647224431,-0.000132342047456,-0.00203439721179,0.00170391809361
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_split_level,leave_supported_room_conservative,69,18,0.0333445897888,0.034912192365,-0.00156760257619,0.0449012929295,-0.00385490642336,0.000555617208213,-0.000831045980757,-0.00372396733821,0.00176646346362
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,scope_p_oos_split_level,same_room_leave_view,40,12,0.034443294342,0.0346999707165,-0.000256676374512,0.00739701991708,-0.000699738120177,0,-0.000142633229323,-0.000427476766178,0
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,within_topology_geometry_dispersion,leave_building,150,22,0.051983448776,0.0512537198025,0.000729728973506,-0.014237580732,-0.000483253883392,0.00182491259411,0.000596316910017,-0.000739786322909,0.00204080002548
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,within_topology_geometry_dispersion,leave_supported_room_conservative,54,17,0.0424873801248,0.0422307343239,0.000256645800883,-0.006077227995,-0.00270517216655,0.00267596030721,-5.11619899124e-05,-0.00415052914165,0.00262772977777
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,manual,within_topology_geometry_dispersion,same_room_leave_view,29,10,0.0517734062879,0.0513405276276,0.000432878660309,-0.00843151950928,0,0.00100890355478,0.000212958492506,0,0.000594069797241
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,owner_valid_active_seconds,leave_building,43,12,73.7941202213,75.188278981,-1.39415875965,0.0185422352865,-8.35208613065,6.44409105777,-2.41719158427,-9.62018043917,4.67801430907
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,owner_valid_active_seconds,leave_supported_room_conservative,16,9,91.1676938234,78.6029211825,12.564772641,-0.159851217384,-4.63833011988,25.3206279597,4.78797848389,-10.1334451401,20.8980160404
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,owner_valid_active_seconds,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,point_count_disagreement,leave_building,43,12,0.302198093166,0.34186986735,-0.0396717741843,0.11604349483,-0.0832765554188,-0.00711562164678,-0.0633698211189,-0.123968043872,-0.00956595368625
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,point_count_disagreement,leave_supported_room_conservative,16,9,0.307553378991,0.335635132868,-0.0280817538768,0.083667504164,-0.128306434397,0.0197593523286,-0.0727284779505,-0.166367739254,0.00699532022172
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,point_count_disagreement,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,reference_geometry_error,leave_building,43,12,0.0435017339945,0.0458618232902,-0.00236008929571,0.0514608693329,-0.0128391608234,0.00665196117474,-0.00698676620305,-0.0152197409059,0.00191134318667
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,reference_geometry_error,leave_supported_room_conservative,16,9,0.0336660588768,0.0434883576701,-0.00982229879328,0.22586042149,-0.0242367957862,-0.00224156482812,-0.0156100641773,-0.0289899980832,-0.00446422929972
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,reference_geometry_error,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_entropy,leave_building,43,12,0.431950929822,0.430465997638,0.00148493218393,-0.00344959228388,-0.0534791673587,0.0470622092575,-0.0285880893492,-0.100026625258,0.0345499496131
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_entropy,leave_supported_room_conservative,16,9,0.455252988595,0.451806688334,0.0034463002603,-0.00762782036938,-0.103250456458,0.0832194353601,-0.045249970828,-0.120961107222,0.0290491611709
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_entropy,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_non_normal_rate,leave_building,43,12,0.177103021194,0.176616748582,0.000486272611982,-0.00275326443209,-0.0194688628926,0.0202442094852,-0.00125840124004,-0.0211721850082,0.0189386577103
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_non_normal_rate,leave_supported_room_conservative,16,9,0.163719710176,0.162002628462,0.00171708171334,-0.0105990978642,-0.041284551143,0.0261674056308,-0.018271945299,-0.0595729512074,0.0190237378529
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_non_normal_rate,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_normal,leave_building,43,12,0.177103021194,0.176616748582,0.000486272612054,-0.0027532644325,-0.0194688628925,0.0202442094853,-0.00125840123996,-0.021172185008,0.0189386577103
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_normal,leave_supported_room_conservative,16,9,0.163719710176,0.162002628462,0.00171708171346,-0.010599097865,-0.0412845511429,0.026167405631,-0.0182719452989,-0.0595729512072,0.0190237378529
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_normal,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_geometry,leave_building,43,12,0.0368455137472,0.0396092247671,-0.0027637110199,0.0697744284607,-0.00910739408776,0.00154932496076,-0.00486701807206,-0.0118756856093,0.00115211320092
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_geometry,leave_supported_room_conservative,16,9,0.0416437438263,0.0458771644223,-0.00423342059602,0.0922772941468,-0.0149541566613,0.0034389163057,-0.00605630986239,-0.0195787383968,0.00532412634153
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_geometry,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_insufficient,leave_building,43,12,0.0157002586602,0.0157721661461,-7.19074858802e-05,0.00455913824481,-0.000736326105011,0.000657340057167,-6.21674009678e-05,-0.00080878772289,0.00061181503306
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_insufficient,leave_supported_room_conservative,16,9,0.0100057166679,0.0113983492174,-0.00139263254955,0.12217844207,-0.0042995711083,0.000721036016499,-0.00199047881747,-0.00588628826629,0.000746106290623
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_insufficient,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_open_boundary,leave_building,43,12,0.128637103306,0.135569022485,-0.00693191917866,0.0511320289222,-0.0403748347554,0.024959077315,-0.0154085788472,-0.0493477154143,0.0149581081973
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_open_boundary,leave_supported_room_conservative,16,9,0.142023161566,0.135838806419,0.00618435514707,-0.0455271605377,-0.0543166193375,0.0498347325867,-0.0167509896764,-0.0785157974112,0.0360072669255
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_open_boundary,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_split_level,leave_building,43,12,0.0419211391816,0.0439512051159,-0.00203006593431,0.0461890846668,-0.00847690937568,0.00362193382201,-0.00309260825005,-0.0107919788144,0.00320568033587
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_split_level,leave_supported_room_conservative,16,9,0.0202430567418,0.0253564190181,-0.00511336227624,0.201659480094,-0.00959528191141,0.00189238373505,-0.0026212396759,-0.00755540303405,0.00268037646027
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,scope_p_oos_split_level,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,within_topology_geometry_dispersion,leave_building,42,12,0.0357337209343,0.034176973571,0.00155674736331,-0.0455495967213,-0.00309426442984,0.00640572520853,0.00105704630991,-0.00198924007962,0.00444385846981
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,within_topology_geometry_dispersion,leave_supported_room_conservative,16,9,0.0388031510219,0.0363178447871,0.00248530623483,-0.0684320958305,-0.00359578716531,0.00993439568569,0.00202570053669,-0.00515819173036,0.00837272456837
ABCP_crossfit_worker_composition,ABCN_actual_people_count,ridge,semi,within_topology_geometry_dispersion,same_room_leave_view,0,0,,,,,,,,,
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,owner_valid_active_seconds,leave_building,187,22,75.6101604278,80.076114082,-4.4659536542,0.0557713583557,-10.6984548939,2.78813535414,-2.91748463027,-11.4162249792,5.53040709337
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,owner_valid_active_seconds,leave_supported_room_conservative,69,18,77.1695652174,80.6328502415,-3.46328502414,0.0429512911148,-11.2410901876,4.56298467434,-5.36170634919,-15.1112709435,4.94088073194
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,owner_valid_active_seconds,same_room_leave_view,40,12,98.125,98.125,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,point_count_disagreement,leave_building,166,22,0.237522718093,0.240636807983,-0.00311408989004,0.012941037226,-0.0144679037516,0.00741923534222,-0.00266615764165,-0.0255843300914,0.0195300237243
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,point_count_disagreement,leave_supported_room_conservative,59,18,0.220297337883,0.23865829577,-0.018360957887,0.0769340861495,-0.0452238750743,0.00431621651299,-0.0143687206537,-0.0486634097665,0.0200068384803
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,point_count_disagreement,same_room_leave_view,33,11,0.192828339864,0.192828339864,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,reference_geometry_error,leave_building,161,22,0.0590230361224,0.0584548856833,0.000568150439095,-0.00971946882547,-0.00312569246245,0.00534360097628,0.00162742387488,-0.00216000575341,0.0054845523332
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,reference_geometry_error,leave_supported_room_conservative,60,18,0.0536914154811,0.0526054658621,0.00108594961896,-0.0206432848976,-0.00572295161501,0.00917991824406,0.00111828405385,-0.00572058002142,0.00963154680084
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,reference_geometry_error,same_room_leave_view,31,9,0.0509637728992,0.0509637728992,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_entropy,leave_building,187,22,0.411481147247,0.397441381228,0.0140397660186,-0.0353253754686,-0.0176186324352,0.0437450389824,0.0219444660304,-0.0251406210074,0.0708905685712
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_entropy,leave_supported_room_conservative,69,18,0.406313870404,0.379139485347,0.0271743850574,-0.0716738459265,-0.0403726157631,0.0961688242382,0.0397114783294,-0.0368775528169,0.119052479341
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_entropy,same_room_leave_view,40,12,0.273480990116,0.273480990116,0,0,0,0,0,0,0
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_non_normal_rate,leave_building,187,22,0.180518004303,0.188347523463,-0.00782951915946,0.0415695360126,-0.0150515234123,-0.00138596069781,-0.00885978321382,-0.0215971677146,0.00273348876313
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_non_normal_rate,leave_supported_room_conservative,69,18,0.214213200508,0.215094918034,-0.000881717526372,0.00409920203801,-0.0167700622465,0.0126805072054,0.00125725276687,-0.0161840413568,0.0143149074713
ABCP_crossfit_worker_composition,ABC_traits_feedback_shared,knn,manual,scope_non_normal_rate,same_room_leave_view,40,12,0.171630434783,0.171630434783,0,0,0,0,0,0,0
