condition,field,value,target,controls,n,buildings,slope,cluster_se,lo,hi,partial_rho,status
semi,scene_category,卫浴,within_mode_median,n_building,41,12,0.0523082143902,0.00552281687087,0.0414834933233,0.0631329354571,0.141785340514,descriptive_not_causal
semi,scene_category,厨房与用餐,late_new_geometry,none,42,12,-0.179081439394,0.0675647948138,-0.311508437229,-0.046654441559,-0.203938630207,descriptive_not_causal
semi,scene_category,厨房与用餐,late_new_geometry,n,42,12,-0.16737891734,0.133508079814,-0.429054753777,0.0942969190958,0.0123169317783,descriptive_not_causal
semi,scene_category,厨房与用餐,late_new_geometry,n_building,42,12,0.0139369083909,0.0806356137216,-0.144108894504,0.171982711285,-0.0186665772819,descriptive_not_causal
semi,scene_category,厨房与用餐,half_tv,none,42,12,-0.10860923913,0.0711590008218,-0.248080880741,0.0308624024804,-0.18507339395,descriptive_not_causal
semi,scene_category,厨房与用餐,half_tv,n,42,12,-0.103020167631,0.107835950864,-0.314378631324,0.108338296062,0.212231894467,descriptive_not_causal
semi,scene_category,厨房与用餐,half_tv,n_building,42,12,0.0122332789547,0.0831148028265,-0.150671734585,0.175138292495,0.109000996539,descriptive_not_causal
semi,scene_category,厨房与用餐,singleton_mass,none,43,12,-0.190329862785,0.0497530092449,-0.287845760905,-0.0928139646648,-0.185288077328,descriptive_not_causal
semi,scene_category,厨房与用餐,singleton_mass,n,43,12,-0.17683618403,0.102802345839,-0.378328781875,0.0246564138147,-0.0154405578356,descriptive_not_causal
semi,scene_category,厨房与用餐,singleton_mass,n_building,43,12,-0.0345381466545,0.0506877592914,-0.133886154866,0.0648098615566,-0.0288210726826,descriptive_not_causal
semi,scene_category,厨房与用餐,within_mode_median,none,41,12,-0.00898916812382,0.013025384811,-0.0345189223533,0.0165405861057,-0.0478557756164,descriptive_not_causal
semi,scene_category,厨房与用餐,within_mode_median,n,41,12,-0.00861527768069,0.016468842481,-0.0408942089435,0.0236636535821,0.0477805814783,descriptive_not_causal
semi,scene_category,厨房与用餐,within_mode_median,n_building,41,12,-0.0210558183943,0.02514657239,-0.0703431002786,0.02823146349,-0.0410959356196,descriptive_not_causal
semi,scene_category,储藏与家务辅助,late_new_geometry,none,42,12,-0.0906282335551,0.0548857356796,-0.198204275487,0.0169478083769,-0.0453208374864,descriptive_not_causal
semi,scene_category,储藏与家务辅助,late_new_geometry,n,42,12,0.0459530967738,0.0261089385451,-0.00522042277457,0.0971266163221,0.0663882235014,descriptive_not_causal
semi,scene_category,储藏与家务辅助,late_new_geometry,n_building,42,12,-0.104079249055,0.0653958036609,-0.232255024231,0.0240965261199,-0.153228251775,descriptive_not_causal
semi,scene_category,储藏与家务辅助,half_tv,none,42,12,-0.0701386291337,0.0326349032273,-0.134103039459,-0.0061742188081,-0.0840195624292,descriptive_not_causal
semi,scene_category,储藏与家务辅助,half_tv,n,42,12,-0.0056905422004,0.0197727734071,-0.0444451780784,0.0330640936776,0.193389399012,descriptive_not_causal
semi,scene_category,储藏与家务辅助,half_tv,n_building,42,12,-0.123002429431,0.0353771958136,-0.192341733226,-0.0536631256365,-0.177339670468,descriptive_not_causal
semi,scene_category,储藏与家务辅助,singleton_mass,none,43,12,-0.0800787376874,0.0479830799923,-0.174125574472,0.0139680990974,-0.0315730039127,descriptive_not_causal
semi,scene_category,储藏与家务辅助,singleton_mass,n,43,12,0.0463440756328,0.0259192202009,-0.00445759596104,0.0971457472266,0.0545217151423,descriptive_not_causal
semi,scene_category,储藏与家务辅助,singleton_mass,n_building,43,12,-0.121954549002,0.0338299884743,-0.188261326412,-0.0556477715928,-0.230492935601,descriptive_not_causal
semi,scene_category,储藏与家务辅助,within_mode_median,none,41,12,-0.0111558165853,0.00306305950093,-0.0171594132071,-0.00515221996345,-0.120288516874,descriptive_not_causal
semi,scene_category,储藏与家务辅助,within_mode_median,n,41,12,-0.00589071877317,0.00315872236728,-0.012081814613,0.000300377066694,-0.0263713569585,descriptive_not_causal
semi,scene_category,储藏与家务辅助,within_mode_median,n_building,41,12,0.00237965056861,0.00727126532965,-0.0118720294775,0.0166313306147,0.082722615129,descriptive_not_causal
semi,scene_category,无法判断,late_new_geometry,none,42,12,-0.0129453067261,0.0535267022394,-0.117857643115,0.0919670296632,0.032372026776,descriptive_not_causal
semi,scene_category,无法判断,late_new_geometry,n,42,12,-0.0926355631018,0.0578088519356,-0.205940912896,0.0206697866919,-0.0755987535582,descriptive_not_causal
semi,scene_category,无法判断,late_new_geometry,n_building,42,12,0.0578487115455,0.030356200763,-0.00164944194992,0.117346865041,0.00665504059614,descriptive_not_causal
semi,scene_category,无法判断,half_tv,none,42,12,0.0598735659886,0.0323623995331,-0.00355673709621,0.123303869073,0.0452413028465,descriptive_not_causal
semi,scene_category,无法判断,half_tv,n,42,12,0.0224852366125,0.0366140375799,-0.0492782770441,0.0942487502691,-0.219090654922,descriptive_not_causal
semi,scene_category,无法判断,half_tv,n_building,42,12,0.121275929027,0.0172317884453,0.0875016236743,0.15505023438,0.131239472378,descriptive_not_causal
semi,scene_category,无法判断,singleton_mass,none,43,12,-0.00329302340173,0.0467870978384,-0.0949957351651,0.0884096883616,0.0378876046953,descriptive_not_causal
semi,scene_category,无法判断,singleton_mass,n,43,12,-0.0720975163878,0.0444588483708,-0.159236859195,0.015041826419,-0.0493322825698,descriptive_not_causal
semi,scene_category,无法判断,singleton_mass,n_building,43,12,0.0421838094697,0.0164857037963,0.00987183002902,0.0744957889104,0.0993230142579,descriptive_not_causal
semi,scene_category,无法判断,within_mode_median,none,41,12,-0.00557676339327,0.00312012663328,-0.0116922115945,0.000538684807962,-0.0534615630551,descriptive_not_causal
semi,scene_category,无法判断,within_mode_median,n,41,12,-0.00903267228423,0.00458830404917,-0.0180257482206,-3.95963478588e-05,-0.0630124842999,descriptive_not_causal
semi,scene_category,无法判断,within_mode_median,n_building,41,12,-0.0248448959376,0.00314194429015,-0.0310031067463,-0.0186866851289,-0.168659115823,descriptive_not_causal
semi,main_function_primary,sleep,late_new_geometry,none,42,12,0.0214011509324,0.083819507886,-0.142885084524,0.185687386389,-0.00406513661522,descriptive_not_causal
semi,main_function_primary,sleep,late_new_geometry,n,42,12,0.0527174332823,0.0824058501022,-0.108798032918,0.214232899482,0.007573981138,descriptive_not_causal
semi,main_function_primary,sleep,late_new_geometry,n_building,42,12,0.0462920170371,0.0920456083564,-0.134117375342,0.226701409416,0.0477754969072,descriptive_not_causal
semi,main_function_primary,sleep,half_tv,none,42,12,0.0253690236394,0.0374430916385,-0.048019435972,0.0987574832508,0.0426090273852,descriptive_not_causal
semi,main_function_primary,sleep,half_tv,n,42,12,0.0406170537918,0.0344687106386,-0.0269416190599,0.108175726644,0.180617509325,descriptive_not_causal
semi,main_function_primary,sleep,half_tv,n_building,42,12,0.0593006353756,0.039167177478,-0.0174670324813,0.136068303232,0.195368331633,descriptive_not_causal
semi,main_function_primary,sleep,singleton_mass,none,43,12,0.0592880800761,0.0784108670114,-0.0943972192662,0.212973379418,0.03150276355,descriptive_not_causal
semi,main_function_primary,sleep,singleton_mass,n,43,12,0.0929899071985,0.0743995613466,-0.052833233041,0.238813047438,0.0794821507328,descriptive_not_causal
semi,main_function_primary,sleep,singleton_mass,n_building,43,12,0.129126172653,0.0863871356449,-0.0401926132113,0.298444958517,0.199062537848,descriptive_not_causal
semi,main_function_primary,sleep,within_mode_median,none,41,12,0.00414214973272,0.00615439144666,-0.00792045750273,0.0162047569682,0.124130170177,descriptive_not_causal
semi,main_function_primary,sleep,within_mode_median,n,41,12,0.00588740166722,0.00562805979786,-0.00514359553659,0.016918398871,0.164564238782,descriptive_not_causal
semi,main_function_primary,sleep,within_mode_median,n_building,41,12,0.0107965197965,0.00508654915746,0.000826883447891,0.0207661561452,0.286710956579,descriptive_not_causal
semi,main_function_primary,living,late_new_geometry,none,42,12,0.012640993266,0.0885741509606,-0.160964342617,0.186246329149,0.095905575651,descriptive_not_causal
semi,main_function_primary,living,late_new_geometry,n,42,12,-0.0658038900147,0.099722330333,-0.261259657467,0.129651877438,-0.12293192231,descriptive_not_causal
semi,main_function_primary,living,late_new_geometry,n_building,42,12,-0.178994612221,0.0789610214941,-0.33375821435,-0.0242310100929,-0.272587258342,descriptive_not_causal
semi,main_function_primary,living,half_tv,none,42,12,0.0196916538574,0.053082466376,-0.0843499802396,0.123733287954,0.0985530706422,descriptive_not_causal
semi,main_function_primary,living,half_tv,n,42,12,-0.0170773307709,0.0573027892831,-0.129390797766,0.0952361362239,-0.225554148261,descriptive_not_causal
semi,main_function_primary,living,half_tv,n_building,42,12,-0.0738125043741,0.0462360498849,-0.164435162149,0.0168101534004,-0.290117267532,descriptive_not_causal
semi,main_function_primary,living,singleton_mass,none,43,12,0.0140172286911,0.0744400241301,-0.131885218604,0.159919675986,0.0961306992607,descriptive_not_causal
semi,main_function_primary,living,singleton_mass,n,43,12,-0.0525330611891,0.0797284195674,-0.208800763541,0.103734641163,-0.0859463206636,descriptive_not_causal
semi,main_function_primary,living,singleton_mass,n_building,43,12,-0.145841065467,0.0684019018025,-0.279908793,-0.0117733379339,-0.281524052786,descriptive_not_causal
semi,main_function_primary,living,within_mode_median,none,41,12,-0.0179182091681,0.00635754152921,-0.0303789905654,-0.00545742777085,-0.344154950209,descriptive_not_causal
semi,main_function_primary,living,within_mode_median,n,41,12,-0.0224671694812,0.0060488743862,-0.0343229632781,-0.0106113756843,-0.376459282979,descriptive_not_causal
semi,main_function_primary,living,within_mode_median,n_building,41,12,-0.0175508675407,0.0065498079127,-0.0303884910496,-0.00471324403181,-0.295592375905,descriptive_not_causal
semi,main_function_primary,work,late_new_geometry,none,42,12,-0.0923355506286,0.0541198106009,-0.198410379406,0.0137392781492,-0.0582696481968,descriptive_not_causal
semi,main_function_primary,work,late_new_geometry,n,42,12,0.0441875024295,0.0253351889839,-0.00546946797901,0.093844472838,0.0603845702621,descriptive_not_causal
semi,main_function_primary,work,late_new_geometry,n_building,42,12,-0.0456347624782,0.050782666202,-0.145168788234,0.0538992632777,-0.117432346789,descriptive_not_causal
semi,main_function_primary,work,half_tv,none,42,12,-0.0133703364504,0.0316693521674,-0.0754422666985,0.0487015937977,-0.0193891297914,descriptive_not_causal
semi,main_function_primary,work,half_tv,n,42,12,0.0530154697362,0.0180396949443,0.0176576676453,0.088373271827,0.271493987447,descriptive_not_causal
semi,main_function_primary,work,half_tv,n_building,42,12,-0.0210445862352,0.0286498784225,-0.0771983479433,0.035109175473,-0.0342491075256,descriptive_not_causal
semi,main_function_primary,work,singleton_mass,none,43,12,-0.122737467846,0.0473301850384,-0.215504630522,-0.0299703051709,-0.0505168062603,descriptive_not_causal
semi,main_function_primary,work,singleton_mass,n,43,12,0.0022081545643,0.0265678269235,-0.0498647862058,0.0542810953344,0.0458874212201,descriptive_not_causal
semi,main_function_primary,work,singleton_mass,n_building,43,12,-0.0901696938864,0.0274490241853,-0.14396978129,-0.0363696064831,-0.162632442189,descriptive_not_causal
semi,main_function_primary,work,within_mode_median,none,41,12,-0.0212345040123,0.00277280524503,-0.0266692022925,-0.015799805732,-0.173750079929,descriptive_not_causal
semi,main_function_primary,work,within_mode_median,n,41,12,-0.0163072549575,0.00245819716235,-0.0211253213957,-0.0114891885193,-0.0388581478858,descriptive_not_causal
semi,main_function_primary,work,within_mode_median,n_building,41,12,0.0014331437146,0.0053618320143,-0.00907604703342,0.0119423344626,0.0317585287429,descriptive_not_causal
semi,main_function_primary,circulation,late_new_geometry,none,42,12,0.166692640693,0.126188287776,-0.0806364033481,0.414021684734,0.172155986538,descriptive_not_causal
semi,main_function_primary,circulation,late_new_geometry,n,42,12,0.125808392355,0.10650132046,-0.0829341957477,0.334550980457,0.226143973153,descriptive_not_causal
semi,main_function_primary,circulation,late_new_geometry,n_building,42,12,0.161208133126,0.0931486587789,-0.0213632380809,0.343779504332,0.314852493928,descriptive_not_causal
semi,main_function_primary,circulation,half_tv,none,42,12,0.0484804630152,0.0589843559634,-0.0671288746731,0.164089800704,0.169209960183,descriptive_not_causal
semi,main_function_primary,circulation,half_tv,n,42,12,0.0282629635958,0.0523351462996,-0.0743139231515,0.130839850343,-0.0104780668049,descriptive_not_causal
semi,main_function_primary,circulation,half_tv,n_building,42,12,0.00674412716393,0.0400443355696,-0.0717427705524,0.0852310248802,0.112228797555,descriptive_not_causal
semi,main_function_primary,circulation,singleton_mass,none,43,12,0.126978245185,0.103215817697,-0.0753247575005,0.32928124787,0.183032673185,descriptive_not_causal
semi,main_function_primary,circulation,singleton_mass,n,43,12,0.0928402831153,0.0832333247846,-0.0702970334626,0.255977599693,0.202338417965,descriptive_not_causal
semi,main_function_primary,circulation,singleton_mass,n_building,43,12,0.0992433181512,0.0670740522395,-0.0322218242382,0.230708460541,0.184900971695,descriptive_not_causal
semi,main_function_primary,circulation,within_mode_median,none,41,12,-0.000893813665834,0.00550475584785,-0.0116831351276,0.00989550779595,0.0219171040391,descriptive_not_causal
semi,main_function_primary,circulation,within_mode_median,n,41,12,-0.00288544652584,0.00489523820446,-0.0124801134066,0.00670922035491,-0.0354488821941,descriptive_not_causal
semi,main_function_primary,circulation,within_mode_median,n_building,41,12,0.00266986583355,0.00339881229453,-0.00399180626372,0.00933153793082,0.0245912464104,descriptive_not_causal
semi,main_function_primary,storage,late_new_geometry,none,42,12,-0.0893939393938,0.0572370121681,-0.201578483243,0.0227906044556,-0.0556196264201,descriptive_not_causal
semi,main_function_primary,storage,late_new_geometry,n,42,12,0.0526068495211,0.0268381895827,3.99793904643e-06,0.105209701103,0.117492890312,descriptive_not_causal
semi,main_function_primary,storage,late_new_geometry,n_building,42,12,-0.0516086853611,0.0833016548768,-0.21487992892,0.111662558197,-0.0863532096865,descriptive_not_causal
semi,main_function_primary,storage,half_tv,none,42,12,-0.0690483448618,0.0343452961563,-0.136365125328,-0.00173156439558,-0.11104403637,descriptive_not_causal
semi,main_function_primary,storage,half_tv,n,42,12,-0.00299949099776,0.0211530866722,-0.0444595408754,0.0384605588798,0.153476808681,descriptive_not_causal
semi,main_function_primary,storage,half_tv,n_building,42,12,-0.104801661391,0.0451484326267,-0.193292589339,-0.0163107334428,-0.239834657314,descriptive_not_causal
semi,main_function_primary,storage,singleton_mass,none,43,12,-0.082031877631,0.0492148165964,-0.17849291816,0.0144291628978,-0.0451922139825,descriptive_not_causal
semi,main_function_primary,storage,singleton_mass,n,43,12,0.0492635365395,0.0266844157559,-0.00303791834206,0.101564991421,0.0848800646083,descriptive_not_causal
semi,main_function_primary,storage,singleton_mass,n_building,43,12,-0.0656153442646,0.0608406672972,-0.184863052167,0.0536323636379,-0.160596160906,descriptive_not_causal
semi,main_function_primary,storage,within_mode_median,none,41,12,-0.0175025765393,0.00573639927268,-0.0287459191138,-0.00625923396489,-0.220136567836,descriptive_not_causal
semi,main_function_primary,storage,within_mode_median,n,41,12,-0.0127551306004,0.00506943358061,-0.0226912204184,-0.00281904078246,-0.0978722728532,descriptive_not_causal
semi,main_function_primary,storage,within_mode_median,n_building,41,12,-0.0207563414538,0.0179309969751,-0.0559010955251,0.0143884126174,-0.136724694514,descriptive_not_causal
semi,main_function_primary,bathroom,late_new_geometry,none,42,12,0.0604693274205,0.0536672663137,-0.0447185145544,0.165657169395,0.135962512459,descriptive_not_causal
semi,main_function_primary,bathroom,late_new_geometry,n,42,12,-0.046430773907,0.0670155293073,-0.177781211349,0.0849196635353,-0.0158739644494,descriptive_not_causal
semi,main_function_primary,bathroom,late_new_geometry,n_building,42,12,-0.0484221415945,0.068967617557,-0.183598672006,0.0867543888173,0.0514548260726,descriptive_not_causal
semi,main_function_primary,bathroom,half_tv,none,42,12,0.0711418586715,0.031588759391,0.00922789026523,0.133055827078,0.109871735484,descriptive_not_causal
semi,main_function_primary,bathroom,half_tv,n,42,12,0.0208592853896,0.0404740960058,-0.0584699427816,0.100188513561,-0.231425949615,descriptive_not_causal
semi,main_function_primary,bathroom,half_tv,n_building,42,12,0.045492837648,0.0383672574254,-0.0297069869059,0.120692662202,0.098774544146,descriptive_not_causal
semi,main_function_primary,bathroom,singleton_mass,none,43,12,0.0478974527887,0.0468407947863,-0.0439105049924,0.13970541057,0.101033612521,descriptive_not_causal
semi,main_function_primary,bathroom,singleton_mass,n,43,12,-0.0456844716812,0.0505754497436,-0.144812353179,0.0534434098163,-0.0447067725714,descriptive_not_causal
semi,main_function_primary,bathroom,singleton_mass,n_building,43,12,-0.0442974723642,0.037475283458,-0.117749027942,0.0291540832134,0.0557509988637,descriptive_not_causal
semi,main_function_primary,bathroom,within_mode_median,none,41,12,0.0440315345736,0.00310993047533,0.037936070842,0.0501269983053,0.253942424512,descriptive_not_causal
semi,main_function_primary,bathroom,within_mode_median,n,41,12,0.0404417716551,0.00450386981224,0.0316141868231,0.0492693564871,0.0849681264894,descriptive_not_causal
semi,main_function_primary,bathroom,within_mode_median,n_building,41,12,0.0523082143902,0.00552281687087,0.0414834933233,0.0631329354571,0.141959845548,descriptive_not_causal
semi,main_function_primary,dining,late_new_geometry,none,42,12,-0.179081439394,0.0675647948138,-0.311508437229,-0.046654441559,-0.203938630207,descriptive_not_causal
semi,main_function_primary,dining,late_new_geometry,n,42,12,-0.16737891734,0.133508079814,-0.429054753777,0.0942969190958,0.0123169317783,descriptive_not_causal
semi,main_function_primary,dining,late_new_geometry,n_building,42,12,0.0139369083909,0.0806356137216,-0.144108894504,0.171982711285,-0.0186665772819,descriptive_not_causal
semi,main_function_primary,dining,half_tv,none,42,12,-0.10860923913,0.0711590008218,-0.248080880741,0.0308624024804,-0.18507339395,descriptive_not_causal
semi,main_function_primary,dining,half_tv,n,42,12,-0.103020167631,0.107835950864,-0.314378631324,0.108338296062,0.212231894467,descriptive_not_causal
semi,main_function_primary,dining,half_tv,n_building,42,12,0.0122332789547,0.0831148028265,-0.150671734585,0.175138292495,0.109000996539,descriptive_not_causal
semi,main_function_primary,dining,singleton_mass,none,43,12,-0.190329862785,0.0497530092449,-0.287845760905,-0.0928139646648,-0.185288077328,descriptive_not_causal
semi,main_function_primary,dining,singleton_mass,n,43,12,-0.17683618403,0.102802345839,-0.378328781875,0.0246564138147,-0.0154405578356,descriptive_not_causal
semi,main_function_primary,dining,singleton_mass,n_building,43,12,-0.0345381466545,0.0506877592914,-0.133886154866,0.0648098615566,-0.0288210726826,descriptive_not_causal
semi,main_function_primary,dining,within_mode_median,none,41,12,-0.00898916812382,0.013025384811,-0.0345189223533,0.0165405861057,-0.0478557756164,descriptive_not_causal
semi,main_function_primary,dining,within_mode_median,n,41,12,-0.00861527768069,0.016468842481,-0.0408942089435,0.0236636535821,0.0477805814783,descriptive_not_causal
semi,main_function_primary,dining,within_mode_median,n_building,41,12,-0.0210558183943,0.02514657239,-0.0703431002786,0.02823146349,-0.0410959356196,descriptive_not_causal
semi,main_function_primary,special,late_new_geometry,none,42,12,-0.217143939394,0.0531542541557,-0.321326277539,-0.112961601249,-0.250288318891,descriptive_not_causal
semi,main_function_primary,special,late_new_geometry,n,42,12,-0.188790297745,0.0342902283077,-0.255999145228,-0.121581450262,-0.0592258425058,descriptive_not_causal
semi,main_function_primary,special,late_new_geometry,n_building,42,12,0.116177689874,0.0356354154222,0.0463322756469,0.186023104102,0.00113622644324,descriptive_not_causal
semi,main_function_primary,special,half_tv,none,42,12,-0.120454594861,0.0309870405277,-0.181189194296,-0.0597199954272,-0.203580733345,descriptive_not_causal
semi,main_function_primary,special,half_tv,n,42,12,-0.106934745993,0.022506181767,-0.151046862257,-0.0628226297302,0.143168552329,descriptive_not_causal
semi,main_function_primary,special,half_tv,n_building,42,12,0.120192695842,0.0179971206064,0.0849183394533,0.15546705223,0.131401797019,descriptive_not_causal
semi,main_function_primary,special,singleton_mass,none,43,12,-0.191279845111,0.0460920497718,-0.281620262663,-0.100939427558,-0.207884184319,descriptive_not_causal
semi,main_function_primary,special,singleton_mass,n,43,12,-0.162772056606,0.0290923666987,-0.219793095336,-0.105751017877,-0.0271883642937,descriptive_not_causal
semi,main_function_primary,special,singleton_mass,n_building,43,12,0.116891649133,0.0178421760528,0.0819209840699,0.151862314197,0.0388063262104,descriptive_not_causal
semi,main_function_primary,special,within_mode_median,none,41,12,0.0264646465017,0.00319642599586,0.0201996515498,0.0327296414535,0.220136567836,descriptive_not_causal
semi,main_function_primary,special,within_mode_median,n,41,12,0.027615626771,0.00327041331158,0.0212056166803,0.0340256368617,0.147531560765,descriptive_not_causal
semi,main_function_primary,special,within_mode_median,n_building,41,12,0.0627932074332,0.00409390579669,0.0547691520717,0.0708172627947,0.242125735339,descriptive_not_causal
semi,main_function_primary,unknown,late_new_geometry,none,42,12,-0.0390637140637,0.0699044542603,-0.176076444414,0.0979490162865,0.0344938280048,descriptive_not_causal
semi,main_function_primary,unknown,late_new_geometry,n,42,12,-0.0707274411966,0.119859518727,-0.305652097902,0.164197215509,-0.0871720928526,descriptive_not_causal
semi,main_function_primary,unknown,late_new_geometry,n_building,42,12,-0.283447791339,0.0904230833287,-0.460677034663,-0.106218548014,-0.134255796541,descriptive_not_causal
semi,main_function_primary,unknown,half_tv,none,42,12,-0.01560611128,0.0640381410138,-0.141120867667,0.109908645107,-0.0267814508478,descriptive_not_causal
semi,main_function_primary,unknown,half_tv,n,42,12,-0.0307432637728,0.0858960926881,-0.199099605441,0.137613077896,-0.254294268631,descriptive_not_causal
semi,main_function_primary,unknown,half_tv,n_building,42,12,-0.147733483363,0.0282357858105,-0.203075623552,-0.0923913431747,-0.0914956451585,descriptive_not_causal
semi,main_function_primary,unknown,singleton_mass,none,43,12,-0.079974071822,0.0619609120222,-0.201417459385,0.0414693157415,-0.0786356510528,descriptive_not_causal
semi,main_function_primary,unknown,singleton_mass,n,43,12,-0.135385786476,0.116812734828,-0.364338746739,0.0935671737858,-0.233742054559,descriptive_not_causal
semi,main_function_primary,unknown,singleton_mass,n_building,43,12,-0.397107983926,0.133145136947,-0.658072452341,-0.13614351551,-0.147449276918,descriptive_not_causal
semi,main_function_primary,unknown,within_mode_median,none,41,12,0.0171576162739,0.00737066506915,0.00271111273831,0.0316041198094,0.269177123471,descriptive_not_causal
semi,main_function_primary,unknown,within_mode_median,n,41,12,0.0158514910635,0.00703064304948,0.00207143068655,0.0296315514405,0.142768129844,descriptive_not_causal
semi,main_function_primary,unknown,within_mode_median,n_building,41,12,0.00344424813414,0.0120612372624,-0.0201957769001,0.0270842731684,0.0271319768234,descriptive_not_causal
semi,main_function_primary,empty,late_new_geometry,none,42,12,-0.0968314393941,0.0527299805733,-0.200182201318,0.00651932252949,-0.0370797509467,descriptive_not_causal
semi,main_function_primary,empty,late_new_geometry,n,42,12,-0.0681217205291,0.0343525347045,-0.13545268855,-0.000790752508253,-0.0106102096706,descriptive_not_causal
semi,main_function_primary,empty,late_new_geometry,n_building,42,12,0.0691252485328,0.0038352331726,0.0616081915145,0.0766423055511,0.0101436424055,descriptive_not_causal
semi,main_function_primary,empty,half_tv,none,42,12,-0.0422295948617,0.0313074945737,-0.103592284226,0.0191330945028,-0.0879098621264,descriptive_not_causal
semi,main_function_primary,empty,half_tv,n,42,12,-0.0284782310619,0.0227336592376,-0.0730362031675,0.0160797410437,0.162185165511,descriptive_not_causal
semi,main_function_primary,empty,half_tv,n_building,42,12,0.0595012297247,0.00215668431331,0.0552741284706,0.0637283309788,0.0820856806822,descriptive_not_causal
semi,main_function_primary,empty,singleton_mass,none,43,12,-0.0864017963302,0.0461786300816,-0.17691191129,0.00410831862981,-0.0406729925842,descriptive_not_causal
semi,main_function_primary,empty,singleton_mass,n,43,12,-0.0575208949536,0.0293832352587,-0.115112036061,7.02461534353e-05,-0.000526749233708,descriptive_not_causal
semi,main_function_primary,empty,singleton_mass,n_building,43,12,0.0403854425641,0.00212127127488,0.0362277508653,0.0445431342629,0.0317676533825,descriptive_not_causal
semi,main_function_primary,empty,within_mode_median,none,41,12,-0.00648234152645,0.00331639139762,-0.0129824686658,1.77856128901e-05,-0.0861403961096,descriptive_not_causal
semi,main_function_primary,empty,within_mode_median,n,41,12,-0.00541355177012,0.00325951131225,-0.0118021939421,0.000975090401889,-0.029152385429,descriptive_not_causal
semi,main_function_primary,empty,within_mode_median,n_building,41,12,-0.0188860511853,0.000402969502965,-0.0196758714111,-0.0180962309595,-0.110011005705,descriptive_not_causal
