image_id,source,yaw,available,reason,point_count,id
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,bi_extended,90,True,ok,22.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,hohonet,90,True,ok,12.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,ulayout_boundary,90,True,ok,,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,bi_enclosed,180,True,ok,22.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,bi_extended,180,True,ok,26.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,hohonet,180,True,ok,12.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,ulayout_boundary,180,True,ok,,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,bi_enclosed,270,True,ok,22.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,bi_extended,270,True,ok,24.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,hohonet,270,True,ok,12.0,
UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,ulayout_boundary,270,True,ok,,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_enclosed,0,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_extended,0,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,hohonet,0,True,ok,20.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ulayout_boundary,0,True,ok,,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_enclosed,90,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_extended,90,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,hohonet,90,True,ok,20.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ulayout_boundary,90,True,ok,,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_enclosed,180,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_extended,180,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,hohonet,180,True,ok,20.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ulayout_boundary,180,True,ok,,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_enclosed,270,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,bi_extended,270,True,ok,16.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,hohonet,270,True,ok,20.0,
VFuaQ6m2Qom_109e18c64a614dc49e41a33ae979f98a,ulayout_boundary,270,True,ok,,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_enclosed,0,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_extended,0,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,hohonet,0,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ulayout_boundary,0,True,ok,,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_enclosed,90,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_extended,90,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,hohonet,90,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ulayout_boundary,90,True,ok,,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_enclosed,180,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_extended,180,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,hohonet,180,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ulayout_boundary,180,True,ok,,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_enclosed,270,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,bi_extended,270,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,hohonet,270,True,ok,12.0,
VFuaQ6m2Qom_381ce3cd69b846c3b920be16d29ed48e,ulayout_boundary,270,True,ok,,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_enclosed,0,True,ok,12.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_extended,0,True,ok,12.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,hohonet,0,True,ok,24.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,ulayout_boundary,0,True,ok,,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_enclosed,90,True,ok,12.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_extended,90,True,ok,14.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,hohonet,90,True,ok,24.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,ulayout_boundary,90,True,ok,,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_enclosed,180,True,ok,14.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_extended,180,True,ok,14.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,hohonet,180,True,ok,24.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,ulayout_boundary,180,True,ok,,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_enclosed,270,True,ok,16.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,bi_extended,270,True,ok,16.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,hohonet,270,True,ok,24.0,
VFuaQ6m2Qom_5fb269a812f349b4bc2ad5dfac000b85,ulayout_boundary,270,True,ok,,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_enclosed,0,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_extended,0,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,hohonet,0,True,ok,20.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,ulayout_boundary,0,True,ok,,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_enclosed,90,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_extended,90,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,hohonet,90,True,ok,20.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,ulayout_boundary,90,True,ok,,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_enclosed,180,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_extended,180,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,hohonet,180,True,ok,20.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,ulayout_boundary,180,True,ok,,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_enclosed,270,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,bi_extended,270,True,ok,12.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,hohonet,270,True,ok,20.0,
VFuaQ6m2Qom_ad4c387f8175498491966703c8441e0d,ulayout_boundary,270,True,ok,,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_enclosed,0,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_extended,0,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,hohonet,0,True,ok,28.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,ulayout_boundary,0,True,ok,,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_enclosed,90,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_extended,90,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,hohonet,90,True,ok,28.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,ulayout_boundary,90,True,ok,,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_enclosed,180,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_extended,180,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,hohonet,180,True,ok,28.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,ulayout_boundary,180,True,ok,,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_enclosed,270,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,bi_extended,270,True,ok,16.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,hohonet,270,True,ok,28.0,
VFuaQ6m2Qom_f0be18aa2f1d4aa2b6adf355a86f34b8,ulayout_boundary,270,True,ok,,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_enclosed,0,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_extended,0,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,hohonet,0,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ulayout_boundary,0,True,ok,,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_enclosed,90,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_extended,90,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,hohonet,90,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ulayout_boundary,90,True,ok,,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_enclosed,180,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_extended,180,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,hohonet,180,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ulayout_boundary,180,True,ok,,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_enclosed,270,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,bi_extended,270,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,hohonet,270,True,ok,8.0,
VLzqgDo317F_5d3591edd7c546acaf99db40281b3409,ulayout_boundary,270,True,ok,,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_enclosed,0,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_extended,0,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,hohonet,0,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,ulayout_boundary,0,True,ok,,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_enclosed,90,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_extended,90,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,hohonet,90,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,ulayout_boundary,90,True,ok,,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_enclosed,180,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_extended,180,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,hohonet,180,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,ulayout_boundary,180,True,ok,,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_enclosed,270,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,bi_extended,270,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,hohonet,270,True,ok,12.0,
X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,ulayout_boundary,270,True,ok,,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_enclosed,0,True,ok,18.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_extended,0,True,ok,18.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,hohonet,0,True,ok,12.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,ulayout_boundary,0,True,ok,,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_enclosed,90,True,ok,16.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_extended,90,True,ok,16.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,hohonet,90,True,ok,16.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,ulayout_boundary,90,True,ok,,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_enclosed,180,True,ok,16.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_extended,180,True,ok,16.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,hohonet,180,True,ok,12.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,ulayout_boundary,180,True,ok,,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_enclosed,270,True,ok,18.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,bi_extended,270,True,ok,18.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,hohonet,270,True,ok,12.0,
X7HyMhZNoso_2b16acff0dc042a1a75816a1fbd0a302,ulayout_boundary,270,True,ok,,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_enclosed,0,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_extended,0,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,hohonet,0,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ulayout_boundary,0,True,ok,,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_enclosed,90,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_extended,90,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,hohonet,90,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ulayout_boundary,90,True,ok,,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_enclosed,180,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_extended,180,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,hohonet,180,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ulayout_boundary,180,True,ok,,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_enclosed,270,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,bi_extended,270,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,hohonet,270,True,ok,8.0,
X7HyMhZNoso_987fd31155514f6facb131bd5c14881d,ulayout_boundary,270,True,ok,,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_enclosed,0,True,ok,26.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_extended,0,True,ok,28.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,hohonet,0,True,ok,24.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ulayout_boundary,0,True,ok,,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_enclosed,90,True,ok,28.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_extended,90,True,ok,28.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,hohonet,90,True,ok,24.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ulayout_boundary,90,True,ok,,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_enclosed,180,True,ok,28.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_extended,180,True,ok,28.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,hohonet,180,True,ok,24.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ulayout_boundary,180,True,ok,,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_enclosed,270,True,ok,26.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,bi_extended,270,True,ok,26.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,hohonet,270,True,ok,24.0,
X7HyMhZNoso_b6f452209a62499795e5bd137214a7f9,ulayout_boundary,270,True,ok,,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_enclosed,0,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_extended,0,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,hohonet,0,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ulayout_boundary,0,True,ok,,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_enclosed,90,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_extended,90,True,ok,12.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,hohonet,90,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ulayout_boundary,90,True,ok,,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_enclosed,180,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_extended,180,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,hohonet,180,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ulayout_boundary,180,True,ok,,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_enclosed,270,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,bi_extended,270,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,hohonet,270,True,ok,8.0,
Z6MFQCViBuw_2008e72476f84104858e908beeac0193,ulayout_boundary,270,True,ok,,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_enclosed,0,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_extended,0,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,hohonet,0,True,ok,12.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ulayout_boundary,0,True,ok,,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_enclosed,90,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_extended,90,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,hohonet,90,True,ok,12.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ulayout_boundary,90,True,ok,,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_enclosed,180,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_extended,180,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,hohonet,180,True,ok,12.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ulayout_boundary,180,True,ok,,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_enclosed,270,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,bi_extended,270,True,ok,8.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,hohonet,270,True,ok,12.0,
Z6MFQCViBuw_22fff6c74efb476592569c18718feb41,ulayout_boundary,270,True,ok,,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_enclosed,0,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_extended,0,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,hohonet,0,True,ok,8.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ulayout_boundary,0,True,ok,,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_enclosed,90,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_extended,90,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,hohonet,90,True,ok,8.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ulayout_boundary,90,True,ok,,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_enclosed,180,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_extended,180,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,hohonet,180,True,ok,8.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ulayout_boundary,180,True,ok,,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_enclosed,270,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,bi_extended,270,True,ok,16.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,hohonet,270,True,ok,8.0,
Z6MFQCViBuw_59aed460238643f48f593e9b9ba1c17d,ulayout_boundary,270,True,ok,,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_enclosed,0,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_extended,0,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,hohonet,0,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,ulayout_boundary,0,True,ok,,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_enclosed,90,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_extended,90,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,hohonet,90,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,ulayout_boundary,90,True,ok,,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_enclosed,180,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_extended,180,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,hohonet,180,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,ulayout_boundary,180,True,ok,,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_enclosed,270,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,bi_extended,270,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,hohonet,270,True,ok,8.0,
Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,ulayout_boundary,270,True,ok,,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_enclosed,0,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_extended,0,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,hohonet,0,True,ok,16.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ulayout_boundary,0,True,ok,,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_enclosed,90,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_extended,90,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,hohonet,90,True,ok,20.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ulayout_boundary,90,True,ok,,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_enclosed,180,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_extended,180,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,hohonet,180,True,ok,20.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ulayout_boundary,180,True,ok,,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_enclosed,270,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,bi_extended,270,True,ok,12.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,hohonet,270,True,ok,20.0,
b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,ulayout_boundary,270,True,ok,,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_enclosed,0,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_extended,0,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,hohonet,0,True,ok,8.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,ulayout_boundary,0,True,ok,,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_enclosed,90,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_extended,90,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,hohonet,90,True,ok,8.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,ulayout_boundary,90,True,ok,,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_enclosed,180,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_extended,180,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,hohonet,180,True,ok,8.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,ulayout_boundary,180,True,ok,,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_enclosed,270,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,bi_extended,270,True,ok,12.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,hohonet,270,True,ok,8.0,
b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,ulayout_boundary,270,True,ok,,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_enclosed,0,True,ok,12.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_extended,0,True,ok,12.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,hohonet,0,True,ok,12.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,ulayout_boundary,0,True,ok,,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_enclosed,90,True,ok,14.0,
b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,bi_extended,90,True,ok,14.0,
