image_id,code,condition,N,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,manual,6,OSPA30_c6_gate0,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,manual,6,OSPA30_c9_gate0,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,manual,6,OSPA30_c3_gate1,6,0,6,1.0,0.16666666666666666,2.584962500721156,1;1;1;1;1;1
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,manual,6,OSPA30_c6_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk-14,manual,6,OSPA30_c9_gate1,5,1,4,0.6666666666666666,0.3333333333333333,2.2516291673878226,2;1;1;1;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c3_gate0,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c6_gate0,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c9_gate0,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c3_gate1,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c6_gate1,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk-17,manual,3,OSPA30_c9_gate1,2,1,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2;1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk-18,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk-42,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk-44,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c3_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c6_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c9_gate0,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c3_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c6_gate1,1,0,1,1.0,1.0,-0.0,1
pa4otMbVnkk_fc4ee7e59f32491d9817b3a9a5b5e9b1,pa4otMbVnkk-48,manual,1,OSPA30_c9_gate1,1,0,1,1.0,1.0,-0.0,1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c3_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c3_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,manual,5,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c3_gate0,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c6_gate0,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c9_gate0,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c3_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c6_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC-01,semi,4,OSPA30_c9_gate1,4,0,4,1.0,0.25,2.0,1;1;1;1
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c3_gate0,4,2,2,0.08333333333333333,0.7083333333333334,1.2059413017339653,17;5;1;1
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c3_gate1,4,2,2,0.08333333333333333,0.7083333333333334,1.2059413017339653,17;5;1;1
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC-02,manual,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c3_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c6_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c9_gate0,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c3_gate1,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c6_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC-03,manual,5,OSPA30_c9_gate1,3,1,2,0.4,0.6,1.3709505944546687,3;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c3_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c6_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c9_gate0,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c3_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c6_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC-04,manual,3,OSPA30_c9_gate1,3,0,3,1.0,0.3333333333333333,1.584962500721156,1;1;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c3_gate0,12,5,7,0.2916666666666667,0.3333333333333333,3.136842188131012,8;3;2;2;2;1;1;1;1;1;1;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c6_gate0,8,4,4,0.16666666666666666,0.5833333333333334,2.1140054628542204,14;2;2;2;1;1;1;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c9_gate0,5,4,1,0.041666666666666664,0.6666666666666666,1.5535088547976783,16;3;2;2;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c3_gate1,12,5,7,0.2916666666666667,0.3333333333333333,3.136842188131012,8;3;2;2;2;1;1;1;1;1;1;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c6_gate1,8,4,4,0.16666666666666666,0.5833333333333334,2.1140054628542204,14;2;2;2;1;1;1;1
q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC-09,oos,24,OSPA30_c9_gate1,7,3,4,0.16666666666666666,0.6666666666666666,1.751629167387823,16;2;2;1;1;1;1
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC-11,manual,5,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c3_gate0,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c6_gate0,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c3_gate1,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c6_gate1,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,manual,6,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,6
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c3_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c6_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c9_gate0,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c3_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c6_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC-12,semi,4,OSPA30_c9_gate1,2,1,1,0.25,0.75,0.8112781244591328,3;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c3_gate0,21,3,18,0.75,0.08333333333333333,4.334962500721156,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c6_gate0,13,5,8,0.3333333333333333,0.20833333333333334,3.403107168362811,5;4;3;2;2;1;1;1;1;1;1;1;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c9_gate0,9,6,3,0.125,0.20833333333333334,2.934560814286289,5;4;4;4;2;2;1;1;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c3_gate1,21,3,18,0.75,0.08333333333333333,4.334962500721156,2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c6_gate1,14,5,9,0.375,0.20833333333333334,3.5178941476196224,5;4;2;2;2;1;1;1;1;1;1;1;1;1
q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC-13,manual,24,OSPA30_c9_gate1,11,5,6,0.25,0.20833333333333334,3.117492461184755,5;5;4;2;2;1;1;1;1;1;1
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c3_gate0,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c6_gate0,3,2,1,0.041666666666666664,0.875,0.6583514224564075,21;2;1
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c9_gate0,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c3_gate1,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c6_gate1,3,2,1,0.041666666666666664,0.875,0.6583514224564075,21;2;1
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,24,OSPA30_c9_gate1,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,5
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c3_gate0,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c6_gate0,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c9_gate0,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c3_gate1,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c6_gate1,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,5,OSPA30_c9_gate1,2,2,0,0.0,0.6,0.9709505944546686,3;2
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c3_gate0,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c6_gate0,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c9_gate0,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c3_gate1,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c6_gate1,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,24,OSPA30_c9_gate1,1,1,0,0.0,1.0,-0.0,24
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c3_gate0,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c6_gate0,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c9_gate0,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c3_gate1,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c6_gate1,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,6,OSPA30_c9_gate1,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c9_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c3_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c6_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,5,OSPA30_c9_gate1,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c3_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c6_gate0,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c9_gate0,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c3_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c6_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,5,OSPA30_c9_gate1,5,0,5,1.0,0.2,2.321928094887362,1;1;1;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c3_gate0,9,5,4,0.16666666666666666,0.25,2.840199876515855,6;5;4;3;2;1;1;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c6_gate0,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c9_gate0,4,2,2,0.08333333333333333,0.8333333333333334,0.9000224216483541,20;2;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c3_gate1,9,5,4,0.16666666666666666,0.25,2.840199876515855,6;5;4;3;2;1;1;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c6_gate1,5,2,3,0.125,0.7916666666666666,1.1386865525783176,19;2;1;1;1
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,24,OSPA30_c9_gate1,4,2,2,0.08333333333333333,0.8333333333333334,0.9000224216483541,20;2;1;1
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,5,OSPA30_c3_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,5,OSPA30_c6_gate0,2,1,1,0.2,0.8,0.7219280948873623,4;1
