image_id,code,condition,building,N_human_spherical,N_all_models,candidates,cut,covered_n,coverage
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,bi_extended,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,hohonet,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,hohonet+ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,manual,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_extended,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,ulayout_boundary,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet+ulayout_boundary,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_extended,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,ulayout_boundary,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet+ulayout_boundary,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_extended,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,hohonet+ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_85e7a14905bd44648061e3eb7f79cf13,uNb9QFRL6hY-44,semi,uNb9QFRL6hY,5,5,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,5,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.05,5,0.21739130434782608
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_extended,0.05,5,0.21739130434782608
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet,0.05,11,0.4782608695652174
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.05,10,0.43478260869565216
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.05,5,0.21739130434782608
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.05,13,0.5652173913043478
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,15,0.6521739130434783
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_extended,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_extended,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,uNb9QFRL6hY-45,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.05,7,0.30434782608695654
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_extended,0.05,7,0.30434782608695654
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet,0.05,7,0.30434782608695654
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.05,9,0.391304347826087
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.05,7,0.30434782608695654
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.05,9,0.391304347826087
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,9,0.391304347826087
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.1,20,0.8695652173913043
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_extended,0.1,20,0.8695652173913043
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet,0.1,21,0.9130434782608695
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.1,21,0.9130434782608695
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.1,20,0.8695652173913043
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.1,21,0.9130434782608695
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,21,0.9130434782608695
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_extended,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,uNb9QFRL6hY-47,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,23,1.0
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.05,0,0.0
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_extended,0.05,0,0.0
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet,0.05,0,0.0
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.05,5,0.21739130434782608
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.05,0,0.0
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.05,5,0.21739130434782608
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,5,0.21739130434782608
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.1,13,0.5652173913043478
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_extended,0.1,13,0.5652173913043478
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet,0.1,14,0.6086956521739131
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.1,10,0.43478260869565216
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.1,13,0.5652173913043478
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.1,14,0.6086956521739131
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,17,0.7391304347826086
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_extended,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,ulayout_boundary,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,hohonet+ulayout_boundary,0.2,19,0.8260869565217391
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,uNb9QFRL6hY-50,manual,uNb9QFRL6hY,23,23,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,19,0.8260869565217391
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_extended,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,ulayout_boundary,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet+ulayout_boundary,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_extended,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,ulayout_boundary,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet+ulayout_boundary,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,0,0.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_extended,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,ulayout_boundary,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,hohonet+ulayout_boundary,0.2,2,1.0
uNb9QFRL6hY_a372582c11864f31a9dd174e4a0ae6ad,uNb9QFRL6hY-51,manual,uNb9QFRL6hY,2,2,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,2,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed,0.05,5,0.22727272727272727
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_extended,0.05,5,0.22727272727272727
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet,0.05,3,0.13636363636363635
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,ulayout_boundary,0.05,5,0.22727272727272727
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended,0.05,5,0.22727272727272727
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet+ulayout_boundary,0.05,5,0.22727272727272727
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,7,0.3181818181818182
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed,0.1,21,0.9545454545454546
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_extended,0.1,21,0.9545454545454546
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet,0.1,21,0.9545454545454546
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,ulayout_boundary,0.1,21,0.9545454545454546
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended,0.1,21,0.9545454545454546
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet+ulayout_boundary,0.1,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_extended,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,ulayout_boundary,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,hohonet+ulayout_boundary,0.2,22,1.0
uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,uNb9QFRL6hY,22,22,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,22,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed,0.05,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_extended,0.05,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet,0.05,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,ulayout_boundary,0.05,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended,0.05,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet+ulayout_boundary,0.05,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.05,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed,0.1,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_extended,0.1,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet,0.1,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,ulayout_boundary,0.1,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended,0.1,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet+ulayout_boundary,0.1,0,0.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.1,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_extended,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,ulayout_boundary,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,hohonet+ulayout_boundary,0.2,6,1.0
uNb9QFRL6hY_a7ab19b1a9f044f0905592de1414e8b3,uNb9QFRL6hY-54,manual,uNb9QFRL6hY,6,6,bi_enclosed+bi_extended+hohonet+ulayout_boundary,0.2,6,1.0
