image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,metric,k,finite_pool_new_incompatible_probability
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,cyclic12,8,0.10704874835309618
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,cyclic12,12,0.09394409937888198
q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC-15,semi,q9vSo1VnCiC,24,24,0,False,cyclic12,16,0.08695652173913043
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,mask,2,0.03333333333333333
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,mask,4,0.0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,2,1.0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,4,1.0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,2,0.1
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,4,0.0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,q9vSo1VnCiC,5,3,2,False,mask,2,0.0
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,q9vSo1VnCiC,5,3,2,False,cyclic8,2,0.3333333333333333
q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC-16,semi,q9vSo1VnCiC,5,3,2,False,cyclic12,2,0.0
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,mask,2,0.022891963109354416
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,mask,4,0.011198945981554678
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,mask,8,0.002065853038393084
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,mask,12,0.00019069412662090009
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,mask,16,2.8893049488015165e-06
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,2,0.5517127799736495
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,4,0.36545266327875026
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,8,0.2328760243435839
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,12,0.19454178432506608
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,16,0.18042332736436925
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,2,0.1503623188405797
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,4,0.09279597214379824
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,8,0.07048501912379958
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,12,0.06166431103333781
q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC-23,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,16,0.054347996046071156
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,mask,2,0.16666666666666666
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,mask,4,0.16666666666666666
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,cyclic8,2,0.7333333333333334
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,cyclic8,4,0.4666666666666666
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,cyclic12,2,0.25
q9vSo1VnCiC_c4b0b6a41c2a4db3927f5fa9cafb6345,q9vSo1VnCiC-24,manual,q9vSo1VnCiC,6,6,0,False,cyclic12,4,0.16666666666666666
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,mask,2,0.0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,mask,4,0.0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,2,0.2666666666666667
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,4,0.2
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,2,0.1
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC-29,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,4,0.0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,mask,2,0.6333333333333334
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,mask,4,0.4
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,2,1.0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,4,1.0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,2,0.5
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC-30,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,4,0.2
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,mask,2,0.10243741765480896
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,mask,4,0.0720308676830416
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,mask,8,0.05897394322821701
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,mask,12,0.050724637681159424
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,mask,16,0.04512516469038208
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,2,0.8502964426877471
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,4,0.7351449275362318
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,8,0.5795656796800962
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,12,0.48859921542987905
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic8,16,0.43382335945265
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,2,0.4776021080368906
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,4,0.2896762657632223
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,8,0.17196148794446012
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,12,0.13102979265989093
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC-32,manual,q9vSo1VnCiC,24,24,0,True,cyclic12,16,0.10639627531201096
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,mask,2,0.2
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,mask,4,0.2
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,2,0.6333333333333333
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,cyclic8,4,0.4
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,2,0.1
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC-34,manual,q9vSo1VnCiC,5,5,0,False,cyclic12,4,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,mask,2,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,mask,4,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,mask,8,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,mask,12,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,mask,16,0.0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic8,2,0.6086956521739131
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic8,4,0.4478052839608903
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic8,8,0.3304316553609863
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic8,12,0.29238274177027707
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic8,16,0.2756810650201416
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic12,2,0.15640880858272163
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic12,4,0.1039139350352165
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic12,8,0.07750421158686066
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic12,12,0.06449540498537672
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge-01,manual,rPc6DW4iMge,23,23,0,False,cyclic12,16,0.05542512407500966
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,mask,2,0.3333333333333333
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,mask,4,0.0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,cyclic8,2,1.0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,cyclic8,4,1.0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,cyclic12,2,0.8
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge-05,manual,rPc6DW4iMge,5,5,0,True,cyclic12,4,0.6
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,mask,2,0.34963768115942023
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,mask,4,0.2163278750235272
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,mask,8,0.12611756615828495
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,mask,12,0.08325160727906723
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,mask,16,0.060308462196334046
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic8,2,0.893939393939394
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic8,4,0.8218991153773763
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic8,8,0.7433257055682686
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic8,12,0.709954233409611
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic8,16,0.6921850079744817
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic12,2,0.47463768115942023
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic12,4,0.3379964238659891
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic12,8,0.26782369733136996
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic12,12,0.2414756520457153
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,cyclic12,16,0.22529950195181048
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,mask,2,0.0001646903820816864
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,mask,4,0.0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,mask,8,0.0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,mask,12,0.0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,mask,16,0.0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic8,2,0.7895256916996048
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic8,4,0.6489648033126293
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic8,8,0.48718244839021524
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic8,12,0.4031293867661481
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic8,16,0.3514841169808191
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic12,2,0.11561264822134387
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic12,4,0.056484095614530404
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic12,8,0.028108433235300916
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic12,12,0.012940359210045575
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,cyclic12,16,0.004281949934123847
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,mask,2,0.0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,mask,4,0.0
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,cyclic8,2,0.4666666666666666
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,cyclic8,4,0.2
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,cyclic12,2,0.2
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,cyclic12,4,0.2
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,mask,2,0.0702051571616789
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,mask,4,0.05429581859787809
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,mask,8,0.045228159913851124
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,mask,12,0.043600631432102695
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,mask,16,0.04347884358652969
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic8,2,0.5994729907773386
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic8,4,0.41558441558441556
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic8,8,0.2706533636268459
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic8,12,0.21853641041957098
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic8,16,0.1925669789446879
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic12,2,0.1652550348202522
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic12,4,0.07604980831525453
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic12,8,0.04669388731846667
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic12,12,0.04363821667631064
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,cyclic12,16,0.04347884358652969
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,mask,2,0.049999999999999996
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,mask,4,0.0
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,cyclic8,2,0.19999999999999998
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,cyclic8,4,0.16666666666666666
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,cyclic12,2,0.0
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,cyclic12,4,0.0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,mask,2,0.38593073593073596
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,mask,4,0.2379281537176274
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,mask,8,0.16395780002591148
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,mask,12,0.1421756262313538
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,mask,16,0.13681932102984734
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic8,2,0.7000000000000001
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic8,4,0.5732437153489786
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic8,8,0.4941390910431158
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic8,12,0.4749266213662499
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic8,16,0.46537466661305676
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic12,2,0.3995670995670996
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic12,4,0.30106326422115903
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic12,8,0.25641755904913804
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic12,12,0.2286417916448876
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,cyclic12,16,0.20562770562770563
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,mask,2,0.07971014492753623
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,mask,4,0.06884057971014493
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,mask,8,0.05434782608695652
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,mask,12,0.03985507246376812
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,mask,16,0.025362318840579712
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,cyclic8,2,0.2938076416337286
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,cyclic8,4,0.15561829474872954
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,cyclic8,8,0.09672942576933695
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,cyclic8,12,0.08546662372042639
