image_id,code,condition,building,N_observed,N_geometry,N_unavailable,development_image,method,clusters,supported,singletons,singleton_mass,largest_share,entropy_bits,sizes,noise_n,inference_status
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.050,15,2,13,0.5416666666666666,0.3333333333333333,3.386842188131012,8;3;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.075,11,3,8,0.3333333333333333,0.4166666666666667,2.7841591278514217,10;4;2;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.125,6,3,3,0.125,0.4583333333333333,2.0198157169987727,11;6;4;1;1;1,0,exploratory_partition
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.150,5,3,2,0.08333333333333333,0.5,1.8129072918469558,12;6;4;1;1,0,exploratory_partition
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge-06,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.200,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A0_legacy,3,2,1,0.041666666666666664,0.8333333333333334,0.785235442391543,20;3;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask,2,2,0,0.0,0.7083333333333334,0.8708644692353644,17;7,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A2_local,5,4,1,0.041666666666666664,0.5833333333333334,1.7492184835974092,14;4;3;2;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A4_adaptive,5,2,3,0.125,0.6666666666666666,1.4345608142862891,16;5;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A5_density,12,7,5,0.20833333333333334,0.16666666666666666,3.4072682296173893,4;3;3;3;2;2;2;1;1;1;1;1,5,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A6_spectral,2,2,0,0.0,0.7083333333333334,0.8708644692353644,17;7,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A7_event,8,5,3,0.125,0.25,2.7406015629507223,6;4;4;4;3;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic_cut06,16,5,11,0.4583333333333333,0.16666666666666666,3.8035088547976783,4;3;2;2;2;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic_cut08,13,5,8,0.3333333333333333,0.20833333333333334,3.403107168362811,5;4;3;2;2;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic_cut10,9,6,3,0.125,0.20833333333333334,2.9193721485946105,5;5;4;3;2;2;1;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic_cut14,4,2,2,0.08333333333333333,0.7083333333333334,1.2059413017339653,17;5;1;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A3_cyclic_cut16,2,1,1,0.041666666666666664,0.9583333333333334,0.24988229283318544,23;1,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask_cut0.050,3,3,0,0.0,0.5833333333333334,1.3470732979972746,14;7;3,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask_cut0.075,2,2,0,0.0,0.7083333333333334,0.8708644692353644,17;7,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge-09,manual,rPc6DW4iMge,24,24,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,24,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A0_legacy,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A2_local,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A4_adaptive,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A5_density,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,1,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A6_spectral,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A7_event,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic_cut06,4,1,3,0.6,0.4,1.9219280948873623,2;1;1;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic_cut08,3,2,1,0.2,0.4,1.5219280948873621,2;2;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic_cut10,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic_cut14,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A3_cyclic_cut16,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask_cut0.050,2,1,1,0.2,0.8,0.7219280948873623,4;1,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask_cut0.075,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge-13,manual,rPc6DW4iMge,5,5,0,True,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,5,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A0_legacy,3,2,1,0.043478260869565216,0.782608695652174,0.9123163027543337,18;4;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask,3,2,1,0.043478260869565216,0.782608695652174,0.9123163027543337,18;4;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A2_local,4,3,1,0.043478260869565216,0.6086956521739131,1.5103893948045581,14;4;4;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic,5,4,1,0.043478260869565216,0.5652173913043478,1.790492223970158,13;4;3;2;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A4_adaptive,5,4,1,0.043478260869565216,0.5652173913043478,1.790492223970158,13;4;3;2;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A5_density,11,7,4,0.17391304347826086,0.17391304347826086,3.294663586209604,4;3;3;3;2;2;2;1;1;1;1,4,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A6_spectral,1,1,0,0.0,1.0,-0.0,23,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A7_event,4,2,2,0.08695652173913043,0.7391304347826086,1.1545676820893709,17;4;1;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic_cut06,15,6,9,0.391304347826087,0.13043478260869565,3.7622673906514947,3;3;2;2;2;2;1;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic_cut08,10,5,5,0.21739130434782608,0.2608695652173913,3.000972825245975,6;4;3;3;2;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic_cut10,6,5,1,0.043478260869565216,0.391304347826087,2.2938135858333486,9;4;4;3;2;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic_cut14,4,3,1,0.043478260869565216,0.6521739130434783,1.4210295023052197,15;4;3;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A3_cyclic_cut16,2,2,0,0.0,0.8260869565217391,0.6665783579949205,19;4,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask_cut0.050,8,5,3,0.13043478260869565,0.30434782608695654,2.6798066535975913,7;4;4;3;2;1;1;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask_cut0.075,4,3,1,0.043478260869565216,0.43478260869565216,1.6879410452364207,10;8;4;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask_cut0.125,3,2,1,0.043478260869565216,0.782608695652174,0.9123163027543337,18;4;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask_cut0.150,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1,0,exploratory_partition
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge-15,manual,rPc6DW4iMge,23,23,0,True,A1_mask_cut0.200,2,1,1,0.043478260869565216,0.9565217391304348,0.2580186686648155,22;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A0_legacy,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask,2,2,0,0.0,0.5,1.0,3;3,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A2_local,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A4_adaptive,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A5_density,2,2,0,0.0,0.5,1.0,3;3,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A6_spectral,2,2,0,0.0,0.5,1.0,3;3,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A7_event,2,2,0,0.0,0.5,1.0,3;3,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic_cut06,4,1,3,0.5,0.5,1.7924812503605778,3;1;1;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic_cut08,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic_cut10,2,1,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,5;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic_cut14,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A3_cyclic_cut16,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask_cut0.050,3,2,1,0.16666666666666666,0.5,1.4591479170272448,3;2;1,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask_cut0.075,2,2,0,0.0,0.5,1.0,3;3,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask_cut0.125,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask_cut0.150,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge-16,manual,rPc6DW4iMge,6,6,0,False,A1_mask_cut0.200,1,1,0,0.0,1.0,-0.0,6,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A0_legacy,9,3,6,0.2727272727272727,0.4090909090909091,2.582876504312557,9;4;3;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask,6,3,3,0.13636363636363635,0.5,2.002443082045921,11;4;4;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A2_local,12,4,8,0.36363636363636365,0.22727272727272727,3.283326937686059,5;3;3;3;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic,8,3,5,0.22727272727272727,0.36363636363636365,2.3843641434371508,8;7;2;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A4_adaptive,7,3,4,0.18181818181818182,0.36363636363636365,2.259141984247902,8;7;3;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A5_density,8,4,4,0.18181818181818182,0.3181818181818182,2.6227783478842657,7;4;4;3;1;1;1;1,4,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A6_spectral,4,4,0,0.0,0.3181818181818182,1.9698452580387982,7;6;5;4,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A7_event,9,4,5,0.22727272727272727,0.2727272727272727,2.7721854605116723,6;5;4;2;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic_cut06,16,3,13,0.5909090909090909,0.18181818181818182,3.788754913993503,4;3;2;1;1;1;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic_cut08,13,3,10,0.45454545454545453,0.36363636363636365,3.1867043459100235,8;2;2;1;1;1;1;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic_cut10,9,3,6,0.2727272727272727,0.36363636363636365,2.572623663895164,8;6;2;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic_cut14,5,3,2,0.09090909090909091,0.6818181818181818,1.4886022351695134,15;3;2;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A3_cyclic_cut16,3,2,1,0.045454545454545456,0.6818181818181818,1.090652803252992,15;6;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask_cut0.050,10,4,6,0.2727272727272727,0.3181818181818182,2.9177885749603134,7;3;3;3;1;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask_cut0.075,7,3,4,0.18181818181818182,0.45454545454545453,2.222191575506678,10;4;4;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask_cut0.125,6,3,3,0.13636363636363635,0.5,2.002443082045921,11;4;4;1;1;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask_cut0.150,4,3,1,0.045454545454545456,0.5,1.6742939480062113,11;5;5;1,0,exploratory_partition
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge-17,semi,rPc6DW4iMge,24,22,2,True,A1_mask_cut0.200,3,3,0,0.0,0.5,1.4970151057384782,11;6;5,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A0_legacy,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A2_local,3,1,2,0.08333333333333333,0.9166666666666666,0.49715018363696706,22;1;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A4_adaptive,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A5_density,10,6,4,0.16666666666666666,0.25,3.0068665431825217,6;5;3;2;2;2;1;1;1;1,4,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A6_spectral,5,5,0,0.0,0.2916666666666667,2.2195083368391986,7;6;5;4;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A7_event,4,2,2,0.08333333333333333,0.5,1.4083445441575106,12;10;1;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic_cut06,8,3,5,0.20833333333333334,0.375,2.4166666666666665,9;6;4;1;1;1;1;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic_cut08,6,4,2,0.08333333333333333,0.375,2.1829316468984663,9;6;5;2;1;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic_cut10,4,3,1,0.041666666666666664,0.625,1.4613005461074873,15;5;3;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic_cut14,3,2,1,0.041666666666666664,0.625,1.1431558784658322,15;8;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A3_cyclic_cut16,2,2,0,0.0,0.625,0.954434002924965,15;9,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.050,5,3,2,0.08333333333333333,0.4583333333333333,1.8694140305639055,11;6;5;1;1,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.075,3,3,0,0.0,0.6666666666666666,1.188721875540867,16;6;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.125,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.150,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge-20,manual,rPc6DW4iMge,24,24,0,True,A1_mask_cut0.200,2,2,0,0.0,0.9166666666666666,0.41381685030363374,22;2,0,exploratory_partition
