context,image,building,stage,condition,N,k,fraction,distance_cutoff,second_mode_count,second_mode_supported,second_mode_capture2,definition
C1|0|manual|UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3,C1,manual,23,2,0.0869565217391,0.03,3,True,0.0118577075099,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,14,0.583333333333,0.07,7,True,0.991158726857,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,15,0.625,0.07,7,True,0.996255460786,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,16,0.666666666667,0.07,7,True,0.998682476943,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,17,0.708333333333,0.07,7,True,0.999653283406,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,18,0.75,0.07,7,True,0.999947992511,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,19,0.791666666667,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,20,0.833333333333,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,21,0.875,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,22,0.916666666667,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,23,0.958333333333,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,wc2JMjhGNzB,P1,manual,24,24,1,0.07,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,2,0.0833333333333,0.03,3,True,0.0108695652174,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,3,0.125,0.03,3,True,0.0316205533597,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,4,0.166666666667,0.03,3,True,0.0612648221344,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,5,0.208333333333,0.03,3,True,0.098814229249,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,6,0.25,0.03,3,True,0.143280632411,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,7,0.291666666667,0.03,3,True,0.193675889328,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,8,0.333333333333,0.03,3,True,0.249011857708,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,9,0.375,0.03,3,True,0.308300395257,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,10,0.416666666667,0.03,3,True,0.370553359684,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,11,0.458333333333,0.03,3,True,0.434782608696,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,12,0.5,0.03,3,True,0.5,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,13,0.541666666667,0.03,3,True,0.565217391304,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,14,0.583333333333,0.03,3,True,0.629446640316,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,15,0.625,0.03,3,True,0.691699604743,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,16,0.666666666667,0.03,3,True,0.750988142292,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,17,0.708333333333,0.03,3,True,0.806324110672,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,18,0.75,0.03,3,True,0.856719367589,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,19,0.791666666667,0.03,3,True,0.901185770751,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,20,0.833333333333,0.03,3,True,0.938735177866,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,21,0.875,0.03,3,True,0.96837944664,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,22,0.916666666667,0.03,3,True,0.989130434783,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,23,0.958333333333,0.03,3,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,24,1,0.03,3,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,2,0.0833333333333,0.05,7,True,0.0760869565217,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,3,0.125,0.05,7,True,0.193675889328,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,4,0.166666666667,0.05,7,True,0.328063241107,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,5,0.208333333333,0.05,7,True,0.462450592885,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,6,0.25,0.05,7,True,0.586228416892,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,7,0.291666666667,0.05,7,True,0.693502531031,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,8,0.333333333333,0.05,7,True,0.781845919146,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,9,0.375,0.05,7,True,0.851258581236,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,10,0.416666666667,0.05,7,True,0.903318077803,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,11,0.458333333333,0.05,7,True,0.940503432494,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,12,0.5,0.05,7,True,0.965675057208,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,13,0.541666666667,0.05,7,True,0.981693363844,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,14,0.583333333333,0.05,7,True,0.991158726857,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,15,0.625,0.05,7,True,0.996255460786,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,16,0.666666666667,0.05,7,True,0.998682476943,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,17,0.708333333333,0.05,7,True,0.999653283406,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,18,0.75,0.05,7,True,0.999947992511,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,19,0.791666666667,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,20,0.833333333333,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,21,0.875,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,22,0.916666666667,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,23,0.958333333333,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,24,1,0.05,7,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,2,0.0833333333333,0.07,9,True,0.130434782609,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,3,0.125,0.07,9,True,0.308300395257,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,4,0.166666666667,0.07,9,True,0.486166007905,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,5,0.208333333333,0.07,9,True,0.640316205534,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,6,0.25,0.07,9,True,0.762013729977,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,7,0.291666666667,0.07,9,True,0.851258581236,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,8,0.333333333333,0.07,9,True,0.912505047786,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,9,0.375,0.07,9,True,0.951877776282,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,10,0.416666666667,0.07,9,True,0.97550141338,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,11,0.458333333333,0.07,9,True,0.988625656212,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,12,0.5,0.07,9,True,0.995288733342,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,13,0.541666666667,0.07,9,True,0.998317404765,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,14,0.583333333333,0.07,9,True,0.99951051775,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,15,0.625,0.07,9,True,0.999895985022,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,16,0.666666666667,0.07,9,True,0.999987762944,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,17,0.708333333333,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,18,0.75,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,19,0.791666666667,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,20,0.833333333333,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,21,0.875,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,22,0.916666666667,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,23,0.958333333333,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,wc2JMjhGNzB,P1,manual,24,24,1,0.07,9,True,1,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,2,0.0833333333333,0.03,3,True,0.0108695652174,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,3,0.125,0.03,3,True,0.0316205533597,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,4,0.166666666667,0.03,3,True,0.0612648221344,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,5,0.208333333333,0.03,3,True,0.098814229249,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,6,0.25,0.03,3,True,0.143280632411,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,7,0.291666666667,0.03,3,True,0.193675889328,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,8,0.333333333333,0.03,3,True,0.249011857708,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
P1|0|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e,P1,manual,24,9,0.375,0.03,3,True,0.308300395257,two_drawn_members_of_full_empirical_second_complete_link_group; not_validated_alternative_truth
