cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
all26,common,TB,q95,8,2,G2|ALL,lower,41,12,,0.3233137626262626,0.36972222222222223,
all26,common,TB,q95,8,2,G2|ALL,upper,41,12,,0.5181483585858585,0.5546748737373737,
all26,common,TB,q95,8,2,MIX|ALL,lower,34,11,,0.2981225895316804,,0.11871625344352617
all26,common,TB,q95,8,2,MIX|ALL,upper,34,11,,0.48881336088154265,,0.33014876033057855
all26,common,TB,q95,8,2,G1|G2|MIX|ALL,lower,26,6,0.2319128787878788,0.2205164141414141,0.2109027777777778,0.21764646464646464
all26,common,TB,q95,8,2,G1|G2|MIX|ALL,upper,26,6,0.43805934343434344,0.4326161616161615,0.4128219696969697,0.4340227272727273
all26,common,TB,q95,8,3,G1|ALL,lower,26,6,0.2319128787878788,0.2205164141414141,,
all26,common,TB,q95,8,3,G1|ALL,upper,26,6,0.4553472222222222,0.447989898989899,,
all26,common,TB,q95,8,3,G2|ALL,lower,41,12,,0.3233137626262626,0.36972222222222223,
all26,common,TB,q95,8,3,G2|ALL,upper,41,12,,0.5320157828282828,0.5619166666666667,
all26,common,TB,q95,8,3,MIX|ALL,lower,34,11,,0.2981225895316804,,0.11871625344352617
all26,common,TB,q95,8,3,MIX|ALL,upper,34,11,,0.4987899449035812,,0.34247520661157027
all26,common,TB,q95,8,3,G1|G2|MIX|ALL,lower,26,6,0.2319128787878788,0.2205164141414141,0.2109027777777778,0.21764646464646464
all26,common,TB,q95,8,3,G1|G2|MIX|ALL,upper,26,6,0.4553472222222222,0.447989898989899,0.41675,0.45037121212121206
all26,common,TB,q95,10,2,G1|ALL,lower,19,6,0.14458333333333334,0.18611111111111114,,
all26,common,TB,q95,10,2,G1|ALL,upper,19,6,0.23819444444444446,0.26986111111111116,,
all26,common,TB,q95,10,2,G2|ALL,lower,41,12,,0.29660858585858585,0.3533364898989899,
all26,common,TB,q95,10,2,G2|ALL,upper,41,12,,0.37684911616161615,0.41291982323232324,
all26,common,TB,q95,10,2,MIX|ALL,lower,27,7,,0.1634718614718615,,0.1696277056277056
all26,common,TB,q95,10,2,MIX|ALL,upper,27,7,,0.25316991341991346,,0.289193722943723
all26,common,TB,q95,10,2,G1|G2|MIX|ALL,lower,19,6,0.14458333333333334,0.18611111111111114,0.2034722222222222,0.1890277777777778
all26,common,TB,q95,10,2,G1|G2|MIX|ALL,upper,19,6,0.23819444444444446,0.26986111111111116,0.2635416666666667,0.27875
all26,common,TB,q95,10,3,G1|ALL,lower,19,6,0.14458333333333334,0.18611111111111114,,
all26,common,TB,q95,10,3,G1|ALL,upper,19,6,0.2469444444444444,0.273125,,
all26,common,TB,q95,10,3,G2|ALL,lower,41,12,,0.29660858585858585,0.3533364898989899,
all26,common,TB,q95,10,3,G2|ALL,upper,41,12,,0.38218434343434343,0.41644949494949496,
all26,common,TB,q95,10,3,MIX|ALL,lower,27,7,,0.1634718614718615,,0.1696277056277056
all26,common,TB,q95,10,3,MIX|ALL,upper,27,7,,0.2579707792207792,,0.29689502164502163
all26,common,TB,q95,10,3,G1|G2|MIX|ALL,lower,19,6,0.14458333333333334,0.18611111111111114,0.2034722222222222,0.1890277777777778
all26,common,TB,q95,10,3,G1|G2|MIX|ALL,upper,19,6,0.2469444444444444,0.273125,0.2647916666666667,0.2820138888888889
all26,common,TB,q95,10,4,G1|ALL,lower,19,6,0.14486111111111113,0.18652777777777782,,
all26,common,TB,q95,10,4,G1|ALL,upper,19,6,0.26833333333333337,0.2820833333333333,,
all26,common,TB,q95,10,4,G2|ALL,lower,41,12,,0.29685479797979797,0.35337436868686867,
all26,common,TB,q95,10,4,G2|ALL,upper,41,12,,0.3960877525252526,0.4242689393939394,
all26,common,TB,q95,10,4,MIX|ALL,lower,27,7,,0.1638939393939394,,0.1699848484848485
all26,common,TB,q95,10,4,MIX|ALL,upper,27,7,,0.2731147186147186,,0.3149924242424243
all26,common,TB,q95,10,4,G1|G2|MIX|ALL,lower,19,6,0.14486111111111113,0.18652777777777782,0.2036111111111111,0.18944444444444444
all26,common,TB,q95,10,4,G1|G2|MIX|ALL,upper,19,6,0.26833333333333337,0.2820833333333333,0.2676388888888889,0.29173611111111114
all26,common,TB,q95,10,5,G1|ALL,lower,19,6,0.28097222222222223,0.31902777777777774,,
all26,common,TB,q95,10,5,G1|ALL,upper,19,6,0.43277777777777776,0.43277777777777776,,
all26,common,TB,q95,10,5,G2|ALL,lower,41,12,,0.42372348484848477,0.42031186868686876,
all26,common,TB,q95,10,5,G2|ALL,upper,41,12,,0.5397733585858586,0.500947601010101,
all26,common,TB,q95,10,5,MIX|ALL,lower,27,7,,0.2828116883116883,,0.28587770562770565
all26,common,TB,q95,10,5,MIX|ALL,upper,27,7,,0.40871861471861476,,0.46083008658008656
all26,common,TB,q95,10,5,G1|G2|MIX|ALL,lower,19,6,0.28097222222222223,0.31902777777777774,0.2913888888888889,0.3172916666666667
all26,common,TB,q95,10,5,G1|G2|MIX|ALL,upper,19,6,0.43277777777777776,0.43277777777777776,0.3583333333333334,0.4384722222222223
all26,common,TB,q95,13,2,G2|ALL,lower,36,11,,0.28184848484848485,0.3216818181818181,
all26,common,TB,q95,13,2,G2|ALL,upper,36,11,,0.33375757575757575,0.35056818181818183,
all26,common,TB,q95,13,2,MIX|ALL,lower,26,6,,0.17802146464646465,,0.1875517676767677
all26,common,TB,q95,13,2,MIX|ALL,upper,26,6,,0.20628914141414145,,0.21661868686868688
all26,common,TB,q95,13,3,G2|ALL,lower,36,11,,0.28184848484848485,0.3216818181818181,
all26,common,TB,q95,13,3,G2|ALL,upper,36,11,,0.3368939393939394,0.3523863636363636,
all26,common,TB,q95,13,3,MIX|ALL,lower,26,6,,0.17802146464646465,,0.1875517676767677
all26,common,TB,q95,13,3,MIX|ALL,upper,26,6,,0.20807196969696973,,0.21835353535353538
all26,common,TB,q95,13,4,G2|ALL,lower,36,11,,0.28184848484848485,0.3216818181818181,
all26,common,TB,q95,13,4,G2|ALL,upper,36,11,,0.34714393939393945,0.35748484848484846,
all26,common,TB,q95,13,4,MIX|ALL,lower,26,6,,0.17802146464646465,,0.1875517676767677
all26,common,TB,q95,13,4,MIX|ALL,upper,26,6,,0.21237626262626264,,0.22274747474747478
