image_id,building_id,cohort,panel,model,arm,horizon,reference_allowed,medoid_reference_error
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,G1,7,True,19.120254548233923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,G2,7,True,18.82085691493738
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,G2,8,True,18.461287274504457
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,G2,10,True,18.686877140735213
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,G2,13,True,19.32856930776273
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,MIX,7,True,18.109875035240645
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,MIX,8,True,17.932325138503913
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,MIX,10,True,18.00701218113045
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,MIX,13,True,18.625896246173898
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTB,MIX,14,True,19.041993249358367
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G1,7,True,17.479476187596646
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G1,8,True,16.254460929477993
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G1,9,True,19.32856930776273
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G2,7,True,21.65707749940883
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G2,8,True,22.150110567129385
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G2,10,True,23.244731441467913
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,G2,11,True,23.254143504594786
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,MIX,7,True,17.79664790976302
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,MIX,8,True,17.61624020856517
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,MIX,10,True,17.72008169045081
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,MIX,13,True,18.04942134366241
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTS,MIX,18,True,19.243577367070554
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G1,7,True,19.142674026737822
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G1,8,True,19.120254548233923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G2,7,True,18.560893422446227
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G2,8,True,18.546380813978423
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G2,10,True,18.805616652100277
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,G2,12,True,19.32856930776273
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,MIX,7,True,18.31418562050881
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,MIX,8,True,18.060113038009845
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,MIX,10,True,18.187812184539474
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,MIX,13,True,18.50763787648732
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,QTSB,MIX,16,True,18.996245789273416
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G1,7,True,16.564889308168148
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G1,8,True,15.976384053642278
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G1,10,True,19.120254548233923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G2,7,True,21.92472225112881
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G2,8,True,22.232635090333037
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,G2,10,True,23.097275785813544
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,MIX,7,True,18.131926516245677
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,MIX,8,True,18.05825406319843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,MIX,10,True,18.073405189521505
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,MIX,13,True,18.409503776696532
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,Q_median2,MIX,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,G1,7,True,19.344404256277077
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,G2,7,True,18.81047111787796
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,G2,8,True,18.81622270656681
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,G2,10,True,19.284122728517545
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,G2,13,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,MIX,7,True,18.058161268230005
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,MIX,8,True,17.945723422003088
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,MIX,10,True,17.898903882565964
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,MIX,13,True,17.68172217109283
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,S,MIX,14,True,17.27678904701361
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,G2,7,True,18.40615996892326
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,G2,8,True,18.318854528842504
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,G2,10,True,18.747316372613874
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,G2,13,True,19.26724275221588
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,G2,15,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,MIX,7,True,18.161962560516034
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,MIX,8,True,18.54005434962155
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,SB,MIX,10,True,18.20654641545637
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G1,7,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G1,8,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G2,7,True,20.721814262403345
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G2,8,True,20.562424307424585
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G2,10,True,20.525241222690923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,G2,12,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,MIX,7,True,17.401912895286113
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,MIX,8,True,17.052944609251067
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,MIX,10,True,17.16915247588883
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,MIX,13,True,17.321778574940904
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,T,MIX,16,True,18.579428091700088
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G1,7,True,13.26602353182669
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G1,8,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G1,9,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G2,7,True,20.963665187204352
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G2,8,True,20.904624147154617
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G2,10,True,20.927341998606845
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,G2,11,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,MIX,7,True,17.826979616452572
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,MIX,8,True,17.504243080053513
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,MIX,10,True,17.649323727963036
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,MIX,13,True,18.00161276228031
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TB,MIX,18,True,19.243663846427257
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G1,7,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G1,8,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G2,7,True,20.721814262403345
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G2,8,True,20.562424307424585
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G2,10,True,20.525241222690923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,G2,12,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,MIX,7,True,17.401912895286113
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,MIX,8,True,17.052944609251067
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,MIX,10,True,17.16915247588883
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,MIX,13,True,17.321778574940904
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TS,MIX,16,True,18.579428091700088
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G1,7,True,13.962801345400285
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G1,8,True,13.054878739834692
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G2,7,True,20.798651728442938
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G2,8,True,20.53099834234633
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G2,10,True,20.395180253702193
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,G2,12,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,MIX,7,True,17.401023910390634
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,MIX,8,True,17.068080819707912
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,MIX,10,True,17.104314583523205
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,MIX,13,True,17.642724857216095
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,common,TSB,MIX,16,True,18.745042550003408
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,ALL,7,True,18.171275943776795
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,ALL,8,True,18.057197079306984
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,ALL,10,True,18.04771721061804
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,ALL,13,True,18.149891801540843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,ALL,20,True,19.264896345033268
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G1,7,True,16.564889308168148
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G1,8,True,15.976384053642278
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G1,10,True,19.120254548233923
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G2,7,True,21.92472225112881
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G2,8,True,22.232635090333037
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,G2,10,True,23.097275785813544
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,MIX,7,True,18.131926516245677
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,MIX,8,True,18.05825406319843
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,MIX,10,True,18.073405189521505
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,MIX,13,True,18.409503776696532
UwV83HsGsw3_7482b1a2655e4655ae4ab58749f43f65,UwV83HsGsw3,current20,native,Q_median2,MIX,20,True,19.264896345033268
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,ALL,24,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,G2,7,True,7.202553362346931
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,G2,8,True,7.273880539739435
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,G2,10,True,7.251733099708056
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,G2,13,True,7.210715194903237
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,G2,20,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,MIX,7,True,7.7158354370088595
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,B,MIX,8,True,7.761994398499918
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,Q,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,Q,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,Q,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,Q,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,Q,ALL,24,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QB,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QB,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QB,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QB,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QB,ALL,24,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QS,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QS,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QS,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QS,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QS,ALL,24,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QSB,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QSB,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QSB,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QSB,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QSB,ALL,24,True,7.241551602403827
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QT,ALL,7,True,7.584101473999835
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QT,ALL,8,True,7.5123110322787285
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QT,ALL,10,True,7.429894642377378
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QT,ALL,13,True,7.372561635840209
UwV83HsGsw3_8e9c912f525744eeaea21083a20a1596,UwV83HsGsw3,all26,common,QT,ALL,24,True,7.241551602403827
