cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,QS,ospa30_t6,13,7,MIX|ALL,upper,2,1,,0.03,,0.0275
current20,common,QS,ospa30_t6,13,8,G1|ALL,lower,13,6,0.3959722222222222,0.4290277777777778,,
current20,common,QS,ospa30_t6,13,8,G1|ALL,upper,13,6,0.6180555555555555,0.6140277777777777,,
current20,common,QS,ospa30_t6,13,8,MIX|ALL,lower,2,1,,0.0,,0.0
current20,common,QS,ospa30_t6,13,8,MIX|ALL,upper,2,1,,0.06,,0.0525
current20,common,QS,q95,7,2,G1|ALL,lower,15,7,0.36154761904761906,0.3617857142857143,,
current20,common,QS,q95,7,2,G1|ALL,upper,15,7,0.7358333333333332,0.7315476190476191,,
current20,common,QS,q95,7,2,G2|ALL,lower,2,1,,0.015,0.015,
current20,common,QS,q95,7,2,G2|ALL,upper,2,1,,0.69,0.6225,
current20,common,QS,q95,7,2,MIX|ALL,lower,14,7,,0.3702857142857143,,0.3464285714285715
current20,common,QS,q95,7,2,MIX|ALL,upper,14,7,,0.733,,0.7444285714285714
current20,common,QS,q95,7,2,G1|G2|MIX|ALL,lower,2,1,0.0,0.015,0.015,0.01
current20,common,QS,q95,7,2,G1|G2|MIX|ALL,upper,2,1,0.8125,0.69,0.6225,0.7125
current20,common,QS,q95,8,2,G1|ALL,lower,15,7,0.33690476190476193,0.3375,,
current20,common,QS,q95,8,2,G1|ALL,upper,15,7,0.505,0.4942857142857143,,
current20,common,QS,q95,8,2,G2|ALL,lower,2,1,,0.0075,0.005,
current20,common,QS,q95,8,2,G2|ALL,upper,2,1,,0.40249999999999997,0.275,
current20,common,QS,q95,8,2,MIX|ALL,lower,14,7,,0.3451428571428572,,0.3127142857142857
current20,common,QS,q95,8,2,MIX|ALL,upper,14,7,,0.4972857142857143,,0.4809285714285714
current20,common,QS,q95,8,2,G1|G2|MIX|ALL,lower,2,1,0.0,0.0075,0.005,0.0025
current20,common,QS,q95,8,2,G1|G2|MIX|ALL,upper,2,1,0.6,0.40249999999999997,0.275,0.4225
current20,common,QS,q95,8,3,G1|ALL,lower,15,7,0.33690476190476193,0.3375,,
current20,common,QS,q95,8,3,G1|ALL,upper,15,7,0.5159523809523809,0.5044047619047619,,
current20,common,QS,q95,8,3,G2|ALL,lower,2,1,,0.0075,0.005,
current20,common,QS,q95,8,3,G2|ALL,upper,2,1,,0.40249999999999997,0.275,
current20,common,QS,q95,8,3,MIX|ALL,lower,14,7,,0.3451428571428572,,0.3127142857142857
current20,common,QS,q95,8,3,MIX|ALL,upper,14,7,,0.5072857142857143,,0.4898571428571429
current20,common,QS,q95,8,3,G1|G2|MIX|ALL,lower,2,1,0.0,0.0075,0.005,0.0025
current20,common,QS,q95,8,3,G1|G2|MIX|ALL,upper,2,1,0.6,0.40249999999999997,0.275,0.4225
current20,common,QS,q95,10,2,G1|ALL,lower,13,6,0.37125,0.3754166666666667,,
current20,common,QS,q95,10,2,G1|ALL,upper,13,6,0.3826388888888889,0.38458333333333333,,
current20,common,QS,q95,10,2,G2|ALL,lower,2,1,,0.0025,0.0025,
current20,common,QS,q95,10,2,G2|ALL,upper,2,1,,0.07250000000000001,0.0125,
current20,common,QS,q95,10,2,MIX|ALL,lower,2,1,,0.0025,,0.0
current20,common,QS,q95,10,2,MIX|ALL,upper,2,1,,0.07250000000000001,,0.08750000000000001
current20,common,QS,q95,10,3,G1|ALL,lower,13,6,0.37125,0.3754166666666667,,
current20,common,QS,q95,10,3,G1|ALL,upper,13,6,0.38458333333333333,0.38597222222222216,,
current20,common,QS,q95,10,3,G2|ALL,lower,2,1,,0.0025,0.0025,
current20,common,QS,q95,10,3,G2|ALL,upper,2,1,,0.07250000000000001,0.0125,
current20,common,QS,q95,10,3,MIX|ALL,lower,2,1,,0.0025,,0.0
current20,common,QS,q95,10,3,MIX|ALL,upper,2,1,,0.07250000000000001,,0.08750000000000001
current20,common,QS,q95,10,4,G1|ALL,lower,13,6,0.37333333333333335,0.3754166666666667,,
current20,common,QS,q95,10,4,G1|ALL,upper,13,6,0.391111111111111,0.3894444444444444,,
current20,common,QS,q95,10,4,G2|ALL,lower,2,1,,0.0025,0.0025,
current20,common,QS,q95,10,4,G2|ALL,upper,2,1,,0.07250000000000001,0.0125,
current20,common,QS,q95,10,4,MIX|ALL,lower,2,1,,0.0025,,0.0
current20,common,QS,q95,10,4,MIX|ALL,upper,2,1,,0.07250000000000001,,0.08750000000000001
current20,common,QS,q95,10,5,G1|ALL,lower,13,6,0.4911111111111111,0.47444444444444445,,
current20,common,QS,q95,10,5,G1|ALL,upper,13,6,0.5272222222222223,0.5020833333333333,,
current20,common,QS,q95,10,5,G2|ALL,lower,2,1,,0.025,0.04,
current20,common,QS,q95,10,5,G2|ALL,upper,2,1,,0.095,0.05,
current20,common,QS,q95,10,5,MIX|ALL,lower,2,1,,0.025,,0.01
current20,common,QS,q95,10,5,MIX|ALL,upper,2,1,,0.095,,0.0975
current20,common,QS,q95,13,2,G1|ALL,lower,13,6,0.35944444444444446,0.36680555555555555,,
current20,common,QS,q95,13,2,G1|ALL,upper,13,6,0.3656944444444445,0.37236111111111114,,
current20,common,QS,q95,13,2,MIX|ALL,lower,2,1,,0.0,,0.0
current20,common,QS,q95,13,2,MIX|ALL,upper,2,1,,0.0,,0.0
current20,common,QS,q95,13,3,G1|ALL,lower,13,6,0.35944444444444446,0.36680555555555555,,
current20,common,QS,q95,13,3,G1|ALL,upper,13,6,0.36638888888888893,0.3725,,
current20,common,QS,q95,13,3,MIX|ALL,lower,2,1,,0.0,,0.0
current20,common,QS,q95,13,3,MIX|ALL,upper,2,1,,0.0,,0.0
current20,common,QS,q95,13,4,G1|ALL,lower,13,6,0.35944444444444446,0.36680555555555555,,
current20,common,QS,q95,13,4,G1|ALL,upper,13,6,0.37000000000000005,0.3743055555555556,,
current20,common,QS,q95,13,4,MIX|ALL,lower,2,1,,0.0,,0.0
current20,common,QS,q95,13,4,MIX|ALL,upper,2,1,,0.0,,0.0
current20,common,QS,q95,13,5,G1|ALL,lower,13,6,0.35944444444444446,0.36694444444444446,,
current20,common,QS,q95,13,5,G1|ALL,upper,13,6,0.3756944444444445,0.37875,,
current20,common,QS,q95,13,5,MIX|ALL,lower,2,1,,0.0,,0.0
current20,common,QS,q95,13,5,MIX|ALL,upper,2,1,,0.0,,0.0
current20,common,QS,q95,13,6,G1|ALL,lower,13,6,0.47500000000000003,0.45999999999999996,,
current20,common,QS,q95,13,6,G1|ALL,upper,13,6,0.49597222222222226,0.47472222222222227,,
current20,common,QS,q95,13,6,MIX|ALL,lower,2,1,,0.0125,,0.005
current20,common,QS,q95,13,6,MIX|ALL,upper,2,1,,0.0125,,0.005
current20,common,QS,q95,13,7,G1|ALL,lower,13,6,0.5054166666666667,0.48194444444444445,,
current20,common,QS,q95,13,7,G1|ALL,upper,13,6,0.5313888888888889,0.5006944444444444,,
current20,common,QS,q95,13,7,MIX|ALL,lower,2,1,,0.0125,,0.005
current20,common,QS,q95,13,7,MIX|ALL,upper,2,1,,0.0125,,0.005
current20,common,QS,q95,13,8,G1|ALL,lower,13,6,0.6154166666666666,0.5926388888888888,,
current20,common,QS,q95,13,8,G1|ALL,upper,13,6,0.6465277777777777,0.6169444444444444,,
current20,common,QS,q95,13,8,MIX|ALL,lower,2,1,,0.0725,,0.055
current20,common,QS,q95,13,8,MIX|ALL,upper,2,1,,0.0725,,0.055
current20,common,QSB,ospa30_t6,7,2,G1|ALL,lower,28,11,0.36412878787878794,0.3707954545454546,,
current20,common,QSB,ospa30_t6,7,2,G1|ALL,upper,28,11,0.7393181818181819,0.7753787878787879,,
current20,common,QSB,ospa30_t6,7,2,G2|ALL,lower,24,9,,0.4095833333333333,0.36148148148148146,
current20,common,QSB,ospa30_t6,7,2,G2|ALL,upper,24,9,,0.7739814814814815,0.7733796296296297,
current20,common,QSB,ospa30_t6,7,2,MIX|ALL,lower,28,11,,0.3707954545454546,,0.37219696969696964
current20,common,QSB,ospa30_t6,7,2,MIX|ALL,upper,28,11,,0.7753787878787879,,0.7964772727272728
current20,common,QSB,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,24,9,0.4031018518518519,0.4095833333333333,0.36148148148148146,0.40388888888888885
current20,common,QSB,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,24,9,0.7296296296296296,0.7739814814814815,0.7733796296296297,0.7817129629629629
current20,common,QSB,ospa30_t6,8,2,G1|ALL,lower,28,11,0.3473106060606061,0.34685606060606056,,
current20,common,QSB,ospa30_t6,8,2,G1|ALL,upper,28,11,0.5196969696969697,0.5769318181818182,,
current20,common,QSB,ospa30_t6,8,2,G2|ALL,lower,16,7,,0.3553571428571428,0.2857142857142857,
current20,common,QSB,ospa30_t6,8,2,G2|ALL,upper,16,7,,0.5490714285714285,0.5418214285714286,
current20,common,QSB,ospa30_t6,8,2,MIX|ALL,lower,28,11,,0.34685606060606056,,0.35484848484848486
current20,common,QSB,ospa30_t6,8,2,MIX|ALL,upper,28,11,,0.5769318181818182,,0.6024242424242424
current20,common,QSB,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,16,7,0.37925,0.3553571428571428,0.2857142857142857,0.35024999999999995
current20,common,QSB,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,16,7,0.5035357142857143,0.5490714285714285,0.5418214285714286,0.5553214285714285
current20,common,QSB,ospa30_t6,8,3,G1|ALL,lower,28,11,0.3473106060606061,0.34685606060606056,,
current20,common,QSB,ospa30_t6,8,3,G1|ALL,upper,28,11,0.5344696969696969,0.5924621212121213,,
current20,common,QSB,ospa30_t6,8,3,G2|ALL,lower,16,7,,0.3553571428571428,0.2857142857142857,
current20,common,QSB,ospa30_t6,8,3,G2|ALL,upper,16,7,,0.5607142857142857,0.5495357142857143,
current20,common,QSB,ospa30_t6,8,3,MIX|ALL,lower,28,11,,0.34685606060606056,,0.35484848484848486
current20,common,QSB,ospa30_t6,8,3,MIX|ALL,upper,28,11,,0.5924621212121213,,0.6151136363636365
current20,common,QSB,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,16,7,0.37925,0.3553571428571428,0.2857142857142857,0.35024999999999995
current20,common,QSB,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,16,7,0.51225,0.5607142857142857,0.5495357142857143,0.5675357142857143
current20,common,QSB,ospa30_t6,10,2,G1|ALL,lower,28,11,0.3353030303030303,0.33162878787878786,,
current20,common,QSB,ospa30_t6,10,2,G1|ALL,upper,28,11,0.3986742424242424,0.4206818181818182,,
current20,common,QSB,ospa30_t6,10,2,MIX|ALL,lower,26,10,,0.31379166666666664,,0.31004166666666666
current20,common,QSB,ospa30_t6,10,2,MIX|ALL,upper,26,10,,0.40650000000000003,,0.4169999999999999
current20,common,QSB,ospa30_t6,10,3,G1|ALL,lower,28,11,0.3353030303030303,0.33162878787878786,,
current20,common,QSB,ospa30_t6,10,3,G1|ALL,upper,28,11,0.40568181818181814,0.4271969696969697,,
current20,common,QSB,ospa30_t6,10,3,MIX|ALL,lower,26,10,,0.31379166666666664,,0.31004166666666666
current20,common,QSB,ospa30_t6,10,3,MIX|ALL,upper,26,10,,0.4121666666666666,,0.42120833333333324
current20,common,QSB,ospa30_t6,10,4,G1|ALL,lower,28,11,0.3359848484848485,0.33162878787878786,,
current20,common,QSB,ospa30_t6,10,4,G1|ALL,upper,28,11,0.4227272727272727,0.4430303030303031,,
current20,common,QSB,ospa30_t6,10,4,MIX|ALL,lower,26,10,,0.31379166666666664,,0.31054166666666666
current20,common,QSB,ospa30_t6,10,4,MIX|ALL,upper,26,10,,0.42433333333333334,,0.43533333333333335
current20,common,QSB,ospa30_t6,10,5,G1|ALL,lower,28,11,0.41511363636363635,0.39549242424242426,,
current20,common,QSB,ospa30_t6,10,5,G1|ALL,upper,28,11,0.5275,0.5306818181818183,,
current20,common,QSB,ospa30_t6,10,5,MIX|ALL,lower,26,10,,0.3827916666666667,,0.3690416666666667
current20,common,QSB,ospa30_t6,10,5,MIX|ALL,upper,26,10,,0.5130000000000001,,0.5203333333333333
current20,common,QSB,ospa30_t6,13,2,G1|ALL,lower,11,4,0.285625,0.3225,,
current20,common,QSB,ospa30_t6,13,2,G1|ALL,upper,11,4,0.32999999999999996,0.36312500000000003,,
current20,common,QSB,ospa30_t6,13,2,MIX|ALL,lower,24,9,,0.3535185185185185,,0.34805555555555556
current20,common,QSB,ospa30_t6,13,2,MIX|ALL,upper,24,9,,0.39310185185185187,,0.39967592592592593
current20,common,QSB,ospa30_t6,13,3,G1|ALL,lower,11,4,0.285625,0.3225,,
current20,common,QSB,ospa30_t6,13,3,G1|ALL,upper,11,4,0.3340625,0.365625,,
current20,common,QSB,ospa30_t6,13,3,MIX|ALL,lower,24,9,,0.3535185185185185,,0.34805555555555556
current20,common,QSB,ospa30_t6,13,3,MIX|ALL,upper,24,9,,0.39592592592592596,,0.402037037037037
current20,common,QSB,ospa30_t6,13,4,G1|ALL,lower,11,4,0.285625,0.3225,,
current20,common,QSB,ospa30_t6,13,4,G1|ALL,upper,11,4,0.343125,0.3765625,,
current20,common,QSB,ospa30_t6,13,4,MIX|ALL,lower,24,9,,0.3535185185185185,,0.34805555555555556
current20,common,QSB,ospa30_t6,13,4,MIX|ALL,upper,24,9,,0.4055092592592593,,0.41268518518518515
current20,common,QSB,ospa30_t6,13,5,G1|ALL,lower,11,4,0.285625,0.3225,,
current20,common,QSB,ospa30_t6,13,5,G1|ALL,upper,11,4,0.3559375,0.38749999999999996,,
current20,common,QSB,ospa30_t6,13,5,MIX|ALL,lower,24,9,,0.3537962962962963,,0.34805555555555556
current20,common,QSB,ospa30_t6,13,5,MIX|ALL,upper,24,9,,0.42361111111111105,,0.43736111111111114
current20,common,QSB,ospa30_t6,13,6,G1|ALL,lower,11,4,0.3621875,0.36656249999999996,,
current20,common,QSB,ospa30_t6,13,6,G1|ALL,upper,11,4,0.4446875,0.44875,,
current20,common,QSB,ospa30_t6,13,6,MIX|ALL,lower,24,9,,0.4213888888888888,,0.39888888888888885
current20,common,QSB,ospa30_t6,13,6,MIX|ALL,upper,24,9,,0.5087962962962963,,0.5139814814814815
current20,common,QSB,ospa30_t6,13,7,G1|ALL,lower,11,4,0.37750000000000006,0.375,,
current20,common,QSB,ospa30_t6,13,7,G1|ALL,upper,11,4,0.48,0.4765625,,
current20,common,QSB,ospa30_t6,13,7,MIX|ALL,lower,24,9,,0.435925925925926,,0.4126388888888889
current20,common,QSB,ospa30_t6,13,7,MIX|ALL,upper,24,9,,0.5431944444444444,,0.551574074074074
current20,common,QSB,ospa30_t6,13,8,G1|ALL,lower,11,4,0.41875000000000007,0.4109375,,
current20,common,QSB,ospa30_t6,13,8,G1|ALL,upper,11,4,0.55,0.545625,,
current20,common,QSB,ospa30_t6,13,8,MIX|ALL,lower,24,9,,0.5118518518518518,,0.472962962962963
current20,common,QSB,ospa30_t6,13,8,MIX|ALL,upper,24,9,,0.643148148148148,,0.6413425925925925
current20,common,QSB,q95,7,2,G1|ALL,lower,28,11,0.4462878787878788,0.43159090909090914,,
current20,common,QSB,q95,7,2,G1|ALL,upper,28,11,0.7703787878787879,0.7833712121212121,,
current20,common,QSB,q95,7,2,G2|ALL,lower,24,9,,0.4564814814814815,0.3897222222222222,
current20,common,QSB,q95,7,2,G2|ALL,upper,24,9,,0.7727314814814815,0.7314814814814815,
current20,common,QSB,q95,7,2,MIX|ALL,lower,28,11,,0.43159090909090914,,0.4271969696969697
current20,common,QSB,q95,7,2,MIX|ALL,upper,28,11,,0.7833712121212121,,0.8022348484848485
current20,common,QSB,q95,7,2,G1|G2|MIX|ALL,lower,24,9,0.4766203703703703,0.4564814814814815,0.3897222222222222,0.4440740740740741
current20,common,QSB,q95,7,2,G1|G2|MIX|ALL,upper,24,9,0.7639814814814814,0.7727314814814815,0.7314814814814815,0.775
current20,common,QSB,q95,8,2,G1|ALL,lower,28,11,0.4275378787878788,0.41159090909090906,,
current20,common,QSB,q95,8,2,G1|ALL,upper,28,11,0.5634848484848486,0.5856818181818183,,
current20,common,QSB,q95,8,2,G2|ALL,lower,16,7,,0.3905,0.31428571428571433,
current20,common,QSB,q95,8,2,G2|ALL,upper,16,7,,0.5319285714285714,0.4748928571428571,
current20,common,QSB,q95,8,2,MIX|ALL,lower,28,11,,0.41159090909090906,,0.4127651515151515
current20,common,QSB,q95,8,2,MIX|ALL,upper,28,11,,0.5856818181818183,,0.6034469696969698
current20,common,QSB,q95,8,2,G1|G2|MIX|ALL,lower,16,7,0.42960714285714285,0.3905,0.31428571428571433,0.3791071428571428
current20,common,QSB,q95,8,2,G1|G2|MIX|ALL,upper,16,7,0.5400714285714286,0.5319285714285714,0.4748928571428571,0.5292142857142856
current20,common,QSB,q95,8,3,G1|ALL,lower,28,11,0.4275378787878788,0.41159090909090906,,
current20,common,QSB,q95,8,3,G1|ALL,upper,28,11,0.5685227272727272,0.5925757575757575,,
current20,common,QSB,q95,8,3,G2|ALL,lower,16,7,,0.3905,0.31428571428571433,
current20,common,QSB,q95,8,3,G2|ALL,upper,16,7,,0.5422857142857144,0.48096428571428573,
current20,common,QSB,q95,8,3,MIX|ALL,lower,28,11,,0.41159090909090906,,0.4127651515151515
current20,common,QSB,q95,8,3,MIX|ALL,upper,28,11,,0.5925757575757575,,0.6089772727272728
current20,common,QSB,q95,8,3,G1|G2|MIX|ALL,lower,16,7,0.42960714285714285,0.3905,0.31428571428571433,0.3791071428571428
current20,common,QSB,q95,8,3,G1|G2|MIX|ALL,upper,16,7,0.5465000000000001,0.5422857142857144,0.48096428571428573,0.5374285714285714
current20,common,QSB,q95,10,2,G1|ALL,lower,28,11,0.4112121212121212,0.3972727272727273,,
current20,common,QSB,q95,10,2,G1|ALL,upper,28,11,0.4407575757575757,0.43681818181818177,,
current20,common,QSB,q95,10,2,MIX|ALL,lower,26,10,,0.35875,,0.355375
current20,common,QSB,q95,10,2,MIX|ALL,upper,26,10,,0.40225,,0.40458333333333335
current20,common,QSB,q95,10,3,G1|ALL,lower,28,11,0.4112121212121212,0.3972727272727273,,
current20,common,QSB,q95,10,3,G1|ALL,upper,28,11,0.4419318181818181,0.4379166666666667,,
current20,common,QSB,q95,10,3,MIX|ALL,lower,26,10,,0.35875,,0.355375
current20,common,QSB,q95,10,3,MIX|ALL,upper,26,10,,0.40345833333333336,,0.4052916666666667
current20,common,QSB,q95,10,4,G1|ALL,lower,28,11,0.41181818181818186,0.3972727272727273,,
current20,common,QSB,q95,10,4,G1|ALL,upper,28,11,0.44632575757575754,0.4406060606060606,,
current20,common,QSB,q95,10,4,MIX|ALL,lower,26,10,,0.35875,,0.355875
current20,common,QSB,q95,10,4,MIX|ALL,upper,26,10,,0.4064166666666666,,0.40883333333333327
current20,common,QSB,q95,10,5,G1|ALL,lower,28,11,0.4919318181818182,0.4696969696969697,,
current20,common,QSB,q95,10,5,G1|ALL,upper,28,11,0.5336742424242424,0.5215909090909091,,
current20,common,QSB,q95,10,5,MIX|ALL,lower,26,10,,0.42666666666666664,,0.4244583333333334
current20,common,QSB,q95,10,5,MIX|ALL,upper,26,10,,0.48375,,0.48583333333333334
current20,common,QSB,q95,13,2,G1|ALL,lower,11,4,0.42625,0.45218749999999996,,
current20,common,QSB,q95,13,2,G1|ALL,upper,11,4,0.4340625,0.4753125,,
current20,common,QSB,q95,13,2,MIX|ALL,lower,24,9,,0.4097222222222222,,0.40009259259259267
current20,common,QSB,q95,13,2,MIX|ALL,upper,24,9,,0.42231481481481487,,0.41560185185185194
current20,common,QSB,q95,13,3,G1|ALL,lower,11,4,0.42625,0.45218749999999996,,
current20,common,QSB,q95,13,3,G1|ALL,upper,11,4,0.43437499999999996,0.47593749999999996,,
current20,common,QSB,q95,13,3,MIX|ALL,lower,24,9,,0.4097222222222222,,0.40009259259259267
current20,common,QSB,q95,13,3,MIX|ALL,upper,24,9,,0.42254629629629625,,0.41625000000000006
current20,common,QSB,q95,13,4,G1|ALL,lower,11,4,0.42625,0.45218749999999996,,
current20,common,QSB,q95,13,4,G1|ALL,upper,11,4,0.435625,0.4771875,,
current20,common,QSB,q95,13,4,MIX|ALL,lower,24,9,,0.4097222222222222,,0.40009259259259267
current20,common,QSB,q95,13,4,MIX|ALL,upper,24,9,,0.4244444444444444,,0.4186574074074075
current20,common,QSB,q95,13,5,G1|ALL,lower,11,4,0.42625,0.45218749999999996,,
current20,common,QSB,q95,13,5,G1|ALL,upper,11,4,0.43656249999999996,0.479375,,
current20,common,QSB,q95,13,5,MIX|ALL,lower,24,9,,0.40981481481481485,,0.40009259259259267
current20,common,QSB,q95,13,5,MIX|ALL,upper,24,9,,0.4289351851851852,,0.42245370370370366
current20,common,QSB,q95,13,6,G1|ALL,lower,11,4,0.4928125,0.5040625,,
current20,common,QSB,q95,13,6,G1|ALL,upper,11,4,0.5081249999999999,0.5349999999999999,,
current20,common,QSB,q95,13,6,MIX|ALL,lower,24,9,,0.47560185185185194,,0.46416666666666667
current20,common,QSB,q95,13,6,MIX|ALL,upper,24,9,,0.49833333333333335,,0.49226851851851855
current20,common,QSB,q95,13,7,G1|ALL,lower,11,4,0.50375,0.510625,,
current20,common,QSB,q95,13,7,G1|ALL,upper,11,4,0.5225,0.546875,,
current20,common,QSB,q95,13,7,MIX|ALL,lower,24,9,,0.4899537037037038,,0.4822222222222222
current20,common,QSB,q95,13,7,MIX|ALL,upper,24,9,,0.5187037037037037,,0.5181481481481481
current20,common,QSB,q95,13,8,G1|ALL,lower,11,4,0.5540625,0.5503125,,
current20,common,QSB,q95,13,8,G1|ALL,upper,11,4,0.579375,0.593125,,
current20,common,QSB,q95,13,8,MIX|ALL,lower,24,9,,0.5850462962962963,,0.5787037037037037
current20,common,QSB,q95,13,8,MIX|ALL,upper,24,9,,0.6208333333333333,,0.6230092592592593
current20,common,QT,ospa30_t6,7,2,G1|ALL,lower,25,10,0.3415,0.328375,,
current20,common,QT,ospa30_t6,7,2,G1|ALL,upper,25,10,0.7560833333333333,0.7409583333333333,,
current20,common,QT,ospa30_t6,7,2,G2|ALL,lower,22,8,,0.303125,0.2907291666666667,
current20,common,QT,ospa30_t6,7,2,G2|ALL,upper,22,8,,0.7534895833333333,0.7488020833333334,
current20,common,QT,ospa30_t6,7,2,MIX|ALL,lower,28,11,,0.3707954545454546,,0.3679545454545454
current20,common,QT,ospa30_t6,7,2,MIX|ALL,upper,28,11,,0.7753787878787879,,0.7692803030303031
current20,common,QT,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,19,7,0.2675,0.23285714285714287,0.21916666666666668,0.23071428571428573
current20,common,QT,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,19,7,0.7333333333333334,0.7011904761904761,0.7003571428571428,0.6978571428571428
current20,common,QT,ospa30_t6,8,2,G1|ALL,lower,12,4,0.44458333333333333,0.4291666666666667,,
current20,common,QT,ospa30_t6,8,2,G1|ALL,upper,12,4,0.6616666666666666,0.62625,,
current20,common,QT,ospa30_t6,8,2,G2|ALL,lower,22,8,,0.28317708333333336,0.27598958333333334,
current20,common,QT,ospa30_t6,8,2,G2|ALL,upper,22,8,,0.53703125,0.51890625,
current20,common,QT,ospa30_t6,8,2,MIX|ALL,lower,28,11,,0.34685606060606056,,0.3496969696969697
current20,common,QT,ospa30_t6,8,2,MIX|ALL,upper,28,11,,0.5769318181818182,,0.57375
current20,common,QT,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,6,1,0.3333333333333333,0.16666666666666666,0.09916666666666667,0.19166666666666665
current20,common,QT,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,6,1,0.7016666666666667,0.455,0.37999999999999995,0.47
current20,common,QT,ospa30_t6,8,3,G1|ALL,lower,12,4,0.44458333333333333,0.4291666666666667,,
current20,common,QT,ospa30_t6,8,3,G1|ALL,upper,12,4,0.67125,0.6361458333333333,,
current20,common,QT,ospa30_t6,8,3,G2|ALL,lower,22,8,,0.28317708333333336,0.27598958333333334,
current20,common,QT,ospa30_t6,8,3,G2|ALL,upper,22,8,,0.5566666666666668,0.5264583333333334,
current20,common,QT,ospa30_t6,8,3,MIX|ALL,lower,28,11,,0.34685606060606056,,0.3496969696969697
current20,common,QT,ospa30_t6,8,3,MIX|ALL,upper,28,11,,0.5924621212121213,,0.5892803030303031
current20,common,QT,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,6,1,0.3333333333333333,0.16666666666666666,0.09916666666666667,0.19166666666666665
current20,common,QT,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,6,1,0.7075,0.4808333333333333,0.39916666666666667,0.48583333333333334
current20,common,QT,ospa30_t6,10,2,G1|ALL,lower,6,3,0.4579166666666667,0.4991666666666667,,
current20,common,QT,ospa30_t6,10,2,G1|ALL,upper,6,3,0.55125,0.5904166666666667,,
current20,common,QT,ospa30_t6,10,2,G2|ALL,lower,22,8,,0.26880208333333333,0.2643229166666667,
current20,common,QT,ospa30_t6,10,2,G2|ALL,upper,22,8,,0.35703125,0.35072916666666665,
current20,common,QT,ospa30_t6,10,2,MIX|ALL,lower,28,11,,0.33162878787878786,,0.3359090909090909
current20,common,QT,ospa30_t6,10,2,MIX|ALL,upper,28,11,,0.4206818181818182,,0.4202651515151514
current20,common,QT,ospa30_t6,10,3,G1|ALL,lower,6,3,0.4579166666666667,0.4991666666666667,,
current20,common,QT,ospa30_t6,10,3,G1|ALL,upper,6,3,0.5570833333333333,0.5908333333333333,,
current20,common,QT,ospa30_t6,10,3,G2|ALL,lower,22,8,,0.26880208333333333,0.2643229166666667,
current20,common,QT,ospa30_t6,10,3,G2|ALL,upper,22,8,,0.36583333333333334,0.35463541666666665,
current20,common,QT,ospa30_t6,10,3,MIX|ALL,lower,28,11,,0.33162878787878786,,0.3359090909090909
current20,common,QT,ospa30_t6,10,3,MIX|ALL,upper,28,11,,0.4271969696969697,,0.4276893939393939
current20,common,QT,ospa30_t6,10,4,G1|ALL,lower,6,3,0.4579166666666667,0.4991666666666667,,
current20,common,QT,ospa30_t6,10,4,G1|ALL,upper,6,3,0.5816666666666667,0.6008333333333334,,
current20,common,QT,ospa30_t6,10,4,G2|ALL,lower,22,8,,0.26880208333333333,0.2643229166666667,
current20,common,QT,ospa30_t6,10,4,G2|ALL,upper,22,8,,0.3838541666666666,0.36744791666666665,
current20,common,QT,ospa30_t6,10,4,MIX|ALL,lower,28,11,,0.33162878787878786,,0.3361363636363636
current20,common,QT,ospa30_t6,10,4,MIX|ALL,upper,28,11,,0.4430303030303031,,0.445189393939394
current20,common,QT,ospa30_t6,10,5,G1|ALL,lower,6,3,0.5366666666666667,0.58375,,
current20,common,QT,ospa30_t6,10,5,G1|ALL,upper,6,3,0.6995833333333333,0.7033333333333333,,
current20,common,QT,ospa30_t6,10,5,G2|ALL,lower,22,8,,0.32489583333333333,0.3010416666666667,
current20,common,QT,ospa30_t6,10,5,G2|ALL,upper,22,8,,0.4659375,0.42734375,
current20,common,QT,ospa30_t6,10,5,MIX|ALL,lower,28,11,,0.39549242424242426,,0.401780303030303
current20,common,QT,ospa30_t6,10,5,MIX|ALL,upper,28,11,,0.5306818181818183,,0.530909090909091
current20,common,QT,ospa30_t6,13,2,G1|ALL,lower,6,3,0.44458333333333333,0.48416666666666663,,
current20,common,QT,ospa30_t6,13,2,G1|ALL,upper,6,3,0.505,0.5270833333333333,,
current20,common,QT,ospa30_t6,13,2,G2|ALL,lower,16,7,,0.2814285714285715,0.2857142857142857,
current20,common,QT,ospa30_t6,13,2,G2|ALL,upper,16,7,,0.3176785714285714,0.32982142857142854,
current20,common,QT,ospa30_t6,13,2,MIX|ALL,lower,19,7,,0.1788095238095238,,0.18285714285714283
