image_id,building_id,cohort,panel,model,arm,config,horizon,earliest_possible,earliest_confirmed,status
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,ALL,q95,20,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,ospa30_t6,9,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G1,q95,9,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,ospa30_t6,11,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,G2,q95,11,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,ospa30_t6,18,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,common,TSB,MIX,q95,18,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,ospa30_t6,20,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,ALL,q95,20,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G1,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,G2,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,ospa30_t6,20,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,yqstnuAEVhm,current20,native,Q_median2,MIX,q95,20,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,ospa30_t6,20,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,B,G2,q95,20,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QB,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QS,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QSB,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QT,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTB,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTS,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,QTSB,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,ospa30_t6,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,ospa30_t6,22,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,q95,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,q95,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,q95,13,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,ALL,q95,22,15.0,,undetermined
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,ospa30_t6,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,ospa30_t6,8,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,ospa30_t6,10,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,ospa30_t6,11,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,q95,7,,,not_reached_in_observed_range
yqstnuAEVhm_9de98503fd994452b627cdcc7a7d47b2,yqstnuAEVhm,all26,common,Q_median2,G1,q95,8,,,not_reached_in_observed_range
