cohort,panel,model,config,horizon,k,comparison,bound,images,buildings,G1,ALL,G2,MIX
current20,common,QT,q95,8,3,MIX|ALL,upper,55,15,,0.5858095238095238,,0.60189126984127
current20,common,QT,q95,8,3,G1|G2|MIX|ALL,lower,13,2,0.16666666666666666,0.09270833333333334,0.059166666666666666,0.10583333333333333
current20,common,QT,q95,8,3,G1|G2|MIX|ALL,upper,13,2,0.40979166666666667,0.46020833333333333,0.46125,0.47624999999999995
current20,common,QT,q95,10,2,G1|ALL,lower,12,5,0.36428571428571427,0.3232142857142857,,
current20,common,QT,q95,10,2,G1|ALL,upper,12,5,0.404,0.43735714285714283,,
current20,common,QT,q95,10,2,G2|ALL,lower,43,10,,0.22824166666666662,0.2006333333333333,
current20,common,QT,q95,10,2,G2|ALL,upper,43,10,,0.3640416666666666,0.29890833333333333,
current20,common,QT,q95,10,2,MIX|ALL,lower,55,15,,0.2598992063492063,,0.2575952380952381
current20,common,QT,q95,10,2,MIX|ALL,upper,55,15,,0.3884801587301587,,0.41722936507936503
current20,common,QT,q95,10,3,G1|ALL,lower,12,5,0.36428571428571427,0.3232142857142857,,
current20,common,QT,q95,10,3,G1|ALL,upper,12,5,0.4054285714285714,0.43807142857142856,,
current20,common,QT,q95,10,3,G2|ALL,lower,43,10,,0.22824166666666662,0.2006333333333333,
current20,common,QT,q95,10,3,G2|ALL,upper,43,10,,0.3689333333333333,0.30277499999999996,
current20,common,QT,q95,10,3,MIX|ALL,lower,55,15,,0.2598992063492063,,0.2575952380952381
current20,common,QT,q95,10,3,MIX|ALL,upper,55,15,,0.39197936507936504,,0.42071746031746027
current20,common,QT,q95,10,4,G1|ALL,lower,12,5,0.36428571428571427,0.3232142857142857,,
current20,common,QT,q95,10,4,G1|ALL,upper,12,5,0.40771428571428575,0.4404285714285714,,
current20,common,QT,q95,10,4,G2|ALL,lower,43,10,,0.22824166666666662,0.20071666666666665,
current20,common,QT,q95,10,4,G2|ALL,upper,43,10,,0.38128333333333336,0.31304166666666666,
current20,common,QT,q95,10,4,MIX|ALL,lower,55,15,,0.2598992063492063,,0.25790079365079366
current20,common,QT,q95,10,4,MIX|ALL,upper,55,15,,0.4009984126984127,,0.4309277777777778
current20,common,QT,q95,10,5,G1|ALL,lower,12,5,0.388,0.3607857142857143,,
current20,common,QT,q95,10,5,G1|ALL,upper,12,5,0.43514285714285716,0.48064285714285715,,
current20,common,QT,q95,10,5,G2|ALL,lower,43,10,,0.29464999999999997,0.28831666666666667,
current20,common,QT,q95,10,5,G2|ALL,upper,43,10,,0.4683166666666666,0.4173416666666666,
current20,common,QT,q95,10,5,MIX|ALL,lower,55,15,,0.3166952380952381,,0.31415238095238096
current20,common,QT,q95,10,5,MIX|ALL,upper,55,15,,0.47242539682539686,,0.5040753968253968
current20,common,QT,q95,13,2,G1|ALL,lower,11,4,0.4464285714285714,0.37580357142857146,,
current20,common,QT,q95,13,2,G1|ALL,upper,11,4,0.4582142857142857,0.4825,,
current20,common,QT,q95,13,2,G2|ALL,lower,31,9,,0.22452777777777777,0.20690740740740743,
current20,common,QT,q95,13,2,G2|ALL,upper,31,9,,0.31623148148148145,0.25880555555555557,
current20,common,QT,q95,13,2,MIX|ALL,lower,38,9,,0.22162962962962965,,0.24115740740740746
current20,common,QT,q95,13,2,MIX|ALL,upper,38,9,,0.2732037037037037,,0.2902777777777778
current20,common,QT,q95,13,3,G1|ALL,lower,11,4,0.4464285714285714,0.37580357142857146,,
current20,common,QT,q95,13,3,G1|ALL,upper,11,4,0.4594642857142857,0.4826785714285714,,
current20,common,QT,q95,13,3,G2|ALL,lower,31,9,,0.22452777777777777,0.20690740740740743,
current20,common,QT,q95,13,3,G2|ALL,upper,31,9,,0.31875000000000003,0.2611111111111111,
current20,common,QT,q95,13,3,MIX|ALL,lower,38,9,,0.22162962962962965,,0.24115740740740746
current20,common,QT,q95,13,3,MIX|ALL,upper,38,9,,0.2751018518518519,,0.29282407407407407
current20,common,QT,q95,13,4,G1|ALL,lower,11,4,0.4464285714285714,0.37580357142857146,,
current20,common,QT,q95,13,4,G1|ALL,upper,11,4,0.4610714285714286,0.48455357142857136,,
current20,common,QT,q95,13,4,G2|ALL,lower,31,9,,0.22452777777777777,0.20690740740740743,
current20,common,QT,q95,13,4,G2|ALL,upper,31,9,,0.32812037037037034,0.26751851851851854,
current20,common,QT,q95,13,4,MIX|ALL,lower,38,9,,0.22162962962962965,,0.24115740740740746
current20,common,QT,q95,13,4,MIX|ALL,upper,38,9,,0.2817222222222222,,0.3024074074074074
current20,common,QT,q95,13,5,G1|ALL,lower,11,4,0.4464285714285714,0.37580357142857146,,
current20,common,QT,q95,13,5,G1|ALL,upper,11,4,0.4635714285714286,0.48678571428571427,,
current20,common,QT,q95,13,5,G2|ALL,lower,31,9,,0.22452777777777777,0.20690740740740743,
current20,common,QT,q95,13,5,G2|ALL,upper,31,9,,0.3425185185185185,0.28320370370370374,
current20,common,QT,q95,13,5,MIX|ALL,lower,38,9,,0.22167592592592594,,0.24115740740740746
current20,common,QT,q95,13,5,MIX|ALL,upper,38,9,,0.29167592592592595,,0.3144907407407408
current20,common,QT,q95,13,6,G1|ALL,lower,11,4,0.4576785714285714,0.4141964285714286,,
current20,common,QT,q95,13,6,G1|ALL,upper,11,4,0.47732142857142856,0.5298214285714287,,
current20,common,QT,q95,13,6,G2|ALL,lower,31,9,,0.27699074074074076,0.27845370370370376,
current20,common,QT,q95,13,6,G2|ALL,upper,31,9,,0.4150092592592593,0.37019444444444444,
current20,common,QT,q95,13,6,MIX|ALL,lower,38,9,,0.28975925925925927,,0.30742592592592594
current20,common,QT,q95,13,6,MIX|ALL,upper,38,9,,0.37397222222222226,,0.3937685185185186
current20,common,QT,q95,13,7,G1|ALL,lower,11,4,0.46178571428571424,0.41848214285714286,,
current20,common,QT,q95,13,7,G1|ALL,upper,11,4,0.48428571428571426,0.5385714285714286,,
current20,common,QT,q95,13,7,G2|ALL,lower,31,9,,0.2879259259259259,0.29258333333333336,
current20,common,QT,q95,13,7,G2|ALL,upper,31,9,,0.4437685185185185,0.4027685185185185,
current20,common,QT,q95,13,7,MIX|ALL,lower,38,9,,0.3040833333333333,,0.3252777777777778
current20,common,QT,q95,13,7,MIX|ALL,upper,38,9,,0.3997777777777778,,0.42398148148148146
current20,common,QT,q95,13,8,G1|ALL,lower,11,4,0.5689285714285715,0.5008035714285715,,
current20,common,QT,q95,13,8,G1|ALL,upper,11,4,0.5955357142857143,0.628125,,
current20,common,QT,q95,13,8,G2|ALL,lower,31,9,,0.34779629629629627,0.36226851851851855,
current20,common,QT,q95,13,8,G2|ALL,upper,31,9,,0.5234999999999999,0.4945462962962963,
current20,common,QT,q95,13,8,MIX|ALL,lower,38,9,,0.37557407407407406,,0.3843611111111111
current20,common,QT,q95,13,8,MIX|ALL,upper,38,9,,0.48474074074074075,,0.49945370370370373
current20,common,QTB,ospa30_t6,7,2,G1|ALL,lower,54,14,0.2963307823129252,0.2787780612244898,,
current20,common,QTB,ospa30_t6,7,2,G1|ALL,upper,54,14,0.7761581632653061,0.790577380952381,,
current20,common,QTB,ospa30_t6,7,2,G2|ALL,lower,55,15,,0.2601928571428571,0.2515888888888889,
current20,common,QTB,ospa30_t6,7,2,G2|ALL,upper,55,15,,0.7902055555555557,0.7780666666666666,
current20,common,QTB,ospa30_t6,7,2,MIX|ALL,lower,55,15,,0.2601928571428571,,0.2549166666666667
current20,common,QTB,ospa30_t6,7,2,MIX|ALL,upper,55,15,,0.7902055555555557,,0.7855095238095238
current20,common,QTB,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,54,14,0.2963307823129252,0.2787780612244898,0.26955952380952386,0.273125
current20,common,QTB,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,54,14,0.7761581632653061,0.790577380952381,0.7736428571428571,0.7884030612244898
current20,common,QTB,ospa30_t6,8,2,G1|ALL,lower,29,8,0.3,0.24844791666666666,,
current20,common,QTB,ospa30_t6,8,2,G1|ALL,upper,29,8,0.61240625,0.5858020833333334,,
current20,common,QTB,ospa30_t6,8,2,G2|ALL,lower,55,15,,0.23828174603174598,0.22717698412698412,
current20,common,QTB,ospa30_t6,8,2,G2|ALL,upper,55,15,,0.5690484126984128,0.5672309523809524,
current20,common,QTB,ospa30_t6,8,2,MIX|ALL,lower,55,15,,0.23828174603174598,,0.23617777777777776
current20,common,QTB,ospa30_t6,8,2,MIX|ALL,upper,55,15,,0.5690484126984128,,0.5631793650793652
current20,common,QTB,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,29,8,0.3,0.24844791666666666,0.22953125,0.2495833333333333
current20,common,QTB,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,29,8,0.61240625,0.5858020833333334,0.53509375,0.5987083333333334
current20,common,QTB,ospa30_t6,8,3,G1|ALL,lower,29,8,0.3,0.24844791666666666,,
current20,common,QTB,ospa30_t6,8,3,G1|ALL,upper,29,8,0.6252187499999999,0.5981875,,
current20,common,QTB,ospa30_t6,8,3,G2|ALL,lower,55,15,,0.23828174603174598,0.22717698412698412,
current20,common,QTB,ospa30_t6,8,3,G2|ALL,upper,55,15,,0.5827746031746032,0.5752896825396826,
current20,common,QTB,ospa30_t6,8,3,MIX|ALL,lower,55,15,,0.23828174603174598,,0.23617777777777776
current20,common,QTB,ospa30_t6,8,3,MIX|ALL,upper,55,15,,0.5827746031746032,,0.5746992063492063
current20,common,QTB,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,29,8,0.3,0.24844791666666666,0.22953125,0.2495833333333333
current20,common,QTB,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,29,8,0.6252187499999999,0.5981875,0.5417604166666667,0.6084479166666666
current20,common,QTB,ospa30_t6,10,2,G2|ALL,lower,55,15,,0.2232611111111111,0.20435158730158734,
current20,common,QTB,ospa30_t6,10,2,G2|ALL,upper,55,15,,0.3738674603174604,0.3556793650793651,
current20,common,QTB,ospa30_t6,10,2,MIX|ALL,lower,55,15,,0.2232611111111111,,0.2233325396825397
current20,common,QTB,ospa30_t6,10,2,MIX|ALL,upper,55,15,,0.3738674603174604,,0.37763095238095246
current20,common,QTB,ospa30_t6,10,3,G2|ALL,lower,55,15,,0.2232611111111111,0.20435158730158734,
current20,common,QTB,ospa30_t6,10,3,G2|ALL,upper,55,15,,0.3801666666666668,0.36048095238095235,
current20,common,QTB,ospa30_t6,10,3,MIX|ALL,lower,55,15,,0.2232611111111111,,0.2233325396825397
current20,common,QTB,ospa30_t6,10,3,MIX|ALL,upper,55,15,,0.3801666666666668,,0.3841055555555555
current20,common,QTB,ospa30_t6,10,4,G2|ALL,lower,55,15,,0.2232611111111111,0.20435158730158734,
current20,common,QTB,ospa30_t6,10,4,G2|ALL,upper,55,15,,0.3955936507936507,0.37465,
current20,common,QTB,ospa30_t6,10,4,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22363809523809525
current20,common,QTB,ospa30_t6,10,4,MIX|ALL,upper,55,15,,0.3955936507936507,,0.4019547619047619
current20,common,QTB,ospa30_t6,10,5,G2|ALL,lower,55,15,,0.2841952380952381,0.28241984126984127,
current20,common,QTB,ospa30_t6,10,5,G2|ALL,upper,55,15,,0.4807039682539683,0.4796857142857143,
current20,common,QTB,ospa30_t6,10,5,MIX|ALL,lower,55,15,,0.2841952380952381,,0.2856785714285714
current20,common,QTB,ospa30_t6,10,5,MIX|ALL,upper,55,15,,0.4807039682539683,,0.48684603174603175
current20,common,QTB,ospa30_t6,13,2,G2|ALL,lower,24,7,,0.2235374149659864,0.1961904761904762,
current20,common,QTB,ospa30_t6,13,2,G2|ALL,upper,24,7,,0.27547619047619054,0.29705782312925166,
current20,common,QTB,ospa30_t6,13,2,MIX|ALL,lower,54,14,,0.22905442176870752,,0.2288707482993197
current20,common,QTB,ospa30_t6,13,2,MIX|ALL,upper,54,14,,0.2995297619047618,,0.30358333333333337
current20,common,QTB,ospa30_t6,13,3,G2|ALL,lower,24,7,,0.2235374149659864,0.1961904761904762,
current20,common,QTB,ospa30_t6,13,3,G2|ALL,upper,24,7,,0.27963435374149664,0.2997619047619048,
current20,common,QTB,ospa30_t6,13,3,MIX|ALL,lower,54,14,,0.22905442176870752,,0.2288707482993197
current20,common,QTB,ospa30_t6,13,3,MIX|ALL,upper,54,14,,0.3033112244897959,,0.3078018707482993
current20,common,QTB,ospa30_t6,13,4,G2|ALL,lower,24,7,,0.2235374149659864,0.1961904761904762,
current20,common,QTB,ospa30_t6,13,4,G2|ALL,upper,24,7,,0.29068877551020406,0.3151190476190476,
current20,common,QTB,ospa30_t6,13,4,MIX|ALL,lower,54,14,,0.22905442176870752,,0.2288707482993197
current20,common,QTB,ospa30_t6,13,4,MIX|ALL,upper,54,14,,0.31329081632653055,,0.3206420068027211
current20,common,QTB,ospa30_t6,13,5,G2|ALL,lower,24,7,,0.2235374149659864,0.1961904761904762,
current20,common,QTB,ospa30_t6,13,5,G2|ALL,upper,24,7,,0.31103741496598636,0.3521768707482993,
current20,common,QTB,ospa30_t6,13,5,MIX|ALL,lower,54,14,,0.2291734693877551,,0.2289897959183673
current20,common,QTB,ospa30_t6,13,5,MIX|ALL,upper,54,14,,0.3307329931972789,,0.3385535714285715
current20,common,QTB,ospa30_t6,13,6,G2|ALL,lower,24,7,,0.27799319727891153,0.2326955782312925,
current20,common,QTB,ospa30_t6,13,6,G2|ALL,upper,24,7,,0.389625850340136,0.43228741496598644,
current20,common,QTB,ospa30_t6,13,6,MIX|ALL,lower,54,14,,0.28755017006802724,,0.28639285714285717
current20,common,QTB,ospa30_t6,13,6,MIX|ALL,upper,54,14,,0.4120093537414965,,0.41498979591836743
current20,common,QTB,ospa30_t6,13,7,G2|ALL,lower,24,7,,0.2842006802721088,0.24083333333333332,
current20,common,QTB,ospa30_t6,13,7,G2|ALL,upper,24,7,,0.4204931972789116,0.4712585034013606,
current20,common,QTB,ospa30_t6,13,7,MIX|ALL,lower,54,14,,0.29796343537414965,,0.2983188775510204
current20,common,QTB,ospa30_t6,13,7,MIX|ALL,upper,54,14,,0.443359693877551,,0.452327380952381
current20,common,QTB,ospa30_t6,13,8,G2|ALL,lower,24,7,,0.3360629251700681,0.2513180272108843,
current20,common,QTB,ospa30_t6,13,8,G2|ALL,upper,24,7,,0.5017857142857143,0.5152551020408164,
current20,common,QTB,ospa30_t6,13,8,MIX|ALL,lower,54,14,,0.3552755102040816,,0.3582091836734694
current20,common,QTB,ospa30_t6,13,8,MIX|ALL,upper,54,14,,0.5273333333333334,,0.5394829931972789
current20,common,QTB,q95,7,2,G1|ALL,lower,54,14,0.3214795918367347,0.31693112244897964,,
current20,common,QTB,q95,7,2,G1|ALL,upper,54,14,0.7834430272108843,0.7958545918367347,,
current20,common,QTB,q95,7,2,G2|ALL,lower,55,15,,0.295802380952381,0.28883888888888887,
current20,common,QTB,q95,7,2,G2|ALL,upper,55,15,,0.7951309523809524,0.7775349206349205,
current20,common,QTB,q95,7,2,MIX|ALL,lower,55,15,,0.295802380952381,,0.2883603174603175
current20,common,QTB,q95,7,2,MIX|ALL,upper,55,15,,0.7951309523809524,,0.7909888888888889
current20,common,QTB,q95,7,2,G1|G2|MIX|ALL,lower,54,14,0.3214795918367347,0.31693112244897964,0.30947023809523805,0.3089574829931973
current20,common,QTB,q95,7,2,G1|G2|MIX|ALL,upper,54,14,0.7834430272108843,0.7958545918367347,0.7730731292517005,0.7942738095238095
current20,common,QTB,q95,8,2,G1|ALL,lower,29,8,0.3416666666666667,0.29782291666666666,,
current20,common,QTB,q95,8,2,G1|ALL,upper,29,8,0.6246770833333334,0.60575,,
current20,common,QTB,q95,8,2,G2|ALL,lower,55,15,,0.2768103174603175,0.26265396825396825,
current20,common,QTB,q95,8,2,G2|ALL,upper,55,15,,0.5767428571428571,0.564995238095238,
current20,common,QTB,q95,8,2,MIX|ALL,lower,55,15,,0.2768103174603175,,0.27354206349206345
current20,common,QTB,q95,8,2,MIX|ALL,upper,55,15,,0.5767428571428571,,0.5759230158730159
current20,common,QTB,q95,8,2,G1|G2|MIX|ALL,lower,29,8,0.3416666666666667,0.29782291666666666,0.24135416666666668,0.30536458333333333
current20,common,QTB,q95,8,2,G1|G2|MIX|ALL,upper,29,8,0.6246770833333334,0.60575,0.5543333333333333,0.62078125
current20,common,QTB,q95,8,3,G1|ALL,lower,29,8,0.3416666666666667,0.29782291666666666,,
current20,common,QTB,q95,8,3,G1|ALL,upper,29,8,0.6345729166666667,0.6174166666666666,,
current20,common,QTB,q95,8,3,G2|ALL,lower,55,15,,0.2768103174603175,0.26265396825396825,
current20,common,QTB,q95,8,3,G2|ALL,upper,55,15,,0.5858095238095238,0.5745269841269841,
current20,common,QTB,q95,8,3,MIX|ALL,lower,55,15,,0.2768103174603175,,0.27354206349206345
current20,common,QTB,q95,8,3,MIX|ALL,upper,55,15,,0.5858095238095238,,0.5856571428571428
current20,common,QTB,q95,8,3,G1|G2|MIX|ALL,lower,29,8,0.3416666666666667,0.29782291666666666,0.24135416666666668,0.30536458333333333
current20,common,QTB,q95,8,3,G1|G2|MIX|ALL,upper,29,8,0.6345729166666667,0.6174166666666666,0.5686041666666666,0.6328125
current20,common,QTB,q95,10,2,G2|ALL,lower,55,15,,0.2598992063492063,0.23609920634920636,
current20,common,QTB,q95,10,2,G2|ALL,upper,55,15,,0.3884801587301587,0.36667936507936505,
current20,common,QTB,q95,10,2,MIX|ALL,lower,55,15,,0.2598992063492063,,0.259584126984127
current20,common,QTB,q95,10,2,MIX|ALL,upper,55,15,,0.3884801587301587,,0.38854841269841267
current20,common,QTB,q95,10,3,G2|ALL,lower,55,15,,0.2598992063492063,0.23609920634920636,
current20,common,QTB,q95,10,3,G2|ALL,upper,55,15,,0.39197936507936504,0.3715166666666666,
current20,common,QTB,q95,10,3,MIX|ALL,lower,55,15,,0.2598992063492063,,0.259584126984127
current20,common,QTB,q95,10,3,MIX|ALL,upper,55,15,,0.39197936507936504,,0.3933142857142856
current20,common,QTB,q95,10,4,G2|ALL,lower,55,15,,0.2598992063492063,0.23609920634920636,
current20,common,QTB,q95,10,4,G2|ALL,upper,55,15,,0.4009984126984127,0.3811714285714286,
current20,common,QTB,q95,10,4,MIX|ALL,lower,55,15,,0.2598992063492063,,0.2599452380952381
current20,common,QTB,q95,10,4,MIX|ALL,upper,55,15,,0.4009984126984127,,0.40394841269841275
current20,common,QTB,q95,10,5,G2|ALL,lower,55,15,,0.3166952380952381,0.327115873015873,
current20,common,QTB,q95,10,5,G2|ALL,upper,55,15,,0.47242539682539686,0.4862198412698413,
current20,common,QTB,q95,10,5,MIX|ALL,lower,55,15,,0.3166952380952381,,0.31080714285714284
current20,common,QTB,q95,10,5,MIX|ALL,upper,55,15,,0.47242539682539686,,0.4699309523809524
current20,common,QTB,q95,13,2,G2|ALL,lower,24,7,,0.2523639455782313,0.27629251700680274,
current20,common,QTB,q95,13,2,G2|ALL,upper,24,7,,0.3048809523809523,0.3070578231292517,
current20,common,QTB,q95,13,2,MIX|ALL,lower,54,14,,0.26358673469387756,,0.2650748299319728
current20,common,QTB,q95,13,2,MIX|ALL,upper,54,14,,0.3562380952380952,,0.3562176870748299
current20,common,QTB,q95,13,3,G2|ALL,lower,24,7,,0.2523639455782313,0.27629251700680274,
current20,common,QTB,q95,13,3,G2|ALL,upper,24,7,,0.3056972789115647,0.30831632653061225,
current20,common,QTB,q95,13,3,MIX|ALL,lower,54,14,,0.26358673469387756,,0.2650748299319728
current20,common,QTB,q95,13,3,MIX|ALL,upper,54,14,,0.3580569727891156,,0.3598996598639456
current20,common,QTB,q95,13,4,G2|ALL,lower,24,7,,0.2523639455782313,0.27629251700680274,
current20,common,QTB,q95,13,4,G2|ALL,upper,24,7,,0.3114115646258503,0.31239795918367347,
current20,common,QTB,q95,13,4,MIX|ALL,lower,54,14,,0.26358673469387756,,0.2650748299319728
current20,common,QTB,q95,13,4,MIX|ALL,upper,54,14,,0.3653010204081632,,0.36921003401360547
current20,common,QTB,q95,13,5,G2|ALL,lower,24,7,,0.2523639455782313,0.27629251700680274,
current20,common,QTB,q95,13,5,G2|ALL,upper,24,7,,0.320187074829932,0.3167517006802721,
current20,common,QTB,q95,13,5,MIX|ALL,lower,54,14,,0.2636164965986395,,0.2650748299319728
current20,common,QTB,q95,13,5,MIX|ALL,upper,54,14,,0.37638520408163256,,0.3813248299319727
current20,common,QTB,q95,13,6,G2|ALL,lower,24,7,,0.2965646258503401,0.3748639455782313,
current20,common,QTB,q95,13,6,G2|ALL,upper,24,7,,0.3760884353741497,0.423265306122449,
current20,common,QTB,q95,13,6,MIX|ALL,lower,54,14,,0.3154251700680272,,0.3067636054421769
current20,common,QTB,q95,13,6,MIX|ALL,upper,54,14,,0.4432287414965987,,0.4367253401360545
current20,common,QTB,q95,13,7,G2|ALL,lower,24,7,,0.30169217687074834,0.3923639455782313,
current20,common,QTB,q95,13,7,G2|ALL,upper,24,7,,0.3925765306122449,0.44790816326530614,
current20,common,QTB,q95,13,7,MIX|ALL,lower,54,14,,0.3254948979591837,,0.3173750000000001
current20,common,QTB,q95,13,7,MIX|ALL,upper,54,14,,0.4669549319727891,,0.46326615646258507
current20,common,QTB,q95,13,8,G2|ALL,lower,24,7,,0.3788520408163265,0.45561224489795915,
current20,common,QTB,q95,13,8,G2|ALL,upper,24,7,,0.47994047619047625,0.5223809523809523,
current20,common,QTB,q95,13,8,MIX|ALL,lower,54,14,,0.391937925170068,,0.38176360544217686
current20,common,QTB,q95,13,8,MIX|ALL,upper,54,14,,0.5496607142857142,,0.5442074829931972
current20,common,QTS,ospa30_t6,7,2,G1|ALL,lower,49,10,0.28677142857142857,0.2160392857142857,,
current20,common,QTS,ospa30_t6,7,2,G1|ALL,upper,49,10,0.7827678571428571,0.7858083333333332,,
current20,common,QTS,ospa30_t6,7,2,G2|ALL,lower,55,15,,0.2601928571428571,0.2579087301587301,
current20,common,QTS,ospa30_t6,7,2,G2|ALL,upper,55,15,,0.7902055555555557,0.7930761904761906,
current20,common,QTS,ospa30_t6,7,2,MIX|ALL,lower,55,15,,0.2601928571428571,,0.2626928571428572
current20,common,QTS,ospa30_t6,7,2,MIX|ALL,upper,55,15,,0.7902055555555557,,0.792047619047619
current20,common,QTS,ospa30_t6,7,2,G1|G2|MIX|ALL,lower,49,10,0.28677142857142857,0.2160392857142857,0.22361309523809525,0.2135392857142857
current20,common,QTS,ospa30_t6,7,2,G1|G2|MIX|ALL,upper,49,10,0.7827678571428571,0.7858083333333332,0.7951142857142857,0.7898214285714286
current20,common,QTS,ospa30_t6,8,2,G1|ALL,lower,37,9,0.2792328042328042,0.19884920634920633,,
current20,common,QTS,ospa30_t6,8,2,G1|ALL,upper,37,9,0.5835357142857143,0.5779973544973545,,
current20,common,QTS,ospa30_t6,8,2,G2|ALL,lower,55,15,,0.23828174603174598,0.2463809523809524,
current20,common,QTS,ospa30_t6,8,2,G2|ALL,upper,55,15,,0.5690484126984128,0.5804825396825398,
current20,common,QTS,ospa30_t6,8,2,MIX|ALL,lower,55,15,,0.23828174603174598,,0.24528730158730158
current20,common,QTS,ospa30_t6,8,2,MIX|ALL,upper,55,15,,0.5690484126984128,,0.5789587301587301
current20,common,QTS,ospa30_t6,8,2,G1|G2|MIX|ALL,lower,37,9,0.2792328042328042,0.19884920634920633,0.22230158730158728,0.1976547619047619
current20,common,QTS,ospa30_t6,8,2,G1|G2|MIX|ALL,upper,37,9,0.5835357142857143,0.5779973544973545,0.6200634920634921,0.573866402116402
current20,common,QTS,ospa30_t6,8,3,G1|ALL,lower,37,9,0.2792328042328042,0.19884920634920633,,
current20,common,QTS,ospa30_t6,8,3,G1|ALL,upper,37,9,0.6026071428571429,0.5916613756613756,,
current20,common,QTS,ospa30_t6,8,3,G2|ALL,lower,55,15,,0.23828174603174598,0.2463809523809524,
current20,common,QTS,ospa30_t6,8,3,G2|ALL,upper,55,15,,0.5827746031746032,0.5907087301587303,
current20,common,QTS,ospa30_t6,8,3,MIX|ALL,lower,55,15,,0.23828174603174598,,0.24528730158730158
current20,common,QTS,ospa30_t6,8,3,MIX|ALL,upper,55,15,,0.5827746031746032,,0.5917920634920635
current20,common,QTS,ospa30_t6,8,3,G1|G2|MIX|ALL,lower,37,9,0.2792328042328042,0.19884920634920633,0.22230158730158728,0.1976547619047619
current20,common,QTS,ospa30_t6,8,3,G1|G2|MIX|ALL,upper,37,9,0.6026071428571429,0.5916613756613756,0.6309497354497355,0.5889589947089946
current20,common,QTS,ospa30_t6,10,2,G1|ALL,lower,20,5,0.19223809523809524,0.18186666666666668,,
current20,common,QTS,ospa30_t6,10,2,G1|ALL,upper,20,5,0.3872214285714286,0.37901904761904764,,
current20,common,QTS,ospa30_t6,10,2,G2|ALL,lower,43,12,,0.25902777777777775,0.2555555555555556,
current20,common,QTS,ospa30_t6,10,2,G2|ALL,upper,43,12,,0.37763888888888886,0.38125000000000003,
current20,common,QTS,ospa30_t6,10,2,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22657380952380954
current20,common,QTS,ospa30_t6,10,2,MIX|ALL,upper,55,15,,0.3738674603174604,,0.3829039682539682
current20,common,QTS,ospa30_t6,10,2,G1|G2|MIX|ALL,lower,8,2,0.259375,0.334375,0.5,0.328125
current20,common,QTS,ospa30_t6,10,2,G1|G2|MIX|ALL,upper,8,2,0.33375,0.409375,0.56375,0.39749999999999996
current20,common,QTS,ospa30_t6,10,3,G1|ALL,lower,20,5,0.19223809523809524,0.18186666666666668,,
current20,common,QTS,ospa30_t6,10,3,G1|ALL,upper,20,5,0.39564761904761897,0.38549999999999995,,
current20,common,QTS,ospa30_t6,10,3,G2|ALL,lower,43,12,,0.25902777777777775,0.2555555555555556,
current20,common,QTS,ospa30_t6,10,3,G2|ALL,upper,43,12,,0.3841666666666667,0.3850347222222223,
current20,common,QTS,ospa30_t6,10,3,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22657380952380954
current20,common,QTS,ospa30_t6,10,3,MIX|ALL,upper,55,15,,0.3801666666666668,,0.3900277777777778
current20,common,QTS,ospa30_t6,10,3,G1|G2|MIX|ALL,lower,8,2,0.259375,0.334375,0.5,0.328125
current20,common,QTS,ospa30_t6,10,3,G1|G2|MIX|ALL,upper,8,2,0.344375,0.4175,0.57125,0.41312499999999996
current20,common,QTS,ospa30_t6,10,4,G1|ALL,lower,20,5,0.19257142857142856,0.18186666666666668,,
current20,common,QTS,ospa30_t6,10,4,G1|ALL,upper,20,5,0.4157,0.404447619047619,,
current20,common,QTS,ospa30_t6,10,4,G2|ALL,lower,43,12,,0.25902777777777775,0.2555555555555556,
current20,common,QTS,ospa30_t6,10,4,G2|ALL,upper,43,12,,0.40086805555555555,0.3958333333333334,
current20,common,QTS,ospa30_t6,10,4,MIX|ALL,lower,55,15,,0.2232611111111111,,0.22676825396825395
current20,common,QTS,ospa30_t6,10,4,MIX|ALL,upper,55,15,,0.3955936507936507,,0.4103214285714285
current20,common,QTS,ospa30_t6,10,4,G1|G2|MIX|ALL,lower,8,2,0.259375,0.334375,0.5,0.32875
current20,common,QTS,ospa30_t6,10,4,G1|G2|MIX|ALL,upper,8,2,0.365625,0.44937499999999997,0.59625,0.455625
current20,common,QTS,ospa30_t6,10,5,G1|ALL,lower,20,5,0.23973333333333335,0.2454190476190476,,
current20,common,QTS,ospa30_t6,10,5,G1|ALL,upper,20,5,0.49227857142857145,0.49661190476190475,,
current20,common,QTS,ospa30_t6,10,5,G2|ALL,lower,43,12,,0.3191319444444444,0.3160416666666667,
current20,common,QTS,ospa30_t6,10,5,G2|ALL,upper,43,12,,0.48593749999999997,0.4720138888888889,
current20,common,QTS,ospa30_t6,10,5,MIX|ALL,lower,55,15,,0.2841952380952381,,0.29068571428571427
