replicate,workers,spearman,median2_ari,train_buildings,test_buildings,cohort,variant,panel,metric
99,23,0.9683794466403162,1.0,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,log_time
0,24,0.5947826086956521,0.0707070707070707,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
1,24,0.5356521739130434,0.0707070707070707,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
2,24,0.4504347826086956,0.0707070707070707,"[""2t7WUuJeko7"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
3,23,0.3764822134387352,-0.04545454545454546,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
4,24,0.6634782608695651,0.21590909090909088,"[""2t7WUuJeko7"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
5,24,0.766086956521739,0.21590909090909088,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
6,23,0.5849802371541503,0.04958677685950413,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
7,24,0.5643478260869564,0.0707070707070707,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
8,24,0.48086956521739127,-0.01641414141414141,"[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
9,23,0.7865612648221343,0.3980716253443526,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
10,23,0.5019762845849802,0.04958677685950413,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
11,24,0.6443478260869565,0.0707070707070707,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",all26,no_known_time_adjustment,paired,ospa30
12,24,0.6686956521739129,0.21590909090909088,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""uNb9QFRL6hY""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
13,23,0.47430830039525695,0.1921487603305785,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
14,24,0.43304347826086953,0.0707070707070707,"[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""VFuaQ6m2Qom"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
15,23,0.5098814229249012,-0.029614325068870528,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
16,24,0.6530434782608695,0.21590909090909088,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
17,24,0.4252173913043478,-0.01641414141414141,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
18,23,0.6897233201581028,0.1921487603305785,"[""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
19,24,0.6643478260869564,0.21590909090909088,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]","[""B6ByNegPMKs"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
20,24,0.6939130434782607,0.21590909090909088,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
21,24,0.5452173913043478,0.0707070707070707,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
22,23,0.46640316205533605,0.04958677685950413,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",all26,no_known_time_adjustment,paired,ospa30
23,23,0.4150197628458498,0.04958677685950413,"[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
24,23,0.6778656126482214,0.1921487603305785,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
25,23,0.5711462450592886,0.04958677685950413,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
26,24,0.4626086956521739,0.0707070707070707,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jtcxE69GiFV"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
27,23,0.6976284584980238,0.04958677685950413,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB""]",all26,no_known_time_adjustment,paired,ospa30
28,24,0.4504347826086956,0.0707070707070707,"[""2t7WUuJeko7"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]",all26,no_known_time_adjustment,paired,ospa30
29,24,0.6678260869565217,0.21590909090909088,"[""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
30,24,0.6252173913043478,0.41919191919191917,"[""B6ByNegPMKs"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
31,23,0.44762845849802374,0.04958677685950413,"[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""S9hNv5qa7GM"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""e9zR4mvMWw7"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""q9vSo1VnCiC"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
32,24,0.677391304347826,0.0707070707070707,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""uNb9QFRL6hY"", ""wc2JMjhGNzB"", ""yqstnuAEVhm""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""x8F5xyUWy9e"", ""zsNo4HB9uLZ""]",all26,no_known_time_adjustment,paired,ospa30
33,24,0.5304347826086956,-0.01641414141414141,"[""2t7WUuJeko7"", ""UwV83HsGsw3"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pRbA3pwrgk9"", ""uNb9QFRL6hY"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""7y3sRwLe3Va"", ""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""jh4fc5c5qoQ"", ""pa4otMbVnkk"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""wc2JMjhGNzB"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
34,24,0.6347826086956522,0.0707070707070707,"[""2t7WUuJeko7"", ""7y3sRwLe3Va"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""b8cTxDM8gDG"", ""e9zR4mvMWw7"", ""pRbA3pwrgk9"", ""pa4otMbVnkk"", ""wc2JMjhGNzB"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""B6ByNegPMKs"", ""S9hNv5qa7GM"", ""VLzqgDo317F"", ""X7HyMhZNoso"", ""Z6MFQCViBuw"", ""jh4fc5c5qoQ"", ""jtcxE69GiFV"", ""q9vSo1VnCiC"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e""]",all26,no_known_time_adjustment,paired,ospa30
35,24,0.5478260869565217,0.0707070707070707,"[""7y3sRwLe3Va"", ""S9hNv5qa7GM"", ""X7HyMhZNoso"", ""e9zR4mvMWw7"", ""jtcxE69GiFV"", ""pa4otMbVnkk"", ""rPc6DW4iMge"", ""uNb9QFRL6hY"", ""x8F5xyUWy9e"", ""yqstnuAEVhm"", ""zsNo4HB9uLZ""]","[""2t7WUuJeko7"", ""B6ByNegPMKs"", ""UwV83HsGsw3"", ""VFuaQ6m2Qom"", ""VLzqgDo317F"", ""Z6MFQCViBuw"", ""b8cTxDM8gDG"", ""jh4fc5c5qoQ"", ""pRbA3pwrgk9"", ""q9vSo1VnCiC"", ""wc2JMjhGNzB""]",all26,no_known_time_adjustment,paired,ospa30
