heldout_building,information,k,workers,valid_halves,requested_halves,conditional_median_Jaccard,support_version,not_a_target_convergence_selection
pa4otMbVnkk,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,17,20,0.583333333333,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,18,20,0.642857142857,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,18,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,3,W028;W029;W030;W037,18,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,16,20,0.637820512821,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,16,20,0.651515151515,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,4,W028;W029;W037,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,S,4,W030,16,20,0.416666666667,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,2,W002;W027,17,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,3,W002;W027,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W035;W036,16,20,0.710526315789,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,3,W029;W030;W034;W037,16,20,0.585714285714,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,4,W002;W027,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031,17,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,4,W001;W011;W014;W032;W033;W035;W036,17,20,0.4375,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QS,4,W029;W030;W034;W037,17,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,18,20,0.798076923077,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,18,20,0.801948051948,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,17,20,0.8,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,3,W008;W018;W031;W034,17,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,17,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,18,20,0.888888888889,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,4,W030,18,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,4,W008;W018;W031;W034,18,20,0.585714285714,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,TS,4,W011;W015;W027;W028;W029;W032;W033;W035;W036;W037,18,20,0.7,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,17,20,0.588235294118,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,17,20,0.571428571429,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,3,W001;W006;W010;W011;W012;W013;W021,17,20,0.583333333333,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,3,W029;W030;W031;W034;W035;W037,17,20,0.571428571429,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,4,W002;W027,17,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,4,W008;W015;W017;W018;W028;W032;W033;W036,17,20,0.5,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,4,W001;W006;W010;W011;W012;W013;W021,17,20,0.454545454545,3responses_2buildings_diagnostic_not_primary,True
pa4otMbVnkk,QTSB,4,W029;W030;W031;W034;W035;W037,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,14,20,0.514285714286,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,14,20,0.575,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,13,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,13,20,1,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,3,W028;W029;W030;W037,13,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,4,W031;W034,15,20,1,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021,15,20,0.6,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,15,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,S,4,W028;W029;W030;W037,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,2,W002;W027,14,20,0.309523809524,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,20,0.804924242424,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,3,W002;W027,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W034;W035;W036,16,20,0.789473684211,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,3,W029;W030;W037,16,20,0.75,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,4,W002;W027,14,20,0.533333333333,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031;W034,14,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,4,W001;W011;W014;W032;W033;W035;W036,14,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QS,4,W029;W030;W037,14,20,0.708333333333,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,2,W001;W002;W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,15,20,0.857142857143,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,2,W011;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,3,W001;W002;W006;W012;W013;W021,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,3,W008;W010;W015;W017;W018;W031;W034,17,20,0.416666666667,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,3,W011;W027;W028;W029;W030;W032;W033;W035;W036;W037,17,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,4,W001;W002;W006;W012;W013;W021,11,20,1,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,4,W030,11,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,4,W008;W010;W015;W017;W018;W031;W034,11,20,0.714285714286,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,TS,4,W011;W027;W028;W029;W032;W033;W035;W036;W037,11,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,15,20,0.5625,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,15,20,0.461538461538,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,14,20,0.6,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,3,W006;W011;W021,14,20,0.354166666667,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,3,W001;W010;W012;W013;W029;W030;W031;W034;W035;W037,14,20,0.430769230769,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,4,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,4,W006;W011;W021,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,4,W001;W010;W012;W013;W031;W034;W035,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
q9vSo1VnCiC,QTSB,4,W029;W030;W037,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,2,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,14,20,0.644886363636,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,2,W006;W008;W010;W012;W013;W017;W018;W028;W029;W030;W031;W034;W037,14,20,0.767361111111,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,3,W006;W008;W010;W012;W013;W017;W018;W028;W031;W034,15,20,0.714285714286,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,3,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,15,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,3,W029;W030;W037,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,4,W031;W034,19,20,0.4,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,4,W006;W008;W010;W012;W013;W017;W018;W028,19,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,4,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,19,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,S,4,W029;W030;W037,19,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,2,W002;W015;W017;W018;W021;W027,14,20,0.6125,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,14,20,0.825757575758,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,3,W002;W015;W017;W018;W021;W027,19,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W028;W031;W032;W033;W034;W035;W036;W037,19,20,0.625,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,3,W029;W030,19,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,4,W002;W015;W017;W018;W021;W027,18,20,0.55,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,4,W001;W011;W014;W032;W033;W035;W036,18,20,0.558441558442,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,4,W006;W008;W010;W012;W013;W028;W031;W034;W037,18,20,0.354166666667,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QS,4,W029;W030,18,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,18,20,0.857142857143,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,18,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,18,20,0.875,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,3,W008;W018;W031;W034,18,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,18,20,0.590909090909,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,17,20,0.888888888889,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,4,W030,17,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,4,W008;W018;W031;W034,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,TS,4,W011;W015;W027;W028;W029;W032;W033;W035;W036;W037,17,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,18,20,0.53137254902,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,18,20,0.47619047619,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,19,20,0.6,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,3,W001;W006;W010;W011;W012;W013;W021,19,20,0.7,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,3,W029;W030;W031;W034;W035;W037,19,20,0.833333333333,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,4,W002,17,20,0.25,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,4,W008;W015;W017;W018;W027;W028;W032;W033;W036,17,20,0.555555555556,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,4,W001;W006;W010;W011;W012;W013;W021,17,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
rPc6DW4iMge,QTSB,4,W029;W030;W031;W034;W035;W037,17,20,0.6,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,15,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,15,20,0.733333333333,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,18,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,18,20,0.721153846154,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,3,W028;W029;W030;W037,18,20,0.625,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W031;W034,17,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.545454545455,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,4,W028;W029;W037,17,20,0.25,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,S,4,W030,17,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,2,W002;W027,17,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,3,W002;W027,15,20,1,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W035;W036,15,20,0.55,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,3,W029;W030;W034;W037,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,4,W002;W027,15,20,1,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031,15,20,0.529411764706,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,4,W001;W011;W014;W032;W033;W035;W036,15,20,0.411764705882,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QS,4,W029;W030;W034;W037,15,20,0.6,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,15,20,0.857142857143,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,3,W001;W002;W006;W010;W012;W013;W017;W021,15,20,0.75,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,3,W008;W018;W031;W034,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.818181818182,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,4,W001;W002;W006;W010;W012;W013;W017;W021,16,20,0.8375,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,4,W030,16,20,0.25,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,4,W008;W018;W031;W034,16,20,0.708333333333,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,TS,4,W011;W015;W027;W028;W029;W032;W033;W035;W036;W037,16,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,2,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,15,20,0.588235294118,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,2,W001;W006;W010;W011;W012;W013;W021;W029;W030;W031;W034;W035;W037,15,20,0.461538461538,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,3,W002;W008;W015;W017;W018;W027;W028;W032;W033;W036,16,20,0.75,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,3,W001;W006;W010;W011;W012;W013;W021,16,20,0.636363636364,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,3,W029;W030;W031;W034;W035;W037,16,20,0.657142857143,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,4,W002;W027,13,20,0.333333333333,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,4,W008;W015;W017;W018;W028;W032;W033;W036,13,20,0.5,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,4,W001;W006;W010;W011;W012;W013;W021,13,20,0.444444444444,3responses_2buildings_diagnostic_not_primary,True
rqfALeAoiTq,QTSB,4,W029;W030;W031;W034;W035;W037,13,20,0.571428571429,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,2,W006;W008;W010;W012;W013;W017;W018;W028;W029;W031;W034;W037,14,20,0.775,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,2,W001;W002;W011;W014;W015;W021;W027;W030;W032;W033;W035;W036,14,20,0.75,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,3,W006;W008;W010;W012;W013;W017;W018;W028;W029;W031;W034;W037,16,20,0.690476190476,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,3,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,16,20,0.730303030303,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,3,W030,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,4,W006;W008;W010;W012;W013;W017;W018;W031;W034,16,20,0.538461538462,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,4,W001;W002;W011;W014;W015;W021;W027;W032;W033;W035;W036,16,20,0.568181818182,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,4,W028;W029;W037,16,20,0.25,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,S,4,W030,16,20,0.5,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,2,W002;W027,17,20,0.4,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,20,0.863636363636,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,3,W002;W027,16,20,1,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W034;W035;W036,16,20,0.649122807018,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,3,W029;W030;W037,16,20,0.364285714286,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,4,W002;W027,16,20,1,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,4,W001;W006;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W032;W033;W035;W036,16,20,0.575367647059,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,4,W008;W031;W034,16,20,0.366666666667,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QS,4,W029;W030;W037,16,20,0.45,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,2,W001;W002;W006;W008;W010;W012;W013;W017;W018;W021;W031;W034,15,20,0.75,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,2,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.785714285714,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,3,W001;W002;W006;W012;W013;W021,12,20,0.75,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,3,W008;W010;W017;W018;W031;W034,12,20,0.428571428571,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,3,W011;W015;W027;W028;W029;W030;W032;W033;W035;W036;W037,12,20,0.909090909091,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,4,W001;W002;W006;W012;W013;W021,15,20,0.75,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,4,W030,15,20,1,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,4,W008;W010;W017;W018;W031;W034,15,20,0.5,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,TS,4,W011;W015;W027;W028;W029;W032;W033;W035;W036;W037,15,20,0.7,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,2,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W027;W031;W034,15,20,0.611111111111,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,2,W008;W015;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.466666666667,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,3,W002;W027,15,20,0.4,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,3,W001;W006;W010;W011;W012;W013;W017;W018;W021;W031;W034,15,20,0.727272727273,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,3,W008;W015;W028;W029;W030;W032;W033;W035;W036;W037,15,20,0.454545454545,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,4,W002;W027,12,20,1,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,4,W006;W011;W013;W021,12,20,0.444444444444,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,4,W001;W010;W012;W017;W018;W031;W034,12,20,0.454545454545,3responses_2buildings_diagnostic_not_primary,True
uNb9QFRL6hY,QTSB,4,W008;W015;W028;W029;W030;W032;W033;W035;W036;W037,12,20,0.545454545455,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,2,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.615384615385,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,2,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W029;W030;W031;W034;W037,17,20,0.722222222222,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,3,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W031;W034;W037,17,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,3,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.692307692308,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,3,W029;W030,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,4,W031;W034,17,20,0.4,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,4,W006;W008;W010;W012;W013;W015;W017;W018;W021;W028;W037,17,20,0.625,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,4,W001;W002;W011;W014;W027;W032;W033;W035;W036,17,20,0.5,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,S,4,W029;W030,17,20,1,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,2,W002;W027,12,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,2,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,20,0.909090909091,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,3,W002;W027,17,20,1,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,3,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W028;W031;W032;W033;W035;W036,17,20,0.666666666667,3responses_2buildings_diagnostic_not_primary,True
wc2JMjhGNzB,QS,3,W029;W030;W034;W037,17,20,0.4,3responses_2buildings_diagnostic_not_primary,True
