image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W029;W034,2,5,,D20_distribution,0,0,0,1,,0,0.0151901465432,1,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W029;W034,2,5,,G10_geometry,0,0,0,1,,0,0.0151901465432,1,0
pRbA3pwrgk9_2a3810bc7ecc491e81ff1e8a17692ec1,pRbA3pwrgk9,manual,通行与连接,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W029;W034,2,5,,P_pattern,0,0,0,1,,0,0.0151901465432,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W033,2,2,0.825757575758,D10_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W033,2,2,0.825757575758,D20_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W033,2,2,0.825757575758,G10_geometry,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W033,2,2,0.825757575758,P_pattern,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,2,2,0.8125,D10_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,2,2,0.8125,D20_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,2,2,0.8125,G10_geometry,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W032;W033,2,2,0.8125,P_pattern,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032;W033,2,2,,D10_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032;W033,2,2,,D20_distribution,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032;W033,2,2,,G10_geometry,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,manual,卧室,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W032;W033,2,2,,P_pattern,0,0,0,1,,0,0.0627597208637,1,0
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,19,0.825757575758,D10_distribution,0,0,0,1,,0.608333333333,0.484716138304,2,0.75
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,19,0.825757575758,D20_distribution,0,0,0,1,,0.608333333333,0.484716138304,2,0.75
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,19,0.825757575758,G10_geometry,0,0,0,1,,0.608333333333,0.484716138304,2,0.75
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W011;W012;W013;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,19,0.825757575758,P_pattern,0,0,0,1,,0.608333333333,0.484716138304,2,0.75
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,19,1,D10_distribution,0,0,0,1,,0,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,19,1,D20_distribution,0,0,0,1,,0,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,19,1,G10_geometry,0,0,0,1,,0,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,19,1,P_pattern,0,0,0,1,,0,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W015;W017;W028;W032;W033;W036,10,19,0.8125,D10_distribution,0,0,0,1,,0.533333333333,0.426521834678,2,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W015;W017;W028;W032;W033;W036,10,19,0.8125,D20_distribution,0,0,0,1,,0.533333333333,0.426521834678,2,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W015;W017;W028;W032;W033;W036,10,19,0.8125,G10_geometry,0,0,0,1,,0.533333333333,0.426521834678,2,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_B,training_local_recovery,W002;W008;W010;W013;W014;W015;W017;W018;W027;W028;W032;W033;W036,W002;W008;W010;W013;W015;W017;W028;W032;W033;W036,10,19,0.8125,P_pattern,0,0,0,1,,0.533333333333,0.426521834678,2,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,5,19,0.857142857143,D10_distribution,0,0,0,1,,0.7,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,5,19,0.857142857143,D20_distribution,0,0,0,1,,0.7,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,5,19,0.857142857143,G10_geometry,0,0,0,1,,0.7,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W021;W030,W001;W006;W010;W012;W013;W030,5,19,0.857142857143,P_pattern,0,0,0,1,,0.7,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,19,0.888888888889,D10_distribution,0,0,0,1,,0.52380952381,0.128044157223,2,0.428571428571
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,19,0.888888888889,D20_distribution,0,0,0,1,,0.52380952381,0.128044157223,2,0.428571428571
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,19,0.888888888889,G10_geometry,0,0,0,1,,0.52380952381,0.128044157223,2,0.428571428571
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,7,19,0.888888888889,P_pattern,0,0,0,1,,0.52380952381,0.128044157223,2,0.428571428571
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,6,19,0.857142857143,D10_distribution,0,0,0,1,,0.6,0.257744175953,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,6,19,0.857142857143,D20_distribution,0,0,0,1,,0.6,0.257744175953,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,6,19,0.857142857143,G10_geometry,0,0,0,1,,0.6,0.257744175953,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W030,W001;W002;W010;W012;W013;W017;W030,6,19,0.857142857143,P_pattern,0,0,0,1,,0.6,0.257744175953,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,4,19,0.757142857143,D10_distribution,0,0,0,1,,0.833333333333,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,4,19,0.757142857143,D20_distribution,0,0,0,1,,0.833333333333,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,4,19,0.757142857143,G10_geometry,0,0,0,1,,0.833333333333,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,4,19,0.757142857143,P_pattern,0,0,0,1,,0.833333333333,0.426521834678,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,2,19,0.75,D10_distribution,0,0,0,1,,1,,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,2,19,0.75,D20_distribution,0,0,0,1,,1,,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,2,19,0.75,G10_geometry,0,0,0,1,,1,,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,local_quality_time_edit,training_local_recovery,W001;W012;W030,W001;W012;W030,2,19,0.75,P_pattern,0,0,0,1,,1,,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017,3,19,,D10_distribution,0,0,0,1,,0,0.429276818607,1,0.333333333333
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017,3,19,,D20_distribution,0,0,0,1,,0,0.429276818607,1,0.333333333333
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017,3,19,,G10_geometry,0,0,0,1,,0,0.429276818607,1,0.333333333333
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_low,training_score_quartile_not_a_global_typology,W002;W015;W017;W018;W021;W027,W002;W015;W017,3,19,,P_pattern,0,0,0,1,,0,0.429276818607,1,0.333333333333
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W029;W034;W035;W037,4,19,,D10_distribution,0,0,0,1,,0,0.170220648757,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W029;W034;W035;W037,4,19,,D20_distribution,0,0,0,1,,0,0.170220648757,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W029;W034;W035;W037,4,19,,G10_geometry,0,0,0,1,,0,0.170220648757,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_error_high,training_score_quartile_not_a_global_typology,W012;W014;W029;W034;W035;W037,W012;W029;W034;W035;W037,4,19,,P_pattern,0,0,0,1,,0,0.170220648757,1,0.5
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013,3,19,,D10_distribution,0,0,0,1,,0.666666666667,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013,3,19,,D20_distribution,0,0,0,1,,0.666666666667,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013,3,19,,G10_geometry,0,0,0,1,,0.666666666667,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_low,training_score_quartile_not_a_global_typology,W001;W006;W012;W013;W018;W021,W001;W006;W012;W013,3,19,,P_pattern,0,0,0,1,,0.666666666667,0.460171138988,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029;W032;W033;W036;W037,5,19,,D10_distribution,0,0,0,1,,0.7,0.125171968368,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029;W032;W033;W036;W037,5,19,,D20_distribution,0,0,0,1,,0.7,0.125171968368,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029;W032;W033;W036;W037,5,19,,G10_geometry,0,0,0,1,,0.7,0.125171968368,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__log_active_seconds_high,training_score_quartile_not_a_global_typology,W027;W029;W032;W033;W036;W037,W029;W032;W033;W036;W037,5,19,,P_pattern,0,0,0,1,,0.7,0.125171968368,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W029;W034;W036;W037,5,19,,D10_distribution,0,0,0,1,,0.4,0.356018947448,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W029;W034;W036;W037,5,19,,D20_distribution,0,0,0,1,,0.4,0.356018947448,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W029;W034;W036;W037,5,19,,G10_geometry,0,0,0,1,,0.4,0.356018947448,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_low,training_score_quartile_not_a_global_typology,W008;W014;W029;W034;W036;W037,W008;W029;W034;W036;W037,5,19,,P_pattern,0,0,0,1,,0.4,0.356018947448,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,5,19,,D10_distribution,0,0,0,1,,0.7,0.429276818607,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,5,19,,D20_distribution,0,0,0,1,,0.7,0.429276818607,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,5,19,,G10_geometry,0,0,0,1,,0.7,0.429276818607,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__point_count_high,training_score_quartile_not_a_global_typology,W001;W002;W015;W017;W027;W032,W001;W002;W015;W017;W032,5,19,,P_pattern,0,0,0,1,,0.7,0.429276818607,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,5,19,,D10_distribution,0,0,0,1,,0.7,0.200589314963,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,5,19,,D20_distribution,0,0,0,1,,0.7,0.200589314963,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,5,19,,G10_geometry,0,0,0,1,,0.7,0.200589314963,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_low,training_score_quartile_not_a_global_typology,W001;W012;W029;W032;W034;W035,W001;W012;W029;W032;W034;W035,5,19,,P_pattern,0,0,0,1,,0.7,0.200589314963,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,5,19,,D10_distribution,0,0,0,1,,0.7,0.690282370078,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,5,19,,D20_distribution,0,0,0,1,,0.7,0.690282370078,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,5,19,,G10_geometry,0,0,0,1,,0.7,0.690282370078,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_manual__reference_band_bias_high,training_score_quartile_not_a_global_typology,W010;W018;W028;W031;W036;W037,W010;W028;W031;W036;W037,5,19,,P_pattern,0,0,0,1,,0.7,0.690282370078,1,0.6
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W002;W028;W029;W030;W034,5,19,,D10_distribution,0,0,0,1,,0.6,0.431390022091,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W002;W028;W029;W030;W034,5,19,,D20_distribution,0,0,0,1,,0.6,0.431390022091,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W002;W028;W029;W030;W034,5,19,,G10_geometry,0,0,0,1,,0.6,0.431390022091,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_low,training_score_quartile_not_a_global_typology,W002;W027;W028;W029;W030;W034,W002;W028;W029;W030;W034,5,19,,P_pattern,0,0,0,1,,0.6,0.431390022091,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W032;W037,5,19,,D10_distribution,0,0,0,1,,0.6,0.52594203491,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W032;W037,5,19,,D20_distribution,0,0,0,1,,0.6,0.52594203491,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W032;W037,5,19,,G10_geometry,0,0,0,1,,0.6,0.52594203491,0,1
pRbA3pwrgk9_8b07a4b08cf447abb246769d8dce8494,pRbA3pwrgk9,manual,复合／待定,continuous_tail_semi__point_count_high,training_score_quartile_not_a_global_typology,W006;W011;W015;W021;W032;W037,W006;W011;W015;W032;W037,5,19,,P_pattern,0,0,0,1,,0.6,0.52594203491,0,1
pRbA3pwrgk9_8caa90fc5528451f9e9f45634676499b,pRbA3pwrgk9,manual,储藏与家务辅助,local_Q,training_local_recovery,W001;W006;W008;W010;W011;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W012,2,2,0.825757575758,D10_distribution,0,0,0,1,,0,0.0737170388594,1,0
