fold,information,k,workers,median_recovery,strict_eligible,valid_support_fraction
1,B,8,W017;W018;W027;W032,0.222222222222,False,0.525
1,B,8,W029;W030,0.291666666667,False,0.525
1,B,8,W001;W012;W031;W034;W035,0.4,False,0.525
1,B,9,W006;W011,0.5,False,0.525
1,B,9,W021,0.25,False,0.525
1,B,9,W010;W013;W015,0.222222222222,False,0.525
1,B,9,W037,0.25,False,0.525
1,B,9,W002;W008;W014;W033;W036,0.333333333333,False,0.525
1,B,9,W028,0.125,False,0.525
1,B,9,W017;W018;W027;W032,0.222222222222,False,0.525
1,B,9,W029;W030,0.291666666667,False,0.525
1,B,9,W001;W012;W031;W034;W035,0.4,False,0.525
1,B,10,W006,0.5,False,0.525
1,B,10,W011,0.5,False,0.525
1,B,10,W021,0.291666666667,False,0.525
1,B,10,W010;W013;W015,0.25,False,0.525
1,B,10,W037,0.25,False,0.525
1,B,10,W002;W008;W014;W033;W036,0.333333333333,False,0.525
1,B,10,W028,0.125,False,0.525
1,B,10,W017;W018;W027;W032,0.2,False,0.525
1,B,10,W029;W030,0.333333333333,False,0.525
1,B,10,W001;W012;W031;W034;W035,0.4,False,0.525
1,B,11,W006,0.5,False,0.525
1,B,11,W011,0.5,False,0.525
1,B,11,W021,0.333333333333,False,0.525
1,B,11,W010;W013;W015,0.25,False,0.525
1,B,11,W037,0.25,False,0.525
1,B,11,W002;W008;W014;W033;W036,0.333333333333,False,0.525
1,B,11,W028,0.125,False,0.525
1,B,11,W017;W018;W027;W032,0.2,False,0.525
1,B,11,W031,0.2,False,0.525
1,B,11,W029;W030,0.366666666667,False,0.525
1,B,11,W001;W012;W034;W035,0.45,False,0.525
1,B,12,W006,0.5,False,0.525
1,B,12,W011,0.5,False,0.525
1,B,12,W021,0.333333333333,False,0.525
1,B,12,W010;W013;W015,0.25,False,0.525
1,B,12,W037,0.25,False,0.525
1,B,12,W002;W008;W014;W033;W036,0.333333333333,False,0.525
1,B,12,W028,0.125,False,0.525
1,B,12,W017;W018;W027;W032,0.2,False,0.525
1,B,12,W031,0.2,False,0.525
1,B,12,W029;W030,0.366666666667,False,0.525
1,B,12,W001;W012;W035,0.291666666667,False,0.525
1,B,12,W034,0.333333333333,False,0.525
1,QT,2,W002;W008;W011;W015;W017;W027;W028;W029;W031;W032;W033;W035;W036;W037,0.654761904762,False,0.575
1,QT,2,W001;W006;W010;W012;W013;W021;W030,0.6125,False,0.7
1,QT,3,W002;W011;W015;W017,0.436507936508,False,0.7
1,QT,3,W008;W027;W028;W029;W031;W032;W033;W035;W036;W037,0.625874125874,False,0.575
1,QT,3,W001;W006;W010;W012;W013;W021;W030,0.714285714286,False,0.7
1,QT,4,W002;W011;W015;W017,0.4,False,0.7
1,QT,4,W027;W033;W036,0.25,False,0.5
1,QT,4,W001;W006;W010;W012;W013;W021;W030,0.714285714286,False,0.7
1,QT,4,W008;W028;W029;W031;W032;W035;W037,0.392307692308,False,0.5
1,QT,5,W002,0.5,False,0.725
1,QT,5,W011;W015;W017,0.366666666667,False,0.825
1,QT,5,W027;W033;W036,0.333333333333,False,0.5
1,QT,5,W001;W006;W010;W012;W013;W021;W030,0.714285714286,False,0.7
1,QT,5,W008;W028;W029;W031;W032;W035;W037,0.408333333333,False,0.5
1,QT,6,W002,0.5,False,0.725
1,QT,6,W011;W015;W017,0.5,False,0.825
1,QT,6,W027;W033;W036,0.333333333333,False,0.5
1,QT,6,W008;W028;W029;W031;W032;W035,0.444444444444,False,0.5
1,QT,6,W001;W006;W010;W012;W013;W021;W030,0.714285714286,False,0.7
1,QT,6,W037,0.333333333333,False,0.85
1,QT,7,W002,1,False,0.675
1,QT,7,W027,0.0714285714286,False,0.5
1,QT,7,W011;W015;W017,0.464285714286,False,0.75
1,QT,7,W033;W036,0.5,False,0.725
1,QT,7,W008;W028;W029;W031;W032;W035,0.428571428571,False,0.5
1,QT,7,W001;W006;W010;W012;W013;W021;W030,0.571428571429,False,0.675
1,QT,7,W037,0.333333333333,False,0.75
1,QT,8,W002,1,False,0.675
1,QT,8,W027,0.0714285714286,False,0.5
1,QT,8,W011;W015;W017,0.464285714286,False,0.725
1,QT,8,W021,0,False,0.3
1,QT,8,W033;W036,0.5,False,0.7
1,QT,8,W008;W028;W029;W031;W032;W035,0.380952380952,False,0.5
1,QT,8,W001;W006;W010;W012;W013;W030,0.5,False,0.7
1,QT,8,W037,0.5,False,0.725
1,QT,9,W002,0.5,False,0.525
1,QT,9,W027,0,False,0.45
1,QT,9,W011;W015;W017,0.25,False,0.525
1,QT,9,W021,0,False,0.3
1,QT,9,W033;W036,0.5,False,0.525
1,QT,9,W008;W028;W029;W031;W032;W035,0.333333333333,False,0.475
1,QT,9,W001;W010;W012;W030,0.4,False,0.525
1,QT,9,W006;W013,0.366666666667,False,0.525
1,QT,9,W037,0.416666666667,False,0.525
1,QT,10,W002,0,False,0.375
1,QT,10,W027,0,False,0.375
1,QT,10,W011;W015;W017,0,False,0.375
1,QT,10,W021,0,False,0.3
1,QT,10,W033;W036,0,False,0.375
1,QT,10,W008;W028;W031;W035,0,False,0.3
1,QT,10,W001;W010;W012;W030,0,False,0.375
1,QT,10,W006;W013,0,False,0.375
1,QT,10,W029;W032,0,False,0.375
1,QT,10,W037,0,False,0.375
1,QB,2,W002;W006;W008;W010;W011;W015;W017;W018;W021;W027;W028;W033;W036,0.320512820513,False,0.45
1,QB,2,W001;W012;W013;W014;W029;W030;W031;W032;W034;W035;W037,0.439285714286,False,0.475
1,QB,3,W002;W008;W010;W015;W017;W018;W027;W028;W033;W036,0.288888888889,False,0.475
1,QB,3,W006;W011;W021,0.208333333333,False,0.3
1,QB,3,W001;W012;W013;W014;W029;W030;W031;W032;W034;W035;W037,0.480769230769,False,0.475
1,QB,4,W002;W027,0.0714285714286,False,0.425
1,QB,4,W008;W010;W015;W017;W018;W028;W033;W036,0.409722222222,False,0.475
1,QB,4,W006;W011;W021,0.208333333333,False,0.3
1,QB,4,W001;W012;W013;W014;W029;W030;W031;W032;W034;W035;W037,0.392344497608,False,0.475
1,QB,5,W002;W027,0.166666666667,False,0.425
1,QB,5,W008;W010;W015;W017;W018;W028;W033;W036,0.3875,False,0.475
1,QB,5,W006;W011;W021,0.2,False,0.3
1,QB,5,W001;W012;W029;W030;W031;W034;W035,0.335164835165,False,0.45
1,QB,5,W013;W014;W032;W037,0.25,False,0.45
1,QB,6,W002;W027,0.166666666667,False,0.425
1,QB,6,W010;W015;W017;W018,0.183333333333,False,0.45
1,QB,6,W006;W011;W021,0.2,False,0.3
1,QB,6,W008;W028;W033;W036,0.285714285714,False,0.475
1,QB,6,W001;W012;W029;W030;W031;W034;W035,0.392857142857,False,0.45
1,QB,6,W013;W014;W032;W037,0.25,False,0.45
1,QB,7,W002;W027,0.166666666667,False,0.425
1,QB,7,W010;W015;W017;W018,0.183333333333,False,0.45
1,QB,7,W006;W011;W021,0.266666666667,False,0.3
1,QB,7,W008;W028;W033;W036,0.309523809524,False,0.475
1,QB,7,W001;W012;W029;W030;W031;W034;W035,0.357142857143,False,0.45
1,QB,7,W013;W014;W032,0.2,False,0.45
1,QB,7,W037,0.166666666667,False,0.525
1,QB,8,W002,0,False,0.475
1,QB,8,W027,0,False,0.45
1,QB,8,W010;W015;W017;W018,0.1,False,0.45
1,QB,8,W006;W011;W021,0.1,False,0.3
1,QB,8,W008;W028;W033;W036,0.166666666667,False,0.475
1,QB,8,W001;W012;W029;W030;W031;W034;W035,0.214285714286,False,0.45
1,QB,8,W013;W014;W032,0.1,False,0.45
1,QB,8,W037,0.0833333333333,False,0.5
1,QB,9,W002,0,False,0.45
1,QB,9,W027,0,False,0.45
1,QB,9,W010;W015;W017;W018,0,False,0.45
1,QB,9,W006;W011;W021,0,False,0.3
1,QB,9,W008;W028;W033;W036,0,False,0.475
1,QB,9,W001;W012;W031;W035,0,False,0.45
1,QB,9,W013;W014;W032,0,False,0.45
1,QB,9,W029;W030;W034,0,False,0.475
1,QB,9,W037,0,False,0.475
1,QB,10,W002,0,False,0.45
1,QB,10,W027,0,False,0.45
1,QB,10,W010;W015;W017;W018,0,False,0.45
1,QB,10,W011;W021,0,False,0.3
1,QB,10,W008;W028;W033;W036,0,False,0.475
1,QB,10,W006,0,False,0.475
1,QB,10,W001;W012;W031;W035,0,False,0.45
1,QB,10,W013;W014;W032,0,False,0.45
1,QB,10,W029;W030;W034,0,False,0.475
1,QB,10,W037,0,False,0.475
1,QB,11,W002,0,False,0.425
1,QB,11,W027,0,False,0.425
1,QB,11,W010;W015;W017;W018,0,False,0.425
1,QB,11,W021,0,False,0.3
1,QB,11,W011,0,False,0.425
1,QB,11,W008;W028;W033;W036,0,False,0.425
1,QB,11,W006,0,False,0.425
1,QB,11,W001;W012;W031;W035,0,False,0.425
1,QB,11,W013;W014;W032,0,False,0.425
1,QB,11,W029;W030;W034,0,False,0.425
1,QB,11,W037,0,False,0.425
1,QB,12,W002,0,False,0.3
1,QB,12,W027,0,False,0.3
1,QB,12,W015;W017,0,False,0.3
1,QB,12,W021,0,False,0.3
1,QB,12,W011,0,False,0.3
1,QB,12,W010;W018,0,False,0.3
1,QB,12,W008;W028;W033;W036,0,False,0.3
1,QB,12,W006,0,False,0.3
1,QB,12,W001;W012;W031;W035,0,False,0.3
1,QB,12,W013;W014;W032,0,False,0.3
1,QB,12,W029;W030;W034,0,False,0.3
1,QB,12,W037,0,False,0.3
1,TB,2,W001;W002;W006;W010;W011;W012;W013;W017;W021;W030,0.45,False,0.525
1,TB,2,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,0.548701298701,False,0.525
1,TB,3,W006;W011;W021,0.2625,False,0.45
1,TB,3,W001;W002;W010;W012;W013;W017;W030,0.494047619048,False,0.525
1,TB,3,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,0.435606060606,False,0.525
1,TB,4,W006;W011;W021,0.283333333333,False,0.45
1,TB,4,W001;W002;W010;W012;W013;W017;W030,0.473214285714,False,0.525
1,TB,4,W015;W027;W029;W031;W032;W035;W037,0.454545454545,False,0.425
1,TB,4,W008;W028;W033;W036,0.286363636364,False,0.5
1,TB,5,W006;W011;W021,0.283333333333,False,0.45
1,TB,5,W001;W012,0.142857142857,False,0.475
1,TB,5,W002;W010;W013;W017;W030,0.401785714286,False,0.525
1,TB,5,W015;W027;W029;W031;W032;W035;W037,0.449494949495,False,0.425
1,TB,5,W008;W028;W033;W036,0.286363636364,False,0.5
1,TB,6,W006;W021,0.2,False,0.45
1,TB,6,W001;W012,0.309523809524,False,0.475
1,TB,6,W002;W010;W013;W017;W030,0.428571428571,False,0.525
1,TB,6,W011,0.291666666667,False,0.525
1,TB,6,W015;W027;W029;W031;W032;W035;W037,0.436507936508,False,0.425
1,TB,6,W008;W028;W033;W036,0.3,False,0.5
1,TB,7,W006;W021,0.325,False,0.45
1,TB,7,W001;W012,0.366666666667,False,0.475
1,TB,7,W002;W010;W013;W017;W030,0.428571428571,False,0.525
1,TB,7,W011,0.5,False,0.525
1,TB,7,W015;W027;W029;W031;W032;W035;W037,0.3,False,0.425
1,TB,7,W008;W028;W033,0.285714285714,False,0.5
1,TB,7,W036,0.25,False,0.525
1,TB,8,W006;W021,0.375,False,0.45
1,TB,8,W001;W012,0.416666666667,False,0.475
1,TB,8,W002;W010;W013;W017;W030,0.55,False,0.525
1,TB,8,W011,0.75,False,0.525
1,TB,8,W031;W035,0,False,0.325
1,TB,8,W008;W028;W033,0.428571428571,False,0.5
1,TB,8,W015;W027;W029;W032;W037,0.342857142857,False,0.525
1,TB,8,W036,0.25,False,0.525
1,TB,9,W006;W021,0.375,False,0.45
1,TB,9,W013,0.291666666667,False,0.525
1,TB,9,W001;W012,0.416666666667,False,0.475
1,TB,9,W002;W010;W017;W030,0.45,False,0.525
1,TB,9,W011,0.75,False,0.525
1,TB,9,W031;W035,0,False,0.325
1,TB,9,W008;W028;W033,0.428571428571,False,0.5
1,TB,9,W015;W027;W029;W032;W037,0.285714285714,False,0.525
1,TB,9,W036,0.25,False,0.525
1,TB,10,W006;W021,0,False,0.375
1,TB,10,W013,0,False,0.375
1,TB,10,W001;W012,0,False,0.35
1,TB,10,W002;W010;W017;W030,0,False,0.375
1,TB,10,W011,0,False,0.375
1,TB,10,W031;W035,0,False,0.275
1,TB,10,W015;W037,0,False,0.375
1,TB,10,W008;W028;W033,0,False,0.375
1,TB,10,W027;W029;W032,0,False,0.375
1,TB,10,W036,0,False,0.375
1,QTB,2,W002;W008;W015;W017;W027;W028;W029;W031;W032;W033;W035;W036;W037,0.480769230769,False,0.475
1,QTB,2,W001;W006;W010;W011;W012;W013;W021;W030,0.25,False,0.45
1,QTB,3,W002;W015;W017;W027,0.247474747475,False,0.425
1,QTB,3,W001;W006;W010;W011;W012;W013;W021;W030,0.25,False,0.45
1,QTB,3,W008;W028;W029;W031;W032;W033;W035;W036;W037,0.287179487179,False,0.4
1,QTB,4,W002;W015;W017;W027,0.25,False,0.425
1,QTB,4,W006;W011;W021,0.266666666667,False,0.3
1,QTB,4,W008;W028;W029;W031;W032;W033;W035;W036;W037,0.30303030303,False,0.4
1,QTB,4,W001;W010;W012;W013;W030,0.198863636364,False,0.475
1,QTB,5,W002;W015;W017;W027,0.25,False,0.425
1,QTB,5,W006;W011;W021,0.225,False,0.3
1,QTB,5,W008;W028;W033;W036,0.444444444444,False,0.475
1,QTB,5,W001;W010;W012;W013;W030,0.207792207792,False,0.475
1,QTB,5,W029;W031;W032;W035;W037,0.261111111111,False,0.425
1,QTB,6,W002,0,False,0.475
1,QTB,6,W015;W017;W027,0.25,False,0.45
1,QTB,6,W006;W011;W021,0.25,False,0.3
1,QTB,6,W008;W028;W033;W036,0.354166666667,False,0.475
1,QTB,6,W001;W010;W012;W013;W030,0.266666666667,False,0.475
1,QTB,6,W029;W031;W032;W035;W037,0.309523809524,False,0.425
1,QTB,7,W002,0,False,0.475
1,QTB,7,W015;W017;W027,0.125,False,0.45
1,QTB,7,W006;W011;W021,0.125,False,0.3
1,QTB,7,W008;W028;W033;W036,0.166666666667,False,0.475
1,QTB,7,W029;W031;W032;W035,0.111111111111,False,0.3
1,QTB,7,W001;W010;W012;W013;W030,0.166666666667,False,0.475
1,QTB,7,W037,0.1,False,0.5
1,QTB,8,W002,0,False,0.475
1,QTB,8,W015;W017;W027,0.125,False,0.45
1,QTB,8,W006;W011;W021,0.125,False,0.3
1,QTB,8,W008;W028;W033;W036,0.166666666667,False,0.475
1,QTB,8,W010;W013,0.125,False,0.5
1,QTB,8,W029;W031;W032;W035,0.1,False,0.3
1,QTB,8,W001;W012;W030,0.125,False,0.45
1,QTB,8,W037,0.1,False,0.5
1,QTB,9,W002,0,False,0.425
1,QTB,9,W015;W017;W027,0,False,0.4
1,QTB,9,W011,0,False,0.425
1,QTB,9,W008;W028;W033;W036,0,False,0.425
1,QTB,9,W006;W021,0,False,0.3
1,QTB,9,W010;W013,0,False,0.425
1,QTB,9,W029;W031;W032;W035,0,False,0.275
1,QTB,9,W001;W012;W030,0,False,0.425
1,QTB,9,W037,0,False,0.425
1,QTB,10,W002,0,False,0.325
1,QTB,10,W015;W017;W027,0,False,0.325
1,QTB,10,W011,0,False,0.325
1,QTB,10,W036,0,False,0.325
1,QTB,10,W008;W028;W033,0,False,0.325
1,QTB,10,W006;W021,0,False,0.3
1,QTB,10,W010;W013,0,False,0.325
1,QTB,10,W029;W031;W032;W035,0,False,0.25
1,QTB,10,W001;W012;W030,0,False,0.325
1,QTB,10,W037,0,False,0.325
1,quality_time_edit,2,W001;W002;W008;W012;W015;W017;W027;W028;W029;W030;W031;W032;W033;W035;W036;W037,0.5625,False,0.475
1,quality_time_edit,2,W006;W010;W011;W013;W021,0.375,False,0.5
1,quality_time_edit,3,W002;W015;W017;W027,0.25,False,0.425
1,quality_time_edit,3,W006;W010;W011;W013;W021,0.330357142857,False,0.5
1,quality_time_edit,3,W001;W008;W012;W028;W029;W030;W031;W032;W033;W035;W036;W037,0.449519230769,False,0.45
1,quality_time_edit,4,W002;W015;W017;W027,0.267857142857,False,0.425
1,quality_time_edit,4,W006;W010;W011;W013;W021,0.342857142857,False,0.5
1,quality_time_edit,4,W008;W028;W029;W031;W032;W033;W035;W036;W037,0.309523809524,False,0.4
1,quality_time_edit,4,W001;W012;W030,0.155555555556,False,0.45
1,quality_time_edit,5,W002;W015;W017;W027,0.225,False,0.425
1,quality_time_edit,5,W006;W010;W011;W013;W021,0.3,False,0.5
1,quality_time_edit,5,W008;W028;W029;W031;W032;W033;W035;W036,0.333333333333,False,0.4
1,quality_time_edit,5,W001;W012;W030,0.155555555556,False,0.45
1,quality_time_edit,5,W037,0.111111111111,False,0.525
1,quality_time_edit,6,W002;W015;W017;W027,0.25,False,0.425
1,quality_time_edit,6,W006;W011;W021,0.25,False,0.3
1,quality_time_edit,6,W008;W028;W029;W031;W032;W033;W035;W036,0.333333333333,False,0.4
1,quality_time_edit,6,W010;W013,0.25,False,0.5
1,quality_time_edit,6,W001;W012;W030,0.1625,False,0.45
1,quality_time_edit,6,W037,0.111111111111,False,0.525
1,quality_time_edit,7,W002,0,False,0.475
1,quality_time_edit,7,W015;W017;W027,0.125,False,0.45
1,quality_time_edit,7,W006;W011;W021,0.125,False,0.3
1,quality_time_edit,7,W008;W028;W029;W031;W032;W033;W035;W036,0.15,False,0.4
1,quality_time_edit,7,W010;W013,0.125,False,0.5
1,quality_time_edit,7,W001;W012;W030,0.0625,False,0.45
1,quality_time_edit,7,W037,0.0625,False,0.5
1,quality_time_edit,8,W002,0,False,0.475
1,quality_time_edit,8,W015;W017;W027,0.125,False,0.45
1,quality_time_edit,8,W006;W011;W021,0.166666666667,False,0.3
1,quality_time_edit,8,W036,0.0833333333333,False,0.5
1,quality_time_edit,8,W008;W028;W029;W031;W032;W033;W035,0.125,False,0.4
1,quality_time_edit,8,W010;W013,0.125,False,0.5
1,quality_time_edit,8,W001;W012;W030,0.125,False,0.45
1,quality_time_edit,8,W037,0.1,False,0.5
1,quality_time_edit,9,W002,0,False,0.425
1,quality_time_edit,9,W027,0,False,0.4
1,quality_time_edit,9,W015;W017,0,False,0.425
1,quality_time_edit,9,W006;W011;W021,0,False,0.3
1,quality_time_edit,9,W036,0,False,0.425
1,quality_time_edit,9,W008;W028;W029;W031;W032;W033;W035,0,False,0.375
1,quality_time_edit,9,W010;W013,0,False,0.425
1,quality_time_edit,9,W001;W012;W030,0,False,0.425
1,quality_time_edit,9,W037,0,False,0.425
1,quality_time_edit,10,W002,0,False,0.325
1,quality_time_edit,10,W027,0,False,0.325
1,quality_time_edit,10,W015;W017,0,False,0.325
1,quality_time_edit,10,W011,0,False,0.325
1,quality_time_edit,10,W036,0,False,0.325
1,quality_time_edit,10,W006;W021,0,False,0.3
1,quality_time_edit,10,W008;W028;W029;W031;W032;W033;W035,0,False,0.325
1,quality_time_edit,10,W010;W013,0,False,0.325
1,quality_time_edit,10,W001;W012;W030,0,False,0.325
1,quality_time_edit,10,W037,0,False,0.325
