image_id,building,condition,scene,candidate,selection_source,training_workers,actual_workers,n_subgroup,n_all,training_recovery,rule,p_unified,p_stable_multi,p_current_changes,p_undetermined,onset,topology_disagreement,same_topology_median_d,n_supported_modes,singleton_mass,full_stable_fraction,full_undetermined_fraction,current_changes
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W034;W037,3,5,0.875,G10_geometry,0,0,0,1,,0.666666666667,0.0161536411486,1,0.333333333333,0,1,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,卧室,local_QT,training_local_recovery,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W028;W034;W037,3,5,0.769230769231,G10_geometry,0,0,0,1,,0,0.0226394943477,1,0,0,1,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W034;W037,3,5,0.853535353535,G10_geometry,0,0,0,1,,0.666666666667,0.0161536411486,1,0.333333333333,0,1,0
q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,manual,卧室,local_TB,training_local_recovery,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002,2,5,0.863636363636,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,起居与休闲,local_T,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,W008;W031;W032;W033,4,5,0.846153846154,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,起居与休闲,local_QT,training_local_recovery,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W031;W032;W033,4,5,0.769230769231,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,manual,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W031;W032,2,5,0.853535353535,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_T,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,11,24,0.846153846154,G10_geometry,0,0.275,0.725,0,9,0,0.054277174598,2,0,0.35,0,0.65
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W001;W012;W029;W030;W031;W034;W035;W037,8,24,0.875,G10_geometry,0,0,0,1,,0.25,0.0640687562411,1,0.25,0.35,0,0.65
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_QT,training_local_recovery,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,13,24,0.769230769231,G10_geometry,0,0.125,0.875,0,11,0.153846153846,0.0530993547761,2,0.0769230769231,0.35,0,0.65
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,24,0.853535353535,G10_geometry,0,0,0,1,,0.222222222222,0.0636126075572,2,0.111111111111,0.35,0,0.65
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_TB,training_local_recovery,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,11,24,0.863636363636,G10_geometry,0,0,0,1,,0.181818181818,0.0488717852621,1,0.181818181818,0.35,0,0.65
q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,manual,卫浴,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W001;W010;W012;W013;W030,5,24,0.8,G10_geometry,0,0,0,1,,0,0.0486325517452,1,0.2,0.35,0,0.65
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_T,training_local_recovery,W008;W015;W027;W028;W029;W031;W032;W033;W035;W036;W037,W015;W027,2,5,0.846153846154,G10_geometry,0,0,0,1,,0,0.0390450387001,1,0,0,1,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_B,training_local_recovery,W001;W012;W029;W030;W031;W034;W035;W037,W012;W030,2,5,0.875,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_QT,training_local_recovery,W008;W011;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W011;W015;W030,3,5,0.769230769231,G10_geometry,0,0,0,1,,0,0.0305708573648,1,0,0,1,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W012;W030,2,5,0.853535353535,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_TB,training_local_recovery,W001;W002;W006;W010;W011;W012;W013;W017;W018;W021;W030,W011;W012;W030,3,5,0.863636363636,G10_geometry,0,0,0,1,,0.666666666667,0.040181432017,1,0.333333333333,0,1,0
q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,q9vSo1VnCiC,manual,卧室,local_QTB,training_local_recovery,W001;W010;W012;W013;W030,W012;W030,2,5,0.8,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,0.809523809524,G10_geometry,0,0.625,0.375,0,11,0.220588235294,0.0254762368666,2,0,0.77,0,0.23
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,8,23,0.9,G10_geometry,0,0,0,1,,0.25,0.0269613691083,1,0.125,0.77,0,0.23
rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,rPc6DW4iMge,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,23,0.75,G10_geometry,0,0,0,1,,0.333333333333,0.0383390803759,1,0.166666666667,0.77,0,0.23
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W030;W034,3,5,0.809523809524,G10_geometry,0,0,0,1,,0.666666666667,0.069048027704,1,0.333333333333,0,1,0
rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W002;W017;W030,3,5,0.9,G10_geometry,0,0,0,1,,0.666666666667,0.0687651006067,1,0.333333333333,0,1,0
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,0.809523809524,G10_geometry,0,0,0,1,,0.772058823529,0.0535575776278,2,0.411764705882,0,1,0
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,0.9,G10_geometry,0,0,0,1,,0.583333333333,0.0456405313196,1,0.333333333333,0,1,0
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,24,0.75,G10_geometry,0,0,0,1,,0.6,0.0490950861544,1,0.333333333333,0,1,0
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,0.809523809524,G10_geometry,0,0.75,0.25,0,12,0.404411764706,0.0276600046382,2,0.0588235294118,0.87,0,0.13
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,0.9,G10_geometry,1,0,0,0,3,0,0.0384906822732,1,0,0.87,0,0.13
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,24,0.75,G10_geometry,0.925,0,0.075,0,2,0,0.0425256580508,1,0,0.87,0,0.13
rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,manual,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W032;W034;W037,3,5,0.809523809524,G10_geometry,0,0,0,1,,0,0.0608766257732,1,0,0.29,0,0.71
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,卧室,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,23,0.809523809524,G10_geometry,0,0.55,0.45,0,13,0.117647058824,0.0612006979605,2,0.0588235294118,0.67,0,0.33
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,卧室,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W030,8,23,0.9,G10_geometry,0,0,1,0,6,0,0.0500578091159,2,0,0.67,0,0.33
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,manual,卧室,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,23,0.75,G10_geometry,0,0,1,0,5,0,0.0708863384578,2,0,0.67,0,0.33
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W006;W010;W013;W014;W034,5,6,0.809523809524,G10_geometry,0,0,0,1,,0.7,0.0055548579153,1,0.4,0,1,0
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W006;W010;W013,3,6,0.9,G10_geometry,0,0,0,1,,0.666666666667,0.0055548579153,1,0.333333333333,0,1,0
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,rPc6DW4iMge,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W006;W010;W013,3,6,0.75,G10_geometry,0,0,0,1,,0.666666666667,0.0055548579153,1,0.333333333333,0,1,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,16,22,0.809523809524,G10_geometry,0,0,0,1,,0.733333333333,0.064510496942,2,0.4375,0,1,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,8,22,0.9,G10_geometry,0,0,0,1,,0.607142857143,0.0506455679694,2,0.125,0,1,0
rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,rPc6DW4iMge,semi,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,22,0.75,G10_geometry,0,0,0,1,,0.6,0.050861110994,1,0.333333333333,0,1,0
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,通行与连接,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,24,0.809523809524,G10_geometry,0,0.675,0.325,0,11,0.220588235294,0.0386655169838,2,0,0.84,0,0.16
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,通行与连接,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,9,24,0.9,G10_geometry,1,0,0,0,3,0,0.0390047748042,1,0,0.84,0,0.16
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,manual,通行与连接,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,24,0.75,G10_geometry,0.675,0,0.325,0,2,0,0.0389575018594,1,0,0.84,0,0.16
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,卫浴,local_Q,training_local_recovery,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W001;W006;W008;W010;W012;W013;W014;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,17,22,0.809523809524,G10_geometry,0,0,0,1,,0.830882352941,0.146186745566,1,0.764705882353,0,1,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,卫浴,local_T,training_local_recovery,W001;W002;W006;W010;W012;W013;W017;W021;W030,W001;W002;W006;W010;W012;W013;W017;W021;W030,8,22,0.9,G10_geometry,0,0,0,1,,0.785714285714,0.0778812232249,1,0.625,0,1,0
rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,manual,卫浴,local_QT,training_local_recovery,W001;W006;W010;W012;W013;W030,W001;W006;W010;W012;W013;W030,6,22,0.75,G10_geometry,0,0,0,1,,0.8,0.147622172798,1,0.666666666667,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.214621288194,1,0.333333333333,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.214621288194,1,0.333333333333,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,24,0.777472527473,G10_geometry,0,0.125,0.875,0,10,0.166666666667,0.0566409606273,2,0.0833333333333,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,24,0.9,G10_geometry,0,0,0,1,,0.222222222222,0.0640068080335,1,0.222222222222,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,G10_geometry,0,0,0,1,,0,0.192982294592,3,0.125,0,1,0
uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY,manual,卫浴,local_QTB,training_local_recovery,W008;W015;W028;W033,W008;W015;W028;W033,4,24,0.75,G10_geometry,0,0,0,1,,0,0.0778983862999,1,0.25,0,1,0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,23,1,G10_geometry,0,0,0,1,,0,0,1,0,0.33,0,0.67
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_B,training_local_recovery,W006;W011;W021,W006;W011,2,23,1,G10_geometry,0,0,0,1,,0,0.0143071385723,1,0,0.33,0,0.67
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,23,0.777472527473,G10_geometry,0,0,0,1,,0,0.0604675691323,1,0.166666666667,0.33,0,0.67
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,23,0.9,G10_geometry,0,0,1,0,7,0,0.0700018530469,2,0,0.33,0,0.67
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.875,G10_geometry,0,0,0,1,,0,0.0342925301923,1,0.125,0.33,0,0.67
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY,manual,卧室,local_QTB,training_local_recovery,W008;W015;W028;W033,W008;W015;W028;W033,4,23,0.75,G10_geometry,0,0,0,1,,0,0.148249440902,1,0.25,0.33,0,0.67
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W006;W013;W021,3,24,1,G10_geometry,0,0,0,1,,0,0.0805537641343,1,0.333333333333,0,1,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,W006;W011;W021,3,24,1,G10_geometry,0,0,0,1,,0.666666666667,0.0757482958726,1,0.333333333333,0,1,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,24,0.777472527473,G10_geometry,0,0,0,1,,0.787878787879,0.149432784752,2,0.5,0,1,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,24,0.9,G10_geometry,0,0,0,1,,0.777777777778,0.195137014862,1,0.666666666667,0,1,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,24,0.875,G10_geometry,0,0,0,1,,0.75,0.203313609467,0,1,0,1,0
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,uNb9QFRL6hY,manual,卫浴,local_QTB,training_local_recovery,W008;W015;W028;W033,W008;W015;W028;W033,4,24,0.75,G10_geometry,0,0,0,1,,0.5,0.093596969417,1,0.25,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_T,training_local_recovery,W006;W013;W021,W006;W013,2,23,1,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_B,training_local_recovery,W006;W011;W021,W006;W011,2,23,1,G10_geometry,0,0,0,1,,0,0.134462441242,0,1,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,12,23,0.777472527473,G10_geometry,0,0,0,1,,0.787878787879,0.137113526428,4,0.333333333333,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W029;W030;W031;W032;W034;W035;W037,9,23,0.9,G10_geometry,0,0,0,1,,0.888888888889,0.111200613996,2,0.555555555556,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W010;W012;W013;W017;W018;W030,8,23,0.875,G10_geometry,0,0,0,1,,0.75,0.131218293329,1,0.625,0,1,0
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,uNb9QFRL6hY,manual,卫浴,local_QTB,training_local_recovery,W008;W015;W028;W033,W008;W015;W028;W033,4,23,0.75,G10_geometry,0,0,0,1,,0,0.13774341798,1,0.5,0,1,0
uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,uNb9QFRL6hY,manual,卫浴,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W028;W029;W036,3,5,0.777472527473,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,卧室,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W001;W012;W030,3,5,0.9,G10_geometry,0,0,0,1,,0.666666666667,0.0627485123536,1,0.333333333333,0,1,0
uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,uNb9QFRL6hY,manual,卧室,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W001;W002;W012;W030,4,5,0.875,G10_geometry,0,0,0,1,,0.833333333333,0.0627485123536,1,0.5,0,1,0
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,通行与连接,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W028;W029;W030;W036,4,5,0.777472527473,G10_geometry,0,0,0,1,,0.5,0.186246489165,1,0.5,0,1,0
uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,uNb9QFRL6hY,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W029;W030,2,5,0.9,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,通行与连接,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W034;W035,2,6,0.777472527473,G10_geometry,0,0,0,1,,0,0.0342573692742,1,0,0,0,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W034;W035,2,6,0.9,G10_geometry,0,0,0,1,,0,0.0342573692742,1,0,0,0,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,manual,通行与连接,local_TB,training_local_recovery,W001;W002;W010;W012;W013;W017;W018;W030,W010;W013;W018,3,6,0.875,G10_geometry,0,0,0,1,,0,0.160655473157,1,0.333333333333,0,0,1
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,通行与连接,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W015;W037,3,4,0.777472527473,G10_geometry,0,0,0,1,,0.666666666667,0.00701130918398,1,0.333333333333,0,1,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,通行与连接,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W012;W037,2,4,0.9,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
uNb9QFRL6hY_6c4fa6dfddc1499db228854454bfc61d,uNb9QFRL6hY,semi,通行与连接,local_QTB,training_local_recovery,W008;W015;W028;W033,W008;W015,2,4,0.75,G10_geometry,0,0,0,1,,0,0.00701130918398,1,0,0,1,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,起居与休闲,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W008;W031;W032,3,5,0.777472527473,G10_geometry,0,0,0,1,,0,0.0382391483917,1,0,0,1,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,manual,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W031;W032,2,5,0.9,G10_geometry,0,0,0,1,,0,0.0193542360744,1,0,0,1,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,起居与休闲,local_QT,training_local_recovery,W008;W015;W028;W029;W030;W031;W032;W033;W034;W035;W036;W037,W015;W034,2,4,0.777472527473,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
uNb9QFRL6hY_748279b5d6e740c4b2cba9fc78d6fc62,uNb9QFRL6hY,semi,起居与休闲,local_QB,training_local_recovery,W001;W012;W029;W030;W031;W032;W034;W035;W037,W012;W034,2,4,0.9,G10_geometry,0,0,0,1,,1,,0,1,0,1,0
