partition_id,context_key,cluster_id,method,rank,original_support,calculable_support,representative_id,medoid_enclosed,medoid_extended,semantic_label,representative_role
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster2,historical_pairmap_unaveraged,2,1,1,1ca216a593ef9439,0.12464635255145973,0.12464635255145973,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster3,serialized_adjacency,3,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384,P1|0|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|manual,extended73|P1|manual|uNb9QFRL6hY_d02f87bbb0414146a7a15070110a0384|cluster3,historical_pairmap_unaveraged,3,1,1,b3865e9a7310a075,0.24557240459483876,0.24557240459483876,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1|0|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|manual,extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|cluster1,serialized_adjacency,1,24,23,7b3dcabd7dc4a947,0.04166025626305492,0.04166025626305492,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31,P1|0|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|manual,extended73|P1|manual|wc2JMjhGNzB_2195c5a9b9fd451b927b0050f23fac31|cluster1,historical_pairmap_unaveraged,1,24,24,e8abf5fd61098d96,0.03672417769505154,0.03672417769505154,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster1,serialized_adjacency,1,23,18,6ebc8dfc41b13c26,0.10809979468371911,0.13286506037193657,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster1,historical_pairmap_unaveraged,1,23,23,6ebc8dfc41b13c26,0.10809979468371911,0.13286506037193613,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e,P1|0|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|manual,extended73|P1|manual|wc2JMjhGNzB_dc4a9f470b834de1983c7e605ff06b2e|cluster2,historical_pairmap_unaveraged,2,1,1,6748e788317900ca,0.477022965771274,0.46122913072283234,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster1,serialized_adjacency,1,20,14,6fa6d51306c03bbc,0.07765966910174793,0.07813222964626665,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster1,historical_pairmap_unaveraged,1,20,20,04f3914eba8431cf,0.08133114221529636,0.08169520953209697,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster2,historical_pairmap_unaveraged,2,1,1,11fd9f274cd93897,0.10450002799300007,0.10439768989311893,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster3,serialized_adjacency,3,1,1,e72b6e8a76676529,0.2224769673102538,0.2225346861185753,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster3,historical_pairmap_unaveraged,3,1,1,e72b6e8a76676529,0.22247696731025357,0.22253468611857552,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster4,serialized_adjacency,4,1,1,2e2eab60b2d63268,0.3908813915402646,0.3906050219226378,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster4,historical_pairmap_unaveraged,4,1,1,2e2eab60b2d63268,0.17470785055841964,0.17456674831721386,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster5,serialized_adjacency,5,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,P1|0|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|manual,extended73|P1|manual|x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23|cluster5,historical_pairmap_unaveraged,5,1,1,ec4fcec59bb24432,0.10739191935679193,0.10781697896374398,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster1,serialized_adjacency,1,24,15,35bcb07be735e1ae,0.08690011294382527,0.08690011294382527,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster1,historical_pairmap_unaveraged,1,24,24,3fb3e730c4ba6ebd,0.09587975122868331,0.09587975122868331,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,P1|0|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|manual,extended73|P1|manual|yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599|cluster2,historical_pairmap_unaveraged,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster1,serialized_adjacency,1,8,3,026b9a1fe7ba6a07,,0.2558970664817978,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster1,historical_pairmap_unaveraged,1,8,6,fb6a42a891f7dcee,,0.516961770192563,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster10,serialized_adjacency,10,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster10,historical_pairmap_unaveraged,10,1,1,6d67a30583e6d492,,0.5641733321094768,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster2,serialized_adjacency,2,4,3,4a6dba8a9c32eb66,,0.9620802081097052,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster2,historical_pairmap_unaveraged,2,4,4,4a6dba8a9c32eb66,,0.9620802081097052,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster3,serialized_adjacency,3,3,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster3,historical_pairmap_unaveraged,3,3,3,1894f27c3fd308cd,,0.5024326054193711,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster4,serialized_adjacency,4,2,1,97a3f59e2ba873d1,,0.5364409570595792,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster4,historical_pairmap_unaveraged,4,2,2,0657f6415220d28c,,0.40684481016173735,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster5,serialized_adjacency,5,2,1,45ab7471668e03d9,,0.47106324522270115,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster5,historical_pairmap_unaveraged,5,2,2,1855cec45f3e93ab,,0.4832333808269751,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster6,serialized_adjacency,6,1,1,4d26dca68df3a0a4,,0.5314853689163608,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster6,historical_pairmap_unaveraged,6,1,1,4d26dca68df3a0a4,,0.5314853689163608,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster7,serialized_adjacency,7,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster7,historical_pairmap_unaveraged,7,1,1,78e7d9bc59680788,,0.63965735590985,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster8,serialized_adjacency,8,1,1,170e1369f3fbeb52,,0.37177883922335286,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster8,historical_pairmap_unaveraged,8,1,1,170e1369f3fbeb52,,0.4072030255027055,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster9,serialized_adjacency,9,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058,P1|0|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|manual,extended73|P1|manual|yqstnuAEVhm_e3face7b2196414d95ed97151aa13058|cluster9,historical_pairmap_unaveraged,9,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster1,serialized_adjacency,1,9,6,89baed79d40c1055,0.31525148084290056,0.31555986423581195,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster1,historical_pairmap_unaveraged,1,9,9,89baed79d40c1055,0.31525148084290056,0.31555986423581195,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster10,serialized_adjacency,10,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster10,historical_pairmap_unaveraged,10,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster11,serialized_adjacency,11,1,1,90ea86e7d48174ff,0.23224987977785716,0.23577835402555958,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster11,historical_pairmap_unaveraged,11,1,1,90ea86e7d48174ff,0.23224987977785716,0.23577835402555958,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster12,serialized_adjacency,12,1,1,02b72fbd029d4c27,0.2096213349576539,0.21194647741168848,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster12,historical_pairmap_unaveraged,12,1,1,02b72fbd029d4c27,0.20962133495765367,0.21194647741168804,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster2,serialized_adjacency,2,3,1,a1fe8ddab1fe7c86,0.250921130599578,0.25272255854818004,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster2,historical_pairmap_unaveraged,2,3,3,264bb601655e3517,0.21871562651851872,0.22075758850371296,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster3,serialized_adjacency,3,2,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster3,historical_pairmap_unaveraged,3,2,2,94c06b2d1bd3e71f,0.27701925921271253,0.2806513312597798,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster4,serialized_adjacency,4,2,1,e77a797b88db2ceb,0.17484595528421676,0.17829110580119123,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster4,historical_pairmap_unaveraged,4,2,2,1a628f7c69f6416b,0.24303684728634234,0.24226011964033778,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster5,serialized_adjacency,5,1,1,db91666fae7b3b76,0.2878171702332999,0.2923600611136996,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster5,historical_pairmap_unaveraged,5,1,1,db91666fae7b3b76,0.2878171702332999,0.2923600611136996,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster6,serialized_adjacency,6,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster6,historical_pairmap_unaveraged,6,1,1,b66f79e3d5607ae9,0.281085288486437,0.28425108232040674,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster7,serialized_adjacency,7,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster7,historical_pairmap_unaveraged,7,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster8,serialized_adjacency,8,1,1,a3975721377143bb,0.1968531388237552,0.206467106924081,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster8,historical_pairmap_unaveraged,8,1,1,a3975721377143bb,0.24538892740286744,0.2489385123062673,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster9,serialized_adjacency,9,1,1,d89e352b650edb48,0.29262547284448637,0.2937645998384987,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,P1|0|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|manual,extended73|P1|manual|yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65|cluster9,historical_pairmap_unaveraged,9,1,1,d89e352b650edb48,0.29262547284448615,0.29376459983849845,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,P1|0|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|cluster1,serialized_adjacency,1,24,17,5ffdf0267c883e0a,0.18159087493982662,0.18159087493982662,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,P1|0|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|cluster1,historical_pairmap_unaveraged,1,24,24,7228f5183729b915,0.13841395297964698,0.13841395297964698,,sensitivity_display_medoid_not_semantic_cluster
extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,P1|0|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|manual,extended73|P1|manual|yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5|cluster2,serialized_adjacency,2,1,0,,,,,sensitivity_display_medoid_not_semantic_cluster
