method,pool,cohort,metric,scope,stratum,contexts,images,buildings,rho,image_mean_rho,building_mean_rho,building_centered_rank_correlation,leave_building_min,leave_building_max,leave_building_evaluable,interval
historical_pairmap_unaveraged,current20_only,method_available,solid,all_metric_n3,P1|manual,18,18,10,0.559988735439714,0.559988735439714,0.6139845991168652,0.4071398396730146,0.3346007650285217,0.6460205098368235,10,none_LOBO_range_is_not_confidence_interval
historical_pairmap_unaveraged,current20_only,method_available,solid,all_metric_n3,P1|oos,5,5,4,0.3,0.3,0.39999999999999997,-1.0,0.0,0.6000000000000001,3,none_LOBO_range_is_not_confidence_interval
historical_pairmap_unaveraged,current20_only,method_available,solid,all_metric_n3,P1|semi,16,16,9,-0.029845304537254043,-0.029845304537254043,0.38494060802763264,-0.24943454045281035,-0.10846522890932808,0.052704627669472995,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,all,49,49,15,0.4397845064298039,0.4397845064298039,0.4071428571428571,0.4322700201741703,0.3710812304552395,0.48676925436286667,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,without_synthetic,43,43,14,0.5165003598236033,0.5165003598236033,0.45054945054945056,0.4834355199772413,0.4166917685569753,0.575947733142337,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,C1|manual,7,7,4,0.48650622985560193,0.48650622985560193,0.39999999999999997,0.9563650695950074,0.39999999999999997,0.6377481392176932,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,P1|manual,18,18,10,0.5370469250492601,0.5370469250492601,0.47416632407045034,0.3859055811185945,0.3273268353539886,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,P1|oos,5,5,4,0.7,0.7,1.0,-1.0,0.39999999999999997,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,extended73,P1|semi,16,16,9,-0.0879651081098014,-0.0879651081098014,0.2928895930645031,-0.2310279968290718,-0.16076096427632552,-0.007529232524210426,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,all,96,85,15,0.12931670917908508,0.1244063194852192,0.1464285714285714,0.0662847985725956,0.05759195406914145,0.2047155904953317,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,without_synthetic,90,79,15,0.14639373728601504,0.14265486174446926,0.10357142857142855,0.07637825859761345,0.07102396549133289,0.22514102363150146,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,C1|manual,41,41,11,-0.06727727294321333,-0.06727727294321333,0.08181818181818183,-0.05571703911905377,-0.16599329879872543,0.04513687239173993,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,C1|semi,13,13,6,-0.06782367663050284,-0.06782367663050284,0.4638168285219587,-0.5638607375032509,-0.27799851904915146,0.06748974310538336,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,P1|manual,18,18,10,0.5370469250492601,0.5370469250492601,0.47416632407045034,0.3859055811185945,0.3273268353539886,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,P1|oos,5,5,4,0.7,0.7,1.0,-1.0,0.39999999999999997,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,band,all_metric_n3,P1|semi,16,16,9,-0.0879651081098014,-0.0879651081098014,0.2928895930645031,-0.2310279968290718,-0.16076096427632552,-0.007529232524210426,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,all,72,72,16,0.4894882974403811,0.4894882974403811,0.43119952806910306,0.45226683155548225,0.43630151215827334,0.5197052140433119,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,without_synthetic,66,66,15,0.5195476698946551,0.5195476698946551,0.4200180408182832,0.46266185815116717,0.46727114701134187,0.5638159231680091,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,C1|manual,12,12,5,0.469352733786692,0.469352733786692,0.7,0.544061750577581,0.22424242424242422,0.7061521737462181,5,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,C2-B|manual,4,4,3,0.632455532033676,0.632455532033676,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,P1|manual,29,29,12,0.5418414494910807,0.5418414494910807,0.6690027772631206,0.3828030559662105,0.45103761467312703,0.6032657729833849,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,P1|oos,9,9,6,-0.04184137043778616,-0.04184137043778616,-0.2,0.7674598134217787,-0.3142857142857143,0.2515015150017844,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,extended73,P1|semi,18,18,10,0.3047630891984219,0.3047630891984219,0.2024692293161501,-0.0003800973461975727,0.1591557800787011,0.4007349710419616,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,all,151,134,16,0.21677394547513681,0.2900100619314251,0.4558823529411765,0.13868978887435504,0.17835371452557314,0.2594047060769734,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,without_synthetic,145,128,16,0.22873884422143725,0.30222402948798543,0.4588235294117647,0.1452134940214603,0.1901187980608944,0.2715017624820665,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,C1|manual,69,69,13,0.1656283367449125,0.1656283367449125,0.15934065934065936,0.1523072698757313,0.11525386663323138,0.2113845851785437,13,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,C1|semi,21,21,8,-0.16737818778945796,-0.16737818778945796,-0.04761904761904763,-0.26124611939112413,-0.3118972995673581,-0.05313666160061558,8,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,C2-B|manual,5,5,3,0.6708203932499368,0.6708203932499368,,0.31622776601683794,0.2581988897471611,0.2581988897471611,1,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,P1|manual,29,29,12,0.5418414494910807,0.5418414494910807,0.6690027772631206,0.3828030559662105,0.45103761467312703,0.6032657729833849,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,P1|oos,9,9,6,-0.04184137043778616,-0.04184137043778616,-0.2,0.7674598134217787,-0.3142857142857143,0.2515015150017844,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,floor,all_metric_n3,P1|semi,18,18,10,0.3047630891984219,0.3047630891984219,0.2024692293161501,-0.0003800973461975727,0.1591557800787011,0.4007349710419616,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,all,49,49,15,0.35678852508786324,0.35678852508786324,0.3,0.3119520341229729,0.2836825994951244,0.40205955872005045,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,without_synthetic,43,43,14,0.4594102426934431,0.4594102426934431,0.3142857142857143,0.4265153074583256,0.3247729427151357,0.5162645471116053,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,C1|manual,7,7,4,0.01801874925391118,0.01801874925391118,-0.7999999999999999,0.8548842422627598,-0.09999999999999999,0.3188740696088466,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,P1|manual,18,18,10,0.7038964551616516,0.7038964551616516,0.5045616012544536,0.8334871414131401,0.4873532881937163,0.864310545124152,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,P1|oos,5,5,4,-0.8999999999999998,-0.8999999999999998,-0.39999999999999997,-1.0,-1.0,-0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,extended73,P1|semi,16,16,9,-0.2120587427646998,-0.2120587427646998,-0.25941649671427414,-0.5275552589062331,-0.3486382357799831,-0.11670310412526161,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,all,96,85,15,0.15972049819200226,0.16418955973509128,0.0,0.10915374401552648,0.07179116060152883,0.24412974288003797,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,without_synthetic,90,79,15,0.19082690405223218,0.19725040179524136,-0.05714285714285713,0.14396679386102954,0.07634043520330465,0.2915318153398699,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,C1|manual,41,41,11,0.017173409146030768,0.017173409146030768,0.13636363636363638,0.05813554065764695,-0.07831345288153033,0.13633675199305184,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,C1|semi,13,13,6,-0.06782367663050284,-0.06782367663050284,0.28988551782622424,-0.5470981213294613,-0.42023031949290335,0.22701095408174404,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,P1|manual,18,18,10,0.7038964551616516,0.7038964551616516,0.5045616012544536,0.8334871414131401,0.4873532881937163,0.864310545124152,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,P1|oos,5,5,4,-0.8999999999999998,-0.8999999999999998,-0.39999999999999997,-1.0,-1.0,-0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,linear,all_metric_n3,P1|semi,16,16,9,-0.2120587427646998,-0.2120587427646998,-0.25941649671427414,-0.5275552589062331,-0.3486382357799831,-0.11670310412526161,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,all,49,49,15,0.41974197121292917,0.41974197121292917,0.3714285714285714,0.42527883053622395,0.3256397495739837,0.479808666382399,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,without_synthetic,43,43,14,0.5065883475627815,0.5065883475627815,0.4153846153846154,0.48151260346834446,0.3779345635233248,0.5838869728395051,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,C1|manual,7,7,4,0.5585812268712466,0.5585812268712466,0.19999999999999998,0.9946196723788077,0.39999999999999997,0.7,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,P1|manual,18,18,10,0.5662455928189286,0.5662455928189286,0.4863244349440517,0.419379776556911,0.31277897600492244,0.6784690285957508,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,P1|oos,5,5,4,0.19999999999999998,0.19999999999999998,0.39999999999999997,-1.0,0.0,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,extended73,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.23431167445160245,-0.23421358413240173,-0.17238223880232498,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,all,96,85,15,0.09637348913496575,0.10719789453915547,0.11785714285714284,0.030749419047771603,0.027678616506621755,0.17970922529247643,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,without_synthetic,90,79,15,0.11257185161461847,0.12661703454226741,0.08928571428571427,0.0390890297884181,0.0420061336666204,0.19860623455132173,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,C1|manual,41,41,11,-0.08586704573015383,-0.08586704573015383,0.08181818181818183,-0.08990591057919851,-0.1584481488533288,0.02979478276105,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,C1|semi,13,13,6,-0.05086775747287714,-0.05086775747287714,0.4638168285219587,-0.5645505868468456,-0.252138191695742,0.09203146787097731,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,P1|manual,18,18,10,0.5662455928189286,0.5662455928189286,0.4863244349440517,0.419379776556911,0.31277897600492244,0.6784690285957508,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,P1|oos,5,5,4,0.19999999999999998,0.19999999999999998,0.39999999999999997,-1.0,0.0,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,common_responses,solid,all_metric_n3,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.23431167445160245,-0.23421358413240173,-0.17238223880232498,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,all,49,49,15,0.4397845064298039,0.4397845064298039,0.4071428571428571,0.4322700201741703,0.3710812304552395,0.48676925436286667,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,without_synthetic,43,43,14,0.5165003598236033,0.5165003598236033,0.45054945054945056,0.4834355199772413,0.4166917685569753,0.575947733142337,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,C1|manual,7,7,4,0.48650622985560193,0.48650622985560193,0.39999999999999997,0.9563650695950074,0.39999999999999997,0.6377481392176932,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,P1|manual,18,18,10,0.5370469250492601,0.5370469250492601,0.47416632407045034,0.3859055811185945,0.3273268353539886,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,P1|oos,5,5,4,0.7,0.7,1.0,-1.0,0.39999999999999997,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,extended73,P1|semi,16,16,9,-0.0879651081098014,-0.0879651081098014,0.2928895930645031,-0.2310279968290718,-0.16076096427632552,-0.007529232524210426,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,all,96,85,15,0.12931670917908508,0.1244063194852192,0.1464285714285714,0.0662847985725956,0.05759195406914145,0.2047155904953317,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,without_synthetic,90,79,15,0.14639373728601504,0.14265486174446926,0.10357142857142855,0.07637825859761345,0.07102396549133289,0.22514102363150146,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,C1|manual,41,41,11,-0.06727727294321333,-0.06727727294321333,0.08181818181818183,-0.05571703911905377,-0.16599329879872543,0.04513687239173993,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,C1|semi,13,13,6,-0.06782367663050284,-0.06782367663050284,0.4638168285219587,-0.5638607375032509,-0.27799851904915146,0.06748974310538336,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,P1|manual,18,18,10,0.5370469250492601,0.5370469250492601,0.47416632407045034,0.3859055811185945,0.3273268353539886,0.6546536707079772,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,P1|oos,5,5,4,0.7,0.7,1.0,-1.0,0.39999999999999997,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,band,all_metric_n3,P1|semi,16,16,9,-0.0879651081098014,-0.0879651081098014,0.2928895930645031,-0.2310279968290718,-0.16076096427632552,-0.007529232524210426,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,all,72,72,16,0.49453456854801386,0.49453456854801386,0.43119952806910306,0.4592273655048946,0.43942193165774507,0.5234472853006179,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,without_synthetic,66,66,15,0.5257294848006996,0.5257294848006996,0.4200180408182832,0.4709246992852368,0.47118434276096105,0.5638159231680091,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,C1|manual,12,12,5,0.469352733786692,0.469352733786692,0.7,0.544061750577581,0.22424242424242422,0.7061521737462181,5,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,C2-B|manual,4,4,3,0.632455532033676,0.632455532033676,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,P1|manual,29,29,12,0.5582684295858952,0.5582684295858952,0.6690027772631206,0.40884240797232074,0.4627023805698458,0.6068058018464042,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,P1|oos,9,9,6,-0.04184137043778616,-0.04184137043778616,-0.2,0.7674598134217787,-0.3142857142857143,0.2515015150017844,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,extended73,P1|semi,18,18,10,0.3047630891984219,0.3047630891984219,0.2024692293161501,-0.0003800973461975727,0.1591557800787011,0.4007349710419616,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,all,151,134,16,0.21811049435218735,0.2917170283650272,0.4558823529411765,0.14019536458050125,0.1791552715885894,0.26105049627299776,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,without_synthetic,145,128,16,0.23020969935956984,0.30412622771459913,0.4588235294117647,0.14687567413052646,0.19100498444876654,0.2732923303595734,16,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,C1|manual,69,69,13,0.16643627985098525,0.16643627985098525,0.15934065934065936,0.15272621901333527,0.11622045257544299,0.21250049173680152,13,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,C1|semi,21,21,8,-0.16737818778945796,-0.16737818778945796,-0.04761904761904763,-0.26124611939112413,-0.3118972995673581,-0.05313666160061558,8,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,C2-B|manual,5,5,3,0.6708203932499368,0.6708203932499368,,0.31622776601683794,0.2581988897471611,0.2581988897471611,1,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,P1|manual,29,29,12,0.5582684295858952,0.5582684295858952,0.6690027772631206,0.40884240797232074,0.4627023805698458,0.6068058018464042,12,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,P1|oos,9,9,6,-0.04184137043778616,-0.04184137043778616,-0.2,0.7674598134217787,-0.3142857142857143,0.2515015150017844,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,floor,all_metric_n3,P1|semi,18,18,10,0.3047630891984219,0.3047630891984219,0.2024692293161501,-0.0003800973461975727,0.1591557800787011,0.4007349710419616,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,all,49,49,15,0.35678852508786324,0.35678852508786324,0.3,0.3119520341229729,0.2836825994951244,0.40205955872005045,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,without_synthetic,43,43,14,0.4594102426934431,0.4594102426934431,0.3142857142857143,0.4265153074583256,0.3247729427151357,0.5162645471116053,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,C1|manual,7,7,4,0.01801874925391118,0.01801874925391118,-0.7999999999999999,0.8548842422627598,-0.09999999999999999,0.3188740696088466,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,P1|manual,18,18,10,0.7038964551616516,0.7038964551616516,0.5045616012544536,0.8334871414131401,0.4873532881937163,0.864310545124152,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,P1|oos,5,5,4,-0.8999999999999998,-0.8999999999999998,-0.39999999999999997,-1.0,-1.0,-0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,extended73,P1|semi,16,16,9,-0.2120587427646998,-0.2120587427646998,-0.25941649671427414,-0.5275552589062331,-0.3486382357799831,-0.11670310412526161,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,all,96,85,15,0.15972049819200226,0.16418955973509128,0.0,0.10915374401552648,0.07179116060152883,0.24412974288003797,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,without_synthetic,90,79,15,0.19082690405223218,0.19725040179524136,-0.05714285714285713,0.14396679386102954,0.07634043520330465,0.2915318153398699,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,C1|manual,41,41,11,0.017173409146030768,0.017173409146030768,0.13636363636363638,0.05813554065764695,-0.07831345288153033,0.13633675199305184,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,C1|semi,13,13,6,-0.06782367663050284,-0.06782367663050284,0.28988551782622424,-0.5470981213294613,-0.42023031949290335,0.22701095408174404,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,P1|manual,18,18,10,0.7038964551616516,0.7038964551616516,0.5045616012544536,0.8334871414131401,0.4873532881937163,0.864310545124152,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,P1|oos,5,5,4,-0.8999999999999998,-0.8999999999999998,-0.39999999999999997,-1.0,-1.0,-0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,linear,all_metric_n3,P1|semi,16,16,9,-0.2120587427646998,-0.2120587427646998,-0.25941649671427414,-0.5275552589062331,-0.3486382357799831,-0.11670310412526161,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,all,49,49,15,0.41974197121292917,0.41974197121292917,0.3714285714285714,0.42527883053622395,0.3256397495739837,0.479808666382399,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,without_synthetic,43,43,14,0.5065883475627815,0.5065883475627815,0.4153846153846154,0.48151260346834446,0.3779345635233248,0.5838869728395051,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,C1|manual,7,7,4,0.5585812268712466,0.5585812268712466,0.19999999999999998,0.9946196723788077,0.39999999999999997,0.7,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,P1|manual,18,18,10,0.5662455928189286,0.5662455928189286,0.4863244349440517,0.419379776556911,0.31277897600492244,0.6784690285957508,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,P1|oos,5,5,4,0.19999999999999998,0.19999999999999998,0.39999999999999997,-1.0,0.0,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,extended73,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.23431167445160245,-0.23421358413240173,-0.17238223880232498,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,all,96,85,15,0.09637348913496575,0.10719789453915547,0.11785714285714284,0.030749419047771603,0.027678616506621755,0.17970922529247643,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,without_synthetic,90,79,15,0.11257185161461847,0.12661703454226741,0.08928571428571427,0.0390890297884181,0.0420061336666204,0.19860623455132173,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,C1|manual,41,41,11,-0.08586704573015383,-0.08586704573015383,0.08181818181818183,-0.08990591057919851,-0.1584481488533288,0.02979478276105,11,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,C1|semi,13,13,6,-0.05086775747287714,-0.05086775747287714,0.4638168285219587,-0.5645505868468456,-0.252138191695742,0.09203146787097731,6,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,P1|manual,18,18,10,0.5662455928189286,0.5662455928189286,0.4863244349440517,0.419379776556911,0.31277897600492244,0.6784690285957508,10,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,P1|oos,5,5,4,0.19999999999999998,0.19999999999999998,0.39999999999999997,-1.0,0.0,0.7999999999999999,3,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,all_historical,method_available,solid,all_metric_n3,P1|semi,16,16,9,-0.042411748552939964,-0.042411748552939964,0.23431167445160245,-0.23421358413240173,-0.17238223880232498,0.045175395145262566,9,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,all,49,49,15,0.41770108642583226,0.41770108642583226,0.4642857142857142,0.375916589324103,0.35583728319475433,0.46358695710588577,15,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,without_synthetic,43,43,14,0.4952932638237054,0.4952932638237054,0.45494505494505494,0.4266279572365151,0.39119906150275596,0.5534532206670275,14,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,C1|manual,7,7,4,0.48650622985560193,0.48650622985560193,0.0,0.9563650695950074,0.39999999999999997,0.6377481392176932,4,none_LOBO_range_is_not_confidence_interval
serialized_adjacency,current20_only,common_responses,band,extended73,C2-B|manual,3,3,2,,,,,,,0,none_LOBO_range_is_not_confidence_interval
