analysis_role,outer_fold,building_id,base_task_id,condition,method,selected_worker_id,status,public_gt_quality,delivery_adjusted_quality,structurally_valid,corner_count,a0_reconstruction_match,severe_geometric_error_status,topology_error_status,training_buildings_excluded_test_building,inner_tuning,gt_used_for_selection
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:q9vSo1VnCiC,q9vSo1VnCiC,q9vSo1VnCiC_f7452776f0604b508bb2b0263238deb0,manual,A_oracle_evaluator_only,27,evaluator_only,0.9408946561541831,0.9408946561541831,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A0_current_largest_cluster_medoid,31,estimated,0.9807529231908464,0.9807529231908464,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A3_cluster_support_plus_worker_quality_selector,31,estimated,0.9807529231908464,0.9807529231908464,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A5_topology_preserving_variable_corner_selector,32,estimated,0.9639444298632818,0.9639444298632818,True,5,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0012f6dcce9645778ac459e189cf0db3,manual,A_oracle_evaluator_only,2,evaluator_only,0.9989206153399608,0.9989206153399608,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A0_current_largest_cluster_medoid,17,estimated,0.9280722203608187,0.9280722203608187,True,14,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A1_global_medoid_over_all_legal_submissions,30,estimated,0.8659103177495928,0.8659103177495928,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A2_cross_fitted_worker_quality_weighted_medoid,30,estimated,0.8659103177495928,0.8659103177495928,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.9510028545673077,0.9510028545673077,True,14,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.9510028545673077,0.9510028545673077,True,14,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,manual,A_oracle_evaluator_only,2,evaluator_only,0.9510028545673077,0.9510028545673077,True,14,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A0_current_largest_cluster_medoid,37,estimated,0.949031624740041,0.949031624740041,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A1_global_medoid_over_all_legal_submissions,37,estimated,0.949031624740041,0.949031624740041,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A2_cross_fitted_worker_quality_weighted_medoid,15,estimated,0.96326396658462,0.96326396658462,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A3_cluster_support_plus_worker_quality_selector,37,estimated,0.949031624740041,0.949031624740041,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A5_topology_preserving_variable_corner_selector,37,estimated,0.949031624740041,0.949031624740041,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,A_oracle_evaluator_only,34,evaluator_only,0.9837667881557023,0.9837667881557023,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A0_current_largest_cluster_medoid,2,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A5_topology_preserving_variable_corner_selector,37,estimated,0.8596645272124264,0.8596645272124264,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,A_oracle_evaluator_only,2,evaluator_only,1.0,1.0,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A0_current_largest_cluster_medoid,10,estimated,0.9695702981012807,0.9695702981012807,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A3_cluster_support_plus_worker_quality_selector,10,estimated,0.9695702981012807,0.9695702981012807,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A5_topology_preserving_variable_corner_selector,10,estimated,0.9695702981012807,0.9695702981012807,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:rPc6DW4iMge,rPc6DW4iMge,rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,A_oracle_evaluator_only,10,evaluator_only,0.9695702981012807,0.9695702981012807,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A0_current_largest_cluster_medoid,36,estimated,0.9719824948865722,0.9719824948865722,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A3_cluster_support_plus_worker_quality_selector,28,estimated,0.7771522091941866,0.7771522091941866,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A5_topology_preserving_variable_corner_selector,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,A_oracle_evaluator_only,27,evaluator_only,0.9875788677928649,0.9875788677928649,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A0_current_largest_cluster_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A1_global_medoid_over_all_legal_submissions,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A2_cross_fitted_worker_quality_weighted_medoid,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A3_cluster_support_plus_worker_quality_selector,,not_evaluable_reference,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A5_topology_preserving_variable_corner_selector,15,estimated,0.9547066332561108,0.9547066332561108,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,A_oracle_evaluator_only,2,evaluator_only,0.9931601848255966,0.9931601848255966,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A0_current_largest_cluster_medoid,17,estimated,0.926580474934037,0.926580474934037,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A1_global_medoid_over_all_legal_submissions,28,estimated,0.9468442841672755,0.9468442841672755,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A2_cross_fitted_worker_quality_weighted_medoid,6,estimated,0.926580474934037,0.926580474934037,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A3_cluster_support_plus_worker_quality_selector,17,estimated,0.926580474934037,0.926580474934037,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A5_topology_preserving_variable_corner_selector,17,estimated,0.926580474934037,0.926580474934037,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_5b62816d9cf94f17ae166291822ea9ab,manual,A_oracle_evaluator_only,28,evaluator_only,0.9468442841672755,0.9468442841672755,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A0_current_largest_cluster_medoid,1,estimated,0.9058153979098593,0.9058153979098593,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A1_global_medoid_over_all_legal_submissions,1,estimated,0.9058153979098593,0.9058153979098593,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A2_cross_fitted_worker_quality_weighted_medoid,30,estimated,0.9148868609611641,0.9148868609611641,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A3_cluster_support_plus_worker_quality_selector,2,estimated,0.5408278596640758,0.5408278596640758,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A5_topology_preserving_variable_corner_selector,2,estimated,0.5408278596640758,0.5408278596640758,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6115ed700b5144cfa3443346381cb7cd,manual,A_oracle_evaluator_only,30,evaluator_only,0.9148868609611641,0.9148868609611641,True,6,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,True
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A0_current_largest_cluster_medoid,28,estimated,0.7688449848024316,0.7688449848024316,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A1_global_medoid_over_all_legal_submissions,30,estimated,0.8144762681092297,0.8144762681092297,True,8,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A2_cross_fitted_worker_quality_weighted_medoid,28,estimated,0.7688449848024316,0.7688449848024316,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A3_cluster_support_plus_worker_quality_selector,29,estimated,0.7638876340336028,0.7638876340336028,True,4,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
development_cross_fitted_retrospective_audit_opportunity_estimate,leave_building_out:uNb9QFRL6hY,uNb9QFRL6hY,uNb9QFRL6hY_6a500a9a43a340eb817c58bb084327fe,manual,A4_image_evidence_weighted_cluster_selector,,source_absent_no_frozen_preoutcome_image_evidence,,,,,True,not_identifiable_no_frozen_severe_threshold,not_identifiable_no_frozen_reference_topology_field,True,none_fixed_lexicographic_rules,False
