cohort,model,groups,role,support,attempts,available,both_at_least_2,jaccard_median,adjusted_jaccard_median
current20,QTSB,6,scope_reject_high,diagnostic_3rows_2buildings,100,69,49,0.5,0.4206797596628105
current20,QTSB,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,6,scope_reject_low,diagnostic_3rows_2buildings,100,52,1,1.0,1.0
current20,QTSB,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,6,time_high,diagnostic_3rows_2buildings,100,69,60,0.42857142857142855,0.3460099676112392
current20,QTSB,6,time_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,6,time_low,diagnostic_3rows_2buildings,100,69,68,0.5714285714285714,0.47785999032076193
current20,QTSB,6,time_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,benefit_high,diagnostic_3rows_2buildings,100,69,32,0.0,-0.05263157894736842
current20,QTSB,7,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,benefit_low,diagnostic_3rows_2buildings,100,69,26,0.0,-0.052631578947368425
current20,QTSB,7,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,edit_high,diagnostic_3rows_2buildings,100,69,50,0.3333333333333333,0.2843691148775894
current20,QTSB,7,edit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,edit_low,diagnostic_3rows_2buildings,100,69,23,0.5,0.4736842105263158
current20,QTSB,7,edit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,quality_high,diagnostic_3rows_2buildings,100,69,46,0.25,0.1868758915834522
current20,QTSB,7,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QTSB,7,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,scope_accept_high,diagnostic_3rows_2buildings,100,64,56,0.3333333333333333,0.2843691148775894
current20,QTSB,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,scope_accept_low,diagnostic_3rows_2buildings,100,23,0,1.0,1.0
current20,QTSB,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,scope_reject_high,diagnostic_3rows_2buildings,100,68,26,0.3333333333333333,0.2982456140350877
current20,QTSB,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,scope_reject_low,diagnostic_3rows_2buildings,100,34,0,1.0,1.0
current20,QTSB,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,time_high,diagnostic_3rows_2buildings,100,69,43,0.3333333333333333,0.2678227360308285
current20,QTSB,7,time_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,7,time_low,diagnostic_3rows_2buildings,100,69,69,0.6,0.5435274166195591
current20,QTSB,7,time_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,benefit_high,diagnostic_3rows_2buildings,100,69,30,0.0,-0.052631578947368425
current20,QTSB,8,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,benefit_low,diagnostic_3rows_2buildings,100,69,20,0.0,-0.05263157894736842
current20,QTSB,8,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,edit_high,diagnostic_3rows_2buildings,100,69,46,0.0,-0.052631578947368425
current20,QTSB,8,edit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,edit_low,diagnostic_3rows_2buildings,100,69,16,0.5,0.4736842105263158
current20,QTSB,8,edit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,quality_high,diagnostic_3rows_2buildings,100,69,44,0.25,0.1868758915834522
current20,QTSB,8,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QTSB,8,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,scope_accept_high,diagnostic_3rows_2buildings,100,60,50,0.3333333333333333,0.2982456140350877
current20,QTSB,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,scope_accept_low,diagnostic_3rows_2buildings,100,13,0,1.0,1.0
current20,QTSB,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,14,0.5,0.4736842105263158
current20,QTSB,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,scope_reject_low,diagnostic_3rows_2buildings,100,19,0,1.0,1.0
current20,QTSB,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,time_high,diagnostic_3rows_2buildings,100,69,28,0.3333333333333333,0.2982456140350877
current20,QTSB,8,time_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,8,time_low,diagnostic_3rows_2buildings,100,69,64,0.4,0.34293948126801155
current20,QTSB,8,time_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,benefit_high,diagnostic_3rows_2buildings,100,69,35,0.14285714285714285,0.05862923203963666
current20,QTSB,9,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,benefit_low,diagnostic_3rows_2buildings,100,69,15,0.5,0.4736842105263158
current20,QTSB,9,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,edit_high,diagnostic_3rows_2buildings,100,69,44,0.0,-0.052631578947368425
current20,QTSB,9,edit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,edit_low,diagnostic_3rows_2buildings,100,69,10,0.5,0.4736842105263158
current20,QTSB,9,edit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,quality_high,diagnostic_3rows_2buildings,100,69,40,0.25,0.1868758915834522
current20,QTSB,9,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QTSB,9,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,scope_accept_high,diagnostic_3rows_2buildings,100,54,38,0.5,0.4736842105263158
current20,QTSB,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,scope_accept_low,diagnostic_3rows_2buildings,100,3,0,1.0,1.0
current20,QTSB,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,4,0.6666666666666666,0.6386115073704232
current20,QTSB,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,scope_reject_low,diagnostic_3rows_2buildings,100,6,0,1.0,1.0
current20,QTSB,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,time_high,diagnostic_3rows_2buildings,100,69,12,0.4,0.3284900844296093
current20,QTSB,9,time_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,9,time_low,diagnostic_3rows_2buildings,100,69,50,0.3333333333333333,0.2982456140350877
current20,QTSB,9,time_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,benefit_high,diagnostic_3rows_2buildings,100,69,37,0.2,0.12743972445464985
current20,QTSB,10,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,benefit_low,diagnostic_3rows_2buildings,100,69,5,0.5,0.4736842105263158
current20,QTSB,10,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,edit_high,diagnostic_3rows_2buildings,100,69,38,0.0,-0.052631578947368425
current20,QTSB,10,edit_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,edit_low,diagnostic_3rows_2buildings,100,69,3,1.0,1.0
current20,QTSB,10,edit_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,quality_high,diagnostic_3rows_2buildings,100,69,29,0.3333333333333333,0.2843691148775894
current20,QTSB,10,quality_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,quality_low,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,QTSB,10,quality_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,scope_accept_high,diagnostic_3rows_2buildings,100,45,23,0.5,0.4736842105263158
current20,QTSB,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,scope_accept_low,diagnostic_3rows_2buildings,100,1,0,1.0,1.0
current20,QTSB,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,scope_reject_high,diagnostic_3rows_2buildings,100,68,3,1.0,1.0
current20,QTSB,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,scope_reject_low,diagnostic_3rows_2buildings,100,1,0,1.0,1.0
current20,QTSB,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,time_high,diagnostic_3rows_2buildings,100,69,5,0.5,0.4736842105263158
current20,QTSB,10,time_high,primary_6rows_3buildings,100,0,0,,
current20,QTSB,10,time_low,diagnostic_3rows_2buildings,100,69,26,0.5,0.44762089349743195
current20,QTSB,10,time_low,primary_6rows_3buildings,100,0,0,,
current20,S,2,scope_accept_high,diagnostic_3rows_2buildings,100,69,69,0.25,0.06257008297824625
current20,S,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,2,scope_accept_low,diagnostic_3rows_2buildings,100,69,68,0.42105263157894735,0.07151419537288047
current20,S,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,2,scope_reject_high,diagnostic_3rows_2buildings,100,69,68,0.25,0.0773942925444494
current20,S,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,2,scope_reject_low,diagnostic_3rows_2buildings,100,69,69,0.35294117647058826,0.09487892020643114
current20,S,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,3,scope_accept_high,diagnostic_3rows_2buildings,100,69,68,0.25,0.15574497174779162
current20,S,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,3,scope_accept_low,diagnostic_3rows_2buildings,100,68,60,0.4375,0.1902373953371153
current20,S,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,3,scope_reject_high,diagnostic_3rows_2buildings,100,69,49,0.5,0.4736842105263158
current20,S,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,3,scope_reject_low,diagnostic_3rows_2buildings,100,66,66,0.21825396825396826,0.10043845996642199
current20,S,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,4,scope_accept_high,diagnostic_3rows_2buildings,100,65,60,0.25,0.17311411992263054
current20,S,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,4,scope_accept_low,diagnostic_3rows_2buildings,100,61,51,0.3333333333333333,0.18958592992660295
current20,S,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,4,scope_reject_high,diagnostic_3rows_2buildings,100,69,22,0.5,0.4736842105263158
current20,S,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,4,scope_reject_low,diagnostic_3rows_2buildings,100,67,67,0.1,-0.0347609762657164
current20,S,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,5,scope_accept_high,diagnostic_3rows_2buildings,100,57,52,0.375,0.2843691148775894
current20,S,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,5,scope_accept_low,diagnostic_3rows_2buildings,100,56,49,0.25,0.16407231420447474
current20,S,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,5,scope_reject_high,diagnostic_3rows_2buildings,100,69,8,0.5,0.4736842105263158
current20,S,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,5,scope_reject_low,diagnostic_3rows_2buildings,100,60,60,0.18333333333333335,0.023008514962230112
current20,S,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,6,scope_accept_high,diagnostic_3rows_2buildings,100,57,52,0.3333333333333333,0.2843691148775894
current20,S,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,6,scope_accept_low,diagnostic_3rows_2buildings,100,36,33,0.225,0.1289157560428213
current20,S,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,6,scope_reject_high,diagnostic_3rows_2buildings,100,69,1,0.5,0.4736842105263158
current20,S,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,6,scope_reject_low,diagnostic_3rows_2buildings,100,52,52,0.0,-0.07344632768361582
current20,S,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,7,scope_accept_high,diagnostic_3rows_2buildings,100,52,46,0.6333333333333333,0.5933394504146466
current20,S,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,7,scope_accept_low,diagnostic_3rows_2buildings,100,28,25,0.225,0.15153466058967163
current20,S,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,7,scope_reject_high,diagnostic_3rows_2buildings,100,69,0,1.0,1.0
current20,S,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,7,scope_reject_low,diagnostic_3rows_2buildings,100,42,42,0.0,-0.07344632768361582
current20,S,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,8,scope_accept_high,diagnostic_3rows_2buildings,100,45,36,0.5,0.45464982778415614
current20,S,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,8,scope_accept_low,diagnostic_3rows_2buildings,100,9,8,0.25,0.1868758915834522
current20,S,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,0,1.0,1.0
current20,S,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,8,scope_reject_low,diagnostic_3rows_2buildings,100,23,20,0.0,-0.05263157894736842
current20,S,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,9,scope_accept_high,diagnostic_3rows_2buildings,100,41,34,0.3333333333333333,0.2982456140350877
current20,S,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,9,scope_accept_low,diagnostic_3rows_2buildings,100,2,2,0.2,0.1161934295958911
current20,S,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,9,scope_reject_high,diagnostic_3rows_2buildings,100,67,0,1.0,1.0
current20,S,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,9,scope_reject_low,diagnostic_3rows_2buildings,100,13,4,0.0,-0.052631578947368425
current20,S,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,S,10,scope_accept_high,diagnostic_3rows_2buildings,100,38,24,0.3333333333333333,0.2843691148775894
current20,S,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,S,10,scope_accept_low,diagnostic_3rows_2buildings,100,0,0,,
current20,S,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,S,10,scope_reject_high,diagnostic_3rows_2buildings,100,67,0,1.0,1.0
current20,S,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,S,10,scope_reject_low,diagnostic_3rows_2buildings,100,8,3,0.0,-0.05263157894736842
current20,S,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,2,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.6,-0.12507791398296303
current20,SB,2,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,2,benefit_low,diagnostic_3rows_2buildings,100,69,69,0.0,-0.08416547788873038
current20,SB,2,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,2,edit_high,diagnostic_3rows_2buildings,100,69,69,0.3333333333333333,0.07613563659628918
current20,SB,2,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,2,edit_low,diagnostic_3rows_2buildings,100,69,69,0.16666666666666666,0.06257008297824625
current20,SB,2,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,2,scope_accept_high,diagnostic_3rows_2buildings,100,69,69,0.2222222222222222,0.023008514962230112
current20,SB,2,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,2,scope_accept_low,diagnostic_3rows_2buildings,100,69,69,0.5,0.02911370663002405
current20,SB,2,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,2,scope_reject_high,diagnostic_3rows_2buildings,100,68,68,0.2222222222222222,0.004096946382450691
current20,SB,2,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,2,scope_reject_low,diagnostic_3rows_2buildings,100,68,68,0.42810457516339867,0.004627722603564224
current20,SB,2,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,3,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.5,0.06593697837491184
current20,SB,3,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,3,benefit_low,diagnostic_3rows_2buildings,100,69,63,0.0,-0.08416547788873038
current20,SB,3,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,3,edit_high,diagnostic_3rows_2buildings,100,69,68,0.25,0.17311411992263054
current20,SB,3,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,3,edit_low,diagnostic_3rows_2buildings,100,69,63,0.16666666666666666,0.0773942925444494
current20,SB,3,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,3,scope_accept_high,diagnostic_3rows_2buildings,100,62,62,0.21428571428571427,0.04984164027337888
current20,SB,3,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,3,scope_accept_low,diagnostic_3rows_2buildings,100,66,60,0.16666666666666666,-0.003900535033726854
current20,SB,3,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,3,scope_reject_high,diagnostic_3rows_2buildings,100,68,64,0.2222222222222222,0.11581173982020096
current20,SB,3,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,3,scope_reject_low,diagnostic_3rows_2buildings,100,64,64,0.25,0.06252547123449849
current20,SB,3,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,4,benefit_high,diagnostic_3rows_2buildings,100,69,69,0.4166666666666667,0.14132610239524823
current20,SB,4,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,4,benefit_low,diagnostic_3rows_2buildings,100,69,56,0.0,-0.07344632768361582
current20,SB,4,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,4,edit_high,diagnostic_3rows_2buildings,100,69,65,0.16666666666666666,0.08741594620557155
current20,SB,4,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,4,edit_low,diagnostic_3rows_2buildings,100,69,56,0.3333333333333333,0.2678227360308285
current20,SB,4,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,4,scope_accept_high,diagnostic_3rows_2buildings,100,65,65,0.25,0.11581173982020096
current20,SB,4,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,4,scope_accept_low,diagnostic_3rows_2buildings,100,61,48,0.125,-0.03976650857351333
current20,SB,4,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,4,scope_reject_high,diagnostic_3rows_2buildings,100,69,53,0.4,0.34293948126801155
current20,SB,4,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,4,scope_reject_low,diagnostic_3rows_2buildings,100,63,63,0.25,0.09075796560072195
current20,SB,4,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,5,benefit_high,diagnostic_3rows_2buildings,100,69,68,0.36363636363636365,0.19680009837443085
current20,SB,5,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,5,benefit_low,diagnostic_3rows_2buildings,100,69,42,0.5,0.4736842105263158
current20,SB,5,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,5,edit_high,diagnostic_3rows_2buildings,100,69,66,0.4,0.34293948126801155
current20,SB,5,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,5,edit_low,diagnostic_3rows_2buildings,100,69,40,0.5,0.4736842105263158
current20,SB,5,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,5,scope_accept_high,diagnostic_3rows_2buildings,100,68,68,0.4,0.34293948126801155
current20,SB,5,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,5,scope_accept_low,diagnostic_3rows_2buildings,100,58,49,0.125,-0.01881518981143483
current20,SB,5,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,5,scope_reject_high,diagnostic_3rows_2buildings,100,69,49,0.6666666666666666,0.6386115073704232
current20,SB,5,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,5,scope_reject_low,diagnostic_3rows_2buildings,100,63,59,0.25,0.17311411992263054
current20,SB,5,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,6,benefit_high,diagnostic_3rows_2buildings,100,69,66,0.16666666666666666,0.0786865272675782
current20,SB,6,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,6,benefit_low,diagnostic_3rows_2buildings,100,69,32,0.5,0.4736842105263158
current20,SB,6,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,6,edit_high,diagnostic_3rows_2buildings,100,69,60,0.4,0.34293948126801155
current20,SB,6,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,6,edit_low,diagnostic_3rows_2buildings,100,69,35,0.5,0.4736842105263158
current20,SB,6,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,6,scope_accept_high,diagnostic_3rows_2buildings,100,63,55,0.5,0.4736842105263158
current20,SB,6,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,6,scope_accept_low,diagnostic_3rows_2buildings,100,53,48,0.0,-0.07344632768361582
current20,SB,6,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,6,scope_reject_high,diagnostic_3rows_2buildings,100,69,41,0.6666666666666666,0.6386115073704232
current20,SB,6,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,6,scope_reject_low,diagnostic_3rows_2buildings,100,59,54,0.14285714285714285,0.05862923203963666
current20,SB,6,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,7,benefit_high,diagnostic_3rows_2buildings,100,69,57,0.16666666666666666,0.08741594620557155
current20,SB,7,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,7,benefit_low,diagnostic_3rows_2buildings,100,69,20,0.5,0.4736842105263158
current20,SB,7,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,7,edit_high,diagnostic_3rows_2buildings,100,69,57,0.5,0.4736842105263158
current20,SB,7,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,7,edit_low,diagnostic_3rows_2buildings,100,69,24,0.5,0.4736842105263158
current20,SB,7,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,7,scope_accept_high,diagnostic_3rows_2buildings,100,49,30,0.5,0.4736842105263158
current20,SB,7,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,7,scope_accept_low,diagnostic_3rows_2buildings,100,42,38,0.0,-0.08416547788873038
current20,SB,7,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,7,scope_reject_high,diagnostic_3rows_2buildings,100,68,21,0.5,0.4736842105263158
current20,SB,7,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,7,scope_reject_low,diagnostic_3rows_2buildings,100,54,44,0.2,0.12743972445464985
current20,SB,7,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,8,benefit_high,diagnostic_3rows_2buildings,100,69,44,0.16666666666666666,0.09774436090225565
current20,SB,8,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,8,benefit_low,diagnostic_3rows_2buildings,100,69,9,0.5,0.4736842105263158
current20,SB,8,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,8,edit_high,diagnostic_3rows_2buildings,100,69,52,0.6666666666666666,0.6386115073704232
current20,SB,8,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,8,edit_low,diagnostic_3rows_2buildings,100,69,11,0.5,0.4736842105263158
current20,SB,8,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,8,scope_accept_high,diagnostic_3rows_2buildings,100,42,17,0.5,0.4736842105263158
current20,SB,8,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,8,scope_accept_low,diagnostic_3rows_2buildings,100,29,27,0.0,-0.08416547788873038
current20,SB,8,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,8,scope_reject_high,diagnostic_3rows_2buildings,100,68,15,0.5,0.4736842105263158
current20,SB,8,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,8,scope_reject_low,diagnostic_3rows_2buildings,100,49,29,0.0,-0.05263157894736842
current20,SB,8,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,9,benefit_high,diagnostic_3rows_2buildings,100,69,31,0.25,0.1868758915834522
current20,SB,9,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,9,benefit_low,diagnostic_3rows_2buildings,100,69,3,0.5,0.4736842105263158
current20,SB,9,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,9,edit_high,diagnostic_3rows_2buildings,100,69,47,0.5,0.4736842105263158
current20,SB,9,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,9,edit_low,diagnostic_3rows_2buildings,100,69,2,0.5,0.4736842105263158
current20,SB,9,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,9,scope_accept_high,diagnostic_3rows_2buildings,100,32,12,0.5,0.4736842105263158
current20,SB,9,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,9,scope_accept_low,diagnostic_3rows_2buildings,100,24,18,0.25,0.1868758915834522
current20,SB,9,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,9,scope_reject_high,diagnostic_3rows_2buildings,100,68,8,0.5,0.4736842105263158
current20,SB,9,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,9,scope_reject_low,diagnostic_3rows_2buildings,100,38,19,0.0,-0.052631578947368425
current20,SB,9,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,SB,10,benefit_high,diagnostic_3rows_2buildings,100,69,18,0.3333333333333333,0.2843691148775894
current20,SB,10,benefit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,10,benefit_low,diagnostic_3rows_2buildings,100,69,2,0.5,0.4736842105263158
current20,SB,10,benefit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,10,edit_high,diagnostic_3rows_2buildings,100,69,39,0.0,-0.05263157894736842
current20,SB,10,edit_high,primary_6rows_3buildings,100,0,0,,
current20,SB,10,edit_low,diagnostic_3rows_2buildings,100,69,1,0.5,0.4736842105263158
current20,SB,10,edit_low,primary_6rows_3buildings,100,0,0,,
current20,SB,10,scope_accept_high,diagnostic_3rows_2buildings,100,31,11,0.5,0.4736842105263158
current20,SB,10,scope_accept_high,primary_6rows_3buildings,100,0,0,,
current20,SB,10,scope_accept_low,diagnostic_3rows_2buildings,100,17,11,0.3333333333333333,0.23921236103259844
current20,SB,10,scope_accept_low,primary_6rows_3buildings,100,0,0,,
current20,SB,10,scope_reject_high,diagnostic_3rows_2buildings,100,67,5,0.5,0.4736842105263158
current20,SB,10,scope_reject_high,primary_6rows_3buildings,100,0,0,,
current20,SB,10,scope_reject_low,diagnostic_3rows_2buildings,100,27,10,0.0,-0.052631578947368425
current20,SB,10,scope_reject_low,primary_6rows_3buildings,100,0,0,,
current20,T,2,time_high,diagnostic_3rows_2buildings,100,100,100,0.9166666666666666,0.8577547388450464
current20,T,2,time_high,primary_6rows_3buildings,100,100,100,0.9090909090909091,0.8514522653669366
current20,T,2,time_low,diagnostic_3rows_2buildings,100,100,100,0.8819444444444444,0.8389234265331412
current20,T,2,time_low,primary_6rows_3buildings,100,100,100,0.8888888888888888,0.8421640503473592
current20,T,3,time_high,diagnostic_3rows_2buildings,100,100,0,1.0,1.0
current20,T,3,time_high,primary_6rows_3buildings,100,100,0,1.0,1.0
