cohort,model,groups,group,support,attempts,available,both_at_least_2,jaccard_median,chance_jaccard_median,adjusted_jaccard_median
current20,QSB,7,3,primary_6rows_3buildings,100,0,0,,,
current20,QSB,7,4,diagnostic_3rows_2buildings,100,69,63,0.1111111111111111,0.09482456140350877,-0.01731782816029451
current20,QSB,7,4,primary_6rows_3buildings,100,0,0,,,
current20,QSB,7,5,diagnostic_3rows_2buildings,100,69,64,0.1111111111111111,0.0831578947368421,-0.01731782816029451
current20,QSB,7,5,primary_6rows_3buildings,100,0,0,,,
current20,QSB,7,6,diagnostic_3rows_2buildings,100,69,56,0.0,0.06842105263157895,-0.052631578947368425
current20,QSB,7,6,primary_6rows_3buildings,100,0,0,,,
current20,QSB,7,7,diagnostic_3rows_2buildings,100,69,40,0.25,0.06842105263157895,0.1868758915834522
current20,QSB,7,7,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QSB,8,1,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,2,diagnostic_3rows_2buildings,100,69,47,0.0,0.0831578947368421,-0.05263157894736842
current20,QSB,8,2,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,3,diagnostic_3rows_2buildings,100,69,47,0.0,0.07763157894736843,-0.052631578947368425
current20,QSB,8,3,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,4,diagnostic_3rows_2buildings,100,69,48,0.1,0.0831578947368421,-0.04250297541000141
current20,QSB,8,4,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,5,diagnostic_3rows_2buildings,100,69,58,0.0,0.08684210526315789,-0.05263157894736842
current20,QSB,8,5,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,6,diagnostic_3rows_2buildings,100,69,56,0.0,0.07763157894736843,-0.07344632768361582
current20,QSB,8,6,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,7,diagnostic_3rows_2buildings,100,69,42,0.0,0.06842105263157895,-0.052631578947368425
current20,QSB,8,7,primary_6rows_3buildings,100,0,0,,,
current20,QSB,8,8,diagnostic_3rows_2buildings,100,69,23,0.25,0.05,0.1868758915834522
current20,QSB,8,8,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QSB,9,1,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,2,diagnostic_3rows_2buildings,100,69,41,0.0,0.07763157894736843,-0.05263157894736842
current20,QSB,9,2,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,3,diagnostic_3rows_2buildings,100,69,36,0.0,0.06842105263157895,-0.052631578947368425
current20,QSB,9,3,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,4,diagnostic_3rows_2buildings,100,69,41,0.0,0.07763157894736843,-0.052631578947368425
current20,QSB,9,4,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,5,diagnostic_3rows_2buildings,100,69,48,0.0,0.07763157894736843,-0.052631578947368425
current20,QSB,9,5,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,6,diagnostic_3rows_2buildings,100,69,55,0.0,0.0831578947368421,-0.05263157894736842
current20,QSB,9,6,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,7,diagnostic_3rows_2buildings,100,69,46,0.0,0.06842105263157895,-0.07344632768361582
current20,QSB,9,7,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,8,diagnostic_3rows_2buildings,100,69,24,0.0,0.05,-0.052631578947368425
current20,QSB,9,8,primary_6rows_3buildings,100,0,0,,,
current20,QSB,9,9,diagnostic_3rows_2buildings,100,69,7,0.3333333333333333,0.05,0.2982456140350877
current20,QSB,9,9,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,1,diagnostic_3rows_2buildings,100,69,0,1.0,0.05,1.0
current20,QSB,10,1,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,2,diagnostic_3rows_2buildings,100,69,39,0.0,0.06842105263157895,-0.05263157894736842
current20,QSB,10,2,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,3,diagnostic_3rows_2buildings,100,69,25,0.0,0.05,-0.052631578947368425
current20,QSB,10,3,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,4,diagnostic_3rows_2buildings,100,69,27,0.0,0.05,-0.052631578947368425
current20,QSB,10,4,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,5,diagnostic_3rows_2buildings,100,69,41,0.0,0.06842105263157895,-0.05263157894736842
current20,QSB,10,5,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,6,diagnostic_3rows_2buildings,100,69,43,0.0,0.07763157894736843,-0.052631578947368425
current20,QSB,10,6,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,7,diagnostic_3rows_2buildings,100,69,47,0.0,0.06842105263157895,-0.052631578947368425
current20,QSB,10,7,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,8,diagnostic_3rows_2buildings,100,69,32,0.0,0.05,-0.052631578947368425
current20,QSB,10,8,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,9,diagnostic_3rows_2buildings,100,69,12,0.0,0.05,-0.052631578947368425
current20,QSB,10,9,primary_6rows_3buildings,100,0,0,,,
current20,QSB,10,10,diagnostic_3rows_2buildings,100,69,1,0.5,0.05,0.4736842105263158
current20,QSB,10,10,primary_6rows_3buildings,100,0,0,,,
current20,QT,2,1,diagnostic_3rows_2buildings,100,100,99,0.6076923076923078,0.2961875823045499,0.41265591038011623
current20,QT,2,1,primary_6rows_3buildings,100,100,99,0.625,0.3099687675523309,0.43207738350832425
current20,QT,2,2,diagnostic_3rows_2buildings,100,100,100,0.6153846153846154,0.35316576346829387,0.42137977388082576
current20,QT,2,2,primary_6rows_3buildings,100,100,100,0.6076923076923078,0.3359404359985044,0.400427064997156
current20,QT,3,1,diagnostic_3rows_2buildings,100,100,37,0.2,0.05,0.12280701754385966
current20,QT,3,1,primary_6rows_3buildings,100,100,33,0.2,0.05263157894736842,0.12163643121785107
current20,QT,3,2,diagnostic_3rows_2buildings,100,100,100,0.625,0.20314004987960096,0.5210855113598674
current20,QT,3,2,primary_6rows_3buildings,100,100,100,0.625,0.2156924173178043,0.521871255257325
current20,QT,3,3,diagnostic_3rows_2buildings,100,100,100,0.38461538461538464,0.2456002475981191,0.2055708871334953
current20,QT,3,3,primary_6rows_3buildings,100,100,100,0.36363636363636365,0.22940834678450778,0.2046491650932243
current20,QT,4,1,diagnostic_3rows_2buildings,100,100,2,1.0,0.05,1.0
current20,QT,4,1,primary_6rows_3buildings,100,100,1,1.0,0.05263157894736842,1.0
current20,QT,4,2,diagnostic_3rows_2buildings,100,100,98,0.26136363636363635,0.18115970072239423,0.11640250517628012
current20,QT,4,2,primary_6rows_3buildings,100,100,98,0.2857142857142857,0.18571691251644812,0.1528738178461003
current20,QT,4,3,diagnostic_3rows_2buildings,100,100,98,0.625,0.19137856897144823,0.5294028769505349
current20,QT,4,3,primary_6rows_3buildings,100,100,98,0.6666666666666666,0.19885673567672682,0.6050626278211632
current20,QT,4,4,diagnostic_3rows_2buildings,100,100,98,0.3333333333333333,0.1412897030157092,0.2532189028262104
current20,QT,4,4,primary_6rows_3buildings,100,100,88,0.3333333333333333,0.1308049535603715,0.21712682405160816
current20,QT,5,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,5,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,5,2,diagnostic_3rows_2buildings,100,100,95,0.2361111111111111,0.15579463364293084,0.11307511688717634
current20,QT,5,2,primary_6rows_3buildings,100,100,96,0.2857142857142857,0.15985395132711955,0.16470917828588666
current20,QT,5,3,diagnostic_3rows_2buildings,100,100,60,0.0,0.14735122119023047,-0.052631578947368425
current20,QT,5,3,primary_6rows_3buildings,100,100,59,0.0,0.15598432355398298,-0.05555555555555555
current20,QT,5,4,diagnostic_3rows_2buildings,100,100,52,0.0,0.09144736842105264,-0.05263157894736842
current20,QT,5,4,primary_6rows_3buildings,100,100,50,0.0,0.06725146198830409,-0.05555555555555555
current20,QT,5,5,diagnostic_3rows_2buildings,100,100,83,0.3333333333333333,0.10649122807017543,0.2637407762925662
current20,QT,5,5,primary_6rows_3buildings,100,100,70,0.26785714285714285,0.09161793372319688,0.20942982456140352
current20,QT,6,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,6,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,6,2,diagnostic_3rows_2buildings,100,100,93,0.2,0.10649122807017543,0.12743972445464985
current20,QT,6,2,primary_6rows_3buildings,100,100,94,0.2,0.11248710010319916,0.1230769230769231
current20,QT,6,3,diagnostic_3rows_2buildings,100,100,64,0.0,0.12371517027863776,-0.052631578947368425
current20,QT,6,3,primary_6rows_3buildings,100,100,64,0.0,0.12949653545628775,-0.05555555555555555
current20,QT,6,4,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.05263157894736842
current20,QT,6,4,primary_6rows_3buildings,100,100,40,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,6,5,diagnostic_3rows_2buildings,100,100,43,0.0,0.05,-0.05263157894736842
current20,QT,6,5,primary_6rows_3buildings,100,100,38,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,6,6,diagnostic_3rows_2buildings,100,100,73,0.3333333333333333,0.0831578947368421,0.2962962962962963
current20,QT,6,6,primary_6rows_3buildings,100,100,52,0.3333333333333333,0.07212475633528265,0.2815126050420168
current20,QT,7,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,7,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,7,2,diagnostic_3rows_2buildings,100,100,81,0.16666666666666666,0.08684210526315789,0.08501698597832225
current20,QT,7,2,primary_6rows_3buildings,100,100,82,0.16666666666666666,0.08771929824561403,0.08261802575107295
current20,QT,7,3,diagnostic_3rows_2buildings,100,100,79,0.0,0.10649122807017543,-0.052631578947368425
current20,QT,7,3,primary_6rows_3buildings,100,100,79,0.0,0.1094891640866873,-0.05555555555555555
current20,QT,7,4,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.052631578947368425
current20,QT,7,4,primary_6rows_3buildings,100,100,37,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,7,5,diagnostic_3rows_2buildings,100,100,44,0.0,0.05131578947368421,-0.05263157894736842
current20,QT,7,5,primary_6rows_3buildings,100,100,43,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,7,6,diagnostic_3rows_2buildings,100,100,54,0.0,0.07763157894736843,-0.052631578947368425
current20,QT,7,6,primary_6rows_3buildings,100,100,46,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,7,7,diagnostic_3rows_2buildings,100,100,57,0.3333333333333333,0.06842105263157895,0.2843691148775894
current20,QT,7,7,primary_6rows_3buildings,100,100,36,0.3333333333333333,0.05263157894736842,0.2843691148775894
current20,QT,8,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,8,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,8,2,diagnostic_3rows_2buildings,100,100,62,0.0,0.07302631578947369,-0.05263157894736842
current20,QT,8,2,primary_6rows_3buildings,100,100,63,0.0,0.07487816764132554,-0.05263157894736842
current20,QT,8,3,diagnostic_3rows_2buildings,100,100,80,0.0,0.0831578947368421,-0.05263157894736842
current20,QT,8,3,primary_6rows_3buildings,100,100,80,0.0,0.08771929824561403,-0.052631578947368425
current20,QT,8,4,diagnostic_3rows_2buildings,100,100,44,0.0,0.05,-0.052631578947368425
current20,QT,8,4,primary_6rows_3buildings,100,100,45,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,8,5,diagnostic_3rows_2buildings,100,100,54,0.0,0.07763157894736843,-0.05263157894736842
current20,QT,8,5,primary_6rows_3buildings,100,100,49,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,8,6,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.052631578947368425
current20,QT,8,6,primary_6rows_3buildings,100,100,40,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,8,7,diagnostic_3rows_2buildings,100,100,58,0.0,0.07212475633528265,-0.05263157894736842
current20,QT,8,7,primary_6rows_3buildings,100,100,37,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,8,8,diagnostic_3rows_2buildings,100,100,26,0.25,0.05,0.2105263157894737
current20,QT,8,8,primary_6rows_3buildings,100,100,12,0.3333333333333333,0.05263157894736842,0.2962962962962963
current20,QT,9,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,9,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,9,2,diagnostic_3rows_2buildings,100,100,40,0.0,0.05,-0.052631578947368425
current20,QT,9,2,primary_6rows_3buildings,100,100,37,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,9,3,diagnostic_3rows_2buildings,100,100,71,0.0,0.07763157894736843,-0.052631578947368425
current20,QT,9,3,primary_6rows_3buildings,100,100,75,0.0,0.08187134502923976,-0.05555555555555555
current20,QT,9,4,diagnostic_3rows_2buildings,100,100,52,0.0,0.06842105263157895,-0.052631578947368425
current20,QT,9,4,primary_6rows_3buildings,100,100,47,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,9,5,diagnostic_3rows_2buildings,100,100,52,0.0,0.07302631578947369,-0.052631578947368425
current20,QT,9,5,primary_6rows_3buildings,100,100,51,0.0,0.07027290448343079,-0.05555555555555555
current20,QT,9,6,diagnostic_3rows_2buildings,100,100,58,0.0,0.07763157894736843,-0.05263157894736842
current20,QT,9,6,primary_6rows_3buildings,100,100,54,0.0,0.08187134502923976,-0.05555555555555555
current20,QT,9,7,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.052631578947368425
current20,QT,9,7,primary_6rows_3buildings,100,100,35,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,9,8,diagnostic_3rows_2buildings,100,100,62,0.0,0.06842105263157895,-0.052631578947368425
current20,QT,9,8,primary_6rows_3buildings,100,100,38,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,9,9,diagnostic_3rows_2buildings,100,100,16,0.3333333333333333,0.05,0.2962962962962963
current20,QT,9,9,primary_6rows_3buildings,100,100,4,0.5,0.05263157894736842,0.4599215578598271
current20,QT,10,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QT,10,1,primary_6rows_3buildings,100,100,0,1.0,0.05263157894736842,1.0
current20,QT,10,2,diagnostic_3rows_2buildings,100,100,26,0.0,0.05,-0.052631578947368425
current20,QT,10,2,primary_6rows_3buildings,100,100,23,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,3,diagnostic_3rows_2buildings,100,100,68,0.0,0.06842105263157895,-0.052631578947368425
current20,QT,10,3,primary_6rows_3buildings,100,100,66,0.0,0.07212475633528265,-0.05555555555555555
current20,QT,10,4,diagnostic_3rows_2buildings,100,100,38,0.0,0.05,-0.052631578947368425
current20,QT,10,4,primary_6rows_3buildings,100,100,39,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,5,diagnostic_3rows_2buildings,100,100,39,0.0,0.05,-0.052631578947368425
current20,QT,10,5,primary_6rows_3buildings,100,100,38,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,6,diagnostic_3rows_2buildings,100,100,55,0.0,0.07763157894736843,-0.052631578947368425
current20,QT,10,6,primary_6rows_3buildings,100,100,48,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,7,diagnostic_3rows_2buildings,100,100,44,0.0,0.05131578947368421,-0.052631578947368425
current20,QT,10,7,primary_6rows_3buildings,100,100,43,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,8,diagnostic_3rows_2buildings,100,100,50,0.0,0.060526315789473685,-0.052631578947368425
current20,QT,10,8,primary_6rows_3buildings,100,100,44,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,9,diagnostic_3rows_2buildings,100,100,36,0.0,0.05,-0.052631578947368425
current20,QT,10,9,primary_6rows_3buildings,100,100,19,0.0,0.05263157894736842,-0.05555555555555555
current20,QT,10,10,diagnostic_3rows_2buildings,100,100,9,0.3333333333333333,0.05,0.2982456140350877
current20,QT,10,10,primary_6rows_3buildings,100,100,2,0.5,0.05263157894736842,0.4722222222222222
current20,QTB,2,1,diagnostic_3rows_2buildings,100,100,99,0.4356060606060606,0.2990501347552046,0.17534122288123322
current20,QTB,2,1,primary_6rows_3buildings,100,90,87,0.4226190476190476,0.3091248877039962,0.19367081183389942
current20,QTB,2,2,diagnostic_3rows_2buildings,100,100,100,0.4852941176470588,0.3864126015839401,0.15454891079790495
current20,QTB,2,2,primary_6rows_3buildings,100,90,87,0.5,0.3558417657149922,0.20868126104452447
current20,QTB,3,1,diagnostic_3rows_2buildings,100,100,78,0.2,0.1842997506019952,0.06432748538011696
current20,QTB,3,1,primary_6rows_3buildings,100,90,56,0.25,0.1381640375448425,0.12235667714738709
current20,QTB,3,2,diagnostic_3rows_2buildings,100,100,100,0.14285714285714285,0.19137856897144823,0.05862923203963666
current20,QTB,3,2,primary_6rows_3buildings,100,90,80,0.19871794871794873,0.2030634866032183,0.07725590666311163
current20,QTB,3,3,diagnostic_3rows_2buildings,100,100,100,0.45454545454545453,0.21102859988308906,0.270340428653022
current20,QTB,3,3,primary_6rows_3buildings,100,90,86,0.45454545454545453,0.2429933327766145,0.2517750760861487
current20,QTB,4,1,diagnostic_3rows_2buildings,100,100,26,0.25,0.05,0.2105263157894737
current20,QTB,4,1,primary_6rows_3buildings,100,89,21,0.25,0.05263157894736842,0.20833333333333331
current20,QTB,4,2,diagnostic_3rows_2buildings,100,100,97,0.11805555555555555,0.09298245614035087,0.019987105093488066
current20,QTB,4,2,primary_6rows_3buildings,100,89,72,0.0,0.09440267335004177,-0.043189988529472687
current20,QTB,4,3,diagnostic_3rows_2buildings,100,100,100,0.08391608391608392,0.1842997506019952,-0.1282878511996681
current20,QTB,4,3,primary_6rows_3buildings,100,89,80,0.07692307692307693,0.17920209019280225,-0.003656886784476192
current20,QTB,4,4,diagnostic_3rows_2buildings,100,100,100,0.5,0.18115970072239423,0.3343726105278928
current20,QTB,4,4,primary_6rows_3buildings,100,89,79,0.4,0.1786752978703443,0.26471126676483464
current20,QTB,5,1,diagnostic_3rows_2buildings,100,100,8,0.3333333333333333,0.05,0.2982456140350877
current20,QTB,5,1,primary_6rows_3buildings,100,88,7,0.4,0.05263157894736842,0.32395348837209303
current20,QTB,5,2,diagnostic_3rows_2buildings,100,100,65,0.2,0.0831578947368421,0.12743972445464985
current20,QTB,5,2,primary_6rows_3buildings,100,88,53,0.17424242424242425,0.0832456140350877,0.05727602334162876
current20,QTB,5,3,diagnostic_3rows_2buildings,100,100,97,0.1,0.13691950464396285,-0.054093567251461985
current20,QTB,5,3,primary_6rows_3buildings,100,88,75,0.0,0.1351952184382525,-0.08058216180029867
current20,QTB,5,4,diagnostic_3rows_2buildings,100,100,97,0.375,0.1690810973512212,0.2678227360308285
current20,QTB,5,4,primary_6rows_3buildings,100,88,80,0.4,0.16367997136830986,0.31842140851506406
current20,QTB,5,5,diagnostic_3rows_2buildings,100,100,99,0.5634920634920635,0.15097286721706227,0.4642859987325393
current20,QTB,5,5,primary_6rows_3buildings,100,88,73,0.5,0.1448658410732714,0.4481519054340155
current20,QTB,6,1,diagnostic_3rows_2buildings,100,100,1,1.0,0.05,1.0
current20,QTB,6,1,primary_6rows_3buildings,100,88,0,1.0,0.05263157894736842,1.0
current20,QTB,6,2,diagnostic_3rows_2buildings,100,100,53,0.0,0.07302631578947369,-0.05263157894736842
current20,QTB,6,2,primary_6rows_3buildings,100,88,47,0.14285714285714285,0.08187134502923976,0.020298245299858138
current20,QTB,6,3,diagnostic_3rows_2buildings,100,100,83,0.0,0.08684210526315789,-0.08416547788873038
current20,QTB,6,3,primary_6rows_3buildings,100,88,64,0.0,0.09090909090909091,-0.07773109243697479
current20,QTB,6,4,diagnostic_3rows_2buildings,100,100,78,0.0,0.1094891640866873,-0.052631578947368425
current20,QTB,6,4,primary_6rows_3buildings,100,88,64,0.0,0.11248710010319916,-0.08625265392781316
current20,QTB,6,5,diagnostic_3rows_2buildings,100,100,66,0.0,0.0929250208855472,-0.052631578947368425
current20,QTB,6,5,primary_6rows_3buildings,100,88,59,0.0,0.12143102855177158,-0.05555555555555555
current20,QTB,6,6,diagnostic_3rows_2buildings,100,100,85,0.4,0.12127192982456139,0.34293948126801155
current20,QTB,6,6,primary_6rows_3buildings,100,88,56,0.3666666666666667,0.11369969040247677,0.3082200905941913
current20,QTB,7,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QTB,7,1,primary_6rows_3buildings,100,86,0,1.0,0.05263157894736842,1.0
current20,QTB,7,2,diagnostic_3rows_2buildings,100,100,56,0.0,0.06842105263157895,-0.05263157894736842
current20,QTB,7,2,primary_6rows_3buildings,100,86,47,0.0,0.07727732793522268,-0.02631578947368421
current20,QTB,7,3,diagnostic_3rows_2buildings,100,100,48,0.0,0.05263157894736842,-0.052631578947368425
current20,QTB,7,3,primary_6rows_3buildings,100,86,35,0.0,0.06754385964912281,-0.05555555555555555
current20,QTB,7,4,diagnostic_3rows_2buildings,100,100,46,0.0,0.05131578947368421,-0.052631578947368425
current20,QTB,7,4,primary_6rows_3buildings,100,86,35,0.0,0.05718954248366013,-0.05555555555555555
current20,QTB,7,5,diagnostic_3rows_2buildings,100,100,63,0.0,0.0831578947368421,-0.052631578947368425
current20,QTB,7,5,primary_6rows_3buildings,100,86,47,0.0,0.08728070175438596,-0.05555555555555555
current20,QTB,7,6,diagnostic_3rows_2buildings,100,100,57,0.0,0.08499999999999999,-0.052631578947368425
current20,QTB,7,6,primary_6rows_3buildings,100,86,50,0.0,0.10305405056759545,-0.05555555555555555
current20,QTB,7,7,diagnostic_3rows_2buildings,100,100,74,0.3666666666666667,0.08684210526315789,0.3064295996535994
current20,QTB,7,7,primary_6rows_3buildings,100,85,40,0.25,0.08333333333333333,0.20833333333333331
current20,QTB,8,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QTB,8,1,primary_6rows_3buildings,100,85,0,1.0,0.05263157894736842,1.0
current20,QTB,8,2,diagnostic_3rows_2buildings,100,100,47,0.0,0.05263157894736842,-0.05263157894736842
current20,QTB,8,2,primary_6rows_3buildings,100,85,35,0.0,0.07212475633528265,-0.052631578947368425
current20,QTB,8,3,diagnostic_3rows_2buildings,100,100,30,0.0,0.05,-0.05263157894736842
current20,QTB,8,3,primary_6rows_3buildings,100,85,24,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,8,4,diagnostic_3rows_2buildings,100,100,29,0.0,0.05,-0.052631578947368425
current20,QTB,8,4,primary_6rows_3buildings,100,85,23,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,8,5,diagnostic_3rows_2buildings,100,100,46,0.0,0.05,-0.052631578947368425
current20,QTB,8,5,primary_6rows_3buildings,100,85,34,0.0,0.05555555555555555,-0.05555555555555555
current20,QTB,8,6,diagnostic_3rows_2buildings,100,100,58,0.0,0.07763157894736843,-0.052631578947368425
current20,QTB,8,6,primary_6rows_3buildings,100,85,48,0.0,0.08771929824561403,-0.05555555555555555
current20,QTB,8,7,diagnostic_3rows_2buildings,100,100,55,0.0,0.07763157894736843,-0.052631578947368425
current20,QTB,8,7,primary_6rows_3buildings,100,85,40,0.0,0.08187134502923976,-0.05555555555555555
current20,QTB,8,8,diagnostic_3rows_2buildings,100,100,60,0.25,0.07763157894736843,0.19760461245839275
current20,QTB,8,8,primary_6rows_3buildings,100,84,28,0.25,0.05555555555555555,0.20833333333333331
current20,QTB,9,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QTB,9,1,primary_6rows_3buildings,100,81,0,1.0,0.05263157894736842,1.0
current20,QTB,9,2,diagnostic_3rows_2buildings,100,100,46,0.0,0.05263157894736842,-0.05263157894736842
current20,QTB,9,2,primary_6rows_3buildings,100,81,32,0.0,0.0625,-0.052631578947368425
current20,QTB,9,3,diagnostic_3rows_2buildings,100,100,17,0.0,0.05,-0.05263157894736842
current20,QTB,9,3,primary_6rows_3buildings,100,81,15,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,9,4,diagnostic_3rows_2buildings,100,100,33,0.0,0.05,-0.052631578947368425
current20,QTB,9,4,primary_6rows_3buildings,100,81,23,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,9,5,diagnostic_3rows_2buildings,100,100,29,0.0,0.05,-0.052631578947368425
current20,QTB,9,5,primary_6rows_3buildings,100,81,21,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,9,6,diagnostic_3rows_2buildings,100,100,42,0.0,0.05,-0.052631578947368425
current20,QTB,9,6,primary_6rows_3buildings,100,81,27,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,9,7,diagnostic_3rows_2buildings,100,100,53,0.0,0.07763157894736843,-0.052631578947368425
current20,QTB,9,7,primary_6rows_3buildings,100,81,42,0.0,0.08333333333333333,-0.05555555555555555
current20,QTB,9,8,diagnostic_3rows_2buildings,100,100,61,0.0,0.07763157894736843,-0.052631578947368425
current20,QTB,9,8,primary_6rows_3buildings,100,81,45,0.0,0.08771929824561403,-0.05555555555555555
current20,QTB,9,9,diagnostic_3rows_2buildings,100,100,40,0.25,0.05,0.19760461245839275
current20,QTB,9,9,primary_6rows_3buildings,100,81,12,0.25,0.05263157894736842,0.20833333333333331
current20,QTB,10,1,diagnostic_3rows_2buildings,100,100,0,1.0,0.05,1.0
current20,QTB,10,1,primary_6rows_3buildings,100,81,0,1.0,0.05263157894736842,1.0
current20,QTB,10,2,diagnostic_3rows_2buildings,100,100,49,0.0,0.05756578947368421,-0.052631578947368425
current20,QTB,10,2,primary_6rows_3buildings,100,81,32,0.0,0.0625,-0.052631578947368425
current20,QTB,10,3,diagnostic_3rows_2buildings,100,100,18,0.0,0.05,-0.052631578947368425
current20,QTB,10,3,primary_6rows_3buildings,100,81,13,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,4,diagnostic_3rows_2buildings,100,100,20,0.0,0.05,-0.052631578947368425
current20,QTB,10,4,primary_6rows_3buildings,100,81,18,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,5,diagnostic_3rows_2buildings,100,100,17,0.0,0.05,-0.052631578947368425
current20,QTB,10,5,primary_6rows_3buildings,100,81,14,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,6,diagnostic_3rows_2buildings,100,100,31,0.0,0.05,-0.052631578947368425
current20,QTB,10,6,primary_6rows_3buildings,100,81,23,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,7,diagnostic_3rows_2buildings,100,100,46,0.0,0.05263157894736842,-0.05263157894736842
current20,QTB,10,7,primary_6rows_3buildings,100,81,25,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,8,diagnostic_3rows_2buildings,100,100,48,0.0,0.05263157894736842,-0.052631578947368425
current20,QTB,10,8,primary_6rows_3buildings,100,81,32,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,9,diagnostic_3rows_2buildings,100,100,54,0.0,0.06842105263157895,-0.052631578947368425
current20,QTB,10,9,primary_6rows_3buildings,100,81,32,0.0,0.05263157894736842,-0.05555555555555555
current20,QTB,10,10,diagnostic_3rows_2buildings,100,100,22,0.3333333333333333,0.05,0.2843691148775894
current20,QTB,10,10,primary_6rows_3buildings,100,81,6,0.3333333333333333,0.05263157894736842,0.2962962962962963
