image_id,condition,mode,method,k,member_ids,used_k,used_member_ids,algorithm_status,raw_accepted_n,gt_version,gt_available,status,reason,iou,erp_dx_px,dy_px,erp_distance_px,circular_dx_px,moment_distance
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,curve,staple,5,"[""495d562be7d142d5bbc5"", ""79f3478ea5e43fc1f95a"", ""974f94a2b16103ea9324"", ""c498069d0547cb81a534"", ""f4b7f477de2247b38b2d""]",4,"[""495d562be7d142d5bbc5"", ""79f3478ea5e43fc1f95a"", ""974f94a2b16103ea9324"", ""c498069d0547cb81a534""]",unavailable,5,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
B6ByNegPMKs_e26e2cb761894264a4a34b1046701f6b,manual,curve,staple,5,"[""495d562be7d142d5bbc5"", ""79f3478ea5e43fc1f95a"", ""974f94a2b16103ea9324"", ""c498069d0547cb81a534"", ""f4b7f477de2247b38b2d""]",4,"[""495d562be7d142d5bbc5"", ""79f3478ea5e43fc1f95a"", ""974f94a2b16103ea9324"", ""c498069d0547cb81a534""]",unavailable,5,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,mv50,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_original,True,ok,,0.8041033947492745,0.6641196758956198,30.05689284516427,30.064228951523084,1.6088784956061177,0.027165224738028865
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,mv50,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_revised,True,ok,,0.8041033947492745,0.6641196758956198,30.05689284516427,30.064228951523084,1.6088784956061177,0.027165224738028865
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,mv_strict,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_original,True,ok,,0.8058243178880043,0.3682422978760087,28.2442005084402,28.24660094154549,-2.718681394662938,0.024320969476150835
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,mv_strict,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_revised,True,ok,,0.8058243178880043,0.3682422978760087,28.2442005084402,28.24660094154549,-2.718681394662938,0.024320969476150835
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,medoid,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_original,True,ok,,0.811596375281052,0.6855825096654939,28.610292184343507,28.618505241383,8.412128931725178,0.01995573930995273
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,medoid,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_revised,True,ok,,0.811596375281052,0.6855825096654939,28.610292184343507,28.618505241383,8.412128931725178,0.01995573930995273
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,em_correct_probability,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_original,True,ok,,0.811596375281052,0.6855825096654939,28.610292184343507,28.618505241383,8.412128931725178,0.01995573930995273
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,em_correct_probability,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_revised,True,ok,,0.811596375281052,0.6855825096654939,28.610292184343507,28.618505241383,8.412128931725178,0.01995573930995273
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,greedy_empirical,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_original,True,ok,,0.8041033947492745,0.6641196758956198,30.05689284516427,30.064228951523084,1.6088784956061177,0.027165224738028865
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,greedy_empirical,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",ok,6,gt_revised,True,ok,,0.8041033947492745,0.6641196758956198,30.05689284516427,30.064228951523084,1.6088784956061177,0.027165224738028865
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,staple,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",unavailable,6,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
B6ByNegPMKs_e52609aae11f42a79f6cf50360180fd5,manual,curve,staple,6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",6,"[""0cb5a7c23d9bc70208b1"", ""22dcfad23c6ac14bd521"", ""381c007b1df27d00b6ab"", ""56c9aa0348514ab3cc5b"", ""d102c6b86a1606f32bd3"", ""f8d2cd60e9a8ecf91058""]",unavailable,6,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,mv50,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_original,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,mv50,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_revised,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,mv_strict,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_original,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,mv_strict,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_revised,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,medoid,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_original,True,ok,,0.7921750587157015,-6.583948727234997,20.974430623937366,21.98351930063112,-30.965591089060393,0.030452238253208478
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,medoid,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_revised,True,ok,,0.7921750587157015,-6.583948727234997,20.974430623937366,21.98351930063112,-30.965591089060393,0.030452238253208478
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,em_correct_probability,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_original,True,ok,,0.7921750587157015,-6.583948727234997,20.974430623937366,21.98351930063112,-30.965591089060393,0.030452238253208478
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,em_correct_probability,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_revised,True,ok,,0.7921750587157015,-6.583948727234997,20.974430623937366,21.98351930063112,-30.965591089060393,0.030452238253208478
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,greedy_empirical,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_original,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,greedy_empirical,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",ok,5,gt_revised,True,ok,,0.7964787656584174,-7.363176044770171,20.97282557251114,22.227815321377282,-30.446765165237224,0.030931466040518236
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,staple,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",unavailable,5,gt_original,True,unavailable,SimpleITK_not_installed,,,,,,
B6ByNegPMKs_ee063d1562c147f586ebb9f6fdb05ca6,manual,curve,staple,5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",5,"[""265f63ba09442d63389c"", ""62d758541221214e1490"", ""8e4588afd83a55aaaa18"", ""b3eba7756056bb941dfb"", ""ead3f8ac14ab1a6ddfd9""]",unavailable,5,gt_revised,True,unavailable,SimpleITK_not_installed,,,,,,
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,mv50,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_original,True,ok,,0.8927195410827935,0.08208725166070963,14.241077473795372,14.241314052134626,55.9660332349626,0.013065310084318117
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,mv50,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_revised,True,ok,,0.8927195410827935,0.08208725166070963,14.241077473795372,14.241314052134626,55.9660332349626,0.013065310084318117
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,mv_strict,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_original,True,ok,,0.8927195410827935,0.08208725166070963,14.241077473795372,14.241314052134626,55.9660332349626,0.013065310084318117
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,mv_strict,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_revised,True,ok,,0.8927195410827935,0.08208725166070963,14.241077473795372,14.241314052134626,55.9660332349626,0.013065310084318117
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,medoid,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_original,True,ok,,0.8864258425044192,-2.9742519302196797,14.622246950478257,14.921671502388268,47.75974160958448,0.016757619047378467
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,medoid,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_revised,True,ok,,0.8864258425044192,-2.9742519302196797,14.622246950478257,14.921671502388268,47.75974160958448,0.016757619047378467
S9hNv5qa7GM_0c2a97f049db4a429776940850fedf2e,manual,curve,em_correct_probability,20,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f57527778ab111cb3df8"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",19,"[""029d6835bddda35f5e84"", ""077afa302e6fd9f894ce"", ""10c2be55dfd377d1f4ca"", ""32e17fb3edf0dc56817f"", ""39827a17d6d532fc4d52"", ""4ae36274a9f6a2b97a64"", ""4f08770787663224f0ab"", ""7b1866a3eeaa6930d596"", ""816083c4a02fed75db9a"", ""84c763a74fbfe8b41553"", ""86fc3ae9363a9f67b104"", ""93e9f86d9eab9e11871e"", ""a30b88572c63c71c10f3"", ""a4c50e340e62a015a85e"", ""a7f6ca98246198df8a79"", ""b505f83196ae0e6e3cc8"", ""f1f1b71b8c500b8fdf5a"", ""f77e64bc8bb82e6f5f03"", ""fdec7694d0b91e5316fe""]",ok,20,gt_original,True,ok,,0.8910133843212237,-0.08130660622759933,14.491493857662192,14.491721947059201,55.05119960140171,0.013139976484557569
