canonical_annotation_id,image_id,code,condition,worker_id,mode,status,known_wrong,imputed_point,reference_count,expected_reference_count,reference_coverage_complete,peer_count,closest_reference,closest_reference_iou,closest_peer_id,closest_peer_iou,joint_distance_rank,reference_ious,peer_ious,area_pixels,erp_x_px,erp_y_px,circular_angle_rad,circular_R,moment_cos,moment_sin,reason
24e4fbb4ada90859,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,W029,curve,pending_visual_review,False,False,5,5,True,22,bilayout_enclosed,0.9259151785714286,acdca7ecab43b62d,0.9599159074982481,0.04008409250175193,"{""gt_original"": 0.913502538071066, ""gt_revised"": 0.9143665183171464, ""hohonet"": 0.9061760129878915, ""bilayout_enclosed"": 0.9259151785714286, ""bilayout_extended"": 0.909877938517179}","{""08273d75b652c174"": 0.9326093324020458, ""0bbfe0599bf5bc91"": 0.9536524527853665, ""0bc46f1a3b806213"": 0.9164717305909873, ""11bfb64ccd2445aa"": 0.9084971720980339, ""1712a484cb125952"": 0.9045264276574057, ""1b1c8090db93570b"": 0.8190170049804552, ""1ca02860b4a7e7d2"": 0.9504927906552291, ""28c293e3f02cd5e8"": 0.9086879631080567, ""2cb4cd43495e4462"": 0.9104870145118114, ""32708a527ceab167"": 0.9370014131376214, ""35106d58264638aa"": 0.9326093324020458, ""474b1e7bf36766ad"": 0.9370014131376214, ""6c5856c1f7aa16d9"": 0.9370014131376214, ""765e8580e5786a73"": 0.829030453201183, ""825fe47e013bea16"": 0.9334327548806941, ""aba22d3e3811e1e8"": 0.9166904422253923, ""acdca7ecab43b62d"": 0.9599159074982481, ""aeaf2ad30c3fe9b9"": 0.9370014131376214, ""cc489ed26e6a6e97"": 0.9416410209992759, ""d1d8b27617cb0ec5"": 0.9225193370165746, ""e9fe122a6030b153"": 0.9370014131376214, ""edcd6c71a1b268da"": 0.9370014131376214}",41774,462.24587063723845,276.894599511658,-1.518377453374379,0.17222969228398655,0.00902395253727385,-0.17199312539994652,
acdca7ecab43b62d,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY-65,manual,W030,curve,pending_visual_review,False,False,5,5,True,22,gt_original,0.9128169425292519,24e4fbb4ada90859,0.9599159074982481,0.04008409250175193,"{""gt_original"": 0.9128169425292519, ""gt_revised"": 0.9087801798271395, ""hohonet"": 0.8983228980322003, ""bilayout_enclosed"": 0.9088505519201533, ""bilayout_extended"": 0.8990376007162041}","{""08273d75b652c174"": 0.9091009841297988, ""0bbfe0599bf5bc91"": 0.9582483759305799, ""0bc46f1a3b806213"": 0.907406597252603, ""11bfb64ccd2445aa"": 0.9071133445002791, ""1712a484cb125952"": 0.9049347506697779, ""1b1c8090db93570b"": 0.808959389865157, ""1ca02860b4a7e7d2"": 0.9522899895392732, ""24e4fbb4ada90859"": 0.9599159074982481, ""28c293e3f02cd5e8"": 0.8867122080211547, ""2cb4cd43495e4462"": 0.8920558475537753, ""32708a527ceab167"": 0.9098986191616498, ""35106d58264638aa"": 0.9091009841297988, ""474b1e7bf36766ad"": 0.9098986191616498, ""6c5856c1f7aa16d9"": 0.9098986191616498, ""765e8580e5786a73"": 0.8065784558519946, ""825fe47e013bea16"": 0.9118419295981487, ""aba22d3e3811e1e8"": 0.9150887767804494, ""aeaf2ad30c3fe9b9"": 0.9098986191616498, ""cc489ed26e6a6e97"": 0.9505353949245013, ""d1d8b27617cb0ec5"": 0.9197802197802197, ""e9fe122a6030b153"": 0.9098986191616498, ""edcd6c71a1b268da"": 0.9098986191616498}",42130,464.2577972940897,279.42176596249703,-1.414563142547956,0.16790179308096864,0.02612524731338675,-0.16585681647921133,
9ae9084968b32229,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,b8cTxDM8gDG-07,semi,W012,curve,pending_visual_review,False,False,5,5,True,23,hohonet,0.9585451823200973,ca291f0b645de9fa,0.9599472172630599,0.04005278273694013,"{""gt_original"": 0.9426264343391415, ""gt_revised"": 0.9426264343391415, ""hohonet"": 0.9585451823200973, ""bilayout_enclosed"": 0.9487524667655922, ""bilayout_extended"": 0.9491284186039394}","{""0225fd516c992f7f"": 0.9484839203675345, ""0a435ae2b35d25c7"": 0.9554935256261146, ""1260b5763825ac73"": 0.9585451823200973, ""1aaa93ec5fa02d67"": 0.9316229027161237, ""2ac783e03ad61d1a"": 0.9560559344732007, ""33a4dc1fd6be1bdd"": 0.9194752623688156, ""39008f0fe7a1d27b"": 0.9578434405940595, ""3b710fb59e47c8d6"": 0.9299320135373925, ""3c2427034d519a1a"": 0.9592828081248743, ""3e32b8564185e9c7"": 0.9530874838391923, ""517e0e79ed73ad98"": 0.9563397683397683, ""5c8fc29a99324dd7"": 0.9595424107142857, ""62376c3351699bc6"": 0.9588746264496849, ""7129ad7e523aa525"": 0.9475398803970451, ""afda73e02ce84841"": 0.9595654330171719, ""b1ac17483ad1c04e"": 0.9465587914702857, ""b49eaa7455fb1edf"": 0.9585451823200973, ""c9609d6092bb0730"": 0.9550383292459087, ""ca291f0b645de9fa"": 0.9599472172630599, ""d2965a4546dd5bd3"": 0.942441631947174, ""db6e2e902a7635ad"": 0.9579382145011834, ""ea4ba198f1b90c5a"": 0.9517593994253761, ""ffdffd1443b1cef9"": 0.9595424107142857}",62104,576.4303104469922,253.82310318175962,2.003862934570628,0.2583162463005282,-0.10840403481912504,0.2344692908202033,
new_93_3586_7374_W002,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY-18,manual,W002,curve,pending_visual_review,False,False,5,5,True,18,bilayout_extended,0.9320627301019059,new_94_3623_7301_W028,0.9599510027820455,0.04004899721795452,"{""gt_original"": 0.8772417817545225, ""gt_revised"": 0.8772417817545225, ""hohonet"": 0.9116180197857902, ""bilayout_enclosed"": 0.9313583961938068, ""bilayout_extended"": 0.9320627301019059}","{""new_93_3586_6870_W001"": 0.8246947658987154, ""new_93_3586_6901_W017"": 0.910855089314026, ""new_93_3586_7075_W006"": 0.9059590316573557, ""new_93_3586_7124_W012"": 0.8368657274654033, ""new_93_3586_7187_W015"": 0.9543770509156346, ""new_93_3586_7258_W010"": 0.9410931340341656, ""new_93_3586_7280_W013"": 0.9410931340341656, ""new_93_3586_7400_W008"": 0.9412776986976567, ""new_94_3623_6879_W033"": 0.94349786765156, ""new_94_3623_6893_W031"": 0.8792182592866716, ""new_94_3623_6939_W035"": 0.8313489284213476, ""new_94_3623_6996_W036"": 0.9146441577030754, ""new_94_3623_7017_W034"": 0.9304417602838078, ""new_94_3623_7061_W037"": 0.7082457815982172, ""new_94_3623_7218_W029"": 0.8058829910326873, ""new_94_3623_7301_W028"": 0.9599510027820455, ""new_94_3623_7321_W030"": 0.9013207585685998, ""new_94_3623_7359_W032"": 0.9411392405063291}",46898,462.2805876583223,264.08923621476396,-1.3396850006646694,0.1678184823164587,0.038440408158022285,-0.16335659774751743,
new_94_3623_7301_W028,uNb9QFRL6hY_2ed0e171a7c34f17a85363923a26ab98,uNb9QFRL6hY-18,manual,W028,curve,pending_visual_review,False,False,5,5,True,18,bilayout_extended,0.9206951979103878,new_93_3586_7374_W002,0.9599510027820455,0.04004899721795452,"{""gt_original"": 0.8611015292629642, ""gt_revised"": 0.8611015292629642, ""hohonet"": 0.8891943964998194, ""bilayout_enclosed"": 0.9203511379843715, ""bilayout_extended"": 0.9206951979103878}","{""new_93_3586_6870_W001"": 0.8112769208229557, ""new_93_3586_6901_W017"": 0.8987209714774553, ""new_93_3586_7075_W006"": 0.9120748903898566, ""new_93_3586_7124_W012"": 0.8204278643596351, ""new_93_3586_7187_W015"": 0.9266032219941531, ""new_93_3586_7258_W010"": 0.9166045565336502, ""new_93_3586_7280_W013"": 0.9166045565336502, ""new_93_3586_7374_W002"": 0.9599510027820455, ""new_93_3586_7400_W008"": 0.9228405385065641, ""new_94_3623_6879_W033"": 0.945996426831249, ""new_94_3623_6893_W031"": 0.8532507497206923, ""new_94_3623_6939_W035"": 0.8071166558779105, ""new_94_3623_6996_W036"": 0.8909218569304477, ""new_94_3623_7017_W034"": 0.9093115896925184, ""new_94_3623_7061_W037"": 0.6971745500209292, ""new_94_3623_7218_W029"": 0.7859567434999734, ""new_94_3623_7321_W030"": 0.9069772172497966, ""new_94_3623_7359_W032"": 0.9181319250284767}",47505,462.9026944532155,265.42238711714555,-1.213138923681775,0.1719764665532709,0.060205665819082564,-0.16109370829250055,
07ee953d1535b28d,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,W036,curve,pending_visual_review,False,False,5,5,True,23,bilayout_extended,0.9474771054049201,b9d7de702dfef712,0.9599559204705955,0.040044079529404475,"{""gt_original"": 0.8850375345164916, ""gt_revised"": 0.8850375345164916, ""hohonet"": 0.9457585341589083, ""bilayout_enclosed"": 0.9406574471561623, ""bilayout_extended"": 0.9474771054049201}","{""1614c0e2e49fb8a1"": 0.8069645818274587, ""1bb726e611007d9d"": 0.8957327579515997, ""25a1d0d06f3c7ffa"": 0.9021027284857595, ""26f5958a9b8dbc72"": 0.7901403330182506, ""2c474f6a00577ed6"": 0.8975647522522523, ""4a3402faafe5ac31"": 0.8443595021072233, ""60f415b63bc6abc8"": 0.9537285808107947, ""645a19e0d1eff33f"": 0.8254731105521619, ""6b6025969bfa55d0"": 0.8988143696620732, ""6ef72d6a7373d51d"": 0.9058256816374889, ""723bcf1f4f6f7bf5"": 0.9211590097666047, ""786190bfb0e48244"": 0.9008273309782692, ""78a68354a388042f"": 0.8804594337552125, ""86bcdfbf6785b83b"": 0.8790183093104792, ""901942d47886d494"": 0.8254731105521619, ""90218eb4d8649c74"": 0.8575257792359972, ""902c7685cf8d8d7f"": 0.7901403330182506, ""a10544ac2d404470"": 0.7901403330182506, ""aff097a10b8a446c"": 0.9537285808107947, ""b9d7de702dfef712"": 0.9599559204705955, ""c87d232365323163"": 0.838469169482593, ""cede48245acaf369"": 0.7901403330182506, ""dd72228423710274"": 0.8496725024485798}",64145,511.11641593265256,269.86949099696,-0.031756914577428325,0.025548524090520615,0.025535642309171946,-0.0008112059306611969,
b9d7de702dfef712,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs-40,manual,W008,curve,pending_visual_review,False,False,5,5,True,23,bilayout_extended,0.928828408423778,07ee953d1535b28d,0.9599559204705955,0.040044079529404475,"{""gt_original"": 0.8575830337686852, ""gt_revised"": 0.8575830337686852, ""hohonet"": 0.9102106681273779, ""bilayout_enclosed"": 0.9221056721056721, ""bilayout_extended"": 0.928828408423778}","{""07ee953d1535b28d"": 0.9599559204705955, ""1614c0e2e49fb8a1"": 0.8373257584631604, ""1bb726e611007d9d"": 0.9308598710756024, ""25a1d0d06f3c7ffa"": 0.9381880569985226, ""26f5958a9b8dbc72"": 0.8205833709216659, ""2c474f6a00577ed6"": 0.8697164258962011, ""4a3402faafe5ac31"": 0.8529512599280041, ""60f415b63bc6abc8"": 0.925996772072449, ""645a19e0d1eff33f"": 0.8581389943441543, ""6b6025969bfa55d0"": 0.9086704153818248, ""6ef72d6a7373d51d"": 0.9124425429039492, ""723bcf1f4f6f7bf5"": 0.9149241247460868, ""786190bfb0e48244"": 0.9351954423168223, ""78a68354a388042f"": 0.8909732290997145, ""86bcdfbf6785b83b"": 0.8898061966084406, ""901942d47886d494"": 0.8581389943441543, ""90218eb4d8649c74"": 0.8664104443015448, ""902c7685cf8d8d7f"": 0.8205833709216659, ""a10544ac2d404470"": 0.8205833709216659, ""aff097a10b8a446c"": 0.925996772072449, ""c87d232365323163"": 0.8006949806949807, ""cede48245acaf369"": 0.8205833709216659, ""dd72228423710274"": 0.8587916985971442}",62133,511.4513463055059,275.1924822558061,0.026125840898231383,0.03539156253435132,0.035379484796633755,0.0009245291491678092,
200f0c572426f1ad5f6c,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY-08,manual,W037,linear,pending_visual_review,False,False,5,5,True,22,hohonet,0.9600064431507007,e53257d9b7428d4da0f5,0.9500103284445363,0.03999355684929928,"{""gt_original"": 0.9080198296027642, ""gt_revised"": 0.9411845258473126, ""hohonet"": 0.9600064431507007, ""bilayout_enclosed"": 0.9531099821502128, ""bilayout_extended"": 0.9531099821502128}","{""0359bc11d268822d94fd"": 0.9312593616776126, ""0a6c2ab575a7b36f82bd"": 0.9317745553782465, ""0ab97a7e7082f598e237"": 0.8997889305816135, ""35a9f318fa8bb9909db0"": 0.8711531036362398, ""423d83b62a6b1fee7af4"": 0.9311399443929564, ""46a22bc8081a9f80e282"": 0.9428161318701671, ""6b145ff560adec834931"": 0.9361031188859478, ""7d1b82da44ed8dd8ef72"": 0.9387302467424452, ""a4015419d4289160ce21"": 0.9369363182712998, ""a8282b826c2b83f1c177"": 0.9279475982532751, ""b7e7d86f528066fab226"": 0.7776168652612282, ""bed357bd88baf4c32786"": 0.9428161318701671, ""cb5e672973105a2a1c43"": 0.9387302467424452, ""cc9c520b1f8781f19e31"": 0.9317745553782465, ""d14d3e95941e544b31c6"": 0.9312593616776126, ""d82cf0aab412ea6e207e"": 0.9312593616776126, ""e141cec3bd166425f47c"": 0.9250631620425098, ""e4ccffc7a8756b7b0be4"": 0.9242777518708503, ""e53257d9b7428d4da0f5"": 0.9500103284445363, ""e714d76c74a373febbee"": 0.9391136982442964, ""e7b36064adef9c88eb38"": 0.9024060915952807, ""f579b073015ccb5f87b1"": 0.9156428783078431}",42540,566.6887165021157,265.96967559943585,0.8610810180807829,0.245506630302436,0.15997650151610981,0.18622842018640198,
7f53420e0c2875be7d2a,x8F5xyUWy9e_1be9a97aada84e4795f64583ac0e3b76,x8F5xyUWy9e-01,manual,W029,curve,pending_visual_review,False,False,5,5,True,4,hohonet,0.9584412584759046,02b7a2ac25661ce54310,0.9600343222995941,0.03996567770040593,"{""gt_original"": 0.9410731992782483, ""gt_revised"": 0.9410731992782483, ""hohonet"": 0.9584412584759046, ""bilayout_enclosed"": 0.9541687862030489, ""bilayout_extended"": 0.9559427913858294}","{""02b7a2ac25661ce54310"": 0.9600343222995941, ""5432f6f0a2294e27928b"": 0.9465519212240966, ""8d67d4aeb53846d767ac"": 0.8502633559066968, ""98d8b12fa96f8abcf6e0"": 0.9454157852987837}",58708,528.1535395516795,282.2445322613613,2.7992107172306993,0.21333453322268217,-0.20095209490296104,0.07162317096757881,
c71f04cf03f04f83010c,UwV83HsGsw3_bc29294428a647038f70e0ea31ea8972,UwV83HsGsw3-17,manual,W001,linear,pending_visual_review,False,False,5,5,True,22,bilayout_extended,0.9307537877599674,efdd3af8bbe9661a922f,0.9600801282051282,0.039919871794871775,"{""gt_original"": 0.9251411755348763, ""gt_revised"": 0.9251411755348763, ""hohonet"": 0.927505635099527, ""bilayout_enclosed"": 0.92906852248394, ""bilayout_extended"": 0.9307537877599674}","{""0545d5cfd8fca3b793bc"": 0.9504974134500597, ""0f006ad814591f20f1d7"": 0.9337701997709632, ""1623fbedf957f0be9421"": 0.8873154074709161, ""1aa87c4e8b0db18c1ccd"": 0.9288501189532118, ""3e053dc275632e30f220"": 0.9437216338880484, ""432d23215497f235714b"": 0.9318029330010543, ""5370cc8259dd087bb93c"": 0.9320338630435131, ""58fcb37f432cd01e22a1"": 0.9289030438433871, ""6037abe04bcfa1d308ed"": 0.9251912768224982, ""762aad63d41c0473582f"": 0.9386904666868903, ""779f777343654b55ad95"": 0.9140636064645066, ""944fc693a5243b08b5ee"": 0.9517665961406914, ""9e082eaf47377454a352"": 0.9403463451970915, ""a5582527e1e55759fca4"": 0.9390083091050633, ""a899e204555a9b64f4b5"": 0.9318029330010543, ""b26eb0a9d329d8a255fd"": 0.9251912768224982, ""b52612c32e32fb20b8c2"": 0.9335427820344308, ""bbe40bd3ad25e4383c92"": 0.9279533844189016, ""beebb1979f052693f701"": 0.838543260005006, ""d37f314fba3b67c55956"": 0.9577586898932328, ""ddc38d03eaf0ed686dbe"": 0.9528006046668703, ""efdd3af8bbe9661a922f"": 0.9600801282051282}",61629,535.575013386555,280.3975157799088,1.895516493312084,0.07495894906729857,-0.023915172134739347,0.07104159758225914,
238409b29552f79f4582,jh4fc5c5qoQ_855bc326ad174253b57626daf123c608,jh4fc5c5qoQ-10,manual,W012,curve,pending_visual_review,False,False,5,5,True,1,bilayout_enclosed,0.9516812186513097,ee85104d7e59ebf2e889,0.9600990541446339,0.03990094585536608,"{""gt_original"": 0.9388158508158508, ""gt_revised"": 0.9388158508158508, ""hohonet"": 0.9343217559183521, ""bilayout_enclosed"": 0.9516812186513097, ""bilayout_extended"": 0.9386853970264932}","{""ee85104d7e59ebf2e889"": 0.9600990541446339}",52729,520.9499231921712,259.5958675491665,2.945501144896428,0.2018756170973669,-0.19800678946298772,0.039332888337913235,
df9885e0f87a96997673,wc2JMjhGNzB_03c1aca95e254bf4b0db303a28d79aee,wc2JMjhGNzB-03,manual,W033,linear,pending_visual_review,False,False,5,5,True,4,gt_original,0.9343777295652419,3c7cf68051a68eb3dec3,0.9601054683021896,0.03989453169781043,"{""gt_original"": 0.9343777295652419, ""gt_revised"": 0.9343777295652419, ""hohonet"": 0.933350562830232, ""bilayout_enclosed"": 0.9339823110498506, ""bilayout_extended"": 0.9339823110498506}","{""3c7cf68051a68eb3dec3"": 0.9601054683021896, ""747092fcb23c661874e0"": 0.8783272143184947, ""762f5998ab17c724546b"": 0.946628891941392, ""e96210fd3b70951b5670"": 0.9174803860698764}",34824,531.9909832299563,270.0105099931082,1.1162370969018547,0.067995077040886,0.02985434992171219,0.06109049265268685,
78885c3d5cd19c4f,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,W034,curve,pending_visual_review,False,False,5,5,True,22,hohonet,0.9080659016996994,fc956ea5464e4cf4,0.9601480906651146,0.03985190933488536,"{""gt_original"": 0.8879900985722495, ""gt_revised"": 0.8879900985722495, ""hohonet"": 0.9080659016996994, ""bilayout_enclosed"": 0.8802780115499579, ""bilayout_extended"": 0.8814739295077192}","{""0b321a16596ae822"": 0.9350469131908854, ""0d08611aee0cdf4f"": 0.9394577272298847, ""116cb223e7dedec6"": 0.9038920744041734, ""126f3e3ce4b1ec93"": 0.8145710455764075, ""1e4c5581862be896"": 0.8797780424915936, ""2f75e3649fc3b4c0"": 0.942836308297137, ""3785ebbd5dc8b7ea"": 0.9494002112265326, ""52fb14ffbe0d009b"": 0.8922273608831867, ""5fa48d2e923993dc"": 0.8876230472531237, ""657bd2d38326367d"": 0.9351792398164535, ""75ac866c71693e71"": 0.9391322067906073, ""87273c75a3b5848a"": 0.8827500366085811, ""8819f603580ef482"": 0.9340577647021606, ""8abf96e80a8cd151"": 0.9391108045400389, ""94d5b679bc8ce596"": 0.9411374407582939, ""9d8133aea50c53da"": 0.9342773090227265, ""b96ca0dd7857cd2e"": 0.9437368479344335, ""d7ab9ebe988576d6"": 0.9346256236948239, ""dfc2adf2a47dc7de"": 0.8874145852968898, ""e1bc1262947c9c43"": 0.9419889068711406, ""e27f9f848d185dab"": 0.9342386739981302, ""fc956ea5464e4cf4"": 0.9601480906651146}",61045,563.952862642313,260.3140715865345,0.720614436404865,0.2561387631588068,0.19246277864796313,0.16901226235876632,
fc956ea5464e4cf4,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,uNb9QFRL6hY-52,oos,W002,curve,pending_visual_review,False,False,5,5,True,22,hohonet,0.920407909463997,78885c3d5cd19c4f,0.9601480906651146,0.03985190933488536,"{""gt_original"": 0.8888691032661117, ""gt_revised"": 0.8888691032661117, ""hohonet"": 0.920407909463997, ""bilayout_enclosed"": 0.8779338613919158, ""bilayout_extended"": 0.8825177492225547}","{""0b321a16596ae822"": 0.9424891609283346, ""0d08611aee0cdf4f"": 0.9251542604135592, ""116cb223e7dedec6"": 0.9098617511520737, ""126f3e3ce4b1ec93"": 0.8085506856681903, ""1e4c5581862be896"": 0.8714933494558645, ""2f75e3649fc3b4c0"": 0.9491536281088353, ""3785ebbd5dc8b7ea"": 0.9504065298862987, ""52fb14ffbe0d009b"": 0.8995702977761025, ""5fa48d2e923993dc"": 0.8717758120865234, ""657bd2d38326367d"": 0.9430634282276196, ""75ac866c71693e71"": 0.9477155268080789, ""78885c3d5cd19c4f"": 0.9601480906651146, ""87273c75a3b5848a"": 0.8820877048214075, ""8819f603580ef482"": 0.9417295637712677, ""8abf96e80a8cd151"": 0.9494564786162025, ""94d5b679bc8ce596"": 0.949219685957542, ""9d8133aea50c53da"": 0.9498982539057371, ""b96ca0dd7857cd2e"": 0.9511738741044012, ""d7ab9ebe988576d6"": 0.9536052392685773, ""dfc2adf2a47dc7de"": 0.8888773496728632, ""e1bc1262947c9c43"": 0.9538855814841934, ""e27f9f848d185dab"": 0.9488890318016656}",60198,562.9325725107146,260.18138476361344,0.6785046897280576,0.2685971856007677,0.2091061562658396,0.16857954657780852,
new_94_3639_7155_W033,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY-72,manual,W033,linear,pending_visual_review,False,False,5,5,True,11,gt_original,0.9577709027134609,new_94_3639_7316_W030,0.9602163369004543,0.03978366309954573,"{""gt_original"": 0.9577709027134609, ""gt_revised"": 0.9577709027134609, ""hohonet"": 0.8865428593959467, ""bilayout_enclosed"": 0.932345766446333, ""bilayout_extended"": 0.9315216749640882}","{""new_93_3602_6871_W001"": 0.9416868323201322, ""new_93_3602_6917_W017"": 0.929619287343664, ""new_93_3602_7410_W008"": 0.941821362620274, ""new_94_3639_6934_W031"": 0.9337026377005875, ""new_94_3639_6966_W035"": 0.93654159549194, ""new_94_3639_7063_W037"": 0.8501667598465423, ""new_94_3639_7167_W034"": 0.9296147978642257, ""new_94_3639_7215_W029"": 0.9086837473107765, ""new_94_3639_7219_W036"": 0.9222751989912523, ""new_94_3639_7316_W030"": 0.9602163369004543, ""new_94_3639_7346_W032"": 0.9338971383616875}",50573,590.7528226524034,265.9280742688787,2.2105327790291893,0.2796886867731085,-0.16696967939763135,0.22438112146684308,
new_94_3639_7316_W030,uNb9QFRL6hY_d5c47aa99b274a67b305aa601234f1f1,uNb9QFRL6hY-72,manual,W030,linear,pending_visual_review,False,False,5,5,True,11,gt_original,0.9350159559036844,new_94_3639_7155_W033,0.9602163369004543,0.03978366309954573,"{""gt_original"": 0.9350159559036844, ""gt_revised"": 0.9350159559036844, ""hohonet"": 0.8732533960394115, ""bilayout_enclosed"": 0.9142011261827822, ""bilayout_extended"": 0.9131638024461991}","{""new_93_3602_6871_W001"": 0.9356365265146351, ""new_93_3602_6917_W017"": 0.9251553581516763, ""new_93_3602_7410_W008"": 0.9565496450452202, ""new_94_3639_6934_W031"": 0.9214969267875204, ""new_94_3639_6966_W035"": 0.936690843862112, ""new_94_3639_7063_W037"": 0.8309216258191598, ""new_94_3639_7155_W033"": 0.9602163369004543, ""new_94_3639_7167_W034"": 0.9549858971161042, ""new_94_3639_7215_W029"": 0.9169559620860475, ""new_94_3639_7219_W036"": 0.9106004044174832, ""new_94_3639_7346_W032"": 0.9218289085545722}",51272,593.0439616164768,270.0423232953659,2.1507785153632035,0.2823813930429023,-0.15474755558092274,0.2362042446243913,
new_93_3593_7188_W015,uNb9QFRL6hY_84722e58b32f4646acc12614994f835b,uNb9QFRL6hY-43,manual,W015,linear,pending_visual_review,False,False,5,5,True,14,bilayout_enclosed,0.9310013503687545,new_93_3593_7250_W010,0.9602282952412783,0.039771704758721715,"{""gt_original"": 0.9264675539048798, ""gt_revised"": 0.9264675539048798, ""hohonet"": 0.9255998753505765, ""bilayout_enclosed"": 0.9310013503687545, ""bilayout_extended"": 0.9310013503687545}","{""new_93_3593_6865_W001"": 0.7956731815609629, ""new_93_3593_7082_W006"": 0.7956731815609629, ""new_93_3593_7131_W012"": 0.7705817782656421, ""new_93_3593_7250_W010"": 0.9602282952412783, ""new_93_3593_7372_W002"": 0.956278806292968, ""new_94_3630_6913_W031"": 0.926627459965885, ""new_94_3630_7002_W036"": 0.9198525785771756, ""new_94_3630_7008_W033"": 0.9267998027613412, ""new_94_3630_7049_W037"": 0.8793511321392362, ""new_94_3630_7146_W034"": 0.9240233614536015, ""new_94_3630_7216_W029"": 0.8920743741560195, ""new_94_3630_7308_W028"": 0.9487009171499374, ""new_94_3630_7324_W030"": 0.910402449466774, ""new_94_3630_7361_W032"": 0.921991513721158}",38452,509.17398314782065,250.08212836783522,-0.04308916076215655,0.16825959509501864,0.16810341750444666,-0.007247921416883847,
4f044fa1f2070a2eeaa3,wc2JMjhGNzB_dda6efcba51c40de8552408953719515,wc2JMjhGNzB-60,manual,W037,linear,pending_visual_review,False,False,5,5,True,22,bilayout_extended,0.929548537596511,f2617cc49b4c3cd19938,0.9602557609521398,0.039744239047860175,"{""gt_original"": 0.890345559260382, ""gt_revised"": 0.890345559260382, ""hohonet"": 0.9159828008269809, ""bilayout_enclosed"": 0.927487352445194, ""bilayout_extended"": 0.929548537596511}","{""036f0b79fcb891d33e1d"": 0.8620496570330496, ""099f4ec32f8c8013e8b0"": 0.912911804751422, ""23f6609f87c66a85d17b"": 0.9348914434910455, ""27d6bc8646fb2b446424"": 0.9386523335747595, ""3df38a56b200e7f043f5"": 0.9073989379271794, ""3f55c49d23e044184588"": 0.8934026237404145, ""48a03efd0568d764b14c"": 0.9162002722734836, ""5de6ccb2c6c424e63a1f"": 0.9179282190848784, ""78dc36e89fc34111fd75"": 0.9072840117275254, ""83fb8bbcdcb7e70a0597"": 0.9073989379271794, ""9971c6aae0055fa67213"": 0.9399913510213427, ""ad2a6827eaaf625d72c4"": 0.9397425328175534, ""b52bc566db82d02db16e"": 0.8946156097685132, ""be619ba0b00b38072876"": 0.8946156097685132, ""c6a0dacbc82fcd8d74f2"": 0.9046597257491112, ""e1db3136aee3813a438a"": 0.8909847116583145, ""e22f9f25476a29b9265f"": 0.9107220115542208, ""e4af7c47e67b1c37bb93"": 0.8492517214218563, ""f2617cc49b4c3cd19938"": 0.9602557609521398, ""f447db699b5c09a195ce"": 0.9572641976562599, ""fb2bc3c1a1ab95404b2a"": 0.9125914614748362, ""ffd4f687673b44d2ffb4"": 0.8934026237404145}",78579,512.7871505109507,272.93049669759097,0.15949543952054512,0.015189681708070866,0.014996887331891355,0.0024124263195089,
