condition,metric,partition,nominal_cut,k,images,buildings,next_uncovered,fixed_expected_clusters,fixed_unseen_pool_mass,minority_unseen_mass
oos,image,complete,12,7,9,6,0.41319478908376023,4.582517170780509,0.31190486116780519,0.11669228517054603
oos,image,complete,12,8,9,6,0.3956553899171793,5.0260510309417734,0.27792269816532678,0.099035407636541853
oos,image,complete,12,9,9,6,0.38025354225549413,5.4466254787748261,0.24799536404863021,0.083355471062229097
oos,image,complete,12,10,9,6,0.36645618176611577,5.8476445058757625,0.22119415321721431,0.069493771998497891
oos,image,complete,12,11,9,6,0.35391201406142853,6.2316514770159266,0.19687378332468819,0.057301199727948303
oos,image,complete,12,12,9,6,0.34237735151384363,6.6005871456133933,0.17457877852055048,0.046638236264890331
oos,image,complete,12,13,9,6,0.33167564196471183,6.9559681620608398,0.15398035105015717,0.037374956355343873
oos,image,complete,12,14,9,6,0.32167431369376448,7.2990090477168144,0.1348345673112219,0.029391027477038818
oos,image,complete,12,15,9,6,0.31227078180739509,7.6307047060092561,0.11695503257091547,0.022575709839414943
oos,image,complete,12,16,9,6,0.30338351583920747,7.9518858587822558,0.10019526036150078,0.01682785638362198
oos,image,complete,12,17,9,6,0.29494611950752303,8.2632561769670847,0.084437373925740189,0.012055912782519588
oos,image,complete,12,18,9,6,0.2869033860452625,8.5654171661036642,0.069584883807349229,0.0081779174406773642
oos,image,representative,6,1,9,6,0.8865100278143756,0.99999999999999978,0.81192895400126019,0.25598358479777822
oos,image,representative,6,2,9,6,0.79757983562331392,1.8479358805445767,0.68281069994207988,0.22624427429090316
oos,image,representative,6,3,9,6,0.72696844218583356,2.594108789760964,0.58963106399306786,0.19906728301104482
oos,image,representative,6,4,9,6,0.6701237337965027,3.2697952610996079,0.5186950369054969,0.17429787796044882
oos,image,representative,6,5,9,6,0.62370930620358545,3.8945761417157305,0.46190069673844092,0.15178743336233885
oos,image,representative,6,6,9,6,0.58526524510057509,4.4809129763363176,0.41444292029121893,0.13139343066091647
oos,image,representative,6,7,9,6,0.55296580354629887,5.0369486016443892,0.37343294073385436,0.11297945852136149
oos,image,representative,6,8,9,6,0.52544649770162399,5.5681905427497016,0.3370885955713141,0.096415212829831606
oos,image,representative,6,9,9,6,0.50168053549228686,6.0785097576926894,0.30426975413606094,0.081576496693462661
oos,image,representative,6,10,9,6,0.48089011403387499,6.5707306383709678,0.27421608029228534,0.068345220440368518
oos,image,representative,6,11,9,6,0.4624823173416524,7.0469826951688574,0.24639974178397456,0.056609401619641057
oos,image,representative,6,12,9,6,0.44600241451264466,7.508915618116049,0.2204416275237806,0.046263165001350255
oos,image,representative,6,13,9,6,0.43109955421504753,7.9578362798092916,0.19606202808206838,0.037206742576544084
oos,image,representative,6,14,9,6,0.41750138686637539,8.3948003274998833,0.17305005179089383,0.029346473557248606
oos,image,representative,6,15,9,6,0.40499519657773347,8.8206761664747262,0.15124355731180961,0.022594804376467895
oos,image,representative,6,16,9,6,0.3934138317971943,9.2361910485480276,0.13051537607137384,0.01687028868818409
oos,image,representative,6,17,9,6,0.38262519679377038,9.6419647603858127,0.11076360389654256,0.012097587367357374
oos,image,representative,6,18,9,6,0.37252438848548686,10.038534247344316,0.091904713689859446,0.0082074685099259772
oos,image,representative,9,1,9,6,0.77382520860781723,0.99999999999999978,0.71506117412308334,0.26572819669070458
oos,image,representative,9,2,9,6,0.66636604136604138,1.7467061923583667,0.59438011972274729,0.23347845181493573
oos,image,representative,9,3,9,6,0.5975280757889454,2.3961274233013365,0.51326546077845714,0.20418072615615149
oos,image,representative,9,4,9,6,0.54741302641760314,2.9841458058849355,0.45161173804841098,0.17764517682602116
oos,image,representative,9,5,9,6,0.50863897593493324,3.5279230685409182,0.40173103583460762,0.15368937143511813
oos,image,representative,9,6,9,6,0.47746581971129909,4.0376382876382886,0.35957878498110812,0.13213828809291947
oos,image,representative,9,7,9,6,0.45169175603116912,4.5197840907391331,0.32286974081143061,0.11282431540780628
oos,image,representative,9,8,9,6,0.42991446033297787,4.978777771885861,0.29021891223315921,0.095587252487063443
oos,image,representative,9,9,9,6,0.41119149853501719,5.417790283369432,0.26073487474353169,0.080274308936879826
oos,image,representative,9,10,9,6,0.39486268064306823,5.8392024585994173,0.23381409737293751,0.06674010486234809
oos,image,representative,9,11,9,6,0.3804496876495127,6.2448723509431545,0.20902909606032258,0.054846670867464808
oos,image,representative,9,12,9,6,0.36759571778585109,6.6362992125207763,0.18606413277286676,0.044463448055130472
oos,image,representative,9,13,9,6,0.35602752877958155,7.0147272769681575,0.16467695933628318,0.0354672880271494
oos,image,representative,9,14,9,6,0.3455309099731857,7.3812132406761561,0.14467546564051689,0.027742452884229822
oos,image,representative,9,15,9,6,0.33593455758282786,7.7366714096590261,0.12590299185236697,0.021180615225983843
oos,image,representative,9,16,9,6,0.32709927887049078,8.0819047325530917,0.1082287618964456,0.015680858150927464
oos,image,representative,9,17,9,6,0.31891056509668259,8.4176265121154525,0.091541474402597939,0.01114967525648055
oos,image,representative,9,18,9,6,0.31127329742890386,8.7444756489378914,0.075744967201663058,0.0075009706389668569
oos,image,representative,12,1,9,6,0.70955936173327483,0.99999999999999978,0.63845057644285741,0.21806554703727044
oos,image,representative,12,2,9,6,0.60075653010435615,1.666703264529352,0.51218934249022463,0.19396761142192775
oos,image,representative,12,3,9,6,0.53490285881590227,2.2263316393751178,0.43898772584972967,0.17176686865959076
oos,image,representative,12,4,9,6,0.49078479576191253,2.7292699249220984,0.38906693408111176,0.15136483886483887
oos,image,representative,12,5,9,6,0.45871485917252502,3.1977653565182176,0.35009787600274034,0.13266652766298323
oos,image,representative,12,6,9,6,0.43372812569541602,3.6420142913277931,0.31693736522857996,0.115580426190067
oos,image,representative,12,7,9,6,0.41319478908376023,4.067054573796173,0.28736452916132876,0.10001851109286522
oos,image,representative,12,8,9,6,0.3956553899171793,4.4756753759759995,0.26035088557872688,0.085896244528884724
oos,image,representative,12,9,9,6,0.38025354225549413,4.869644588297839,0.23536465037173557,0.073132574166364345
oos,image,representative,12,10,9,6,0.36645618176611577,5.2502325688151519,0.2120894136095165,0.061649933184274711
oos,image,representative,12,11,9,6,0.35391201406142853,5.6184401110871702,0.19030892198951394,0.051374240272318399
oos,image,representative,12,12,9,6,0.34237735151384363,5.9751007543779107,0.1698592674856377,0.042234899630929877
oos,image,representative,12,13,9,6,0.33167564196471183,6.3209296847740788,0.15060852391300439,0.034164800971275444
oos,image,representative,12,14,9,6,0.32167431369376448,6.656550246939263,0.13244731261698892,0.027100319515253355
oos,image,representative,12,15,9,6,0.31227078180739509,6.9825110371449046,0.11528357627781816,0.020981315995493688
oos,image,representative,12,16,9,6,0.30338351583920747,7.2992986051719839,0.099039032062556542,0.015751136655358457
oos,image,representative,12,17,9,6,0.29494611950752303,7.6073475391743886,0.083646466908324488,0.011356613248941543
oos,image,representative,12,18,9,6,0.2869033860452625,7.9070485832499564,0.069047615159320466,0.0077480630410687113
oos,sphere,complete,6,1,9,6,0.8822280778802517,0.99999999999999978,0.88558148964970007,0.42556564914000322
oos,sphere,complete,6,2,9,6,0.79066022544283421,1.9248645879080668,0.78625051449169281,0.37331702872030537
oos,sphere,complete,6,3,9,6,0.71841081623690317,2.7841065938892027,0.69956881296082629,0.32599432528544059
oos,sphere,complete,6,4,9,6,0.66055072353699362,3.5858272162619977,0.62351231203625657,0.28326033461509204
oos,sphere,complete,6,5,9,6,0.61352528591277644,4.3369291421350926,0.55640379362469616,0.24479224916370473
oos,sphere,complete,6,6,9,6,0.57474772456039558,5.0433007749941394,0.49685495118474421,0.21028165806048602
oos,sphere,complete,6,7,9,6,0.54231649589930209,5.709974458544254,0.44371688686706406,0.17943454710940532
oos,sphere,complete,6,8,9,6,0.51481913177632654,6.3412614350380752,0.396038149803424,0.15197129878919419
oos,sphere,complete,6,9,9,6,0.49119580950749353,6.9408661252449111,0.35302946653587797,0.12762669225334633
oos,sphere,complete,6,10,9,6,0.47064386577611766,7.511982166141542,0.31403436493561421,0.10614990333011756
oos,sphere,complete,6,11,9,6,0.45255029049113049,8.0573724913306286,0.27850494331926157,0.08730450452252593
oos,sphere,complete,6,12,9,6,0.43644339188827008,8.5794355881177804,0.2459820868286956,0.070868465008351589
oos,sphere,complete,6,13,9,6,0.4219577164707734,9.0802599141036353,0.21607948349864209,0.056634150640136771
oos,sphere,complete,6,14,9,6,0.40880826897170508,9.5616683050725317,0.18847084279463699,0.04440832394518595
oos,sphere,complete,6,15,9,6,0.39677137545569818,10.025254054884558,0.16287976976215124,0.034012144125565677
oos,sphere,complete,6,16,9,6,0.38567037583280234,10.472410197003008,0.1390717982859499,0.025281167058104674
oos,sphere,complete,6,17,9,6,0.37536487793924866,10.904353366214542,0.11684813731700995,0.018065345294393811
oos,sphere,complete,6,18,9,6,0.3657426669440399,11.322143468024475,0.096040734282575896,0.012229028060786094
oos,sphere,complete,9,1,9,6,0.76855511638120333,0.99999999999999978,0.80590270484725435,0.35190107995519149
oos,sphere,complete,9,2,9,6,0.6618697325219064,1.8416044503001028,0.67848287007864827,0.30701708324581672
oos,sphere,complete,9,3,9,6,0.59339356295878032,2.5829568981742899,0.58514694496499797,0.26658300872620339
oos,sphere,complete,9,4,9,6,0.54356150036928075,3.2533743229395395,0.51150629225613464,0.2302777641388227
oos,sphere,complete,9,5,9,6,0.50511604182466119,3.8693379254019993,0.4507134894306154,0.19779421442346773
oos,sphere,complete,9,6,9,6,0.47431086057303129,4.441293175846952,0.3990847181419015,0.16883918171725354
oos,sphere,complete,9,7,9,6,0.44892884401061817,4.9765218290199229,0.35436895656862272,0.14313344535461736
oos,sphere,complete,9,8,9,6,0.42755278401338886,5.4804191992463167,0.31505901130440167,0.12041174186731841
oos,sphere,complete,9,9,9,6,0.40922506186673641,5.957137568986405,0.28009102927663487,0.10042276498443796
oos,sphere,complete,9,10,9,6,0.39327138520334098,6.4099633496927897,0.24868908977802887,0.082929165632379231
oos,sphere,complete,9,11,9,6,0.37920198541580963,6.8415626484511929,0.22027115895699229,0.067707551934867605
oos,sphere,complete,9,12,9,6,0.36665200019117106,7.2541477307933082,0.19438779861981825,0.054548489212950461
oos,sphere,complete,9,13,9,6,0.35534347733499705,7.6495902350492475,0.17068181033425808,0.043256499984997143
oos,sphere,complete,9,14,9,6,0.34506041782144442,8.0294977186954579,0.14886199088024676,0.033650063966699131
oos,sphere,complete,9,15,9,6,0.33563214366485333,8.3952654149517798,0.1286862463162963,0.025561618071069866
oos,sphere,complete,9,16,9,6,0.32692206816696434,8.748111678699015,0.10995070855062675,0.018837556408444877
oos,sphere,complete,9,17,9,6,0.31881994181765344,9.0891029542822057,0.092482577836785262,0.013338230286481704
oos,sphere,complete,9,18,9,6,0.3112363143255592,9.4191721068151288,0.07613521928017998,0.0089379482101599288
oos,sphere,complete,12,1,9,6,0.69971453667105843,0.99999999999999978,0.74646505752759695,0.2588132891082639
oos,sphere,complete,12,2,9,6,0.58862433862433861,1.7794978773239645,0.6167783431882361,0.22810864367260086
oos,sphere,complete,12,3,9,6,0.5235428822385344,2.4533847794717363,0.52365278948454752,0.20016862863034887
oos,sphere,complete,12,4,9,6,0.48124590681798929,3.0533136750528045,0.45140573678695922,0.17481183924945737
oos,sphere,complete,12,5,9,6,0.45117340636028658,3.5968858245746116,0.39383694624466686,0.15186472077421981
oos,sphere,complete,12,6,9,6,0.42800448273369707,4.096668438773702,0.34681659640929863,0.13116156842527352
oos,sphere,complete,12,7,9,6,0.40898830099653449,4.5618291052793234,0.30743031765658485,0.11254452739959984
oos,sphere,complete,12,8,9,6,0.39265072994040556,4.9990459628365125,0.27363735534369227,0.095863592870524192
oos,sphere,complete,12,9,9,6,0.3781663358776699,5.4131923964371129,0.24401667428723922,0.080976609987715845
oos,sphere,complete,12,10,9,6,0.36504887267102903,5.807845519919824,0.21758111750797343,0.067749273877188168
oos,sphere,complete,12,11,9,6,0.35299520852758165,6.1856587155584331,0.19364347682587035,0.056055129641298503
oos,sphere,complete,12,12,9,6,0.34180473559932434,6.5486307413888518,0.1717215493079908,0.045775572358748157
oos,sphere,complete,12,13,9,6,0.33133683899096472,6.898297299411178,0.15147198399666573,0.036799847084582428
oos,sphere,complete,12,14,9,6,0.32148785532596719,7.235865384223171,0.13264501000335011,0.029025048850190624
oos,sphere,complete,12,15,9,6,0.31217805966818846,7.5623061049767211,0.11505402216964426,0.022356122663306027
oos,sphere,complete,12,16,9,6,0.3033438722012779,7.8784178966796627,0.098555526297408713,0.016705863508005916
oos,sphere,complete,12,17,9,6,0.29493291125632848,8.1848690126722161,0.083036154660454053,0.011994916344711556
oos,sphere,complete,12,18,9,6,0.28690074439502361,8.4822258214706725,0.068404396356838898,0.008151776110188207
oos,sphere,representative,6,1,9,6,0.8822280778802517,0.99999999999999978,0.80940847511027103,0.23455951422436927
oos,sphere,representative,6,2,9,6,0.79066022544283421,1.8453008344312698,0.67851442910516635,0.20734068260848348
oos,sphere,representative,6,3,9,6,0.71841081623690317,2.5867683041596088,0.58417548197793956,0.18248231368505469
oos,sphere,representative,6,4,9,6,0.66055072353699362,3.2561808561808552,0.51258205725754558,0.1598378578293512
oos,sphere,representative,6,5,9,6,0.61352528591277644,3.8735618140652477,0.45553058689603976,0.1392668726376193
oos,sphere,representative,6,6,9,6,0.57474772456039558,4.4517590638872111,0.40812650486128249,0.12063502292708342
oos,sphere,representative,6,7,9,6,0.54231649589930209,4.9992489506724276,0.36740308692765988,0.10381408073594589
oos,sphere,representative,6,8,9,6,0.51481913177632654,5.5218229769313352,0.33151098080058422,0.088681925323387201
oos,sphere,representative,6,9,9,6,0.49119580950749353,6.0235898492258695,0.29925291576930713,0.075122543169565847
oos,sphere,representative,6,10,9,6,0.47064386577611766,6.507568781158767,0.26982074757141283,0.06302602797561839
oos,sphere,representative,6,11,9,6,0.45255029049113049,6.976044480065883,0.24264744990114837,0.05228858066365942
oos,sphere,representative,6,12,9,6,0.43644339188827008,7.4307855102376568,0.21732261385855262,0.042812509376781584
oos,sphere,representative,6,13,9,6,0.4219577164707734,7.8731845979036041,0.19354241059876567,0.034506229479055558
oos,sphere,representative,6,14,9,6,0.40880826897170508,8.3043535253826022,0.17107828959626825,0.027284263555530097
oos,sphere,representative,6,15,9,6,0.39677137545569818,8.7251904165267344,0.14975619337294827,0.021067241412231961
oos,sphere,representative,6,16,9,6,0.38567037583280234,9.1364291272758091,0.12944206209387121,0.015781900076165985
oos,sphere,representative,6,17,9,6,0.37536487793924866,9.5386762360446582,0.11003140736293325,0.011361083795315049
oos,sphere,representative,6,18,9,6,0.3657426669440399,9.9324389696243234,0.09144170705831238,0.007743744038640068
oos,sphere,representative,9,1,9,6,0.76855511638120333,0.99999999999999978,0.71296077504725897,0.26236755816938551
oos,sphere,representative,9,2,9,6,0.6618697325219064,1.7445103205972776,0.59180235722059915,0.23130167459089959
oos,sphere,representative,9,3,9,6,0.59339356295878032,2.3911082878474184,0.51102867215225445,0.20293685345670223
oos,sphere,representative,9,4,9,6,0.54356150036928075,2.9765543635108842,0.45004053042805403,0.17711653092875523
oos,sphere,representative,9,5,9,6,0.50511604182466119,3.5184296379948559,0.40086876674032179,0.15368937143511813
oos,sphere,representative,9,6,9,6,0.47431086057303129,4.0270430688050824,0.35932701465670819,0.13250926766994819
oos,sphere,representative,9,7,9,6,0.44892884401061817,4.5088482414670334,0.32307499230569636,0.11343534059350063
oos,sphere,representative,9,8,9,6,0.42755278401338886,4.9681369716367687,0.29072267104893851,0.096331939432128463
oos,sphere,representative,9,9,9,6,0.40922506186673641,5.4079219133045351,0.26139902175893437,0.08106864167828251
oos,sphere,representative,9,10,9,6,0.39327138520334098,5.8304251872026818,0.23453084346181516,0.067520253090511434
oos,sphere,representative,9,11,9,6,0.37920198541580963,6.2373631687805862,0.20972192119555025,0.055566807693461749
oos,sphere,representative,9,12,9,6,0.36665200019117106,6.6301179452007286,0.18668417318116354,0.045093567777877798
oos,sphere,representative,9,13,9,6,0.35534347733499705,7.0098424577745488,0.16519768028283238,0.035991023900601715
oos,sphere,representative,9,14,9,6,0.34506041782144442,7.3775260796596109,0.14508725145088758,0.028154894884573525
oos,sphere,representative,9,15,9,6,0.33563214366485333,7.7340365901578725,0.12620842562359574,0.021486127818831031
oos,sphere,representative,9,16,9,6,0.32692206816696434,8.0801480351442212,0.10843880180402804,0.015890898058509906
oos,sphere,representative,9,17,9,6,0.31881994181765344,8.4165599458314944,0.091672408370961023,0.011280609224843629
oos,sphere,representative,9,18,9,6,0.3112363143255592,8.7439109961993253,0.075815889767859732,0.0075718932051635256
oos,sphere,representative,12,1,9,6,0.69971453667105843,0.99999999999999978,0.63845057644285741,0.21806554703727044
oos,sphere,representative,12,2,9,6,0.58862433862433861,1.666703264529352,0.51218934249022463,0.19396761142192775
oos,sphere,representative,12,3,9,6,0.5235428822385344,2.2263316393751178,0.43898772584972967,0.17176686865959076
oos,sphere,representative,12,4,9,6,0.48124590681798929,2.7292699249220984,0.38906693408111176,0.15136483886483887
oos,sphere,representative,12,5,9,6,0.45117340636028658,3.1977653565182176,0.35009787600274034,0.13266652766298323
oos,sphere,representative,12,6,9,6,0.42800448273369707,3.6420142913277931,0.31693736522857996,0.115580426190067
oos,sphere,representative,12,7,9,6,0.40898830099653449,4.067054573796173,0.28736452916132876,0.10001851109286522
oos,sphere,representative,12,8,9,6,0.39265072994040556,4.4756753759759995,0.26035088557872688,0.085896244528884724
oos,sphere,representative,12,9,9,6,0.3781663358776699,4.869644588297839,0.23536465037173557,0.073132574166364345
oos,sphere,representative,12,10,9,6,0.36504887267102903,5.2502325688151519,0.2120894136095165,0.061649933184274711
oos,sphere,representative,12,11,9,6,0.35299520852758165,5.6184401110871702,0.19030892198951394,0.051374240272318399
oos,sphere,representative,12,12,9,6,0.34180473559932434,5.9751007543779107,0.1698592674856377,0.042234899630929877
oos,sphere,representative,12,13,9,6,0.33133683899096472,6.3209296847740788,0.15060852391300439,0.034164800971275444
oos,sphere,representative,12,14,9,6,0.32148785532596719,6.656550246939263,0.13244731261698892,0.027100319515253355
oos,sphere,representative,12,15,9,6,0.31217805966818846,6.9825110371449046,0.11528357627781816,0.020981315995493688
oos,sphere,representative,12,16,9,6,0.3033438722012779,7.2992986051719839,0.099039032062556542,0.015751136655358457
oos,sphere,representative,12,17,9,6,0.29493291125632848,7.6073475391743886,0.083646466908324488,0.011356613248941543
oos,sphere,representative,12,18,9,6,0.28690074439502361,7.9070485832499564,0.069047615159320466,0.0077480630410687113
semi,image,complete,6,1,18,10,0.43442708660099966,1,0.57253318772784456,0.19140280011501085
semi,image,complete,6,2,18,10,0.30246826442478614,1.5978182445573752,0.40747599524970352,0.16833061573710026
semi,image,complete,6,3,18,10,0.25345325599902258,2.0430900621118013,0.3264990080811635,0.14732330470268687
semi,image,complete,6,4,18,10,0.22802385024925073,2.4173220160634346,0.2766557916194014,0.12825644302278241
semi,image,complete,6,5,18,10,0.21152381392655994,2.7507231517529003,0.24048473294129163,0.11100982144279227
semi,image,complete,6,6,18,10,0.19910384794341807,3.0562261494755774,0.21146156328586729,0.095467445442515758
semi,image,complete,6,7,18,10,0.18888888700045425,3.340229207239684,0.18685134654649771,0.081517535236146077
semi,image,complete,6,8,18,10,0.18005936491124044,3.606406340668467,0.16536390053717653,0.069052525772270223
semi,image,complete,6,9,18,10,0.17221191015527401,3.8571918551416124,0.14629893976092792,0.057969066733869083
semi,image,complete,6,10,18,10,0.16512267091079852,4.0943921642114534,0.12921579505751343,0.048168022538317368
semi,image,complete,6,11,18,10,0.15865302950963875,4.3194501866345316,0.11380142304759781,0.039554472337383656
semi,image,complete,6,12,18,10,0.15270881453241125,4.5335680009256532,0.099815314880747213,0.032037710017230367
semi,image,complete,6,13,18,10,0.14722091556036232,4.7377706404661577,0.087064537462769945,0.02553124419841379
semi,image,complete,6,14,18,10,0.14213523072667417,4.9329446255075542,0.075390700611326189,0.019952798235884042
semi,image,complete,6,15,18,10,0.13740714216327801,5.119864657024773,0.064661870211417616,0.015224310218985106
semi,image,complete,6,16,18,10,0.13299843105615528,5.2992137335252156,0.054766861416155596,0.011271932971454804
semi,image,complete,6,17,18,10,0.12887558983096739,5.4715988661450137,0.045610970067626849,0.0080260340514248241
semi,image,complete,6,18,18,10,0.1250089293281513,5.637563523433089,0.037112728098416994,0.0054211957514206949
semi,image,complete,9,1,18,10,0.32529487420791769,1,0.4507471183643349,0.1498460521032054
semi,image,complete,9,2,18,10,0.21512668088755044,1.470716481586047,0.30028003659193869,0.13142786816134183
semi,image,complete,9,3,18,10,0.18151857465358609,1.7989749984315202,0.23814145620002514,0.11473364598364598
semi,image,complete,9,4,18,10,0.16503383788852896,2.0720836456534393,0.2008324949599638,0.099649222100930496
semi,image,complete,9,5,18,10,0.15362675188190064,2.314270593589816,0.1733319994651927,0.086064937524623797
semi,image,complete,9,6,18,10,0.14426502211421671,2.5346321722179845,0.15107839851250729,0.073875637746769973
semi,image,complete,9,7,18,10,0.13604571178801672,2.7377110873319426,0.13228413687329066,0.062980672740028804
semi,image,complete,9,8,18,10,0.12864971605605161,2.9263373100744663,0.11605861509121522,0.053283896957675832
semi,image,complete,9,9,18,10,0.12193474649643044,3.1025424305357676,0.10185792605481438,0.044693669333602269
semi,image,complete,9,10,18,10,0.1158181334601445,3.2678993453239653,0.08930347762232041,0.03712285328231503
semi,image,complete,9,11,18,10,0.11024024138592048,3.4236730510917819,0.07811320261692084,0.030488816698936747
semi,image,complete,9,12,18,10,0.10515182707940816,3.5709029607266252,0.068069660345078428,0.024713431959205785
semi,image,complete,9,13,18,10,0.10050922502463761,3.7104560870646477,0.059001812276438553,0.019723075919476172
semi,image,complete,9,14,18,10,0.096272383048867094,3.8430648863109491,0.050772985290667261,0.015448629916717669
semi,image,complete,9,15,18,10,0.092403983162889697,3.9693552952235143,0.04327236318358002,0.01182547976851574
semi,image,complete,9,16,18,10,0.088868975885510182,4.0898677541114843,0.036408845803046194,0.008793515773071553
semi,image,complete,9,17,18,10,0.085634293242988893,4.2050730049395186,0.030106607635531461,0.0062971327092019892
semi,image,complete,9,18,18,10,0.082668669367754036,4.3153839803725385,0.024301893009410803,0.0042852298363396301
semi,image,complete,12,1,18,10,0.28619005792918834,1,0.34214052581147442,0.10084116739756312
semi,image,complete,12,2,18,10,0.18170655833699312,1.3573781291172597,0.22636463763858938,0.088701130935263384
semi,image,complete,12,3,18,10,0.15216377295896746,1.6049665913796349,0.18064655179628755,0.077643054866375016
semi,image,complete,12,4,18,10,0.13790846516819055,1.8122952308306997,0.15268414485594367,0.067601920901871448
semi,image,complete,12,5,18,10,0.12804106225158857,1.9965879830963738,0.13167677316543194,0.058514962993033923
semi,image,complete,12,6,18,10,0.12007333309549846,2.1641652165107543,0.1146022134701461,0.050321667331451519
semi,image,complete,12,7,18,10,0.11323443960098738,2.318385278126383,0.10025554626956776,0.042963772349021219
semi,image,complete,12,8,18,10,0.10718636249467003,2.4615081884790686,0.087969245471405569,0.036385268717947811
semi,image,complete,12,9,18,10,0.10174190368193597,2.5952235115320659,0.077294704930998714,0.030532399350743977
semi,image,complete,12,10,18,10,0.096784937186572662,2.7208458771253223,0.067906611015069493,0.025353659400230225
semi,image,complete,12,11,18,10,0.092238675771116205,2.8394173395267086,0.059562548259943386,0.020799796259534924
semi,image,complete,12,12,18,10,0.088049882886839403,2.9517752180963921,0.052079254498520515,0.016823809562094307
semi,image,complete,12,13,18,10,0.084180115774206504,3.0586012067032393,0.045316362991455646,0.013380951181652452
semi,image,complete,12,14,18,10,0.080600476693770989,3.1604576787452454,0.03916482778965933,0.010428725232261288
semi,image,complete,12,15,18,10,0.07728830915133468,3.2578146067848586,0.033538664203431975,0.0079268880682806034
semi,image,complete,12,16,18,10,0.074225129958292793,3.3510695867002238,0.028369074329318351,0.0058374482843780336
semi,image,complete,12,17,18,10,0.071395422387031837,3.4405628925556457,0.023600253166468313,0.0041246667155290751
semi,image,complete,12,18,18,10,0.068786026880992557,3.5265890351702707,0.01918634327657966,0.0027550564370170741
semi,image,representative,6,1,18,10,0.43442708660099966,1,0.36807611171673588,0.09682850287353495
semi,image,representative,6,2,18,10,0.30246826442478614,1.3844161072421945,0.25061573251948166,0.085603799157101548
semi,image,representative,6,3,18,10,0.25345325599902258,1.6584243051634355,0.20783837307187539,0.075345410152722406
semi,image,representative,6,4,18,10,0.22802385024925073,1.8968282586131551,0.18384307008109702,0.065995179670624293
semi,image,representative,6,5,18,10,0.21152381392655994,2.1185876692169603,0.16614775953436661,0.057497203761341882
semi,image,representative,6,6,18,10,0.19910384794341807,2.3298924463112107,0.15114572678171617,0.049797830715717667
semi,image,representative,6,7,18,10,0.18888888700045425,2.533156332246048,0.13762439864147222,0.042845661064902028
semi,image,representative,6,8,18,10,0.18005936491124044,2.7295085960787939,0.12512845068005374,0.03659154758035315
semi,image,representative,6,9,18,10,0.17221191015527401,2.9196092465139443,0.11346074867034334,0.030988595273837134
semi,image,representative,6,10,18,10,0.16512267091079852,3.103937221861909,0.10251385097588771,0.025992161397427872
semi,image,representative,6,11,18,10,0.15865302950963875,3.2828924033283635,0.092212478474153911,0.02155985544350715
semi,image,representative,6,12,18,10,0.15270881453241125,3.4568304820021063,0.082494697888858118,0.0176515391447646
semi,image,representative,6,13,18,10,0.14722091556036232,3.6260746150620289,0.07330612480944744,0.014229326474197704
semi,image,representative,6,14,18,10,0.14213523072667417,3.790919685027236,0.064598170840548724,0.011257583645111797
semi,image,representative,6,15,18,10,0.13740714216327801,3.9516344798095369,0.056327404679431502,0.0087029291111200644
semi,image,representative,6,16,18,10,0.13299843105615528,4.1084634070904089,0.048455159702759064,0.0065342335661435526
semi,image,representative,6,17,18,10,0.12887558983096739,4.2616281453524012,0.040947175046719068,0.0047226199444111577
semi,image,representative,6,18,18,10,0.1250089293281513,4.4113292949105309,0.033773236687154116,0.0032414634204596306
semi,image,representative,9,1,18,10,0.32529487420791769,1,0.28307838630524373,0.094194045930365899
semi,image,representative,9,2,18,10,0.21512668088755044,1.2957055022272415,0.17975661157300327,0.082078700152753536
semi,image,representative,9,3,18,10,0.18151857465358609,1.4923646401907271,0.14779260667997993,0.071170752556622127
semi,image,representative,9,4,18,10,0.16503383788852896,1.6620579225842382,0.12987598102534653,0.061383760375323844
semi,image,representative,9,5,18,10,0.15362675188190064,1.8189206547330121,0.11592695960789895,0.052634913945143705
semi,image,representative,9,6,18,10,0.14426502211421671,1.9665908292910581,0.1037908223658624,0.044845036705299365
semi,image,representative,9,7,18,10,0.13604571178801672,2.1064420887355784,0.092892525296585746,0.037938585197941271
semi,image,representative,9,8,18,10,0.12864971605605161,2.2392817437170649,0.083009362150581509,0.031843649068152582
semi,image,representative,9,9,18,10,0.12193474649643044,2.3657381071837928,0.074010188302260305,0.026491951063949214
semi,image,representative,9,10,18,10,0.1158181334601445,2.4863592676050614,0.06579440036458252,0.021818847036279797
semi,image,representative,9,11,18,10,0.11024024138592048,2.6016422396571142,0.05827548709035419,0.017763325939025701
semi,image,representative,9,12,18,10,0.10515182707940816,2.7120427881297449,0.051376028028622518,0.014268009829001045
semi,image,representative,9,13,18,10,0.10050922502463761,2.8179792641463122,0.045026099498197102,0.011279153865952669
semi,image,representative,9,14,18,10,0.096272383048867094,2.9198346932328625,0.039162668646458516,0.0087466463125601517
semi,image,representative,9,15,18,10,0.092403983162889697,3.017958474909276,0.033729207082675419,0.0066240085344358096
semi,image,representative,9,16,18,10,0.088868975885510182,3.1126680337206651,0.028675331958135115,0.004868395000124693
semi,image,representative,9,17,18,10,0.085634293242988893,3.2042504702687769,0.023956447046274157,0.0034405932811045902
semi,image,representative,9,18,18,10,0.082668669367754036,3.2929642122433886,0.019533383822808892,0.0023050240517860201
semi,image,representative,12,1,18,10,0.28619005792918834,1,0.2592642378222661,0.0753726246468234
