condition,metric,partition,nominal_cut,k,images,buildings,clusters_mean,singletons_mean,supported_clusters_mean,largest_share_mean,fixed_clusters_mean,fixed_singletons_mean,fixed_largest_share_mean,pair_incompatible_mean,remaining_pair_uncovered_mean,fixed_unseen_full_mass_mean,fixed_unseen_remaining_mass_mean,fixed_unseen_repeated_minority_mass_mean,fixed_repeated_minority_total_mass_mean,prefix_vs_full_relation_disagreement_mean,mean_old_pair_churn,probability_any_old_pair_change,probability_cluster_count_drop,prefix_minus_fixed_clusters,prefix_minus_fixed_singletons
oos,image,representative,12,18,9,6,7.9783333333333344,5.4499999999999993,2.5283333333333333,0.50848765432098775,7.9305555555555554,5.4383333333333335,0.51481481481481473,0.70842774146695719,0.2798518518518518,0.06736513687600644,0.2845185185185185,0.0064422302737520126,0.24416264090177131,0.011336238198983299,0.0023733660130718956,0.019444444444444445,0.011666666666666665,0.047777777777777843,0.011666666666666615
oos,sphere,complete,6,1,9,6,1,1,0,1,1,1,1,,0.87882191480017569,0.88190217391304349,0.9210232762406676,0.42624496779388082,0.48309178743961351,,,,,0,0
oos,sphere,complete,6,2,9,6,1.8677777777777775,1.7355555555555557,0.13222222222222221,0.56611111111111112,1.9116666666666664,1.8233333333333333,0.54416666666666669,0.86777777777777787,0.79036075036075037,0.78465177133655395,0.85749879749879754,0.3753130032206119,0.48309178743961351,0.043888888888888894,,,0,-0.043888888888888894,-0.08777777777777776
oos,sphere,complete,6,3,9,6,2.6733333333333338,2.3655555555555554,0.30777777777777776,0.44222222222222224,2.7694444444444444,2.5483333333333338,0.41018518518518515,0.87851851851851848,0.72111243386243395,0.7009208937198067,0.80326984126984124,0.3308947262479871,0.48309178743961351,0.037037037037037035,0.0038888888888888892,0.0038888888888888892,0,-0.096111111111111036,-0.18277777777777782
oos,sphere,complete,6,4,9,6,3.4261111111111111,2.9177777777777778,0.5083333333333333,0.38638888888888889,3.5700000000000003,3.1766666666666667,0.35333333333333328,0.87953703703703701,0.66290350877192994,0.6249365942028986,0.75282602339181293,0.28726952495974234,0.48309178743961351,0.031574074074074067,0.0066666666666666671,0.016111111111111111,0,-0.14388888888888904,-0.25888888888888884
oos,sphere,complete,6,5,9,6,4.1472222222222221,3.4300000000000002,0.71722222222222221,0.3497777777777778,4.3405555555555555,3.7594444444444446,0.31933333333333341,0.88383333333333336,0.61115009746588689,0.55460346215780998,0.70410818713450285,0.24640700483091788,0.48309178743961351,0.029555555555555557,0.0057407407407407398,0.025000000000000001,0,-0.19333333333333316,-0.32944444444444437
oos,sphere,complete,6,6,9,6,4.820555555555555,3.8761111111111108,0.94444444444444442,0.32777777777777772,5.0566666666666666,4.2566666666666668,0.30083333333333334,0.88474074074074083,0.57146514161220052,0.49561392914653779,0.665039941902687,0.211466384863124,0.48309178743961351,0.027777777777777776,0.0048333333333333327,0.030555555555555558,0,-0.2361111111111111,-0.38055555555555542
oos,sphere,complete,6,7,9,6,5.4494444444444445,4.2811111111111115,1.1683333333333334,0.31190476190476185,5.7122222222222216,4.6744444444444442,0.28841269841269834,0.88301587301587303,0.5428288398692811,0.445582729468599,0.63396446078431379,0.18251811594202896,0.48309178743961351,0.026216931216931211,0.0035925925925925925,0.03333333333333334,0,-0.26277777777777778,-0.39333333333333331
oos,sphere,complete,6,8,9,6,6.0511111111111111,4.6594444444444445,1.3916666666666666,0.30006944444444444,6.3355555555555547,5.0588888888888892,0.27861111111111109,0.88192460317460319,0.51498611111111114,0.39795289855072463,0.60249537037037038,0.15465780998389694,0.48309178743961351,0.024662698412698407,0.0031216931216931213,0.035000000000000003,0,-0.2844444444444445,-0.39944444444444449
oos,sphere,complete,6,9,9,6,6.6327777777777781,4.9933333333333332,1.6394444444444445,0.28753086419753093,6.9377777777777778,5.4172222222222217,0.26833333333333331,0.88180555555555551,0.49293650793650795,0.35492552334943639,0.57416137566137559,0.13019826892109501,0.48309178743961351,0.022083333333333333,0.0025595238095238093,0.033333333333333333,0,-0.30499999999999994,-0.42388888888888876
oos,sphere,complete,6,10,9,6,7.2188888888888885,5.3511111111111109,1.8677777777777775,0.27738888888888891,7.5449999999999999,5.7866666666666662,0.25833333333333336,0.88303703703703706,0.46962148962148959,0.3132397342995169,0.5439407814407814,0.10691525764895331,0.48309178743961351,0.021358024691358023,0.0026080246913580247,0.044444444444444446,0.0011111111111111111,-0.32611111111111135,-0.43555555555555547
oos,sphere,complete,6,11,9,6,7.7855555555555549,5.6872222222222222,2.0983333333333336,0.26797979797979793,8.1138888888888889,6.1149999999999993,0.25060606060606055,0.88338383838383838,0.44944088319088316,0.2757115539452496,0.51679131054131056,0.086773349436392908,0.48309178743961351,0.019666666666666669,0.0028024691358024697,0.052222222222222225,0,-0.32833333333333337,-0.42777777777777787
oos,sphere,complete,6,12,9,6,8.3244444444444454,5.9927777777777784,2.3316666666666666,0.26023148148148145,8.6494444444444447,6.3977777777777778,0.24453703703703702,0.8832659932659932,0.43219276094276099,0.24222020933977456,0.49317340067340065,0.069170692431561986,0.48309178743961351,0.018282828282828279,0.0028585858585858581,0.050555555555555548,0,-0.3249999999999999,-0.40499999999999992
oos,sphere,complete,6,13,9,6,8.8166666666666664,6.2149999999999999,2.6016666666666666,0.25337606837606841,9.1183333333333323,6.5805555555555557,0.24029914529914531,0.88264245014245024,0.42009595959595958,0.21421799516908213,0.47731313131313136,0.056392914653784217,0.48309178743961351,0.01586182336182336,0.0031734006734006736,0.069444444444444448,0,-0.30166666666666664,-0.36555555555555547
oos,sphere,complete,6,14,9,6,9.2844444444444445,6.4333333333333336,2.8511111111111109,0.24896825396825395,9.5722222222222229,6.7694444444444439,0.23710317460317457,0.88178266178266185,0.40922839506172842,0.18800623993558777,0.46243827160493822,0.045053341384863124,0.48309178743961351,0.014346764346764348,0.002514245014245014,0.061111111111111116,0.00055555555555555556,-0.28777777777777769,-0.33611111111111092
oos,sphere,complete,6,15,9,6,9.7850000000000001,6.7033333333333331,3.0816666666666666,0.24237037037037037,10.039444444444445,6.9944444444444436,0.23322222222222225,0.88185714285714289,0.3934567901234568,0.16181561996779389,0.44417438271604942,0.033598027375201289,0.48309178743961351,0.012238095238095237,0.0029975579975579977,0.074444444444444452,0,-0.25444444444444453,-0.2911111111111111
oos,sphere,complete,6,16,9,6,10.255000000000001,6.9250000000000007,3.3300000000000001,0.23715277777777777,10.488333333333333,7.1877777777777778,0.22899305555555557,0.88202314814814808,0.38187499999999996,0.13843498389694042,0.4299702380952381,0.025751811594202898,0.48309178743961351,0.010629629629629629,0.0021322751322751321,0.061111111111111116,0,-0.23333333333333339,-0.26277777777777778
oos,sphere,complete,6,17,9,6,10.713333333333333,7.1455555555555561,3.5677777777777777,0.23176470588235296,10.914444444444445,7.3622222222222229,0.22542483660130719,0.88194444444444442,0.37185185185185188,0.11604669887278581,0.41478835978835976,0.017698268921095009,0.48309178743961351,0.0093464052287581707,0.0019675925925925924,0.070000000000000007,0,-0.20111111111111096,-0.21666666666666667
oos,sphere,complete,6,18,9,6,11.159444444444444,7.3627777777777776,3.7966666666666669,0.22830246913580249,11.341666666666667,7.5583333333333336,0.22283950617283951,0.88215686274509808,0.3610740740740741,0.094312600644122377,0.39701851851851855,0.010709541062801932,0.48309178743961351,0.007854030501089326,0.0020302287581699346,0.068888888888888888,0,-0.18222222222222209,-0.19555555555555562
oos,sphere,complete,9,1,9,6,1,1,0,1,1,1,1,,0.76892512077294684,0.80030595813204508,0.83575537988581461,0.35334541062801933,0.4015700483091787,,,,,0,0
oos,sphere,complete,9,2,9,6,1.7644444444444445,1.528888888888889,0.23555555555555557,0.61777777777777776,1.8283333333333336,1.6566666666666667,0.58583333333333332,0.76444444444444448,0.66450697450697449,0.6797695249597423,0.74276455026455024,0.30810084541062799,0.4015700483091787,0.063888888888888898,,,0,-0.063888888888888912,-0.1277777777777778
oos,sphere,complete,9,3,9,6,2.4500000000000002,2.0105555555555554,0.43944444444444447,0.51666666666666672,2.5750000000000002,2.2077777777777778,0.47500000000000003,0.76685185185185178,0.59685449735449736,0.58685084541062804,0.6723769841269841,0.2694474637681159,0.4015700483091787,0.060370370370370373,0.0083333333333333332,0.0083333333333333332,0,-0.12500000000000008,-0.19722222222222224
oos,sphere,complete,9,4,9,6,3.0661111111111108,2.407777777777778,0.65833333333333333,0.47000000000000003,3.2483333333333331,2.6683333333333334,0.42930555555555555,0.76712962962962961,0.54689619883040941,0.51277375201288244,0.61749122807017542,0.23069444444444442,0.4015700483091787,0.058518518518518511,0.01,0.017777777777777778,0,-0.18222222222222217,-0.26055555555555548
oos,sphere,complete,9,5,9,6,3.6594444444444445,2.8016666666666667,0.85777777777777775,0.44011111111111112,3.8722222222222222,3.0733333333333333,0.40066666666666667,0.76838888888888901,0.50463937621832367,0.45007548309178741,0.57115009746588696,0.19687399355877616,0.4015700483091787,0.055111111111111111,0.01037037037037037,0.026111111111111113,0,-0.21277777777777787,-0.27166666666666672
oos,sphere,complete,9,6,9,6,4.2038888888888888,3.1349999999999998,1.068888888888889,0.41944444444444445,4.445555555555555,3.4283333333333332,0.38574074074074072,0.76922222222222236,0.47387618010167032,0.39899859098228663,0.53512164124909223,0.16804750402576488,0.4015700483091787,0.051407407407407409,0.0079444444444444449,0.02388888888888889,0.00055555555555555556,-0.24166666666666675,-0.29333333333333328
oos,sphere,complete,9,7,9,6,4.7072222222222226,3.4361111111111113,1.2711111111111111,0.40515873015873011,4.9655555555555555,3.73,0.37515873015873008,0.76902116402116405,0.4508149509803922,0.35849738325281799,0.50976102941176471,0.14516807568438003,0.4015700483091787,0.048306878306878298,0.010148148148148149,0.035555555555555556,0.0011111111111111111,-0.25833333333333325,-0.29388888888888887
oos,sphere,complete,9,8,9,6,5.1961111111111116,3.7255555555555557,1.4705555555555554,0.39201388888888888,5.4700000000000006,4.0377777777777784,0.36756944444444445,0.76785714285714279,0.42862731481481481,0.31743558776167469,0.48026851851851848,0.12166666666666666,0.4015700483091787,0.045000000000000005,0.0091005291005291002,0.039444444444444442,0.00055555555555555556,-0.27388888888888879,-0.31222222222222207
oos,sphere,complete,9,9,9,6,5.665,3.9944444444444449,1.6705555555555556,0.38141975308641979,5.9572222222222226,4.3138888888888891,0.35858024691358026,0.76770061728395056,0.41124603174603175,0.28149657809983897,0.45507671957671952,0.10161433172302738,0.4015700483091787,0.042731481481481481,0.0077976190476190472,0.041111111111111112,0.0016666666666666666,-0.29222222222222238,-0.31944444444444442
oos,sphere,complete,9,10,9,6,6.139444444444444,4.2761111111111108,1.8633333333333333,0.37149999999999994,6.4305555555555554,4.5866666666666669,0.35294444444444451,0.76869135802469146,0.39273199023199024,0.2484621578099839,0.43117216117216117,0.083789251207729468,0.4015700483091787,0.039432098765432098,0.0093827160493827159,0.046666666666666662,0.00055555555555555556,-0.29111111111111104,-0.31055555555555553
oos,sphere,complete,9,11,9,6,6.6022222222222222,4.5361111111111105,2.0661111111111108,0.36045454545454542,6.8733333333333331,4.8183333333333334,0.34621212121212119,0.7694545454545455,0.37632122507122506,0.21898047504025764,0.41018518518518521,0.068030394524959736,0.4015700483091787,0.035888888888888887,0.0096296296296296303,0.065555555555555547,0.00055555555555555556,-0.27111111111111108,-0.28222222222222232
oos,sphere,complete,9,12,9,6,7.0311111111111115,4.7733333333333334,2.2577777777777777,0.35435185185185181,7.3027777777777771,5.0483333333333338,0.34115740740740741,0.76941077441077443,0.36177609427609425,0.19142310789049921,0.38943602693602691,0.053053542673107884,0.4015700483091787,0.032735690235690229,0.0074949494949494945,0.051111111111111114,0.0016666666666666666,-0.27166666666666656,-0.27499999999999997
oos,sphere,complete,9,13,9,6,7.431111111111111,4.9555555555555557,2.4755555555555557,0.34726495726495726,7.6888888888888891,5.2133333333333338,0.3378632478632479,0.76905270655270663,0.35057575757575754,0.16819142512077292,0.37443939393939396,0.041920289855072464,0.4015700483091787,0.031474358974358976,0.0088636363636363635,0.061666666666666661,0,-0.25777777777777799,-0.25777777777777772
oos,sphere,complete,9,14,9,6,7.8205555555555559,5.1494444444444447,2.6711111111111112,0.34043650793650793,8.0538888888888884,5.3711111111111105,0.33507936507936509,0.76841880341880353,0.34150617283950618,0.14726046698872786,0.36186419753086418,0.032907608695652173,0.4015700483091787,0.030384615384615381,0.0084116809116809108,0.070555555555555552,0.0022222222222222222,-0.23333333333333328,-0.22166666666666668
oos,sphere,complete,9,15,9,6,8.2155555555555555,5.3561111111111108,2.8594444444444442,0.33474074074074073,8.4238888888888894,5.5511111111111111,0.33155555555555555,0.76857142857142868,0.329320987654321,0.12642914653784218,0.34660493827160493,0.023931159420289852,0.4015700483091787,0.026767195767195766,0.0086996336996337017,0.073888888888888893,0.0027777777777777779,-0.20833333333333329,-0.19500000000000006
oos,sphere,complete,9,16,9,6,8.5944444444444432,5.54,3.0544444444444441,0.32993055555555556,8.7872222222222209,5.7072222222222226,0.3269097222222222,0.76910648148148142,0.31964285714285712,0.10775060386473428,0.33417658730158728,0.017958937198067633,0.4015700483091787,0.025245370370370373,0.0059894179894179897,0.05333333333333333,0.00055555555555555556,-0.19277777777777777,-0.16722222222222227
oos,sphere,complete,9,17,9,6,8.93611111111111,5.6888888888888882,3.2472222222222222,0.32696078431372549,9.1099999999999994,5.8322222222222226,0.32450980392156858,0.76841503267973854,0.31369047619047619,0.091056763285024156,0.32493386243386241,0.01229669887278583,0.4015700483091787,0.022904411764705881,0.0061111111111111114,0.064444444444444443,0.0027777777777777779,-0.17388888888888868,-0.14333333333333326
oos,sphere,complete,9,18,9,6,9.2955555555555556,5.862222222222222,3.4333333333333331,0.32188271604938268,9.4372222222222231,5.974444444444444,0.32203703703703707,0.76813725490196083,0.30448148148148152,0.074559178743961355,0.31322222222222224,0.0075211352657004833,0.4015700483091787,0.019455337690631808,0.009481209150326797,0.085555555555555551,0.0027777777777777779,-0.14166666666666647,-0.11222222222222229
oos,sphere,complete,12,1,9,6,1,1,0,1,1,1,1,,0.69873517786561257,0.74343297101449268,0.77632850241545892,0.26043377616747182,0.29247181964573271,,,,,0,0
oos,sphere,complete,12,2,9,6,1.6966666666666665,1.3933333333333335,0.30333333333333334,0.65166666666666673,1.7744444444444443,1.5488888888888888,0.61277777777777787,0.69666666666666677,0.58791245791245794,0.61727657004830916,0.67443482443482439,0.22885064412238323,0.29247181964573271,0.077777777777777779,,,0,-0.077777777777777779,-0.15555555555555553
oos,sphere,complete,12,3,9,6,2.3011111111111111,1.7777777777777777,0.52333333333333332,0.5662962962962963,2.4500000000000002,2.0150000000000001,0.51666666666666672,0.69870370370370372,0.52486375661375662,0.5234319645732689,0.59967328042328039,0.20252314814814812,0.29247181964573271,0.072777777777777775,0.010555555555555556,0.010555555555555556,0,-0.1488888888888889,-0.23722222222222231
oos,sphere,complete,12,4,9,6,2.8466666666666667,2.1099999999999999,0.73666666666666669,0.52694444444444444,3.0416666666666665,2.3694444444444445,0.47763888888888889,0.69759259259259254,0.48145906432748536,0.45312902576489528,0.54564473684210535,0.1758725845410628,0.29247181964573271,0.071018518518518522,0.0070370370370370361,0.014444444444444446,0,-0.19499999999999998,-0.25944444444444453
oos,sphere,complete,12,5,9,6,3.3744444444444444,2.4705555555555554,0.90388888888888885,0.50122222222222224,3.5916666666666663,2.7027777777777775,0.45355555555555566,0.69677777777777783,0.44993502274204034,0.39450684380032208,0.50062865497076026,0.15185688405797101,0.29247181964573271,0.067388888888888887,0.0083333333333333332,0.024444444444444446,0,-0.21722222222222223,-0.23222222222222222
oos,sphere,complete,12,6,9,6,3.8772222222222226,2.8088888888888892,1.0683333333333334,0.48101851851851851,4.1066666666666665,3.0050000000000003,0.43611111111111112,0.7005555555555556,0.42578794480755261,0.34664653784219002,0.46493100944081334,0.12847826086956521,0.29247181964573271,0.06381481481481481,0.007277777777777778,0.026111111111111109,0,-0.2294444444444444,-0.19611111111111118
oos,sphere,complete,12,7,9,6,4.3455555555555554,3.1116666666666664,1.233888888888889,0.46738095238095234,4.5694444444444446,3.2672222222222218,0.42555555555555546,0.70185185185185184,0.40850081699346408,0.31008554750402578,0.44098039215686274,0.11185487117552334,0.29247181964573271,0.0592063492063492,0.0072222222222222228,0.030555555555555558,0,-0.22388888888888894,-0.15555555555555559
oos,sphere,complete,12,8,9,6,4.7766666666666673,3.3805555555555555,1.3961111111111111,0.45874999999999999,5,3.5188888888888892,0.41909722222222223,0.69920634920634916,0.39395370370370375,0.2759873188405797,0.41765972222222225,0.096166465378421898,0.29247181964573271,0.057619047619047618,0.0056878306878306879,0.027222222222222221,0,-0.22333333333333336,-0.13833333333333328
oos,sphere,complete,12,9,9,6,5.1994444444444445,3.6300000000000003,1.5694444444444444,0.44888888888888889,5.4161111111111113,3.7550000000000003,0.41209876543209878,0.69904320987654323,0.38122486772486774,0.24600744766505636,0.39783862433862432,0.082344001610305959,0.29247181964573271,0.05708333333333334,0.0060119047619047617,0.031666666666666669,0,-0.2166666666666667,-0.12499999999999994
oos,sphere,complete,12,10,9,6,5.6244444444444444,3.8977777777777778,1.7266666666666666,0.44155555555555559,5.8288888888888888,4.0016666666666669,0.40722222222222221,0.69960493827160497,0.36485347985347982,0.21780193236714976,0.37816849816849818,0.068360507246376809,0.29247181964573271,0.054209876543209877,0.0059722222222222225,0.035555555555555556,0,-0.20444444444444448,-0.10388888888888891
oos,sphere,complete,12,11,9,6,6.0299999999999994,4.1488888888888891,1.8811111111111112,0.43454545454545451,6.2205555555555554,4.2316666666666665,0.40196969696969692,0.69924242424242422,0.35131410256410261,0.19241143317230272,0.36067307692307693,0.056368760064412236,0.29247181964573271,0.051202020202020207,0.0059506172839506174,0.037777777777777771,0,-0.19055555555555562,-0.082777777777777867
oos,sphere,complete,12,12,9,6,6.4172222222222217,4.3777777777777773,2.0394444444444444,0.42888888888888893,6.5961111111111101,4.4477777777777776,0.39791666666666664,0.69957070707070701,0.33788299663299659,0.16948067632850242,0.34510101010101013,0.044953703703703697,0.29247181964573271,0.050168350168350168,0.005454545454545455,0.032777777777777774,0,-0.17888888888888899,-0.070000000000000076
oos,sphere,complete,12,13,9,6,6.7766666666666673,4.5577777777777779,2.2188888888888889,0.42222222222222228,6.9427777777777777,4.6222222222222227,0.39444444444444449,0.69980056980056982,0.32676767676767676,0.1492179951690821,0.33260606060606057,0.035747785829307571,0.29247181964573271,0.047058404558404557,0.00537037037037037,0.032777777777777774,0,-0.16611111111111121,-0.064444444444444388
oos,sphere,complete,12,14,9,6,7.1105555555555551,4.7283333333333335,2.3822222222222225,0.41825396825396827,7.2655555555555553,4.79,0.39269841269841271,0.69920634920634928,0.31824074074074077,0.13132045088566827,0.32320987654320987,0.028819444444444439,0.29247181964573271,0.042741147741147741,0.0072649572649572652,0.040000000000000001,0,-0.15500000000000014,-0.061666666666666682
oos,sphere,complete,12,15,9,6,7.4577777777777783,4.9172222222222226,2.5405555555555557,0.41266666666666668,7.5955555555555554,4.9672222222222224,0.38962962962962966,0.69888888888888889,0.30709104938271609,0.11306260064412238,0.3105632716049383,0.021351650563607084,0.29247181964573271,0.039238095238095232,0.0058852258852258857,0.037222222222222226,0,-0.13777777777777769,-0.050000000000000128
oos,sphere,complete,12,16,9,6,7.7961111111111121,5.083333333333333,2.7127777777777777,0.40684027777777776,7.9199999999999999,5.1238888888888887,0.38576388888888885,0.69974999999999998,0.29713293650793648,0.096585144927536226,0.30030753968253965,0.016261070853462158,0.29247181964573271,0.034745370370370371,0.0053333333333333323,0.031666666666666662,0,-0.12388888888888897,-0.040555555555555539
oos,sphere,complete,12,17,9,6,8.1049999999999986,5.2205555555555554,2.8844444444444446,0.40264705882352941,8.211666666666666,5.2488888888888887,0.38408496732026148,0.69895424836601305,0.28923280423280423,0.081488526570048292,0.29182539682539682,0.011131239935587761,0.29247181964573271,0.031768790849673205,0.0063981481481481485,0.043888888888888894,0,-0.10666666666666644,-0.02833333333333337
oos,sphere,complete,12,18,9,6,8.4127777777777784,5.3738888888888887,3.0388888888888888,0.39842592592592596,8.5044444444444451,5.3933333333333335,0.38250000000000006,0.69862381989832967,0.2798518518518518,0.066785426731078901,0.28185185185185185,0.0068770128824476645,0.29247181964573271,0.026597676107480029,0.0068545751633986929,0.043333333333333335,0,-0.09166666666666673,-0.019444444444444473
oos,sphere,representative,6,1,9,6,1,1,0,1,1,1,1,,0.87882191480017569,0.80821356682769729,0.84405028546332894,0.23400462962962967,0.26429146537842185,,,,,0,0
oos,sphere,representative,6,2,9,6,1.8677777777777775,1.7355555555555557,0.13222222222222221,0.56611111111111112,1.8333333333333333,1.6666666666666667,0.58333333333333337,0.86777777777777787,0.79036075036075037,0.68072564412238323,0.74389009139009143,0.20688204508856681,0.26429146537842185,0.058888888888888893,,,0,0.034444444444444472,0.068888888888888875
oos,sphere,representative,6,3,9,6,2.6544444444444446,2.3466666666666667,0.30777777777777776,0.44851851851851848,2.5827777777777778,2.2127777777777777,0.47240740740740744,0.87851851851851848,0.72111243386243395,0.58864130434782613,0.67453571428571424,0.18379428341384862,0.26429146537842185,0.050740740740740732,0.0066666666666666662,0.0066666666666666662,0.0066666666666666662,0.07166666666666667,0.13388888888888889
oos,sphere,representative,6,4,9,6,3.3572222222222221,2.8572222222222221,0.5,0.40569444444444447,3.2527777777777778,2.6600000000000001,0.42652777777777778,0.87953703703703701,0.66290350877192994,0.51628019323671503,0.62184795321637432,0.15945752818035425,0.26429146537842185,0.049722222222222223,0.0081481481481481474,0.018888888888888889,0.017777777777777778,0.10444444444444449,0.1972222222222221
oos,sphere,representative,6,5,9,6,4.0311111111111115,3.3416666666666668,0.68944444444444442,0.37855555555555553,3.8866666666666672,3.1044444444444443,0.40133333333333332,0.88383333333333336,0.61115009746588689,0.4553673510466989,0.57799382716049374,0.13787037037037037,0.26429146537842185,0.046277777777777779,0.0056481481481481487,0.02,0.015000000000000001,0.14444444444444438,0.23722222222222231
oos,sphere,representative,6,6,9,6,4.6444444444444439,3.7583333333333337,0.88611111111111107,0.36648148148148146,4.4766666666666666,3.5033333333333334,0.38574074074074072,0.88474074074074083,0.57146514161220052,0.40762681159420289,0.54684095860566451,0.11762479871175523,0.26429146537842185,0.041814814814814819,0.0073888888888888893,0.032222222222222222,0.018333333333333333,0.16777777777777769,0.25499999999999989
oos,sphere,representative,6,7,9,6,5.192222222222223,4.1038888888888891,1.0883333333333334,0.35880952380952374,5.0216666666666665,3.8761111111111108,0.37642857142857139,0.88301587301587303,0.5428288398692811,0.36838566827697261,0.52400939542483671,0.10267210144927535,0.26429146537842185,0.03788359788359788,0.0072592592592592604,0.043333333333333335,0.027777777777777776,0.17055555555555557,0.2277777777777778
oos,sphere,representative,6,8,9,6,5.71,4.4400000000000004,1.27,0.35493055555555553,5.5394444444444453,4.2294444444444439,0.37111111111111111,0.88192460317460319,0.51498611111111114,0.33128824476650565,0.50142592592592594,0.087410426731078905,0.26429146537842185,0.035952380952380951,0.0066402116402116389,0.045000000000000005,0.027222222222222221,0.17055555555555552,0.21055555555555547
oos,sphere,representative,6,9,9,6,6.206666666666667,4.7477777777777783,1.4588888888888887,0.35074074074074074,6.0277777777777777,4.5444444444444443,0.36617283950617285,0.88180555555555551,0.49293650793650795,0.30086151368760067,0.48657407407407405,0.075589774557165854,0.26429146537842185,0.033827160493827155,0.0057142857142857143,0.041111111111111112,0.022777777777777779,0.17888888888888893,0.20333333333333345
oos,sphere,representative,6,10,9,6,6.7016666666666662,5.0694444444444446,1.6322222222222222,0.34722222222222221,6.5333333333333332,4.8966666666666665,0.36038888888888887,0.88303703703703706,0.46962148962148959,0.26979267310789051,0.46839438339438338,0.063685587761674711,0.26429146537842185,0.032012345679012351,0.0062345679012345678,0.047222222222222228,0.028888888888888891,0.16833333333333331,0.1727777777777777
oos,sphere,representative,6,11,9,6,7.1788888888888884,5.3888888888888893,1.79,0.344090909090909,7.0166666666666675,5.2427777777777784,0.35651515151515145,0.88338383838383838,0.44944088319088316,0.24146336553945247,0.45252492877492873,0.052196054750402579,0.26429146537842185,0.031030303030303026,0.005209876543209876,0.050555555555555555,0.027222222222222221,0.16222222222222202,0.14611111111111116
oos,sphere,representative,6,12,9,6,7.6316666666666668,5.6866666666666665,1.9449999999999998,0.34314814814814815,7.4905555555555559,5.5711111111111116,0.35314814814814816,0.8832659932659932,0.43219276094276099,0.21452797906602253,0.43671296296296291,0.041680756843800321,0.26429146537842185,0.027525252525252522,0.0062929292929292929,0.057222222222222223,0.033333333333333333,0.14111111111111097,0.11555555555555551
oos,sphere,representative,6,13,9,6,8.0405555555555548,5.9077777777777776,2.1327777777777777,0.34042735042735045,7.9138888888888879,5.8177777777777777,0.34991452991452987,0.88264245014245024,0.42009595959595958,0.19178039452495976,0.42728787878787883,0.034156602254428334,0.26429146537842185,0.02688746438746439,0.0059006734006734002,0.051666666666666666,0.025000000000000001,0.12666666666666662,0.089999999999999913
oos,sphere,representative,6,14,9,6,8.4216666666666669,6.1255555555555556,2.2961111111111112,0.34059523809523806,8.3211111111111116,6.0666666666666664,0.34869047619047616,0.88178266178266185,0.40922839506172842,0.17054448470209341,0.41954938271604936,0.027562399355877617,0.26429146537842185,0.023864468864468864,0.0068589743589743584,0.070000000000000007,0.034444444444444444,0.10055555555555558,0.058888888888889018
oos,sphere,representative,6,15,9,6,8.8283333333333331,6.3805555555555564,2.4477777777777781,0.33903703703703703,8.7533333333333339,6.357222222222223,0.34577777777777779,0.88185714285714289,0.3934567901234568,0.14777979066022545,0.40566358024691357,0.020004025764895329,0.26429146537842185,0.021275132275132277,0.0047619047619047623,0.053888888888888889,0.028888888888888891,0.075000000000000178,0.02333333333333338
oos,sphere,representative,6,16,9,6,9.2233333333333345,6.6238888888888887,2.5994444444444444,0.3376736111111111,9.1694444444444443,6.625,0.34270833333333328,0.88202314814814808,0.38187499999999996,0.12779589371980676,0.39700396825396822,0.015494162640901773,0.26429146537842185,0.019189814814814816,0.0049788359788359793,0.060555555555555557,0.029444444444444447,0.053888888888888827,-0.0011111111111111367
oos,sphere,representative,6,17,9,6,9.5955555555555563,6.8422222222222224,2.7533333333333334,0.33679738562091505,9.5577777777777779,6.862222222222222,0.34111111111111109,0.88194444444444442,0.37185185185185188,0.10888385668276973,0.38945767195767195,0.010785024154589372,0.26429146537842185,0.016421568627450981,0.005550925925925927,0.066666666666666666,0.024444444444444446,0.03777777777777766,-0.020000000000000115
oos,sphere,representative,6,18,9,6,9.9755555555555553,7.0822222222222226,2.8933333333333331,0.33604938271604934,9.9522222222222219,7.1177777777777784,0.33987654320987654,0.88215686274509808,0.3610740740740741,0.090027173913043476,0.37949999999999995,0.0067300724637681152,0.26429146537842185,0.014019607843137256,0.0048774509803921574,0.058333333333333334,0.024444444444444446,0.023333333333333331,-0.03555555555555534
oos,sphere,representative,9,1,9,6,1,1,0,1,1,1,1,,0.76892512077294684,0.71246779388083736,0.7439953886693017,0.26208937198067633,0.29629629629629628,,,,,0,0
oos,sphere,representative,9,2,9,6,1.7644444444444445,1.528888888888889,0.23555555555555557,0.61777777777777776,1.7366666666666668,1.4733333333333334,0.6316666666666666,0.76444444444444448,0.66450697450697449,0.5924969806763285,0.64735810485810485,0.23097423510466988,0.29629629629629628,0.064444444444444443,,,0,0.027777777777777776,0.055555555555555552
oos,sphere,representative,9,3,9,6,2.411111111111111,1.9716666666666667,0.43944444444444447,0.52962962962962967,2.3788888888888891,1.911111111111111,0.54037037037037039,0.76685185185185178,0.59685449735449736,0.51612822061191621,0.59127645502645498,0.20508655394524961,0.29629629629629628,0.054629629629629618,0.016666666666666666,0.016666666666666666,0.016666666666666666,0.03222222222222218,0.060555555555555612
