code,image_id,building,condition,N,unit,view,metric,partition,nominal_cut,actual_cut,method,clusters,singletons,largest_share,near_pairs,near_pairs_split,far_pairs_merged
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,complete,6,6,automatic:sphere:complete:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,representative,6,6,automatic:sphere:representative:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,complete,9,9,automatic:sphere:complete:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,representative,9,9,automatic:sphere:representative:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,complete,12,12,automatic:sphere:complete:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,sphere,representative,12,12,automatic:sphere:representative:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,1,0,1,1,0,0
pa4otMbVnkk-09,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk,manual,2,120,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,1,0,1,1,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,complete,6,6,automatic:sphere:complete:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,representative,6,6,automatic:sphere:representative:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,complete,9,9,automatic:sphere:complete:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,representative,9,9,automatic:sphere:representative:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,complete,12,12,automatic:sphere:complete:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,sphere,representative,12,12,automatic:sphere:representative:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-10,pa4otMbVnkk_48321c1bb20244f1b43b2c41b4dc9657,pa4otMbVnkk,manual,3,121,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,3,3,0.33333333333333331,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,complete,6,6,automatic:sphere:complete:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,representative,6,6,automatic:sphere:representative:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,complete,9,9,automatic:sphere:complete:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,representative,9,9,automatic:sphere:representative:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,complete,12,12,automatic:sphere:complete:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,sphere,representative,12,12,automatic:sphere:representative:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,1,1,1,0,0,0
pa4otMbVnkk-11,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk,manual,1,122,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,1,1,1,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,complete,6,6,automatic:sphere:complete:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,representative,6,6,automatic:sphere:representative:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,complete,9,9,automatic:sphere:complete:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,representative,9,9,automatic:sphere:representative:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,complete,12,12,automatic:sphere:complete:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,sphere,representative,12,12,automatic:sphere:representative:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-14,pa4otMbVnkk_5d1adb544bb14217ba5ded2eb82cd8e3,pa4otMbVnkk,manual,6,123,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,6,6,0.16666666666666666,0,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,complete,6,6,automatic:sphere:complete:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,representative,6,6,automatic:sphere:representative:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,complete,9,9,automatic:sphere:complete:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,representative,9,9,automatic:sphere:representative:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,complete,12,12,automatic:sphere:complete:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,sphere,representative,12,12,automatic:sphere:representative:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,complete,6,17.066666666666666,automatic:image:complete:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,representative,6,17.066666666666666,automatic:image:representative:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,complete,9,25.600000000000001,automatic:image:complete:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,representative,9,25.600000000000001,automatic:image:representative:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,complete,12,34.133333333333333,automatic:image:complete:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,automatic,image,representative,12,34.133333333333333,automatic:image:representative:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,complete,6,6,human_correspondence:sphere:complete:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,representative,6,6,human_correspondence:sphere:representative:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,complete,9,9,human_correspondence:sphere:complete:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,representative,9,9,human_correspondence:sphere:representative:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,complete,12,12,human_correspondence:sphere:complete:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,sphere,representative,12,12,human_correspondence:sphere:representative:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,complete,6,17.066666666666666,human_correspondence:image:complete:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,representative,6,17.066666666666666,human_correspondence:image:representative:6,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,complete,9,25.600000000000001,human_correspondence:image:complete:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,representative,9,25.600000000000001,human_correspondence:image:representative:9,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,complete,12,34.133333333333333,human_correspondence:image:complete:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-17,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk,manual,3,124,human_correspondence,image,representative,12,34.133333333333333,human_correspondence:image:representative:12,2,1,0.66666666666666663,1,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,1,125,automatic,sphere,complete,6,6,automatic:sphere:complete:6,1,1,1,0,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,1,125,automatic,sphere,representative,6,6,automatic:sphere:representative:6,1,1,1,0,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,1,125,automatic,sphere,complete,9,9,automatic:sphere:complete:9,1,1,1,0,0,0
pa4otMbVnkk-18,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk,manual,1,125,automatic,sphere,representative,9,9,automatic:sphere:representative:9,1,1,1,0,0,0
