time_metric,time_value_seconds,within_stage_mode_percentile,stage,condition,base_task_id,building_id,worker_id,annotation_id,canonical_annotation_id,active_time_lane,lead_time_lane,active_time_source,active_time_source_file,timing_status,active_to_lead_ratio,assignment_provenance,worker_status_class,source_artifact,model_lane,status,outcome,term,log_scale_estimate,standard_error,ci_lower,ci_upper,multiplicative_ratio_exp_beta,p_value,n_rows,worker_count,task_count,building_count,covariance,formula,interpretation
model,,,,,,,,,,,,,,,,,,,active_time_formal_frozen,estimated,active_time_observed_seconds,C(stage)[T.C2-A-RP-B2]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,1889.0,24.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_formal_frozen,estimated,active_time_observed_seconds,C(stage)[T.C2-B]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,1889.0,24.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_formal_frozen,estimated,active_time_observed_seconds,C(stage)[T.P1]:C(condition)[T.semi],-0.1069937077424614,0.17025405412889233,-0.4406916538350904,0.22670423835016756,0.8985313267630325,0.5364944324185472,1889.0,24.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_all_observed,estimated,active_time_observed_seconds,C(condition)[T.semi],-0.13636035325632823,0.18709548470911633,-0.5030675032861962,0.23034679677353975,0.8725281574682917,0.4741575263901378,2188.0,26.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_all_observed,estimated,active_time_observed_seconds,C(stage)[T.C2-A-RP-B1]:C(condition)[T.semi],-3.869583482448274e-18,5.99568221601357e-31,-3.869583482449449e-18,-3.869583482447099e-18,1.0,1.2960653031748427e-256,2188.0,26.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_all_observed,estimated,active_time_observed_seconds,C(stage)[T.C2-A-RP-B2]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,2188.0,26.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_all_observed,estimated,active_time_observed_seconds,C(stage)[T.C2-B]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,2188.0,26.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,active_time_all_observed,estimated,active_time_observed_seconds,C(stage)[T.P1]:C(condition)[T.semi],0.04222574326667505,0.1711121278649325,-0.29315402734859264,0.37760551388194274,1.0431299317321565,0.8074807453274988,2188.0,26.0,205.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,lead_time_all_observed_separate,estimated,lead_time_seconds,C(condition)[T.semi],-0.010969188539008069,0.0011917139191153516,-0.013304947820474158,-0.008633429257541979,0.9890907536370519,8.103398080413817e-09,1487.0,26.0,118.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,lead_time_all_observed_separate,estimated,lead_time_seconds,C(stage)[T.C2-A-RP-B2]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,1487.0,26.0,118.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,lead_time_all_observed_separate,estimated,lead_time_seconds,C(stage)[T.C2-B]:C(condition)[T.semi],0.0,0.0,0.0,0.0,1.0,,1487.0,26.0,118.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
model,,,,,,,,,,,,,,,,,,,lead_time_all_observed_separate,estimated,lead_time_seconds,C(stage)[T.P1]:C(condition)[T.semi],-0.010969188539027317,0.001191713919114288,-0.013304947820491322,-0.008633429257563312,0.9890907536370329,8.103398080048995e-09,1487.0,26.0,118.0,22.0,building_cluster,log_time ~ C(stage) + C(condition) + C(stage):C(condition) + C(worker_id) + C(base_task_id),adjusted_association_not_randomized_causal_effect
