stage,condition,dataset_group,base_task_id,selected_support,distinct_workers,even_point_candidate_support,strict_valid_support,strict_invalid_support,all_selected_pair_count,strict_pair_count,boundary_metric_pair_count,wall_metric_pair_count,metric_pair_coverage_over_all_selected,boundary_distance_mean,boundary_distance_median,boundary_distance_q90,wall_distance_mean,wall_distance_median,wall_distance_q90,vertical_boundary_count_disagreement,selected_point_counts_json,strict_vertical_boundary_counts_json,strict_boundary_count_diverse
P1,manual,PreScreen_manual,yqstnuAEVhm_e650c19e3eb34cc0b98374e5a23d1f65,26,26,26,24,2,325,276,276,276,0.8492307692307692,0.02397269788406828,0.02275061712454013,0.04024661014025327,0.04087799817544041,0.03208922150063781,0.10343706268437158,0.8478260869565217,"[26, 16, 10, 24, 24, 24, 28, 24, 16, 6, 24, 28, 24, 8, 12, 24, 28, 14, 20, 18, 24, 28, 14, 14, 24, 12]","[13, 8, 5, 12, 12, 12, 12, 8, 3, 12, 12, 4, 6, 12, 14, 7, 10, 9, 12, 14, 7, 7, 12, 6]",True
P1,manual,PreScreen_manual,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.010083180256329436,0.008110346487890996,0.022284589821991607,0.005168421736780621,0.0035801099671541325,0.010652302826287109,0.08,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,oos,PreScreen_oos,7y3sRwLe3Va_4291cbfde1024467b1548934653f07ce,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.06869962115433514,0.06859514712139825,0.12541809919356517,0.05378957339867313,0.04678595430927779,0.11942155021672844,0.7133333333333334,"[8, 12, 20, 20, 8, 20, 20, 8, 20, 6, 8, 20, 20, 20, 0, 20, 20, 16, 18, 20, 22, 16, 20, 20, 12, 14]","[4, 6, 10, 10, 4, 10, 10, 4, 10, 3, 4, 10, 10, 10, 10, 10, 8, 9, 10, 11, 8, 10, 10, 6, 7]",True
P1,oos,PreScreen_oos,7y3sRwLe3Va_6376b741b50a4418b3dc3fde791c3c09,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.03349352589381694,0.029215268718743748,0.05085649382648938,0.045166938473105066,0.03414328398047117,0.07721125469432621,0.6884057971014492,"[8, 8, 14, 8, 8, 14, 8, 8, 16, 6, 8, 8, 8, 8, 0, 12, 16, 8, 12, 10, 16, 8, 12, 10, 8, 11]","[4, 4, 7, 4, 4, 7, 4, 4, 8, 3, 4, 4, 4, 4, 6, 8, 4, 6, 5, 8, 4, 6, 5, 4]",True
P1,oos,PreScreen_oos,UwV83HsGsw3_528d342bf5494b3b94983545d6a1a282,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.038083178075967276,0.03923849323544332,0.06216377637490443,0.08878207633394737,0.07637834530035237,0.17628270008072436,0.83,"[6, 8, 12, 12, 8, 12, 8, 10, 10, 4, 6, 8, 16, 8, 0, 16, 10, 10, 14, 10, 10, 10, 8, 10, 6, 14]","[3, 4, 6, 6, 4, 6, 4, 5, 5, 2, 3, 4, 8, 4, 8, 5, 5, 7, 5, 5, 5, 4, 5, 3, 7]",True
P1,oos,PreScreen_oos,UwV83HsGsw3_71ada030981d4468b76dcebc1b6fb940,26,26,23,23,3,325,253,253,253,0.7784615384615384,0.02984848679526151,0.025977220827713143,0.050819604184197495,0.07826884750064762,0.0520768652482726,0.15292844803536268,0.857707509881423,"[6, 8, 8, 16, 8, 8, 12, 9, 18, 4, 6, 12, 12, 12, 17, 28, 17, 8, 18, 10, 14, 18, 8, 14, 8, 12]","[3, 4, 4, 8, 4, 4, 6, 9, 2, 3, 6, 6, 6, 14, 4, 9, 5, 7, 9, 4, 7, 4, 6]",True
P1,oos,PreScreen_oos,UwV83HsGsw3_fcd79f4b6a6642e99227caffb51bf407,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.039820730173489395,0.026140112677135896,0.08639861175104664,0.0315166086001631,0.017968656609791744,0.06885787802915613,0.6,"[10, 12, 12, 12, 12, 14, 12, 12, 12, 4, 10, 12, 12, 14, 0, 12, 14, 12, 14, 12, 14, 14, 12, 14, 12, 14]","[5, 6, 6, 6, 6, 7, 6, 6, 6, 2, 5, 6, 6, 7, 6, 7, 6, 7, 6, 7, 7, 6, 7, 6, 7]",True
P1,oos,PreScreen_oos,b8cTxDM8gDG_f63819c407e64c2897b703080766cb60,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.01289081272265786,0.012931949703250512,0.019574023078446356,0.011246968745382214,0.010870404642162823,0.01968250376721742,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 0, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,oos,PreScreen_oos,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.017082975510286078,0.015298062711813554,0.02822179166127615,0.041934723523704975,0.025454104230138552,0.08319010357544694,0.4866666666666667,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 4, 8, 8, 8, 8, 2, 8, 8, 8, 8, 16, 28, 8, 10, 14, 12, 12]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 2, 4, 4, 4, 4, 4, 4, 4, 4, 8, 14, 4, 5, 7, 6, 6]",True
P1,oos,PreScreen_oos,uNb9QFRL6hY_a38a8c6dced34d8bb18fb67165c099f2,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.02317062635055173,0.0176609568210378,0.04273264256553089,0.02203597402104321,0.012308685707149658,0.04650436768788235,0.6014492753623188,"[20, 8, 8, 16, 16, 16, 16, 8, 16, 4, 20, 16, 16, 16, 0, 16, 14, 14, 16, 16, 16, 16, 16, 12, 16, 11]","[10, 4, 4, 8, 8, 8, 8, 4, 8, 2, 10, 8, 8, 8, 8, 7, 7, 8, 8, 8, 8, 8, 6, 8]",True
P1,oos,PreScreen_oos,yqstnuAEVhm_66ecc07f3cda4d8ebaf84288325669f5,26,26,26,26,0,325,325,325,325,1.0,0.024300323898873027,0.019159597164065456,0.05251044410868262,0.020290438602531817,0.007870954776432515,0.05219160166322867,0.5661538461538461,"[10, 8, 12, 12, 12, 12, 12, 12, 12, 6, 10, 12, 12, 12, 18, 16, 18, 12, 12, 12, 12, 12, 12, 12, 8, 10]","[5, 4, 6, 6, 6, 6, 6, 6, 6, 3, 5, 6, 6, 6, 9, 8, 9, 6, 6, 6, 6, 6, 6, 6, 4, 5]",True
P1,semi,PreScreen_semi,7y3sRwLe3Va_92fb09a83f8949619b9dc5bda2855456,26,26,26,26,0,325,325,325,325,1.0,0.015245619475245336,0.008861877978224242,0.036773639411103565,0.015962265041335712,0.013865804183717634,0.03713898030593364,0.3476923076923077,"[8, 8, 12, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 12, 8, 6, 8, 8, 8, 6, 8, 8, 8, 8, 8]","[4, 4, 6, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 6, 4, 3, 4, 4, 4, 3, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,B6ByNegPMKs_48ee619d38b142f88914e7e2582bc1d8,26,26,26,26,0,325,325,325,325,1.0,0.01023897286692459,0.008904324585922385,0.020143008540356333,0.012222873119427812,0.010379688153667854,0.025023916964430737,0.4523076923076923,"[8, 8, 12, 8, 8, 8, 8, 8, 8, 14, 8, 12, 8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 10, 12, 10]","[4, 4, 6, 4, 4, 4, 4, 4, 4, 7, 4, 6, 4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 5, 6, 5]",True
P1,semi,PreScreen_semi,B6ByNegPMKs_75327de9719945aa8b893a6404667884,26,26,26,26,0,325,325,325,325,1.0,0.01258822459196103,0.009979871994651335,0.02206767683640687,0.009008137058139635,0.006637089429354592,0.013532491465239627,0.07692307692307693,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,X7HyMhZNoso_28ada927582d4d6ea7cf44cabf31527a,26,26,26,26,0,325,325,325,325,1.0,0.011535866410964754,0.005063320960706941,0.04503907820324071,0.006761640999487101,0.0055449817408508295,0.017156402133447823,0.28307692307692306,"[14, 12, 12, 12, 12, 12, 12, 12, 12, 14, 12, 12, 12, 12, 12, 12, 12, 12, 12, 16, 12, 12, 12, 12, 12, 16]","[7, 6, 6, 6, 6, 6, 6, 6, 6, 7, 6, 6, 6, 6, 6, 6, 6, 6, 6, 8, 6, 6, 6, 6, 6, 8]",True
P1,semi,PreScreen_semi,Z6MFQCViBuw_fbef2c9afec642c88d01cf09c90aec12,26,26,26,26,0,325,325,325,325,1.0,0.010193525011266762,0.008810182859103288,0.023161531057244167,0.0075225746988754815,0.006099793169527912,0.010874344931271485,0.3353846153846154,"[8, 10, 10, 8, 8, 8, 8, 10, 8, 12, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 5, 5, 4, 4, 4, 4, 5, 4, 6, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,b8cTxDM8gDG_51c90ec9afc4495ab3788c6badc303df,26,26,26,26,0,325,325,325,325,1.0,0.014797703675284246,0.00939389927783596,0.03913039896156595,0.008320554972173592,0.008899141664802102,0.01470135568000913,0.28,"[12, 12, 12, 12, 12, 12, 12, 12, 10, 12, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 12, 12, 10, 12, 12, 10]","[6, 6, 6, 6, 6, 6, 6, 6, 5, 6, 6, 6, 6, 6, 6, 4, 6, 6, 6, 6, 6, 6, 5, 6, 6, 5]",True
P1,semi,PreScreen_semi,e9zR4mvMWw7_12c84e77f6564013a032220e8f9037e8,26,26,26,26,0,325,325,325,325,1.0,0.005025264448066595,0.003859654015929026,0.011565075021394366,0.007199513952059792,0.00460336134453776,0.018738622572815666,0.3230769230769231,"[8, 10, 10, 8, 8, 8, 8, 8, 8, 10, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 5, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,e9zR4mvMWw7_1daae4b7becc43949516096170ce2a76,26,26,26,26,0,325,325,325,325,1.0,0.00616610819067339,0.004394555790338206,0.014155941843987496,0.005971364209882255,0.0035184094959267442,0.010570374567511689,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,semi,PreScreen_semi,e9zR4mvMWw7_409f2a738bf54153b9b77c39e7a4ea45,26,26,26,26,0,325,325,325,325,1.0,0.007302258633235027,0.00563049719425357,0.015774801884188228,0.0038635072458863906,0.0036213059351297705,0.0068588101451120265,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,semi,PreScreen_semi,e9zR4mvMWw7_ac03b99e3f3642be80b4d24fde0af03a,26,26,26,26,0,325,325,325,325,1.0,0.008900190848446036,0.0071923432228366835,0.016491324637256024,0.0048039020212993075,0.0036839430894308745,0.009691671723300876,0.27076923076923076,"[8, 8, 10, 8, 8, 8, 8, 8, 8, 10, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,e9zR4mvMWw7_f7ab5b3ece274b48be57eb65bb6d4814,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.02268634971873493,0.01935962199072072,0.047636091197323926,0.02922871506564217,0.010461748981670072,0.0666471586207994,0.4666666666666667,"[10, 8, 16, 8, 8, 8, 8, 9, 8, 18, 8, 16, 16, 8, 16, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10]","[5, 4, 8, 4, 4, 4, 4, 4, 9, 4, 8, 8, 4, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5]",True
P1,semi,PreScreen_semi,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,26,26,26,26,0,325,325,325,325,1.0,0.0074434564916563434,0.004864617313570463,0.01677594867879293,0.009352825161428439,0.005751432193208061,0.020522711588247883,0.27076923076923076,"[8, 8, 10, 8, 8, 8, 8, 8, 8, 10, 8, 8, 10, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 5, 4, 4, 4, 4, 4, 4, 5, 4, 4, 5, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,rPc6DW4iMge_acbe920a0c5d4c018b1803ee9b1f331a,26,26,24,24,2,325,276,276,276,0.8492307692307692,0.03130724189464171,0.031861313372254396,0.05568846915293879,0.022753474758179574,0.02184340959210579,0.04184657277976789,0.7427536231884058,"[14, 14, 20, 12, 14, 14, 14, 13, 14, 20, 14, 20, 20, 12, 20, 12, 12, 12, 14, 16, 14, 12, 14, 16, 15, 18]","[7, 7, 10, 6, 7, 7, 7, 7, 10, 7, 10, 10, 6, 10, 6, 6, 6, 7, 8, 7, 6, 7, 8, 9]",True
P1,semi,PreScreen_semi,uNb9QFRL6hY_aed830f085ee4ad88ef6bed7f66f1359,26,26,26,26,0,325,325,325,325,1.0,0.01243596624341079,0.006673856548002899,0.031172066403853463,0.015247201584965208,0.009660807492082202,0.029266141247209655,0.21846153846153846,"[8, 8, 12, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 12, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8]","[4, 4, 6, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 6, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,wc2JMjhGNzB_3504ff17bcae4d6c85bdc61fc3a5bf0c,26,26,26,26,0,325,325,325,325,1.0,0.006477082456703665,0.006182183999519197,0.013229196218411898,0.0038684111094520546,0.0034690101791239325,0.009183479975728104,0.07692307692307693,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",True
P1,semi,PreScreen_semi,wc2JMjhGNzB_3848b1ba65fa49308c3d0a79f63782b3,26,26,26,26,0,325,325,325,325,1.0,0.008569088329037425,0.008603636828521943,0.01975962536369345,0.007298558550260345,0.00546218487394956,0.011190647754854344,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,semi,PreScreen_semi,wc2JMjhGNzB_77962388887942148ee65c2892600e02,26,26,26,26,0,325,325,325,325,1.0,0.00499936775583713,0.00426949816753297,0.0074531135268650186,0.004210286424675195,0.002502588982215892,0.007270229928861838,0.0,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]","[4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]",False
P1,semi,PreScreen_semi,wc2JMjhGNzB_cae8fb3d40314ecea16654062030571b,26,26,25,25,1,325,300,300,300,0.9230769230769231,0.01926542212663381,0.021249632396388718,0.035963891668916906,0.0366943241733133,0.03156905440498048,0.06691254550970871,0.68,"[8, 10, 16, 8, 16, 10, 16, 8, 8, 18, 8, 16, 16, 8, 16, 8, 8, 8, 8, 12, 18, 8, 8, 12, 8, 11]","[4, 5, 8, 4, 8, 5, 8, 4, 4, 9, 4, 8, 8, 4, 8, 4, 4, 4, 4, 6, 9, 4, 4, 6, 4]",True
