channel,k,replicate,task_count,mae,rmse,spearman,top20_recall
wall,10,398,42,0.006432700141880231,0.009098263754821452,0.8794263025686734,0.8888888888888888
boundary,10,399,42,0.004071489258372464,0.006061373739383499,0.9434405639737461,0.7777777777777778
wall,10,399,42,0.0070132426257839,0.009791492419253445,0.9179969208329957,0.7777777777777778
boundary,10,400,42,0.0041275367090447546,0.0057875306046113245,0.9063284985009319,0.7777777777777778
wall,10,400,42,0.006124033558241447,0.008471411222315251,0.9051940685519814,0.7777777777777778
boundary,10,401,42,0.004862069255459909,0.007705560623168727,0.8818572238878535,0.7777777777777778
wall,10,401,42,0.007949749708050116,0.01133247378001716,0.8609513005429058,0.6666666666666666
boundary,10,402,42,0.0034077234706849117,0.005867833909782752,0.9564054776760392,0.7777777777777778
wall,10,402,42,0.006387796403742323,0.009219243239797188,0.9118385868244065,0.6666666666666666
boundary,10,403,42,0.004615212418399755,0.006892150448308406,0.9103800340328986,0.7777777777777778
wall,10,403,42,0.006967901010184112,0.009290219438118252,0.8803986710963455,0.8888888888888888
boundary,10,404,42,0.004912890677180727,0.007181735007858234,0.9071388056073252,0.7777777777777778
wall,10,404,42,0.007782322465184273,0.010619799928079487,0.8675958188153311,0.7777777777777778
boundary,10,405,42,0.004154650941291087,0.005554520134497306,0.9330686330119117,0.8888888888888888
wall,10,405,42,0.006865759109226925,0.009254778141221618,0.9152418766712584,0.7777777777777778
boundary,10,406,42,0.0038009711007033925,0.005287802633690088,0.9442508710801395,0.8888888888888888
wall,10,406,42,0.0070210847274014675,0.00954268133581646,0.8982254274369986,0.7777777777777778
boundary,10,407,42,0.004380215820461508,0.0060054213471231,0.9317721416416823,1.0
wall,10,407,42,0.007977068295934127,0.011064803675992853,0.8789401183048375,0.6666666666666666
boundary,10,408,42,0.003639268799833573,0.005024789658968093,0.9423061340247953,1.0
wall,10,408,42,0.00612006489602086,0.00803738070801269,0.8964427518029332,0.8888888888888888
boundary,10,409,42,0.004669472358506115,0.006696800259090208,0.9006563487561787,0.7777777777777778
wall,10,409,42,0.007758307821047343,0.010547853389965103,0.8298355076574022,0.8888888888888888
boundary,10,410,42,0.004163033264924252,0.006670641952263172,0.9539745563568593,1.0
wall,10,410,42,0.0064859225058942075,0.009735468879813006,0.9244793776841423,0.7777777777777778
boundary,10,411,42,0.004304710137081982,0.006439448486002223,0.9342030629608622,0.7777777777777778
wall,10,411,42,0.006192518887120935,0.008095309594440124,0.9152418766712584,0.7777777777777778
boundary,10,412,42,0.0032144156915974885,0.004179300202619012,0.9395510898630581,0.8888888888888888
wall,10,412,42,0.007134903219493262,0.010145218542210245,0.9008184101774575,0.5555555555555556
boundary,10,413,42,0.0038877350507601606,0.006832209864855383,0.9491127137184994,0.8888888888888888
wall,10,413,42,0.005846985401507511,0.008512429948863512,0.9123247710882426,0.7777777777777778
boundary,10,414,42,0.0038950494074469198,0.005190287010402194,0.9316100802204037,0.8888888888888888
wall,10,414,42,0.006308946911520329,0.008432072138618586,0.8850984523134269,0.8888888888888888
boundary,10,415,42,0.004426710682717914,0.007502280016164026,0.9147556924074226,0.7777777777777778
wall,10,415,42,0.007270360445094586,0.0098230128390261,0.914917753828701,0.6666666666666666
boundary,10,416,42,0.0044930050986222055,0.0063522469895285595,0.9528401264079087,1.0
wall,10,416,42,0.006926343248372748,0.009444497794791193,0.909245604083948,0.7777777777777778
boundary,10,417,42,0.0041992261162666225,0.006633983049404187,0.940037274126894,0.8888888888888888
wall,10,417,42,0.006721523198758604,0.009937631156491992,0.9089214812413906,0.7777777777777778
boundary,10,418,42,0.0034784010828255033,0.005149429722801085,0.9359857385949276,0.8888888888888888
wall,10,418,42,0.005847184228538515,0.008052589794666639,0.9079491127137185,0.7777777777777778
boundary,10,419,42,0.004226485662628446,0.0054864038528959725,0.9346892472246984,0.7777777777777778
wall,10,419,42,0.005627740136256489,0.007543467838090105,0.9160521837776519,0.8888888888888888
boundary,10,420,42,0.0035836573067364852,0.004765791775181483,0.9413337654971236,0.8888888888888888
wall,10,420,42,0.005824232114442223,0.008177821576149952,0.928530913216109,0.7777777777777778
boundary,10,421,42,0.004623360802257083,0.007427631199021906,0.9504092050887286,0.8888888888888888
wall,10,421,42,0.007146271148633897,0.010011413285777107,0.8936877076411961,0.6666666666666666
boundary,10,422,42,0.0040334644341417526,0.006037446757088039,0.9387407827566648,0.8888888888888888
wall,10,422,42,0.0074717236887137,0.009855798696526667,0.8402074386192367,0.8888888888888888
boundary,10,423,42,0.004083809806336379,0.005244862621488825,0.9369581071225996,0.7777777777777778
wall,10,423,42,0.006718448271771654,0.00915098700105297,0.90292520865408,0.8888888888888888
boundary,10,424,42,0.003990750849919095,0.0062078263495066914,0.9643464873186938,1.0
wall,10,424,42,0.007016122919256769,0.009823599019624433,0.9322583259055183,0.7777777777777778
boundary,10,425,42,0.0045474418666145745,0.006682874610292533,0.9098938497690625,0.8888888888888888
wall,10,425,42,0.006442557996984167,0.008845771863865492,0.8896361721092295,1.0
boundary,10,426,42,0.0038613757730164237,0.006258015547349251,0.933878940118305,0.8888888888888888
wall,10,426,42,0.005677135554494393,0.008465107072490362,0.8933635847986389,0.7777777777777778
boundary,10,427,42,0.00457485466721014,0.006619800931828557,0.9303135888501743,1.0
wall,10,427,42,0.007575402568159452,0.010460211382671947,0.8891499878453935,0.7777777777777778
boundary,10,428,42,0.003916425446899273,0.00484555748256032,0.949760959403614,0.8888888888888888
wall,10,428,42,0.006949775137389665,0.009720899753226781,0.8932015233773601,0.7777777777777778
boundary,10,429,42,0.0038709724265107667,0.0056941859293172985,0.9656429786889232,0.8888888888888888
wall,10,429,42,0.006780892381587219,0.010097898117116517,0.9307997731140103,0.6666666666666666
boundary,10,430,42,0.0040361888655447604,0.004804352437618914,0.9395510898630581,1.0
wall,10,430,42,0.006229704450431174,0.009045597714777927,0.9389028441779436,0.7777777777777778
boundary,10,431,42,0.00420372153417963,0.005907969531169788,0.9210760878372903,0.8888888888888888
wall,10,431,42,0.007171075353980348,0.009261763999276775,0.882505469572968,0.8888888888888888
boundary,10,432,42,0.004941074081025968,0.007868166174275321,0.9016287172838505,0.7777777777777778
wall,10,432,42,0.00766764339892363,0.011466820127188422,0.879264241147395,0.6666666666666666
boundary,10,433,42,0.003837670474984076,0.0052678125705725234,0.9364719228587635,0.8888888888888888
wall,10,433,42,0.006608636501621244,0.009527110008702044,0.8724576614536911,0.6666666666666666
boundary,10,434,42,0.00464140817314954,0.006103448559867514,0.9223725792075196,0.8888888888888888
wall,10,434,42,0.007056551946944166,0.009414744879443047,0.9094076655052264,0.7777777777777778
boundary,10,435,42,0.003256934354228831,0.004471456587680476,0.9606190746292846,0.8888888888888888
wall,10,435,42,0.00593370584247485,0.008599437711278442,0.922696702050077,0.7777777777777778
boundary,10,436,42,0.004398362700445892,0.007427202528922258,0.9452232396078114,0.8888888888888888
wall,10,436,42,0.006400971785733696,0.009242138158101782,0.9050320071307026,0.7777777777777778
boundary,10,437,42,0.003785519678555811,0.005555437609157057,0.9487885908759421,0.8888888888888888
wall,10,437,42,0.005689136235333271,0.008026070657839897,0.9262620533182075,0.8888888888888888
boundary,10,438,42,0.005003598043154514,0.007968193347510333,0.8820192853091322,0.7777777777777778
wall,10,438,42,0.0074242604394122265,0.010391378937254694,0.8902844177943441,0.6666666666666666
boundary,10,439,42,0.003854139357469758,0.006099807048867264,0.9157280609350944,0.8888888888888888
wall,10,439,42,0.00696582022467825,0.009728859809868382,0.8737541528239203,0.8888888888888888
boundary,10,440,42,0.0035175155432532164,0.005910206994970878,0.9685600842719391,0.8888888888888888
wall,10,440,42,0.006370745731794497,0.008306193033512412,0.9319342030629608,0.7777777777777778
boundary,10,441,42,0.004157871859629257,0.00595621957579807,0.90292520865408,0.8888888888888888
wall,10,441,42,0.00614512403429766,0.008561422864098958,0.8816951624665748,0.8888888888888888
boundary,10,442,42,0.0046288952987793555,0.006932018137017902,0.9436026253950248,1.0
wall,10,442,42,0.0077147468707276234,0.011054166937225326,0.876347135564379,0.6666666666666666
boundary,10,443,42,0.004337077613442243,0.0053816156523943766,0.8974151203306053,0.7777777777777778
wall,10,443,42,0.00685082292674521,0.00942971412168673,0.9085973583988333,0.8888888888888888
boundary,10,444,42,0.0040556953960009644,0.006551450039388392,0.9479782837695487,0.8888888888888888
wall,10,444,42,0.0059156628292731115,0.008173966794263871,0.9367960457013209,0.6666666666666666
boundary,10,445,42,0.004052102953348168,0.006056669646325597,0.954136617778138,0.8888888888888888
wall,10,445,42,0.00779696530400063,0.010785033252491968,0.8685681873430031,0.7777777777777778
boundary,10,446,42,0.003264181345001397,0.004434482305547507,0.9448991167652541,0.8888888888888888
wall,10,446,42,0.005884224615429105,0.007934996094164405,0.9298274045863383,0.7777777777777778
boundary,10,447,42,0.004234179925778086,0.005564481344395714,0.9332306944331903,0.7777777777777778
wall,10,447,42,0.00682614102795167,0.009573003361658047,0.9223725792075196,0.7777777777777778
boundary,10,448,42,0.00536366811361861,0.008103195149806702,0.9128109553520785,1.0
wall,10,448,42,0.007611185754282391,0.010286426995311435,0.8949841990114253,0.7777777777777778
boundary,10,449,42,0.003218013941121309,0.004067280468029912,0.9466817923993194,0.8888888888888888
wall,10,449,42,0.005611187970230707,0.00826886393201615,0.9207519649947332,0.8888888888888888
boundary,10,450,42,0.004279747493075513,0.006102232546664806,0.9115144639818492,0.8888888888888888
wall,10,450,42,0.006775057149371141,0.010053871089026034,0.8886638035815575,0.7777777777777778
boundary,10,451,42,0.004060148753999796,0.005607141445443906,0.95510898630581,0.8888888888888888
wall,10,451,42,0.006386707160514825,0.00836396598882649,0.9288550360586664,0.7777777777777778
boundary,10,452,42,0.004124133731364448,0.006526504360204896,0.9330686330119117,0.8888888888888888
wall,10,452,42,0.006049124512738916,0.008177205593161907,0.9171866137266024,0.7777777777777778
boundary,10,453,42,0.004724616246463009,0.006228782734384067,0.903411392917916,0.7777777777777778
wall,10,453,42,0.0076143026420445025,0.009620953315747815,0.8938497690624748,0.7777777777777778
boundary,10,454,42,0.00400376597844471,0.00588668055645625,0.9491127137184994,0.8888888888888888
wall,10,454,42,0.00672535956880612,0.009586960639976395,0.909245604083948,0.6666666666666666
boundary,10,455,42,0.0040097869649869675,0.006649162116529469,0.9447370553439753,0.7777777777777778
wall,10,455,42,0.006051395112532543,0.007829225232811701,0.909245604083948,0.7777777777777778
boundary,10,456,42,0.003584030688693762,0.004589382077428973,0.943926748237582,0.8888888888888888
wall,10,456,42,0.0060705320627389165,0.008292812216568168,0.9126488939307997,0.7777777777777778
boundary,10,457,42,0.004203536987755972,0.0059252972114940666,0.9212381492585691,0.7777777777777778
wall,10,457,42,0.005802633258196049,0.00809080293323907,0.9121627096669639,0.8888888888888888
boundary,10,458,42,0.0035480206807953748,0.004796166070713819,0.9350133700672555,0.7777777777777778
wall,10,458,42,0.006069663112455462,0.008438105739751296,0.9141074467223078,0.8888888888888888
boundary,10,459,42,0.004429018702216729,0.006356568218546912,0.9494368365610567,0.7777777777777778
wall,10,459,42,0.00798847228981008,0.011351428107774921,0.8581962563811685,0.7777777777777778
boundary,10,460,42,0.004424735069008734,0.006492721869874612,0.9196175350457824,0.8888888888888888
wall,10,460,42,0.00673265805122777,0.009529320716080033,0.9050320071307026,0.7777777777777778
boundary,10,461,42,0.0033348599377718167,0.004126525330432402,0.9677497771655458,1.0
wall,10,461,42,0.006590125976750354,0.00983205105045566,0.901952840126408,0.6666666666666666
boundary,10,462,42,0.004458456072533275,0.006179120467594708,0.9364719228587635,0.8888888888888888
wall,10,462,42,0.007133821668821644,0.009839238442081602,0.8953083218539828,0.7777777777777778
boundary,10,463,42,0.004887967156337366,0.0066885413769654555,0.9090835426626692,0.8888888888888888
wall,10,463,42,0.006740361499846584,0.009739831851899187,0.8987116117008346,0.8888888888888888
boundary,10,464,42,0.003892238099495856,0.005781942645126093,0.9380925370715502,0.8888888888888888
wall,10,464,42,0.006061552627729356,0.00836504569074565,0.9178348594117169,0.7777777777777778
boundary,10,465,42,0.0038412599228743677,0.005830673654007683,0.9272344218458797,0.8888888888888888
wall,10,465,42,0.006156855770818534,0.008408685854398665,0.9097317883477838,0.8888888888888888
boundary,10,466,42,0.004156223813758588,0.007020588959958786,0.9220484563649625,0.7777777777777778
wall,10,466,42,0.006261990239118535,0.009176705020417017,0.9006563487561787,0.7777777777777778
boundary,10,467,42,0.0036623697918430572,0.004720742028289202,0.9372822299651569,1.0
wall,10,467,42,0.006250576361370252,0.00871176745236566,0.9178348594117169,0.8888888888888888
boundary,10,468,42,0.003581618183802289,0.005060992603391536,0.9505712665100073,0.8888888888888888
wall,10,468,42,0.00616042067096174,0.00940425341592606,0.8956324446965402,0.7777777777777778
boundary,10,469,42,0.004374319078737206,0.006238483241822244,0.9108662182967346,0.8888888888888888
wall,10,469,42,0.007838323291973731,0.011740914925029955,0.8363179645085489,0.6666666666666666
boundary,10,470,42,0.004348633960200742,0.006531306892310077,0.9437646868163034,0.8888888888888888
wall,10,470,42,0.006797070509818598,0.010234653976224318,0.920265780730897,0.6666666666666666
boundary,10,471,42,0.00312580501260969,0.004197663599707146,0.95267806498663,0.8888888888888888
wall,10,471,42,0.006529273050879345,0.008995200537701786,0.9147556924074226,0.7777777777777778
boundary,10,472,42,0.004058525549542324,0.006172908272429446,0.9577019690462685,0.8888888888888888
wall,10,472,42,0.007291232658356691,0.010277417111963172,0.9108662182967346,0.6666666666666666
boundary,10,473,42,0.004405805522581855,0.006098794741670336,0.9418199497609594,0.8888888888888888
wall,10,473,42,0.006901256561217012,0.009809674594791618,0.8664613888663804,0.8888888888888888
boundary,10,474,42,0.004584595306410937,0.006983635390342793,0.9340410015395836,0.7777777777777778
wall,10,474,42,0.006455193213428813,0.009720113490555944,0.9155659995138159,0.7777777777777778
boundary,10,475,42,0.0032835137587518687,0.004950273488035869,0.9372822299651569,0.8888888888888888
wall,10,475,42,0.005855906374977624,0.00833259908960165,0.9231828863139129,0.6666666666666666
boundary,10,476,42,0.004368868412018174,0.006831779200230692,0.8954703832752615,0.8888888888888888
wall,10,476,42,0.00666773528097195,0.009059821762047825,0.8870431893687708,0.8888888888888888
boundary,10,477,42,0.004192309036977889,0.005328313428311954,0.94538530102909,0.7777777777777778
wall,10,477,42,0.006738212276585076,0.0089908641059319,0.8987116117008346,0.8888888888888888
boundary,10,478,42,0.004768160798203673,0.007491545652721416,0.9037355157604734,0.7777777777777778
wall,10,478,42,0.006992102578992683,0.009436032950468095,0.8983874888582773,0.8888888888888888
boundary,10,479,42,0.004460729644043099,0.006186895774027406,0.9316100802204037,0.7777777777777778
wall,10,479,42,0.006489001245013824,0.00851423336255272,0.9027631472328013,0.7777777777777778
boundary,10,480,42,0.003812892595405748,0.006174959221106157,0.9006563487561787,0.7777777777777778
wall,10,480,42,0.007648294856944268,0.010672547210287184,0.8690543716068391,0.6666666666666666
boundary,10,481,42,0.005709533997789183,0.009445853685043377,0.8366420873511061,0.8888888888888888
wall,10,481,42,0.007613263458256792,0.011334169882181288,0.8471760797342194,0.6666666666666666
boundary,10,482,42,0.004199346665124991,0.005487965081508051,0.9358236771736489,1.0
wall,10,482,42,0.006545560326789601,0.009260192545406257,0.913459201037193,0.6666666666666666
boundary,10,483,42,0.0041825642452538985,0.006279266052117831,0.9470059152418767,0.8888888888888888
wall,10,483,42,0.00784087178653344,0.011261074738036135,0.9209140264160116,0.7777777777777778
boundary,10,484,42,0.004548833996336371,0.0075391547481469924,0.9090835426626692,0.7777777777777778
wall,10,484,42,0.00554322840754511,0.007656206862037648,0.925613807633093,0.7777777777777778
boundary,10,485,42,0.004192113347753021,0.006480119503755358,0.951705696458958,0.7777777777777778
wall,10,485,42,0.006387437547816391,0.009642801530625102,0.9158901223563731,0.7777777777777778
boundary,10,486,42,0.004767081798503804,0.008390892305493,0.8664613888663804,0.8888888888888888
wall,10,486,42,0.007166770040421779,0.010044031984441891,0.8426383599384167,0.6666666666666666
boundary,10,487,42,0.0038758465675222324,0.0056709835644935085,0.914917753828701,0.8888888888888888
wall,10,487,42,0.006620031502371804,0.009294511171614625,0.8870431893687708,0.7777777777777778
boundary,10,488,42,0.0035556283222451615,0.004494781230034123,0.9504092050887286,0.7777777777777778
wall,10,488,42,0.005831088710751696,0.009035713702829372,0.9095697269265052,0.7777777777777778
boundary,10,489,42,0.004260300492688503,0.006045813542119361,0.9094076655052264,0.8888888888888888
wall,10,489,42,0.006883334153857226,0.009716714179723219,0.8695405558706751,0.8888888888888888
boundary,10,490,42,0.003555542483977981,0.005234674433487022,0.9682359614293818,0.8888888888888888
wall,10,490,42,0.006199169336666605,0.008322023533411342,0.9021149015476867,0.7777777777777778
boundary,10,491,42,0.002735804600194222,0.003840898827653217,0.9643464873186938,0.8888888888888888
wall,10,491,42,0.005620139040757274,0.007385931486249681,0.9068146827647678,0.8888888888888888
boundary,10,492,42,0.0036799507331212494,0.004747117555070931,0.9377684142289927,0.7777777777777778
wall,10,492,42,0.00639244325598321,0.009317551650016987,0.8849363908921482,0.7777777777777778
boundary,10,493,42,0.004644617321542521,0.008191253182602635,0.8936877076411961,0.7777777777777778
wall,10,493,42,0.0068648660331746955,0.009302218876593127,0.8671096345514951,0.7777777777777778
boundary,10,494,42,0.0038495176886385193,0.0052070890621868215,0.946357669556762,0.8888888888888888
wall,10,494,42,0.0061818633182267645,0.00820542818676275,0.9486265294546634,0.7777777777777778
boundary,10,495,42,0.0031173926755049134,0.003981765635961797,0.9473300380844342,0.8888888888888888
wall,10,495,42,0.0059737907596001324,0.008261217974760548,0.9038975771817519,0.8888888888888888
boundary,10,496,42,0.00374738359606058,0.005180119802482929,0.9473300380844342,1.0
wall,10,496,42,0.005887303642626919,0.007726836829268989,0.9176727979904385,0.7777777777777778
boundary,10,497,42,0.003746803640231871,0.005268431175412654,0.9589984604164979,0.8888888888888888
wall,10,497,42,0.00766591828794693,0.011133015537182836,0.9060043756583746,0.6666666666666666
boundary,10,498,42,0.002707594943719673,0.0038838864833726466,0.9596467061016126,0.7777777777777778
wall,10,498,42,0.005802187039048958,0.008598727545636908,0.8888258650028361,0.8888888888888888
boundary,10,499,42,0.003984568403159968,0.0054050026287398075,0.9593225832590552,0.8888888888888888
wall,10,499,42,0.006653496922361857,0.009714945909809411,0.903411392917916,0.6666666666666666
boundary,10,500,42,0.0035810904750160017,0.005316401779819838,0.9214002106798478,0.8888888888888888
wall,10,500,42,0.0063640221327077124,0.008870330365182437,0.9056802528158172,0.8888888888888888
boundary,10,501,42,0.003416170414530913,0.005020010570991915,0.9479782837695487,0.7777777777777778
wall,10,501,42,0.005988757300579113,0.0076481619798168775,0.9171866137266024,0.7777777777777778
boundary,10,502,42,0.0037590441917348416,0.004809044138831723,0.941495826918402,0.8888888888888888
wall,10,502,42,0.005998476948101942,0.007796546431079863,0.9184831050968318,0.7777777777777778
boundary,10,503,42,0.0038687978553352542,0.005222803107111435,0.9515436350376795,0.8888888888888888
wall,10,503,42,0.0065749359483770605,0.009425710292204084,0.9374442913864356,0.6666666666666666
boundary,10,504,42,0.00387390564790492,0.005483472575702841,0.9374442913864356,0.8888888888888888
wall,10,504,42,0.006027001295060862,0.00823946811594111,0.9278826675309942,0.8888888888888888
boundary,10,505,42,0.003028312727688866,0.003986042844575868,0.945871485292926,0.8888888888888888
wall,10,505,42,0.007074136100797674,0.009833392635801646,0.9231828863139129,0.7777777777777778
boundary,10,506,42,0.003779466638842247,0.005169338276601777,0.9254517462118143,0.8888888888888888
wall,10,506,42,0.006504342822540252,0.00968663499152335,0.903411392917916,1.0
boundary,10,507,42,0.0043591769614785125,0.006541315802612312,0.9387407827566648,0.8888888888888888
wall,10,507,42,0.006707084971430186,0.010972300364392434,0.9098938497690625,0.7777777777777778
boundary,10,508,42,0.003872139335454857,0.004979269807634081,0.9424681954460741,0.7777777777777778
wall,10,508,42,0.006517010748729361,0.008842205394643667,0.9115144639818492,0.7777777777777778
boundary,10,509,42,0.004809791284975011,0.007608974070777016,0.8881776193177215,0.7777777777777778
wall,10,509,42,0.005922262954722139,0.007930119009471305,0.9351754314885342,0.8888888888888888
boundary,10,510,42,0.004676024373540404,0.007094025174606481,0.9312859573778463,1.0
wall,10,510,42,0.006160893044543857,0.00854542594254322,0.9060043756583746,0.7777777777777778
boundary,10,511,42,0.0035670975919768026,0.0048925445006054715,0.9337168786970262,0.7777777777777778
wall,10,511,42,0.006197280349690776,0.008592755249133825,0.8894741106879509,0.5555555555555556
boundary,10,512,42,0.004503185799058416,0.006984241090900032,0.9393890284417794,0.8888888888888888
wall,10,512,42,0.007100682972551871,0.009623718955700656,0.8849363908921482,0.7777777777777778
boundary,10,513,42,0.004015893851300086,0.005942120769038494,0.9205899035734545,0.8888888888888888
wall,10,513,42,0.006648946316388026,0.00929236519786714,0.8389109472490075,0.8888888888888888
boundary,10,514,42,0.004227858641229569,0.005826338290494584,0.9687221456932178,0.8888888888888888
wall,10,514,42,0.0066147514620151,0.009376420941114856,0.9051940685519814,0.7777777777777778
boundary,10,515,42,0.003713194533501956,0.005962636198075731,0.9528401264079087,0.8888888888888888
wall,10,515,42,0.006847021962404372,0.010162130405316359,0.8745644599303136,0.7777777777777778
boundary,10,516,42,0.0043302262025715,0.005842008185224214,0.9520298193015153,0.8888888888888888
wall,10,516,42,0.007518609528053565,0.010263086618354521,0.8946600761688681,0.7777777777777778
boundary,10,517,42,0.005017501221750105,0.007072551710979511,0.8805607325176242,0.8888888888888888
wall,10,517,42,0.007233961365292625,0.01019508659092641,0.8748885827728711,0.6666666666666666
boundary,10,518,42,0.00353841592272559,0.004682182060985136,0.9471679766631554,0.8888888888888888
wall,10,518,42,0.0059269151603616455,0.008703019422063744,0.9330686330119117,0.8888888888888888
boundary,10,519,42,0.004343643347546881,0.006190137929637468,0.9408475812332874,0.7777777777777778
wall,10,519,42,0.006591981412862655,0.008512997087186433,0.8943359533263107,0.6666666666666666
boundary,10,520,42,0.005296880862017476,0.008332667095361882,0.9201037193096183,0.8888888888888888
wall,10,520,42,0.007504674106281016,0.010519650747909616,0.8690543716068391,0.6666666666666666
boundary,10,521,42,0.0035136502370510096,0.004685175819995095,0.921724333522405,0.8888888888888888
wall,10,521,42,0.005846115563255742,0.008340882350243103,0.9064905599222106,1.0
boundary,10,522,42,0.0037261680829532096,0.006616059427207177,0.954136617778138,0.8888888888888888
wall,10,522,42,0.007542396604333401,0.010848967574930396,0.8974151203306053,0.6666666666666666
boundary,10,523,42,0.004138860275786931,0.006958623986871389,0.8888258650028361,0.7777777777777778
wall,10,523,42,0.007195383908029293,0.009960630098231836,0.8774815655133296,0.6666666666666666
boundary,10,524,42,0.0032999533321619663,0.004171758094467959,0.9423061340247953,0.7777777777777778
wall,10,524,42,0.006683335385178015,0.009434348716386294,0.870026740134511,0.8888888888888888
boundary,10,525,42,0.0038940484510734084,0.005623609711601986,0.924155254841585,0.7777777777777778
wall,10,525,42,0.006826533054217859,0.010171827563957537,0.8991977959646708,0.6666666666666666
boundary,10,526,42,0.004267132514120891,0.005615097053406418,0.9345271858034196,0.8888888888888888
wall,10,526,42,0.006572687362952897,0.009307942533439355,0.9184831050968318,0.7777777777777778
boundary,10,527,42,0.0038809303968551393,0.005118330965513006,0.9319342030629608,0.7777777777777778
wall,10,527,42,0.006915091323993597,0.0089453374695627,0.9155659995138159,0.7777777777777778
boundary,10,528,42,0.0035420551142753545,0.004895604061097482,0.9353374929098129,0.7777777777777778
wall,10,528,42,0.0052241134230673406,0.007645531050444047,0.9385787213353861,0.7777777777777778
boundary,10,529,42,0.0032032475663335384,0.0050684907481389945,0.9539745563568593,1.0
wall,10,529,42,0.005865814588712649,0.008425792129689288,0.8996839802285066,0.7777777777777778
boundary,10,530,42,0.003865971031455438,0.00577607064775791,0.9424681954460741,0.8888888888888888
wall,10,530,42,0.007460908225117749,0.009938129481953953,0.8601409934365126,0.6666666666666666
boundary,10,531,42,0.003976078381044946,0.005576637040252336,0.9523539421440728,0.7777777777777778
wall,10,531,42,0.006800618501425916,0.009675741664105956,0.916376306620209,0.8888888888888888
boundary,10,532,42,0.004104192528663479,0.006057482485688354,0.8969289360667695,0.7777777777777778
wall,10,532,42,0.0071752069492443645,0.009758949928990644,0.8486346325257274,0.8888888888888888
boundary,10,533,42,0.0037310687828957753,0.0053810343371731096,0.9632120573697431,0.8888888888888888
wall,10,533,42,0.0063947739087237805,0.008803147103913543,0.9312859573778463,0.7777777777777778
boundary,10,534,42,0.004097924309943497,0.00600725811819768,0.9269102990033223,0.7777777777777778
wall,10,534,42,0.007364319720844703,0.009761515012786853,0.8979013045944412,0.8888888888888888
boundary,10,535,42,0.003839100829041247,0.005899885060047015,0.9312859573778463,0.8888888888888888
wall,10,535,42,0.006193081809773891,0.008717448355053363,0.920265780730897,0.7777777777777778
boundary,10,536,42,0.004949483026733287,0.008934702466888886,0.9269102990033223,0.8888888888888888
wall,10,536,42,0.007732821285233666,0.010584000626166441,0.888339680739,0.5555555555555556
boundary,10,537,42,0.0044282961477381385,0.0072962422894148,0.9518677578802366,0.8888888888888888
wall,10,537,42,0.00674366113109576,0.009314511369527394,0.9277206061097157,0.6666666666666666
boundary,10,538,42,0.004650082156645371,0.007561468606448402,0.9505712665100073,0.8888888888888888
wall,10,538,42,0.008026456095276881,0.010880196432621796,0.9011425330200146,0.5555555555555556
boundary,10,539,42,0.003918910351479374,0.005855954389517781,0.956567539097318,0.8888888888888888
wall,10,539,42,0.006111685819701345,0.008564210080843732,0.929989466007617,0.6666666666666666
boundary,10,540,42,0.0034337598973881583,0.004299402545859862,0.932906571590633,1.0
wall,10,540,42,0.005987398757503308,0.00871898846772222,0.8962806903816548,0.6666666666666666
boundary,10,541,42,0.004264953125941722,0.00685917493104857,0.9095697269265052,0.8888888888888888
wall,10,541,42,0.007486683278693829,0.0111755393523163,0.8745644599303136,0.7777777777777778
boundary,10,542,42,0.0037611155937824566,0.004739754471287798,0.9325824487480755,0.8888888888888888
wall,10,542,42,0.006263982653257788,0.008449206761843775,0.9176727979904385,0.7777777777777778
boundary,10,543,42,0.003935493807619869,0.006422388333266041,0.8922291548496881,0.8888888888888888
wall,10,543,42,0.007746348190035847,0.011018929051107518,0.864678713232315,0.6666666666666666
boundary,10,544,42,0.002861791432299077,0.0038039943691668666,0.9530021878291874,0.8888888888888888
wall,10,544,42,0.005178922774518927,0.00738322745781916,0.9434405639737461,0.8888888888888888
boundary,10,545,42,0.004990573056242634,0.007339914686389903,0.9160521837776519,0.7777777777777778
wall,10,545,42,0.006504022682948944,0.008762382787105717,0.9045458228668666,0.8888888888888888
boundary,10,546,42,0.004745483756671001,0.006760009954285319,0.9354995543310917,1.0
wall,10,546,42,0.006948227630173866,0.009145016090249498,0.8791021797261163,0.7777777777777778
boundary,10,547,42,0.004850927745520551,0.006786002397692694,0.8967668746454907,0.8888888888888888
wall,10,547,42,0.007516900651689735,0.011820929358550931,0.8708370472409044,0.6666666666666666
boundary,10,548,42,0.004765071767382182,0.0076575584314967325,0.9032493314966372,0.7777777777777778
wall,10,548,42,0.007875642526348366,0.010699003873133318,0.8637063447046431,0.7777777777777778
boundary,10,549,42,0.0038884824878098736,0.005502248885991862,0.9440888096588608,0.8888888888888888
wall,10,549,42,0.005134260811228082,0.0071156949449587194,0.9392269670205007,0.7777777777777778
boundary,10,550,42,0.003783349238858006,0.005016571013450619,0.9444129325014181,0.8888888888888888
wall,10,550,42,0.007183844240288929,0.00968587964928647,0.9197795964670611,0.6666666666666666
boundary,10,551,42,0.0044132703610016005,0.006854193467934468,0.940037274126894,1.0
wall,10,551,42,0.007024447131436162,0.010092830377356572,0.8742403370877564,0.6666666666666666
boundary,10,552,42,0.004384011628450061,0.0065742564442754885,0.9335548172757475,0.8888888888888888
