image_id,condition,cut,k,total_clusters,supported_clusters,singletons,tv_all,tv_core,core_all_represented,core_min_jaccard,core_geometry_deviation,within_max_median,new_geometry,new_structure,repartition,expert_tag
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,15,2.92,2.105,0.815,0.0503333333333,0.0503333333333,0.24,0.872620879121,0.00682834600015,0.0762450750315,0,0,0.0472527472527,中等
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,16,2.995,2.37,0.625,0.0381944444444,0.0381944444444,0.435,0.916397435897,0.00453921367516,0.0830857782781,0,0,0.0473333333333,中等
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,17,3.05,2.645,0.405,0.020522875817,0.020522875817,0.645,0.960095238095,0.00220439777971,0.0898556869053,0,0,0.0435416666667,中等
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,18,3,3,0,0,0,1,1,0,0.0963128855836,0,0,0.0349632352941,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,1,1,0,1,0.722222222222,0.709705882353,0,0,,,0,0,0,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,2,1.65,0.35,1.3,0.539444444444,0.522058823529,0,0.2975,0.0180928366588,0.0454855746998,0.65,0.63,0,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,3,2.11,0.71,1.4,0.435555555556,0.41568627451,0,0.61,0.0178978852272,0.0433385951776,0.445,0.395,0,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,4,2.495,1.035,1.46,0.365833333333,0.341764705882,0,0.789583333333,0.0152850810337,0.0447625976754,0.325,0.285,0.0116666666667,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,5,2.815,1.345,1.47,0.310277777778,0.286955882353,0,0.8405,0.0160370441369,0.0476321698544,0.28,0.25,0.01,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,6,3.105,1.61,1.495,0.270833333333,0.24881372549,0,0.858666666667,0.0154419247614,0.0484761623616,0.23,0.215,0.0045,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,7,3.36,1.84,1.52,0.240952380952,0.217878151261,0,0.847071428571,0.0150775936408,0.0488885390038,0.2,0.185,0.00333333333333,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,8,3.575,2.07,1.505,0.216666666667,0.196150210084,0.015,0.84755952381,0.0144754893661,0.0498928081161,0.145,0.13,0.00714285714286,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,9,3.775,2.295,1.48,0.195277777778,0.176123366013,0.045,0.843779761905,0.0146938881274,0.0505832570097,0.165,0.155,0.00267857142857,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,10,3.965,2.43,1.535,0.171833333333,0.154869281046,0.07,0.845698412698,0.0139783794062,0.0505112287781,0.145,0.145,0.00486111111111,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,11,4.12,2.605,1.515,0.149595959596,0.134379679144,0.095,0.85466468254,0.0132497475699,0.0514669240547,0.1,0.1,0.00666666666667,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,12,4.235,2.785,1.45,0.1325,0.120759803922,0.125,0.862666666667,0.0121206443292,0.0523688187756,0.07,0.07,0.007,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,13,4.435,2.915,1.52,0.116752136752,0.107236048265,0.185,0.878154761905,0.0108344715203,0.0527297886325,0.135,0.135,0.0106060606061,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,14,4.55,3.11,1.44,0.102896825397,0.0958564964447,0.27,0.898567460317,0.00977460053005,0.0534225731124,0.065,0.065,0.0115384615385,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,15,4.68,3.265,1.415,0.0856111111111,0.0811092436975,0.37,0.916954365079,0.00883002232788,0.0539204167694,0.075,0.075,0.00956043956044,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,16,4.79,3.505,1.285,0.0671875,0.0633419117647,0.535,0.941825396825,0.00708112238438,0.0548147964843,0.055,0.055,0.0130476190476,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,17,4.88,3.74,1.14,0.043137254902,0.0404411764706,0.74,0.97125,0.00380648316596,0.05526368519,0.035,0.035,0.0133333333333,中等
uNb9QFRL6hY_8b6f1b0b025848b482e747ab6a027b97,manual,0.1,18,5,4,1,0,0,1,1,0,0.0555122184192,0.075,0.075,0.0127941176471,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,1,1,0,1,0.8,0.726666666667,0,0,,,0,0,0,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,2,1.805,0.195,1.61,0.65,0.5325,0,0.16,0.0184931159185,0.0715122958433,0.805,0.635,0,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,3,2.355,0.6,1.755,0.531111111111,0.403333333333,0,0.475,0.0177844010073,0.0713192339393,0.515,0.35,0.02,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,4,2.86,0.93,1.93,0.468055555556,0.305,0,0.651666666667,0.0178880606677,0.072523127924,0.445,0.265,0.00833333333333,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,5,3.28,1.265,2.015,0.417888888889,0.24875,0,0.722083333333,0.0192955322843,0.0750425890723,0.335,0.17,0.0125,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,6,3.715,1.45,2.265,0.373888888889,0.21475,0,0.728916666667,0.0196752231197,0.075081828093,0.3,0.12,0.0105,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,7,4.15,1.68,2.47,0.347023809524,0.187952380952,0,0.688166666667,0.0195865952828,0.0769681004188,0.255,0.115,0.0203333333333,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,8,4.52,1.835,2.685,0.308055555556,0.161351190476,0.005,0.674,0.0194672501639,0.078164545339,0.17,0.06,0.0164285714286,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,9,4.99,1.945,3.045,0.265,0.148464285714,0.01,0.669523809524,0.019335896854,0.0787335284288,0.265,0.09,0.0103571428571,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,10,5.395,2.045,3.35,0.247777777778,0.130138888889,0.045,0.663154761905,0.0187724516689,0.0782458863681,0.19,0.05,0.0118055555556,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,11,5.81,2.135,3.675,0.224166666667,0.118202380952,0.09,0.660345238095,0.0187978551781,0.0784519815805,0.16,0.015,0.0107777777778,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,12,6.195,2.23,3.965,0.194027777778,0.112373015873,0.13,0.673583333333,0.0165217862783,0.0771413528905,0.16,0.045,0.0115454545455,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,13,6.645,2.335,4.31,0.166858974359,0.0993455988456,0.21,0.678511904762,0.014976191668,0.0771804719553,0.15,0.025,0.012803030303,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,14,7.065,2.485,4.58,0.139166666667,0.0858106060606,0.325,0.706892857143,0.0129099723842,0.0786217166159,0.19,0.035,0.0136538461538,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,15,7.49,2.595,4.895,0.108166666667,0.0712272727273,0.405,0.748357142857,0.0103441514613,0.078871259123,0.17,0.005,0.0138461538462,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,16,7.94,2.69,5.25,0.0834722222222,0.055696969697,0.53,0.802083333333,0.00788644276151,0.0800174750762,0.155,0.015,0.0159523809524,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,17,8.46,2.845,5.615,0.0479901960784,0.0362121212121,0.685,0.898035714286,0.00464954171976,0.0830042097254,0.17,0.005,0.0157916666667,中等
uNb9QFRL6hY_978d7a8eb0794936bd8fd092306e1dc5,manual,0.1,18,9,3,6,0,0,1,1,0,0.0889323234791,0.155,0,0.0159926470588,中等
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,1,1,0,1,0.846666666667,0.83,0,0,,,0,0,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,2,1.945,0.055,1.89,0.703055555556,0.669,0,0.055,0.00807130978518,0.0372395420258,0.945,0.91,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,3,2.715,0.27,2.445,0.585833333333,0.538,0,0.27,0.00944066671555,0.0402630256599,0.77,0.705,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,4,3.455,0.5,2.955,0.476111111111,0.42425,0,0.49,0.0087336969626,0.045669548022,0.74,0.615,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,5,4.075,0.825,3.25,0.413166666667,0.354833333333,0,0.745,0.00820839044218,0.0478351333971,0.62,0.525,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,6,4.645,1.18,3.465,0.3675,0.308666666667,0,0.91,0.00875858880863,0.0504461826781,0.57,0.43,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,7,5.175,1.555,3.62,0.330198412698,0.271297619048,0,0.98,0.0105641927976,0.0553380806363,0.53,0.4,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,8,5.61,1.965,3.645,0.290972222222,0.238952380952,0,1,0.0105096664688,0.0609556392586,0.435,0.28,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,9,6,2.365,3.635,0.245833333333,0.208321428571,0,1,0.0109719345831,0.0673460963419,0.39,0.235,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,10,6.365,2.73,3.635,0.231055555556,0.187807539683,0.005,1,0.0113975199231,0.0715668415018,0.365,0.22,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,11,6.61,3.12,3.49,0.212449494949,0.173529040404,0.025,1,0.011444464745,0.0742919214861,0.245,0.145,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,12,6.81,3.51,3.3,0.187638888889,0.157853535354,0.085,1,0.0105123047967,0.0780698002958,0.2,0.085,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,13,7.045,3.79,3.255,0.160641025641,0.134872377622,0.155,1,0.00932014391489,0.0794607294303,0.235,0.11,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,14,7.285,4.105,3.18,0.134285714286,0.115925990676,0.275,1,0.00868351776796,0.080797399159,0.24,0.09,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,15,7.47,4.33,3.14,0.113611111111,0.099336996337,0.4,1,0.0063376170264,0.0817993137481,0.185,0.065,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,16,7.66,4.565,3.095,0.0864930555556,0.0786556776557,0.59,1,0.00456517413074,0.0817240599122,0.19,0.075,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,17,7.835,4.75,3.085,0.0494934640523,0.0468333333333,0.75,1,0.00216606162853,0.0810431520972,0.175,0.05,0,困难
uNb9QFRL6hY_9f199750b00c4f5484a546d79e06a0f8,manual,0.1,18,8,5,3,0,0,1,1,0,0.0808143454295,0.165,0.06,0,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,1,1,0,1,0.854444444444,0.826428571429,0,0,,,0,0,0,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,2,1.835,0.165,1.67,0.731111111111,0.680357142857,0,0.1475,0.0204842336932,0.0554494711261,0.835,0.81,0,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,3,2.64,0.35,2.29,0.625,0.561428571429,0,0.32,0.0175974125802,0.0524422158125,0.8,0.725,0.005,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,4,3.37,0.6,2.77,0.523055555556,0.452857142857,0,0.528333333333,0.0190692040878,0.0530638201145,0.72,0.6,0.00333333333333,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,5,3.995,0.935,3.06,0.453444444444,0.383428571429,0,0.699166666667,0.0180575381221,0.0555751293287,0.59,0.445,0.00333333333333,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,6,4.565,1.33,3.235,0.3875,0.319321428571,0,0.750833333333,0.0217261055552,0.0616956701839,0.54,0.4,0.0015,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,7,5.16,1.685,3.475,0.346785714286,0.265285714286,0,0.8225,0.0215482378102,0.0653563833638,0.525,0.35,0.00333333333333,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,8,5.63,2.075,3.555,0.309236111111,0.233779761905,0,0.830833333333,0.0228242869974,0.0686173886343,0.39,0.2,0.00190476190476,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,9,6.02,2.51,3.51,0.272777777778,0.21414484127,0,0.830833333333,0.0240305425067,0.0726858250304,0.28,0.145,0.00178571428571,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,10,6.44,2.89,3.55,0.250111111111,0.190974206349,0,0.8225,0.025438031508,0.0751075944669,0.315,0.13,0.00138888888889,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,11,6.79,3.28,3.51,0.223888888889,0.17256475469,0.005,0.8175,0.0242503047785,0.0762978770521,0.235,0.095,0.00177777777778,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,12,7.115,3.64,3.475,0.194722222222,0.157907828283,0.025,0.819166666667,0.0234743321576,0.0767628681145,0.165,0.045,0.00172727272727,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,13,7.43,3.945,3.485,0.174722222222,0.144242063492,0.1,0.844166666667,0.0207718073068,0.0768927896995,0.14,0.025,0.00136363636364,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,14,7.785,4.24,3.545,0.151666666667,0.129876207126,0.25,0.868333333333,0.0179531556754,0.076328395622,0.135,0.015,0.00166666666667,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,15,8.025,4.52,3.505,0.124722222222,0.108825757576,0.38,0.878333333333,0.0150704585042,0.0765108105877,0.09,0.01,0.000879120879121,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,16,8.35,4.74,3.61,0.0917708333333,0.0829853479853,0.575,0.91,0.0107730472998,0.0762814196514,0.1,0.005,0.00114285714286,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,17,8.615,4.9,3.715,0.0506862745098,0.0453846153846,0.765,0.9325,0.00432453799702,0.0770287254931,0.055,0,0.000666666666667,困难
uNb9QFRL6hY_ba24e5a57ef34c6dbc0458ed4c1e701d,manual,0.1,18,9,5,4,0,0,1,1,0,0.0772493444338,0.05,0,0.000992647058824,困难
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,1,1,0,1,0.636388888889,0.575333333333,0,0,,,0,0,0,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,2,1.435,0.565,0.87,0.459722222222,0.388,0,0.42,0.0274751013819,0.0614022066088,0.435,0.115,0,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,3,1.745,0.905,0.84,0.423333333333,0.3195,0,0.719166666667,0.0219643546999,0.0616990904771,0.205,0.05,0.045,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,4,2.11,1.075,1.035,0.359444444444,0.256416666667,0,0.787083333333,0.0175886284095,0.0610051294288,0.205,0.085,0.05,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,5,2.445,1.245,1.2,0.312777777778,0.217583333333,0,0.8135,0.0162231770939,0.0597632156703,0.18,0.06,0.0383333333333,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,6,2.81,1.375,1.435,0.271944444444,0.185916666667,0,0.812916666667,0.015740475654,0.0585447126735,0.205,0.08,0.0355,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,7,3.1,1.54,1.56,0.242222222222,0.159452380952,0,0.795511904762,0.0154953374484,0.057930734979,0.15,0.03,0.04,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,8,3.34,1.695,1.645,0.220208333333,0.140571428571,0,0.801470238095,0.0140761015427,0.0577963570887,0.13,0.055,0.0297619047619,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,9,3.6,1.78,1.82,0.186944444444,0.124349206349,0.01,0.785625,0.0142111217632,0.0584065721371,0.19,0.05,0.0214285714286,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,10,3.885,1.945,1.94,0.173666666667,0.112202380952,0.05,0.77018452381,0.0154461757299,0.0586758825177,0.185,0.075,0.0255555555556,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,11,4.08,2.025,2.055,0.150025252525,0.0984027777778,0.095,0.778900793651,0.0131279487158,0.0575931706408,0.145,0.03,0.0123333333333,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,12,4.32,2.105,2.215,0.133333333333,0.0903106060606,0.13,0.781488095238,0.0129933693384,0.0573344141488,0.17,0.05,0.00818181818182,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,13,4.585,2.21,2.375,0.118632478632,0.0834458041958,0.21,0.805716269841,0.0111512317152,0.0566575041467,0.18,0.04,0.0121212121212,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,14,4.865,2.32,2.545,0.0998015873016,0.0718991841492,0.305,0.828667929293,0.00864021591558,0.055124659084,0.175,0.08,0.0164102564103,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,15,5.085,2.44,2.645,0.0838333333333,0.061826007326,0.43,0.863515151515,0.00728312050457,0.0544896604389,0.13,0.03,0.0104395604396,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,16,5.365,2.605,2.76,0.05875,0.048815018315,0.595,0.896651515152,0.0056851500269,0.0534903567237,0.155,0.05,0.0114285714286,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,17,5.65,2.8,2.85,0.0382352941176,0.0284285714286,0.8,0.952840909091,0.00303596340717,0.0524801333623,0.12,0.05,0.011875,中等
uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,manual,0.1,18,6,3,3,0,0,1,1,0,0.0514452709057,0.195,0.07,0.0104044117647,中等
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,1,1,0,1,0.843055555556,0.798461538462,0,0,,,0,0,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,2,1.935,0.065,1.87,0.716666666667,0.648846153846,0,0.065,0.0109982990279,0.0399790744872,0.935,0.845,0,困难
wc2JMjhGNzB_b41b10699d614f24851b56a9a0e743c6,manual,0.1,3,2.775,0.22,2.555,0.602222222222,0.513846153846,0,0.22,0.00817945930201,0.0407211933757,0.84,0.675,0,困难
