image_id,condition,cut,n_full,n_subset,cluster,cluster_people,subsets,prob_retains_two_people,mean_jaccard_conditional,p_jaccard_ge85_conditional,support_and_jaccard_ge85,workers,canonical_ids
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.15,24,19,7,2,200,0.65,1,1,0.65,W002;W027,0284f20459ae4153;98e8fe358da56c8f
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.15,24,19,6,11,200,1,1,1,1,W006;W008;W010;W011;W012;W013;W014;W015;W017;W021;W028,fb86982f536c3aaa;bdf5345d612260f9;dd6888e3ad2e47c0;fce565e3270fad1f;c9a58758edb18890;b49af842e8a9a5d6;886e3f4cfcd0e0b8;352ec6e68a3da904;f659d3608c54a9ef;384c1de2ec90820f;bf2aab73a5aed79f
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.15,24,19,5,4,200,0.99,1,1,0.99,W030;W031;W032;W035,9589363fea90baba;3e9e6ac471e7da2a;e07cd54978722b1e;3266c87d109f70bf
rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,manual,0.15,24,19,1,2,200,0.59,1,1,0.59,W034;W037,d5f398bdf9e24194;abff623d76a69986
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.075,24,19,2,4,200,0.975,0.967991452991,0.958974358974,0.935,W001;W006;W012;W017,ce4d7eb2e6d72de7;e7ed5dff8bbbd4d2;197b5c1a4243d512;dd020aa0ed2e79de
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.075,24,19,3,16,200,1,0.990875,0.96,0.96,W002;W008;W010;W011;W013;W014;W015;W018;W021;W027;W028;W030;W031;W033;W035;W036,144280fa0204ea4b;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.075,24,19,1,3,200,0.935,1,1,0.935,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.1,24,19,2,20,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W033;W035;W036,ce4d7eb2e6d72de7;144280fa0204ea4b;e7ed5dff8bbbd4d2;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;197b5c1a4243d512;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;dd020aa0ed2e79de;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.1,24,19,1,3,200,0.89,1,1,0.89,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.125,24,19,2,20,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W033;W035;W036,ce4d7eb2e6d72de7;144280fa0204ea4b;e7ed5dff8bbbd4d2;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;197b5c1a4243d512;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;dd020aa0ed2e79de;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.125,24,19,1,3,200,0.905,1,1,0.905,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.15,24,19,2,20,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W030;W031;W033;W035;W036,ce4d7eb2e6d72de7;144280fa0204ea4b;e7ed5dff8bbbd4d2;7fdf325e88fb2ace;10fdb9b90509f680;5e86d217342bd789;197b5c1a4243d512;3bc806f7aa53463c;6c6bf207b8e455c4;b6e44c3f2980e246;dd020aa0ed2e79de;ad6cf6be2e36a427;65d0b345e89f50ac;38c0a4899547296f;50ce95b3ba9570df;19cadb0cba089ebe;3649f4a1a11aa4d3;2015dd298cff564b;868d2e9fef235045;9297edc587276262
rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,manual,0.15,24,19,1,3,200,0.925,1,1,0.925,W029;W032;W037,4a1158da9bd83ef9;6aed1eb1185c1318;6d192755ca096a2c
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.075,5,4,1,5,200,1,1,1,1,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.1,5,4,1,5,200,1,1,1,1,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.125,5,4,1,5,200,1,1,1,1,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6
rPc6DW4iMge_4350d36797324601adba7351d09602d2,manual,0.15,5,4,1,5,200,1,1,1,1,W002;W015;W032;W034;W037,94bd3eb39aab32641f9d;dedb80578a581b30950a;db40fd3c634f72f37f1c;a2c57c04a795d6b822a3;a42f40b503c7f449a3f6
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.075,23,18,1,4,200,0.955,0.938510762071,0.900523560209,0.86,W001;W011;W012;W014,14346fa7f625df2e92da;a02304edf778c294c6fb;efee8b0961b89129a457;334dd20fa6fb3ffa9d5d
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.075,23,18,2,10,200,1,0.850230006105,0.535,0.535,W002;W006;W013;W017;W018;W027;W028;W030;W033;W034,a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;2d83aaed5161b7904cdd;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;1318278d00548b081ebc;86e6614af35eccb013ac;82255f7bb022fd1cd129
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.075,23,18,3,8,200,1,0.756998778999,0.44,0.44,W008;W010;W015;W029;W031;W032;W035;W036,caba50e4a43aa76cac46;d0fc4545c974fc42b662;6d2129c626d211543587;20f0af1735ba9f7c5a2e;73a83925776f8e35ed8a;fc6a213e57b750465697;43266379df129a98dcd9;3e5c4fe6cfe523059d12
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,23,18,1,4,200,0.97,0.856961734782,0.788659793814,0.765,W001;W011;W012;W014,14346fa7f625df2e92da;a02304edf778c294c6fb;efee8b0961b89129a457;334dd20fa6fb3ffa9d5d
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.1,23,18,2,18,200,1,0.957619981326,0.94,0.94,W002;W006;W008;W010;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46;d0fc4545c974fc42b662;2d83aaed5161b7904cdd;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.125,23,18,1,4,200,0.98,0.725073362678,0.637755102041,0.625,W001;W011;W012;W014,14346fa7f625df2e92da;a02304edf778c294c6fb;efee8b0961b89129a457;334dd20fa6fb3ffa9d5d
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.125,23,18,2,18,200,1,0.948623366013,0.835,0.835,W002;W006;W008;W010;W013;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46;d0fc4545c974fc42b662;2d83aaed5161b7904cdd;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12
rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,manual,0.15,23,18,1,22,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W028;W029;W030;W031;W032;W033;W034;W035;W036,14346fa7f625df2e92da;a4b73bebf231dbe2321a;65cf5a2a652ba9b3ca95;caba50e4a43aa76cac46;d0fc4545c974fc42b662;a02304edf778c294c6fb;efee8b0961b89129a457;2d83aaed5161b7904cdd;334dd20fa6fb3ffa9d5d;6d2129c626d211543587;b5a85ea72aadddb2f09b;bfe1e6f3cb0a3353c928;d984d534dcc7fe11d643;6c5161e9261e0ba5f8b1;20f0af1735ba9f7c5a2e;1318278d00548b081ebc;73a83925776f8e35ed8a;fc6a213e57b750465697;86e6614af35eccb013ac;82255f7bb022fd1cd129;43266379df129a98dcd9;3e5c4fe6cfe523059d12
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.075,6,4,3,3,200,0.795,1,1,0.795,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.075,6,4,2,2,200,0.4,1,1,0.4,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.1,6,4,3,3,200,0.78,1,1,0.78,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.1,6,4,2,2,200,0.38,1,1,0.38,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.125,6,4,3,3,200,0.78,1,1,0.78,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.125,6,4,2,2,200,0.41,1,1,0.41,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.15,6,4,3,3,200,0.785,1,1,0.785,W006;W013;W014,6b62fa1340a38506bbdf;a236e017116eb8422292;544f3f9a681478cc1c1b
rPc6DW4iMge_a72230c911234d18b08568b9d8b02dd2,manual,0.15,6,4,2,2,200,0.405,1,1,0.405,W010;W018,07431aa4afbbf9c0c56b;4ad24a22d659420a086d
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.075,24,19,2,16,200,1,0.796417335417,0.6,0.6,W001;W006;W008;W010;W011;W012;W013;W014;W015;W017;W021;W027;W028;W031;W032;W036,bea7315dc0319f08;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;5b2ab16ea134acf7;607ca8f788805e56;04c68d1fd4a36275
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.075,24,19,1,6,200,1,0.741708516973,0.6,0.6,W002;W018;W029;W030;W033;W035,664ded8505bb4ace;7eeb8ea034902d91;3eaa191397f5fbf4;7cbbab8fd62d0c38;8f04217c549dac0c;98f6de06229c83e3
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.075,24,19,3,2,200,0.565,1,1,0.565,W034;W037,d10e31caaec1101e;60b3a58f097c620f
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.1,24,19,1,22,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W035;W036,bea7315dc0319f08;664ded8505bb4ace;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;7eeb8ea034902d91;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;3eaa191397f5fbf4;7cbbab8fd62d0c38;5b2ab16ea134acf7;607ca8f788805e56;8f04217c549dac0c;98f6de06229c83e3;04c68d1fd4a36275
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.1,24,19,2,2,200,0.52,1,1,0.52,W034;W037,d10e31caaec1101e;60b3a58f097c620f
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.125,24,19,1,22,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W035;W036,bea7315dc0319f08;664ded8505bb4ace;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;7eeb8ea034902d91;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;3eaa191397f5fbf4;7cbbab8fd62d0c38;5b2ab16ea134acf7;607ca8f788805e56;8f04217c549dac0c;98f6de06229c83e3;04c68d1fd4a36275
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.125,24,19,2,2,200,0.62,1,1,0.62,W034;W037,d10e31caaec1101e;60b3a58f097c620f
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.15,24,19,1,22,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W021;W027;W028;W029;W030;W031;W032;W033;W035;W036,bea7315dc0319f08;664ded8505bb4ace;f2eb30664b7474ad;573b3754a0da7d18;8b8f353a015cd9b3;42f34b0fbfa43b19;bfb4d0e9960d96af;18ac550794fc0fce;985c11b9ce41b00d;72c65c366e863eb9;8873e6e63ed8f636;7eeb8ea034902d91;0df4ad0ec893225d;986ad05a55d5a2e0;6bbe8b97d504e4a4;3eaa191397f5fbf4;7cbbab8fd62d0c38;5b2ab16ea134acf7;607ca8f788805e56;8f04217c549dac0c;98f6de06229c83e3;04c68d1fd4a36275
rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,manual,0.15,24,19,2,2,200,0.64,1,1,0.64,W034;W037,d10e31caaec1101e;60b3a58f097c620f
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.075,23,18,5,17,200,1,0.979292811355,0.975,0.975,W001;W002;W006;W008;W011;W013;W014;W015;W017;W018;W027;W030;W031;W033;W034;W035;W036,e141cec3bd166425f47c;cb5e672973105a2a1c43;d14d3e95941e544b31c6;f579b073015ccb5f87b1;cc9c520b1f8781f19e31;d82cf0aab412ea6e207e;0a6c2ab575a7b36f82bd;e714d76c74a373febbee;0359bc11d268822d94fd;7d1b82da44ed8dd8ef72;e53257d9b7428d4da0f5;a8282b826c2b83f1c177;bed357bd88baf4c32786;423d83b62a6b1fee7af4;a4015419d4289160ce21;46a22bc8081a9f80e282;6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,23,18,3,18,200,1,0.940681278281,0.865,0.865,W001;W002;W006;W008;W011;W013;W014;W015;W017;W018;W027;W030;W031;W032;W033;W034;W035;W036,e141cec3bd166425f47c;cb5e672973105a2a1c43;d14d3e95941e544b31c6;f579b073015ccb5f87b1;cc9c520b1f8781f19e31;d82cf0aab412ea6e207e;0a6c2ab575a7b36f82bd;e714d76c74a373febbee;0359bc11d268822d94fd;7d1b82da44ed8dd8ef72;e53257d9b7428d4da0f5;a8282b826c2b83f1c177;bed357bd88baf4c32786;e7b36064adef9c88eb38;423d83b62a6b1fee7af4;a4015419d4289160ce21;46a22bc8081a9f80e282;6b145ff560adec834931
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,23,18,2,2,200,0.595,0.672481843416,0.621848739496,0.37,W010;W037,e4ccffc7a8756b7b0be4;200f0c572426f1ad5f6c
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.1,23,18,1,2,200,0.605,0.925619834711,0.851239669421,0.515,W012;W029,0ab97a7e7082f598e237;35a9f318fa8bb9909db0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.125,23,18,2,20,200,1,0.97712622549,0.955,0.955,W001;W002;W006;W008;W010;W011;W013;W014;W015;W017;W018;W027;W030;W031;W032;W033;W034;W035;W036;W037,e141cec3bd166425f47c;cb5e672973105a2a1c43;d14d3e95941e544b31c6;f579b073015ccb5f87b1;e4ccffc7a8756b7b0be4;cc9c520b1f8781f19e31;d82cf0aab412ea6e207e;0a6c2ab575a7b36f82bd;e714d76c74a373febbee;0359bc11d268822d94fd;7d1b82da44ed8dd8ef72;e53257d9b7428d4da0f5;a8282b826c2b83f1c177;bed357bd88baf4c32786;e7b36064adef9c88eb38;423d83b62a6b1fee7af4;a4015419d4289160ce21;46a22bc8081a9f80e282;6b145ff560adec834931;200f0c572426f1ad5f6c
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.125,23,18,1,2,200,0.62,0.862277115147,0.790322580645,0.49,W012;W029,0ab97a7e7082f598e237;35a9f318fa8bb9909db0
uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,manual,0.15,23,18,1,22,200,1,1,1,1,W001;W002;W006;W008;W010;W011;W012;W013;W014;W015;W017;W018;W027;W029;W030;W031;W032;W033;W034;W035;W036;W037,e141cec3bd166425f47c;cb5e672973105a2a1c43;d14d3e95941e544b31c6;f579b073015ccb5f87b1;e4ccffc7a8756b7b0be4;cc9c520b1f8781f19e31;0ab97a7e7082f598e237;d82cf0aab412ea6e207e;0a6c2ab575a7b36f82bd;e714d76c74a373febbee;0359bc11d268822d94fd;7d1b82da44ed8dd8ef72;e53257d9b7428d4da0f5;35a9f318fa8bb9909db0;a8282b826c2b83f1c177;bed357bd88baf4c32786;e7b36064adef9c88eb38;423d83b62a6b1fee7af4;a4015419d4289160ce21;46a22bc8081a9f80e282;6b145ff560adec834931;200f0c572426f1ad5f6c
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,11,2,200,0.67,1,1,0.67,W002;W027,75be39df2c1c14a3;d7eb6edddcc78db9
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,4,2,200,0.64,0.934895833333,0.8046875,0.515,W006;W017,8178591994d42ce3;74051761f655b31b
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,3,4,200,0.97,1,1,0.97,W008;W013;W014;W028,edbb02694073d0f8;a4e0cac5adec2e1e;5a980411975e48d1;39f32d3182a9a449
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,9,2,200,0.67,1,1,0.67,W011;W033,88a80bacfd70139f;268e43366ea0bcb8
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,5,2,200,0.63,1,1,0.63,W015;W021,f4e3004912779c48;c0243fb04589828e
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.075,24,19,1,3,200,0.89,1,1,0.89,W030;W031;W032,1eff38d64ebf8ebb;f79d8e8c15022fce;8b3be018ff673d1f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,10,2,200,0.63,1,1,0.63,W002;W027,75be39df2c1c14a3;d7eb6edddcc78db9
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,4,4,200,0.975,0.990427350427,0.984615384615,0.96,W006;W015;W017;W021,8178591994d42ce3;f4e3004912779c48;74051761f655b31b;c0243fb04589828e
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,3,4,200,0.97,0.993127147766,0.979381443299,0.95,W008;W013;W014;W028,edbb02694073d0f8;a4e0cac5adec2e1e;5a980411975e48d1;39f32d3182a9a449
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,8,2,200,0.585,1,1,0.585,W011;W033,88a80bacfd70139f;268e43366ea0bcb8
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.1,24,19,1,3,200,0.915,1,1,0.915,W030;W031;W032,1eff38d64ebf8ebb;f79d8e8c15022fce;8b3be018ff673d1f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,10,2,200,0.645,1,1,0.645,W002;W027,75be39df2c1c14a3;d7eb6edddcc78db9
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,4,4,200,0.98,0.977040816327,0.954081632653,0.935,W006;W015;W017;W021,8178591994d42ce3;f4e3004912779c48;74051761f655b31b;c0243fb04589828e
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,3,4,200,0.985,0.973604060914,0.939086294416,0.925,W008;W013;W014;W028,edbb02694073d0f8;a4e0cac5adec2e1e;5a980411975e48d1;39f32d3182a9a449
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,8,2,200,0.65,1,1,0.65,W011;W033,88a80bacfd70139f;268e43366ea0bcb8
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.125,24,19,1,3,200,0.895,1,1,0.895,W030;W031;W032,1eff38d64ebf8ebb;f79d8e8c15022fce;8b3be018ff673d1f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,9,2,200,0.565,0.929203539823,0.787610619469,0.445,W002;W027,75be39df2c1c14a3;d7eb6edddcc78db9
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,3,8,200,1,0.929238095238,0.84,0.84,W006;W008;W013;W014;W015;W017;W021;W028,8178591994d42ce3;edbb02694073d0f8;a4e0cac5adec2e1e;5a980411975e48d1;f4e3004912779c48;74051761f655b31b;c0243fb04589828e;39f32d3182a9a449
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,7,2,200,0.595,1,1,0.595,W011;W033,88a80bacfd70139f;268e43366ea0bcb8
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,1,3,200,0.925,1,1,0.925,W030;W031;W032,1eff38d64ebf8ebb;f79d8e8c15022fce;8b3be018ff673d1f
uNb9QFRL6hY_3b9e548b46af4410b97e1d12781ec3c9,manual,0.15,24,19,10,2,200,0.63,1,1,0.63,W035;W036,7ad8feb020087113;43b2e89e9fd7c38f
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,18,13,5,200,0.995,1,1,0.995,W002;W008;W015;W017;W018,8e8f77a48f3ad4c6096c;f2769cc6b8e8d4026727;aadcebbd5deed880c6fe;be51f8a15243df569129;6807fe796de6aacaa1d3
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.075,23,18,7,2,200,0.61,1,1,0.61,W011;W014,ffd589e4f6a13787a5d6;60a0c3a0dcba1739fb67
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,10,5,200,1,1,1,1,W002;W008;W015;W017;W018,8e8f77a48f3ad4c6096c;f2769cc6b8e8d4026727;aadcebbd5deed880c6fe;be51f8a15243df569129;6807fe796de6aacaa1d3
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,8,2,200,0.61,1,1,0.61,W006;W037,91f5a2eb0fcd82cebcf4;2976993fc059101f9e6a
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,6,2,200,0.57,0.929824561404,0.789473684211,0.45,W011;W014,ffd589e4f6a13787a5d6;60a0c3a0dcba1739fb67
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,11,2,200,0.575,1,1,0.575,W028;W036,eb7401f8c6a2d74124c0;b93da0bbe5ffb848a0c6
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,7,2,200,0.52,1,1,0.52,W029;W032,a2dd65d0b594bb9212ac;100cc9a45d0a0f994238
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.1,23,18,4,2,200,0.62,1,1,0.62,W030;W031,1b06bf8a8b92fca18545;fc858eb54d55668285a1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,9,5,200,0.995,1,1,0.995,W002;W008;W015;W017;W018,8e8f77a48f3ad4c6096c;f2769cc6b8e8d4026727;aadcebbd5deed880c6fe;be51f8a15243df569129;6807fe796de6aacaa1d3
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,7,2,200,0.59,1,1,0.59,W006;W037,91f5a2eb0fcd82cebcf4;2976993fc059101f9e6a
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,6,4,200,0.965,0.917098445596,0.813471502591,0.785,W011;W014;W029;W032,ffd589e4f6a13787a5d6;60a0c3a0dcba1739fb67;a2dd65d0b594bb9212ac;100cc9a45d0a0f994238
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,10,2,200,0.565,1,1,0.565,W028;W036,eb7401f8c6a2d74124c0;b93da0bbe5ffb848a0c6
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.125,23,18,4,2,200,0.595,1,1,0.595,W030;W031,1b06bf8a8b92fca18545;fc858eb54d55668285a1
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,18,8,5,200,1,0.987916666667,0.96,0.96,W002;W008;W015;W017;W018,8e8f77a48f3ad4c6096c;f2769cc6b8e8d4026727;aadcebbd5deed880c6fe;be51f8a15243df569129;6807fe796de6aacaa1d3
uNb9QFRL6hY_5948424345f541b9a570b48f1cfcf622,manual,0.15,23,18,7,3,200,0.905,0.83802946593,0.718232044199,0.65,W006;W027;W037,91f5a2eb0fcd82cebcf4;98f815cef49de82c7449;2976993fc059101f9e6a
