p1_package,p1_import_file,p1_import_order,dataset_group,condition,semi_role,base_task_id,title,gt_inner_id,gt_project20_task_id,ls_gt_point_count,bi_allmix_floor_corner_count,bi_full_point_count,height_ratio_used,bi_allmix_path,bi_json_path,figure_path,status,ceil_rmse_px,floor_rmse_px,combined_rmse_px,ceil_mean_abs_px,floor_mean_abs_px,combined_mean_abs_px,ceil_max_abs_px,floor_max_abs_px,combined_max_abs_px,floor_nearest_mean_px,floor_nearest_max_px
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,11,PreScreen_manual,manual,,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab,e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.jpg,101,2585,12,9,18,0.7042825877666472,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_11_gt101_e9zR4mvMWw7_4fb8c9be319e4784b4b66f9ca5d839ab_ls_gt_vs_bilayout_allmix_full.png,ok,89.66111010170995,91.96515712563777,90.82044040251677,61.10591086853456,60.88014114509846,60.99302600681651,155.8627980397489,160.8430784418685,160.8430784418685,54.973905227935354,181.3123746290907
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,12,PreScreen_manual,manual,,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.jpg,104,2588,8,4,8,0.8697291409097065,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_12_gt104_q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a_ls_gt_vs_bilayout_allmix_full.png,ok,0.0035585054993955813,0.0013890774348698537,0.0027011569289189037,0.0032420929767663365,0.0011599317353753746,0.0022010123560708555,0.004846276670832594,0.00229545716854318,0.004846276670832594,0.0036699975800041197,0.005018890132070776
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,13,PreScreen_manual,manual,,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.jpg,106,2590,16,6,12,0.6123486399650571,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_13_gt106_uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283_ls_gt_vs_bilayout_allmix_full.png,ok,30.844898939686964,29.166611384617628,30.017486655787895,21.45405949128136,20.298295645253535,20.876177568267448,86.54422118601704,81.78176288315615,86.54422118601704,17.030956384860165,98.07453266376669
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,14,PreScreen_manual,manual,,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5,yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.jpg,109,2593,8,4,8,0.9415434848430545,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_14_gt109_yqstnuAEVhm_e9b4d8e951cb4712b3905c8f4c4dabb5_ls_gt_vs_bilayout_allmix_full.png,ok,0.0019445912917595643,0.0018565461184107106,0.0019010784809908568,0.00157976998915213,0.0015913717387102122,0.001585570863931171,0.0037388424476887394,0.003958298894360723,0.003958298894360723,0.0029386288314757524,0.0041343670465236885
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,15,PreScreen_manual,manual,,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a,uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.jpg,111,2595,8,4,8,0.647494441270828,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_15_gt111_uNb9QFRL6hY_bcce4f23c12744c782c0b49b24a0331a_ls_gt_vs_bilayout_allmix_full.png,ok,3.173592462946243,4.02644573010829,3.6251865012973115,2.2124754345498783,2.82816432700633,2.5203198807781044,8.2020342172639,9.998555641052747,9.998555641052747,5.816789977411079,12.325760925942582
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,16,PreScreen_manual,manual,,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624,B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624.jpg,112,2596,8,4,8,0.9241220080852525,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_16_gt112_B6ByNegPMKs_cee80ced97274e248d4ccaa582e12624_ls_gt_vs_bilayout_allmix_full.png,ok,0.002347372028602689,0.002692309271685656,0.002525735997196743,0.002004047973921147,0.0023746934105429163,0.0021893706922320316,0.0044099869315914475,0.003769596507368078,0.0044099869315914475,0.003057446998986854,0.004240057261117638
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,17,PreScreen_manual,manual,,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599,yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.jpg,120,2604,8,4,8,0.9014791965484616,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_17_gt120_yqstnuAEVhm_a93ea1ea5702412c9ef9c82a436c4599_ls_gt_vs_bilayout_allmix_full.png,ok,0.0024001806388538696,0.0019161921485177519,0.0021717112433712322,0.002120388656078165,0.0016553640861534102,0.0018878763711157875,0.00505680979340184,0.0038308165760554402,0.00505680979340184,0.003936502213581876,0.006363157623545357
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,18,PreScreen_manual,manual,,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7,uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.jpg,156,2640,12,6,12,0.6266732207934028,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_18_gt156_uNb9QFRL6hY_c1ebb8b34eb846ba9b5ce23b30b299a7_ls_gt_vs_bilayout_allmix_full.png,ok,0.0018180958644484933,0.0027991717760539143,0.002360173214425325,0.0015687998093133482,0.0022522863183953024,0.0019105430638543253,0.008393539769514291,0.010626329332808382,0.010626329332808382,0.0034134961754228002,0.005987061149201349
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,19,PreScreen_manual,manual,,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a,7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a.jpg,172,2656,8,4,8,0.7635245144367216,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_19_gt172_7y3sRwLe3Va_1410b021e1c14f529188eb026fbb369a_ls_gt_vs_bilayout_allmix_full.png,ok,0.001489137803576303,0.0030035281115499903,0.0023705181411361425,0.0013098052802963944,0.002862604767678578,0.0020862050239874863,0.0021929582177904194,0.003991699218772737,0.003991699218772737,0.0035625815685573015,0.005315916982050377
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,20,PreScreen_manual,manual,,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC_e74e843601574864a14517f990c748a0.jpg,177,2661,8,8,16,0.6132392346858975,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\q9vSo1VnCiC_e74e843601574864a14517f990c748a0.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\q9vSo1VnCiC_e74e843601574864a14517f990c748a0.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_20_gt177_q9vSo1VnCiC_e74e843601574864a14517f990c748a0_ls_gt_vs_bilayout_allmix_full.png,ok,19.196275644581114,17.766133353797077,18.49503302197159,9.859981413481803,9.311956553211552,9.585968983346678,69.68430260987095,62.843399108164306,69.68430260987095,65.36168219849938,173.55434023289814
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,21,PreScreen_manual,manual,,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23,x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.jpg,212,2696,12,6,12,0.5400717198848722,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_21_gt212_x8F5xyUWy9e_a51a0e2811f342a599ae4cdb9b84ff23_ls_gt_vs_bilayout_allmix_full.png,ok,14.332333193608353,12.71230454090722,13.546557893305925,4.5085303415925555,3.986275166741929,4.2474027541672426,71.83769228955379,64.01933895691997,71.83769228955379,11.600820506357293,69.58373549767427
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,22,PreScreen_manual,manual,,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.jpg,218,2702,16,8,16,1.0992785930633544,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_22_gt218_q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4_ls_gt_vs_bilayout_allmix_full.png,ok,12.495178753884137,16.226249299813777,14.481378705620964,8.688258027625341,10.04138354434577,9.364820785985556,46.17750961598003,98.7145516323094,98.7145516323094,19.022560371205497,57.413403009693006
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,23,PreScreen_manual,manual,,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7,rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.jpg,219,2703,8,4,8,0.9774558332231309,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\rPc6DW4iMge_1f14902595544e389c9c910c444e79e7.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_23_gt219_rPc6DW4iMge_1f14902595544e389c9c910c444e79e7_ls_gt_vs_bilayout_allmix_full.png,ok,0.0024122460584255026,0.0006872745379999739,0.0017735948433862299,0.002106090683668016,0.0006092565781481429,0.0013576736309080795,0.003626026396062798,0.00110112524151873,0.003626026396062798,0.0019493217195095593,0.004515450820708875
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,24,PreScreen_manual,manual,,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086,B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.jpg,229,2713,8,4,8,0.7545609176158904,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_24_gt229_B6ByNegPMKs_4b983544c13946e3a3a518c565ad1086_ls_gt_vs_bilayout_allmix_full.png,ok,0.0027142359902817275,0.002662688626359065,0.0026885858487207133,0.002445920218110881,0.002122791277305247,0.002284355747708064,0.004872925577927845,0.004990623107516967,0.004990623107516967,0.0035155062088819485,0.005004266468365157
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,25,PreScreen_manual,manual,,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15,b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.jpg,238,2722,8,7,14,0.5530181825160976,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_25_gt238_b8cTxDM8gDG_298a2386166a43c8a04e1c24433f7d15_ls_gt_vs_bilayout_allmix_full.png,ok,51.872560793006194,48.37226084119163,50.15295695226955,37.423658915238036,36.00133802496556,36.7124984701018,140.68822866351007,126.93419759913974,140.68822866351007,87.19622092674403,219.72815373687993
P1_manual,import_json/stage1_prescreen_final_20260325/stage1_prescreen_manual_import_v2.json,26,PreScreen_manual,manual,,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.jpg,239,2723,24,12,24,0.8706419013353625,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\all_mix_labels_in_uv_v2\rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.txt,D:\Work\Manhattan_3D\Bi_layout\src\dataset\mp3d\label\rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5.json,analysis_results/stage1_p1_manual_semi_bilayout_allmix_full_layout_compare_20260519/figures/P1_manual_26_gt239_rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5_ls_gt_vs_bilayout_allmix_full.png,ok,0.0036672150985166776,0.0027731317429018558,0.0032510556933309036,0.0031738681209013547,0.0022361791016758392,0.002705023611288597,0.011848515338897414,0.010132591995045459,0.011848515338897414,0.003163509732785313,0.005424628885808481
