pair_id,image_a,image_b,building,relation_eligible,max_same_capture_angle,median_same_capture_angle,median_center_distance,max_center_distance,predicted_capture_baseline,center_spread_over_baseline,passes_rotation_consistency_at_5deg,passes_rotation_consistency_at_10deg,passes_rotation_consistency_at_20deg,passes_rotation_consistency_at_40deg,rotation_consistency_is_necessary_not_sufficient,all_projectable_candidates,all_predicted_depth_agreement_0.01,all_predicted_depth_agreement_0.05,all_predicted_depth_agreement_0.1,all_relative_depth_error_median,nadir_excluded_projectable_candidates,nadir_excluded_predicted_depth_agreement_0.01,nadir_excluded_predicted_depth_agreement_0.05,nadir_excluded_predicted_depth_agreement_0.1,nadir_excluded_relative_depth_error_median
pair0133,pRbA3pwrgk9_285b697fed754f86a09602c93628cfb4,pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9,True,171.724758744,21.9057527003,0.50200933218,1.05104744434,0.790623486042,1.32939064503,False,False,False,False,True,43377,0.0802268483298,0.347211655947,0.558037669733,0.08757558465,41505,0.0831466088423,0.356270328876,0.570726418504,0.0852444991469
pair0134,pRbA3pwrgk9_2e5e98be62684eb8b3143fda3059ddde,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9,True,85.4579084375,24.0162046621,0.474457681179,0.831520020962,1.25353503227,0.663340091705,False,False,False,False,True,41519,0.0412582191286,0.196367927937,0.336231604807,0.170478641987,39505,0.0433615997975,0.20630299962,0.352765472725,0.165161713958
pair0135,pRbA3pwrgk9_3851376d4f84494ebdc080b34ddc0f5e,pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9,True,107.949614709,23.3222105765,0.480266392231,0.804483771324,0.338726907969,2.37502169609,False,False,False,False,True,42670,0.0870635106632,0.390508554019,0.590883524725,0.0725039169192,38297,0.0915998642191,0.409979893986,0.622241951067,0.0665905326605
pair0136,pRbA3pwrgk9_4fe4474e9bf9429ea92d202bdea4dce5,pRbA3pwrgk9_e0dc27df8b2d4484bde0f97284d4cdf7,pRbA3pwrgk9,True,97.9846157341,22.6068012242,0.32193428278,0.597067773342,1.16135585308,0.514112710953,False,False,False,False,True,50566,0.0567970573112,0.206700154254,0.3359965194,0.232034817338,48376,0.0555647428477,0.202145692079,0.333843228047,0.230048306286
pair0137,pRbA3pwrgk9_ec8f8c12b70e4969ae24adb7031d9312,pRbA3pwrgk9_ecd2d3d74f1244a19bab0131ca065c26,pRbA3pwrgk9,True,85.6631824294,18.3894636558,0.429897636175,0.658097803593,0.318382978439,2.06700062752,False,False,False,False,True,45740,0.142304328815,0.467621337997,0.624551814604,0.0564271435142,41449,0.155492291732,0.506887982822,0.668074018674,0.0486612543464
pair0138,pa4otMbVnkk_007d567cfff94aff8d850876914b9584,pa4otMbVnkk_d02457f6d5b84e8fb43b49a52c81c78e,pa4otMbVnkk,True,128.375314275,36.0269259895,0.376116454601,0.698992133141,0.680952370167,1.02649199963,False,False,False,False,True,44360,0.0217087466186,0.0990306582507,0.222633002705,0.275077834725,42569,0.0226220958914,0.103197162254,0.23199981207,0.261110126972
pair0139,pa4otMbVnkk_0e800fa7378b455a8054fbd02497fa6e,pa4otMbVnkk_5cd7afbe84aa4a13a13b45c369e39731,pa4otMbVnkk,True,150.358301601,25.6149616517,0.238065779209,0.509531080723,0.551505684853,0.923890888691,False,False,False,False,True,42464,0.0297428409947,0.142026186888,0.28040222306,0.216411501169,38487,0.0265284381739,0.127731441786,0.252215033648,0.247366890311
pair0140,pa4otMbVnkk_23d65a083f87438a8b5298466e34d62d,pa4otMbVnkk_78c162aad54a4b969d0b0813a86d43e4,pa4otMbVnkk,True,115.526001662,48.0895417518,0.308978378773,0.831491589546,0.532602488995,1.56118607521,False,False,False,False,True,37506,0.0127179651256,0.0634298512238,0.129099344105,0.323375478387,35922,0.0128890373587,0.0644173487,0.130616335393,0.320052579045
pair0141,pa4otMbVnkk_25659e521aac49daadb7762ba87cb2b6,pa4otMbVnkk_915273ca375f43be9306ce29b7724c46,pa4otMbVnkk,True,63.5787808517,21.8605211179,0.333072632551,0.599404335022,0.537129759789,1.11593949795,False,False,False,False,True,41497,0.116104778659,0.389859507916,0.590813793768,0.072277829051,39598,0.120056568514,0.40252032931,0.60977827163,0.0686619840562
pair0142,pa4otMbVnkk_270f6920ec0f48c391bca974b356bc3b,pa4otMbVnkk_faa9b3c493a541d5bcaae52f760b6807,pa4otMbVnkk,False,63.694738129,14.3050609513,0.33541315794,0.699126005173,0.973229765892,0.71835654974,False,False,False,False,True,40890,0.0927855221326,0.361237466373,0.524773783321,0.0924739725888,39078,0.0957572035416,0.365474179845,0.520932493986,0.0932828858495
pair0143,pa4otMbVnkk_3ad5d0784b1442b6a728bb7dec3d50e0,pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8,pa4otMbVnkk,True,101.888724885,20.5274831715,0.264553308487,0.971564650536,0.548952102661,1.76985323429,False,False,False,False,True,39931,0.0523653301946,0.221932834139,0.36718339135,0.153446018696,36813,0.0553608779507,0.233178496727,0.38133268139,0.148112073541
pair0144,pa4otMbVnkk_3df9a5180b94479997b19a8823f31eab,pa4otMbVnkk_7172b7e0aefe4e23a53449a4531ca5e3,pa4otMbVnkk,True,112.142206972,40.7581229593,0.383798599243,0.795094549656,0.934401631355,0.850913047791,False,False,False,False,True,44036,0.0411481515124,0.198701062767,0.31880733945,0.199823632836,42215,0.0426625607012,0.205637806467,0.327561293379,0.212970450521
pair0145,pa4otMbVnkk_447755d931aa401097d8c0952a22b17e,pa4otMbVnkk_88c758f7e35244fd8f5693913f329805,pa4otMbVnkk,True,176.931861003,113.830560716,0.286733686924,0.587387502193,0.451714098454,1.30035233498,False,False,False,False,True,82118,0.0159526534986,0.0765970919896,0.153121118391,0.346124023199,75765,0.0170659275391,0.081383224444,0.162938032073,0.32390460372
pair0146,pa4otMbVnkk_4fbdfc08c934474ea9a04977f9081d0e,pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143,pa4otMbVnkk,True,74.6789311919,30.9485430596,0.370959281921,0.72347342968,1.22525334358,0.590468466282,False,False,False,False,True,44003,0.0318160125446,0.231643297048,0.411653750881,0.13268250227,41830,0.0325603633756,0.238728185513,0.42122878317,0.127636671066
pair0147,pa4otMbVnkk_56189c4a26dd486d91b853fc8a7ffb6b,pa4otMbVnkk_616baa976df7493c8b5d1516fa55aa75,pa4otMbVnkk,True,171.471603035,40.7211825961,0.316948950291,0.578796029091,0.964104175568,0.6003459692,False,False,False,False,True,44581,0.0222740629416,0.126062672439,0.237365693905,0.257979571819,43488,0.0215691685063,0.122723509934,0.231213208241,0.263907060027
pair0148,pa4otMbVnkk_5cd7afbe84aa4a13a13b45c369e39731,pa4otMbVnkk_78863f388bfc4e419e5d3454f1fecf3f,pa4otMbVnkk,True,176.222410144,79.1241253311,0.18680152297,0.399456560612,0.186863407493,2.1376926899,False,False,False,False,True,77674,0.0172773386204,0.0864639390272,0.160826016428,0.331861436367,74742,0.0140215675256,0.0767975167911,0.147146182869,0.346182182431
pair0149,pa4otMbVnkk_63bde48e974d42e59a664bc3b5d9566a,pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,pa4otMbVnkk,True,37.8086811475,12.3386576747,0.29579359293,0.600078105927,0.566486299038,1.05929851532,False,False,False,True,True,41329,0.0818311597184,0.406300660553,0.653560453919,0.0672433972359,39687,0.0851412301257,0.420087182201,0.672033663416,0.0642131641507
pair0150,pa4otMbVnkk_64ba4f267872432abdcb00af002649d5,pa4otMbVnkk_a390863f6b5f4b9497580c29d4d7bbe9,pa4otMbVnkk,True,75.3154917738,36.6106311978,0.383823186159,0.553846478462,1.4430693388,0.383797556162,False,False,False,False,True,51674,0.0883229477106,0.289565352015,0.444420791888,0.124611981213,49079,0.0922594184886,0.299191100063,0.457222029789,0.117985971272
pair0151,pa4otMbVnkk_7172b7e0aefe4e23a53449a4531ca5e3,pa4otMbVnkk_f750030380cb4bbe87e4bf3d31b63f94,pa4otMbVnkk,True,57.8207452769,21.6159386296,0.530891895294,0.855135679245,0.767660498619,1.11395037174,False,False,False,False,True,54320,0.0909609720177,0.317765095729,0.511561119293,0.0967735908926,50639,0.0809455163017,0.304804597247,0.497225458639,0.1008451581
pair0152,pa4otMbVnkk_78863f388bfc4e419e5d3454f1fecf3f,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk,True,177.766590334,98.1850993183,0.205088287592,0.446957617998,0.119797088206,3.73095560074,False,False,False,False,True,98333,0.0112576652802,0.0616374970763,0.125766528022,0.460172683001,94717,0.0113390415659,0.0606754859212,0.12116093204,0.469269603491
pair0153,pa4otMbVnkk_7be30830c80b4fb3a83d5f956c07e143,pa4otMbVnkk_8d4d0f90d2b145648e952352535c0f50,pa4otMbVnkk,True,103.435905284,30.7011403959,0.315735220909,0.612487196922,1.21672236919,0.503391087055,False,False,False,False,True,44795,0.0517914945864,0.23044982699,0.42227927224,0.122787408531,42817,0.0541607305509,0.240838919121,0.436275311208,0.118515081704
pair0154,pa4otMbVnkk_82f4e9ccd0ef4351a3d814f1222b03cc,pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,pa4otMbVnkk,True,50.3945153784,18.8549497516,0.397374510765,0.687563478947,0.508754551411,1.35146403313,False,False,False,False,True,45090,0.0605677533821,0.311998225771,0.497560434686,0.100778203458,41786,0.0599722395061,0.310127793998,0.493849614703,0.101993020624
pair0155,pa4otMbVnkk_867c64cd8f474949bcd87100dc18c2d4,pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,pa4otMbVnkk,True,167.119222733,40.704288897,0.285658240318,0.940160810947,0.75585770607,1.24383306503,False,False,False,False,True,50773,0.0337777952849,0.183247001359,0.362318555138,0.153088390827,47842,0.0355127294009,0.192404163706,0.379311065591,0.144371137023
pair0156,pa4otMbVnkk_88c758f7e35244fd8f5693913f329805,pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f,pa4otMbVnkk,True,174.968606589,97.5767087524,0.195454612374,0.465881079435,0.0945272222161,4.92853879929,False,False,False,False,True,63816,0.0122383101417,0.0623824746145,0.127052776733,0.432248786092,61431,0.0123553254871,0.0629649525484,0.128404225879,0.432568460703
pair0157,pa4otMbVnkk_8d9a72e210cd480a897945c465e5cade,pa4otMbVnkk_b8245307c038459a9df432be2341ec27,pa4otMbVnkk,True,145.976662978,55.4157430915,0.254885196686,0.839350342751,1.1282428503,0.743944764137,False,False,False,False,True,51182,0.0236411238326,0.113692313704,0.210816302606,0.273005843163,47542,0.0251146354802,0.120924656094,0.22300281856,0.253477796912
pair0158,pa4otMbVnkk_915273ca375f43be9306ce29b7724c46,pa4otMbVnkk_a1243ae1c9e7407794464678be846819,pa4otMbVnkk,True,129.747611774,28.9094931076,0.235307753086,0.505369663239,1.25102972984,0.403962939978,False,False,False,False,True,43604,0.0527703880378,0.223029997248,0.384551875975,0.164749503136,41522,0.0554164057608,0.234213188189,0.403834112037,0.154074527323
pair0159,pa4otMbVnkk_9548771afcfd442a8dcb73d739a23b27,pa4otMbVnkk_f0397335d45f43c282646a8653918f86,pa4otMbVnkk,True,176.224265515,111.92243813,0.163530409336,0.39573726058,0.204959586263,1.93080627918,False,False,False,False,True,46322,0.0177669357972,0.106623202798,0.210353611675,0.362402632833,45530,0.0178343949045,0.107182077751,0.212277619152,0.36009119451
pair0160,pa4otMbVnkk_ae57bfaab09c44a48a384367f50f3bd8,pa4otMbVnkk_b2bb0d47721a4f24af2c829bba560aa6,pa4otMbVnkk,True,178.887759558,44.8236951946,0.435987651348,1.85345196724,0.598043560982,3.09919214249,False,False,False,False,True,44158,0.0132931745097,0.0591965215816,0.114679106844,0.361131384969,41504,0.0141432151118,0.0628855050116,0.121193138011,0.351864829659
pair0161,pa4otMbVnkk_b8245307c038459a9df432be2341ec27,pa4otMbVnkk_e976f604378648b3bd1d1ed1e9638294,pa4otMbVnkk,True,67.4654253464,20.805784201,0.380849033594,1.11014568806,0.794589757919,1.39713060856,False,False,False,False,True,43273,0.0132877313798,0.0774154784739,0.183301365748,0.279684066772,40936,0.0130936095368,0.077633378933,0.184727379324,0.277512341738
pair0162,pa4otMbVnkk_d0777438896f4ba59dc36ba96ebb003f,pa4otMbVnkk_fd3034fe3cf6425ea2810f42656766cf,pa4otMbVnkk,True,74.5560382771,30.9274292127,0.234087839723,0.511971473694,1.34125733376,0.381710112095,False,False,False,False,True,35282,0.0582449974491,0.233943653988,0.382971486877,0.154787912965,34582,0.0593950610144,0.238534497716,0.390434329998,0.148256227374
pair0163,pa4otMbVnkk_eac7bdc24b24474ba38b8b0b5acd62f6,pa4otMbVnkk_f6005da79d2c43ba820db8124a4287d1,pa4otMbVnkk,True,175.666634929,94.6214103105,0.183167040348,0.431264728308,0.0240679252893,17.9186496735,False,False,False,False,True,90920,0.0134623845139,0.0778926528817,0.164012318522,0.377522006631,87670,0.0134481578647,0.075213870195,0.153940914794,0.394850000739
pair0164,q9vSo1VnCiC_1cd414875b9b4311bc6a179d91e6270d,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC,False,169.70157789,86.1268848483,0.174325883389,0.396765112877,0.297576785088,1.33332014084,False,False,False,False,True,51645,0.0137670636073,0.0635105044051,0.116371381547,0.596651613712,48239,0.00907979021124,0.0418955616825,0.0843922966894,0.639976024628
pair0165,q9vSo1VnCiC_2a8ef249ec0e4ad5bfe138a65f50964e,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC,False,114.963709397,43.9400014745,0.24421787262,0.499426931143,0.350383341312,1.42537295818,False,False,False,False,True,42226,0.0217638421825,0.0956519679818,0.189054137261,0.252938330173,39769,0.0198647187508,0.0817470894415,0.164072518796,0.269235938787
pair0166,q9vSo1VnCiC_3e5aacbc10904d4b88660a3cb91efcb9,q9vSo1VnCiC_c421f07780004647a7198c4ac5371e8a,q9vSo1VnCiC,False,105.95314354,20.0978390416,0.310309886932,0.741469085217,0.608427166939,1.2186653614,False,False,False,False,True,42308,0.0372742743689,0.203696700388,0.402902524345,0.13702043891,40350,0.0389095415118,0.212664188352,0.420867410161,0.12757460773
pair0167,q9vSo1VnCiC_3e7f67e8969f434b9a4aec0c68668b20,q9vSo1VnCiC_e74e843601574864a14517f990c748a0,q9vSo1VnCiC,False,159.441590211,33.1337191048,0.334127992392,0.775949776173,0.510980427265,1.5185508728,False,False,False,False,True,43534,0.0255891946525,0.137363899481,0.262093995498,0.240149721503,42382,0.0258600349205,0.139233636921,0.265820395451,0.239142797887
pair0168,q9vSo1VnCiC_69591068e5614642b710a8fb7733bdeb,q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC,True,50.6561632889,11.7499923367,0.276297837496,0.596694231033,0.585506081581,1.01910853386,False,False,False,False,True,37633,0.146068609997,0.381845720511,0.52759546143,0.0876342654228,36209,0.151813085145,0.396835041012,0.542655140987,0.0816802233458
pair0169,q9vSo1VnCiC_6df6e29f6d1e4495b111d41b2e4e5cb9,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC,True,179.951196559,95.5665694492,0.286252737045,0.92711687088,0.222340643406,4.16980361938,False,False,False,False,True,108092,0.0161991636754,0.0866021537209,0.177533952559,0.37779289484,103329,0.0165200476149,0.0875262511009,0.170920070842,0.394408196211
pair0170,q9vSo1VnCiC_830eb252ae01401a8fe55f9538e627dd,q9vSo1VnCiC_a424533651804a38a55b1252daccc81e,q9vSo1VnCiC,False,64.0061455623,24.6826521781,0.320572793484,0.525416374207,0.370312005281,1.4188477993,False,False,False,False,True,34148,0.0279372144782,0.182411854281,0.459382687127,0.111815754324,33409,0.028555179742,0.18629710557,0.468616241133,0.108566835523
pair0171,q9vSo1VnCiC_9ba6cd412cb04c5c9beb15ef9e6d22c5,q9vSo1VnCiC_ca6944f5dd334193bb86058ba5ab5dc3,q9vSo1VnCiC,True,50.822118116,23.1316000171,0.442335039377,0.958234727383,0.449758499861,2.1305539608,False,False,False,False,True,47082,0.0766959772312,0.320504651459,0.471241663481,0.11126518622,44198,0.0807728856509,0.335603420969,0.490112674782,0.103931702673
pair0172,q9vSo1VnCiC_9c9fb1fccf4e46a597a9510a1938c8b4,q9vSo1VnCiC_bac003e7f0294457905fb183c34ef2bf,q9vSo1VnCiC,False,167.911263531,48.4434549157,0.357198596001,1.35297775269,0.385233610868,3.51209688187,False,False,False,False,True,39579,0.0118497182849,0.0638975214129,0.115945324541,0.683560788631,38957,0.0120389147008,0.0649177298047,0.117796544908,0.689120471478
pair0173,q9vSo1VnCiC_a412536ff52747d3b078f66e764cf103,q9vSo1VnCiC_b691f1462d2b4d2cbc501f676af8ca1f,q9vSo1VnCiC,False,179.383566428,35.0707646241,0.272748589516,0.667994916439,0.348358988762,1.91754758358,False,False,False,False,True,43559,0.0258499965564,0.138685461099,0.342615762529,0.17526935041,40276,0.0264673751117,0.135589432913,0.309117092065,0.197932265699
pair0174,q9vSo1VnCiC_a6560bae311a403a9bfe94e4c1c645f4,q9vSo1VnCiC_dc873df7717c43888a1cff13713fe146,q9vSo1VnCiC,True,179.173111671,103.037889873,0.221194595098,0.429389595985,0.110539667308,3.88448429108,False,False,False,False,True,135799,0.0173418066407,0.0800668635262,0.152269162512,0.445353209972,130418,0.0145378705393,0.0739851860939,0.143998527811,0.464418813586
pair0175,q9vSo1VnCiC_a823913d661144d4ad3d609e1e085fb1,q9vSo1VnCiC_aca93be82fdc4e8fb7874b3ca88ca3e8,q9vSo1VnCiC,False,172.734004004,86.5829343724,0.246635168791,0.528518617153,0.342002213001,1.54536604881,False,False,False,False,True,49811,0.0250547067917,0.154062355705,0.260645239003,0.231141656637,46682,0.0252988303843,0.156998414807,0.261706867743,0.245733581483
pair0176,q9vSo1VnCiC_a84d84665ef94d0c86f38bc2250bab55,q9vSo1VnCiC_d799bea8f909406b8b87d4cf8a7c421b,q9vSo1VnCiC,False,114.20047612,24.3362871258,0.381795227528,0.775981485844,0.552855491638,1.40358829498,False,False,False,False,True,53354,0.0317314540616,0.14797391011,0.296303932226,0.193791724741,49882,0.0330379696083,0.153361934165,0.306543442524,0.186193697155
pair0177,q9vSo1VnCiC_cefeb34bd9d04b4dac1189e24191c03f,q9vSo1VnCiC_e58ef65f48d045e88b119261b96996c9,q9vSo1VnCiC,True,49.8298146733,14.1339917755,0.365502029657,0.679239869118,0.405136555433,1.67657017708,False,False,False,False,True,38903,0.0877310233144,0.381410174023,0.550343161196,0.0842016711831,37203,0.0890788377281,0.382603553477,0.54474101551,0.0853416919708
pair0178,q9vSo1VnCiC_cf3f1eaf611b4f5f8d13c273359d231b,q9vSo1VnCiC_dc320b1236f741a98303db9f89bc68a2,q9vSo1VnCiC,False,179.830602518,106.800627955,0.251253008842,0.45448756218,0.204874888062,2.21836638451,False,False,False,False,True,78333,0.0344809977915,0.139098464249,0.22470733918,0.432050973177,74187,0.036219283702,0.145874614151,0.235081618073,0.428477525711
pair0179,rPc6DW4iMge_0226db0c3fd24410bbf3db5e6d4b24fe,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,rPc6DW4iMge,True,176.388990607,77.9886231248,0.420193016529,0.883617699146,0.886125326157,0.99717015028,False,False,False,False,True,39513,0.0422392630274,0.182117277858,0.303064814112,0.19103653729,38947,0.0426477007215,0.18314632706,0.304490718155,0.190284177661
pair0180,rPc6DW4iMge_0dfe61800cc540db8e25c1738bc4b8ff,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge,True,179.456753968,81.3556430027,0.62102329731,1.8132506609,0.208584398031,8.69312667847,False,False,False,False,True,85309,0.0287074048459,0.12342191328,0.224607016845,0.288453876972,78438,0.0302659425279,0.130153752008,0.236823988373,0.266364812851
pair0181,rPc6DW4iMge_186a32a1b7e34cb797731bfa78365db5,rPc6DW4iMge_fbc169773c954580baea6d2798c0d486,rPc6DW4iMge,True,147.9158122,86.4627253695,0.319798409939,0.98933172226,0.370200872421,2.67241859436,False,False,False,False,True,54612,0.0231267853219,0.135318245074,0.281641397495,0.22164400667,52423,0.023501134998,0.134444804761,0.279571943613,0.228047147393
pair0182,rPc6DW4iMge_1b4824ffdfc44d08aa648e90241289e4,rPc6DW4iMge_2264f5b2a6e8450ab090e278ea8d1e0a,rPc6DW4iMge,False,171.416306789,85.3739230242,0.273767113686,0.562646448612,0.267515152693,2.10323214531,False,False,False,False,True,30928,0.0174275737196,0.0883988618727,0.212364200724,0.224572300911,29159,0.0177989642992,0.0907095579409,0.21890325457,0.221118956804
pair0183,rPc6DW4iMge_2aef8931ed104272873cbc52701eb2ad,rPc6DW4iMge_cabddb2506ee4bfcb2a1bcfa6625fe28,rPc6DW4iMge,False,91.0416119383,31.2551970506,0.32921397686,0.492050439119,0.415194511414,1.18510830402,False,False,False,False,True,36895,0.0416316574062,0.15332700908,0.28930749424,0.195327430964,34593,0.04220507039,0.150203798456,0.27251177984,0.211346551776
pair0184,rPc6DW4iMge_2c16cbd610cf4e1b92b2830f51c07e32,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge,True,164.829569121,82.4798877389,0.320569813251,1.31233716011,0.908454716206,1.44458186626,False,False,False,False,True,71993,0.00551442501354,0.0278638200936,0.057450029864,0.550031423569,69602,0.00560328726186,0.0283325191805,0.0584609637654,0.553306102753
pair0185,rPc6DW4iMge_4350d36797324601adba7351d09602d2,rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge,True,173.94098482,139.38915252,0.238884299994,0.974595010281,0.207653835416,4.69336366653,False,False,False,False,True,32130,0.0151571739807,0.0860255213196,0.159477124183,0.584066092968,29667,0.0116964977922,0.0699430343479,0.122391883237,0.645063817501
pair0186,rPc6DW4iMge_7316bf706e0d46368334c0c989210e09,rPc6DW4iMge_9d3eb9f5d38844bfb4e5fb2cd05fd3fd,rPc6DW4iMge,True,162.28382918,63.5936356206,0.40306609869,0.781981945038,0.669775903225,1.16752779484,False,False,False,False,True,44485,0.029223333708,0.156547150725,0.26950657525,0.230923250318,43569,0.0290344051964,0.155798847805,0.267323096697,0.231145367026
pair0187,rPc6DW4iMge_bad24c9d90de493eb70e9af8383ee598,rPc6DW4iMge_cc15fb105d86466faafdd633f89148de,rPc6DW4iMge,True,171.035374904,38.3231203974,0.27083209157,1.66375994682,0.165805920959,10.0343818665,False,False,False,False,True,39975,0.0356973108193,0.166228893058,0.289831144465,0.206961989403,37203,0.035185334516,0.165819960756,0.288256323415,0.210843771696
pair0188,uNb9QFRL6hY_00b4950b469b4520b29f895aa029419c,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY,True,83.1815449213,15.3754459217,0.279346942902,0.880993664265,0.721195816994,1.22157347202,False,False,False,False,True,37835,0.0326417338443,0.155411655874,0.317272366856,0.169654652476,36112,0.0336453256535,0.159033008418,0.324822773593,0.166229866445
pair0189,uNb9QFRL6hY_01ea3de3141a4adaa917cebb3db3c086,uNb9QFRL6hY_5fc8f0e230eb49eca81fdfb0398d824b,uNb9QFRL6hY,False,104.647501408,36.8742814239,0.251523196697,0.644748926163,0.606655180454,1.06279313564,False,False,False,False,True,33402,0.0585294293755,0.238009700018,0.387072630381,0.145181812346,31948,0.0606923751096,0.242675597847,0.392105922123,0.144079655409
pair0190,uNb9QFRL6hY_05285f9bc0234526bf0f6362679e38d0,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY,True,145.051784918,23.0900316987,0.231724917889,0.572899699211,1.01754081249,0.563023805618,False,False,False,False,True,36995,0.0534937153669,0.256250844709,0.417651033924,0.129576385021,35499,0.0557480492408,0.266993436435,0.435139018001,0.121196746826
pair0191,uNb9QFRL6hY_068fb0d52d01455c96fa23659c373bf8,uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY,True,99.8397889227,35.362493265,0.268716752529,0.690661847591,0.833235323429,0.828891694546,False,False,False,False,True,33670,0.0144639144639,0.0742500742501,0.144609444609,0.408018603921,32118,0.0134504016439,0.0689644436142,0.136060775889,0.430268093944
pair0192,uNb9QFRL6hY_07a43087f1e54e3f828851d8e457a283,uNb9QFRL6hY_709c21ff4dfa467cbaa655e84acc7030,uNb9QFRL6hY,False,144.861069435,67.9366821511,0.416740953922,0.810081720352,0.432894349098,1.87131512165,False,False,False,False,True,42628,0.0469409777611,0.256826499015,0.423477526508,0.134028218687,39233,0.0487854612189,0.267427930569,0.430581398313,0.132139712572
pair0193,uNb9QFRL6hY_104d12b732794414a42edd37ac554bff,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,uNb9QFRL6hY,True,57.0927816448,29.3886540747,0.318784236908,0.982613861561,0.719778954983,1.36516058445,False,False,False,False,True,43913,0.0554277776513,0.238539840138,0.361419169722,0.161637559533,42743,0.0566876447605,0.243525255597,0.367826310741,0.158804118633
pair0194,uNb9QFRL6hY_1096f195d3294cefa462add5ab0c342e,uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58,uNb9QFRL6hY,False,166.690387535,71.6402793905,0.263501554728,1.09238624573,0.320939660072,3.40371227264,False,False,False,False,True,64190,0.0215142545568,0.109222620346,0.202290076336,0.273274123669,61020,0.0222549983612,0.113094067519,0.209144542773,0.267014324665
pair0195,uNb9QFRL6hY_13a430466eb64e2087e7fb5acde7a398,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY,True,66.4764266918,18.8573486869,0.323947846889,1.08985769749,1.00363218784,1.08591341972,False,False,False,False,True,46263,0.0205563841515,0.0978535762921,0.202926744915,0.231731042266,44135,0.0215248668857,0.0994902005211,0.205075337034,0.226555511355
pair0196,uNb9QFRL6hY_1434b965c3c147419c4ff40310633b58,uNb9QFRL6hY_33dd9892d10e474ead8f7ad38a8da562,uNb9QFRL6hY,False,175.418971095,48.7344598961,0.477924108505,1.39283418655,0.83546346426,1.66713953018,False,False,False,False,True,39446,0.0219540637834,0.129899102571,0.26169953861,0.228320837021,37422,0.0223130778686,0.133370744482,0.266233766234,0.217783518136
pair0197,uNb9QFRL6hY_14f2a8bc76f24d2ea495369bfde2f653,uNb9QFRL6hY_28cd285e6d5545dda080d949bb00f1c0,uNb9QFRL6hY,True,178.837841412,101.64038308,0.24890550971,0.717825114727,0.598389983177,1.19959414005,False,False,False,False,True,45352,0.00716616687246,0.0383004057153,0.0778576468513,0.465090736747,43149,0.00706852997752,0.0386799230573,0.0784954460127,0.458799600601
pair0198,uNb9QFRL6hY_1b7bf6673ca74809a141b57da1d6357f,uNb9QFRL6hY_3450b3accb584493bf13be8e9554dbea,uNb9QFRL6hY,True,99.9825211526,38.2776620891,0.442329823971,0.819197356701,0.814762413502,1.00544321537,False,False,False,False,True,26948,0.109210331008,0.463633664836,0.576666171887,0.0612275097519,25910,0.113585488228,0.482207641837,0.599768429178,0.0545014273375
pair0199,uNb9QFRL6hY_23ed105b1f0f48bbb6ec025df9d313e7,uNb9QFRL6hY_9b675f28ab5f4345bf06ed5c77097426,uNb9QFRL6hY,True,143.079074924,59.4610886573,0.335055232048,0.901051640511,0.760253846645,1.18519842625,False,False,False,False,True,37903,0.0440070706804,0.204970582803,0.342928000422,0.162859067321,34796,0.0460397746867,0.210110357512,0.35144844235,0.158683694899
