schema_version,rule_version,source_artifact,source_sha256,dependency_bundle_id,dependency_bundle_json,stage,pool,condition,validity_status,interpretation_allowed,base_task_id,building_id,geometry_context_schema_version,geometry_context_provenance,task_id,worker_id,canonical_annotation_id,held_out_valid,peer_count_excluding_self,valid_k,loo_boundary_median,loo_wallwall_median,q_boundary_median,q_wallwall_median,loo_boundary_values_json,loo_wallwall_values_json,q_LOO_tu,q_LOO_primary,q_LOO_tie_min,q_LOO_tie_max,q_LOO_tie_mean,tie_sensitivity_only,loo_consensus_status,task_consensus_status,task_crowd_structure_status,worker_excluded_largest_cluster_support,worker_excluded_second_cluster_support,worker_excluded_unique_dominant_cluster,worker_excluded_structure_status,medoid_tie_sensitive,loo_medoid_analysis_eligible,primary_loo_eligible,sensitivity_loo_eligible,loo_consensus_annotation_id,loo_consensus_worker_id,loo_consensus_geometry_sha256,loo_largest_cluster_support,loo_maximum_cluster_count,tied_medoid_count,held_out_tied_medoid_iou_min,held_out_tied_medoid_iou_max,held_out_tied_medoid_iou_range,legacy_alias,legacy_role,formal_use_allowed,annotation_id,canonical_eligible,assignment_provenance,outside_assignment_disposition_applied,outside_assignment_process_override,formal_assignment_eligible,process_eligible,process_exclusion_reason,independence_eligible,independence_exclusion_reason,scope_eligible,scope_exclusion_reason,gt_reference_eligible,gt_reference_exclusion_reason,peer_reference_eligible,structural_attribution_eligible,geometry_structurally_computable,gt_score_computable,scope_reference_eligible,scope_reference_exclusion_reason,gt_primary_analysis_eligible,gt_primary_analysis_exclusion_reason,peer_analysis_eligible,peer_analysis_exclusion_reason,loo_medoid_analysis_exclusion_reason,strict_loo_analysis_eligible,strict_loo_analysis_exclusion_reason,time_analysis_eligible,semi_correction_analysis_eligible,predictive_validity_analysis_eligible,routing_feature_analysis_eligible,structural_opportunity_eligible,structural_opportunity_exclusion_reason
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,,,535,31,34724d21eb0d44dfc22d,True,4,5,0.9876060648977869,0.972511868363492,0.9876060648977869,0.972511868363492,"[0.9904462133148743, 0.9873417346580788, 0.9876060648977869, 0.9876060648977869]","[0.9661116842204198, 0.971837751893326, 0.973185984833658, 0.973185984833658]",0.9388978945494411,0.9388978945494411,0.9388978945494411,0.9388978945494411,0.9388978945494411,False,evaluable,dominant_with_dissent,dominant_with_dissent,4,0,True,unimodal,False,True,True,False,07d7b8e9b47e3b57f09b,36,bec63862a8074c3b9fbeea028cd66250af0932e1c9d8e37a3e4fce8ec00c6366,4,1,1,0.9388978945494411,0.9388978945494411,0.0,,strict_sensitivity,False,6037,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,b8cTxDM8gDG_f339391e9479496e8652c972953f0ce4,b8cTxDM8gDG,,,535,36,07d7b8e9b47e3b57f09b,True,4,5,0.9922114436319149,0.9951283989885913,0.9922114436319149,0.9951283989885913,"[0.9914768062684738, 0.992946080995356, 1.0, 0.9876060648977869]","[0.9932713281341141, 0.9969854698430686, 1.0, 0.973185984833658]",1.0,1.0,1.0,1.0,1.0,False,evaluable,dominant_with_dissent,dominant_with_dissent,3,1,True,dominant_with_dissent,False,True,True,False,23b3ba219c2ea42e2857,29,bec63862a8074c3b9fbeea028cd66250af0932e1c9d8e37a3e4fce8ec00c6366,3,1,1,1.0,1.0,0.0,,strict_sensitivity,False,6086,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,604,34,a47e8b2c8b897117f071,True,4,5,0.8870755328236453,0.8600014846248704,0.8870755328236453,0.8600014846248704,"[0.9903012674663333, 0.8907013359352601, 0.8646863906676634, 0.8834497297120304]","[0.9916803939728122, 0.8691424366407782, 0.8433377020412918, 0.8508605326089625]",0.48396563008001353,0.48396563008001353,0.48396563008001353,0.48396563008001353,0.48396563008001353,False,evaluable,supported_multimodal,supported_multimodal,3,1,True,dominant_with_dissent,False,False,False,True,e98d3f5303e6099af208,18,d0f15452690ce51d98119c9f04c61232cb3201420289f0c4db7f4c214edd801d,3,1,1,0.48396563008001353,0.48396563008001353,0.0,,strict_sensitivity,False,6556,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,604,35,74ff4434b6db6c57c2ee,True,4,5,0.8953092528413982,0.8641066578824002,0.8953092528413982,0.8641066578824002,"[0.9903012674663333, 0.8991076409302887, 0.8730926956626919, 0.8915108647525077]","[0.9916803939728122, 0.8749547399790908, 0.8472093177379509, 0.8532585757857095]",0.5200913010826183,0.5200913010826183,0.5200913010826183,0.5200913010826183,0.5200913010826183,False,evaluable,supported_multimodal,supported_multimodal,3,1,True,dominant_with_dissent,False,False,False,True,e98d3f5303e6099af208,18,d0f15452690ce51d98119c9f04c61232cb3201420289f0c4db7f4c214edd801d,3,1,1,0.5200913010826183,0.5200913010826183,0.0,,strict_sensitivity,False,5954,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,604,10,d2f9b77e836ea9a23958,True,4,5,0.9365463478313459,0.9228669803791558,0.9365463478313459,0.9228669803791558,"[0.8907013359352601, 0.8991076409302887, 0.9739850547324032, 0.9866370381499042]","[0.8691424366407782, 0.8749547399790908, 0.9707792207792207, 0.972335394576112]",0.5386061565707456,0.5386061565707456,0.5386061565707456,0.5386061565707456,0.5386061565707456,False,evaluable,supported_multimodal,supported_multimodal,2,2,True,supported_multimodal,False,False,False,True,74ff4434b6db6c57c2ee,35,0fa1baba9028d5ebeaee426bc3591195ee32e2ff72d1eaf2374ab2e77bc0d968,2,1,1,0.5386061565707456,0.5386061565707456,0.0,,strict_sensitivity,False,6187,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,604,13,dd2eee2e935e77791577,True,4,5,0.9235388751975475,0.9089942692585858,0.9235388751975475,0.9089942692585858,"[0.8646863906676634, 0.8730926956626919, 0.9739850547324032, 0.9799254129630192]","[0.8433377020412918, 0.8472093177379509, 0.9707792207792207, 0.9907783354496762]",0.4812997228577999,0.4812997228577999,0.4812997228577999,0.4812997228577999,0.4812997228577999,False,evaluable,supported_multimodal,supported_multimodal,2,2,True,supported_multimodal,False,False,False,True,74ff4434b6db6c57c2ee,35,0fa1baba9028d5ebeaee426bc3591195ee32e2ff72d1eaf2374ab2e77bc0d968,2,1,1,0.4812997228577999,0.4812997228577999,0.0,,strict_sensitivity,False,6243,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,sensitivity_only,true,b8cTxDM8gDG_f3748786c3704532abb2358581488f3f,b8cTxDM8gDG,,,604,18,e98d3f5303e6099af208,True,4,5,0.9357181388577634,0.9127969851809108,0.9357181388577634,0.9127969851809108,"[0.8834497297120304, 0.8915108647525077, 0.9866370381499042, 0.9799254129630192]","[0.8508605326089625, 0.8532585757857095, 0.972335394576112, 0.9907783354496762]",0.5200913010826183,0.5200913010826183,0.5200913010826183,0.5200913010826183,0.5200913010826183,False,evaluable,supported_multimodal,supported_multimodal,2,2,True,supported_multimodal,False,False,False,True,74ff4434b6db6c57c2ee,35,0fa1baba9028d5ebeaee426bc3591195ee32e2ff72d1eaf2374ab2e77bc0d968,2,1,1,0.5200913010826183,0.5200913010826183,0.0,,strict_sensitivity,False,6547,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,task_crowd_structure_not_primary,False,loo_consensus_not_primary,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,479,27,3cf29369b9e0b392e769,True,4,5,0.9913467907515741,0.9936446323849454,0.9913467907515741,0.9936446323849454,"[0.9935538341929825, 0.9907485291104113, 0.9900782203098966, 0.9919450523927369]","[0.9936731089589074, 0.9927956333764016, 0.9936161558109834, 0.995417599690404]",0.9547278521077648,0.9547278521077648,0.9547278521077648,0.9547278521077648,0.9547278521077648,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,1dc5dc76fab81c45cd23,36,2a630719741b1682727d75c58da752995a46fe343e2824757ce6c42157101b2b,4,1,1,0.9547278521077648,0.9547278521077648,0.0,,strict_sensitivity,False,5824,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,479,28,8527f5df56820c48bf92,True,4,5,0.9896330762884811,0.9964267645358071,0.9896330762884811,0.9964267645358071,"[0.9935538341929825, 0.9901317908202559, 0.9852972799538722, 0.9891343617567061]","[0.9936731089589074, 0.9964672017219025, 0.9963863273497118, 0.9980435463496868]",0.9391715938440521,0.9391715938440521,0.9391715938440521,0.9391715938440521,0.9391715938440521,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,1dc5dc76fab81c45cd23,36,2a630719741b1682727d75c58da752995a46fe343e2824757ce6c42157101b2b,4,1,1,0.9391715938440521,0.9391715938440521,0.0,,strict_sensitivity,False,5789,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,479,29,1d1795fcc5d614bf0698,True,4,5,0.9927453519557246,0.9957311476513953,0.9927453519557246,0.9957311476513953,"[0.9907485291104113, 0.9901317908202559, 0.9947421748010377, 0.9981078237103268]","[0.9927956333764016, 0.9964672017219025, 0.9950192029430143, 0.9964430923597764]",0.9889252129443232,0.9889252129443232,0.9889252129443232,0.9889252129443232,0.9889252129443232,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,1dc5dc76fab81c45cd23,36,2a630719741b1682727d75c58da752995a46fe343e2824757ce6c42157101b2b,4,1,1,0.9889252129443232,0.9889252129443232,0.0,,strict_sensitivity,False,6441,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,479,35,143e2ef82609a7f44a09,True,4,5,0.9924101975554671,0.995702765146363,0.9924101975554671,0.995702765146363,"[0.9900782203098966, 0.9852972799538722, 0.9947421748010377, 0.9960946443138493]","[0.9936161558109834, 0.9963863273497118, 0.9950192029430143, 0.9964125691756658]",0.9772903985426756,0.9772903985426756,0.9772903985426756,0.9772903985426756,0.9772903985426756,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,1dc5dc76fab81c45cd23,36,2a630719741b1682727d75c58da752995a46fe343e2824757ce6c42157101b2b,4,1,1,0.9772903985426756,0.9772903985426756,0.0,,strict_sensitivity,False,5941,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_0ee61863ec0c4c06bac95fb886e98945,e9zR4mvMWw7,,,479,36,1dc5dc76fab81c45cd23,True,4,5,0.9940198483532932,0.996427830767721,0.9940198483532932,0.996427830767721,"[0.9919450523927369, 0.9891343617567061, 0.9981078237103268, 0.9960946443138493]","[0.995417599690404, 0.9980435463496868, 0.9964430923597764, 0.9964125691756658]",0.9889252129443232,0.9889252129443232,0.9889252129443232,0.9889252129443232,0.9889252129443232,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,1d1795fcc5d614bf0698,29,9b6396b630bed467de3f743feb3e4c1dfc4f0413ad80c01423b7daa5fcedcb18,4,1,1,0.9889252129443232,0.9889252129443232,0.0,,strict_sensitivity,False,6087,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,34,2421466da1f7d0800380,True,4,5,0.9770490744276046,0.9793065797579412,0.9770490744276046,0.9793065797579412,"[0.9930312533368704, 0.9930312533368704, 0.9551045456184895, 0.9610668955183388]","[0.9968727712039698, 0.9968727712039698, 0.9596887338191351, 0.9617403883119128]",0.9605043745668745,0.9605043745668745,0.9605043745668745,0.9605043745668745,0.9605043745668745,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,230418a93ba734601d15,10,8a81c8c6c4cadc615a1aa515fb836b5b8179d7c457246fd25ea1a492ef618a79,4,1,1,0.9605043745668745,0.9605043745668745,0.0,,strict_sensitivity,False,6558,True,authorized_replacement_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,10,230418a93ba734601d15,True,4,5,0.9765146233750532,0.9808701941559563,0.9765146233750532,0.9808701941559563,"[0.9930312533368704, 1.0, 0.9527274815553555, 0.959997993413236]","[0.9968727712039698, 1.0, 0.9628159626151652, 0.9648676171079429]",0.7701475689212071,0.7701475689212071,0.7701475689212071,0.7701475689212071,0.7701475689212071,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,0fe7898050e5c65aa163,6,7849a77d402eeeb22559b290877cd9e94ea545694481ecb62d0dfb3ac385e494,4,1,1,0.7701475689212071,0.7701475689212071,0.0,,strict_sensitivity,False,6186,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,13,a7f130f489209fd66673,True,4,5,0.9765146233750532,0.9808701941559563,0.9765146233750532,0.9808701941559563,"[0.9930312533368704, 1.0, 0.9527274815553555, 0.959997993413236]","[0.9968727712039698, 1.0, 0.9628159626151652, 0.9648676171079429]",0.7701475689212071,0.7701475689212071,0.7701475689212071,0.7701475689212071,0.7701475689212071,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,0fe7898050e5c65aa163,6,7849a77d402eeeb22559b290877cd9e94ea545694481ecb62d0dfb3ac385e494,4,1,1,0.7701475689212071,0.7701475689212071,0.0,,strict_sensitivity,False,6242,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
paper_a_vfinal_sidecar_v1,geometry_peer_rule_v2,analysis_results\c1_formal_audit_20260802_v16_final\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\c1_canonical_geometry.jsonl,c6160151a1be468d16f83bb4397e7d09f8e8d43a2ce8725d35bb19d5c1bea724,085f05b0b28a315dab38fd982f75c843af85f62857b3088d1daaf21c237cf980,"[{""path"":""D:\\Work\\HOHONET\\analysis_results\\c1_formal_audit_20260802_v16_final\\c1_formal_audit_20260802_7fcacc5c2d6c_bf5def46_6bc67c03\\c1_canonical_geometry.jsonl"",""sha256"":""d3054e9c1fb9869a8a0a7ad114de16e6c30952ab4948261cfac58df25ef82799""}]",C1,,manual,valid,true,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,e9zR4mvMWw7,,,e9zR4mvMWw7_1d316dfbe35f41dd9203eaf88be5aae8,18,d64ce5b326b6015ae8bf,True,4,5,0.9539160135869225,0.9628159626151652,0.9539160135869225,0.9628159626151652,"[0.9551045456184895, 0.9527274815553555, 0.9527274815553555, 0.9920502530560342]","[0.9596887338191351, 0.9628159626151652, 0.9628159626151652, 0.9979483455072222]",0.7294089385352857,0.7294089385352857,0.7294089385352857,0.7294089385352857,0.7294089385352857,False,evaluable,unimodal,unimodal,4,0,True,unimodal,False,True,True,False,230418a93ba734601d15,10,8a81c8c6c4cadc615a1aa515fb836b5b8179d7c457246fd25ea1a492ef618a79,4,1,1,0.7294089385352857,0.7294089385352857,0.0,,strict_sensitivity,False,6549,True,original_assignment,False,False,True,True,,True,,True,,True,,True,True,True,True,True,,True,,True,,,True,,False,False,True,True,True,
