canonical_annotation_id,max_abs_error,reference_basis
5e49a3ca719154b8,6.66133814775e-16,reviewed_reference
3cfe12d6a5ea827b,6.66133814775e-16,reviewed_reference
2b75349a0d747440,4.4408920985e-16,reviewed_reference
b3d91348061353b4,8.881784197e-16,reviewed_reference
d54323b15af787a3,8.881784197e-16,reviewed_reference
b2be1df92c78eded,8.881784197e-16,reviewed_reference
00e1f0475f32cb49,1.11022302463e-15,reviewed_reference
d90b8277604eeace,1.11022302463e-15,reviewed_reference
7834e8d354a01da4,0,reviewed_reference
0fff707ce84d6609,1.11022302463e-15,reviewed_reference
62836cb5439d47d2,6.66133814775e-16,reviewed_reference
6c4763b8a94746c7,0,reviewed_reference
6d60091b52a8a93c,6.66133814775e-16,reviewed_reference
5436c4f88262ddc5,0,reviewed_reference
0c054ac3932985cb,1.88737914186e-15,reviewed_reference
121644cf341ee37d,0,reviewed_reference
fb8ee4635680f271,0,reviewed_reference
699e590cdc0187eb,6.66133814775e-16,reviewed_reference
6f9679a3058624e4,6.66133814775e-16,reviewed_reference
bc1cd87a35fe5e07,8.881784197e-16,reviewed_reference
67cd0f7506bc51c3,4.4408920985e-16,reviewed_reference
fe443220e5338d14,1.11022302463e-15,reviewed_reference
0f871667c1e1a335,2.22044604925e-16,reviewed_reference
94d4b4a63d7f84cc,2.22044604925e-16,reviewed_reference
5e3a87e01e8c7a68,0,reviewed_reference
d51ae1a5831a491f,1.11022302463e-15,reviewed_reference
b38098dbc883b897,3.33066907388e-16,reviewed_reference
0e0501745974e880,1.33226762955e-15,gt_assumed_correct
f0a357dcd7d8d4c6,3.5527136788e-15,gt_assumed_correct
92e4a4cf1ae73f69,3.5527136788e-15,gt_assumed_correct
47377755fedf1482,8.881784197e-16,gt_assumed_correct
39a34b830ea11490,4.4408920985e-16,gt_assumed_correct
3c4a2ede557a62f2,1.33226762955e-15,gt_assumed_correct
552a0858ecbce9ad,8.881784197e-16,gt_assumed_correct
1445e3889419575a,3.5527136788e-15,gt_assumed_correct
f432b7968aecb5bc,6.66133814775e-16,gt_assumed_correct
0162b7ec9d17cddb,3.5527136788e-15,gt_assumed_correct
1f8fe248fb55c43e,6.66133814775e-16,gt_assumed_correct
202420376d62cfbb,8.881784197e-16,gt_assumed_correct
3b71663b67699ebf,6.66133814775e-16,gt_assumed_correct
19a327730863506b,6.66133814775e-16,gt_assumed_correct
0dce4a0f997ffd15,1.33226762955e-15,gt_assumed_correct
7667b010a9c90570,1.7763568394e-15,gt_assumed_correct
c76193b6207a6507,8.881784197e-16,gt_assumed_correct
76f29200f62e2fb3,8.881784197e-16,gt_assumed_correct
a318b6bfd544d9cb,4.4408920985e-16,gt_assumed_correct
522ad8c02cfc8914,6.66133814775e-16,gt_assumed_correct
c1d1843444d6d457,0,gt_assumed_correct
2c11262bdae1e085,1.7763568394e-15,gt_assumed_correct
2b439f65ef66899b,6.66133814775e-16,gt_assumed_correct
b70dac9310c8fd7f,8.881784197e-16,gt_assumed_correct
eb2fd1fd3f466605,3.5527136788e-15,gt_assumed_correct
5a38b164a2481384,6.66133814775e-16,gt_assumed_correct
d2965a4546dd5bd3,4.4408920985e-16,reviewed_reference
62376c3351699bc6,1.11022302463e-15,reviewed_reference
b49eaa7455fb1edf,8.881784197e-16,reviewed_reference
9ae9084968b32229,8.881784197e-16,reviewed_reference
517e0e79ed73ad98,1.11022302463e-15,reviewed_reference
c9609d6092bb0730,1.11022302463e-15,reviewed_reference
5c8fc29a99324dd7,1.11022302463e-15,reviewed_reference
db6e2e902a7635ad,1.55431223448e-15,reviewed_reference
0a435ae2b35d25c7,8.881784197e-16,reviewed_reference
a68b2eed7b0c771f,1.11022302463e-15,reviewed_reference
39008f0fe7a1d27b,1.11022302463e-15,reviewed_reference
ffdffd1443b1cef9,1.11022302463e-15,reviewed_reference
9f36f0aa4f6aed02,8.881784197e-16,reviewed_reference
ea4ba198f1b90c5a,3.5527136788e-15,reviewed_reference
afda73e02ce84841,8.881784197e-16,reviewed_reference
7129ad7e523aa525,2.22044604925e-16,reviewed_reference
3c2427034d519a1a,2.22044604925e-16,reviewed_reference
3b710fb59e47c8d6,4.4408920985e-16,reviewed_reference
1aaa93ec5fa02d67,8.881784197e-16,reviewed_reference
0225fd516c992f7f,1.55431223448e-15,reviewed_reference
b1ac17483ad1c04e,8.881784197e-16,reviewed_reference
33a4dc1fd6be1bdd,0,reviewed_reference
ca291f0b645de9fa,1.55431223448e-15,reviewed_reference
2ac783e03ad61d1a,0,reviewed_reference
1260b5763825ac73,8.881784197e-16,reviewed_reference
3e32b8564185e9c7,6.66133814775e-16,reviewed_reference
a53c36c9bf95be2b,1.33226762955e-15,gt_assumed_correct
df7f18116de27c41,0,gt_assumed_correct
5d6bb8dddcf527e1,0,gt_assumed_correct
1a5c416e7e7c6cfa,8.881784197e-16,gt_assumed_correct
8c7bb20e866330e5,0,gt_assumed_correct
a1c92c4eba590882,6.66133814775e-16,gt_assumed_correct
874f47b61ab0f967,1.33226762955e-15,gt_assumed_correct
b6c9e63c1de72fbf,0,gt_assumed_correct
043215a11b3c07f6,0,gt_assumed_correct
828f0f7dd8ae779e,8.881784197e-16,gt_assumed_correct
ae9ad15247583bd3,0,gt_assumed_correct
a3df2f62a653fcdb,1.33226762955e-15,gt_assumed_correct
5ef8158b9e970124,0,gt_assumed_correct
b9d6531c224d6003,0,gt_assumed_correct
059397cbcdc2fd99,6.66133814775e-16,gt_assumed_correct
c1ce3be5ac91205f,1.55431223448e-15,gt_assumed_correct
39f325131750b755,6.66133814775e-16,gt_assumed_correct
95caac6d8e2b34ae,2.22044604925e-16,gt_assumed_correct
aa27fee9b505606b,1.55431223448e-15,gt_assumed_correct
39b7f2008e3d4afe,0,gt_assumed_correct
765b308f64278de8,1.55431223448e-15,gt_assumed_correct
3f1ad1a502b50429,8.881784197e-16,gt_assumed_correct
e85a8e90e0c6b636,5.55111512313e-16,gt_assumed_correct
5a50132cf972f527,0,gt_assumed_correct
50a0f95f8fc38be2,0,gt_assumed_correct
6adfe32721762388,0,gt_assumed_correct
a98f6bc364bdef1b,4.4408920985e-16,reviewed_reference
0df21449d15d6f28,5.55111512313e-16,reviewed_reference
137415ffe0725161,5.55111512313e-16,reviewed_reference
ce3536534b35ed2e,0,reviewed_reference
f8c614ff9afdc5fe,1.7763568394e-15,reviewed_reference
67807e1e55df3898,0,reviewed_reference
bb7b44da838a4ce1,5.55111512313e-16,reviewed_reference
27ae2237bce7474e,4.4408920985e-16,reviewed_reference
d46f9d2f3c43ead2,5.55111512313e-16,reviewed_reference
a77c10f42f17dfe4,0,reviewed_reference
6c28d1705fb5c4b4,6.66133814775e-16,reviewed_reference
13e99fa97abd8cb5,4.4408920985e-16,reviewed_reference
fe5ee0f03c836e42,5.55111512313e-16,reviewed_reference
bcaaea256c246b28,5.55111512313e-16,reviewed_reference
464f553a46a042bd,8.881784197e-16,reviewed_reference
caf781b6512ea9b2,6.66133814775e-16,reviewed_reference
4247b935b5d68e6a,4.4408920985e-16,reviewed_reference
a01f38f168e18ba4,8.881784197e-16,reviewed_reference
a800256cd64a13c9,2.22044604925e-16,reviewed_reference
f05be155437bb650,5.55111512313e-16,reviewed_reference
c3d7b507aa2d788d,8.881784197e-16,reviewed_reference
4664edbc4eb51884,0,reviewed_reference
d73bc90a26b0976b,5.55111512313e-16,reviewed_reference
e7e6e4180354bfe2,5.55111512313e-16,reviewed_reference
4693ec5fcc3f09fc,5.55111512313e-16,reviewed_reference
afc3de4b01f9bf3b,5.55111512313e-16,reviewed_reference
a30abcda8418bd75,8.881784197e-16,reviewed_reference
a73e732348cf85a5,4.4408920985e-16,reviewed_reference
ba9f60a6ed19b5fd,4.4408920985e-16,reviewed_reference
baa09826ba02dd36,4.4408920985e-16,reviewed_reference
d2685886cb5bbef7,4.4408920985e-16,reviewed_reference
8bd66e889fbae752,5.55111512313e-16,reviewed_reference
8516eea42fb75c88,6.66133814775e-16,reviewed_reference
975c986cabcb9ac6,6.66133814775e-16,reviewed_reference
f5d0a36b008eb488,4.4408920985e-16,reviewed_reference
b24c193b4136afd3,6.66133814775e-16,reviewed_reference
2129afe06ece6a6d,4.4408920985e-16,reviewed_reference
a927ea00f7335c7c,6.66133814775e-16,reviewed_reference
7e42d07ce46a72e4,4.4408920985e-16,reviewed_reference
b16f17d58f7aabf2,4.4408920985e-16,reviewed_reference
497e4819ad1ce59c,4.4408920985e-16,reviewed_reference
deb77ec3f2ddf78f,6.66133814775e-16,reviewed_reference
d817ad3534ab554d,0,reviewed_reference
d2d4c49ab227aa87,1.11022302463e-16,reviewed_reference
c54bc02d1fcd094e,8.881784197e-16,reviewed_reference
080e6e5be0c803cd,4.4408920985e-16,reviewed_reference
71a08671b7d9283b,6.66133814775e-16,reviewed_reference
ebe5710d577ed718,4.4408920985e-16,reviewed_reference
cb5459e346731607,8.881784197e-16,reviewed_reference
3cb548d93b1c91ac,4.4408920985e-16,reviewed_reference
e30721b054460f15,4.4408920985e-16,reviewed_reference
7ae79f4e06a3ade1,4.4408920985e-16,reviewed_reference
fa6fde75b32e9284,0,reviewed_reference
0798eb2f1686b13f,3.5527136788e-15,reviewed_reference
d8931b0022010545,4.4408920985e-16,reviewed_reference
608ec3179e0f4831,0,reviewed_reference
053bc215116bc248,8.881784197e-16,reviewed_reference
6f1a49c5d8f42cf3,1.7763568394e-15,reviewed_reference
fc8f6754ddce3edb,0,reviewed_reference
17787d9f67d6b1ea,1.33226762955e-15,reviewed_reference
b3315d6eb3c3734d,8.32667268469e-17,reviewed_reference
47664b60c1737c7f,0,reviewed_reference
bd674c6f3557dcdb,8.32667268469e-17,reviewed_reference
053bc4b35d6a7e89,4.4408920985e-16,reviewed_reference
331b667f701c5817,0,reviewed_reference
3219998f9692f834,0,reviewed_reference
7fe6c3e1ec0a7d2e,1.7763568394e-15,reviewed_reference
27582294b1e86c6a,1.7763568394e-15,reviewed_reference
84b588165daf52f3,3.5527136788e-15,reviewed_reference
52a26360b1a53b44,0,reviewed_reference
87529068f0182c0d,8.881784197e-16,reviewed_reference
cfa6db5cd9de9ae3,8.881784197e-16,reviewed_reference
1e1b64ea1dae6b40,0,reviewed_reference
88d9213c617fe790,0,reviewed_reference
36576d4426b599da,5.3290705182e-15,reviewed_reference
25321e0f927c8940,8.881784197e-16,reviewed_reference
39292048462d8d71,0,reviewed_reference
ace70b27506798d5,0,gt_assumed_correct
9f525c104867f074,0,gt_assumed_correct
99962e6f9aff29ba,0,gt_assumed_correct
97cebd93c1965f0f,4.4408920985e-16,gt_assumed_correct
2e18c2a7c8a3d34b,3.33066907388e-16,gt_assumed_correct
bcb79f6838d28c17,2.22044604925e-16,gt_assumed_correct
a05dc6872141702f,2.22044604925e-16,gt_assumed_correct
315cbd3cacd491e8,3.33066907388e-16,gt_assumed_correct
251bbbe64ea0a5b5,3.33066907388e-16,gt_assumed_correct
6ec168db2ef54287,1.7763568394e-15,gt_assumed_correct
7f2a70bd247387c9,3.33066907388e-16,gt_assumed_correct
af7a3a1cdf745e0c,6.66133814775e-16,gt_assumed_correct
812b382e4fb78da4,0,gt_assumed_correct
641c1f6f413ead20,3.33066907388e-16,gt_assumed_correct
b6b6d4c497cda8e2,0,gt_assumed_correct
f573b76a994f559e,0,gt_assumed_correct
a288b216f33e8695,0,gt_assumed_correct
38b4c355b2582da5,0,gt_assumed_correct
e791bdd39ceb0454,2.22044604925e-16,gt_assumed_correct
d216cfad4f530a31,3.33066907388e-16,gt_assumed_correct
05c34463f238a2c1,0,gt_assumed_correct
cdfc8962c0bbffa6,4.4408920985e-16,gt_assumed_correct
76186667a8178edb,3.33066907388e-16,gt_assumed_correct
5df4a26ad4def72a,3.33066907388e-16,gt_assumed_correct
7e2290dbca4fb383,0,gt_assumed_correct
f034ac00d128e91e,3.33066907388e-16,gt_assumed_correct
07c99b913f352934,1.7763568394e-15,reviewed_reference
ea824f81860e40de,4.4408920985e-16,reviewed_reference
f2652a9524294607,0,reviewed_reference
e5bc692f352587c0,0,reviewed_reference
a816c1bfd2071c13,4.4408920985e-16,reviewed_reference
126bcb79613b3ca2,0,reviewed_reference
30d22bced4b75549,8.881784197e-16,reviewed_reference
80a4655a847e5a65,0,reviewed_reference
ba0a6f3ed5f52a3c,4.4408920985e-16,reviewed_reference
4df5538f7a6d52ec,0,reviewed_reference
466fc2f8ccaeae80,0,reviewed_reference
31d3caf93d1b2b79,0,reviewed_reference
6bada44f8bfbe52e,0,reviewed_reference
b695d04bc92a557d,4.4408920985e-16,reviewed_reference
2d2b8ab0116038fd,2.22044604925e-16,reviewed_reference
984360ed0635b90c,0,reviewed_reference
6068e5a1684f17bf,4.4408920985e-16,reviewed_reference
38e5256c8a950c7d,4.4408920985e-16,reviewed_reference
e345524837c8f249,0,reviewed_reference
c62a0432de833f80,4.4408920985e-16,reviewed_reference
d028cdde31b4bbe7,4.4408920985e-16,reviewed_reference
55a9c4d4d99e81f1,0,reviewed_reference
64b475a8d2558465,8.881784197e-16,reviewed_reference
28935ccbb578589d,1.7763568394e-15,reviewed_reference
1d9605edabc41fe8,0,reviewed_reference
5420c60e81d14ca8,8.881784197e-16,reviewed_reference
632220d24507015a,1.33226762955e-15,reviewed_reference
3a06d95fdf379816,4.4408920985e-16,reviewed_reference
fb4d8560e355af7e,8.881784197e-16,reviewed_reference
2363f1899a906f6f,8.881784197e-16,reviewed_reference
5f13962e564d0d52,4.4408920985e-16,reviewed_reference
adef48d62993c490,4.4408920985e-16,reviewed_reference
32386fcf9fb30375,1.7763568394e-15,reviewed_reference
71729ab9c7569f1c,0,reviewed_reference
69b748f6eb971312,4.4408920985e-16,reviewed_reference
36a4d17901b03d45,3.5527136788e-15,reviewed_reference
56f8882bd06575e0,4.4408920985e-16,reviewed_reference
a0b9d67c00beeed2,1.7763568394e-15,reviewed_reference
3c0d7a12c8c88472,1.05471187339e-15,reviewed_reference
5f11cf7a5e9e864a,8.881784197e-16,reviewed_reference
531bf7a7ee88f707,2.22044604925e-16,reviewed_reference
81dea2dc73f99d91,1.7763568394e-15,reviewed_reference
2d47294ca7fcec72,2.22044604925e-15,reviewed_reference
983982d4bd6a6054,1.11022302463e-15,reviewed_reference
0bc7f316c3bc455b,6.66133814775e-16,reviewed_reference
ea568321af4d7ba2,0,reviewed_reference
05eb948b2ffa3e8a,4.4408920985e-16,reviewed_reference
028464efb23f49f4,8.881784197e-16,reviewed_reference
f37fb82e6c7c602f,1.33226762955e-15,reviewed_reference
79e12393ae798c89,4.4408920985e-16,reviewed_reference
70be44b69fb2f4ff,8.881784197e-16,reviewed_reference
9fc7e8e2d9d6bcc3,1.7763568394e-15,reviewed_reference
0def5b6fa7a8c943,0,reviewed_reference
6751bda596ab6aa3,0,reviewed_reference
870b797b2c22b194,0,reviewed_reference
842bcbbca90674ae,0,reviewed_reference
ebf6a238abbded76,0,reviewed_reference
164460ea4b39a74c,0,reviewed_reference
ea3d5e0fe3227ffd,0,reviewed_reference
df9f72a9643f2a2e,0,reviewed_reference
a283ac338d10b499,0,reviewed_reference
57c9e6d18d1e8441,1.11022302463e-16,reviewed_reference
68f273f5934bd5d6,1.7763568394e-15,reviewed_reference
f89be7fd70fc65db,0,reviewed_reference
55515d4fbe62f3d7,0,reviewed_reference
caa6d658732cb9af,0,reviewed_reference
3a772c253f77d4b7,0,reviewed_reference
9c8fbc4acb8cacca,1.7763568394e-15,reviewed_reference
d98e0f6e768e3029,1.7763568394e-15,reviewed_reference
4556c580e92894d6,0,reviewed_reference
2385c7af67eeea4e,0,reviewed_reference
3d53a4f071f870cb,3.5527136788e-15,reviewed_reference
680d9cdf96eaadf7,3.5527136788e-15,reviewed_reference
90b4dd7e59f67c16,7.1054273576e-15,reviewed_reference
e6cf4672ca0a98e0,1.7763568394e-15,reviewed_reference
f3dddcec6bd52333,7.1054273576e-15,reviewed_reference
37cd228e6a030988,0,gt_assumed_correct
c6aab23ad555a26a,8.881784197e-16,gt_assumed_correct
293c9fb9a238349a,0,gt_assumed_correct
e00297d47bfd5498,4.4408920985e-16,gt_assumed_correct
2825aeb1a068148f,1.33226762955e-15,gt_assumed_correct
e6717fa426739388,8.881784197e-16,gt_assumed_correct
2e3f4f6ed162d0e2,1.33226762955e-15,gt_assumed_correct
e5e3026eeba1e6af,1.33226762955e-15,gt_assumed_correct
e7c3756600686848,1.33226762955e-15,gt_assumed_correct
410ed60ca6883f8c,1.7763568394e-15,gt_assumed_correct
d484f67bf0c8f4a0,1.33226762955e-15,gt_assumed_correct
cace603eaaae4c0b,8.881784197e-16,gt_assumed_correct
4fd122b7a189e196,0,gt_assumed_correct
1158b393b32f7279,1.33226762955e-15,gt_assumed_correct
589eff1064d05701,1.33226762955e-15,gt_assumed_correct
ad54d90129a2f0b8,8.881784197e-16,gt_assumed_correct
